region_id,C06_80_84_T_M,C06_80_84_T_F,C06_80_84_T_P,C06_85o_Married_M,C06_85o_Married_F,C06_85o_Seprtd_M,C06_85o_Seprtd_F,C06_85o_Divorce_M,C06_85o_Divorce_F,C06_85o_Wid_M,C06_85o_Wid_F,C06_85o_Nvr_mard_M,C06_85o_Nvr_mard_F,C06_85o_T_M,C06_85o_T_F,C06_85o_T_P,C06_OS_visitrs_Marr_M,C06_OS_visitrs_Marr_F,C06_OS_visitr_Separ_M,C06_OS_visitr_Separ_F,C06_OS_visit_Divorc_M,C06_OS_visit_Divorc_F,C06_OS_visito_Widow_M,C06_OS_visito_Widow_F,C06_OS_vis_Nvr_marr_M,C06_OS_vis_Nvr_marr_F,C06_OS_vis_T_M,C06_OS_vis_T_F,C06_OS_vis_T_P,C06_T_Married_M,C06_T_Married_F,C06_Tot_Sep_M,C06_Tot_Sep_F,C06_Tot_Div_M,C06_Tot_Div_F,C06_Tot_Wid_M,C06_Tot_Wid_F,C06_Tot_nver_marrie_M,C06_Tot_nver_marrie_F,C06_Tot_T_M,C06_Tot_T_F,C06_Tot_T_P,C11_15_19_Married_M,C11_15_19_Married_F,C11_15_19_Sep_M,C11_15_19_Sep_F,C11_15_19_Div_M,C11_15_19_Div_F,C11_15_19_Wid_M,C11_15_19_Wid_F,C11_15_19_Nvr_marrd_M,C11_15_19_Nvr_marrd_F,C11_15_19_T_M,C11_15_19_T_F,C11_15_19_T_P,C11_20_24_Married_M,C11_20_24_Married_F,C11_20_24_Sep_M,C11_20_24_Sep_F,C11_20_24_Div_M,C11_20_24_Div_F,C11_20_24_Wid_M,C11_20_24_Wid_F,C11_20_24_Nvr_marrd_M,C11_20_24_Nvr_marrd_F,C11_20_24_T_M,C11_20_24_T_F,C11_20_24_T_P,C11_25_29_Married_M,C11_25_29_Married_F,C11_25_29_Sep_M,C11_25_29_Sep_F,C11_25_29_Div_M,C11_25_29_Div_F,C11_25_29_Wid_M,C11_25_29_Wid_F,C11_25_29_Nvr_marrd_M,C11_25_29_Nvr_marrd_F,C11_25_29_T_M,C11_25_29_T_F,C11_25_29_T_P,C11_30_34_Married_M,C11_30_34_Married_F,C11_30_34_Sep_M,C11_30_34_Sep_F,C11_30_34_Div_M,C11_30_34_Div_F,C11_30_34_Wid_M,C11_30_34_Wid_F,C11_30_34_Nvr_marrd_M,C11_30_34_Nvr_marrd_F,C11_30_34_T_M,C11_30_34_T_F,C11_30_34_T_P,C11_35_39_Married_M,C11_35_39_Married_F,C11_35_39_Sep_M,C11_35_39_Sep_F,C11_35_39_Div_M,C11_35_39_Div_F,C11_35_39_Wid_M,C11_35_39_Wid_F,C11_35_39_Nvr_marrd_M,C11_35_39_Nvr_marrd_F,C11_35_39_T_M,C11_35_39_T_F,C11_35_39_T_P,C11_40_44_Married_M,C11_40_44_Married_F,C11_40_44_Sep_M,C11_40_44_Sep_F,C11_40_44_Div_M,C11_40_44_Div_F,C11_40_44_Wid_M,C11_40_44_Wid_F,C11_40_44_Nvr_marrd_M,C11_40_44_Nvr_marrd_F,C11_40_44_T_M,C11_40_44_T_F,C11_40_44_T_P,C11_45_49_Married_M,C11_45_49_Married_F,C11_45_49_Sep_M,C11_45_49_Sep_F,C11_45_49_Div_M,C11_45_49_Div_F,C11_45_49_Wid_M,C11_45_49_Wid_F,C11_45_49_Nvr_marrd_M,C11_45_49_Nvr_marrd_F,C11_45_49_T_M,C11_45_49_T_F,C11_45_49_T_P,C11_50_54_Married_M,C11_50_54_Married_F,C11_50_54_Sep_M,C11_50_54_Sep_F,C11_50_54_Div_M,C11_50_54_Div_F,C11_50_54_Wid_M,C11_50_54_Wid_F,C11_50_54_Nvr_marrd_M,C11_50_54_Nvr_marrd_F,C11_50_54_T_M,C11_50_54_T_F,C11_50_54_T_P,C11_55_59_Married_M,C11_55_59_Married_F,C11_55_59_Sep_M,C11_55_59_Sep_F,C11_55_59_Div_M,C11_55_59_Div_F,C11_55_59_Wid_M,C11_55_59_Wid_F,C11_55_59_Nvr_marrd_M,C11_55_59_Nvr_marrd_F,C11_55_59_T_M,C11_55_59_T_F,C11_55_59_T_P,C11_60_64_Married_M,C11_60_64_Married_F,C11_60_64_Sep_M,C11_60_64_Sep_F,C11_60_64_Div_M,C11_60_64_Div_F,C11_60_64_Wid_M,C11_60_64_Wid_F,C11_60_64_Nvr_marrd_M,C11_60_64_Nvr_marrd_F,C11_60_64_T_M,C11_60_64_T_F,C11_60_64_T_P,C11_65_69_Married_M,C11_65_69_Married_F,C11_65_69_Sep_M,C11_65_69_Sep_F,C11_65_69_Div_M,C11_65_69_Div_F,C11_65_69_Wid_M,C11_65_69_Wid_F,C11_65_69_Nvr_marrd_M,C11_65_69_Nvr_marrd_F,C11_65_69_T_M,C11_65_69_T_F,C11_65_69_T_P,C11_70_74_Married_M,C11_70_74_Married_F,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_T_M,C11_70_74_T_F,C11_70_74_T_P,C11_75_79_Married_M,C11_75_79_Married_F
10401,577,769,1346,172,91,3,3,12,21,140,556,18,29,345,700,1045,30,33,0,3,0,3,0,5,26,18,56,62,118,10108,10045,768,815,1758,1934,668,2428,5684,4409,18986,19631,38617,3,4,5,0,0,3,0,3,1634,1514,1642,1524,3166,52,81,3,15,3,3,3,0,1004,909,1065,1008,2073,177,321,19,30,13,21,3,3,661,592,873,967,1840,396,519,32,62,38,58,3,3,499,468,968,1110,2078,661,734,58,91,74,128,3,13,499,398,1295,1364,2659,708,849,70,116,144,217,9,19,433,363,1364,1564,2928,912,925,80,114,243,304,15,39,391,292,1641,1674,3315,1020,1185,105,121,309,369,9,54,378,232,1821,1961,3782,1177,1229,94,94,335,345,30,101,246,132,1882,1901,3783,1345,1371,112,72,333,302,55,156,148,85,1993,1986,3979,1244,1194,65,50,223,218,67,221,110,52,1709,1735,3444,1021,774,49,37,163,127,85,301,71,35,1389,1274,2663,702,517
10402,866,1214,2080,342,159,11,5,19,29,218,804,21,29,611,1026,1637,76,87,4,3,9,14,0,12,99,116,188,232,420,15830,15869,1059,1356,2952,3859,1016,3480,9730,8515,30587,33079,63666,4,8,3,3,3,0,3,3,2788,2662,2801,2676,5477,88,198,10,25,3,3,0,0,1818,1764,1919,1990,3909,468,672,26,39,24,32,6,7,1333,1176,1857,1926,3783,782,1002,41,73,49,101,3,6,911,851,1786,2033,3819,1211,1360,103,129,130,237,6,18,783,699,2233,2443,4676,1394,1572,127,194,229,413,8,39,678,635,2436,2853,5289,1515,1742,140,224,360,580,9,68,607,523,2631,3137,5768,1703,1894,201,214,519,704,35,91,531,423,2989,3326,6315,1900,1858,161,162,583,652,45,127,405,258,3094,3057,6151,1949,1862,162,136,532,576,82,247,244,134,2969,2955,5924,1703,1521,82,77,340,388,97,313,139,76,2361,2375,4736,1306,1156,57,47,248,264,114,450,81,43,1806,1960,3766,1048,776
10501,169,206,375,38,20,0,5,0,5,44,157,14,7,96,194,290,10,11,0,0,4,4,3,3,28,22,45,40,85,4898,4557,507,356,1028,680,356,1010,4576,3298,11365,9901,21266,3,5,3,0,3,0,0,3,765,674,774,682,1456,37,61,9,3,3,0,0,3,726,659,775,726,1501,178,242,16,12,3,9,0,0,580,503,777,766,1543,285,337,12,27,11,22,0,6,383,324,691,716,1407,394,398,35,32,45,35,5,8,345,302,824,775,1599,448,436,32,39,63,59,6,13,369,289,918,836,1754,470,457,53,36,113,108,8,22,391,220,1035,843,1878,555,530,52,41,137,126,15,17,300,168,1059,882,1941,559,483,71,42,140,120,23,50,214,86,1007,781,1788,562,488,62,30,157,112,33,69,149,69,963,768,1731,505,427,51,23,129,77,58,114,104,28,847,669,1516,344,254,36,18,90,46,61,177,73,21,604,516,1120,249,170
10502,210,314,524,46,35,4,0,6,8,51,293,10,10,117,346,463,6,8,0,0,5,0,0,4,25,31,36,43,79,4285,4181,339,338,846,871,306,1275,3127,2538,8903,9203,18106,0,0,0,0,3,3,3,3,644,610,650,616,1266,30,51,3,4,0,0,0,0,611,568,644,623,1267,117,155,6,19,3,10,3,0,514,436,643,620,1263,193,222,21,23,20,27,0,3,295,254,529,529,1058,268,286,30,44,30,44,0,4,272,218,600,596,1196,336,323,37,43,62,88,3,5,238,205,676,664,1340,374,402,44,49,93,128,4,12,243,183,758,774,1532,506,481,35,56,137,167,15,30,199,118,892,852,1744,526,497,58,39,143,127,18,51,121,61,866,775,1641,491,494,49,23,142,115,26,83,103,40,811,755,1566,454,385,20,28,94,94,35,96,44,21,647,624,1271,307,300,21,17,51,35,34,150,36,16,449,518,967,259,182
10503,539,840,1379,155,98,9,5,19,11,138,584,21,31,342,729,1071,19,17,3,0,3,6,3,5,28,34,56,62,118,12694,12857,842,962,1893,2049,766,2889,8202,7434,24397,26191,50588,12,3,0,4,0,3,3,0,2395,2160,2410,2170,4580,84,154,5,22,6,0,0,3,1699,1689,1794,1868,3662,445,615,15,46,16,33,0,0,1277,1243,1753,1937,3690,779,963,30,80,38,79,3,3,810,795,1660,1920,3580,1067,1168,65,97,128,179,5,10,661,605,1926,2059,3985,1198,1311,93,126,182,267,8,33,568,498,2049,2235,4284,1318,1421,102,127,234,317,23,34,492,382,2169,2281,4450,1506,1490,140,152,300,374,25,71,372,316,2343,2403,4746,1357,1423,114,115,320,338,34,117,272,175,2097,2168,4265,1405,1336,104,92,333,315,60,161,180,109,2082,2013,4095,1140,1006,72,52,237,238,98,296,124,83,1671,1675,3346,960,792,51,31,170,128,123,374,100,53,1404,1378,2782,625,491
10601,557,911,1468,168,92,0,0,15,17,118,659,20,33,321,801,1122,38,41,0,0,4,11,5,3,46,38,93,93,186,15180,15084,958,985,2371,2657,752,3070,10281,7950,29542,29746,59288,12,3,4,0,3,0,6,0,3056,2742,3081,2745,5826,118,215,6,22,3,4,4,4,2465,2126,2596,2371,4967,663,952,31,79,28,38,0,9,1869,1378,2591,2456,5047,1222,1298,87,106,83,108,0,14,1193,882,2585,2408,4993,1475,1678,138,151,163,229,6,14,932,683,2714,2755,5469,1653,1741,162,186,281,377,11,27,794,518,2901,2849,5750,1691,1716,178,186,371,430,18,56,568,381,2826,2769,5595,1873,1878,154,151,429,502,39,94,407,246,2902,2871,5773,1800,1783,125,91,402,445,51,140,236,170,2614,2629,5243,1841,1623,92,78,368,412,85,230,206,93,2592,2436,5028,1360,1117,63,42,258,218,94,274,106,69,1881,1720,3601,893,717,39,40,138,129,101,341,79,41,1250,1268,2518,631,452
10602,422,678,1100,145,70,6,3,7,21,94,414,5,37,257,545,802,16,17,0,0,4,3,0,3,18,21,38,44,82,11561,11810,585,780,1527,2156,492,2096,7274,6249,21439,23091,44530,4,3,0,0,0,0,0,0,2278,2265,2282,2268,4550,96,180,16,6,0,10,0,0,1924,1767,2036,1963,3999,579,826,36,69,23,37,3,3,1359,1131,2000,2066,4066,1106,1307,47,80,77,94,3,3,845,633,2078,2117,4195,1365,1514,84,124,115,229,4,12,586,465,2154,2344,4498,1424,1520,117,133,217,302,4,25,454,385,2216,2365,4581,1383,1452,101,121,264,369,11,32,324,234,2083,2208,4291,1411,1427,106,112,293,400,28,60,248,181,2086,2180,4266,1356,1301,68,79,269,326,33,106,165,91,1891,1903,3794,1235,1195,56,59,192,293,44,136,95,77,1622,1760,3382,924,800,35,36,177,175,43,209,46,38,1225,1258,2483,686,557,18,15,79,126,62,266,49,35,894,999,1893,510,403
10603,693,831,1524,170,98,9,5,11,17,149,522,17,20,356,662,1018,52,47,0,6,6,10,5,9,34,38,97,110,207,13537,13682,771,885,2000,2445,768,2502,7076,5857,24152,25371,49523,0,4,5,0,0,0,3,0,2184,2083,2192,2087,4279,99,176,5,18,4,4,0,0,1669,1383,1777,1581,3358,417,569,18,47,19,29,3,0,1034,904,1491,1549,3040,738,922,42,47,54,71,3,4,726,623,1563,1667,3230,1053,1205,86,131,134,189,3,19,616,544,1892,2088,3980,1218,1387,91,145,197,339,9,20,487,384,2002,2275,4277,1406,1466,115,161,285,378,10,44,456,299,2272,2348,4620,1377,1466,128,119,348,443,21,84,328,177,2202,2289,4491,1398,1503,87,99,370,452,32,108,201,113,2088,2275,4363,1608,1663,106,70,344,394,70,198,132,76,2260,2401,4661,1590,1494,69,62,302,292,99,279,91,51,2151,2178,4329,1310,1099,58,39,200,166,121,361,63,34,1752,1699,3451,888,677
10604,197,277,474,65,29,3,3,3,12,49,235,9,10,129,289,418,18,12,0,0,0,0,3,0,30,27,51,39,90,5726,5500,409,363,843,848,269,1078,4137,2877,11384,10666,22050,3,0,3,3,0,0,0,0,960,922,966,925,1891,39,104,8,10,0,3,0,0,942,752,989,869,1858,287,324,15,18,19,20,0,3,749,586,1070,951,2021,508,545,40,32,38,41,0,3,443,320,1029,941,1970,584,616,39,42,69,67,0,4,386,236,1078,965,2043,647,600,75,64,100,109,3,7,263,178,1088,958,2046,680,624,66,46,134,159,8,28,242,134,1130,991,2121,684,653,54,62,139,157,17,24,170,89,1064,985,2049,657,576,52,39,138,135,18,49,130,43,995,842,1837,588,498,39,32,130,116,22,70,75,34,854,750,1604,479,403,33,5,79,66,25,121,56,9,672,604,1276,295,269,15,9,51,46,47,125,31,12,439,461,900,228,185
10701,628,880,1508,150,92,5,5,11,20,125,607,18,19,309,743,1052,37,34,4,0,4,7,3,6,23,28,71,75,146,14461,14633,744,993,1994,2473,832,3137,9075,7207,27106,28443,55549,3,14,3,0,3,0,3,0,2542,2328,2554,2342,4896,65,195,8,12,3,3,0,4,2025,1881,2101,2095,4196,564,802,28,50,10,32,0,0,1351,1151,1953,2035,3988,1003,1193,68,96,59,112,5,3,883,700,2018,2104,4122,1344,1459,88,126,131,198,3,9,710,562,2276,2354,4630,1280,1492,88,167,212,304,11,24,662,438,2253,2425,4678,1513,1569,110,150,331,401,18,45,549,337,2521,2502,5023,1523,1536,128,164,368,408,25,86,372,256,2416,2450,4866,1350,1444,87,94,313,362,36,124,220,136,2006,2160,4166,1478,1344,113,77,272,297,65,199,132,66,2060,1983,4043,1171,1128,45,54,198,249,60,299,100,33,1574,1763,3337,1050,913,36,25,130,161,122,456,73,24,1411,1579,2990,872,665
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,612,947,1559,198,113,5,4,11,9,148,546,11,29,373,701,1074,29,32,0,0,4,3,0,10,27,27,60,72,132,16504,16718,778,1110,1915,2786,791,3005,9406,7837,29394,31456,60850,9,3,0,4,3,3,0,0,3162,2925,3174,2935,6109,64,197,4,14,3,4,4,0,2237,2133,2312,2348,4660,572,874,22,45,15,35,0,0,1552,1267,2161,2221,4382,1135,1341,56,91,83,108,3,3,844,685,2121,2228,4349,1646,1827,104,180,150,254,3,8,656,605,2559,2874,5433,1727,1868,109,181,224,357,12,34,541,449,2613,2889,5502,1897,2077,144,171,318,492,21,41,520,362,2900,3143,6043,1958,2057,114,156,370,529,30,79,313,240,2785,3061,5846,1844,1912,113,108,323,416,44,128,204,128,2528,2692,5220,1834,1638,71,72,299,348,58,212,124,79,2386,2349,4735,1436,1309,68,47,216,267,108,297,81,56,1909,1976,3885,1135,1010,36,24,121,182,115,445,52,33,1459,1694,3153,842,629
10704,1245,1729,2974,370,157,11,3,25,47,267,1089,47,55,720,1351,2071,121,101,3,3,16,16,3,20,294,381,437,521,958,21990,22118,1166,1406,3248,4426,1231,4897,17779,14452,45414,47299,92713,6,8,0,7,5,5,0,0,4095,3935,4106,3955,8061,115,282,18,15,7,8,0,4,5281,4558,5421,4867,10288,869,1335,20,54,39,50,4,6,3412,2555,4344,4000,8344,1871,2167,74,118,99,160,0,13,1751,1324,3795,3782,7577,2394,2586,119,177,186,325,3,17,1340,1047,4042,4152,8194,2400,2533,162,211,366,498,5,29,1031,758,3964,4029,7993,2457,2500,179,253,491,630,22,81,883,603,4032,4067,8099,2391,2449,183,211,552,796,44,111,736,479,3906,4046,7952,2251,2246,169,157,564,741,42,169,412,295,3438,3608,7046,2127,2016,127,119,416,649,69,255,295,136,3034,3175,6209,1738,1599,98,71,303,439,114,373,178,102,2431,2584,5015,1447,1299,62,47,211,258,146,547,126,69,1992,2220,4212,1184,933
10801,587,667,1254,167,99,0,4,14,14,121,437,5,10,307,564,871,12,17,0,3,3,0,3,3,7,13,25,36,61,6603,6601,411,384,1128,1299,573,1751,3046,2331,11761,12366,24127,0,0,0,0,0,0,0,0,798,823,798,823,1621,14,42,4,7,0,0,0,0,479,452,497,501,998,86,145,11,18,0,9,0,0,348,311,445,483,928,213,257,15,30,12,25,0,3,261,256,501,571,1072,343,390,30,65,36,81,5,7,271,200,685,743,1428,386,461,35,46,77,113,4,9,251,192,753,821,1574,469,531,57,71,133,198,9,15,241,148,909,963,1872,539,629,68,79,176,209,10,40,174,129,967,1086,2053,647,723,59,51,196,222,19,53,149,69,1070,1118,2188,845,868,57,48,185,229,25,97,74,50,1186,1292,2478,862,837,51,40,214,188,53,174,63,26,1243,1265,2508,791,666,24,13,144,128,79,238,42,29,1080,1074,2154,556,506
10802,614,797,1411,192,69,10,5,20,9,117,459,9,16,348,558,906,19,20,0,3,3,3,6,3,22,50,50,79,129,9019,8966,727,826,1852,1937,728,2370,5739,4662,18065,18761,36826,0,5,4,0,12,0,0,3,1504,1359,1520,1367,2887,35,66,3,6,0,0,0,3,935,834,973,909,1882,185,269,20,38,7,20,4,5,679,592,895,924,1819,369,409,31,57,24,38,0,0,524,454,948,958,1906,518,606,55,74,58,109,4,5,495,438,1130,1232,2362,571,673,63,102,110,165,7,29,476,389,1227,1358,2585,758,866,105,120,213,254,8,27,470,395,1554,1662,3216,929,1036,130,122,337,385,20,71,414,287,1830,1901,3731,1013,1073,121,113,394,384,30,101,292,186,1850,1857,3707,1258,1172,82,85,386,322,45,164,175,113,1946,1856,3802,1080,994,59,51,262,238,87,239,107,48,1595,1570,3165,888,733,60,29,203,125,104,302,60,26,1315,1215,2530,619,418
10803,9,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,3,3,7,10,17,100,99,0,0,20,21,6,16,53,49,179,185,364,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,8,5,8,5,13,0,0,0,0,0,0,0,0,9,8,9,8,17,5,8,0,0,0,0,0,0,10,11,15,19,34,6,5,0,0,0,0,0,0,7,7,13,12,25,7,5,0,0,0,0,0,0,5,10,12,15,27,13,10,0,0,5,0,0,5,3,0,21,15,36,3,14,0,0,3,3,0,0,3,5,9,22,31,9,12,0,0,0,0,0,6,3,0,12,18,30,6,6,0,3,3,3,3,3,3,0,15,15,30,13,10,0,0,0,0,3,0,6,0,22,10,32,13,15,0,0,0,0,0,0,0,0,13,15,28,5,4
10804,1100,1433,2533,364,224,5,14,25,37,237,993,31,49,662,1317,1979,62,78,4,0,12,8,3,10,49,63,130,159,289,15383,15447,942,1117,2458,3121,1001,3866,7092,6171,26876,29722,56598,11,9,4,0,3,3,0,0,2245,2057,2263,2069,4332,69,146,0,7,4,4,3,0,1411,1229,1487,1386,2873,348,501,22,47,12,39,0,0,907,851,1289,1438,2727,686,879,48,83,49,66,0,5,678,566,1461,1599,3060,1039,1246,89,139,123,217,3,20,587,458,1841,2080,3921,1245,1385,130,175,227,377,12,26,538,462,2152,2425,4577,1347,1503,120,193,302,484,21,37,471,375,2261,2592,4853,1495,1654,151,187,403,585,19,96,338,266,2406,2788,5194,1494,1613,132,150,436,513,35,113,250,176,2347,2565,4912,1863,1851,102,98,425,500,63,180,141,130,2594,2759,5353,1859,1777,93,70,341,386,97,360,125,94,2515,2687,5202,1511,1348,68,56,226,231,109,489,77,64,1991,2188,4179,1265,998
10805,603,765,1368,185,103,6,0,10,25,155,548,21,24,377,700,1077,13,18,0,3,5,0,0,11,8,25,26,57,83,10493,10490,709,856,1823,2025,687,2453,5456,4489,19168,20313,39481,3,10,3,0,3,0,0,3,1624,1564,1633,1577,3210,31,78,3,17,4,3,3,3,942,918,983,1019,2002,227,335,27,36,10,17,0,4,641,618,905,1010,1915,412,528,35,70,21,37,3,0,460,446,931,1081,2012,637,770,54,84,62,139,0,9,447,399,1200,1401,2601,759,916,78,103,140,228,11,18,400,323,1388,1588,2976,875,978,95,119,224,349,6,44,414,260,1614,1750,3364,1085,1189,105,121,300,363,30,60,300,202,1820,1935,3755,1177,1212,116,106,329,347,32,110,229,146,1883,1921,3804,1336,1363,113,73,346,333,59,153,133,92,1987,2014,4001,1254,1150,65,41,255,254,76,266,114,59,1764,1770,3534,1008,853,54,27,184,145,92,336,63,39,1401,1400,2801,710,522
10901,487,728,1215,158,88,6,3,0,23,98,568,21,38,283,720,1003,43,40,0,0,4,5,3,8,26,33,76,86,162,10818,10647,716,796,1681,2105,580,2383,7779,6921,21574,22852,44426,0,3,4,0,0,0,3,0,2116,2153,2123,2156,4279,56,156,4,14,4,3,4,3,1767,1848,1835,2024,3859,448,646,17,33,15,41,3,0,1253,1086,1736,1806,3542,785,919,45,62,43,59,3,3,761,627,1637,1670,3307,1016,1107,49,92,88,148,8,13,553,459,1714,1819,3533,1094,1176,82,118,190,246,8,19,468,395,1842,1954,3796,1137,1206,88,127,219,347,8,33,382,265,1834,1978,3812,1318,1314,76,126,273,396,12,63,294,195,1973,2094,4067,1159,1187,90,99,311,337,36,98,201,120,1797,1841,3638,1167,1064,73,83,249,301,58,139,138,79,1685,1666,3351,851,753,53,40,179,192,65,207,68,46,1216,1238,2454,658,561,38,33,110,124,76,304,59,46,941,1068,2009,472,389
10902,111,132,243,31,29,0,0,0,0,30,102,3,5,64,136,200,4,4,0,0,0,0,3,0,24,12,31,16,47,2906,2783,195,158,437,363,179,513,1869,1288,5586,5105,10691,0,3,0,0,0,0,0,0,414,361,414,364,778,10,31,3,0,0,0,0,0,302,249,315,280,595,93,114,3,9,3,4,0,0,233,190,332,317,649,151,157,7,5,8,7,0,3,164,118,330,290,620,240,248,11,15,17,28,3,0,144,94,415,385,800,236,256,17,16,39,41,3,3,142,80,437,396,833,290,293,33,25,47,73,0,12,127,80,497,483,980,338,339,32,22,81,63,3,7,108,57,562,488,1050,315,325,28,23,68,61,10,16,58,29,479,454,933,359,308,21,14,73,47,16,34,43,23,512,426,938,295,251,22,7,62,17,12,67,31,9,422,351,773,264,209,6,6,38,14,21,57,26,7,355,293,648,166,116
10903,573,681,1254,137,79,3,6,8,7,108,435,7,14,263,541,804,21,16,0,3,4,4,0,5,17,21,42,49,91,9245,9184,535,562,1285,1195,588,1968,4579,3357,16232,16266,32498,0,3,0,0,0,0,0,3,1353,1110,1353,1116,2469,34,64,5,4,0,3,0,3,781,641,820,715,1535,174,307,16,26,3,11,3,3,565,468,761,815,1576,414,528,22,40,31,42,0,3,375,309,842,922,1764,635,624,41,77,59,103,3,4,344,274,1082,1082,2164,687,799,66,88,104,142,8,10,295,253,1160,1292,2452,774,850,77,92,140,186,6,20,264,179,1261,1327,2588,928,993,83,88,237,209,18,40,243,116,1509,1446,2955,973,997,79,62,245,228,27,73,193,71,1517,1431,2948,1135,1109,76,56,225,174,47,104,120,43,1603,1486,3089,978,897,55,34,171,143,57,183,88,24,1349,1281,2630,806,721,53,28,138,88,72,286,71,21,1140,1144,2284,604,452
11001,251,367,618,104,50,3,0,8,10,50,321,11,12,176,393,569,35,25,3,3,4,9,0,0,55,68,97,105,202,6555,6532,407,448,913,1185,319,1389,5428,5224,13622,14778,28400,3,3,0,0,0,3,0,0,1573,1779,1576,1785,3361,54,112,4,6,5,3,4,3,1474,1535,1541,1659,3200,244,328,15,17,4,16,0,0,687,561,950,922,1872,378,450,31,41,15,35,0,3,436,372,860,901,1761,519,625,39,65,37,81,0,7,300,289,895,1067,1962,663,713,42,56,82,124,4,9,262,256,1053,1158,2211,754,812,66,67,118,187,6,19,254,172,1198,1257,2455,770,810,66,72,152,187,19,33,207,148,1214,1250,2464,804,732,49,57,168,171,17,60,143,109,1181,1129,2310,723,652,45,43,156,177,38,100,104,59,1066,1031,2097,581,527,27,32,100,101,36,132,68,47,812,839,1651,452,382,15,18,61,82,38,171,40,34,606,687,1293,317,220
11002,362,559,921,133,60,3,4,7,6,87,492,22,29,252,591,843,18,18,0,0,0,3,0,3,8,27,26,51,77,7869,7812,552,517,1182,1139,488,1936,4460,3482,14551,14886,29437,3,5,0,4,0,3,0,0,1118,1070,1121,1082,2203,42,80,3,8,4,0,0,0,765,636,814,724,1538,218,296,15,32,12,15,0,0,596,470,841,813,1654,388,466,31,52,26,40,0,3,384,359,829,920,1749,549,629,37,67,59,103,3,6,348,296,996,1101,2097,649,692,59,80,95,132,3,21,324,233,1130,1158,2288,706,725,59,76,167,180,8,19,271,187,1211,1187,2398,817,891,98,87,181,243,16,46,287,149,1399,1416,2815,792,805,67,80,222,169,30,67,174,101,1285,1222,2507,966,928,66,65,214,184,27,135,150,62,1423,1374,2797,836,774,50,34,172,142,62,153,93,42,1213,1145,2358,676,573,39,14,98,73,87,250,80,39,980,949,1929,455,312
11003,188,225,413,43,20,3,0,3,3,38,164,9,14,96,201,297,7,3,0,0,0,3,0,3,10,14,17,23,40,5169,5096,360,323,744,624,297,962,3777,2928,10347,9933,20280,0,0,0,0,0,0,0,0,793,727,793,727,1520,19,57,0,12,3,0,3,3,749,672,774,744,1518,173,255,9,15,4,14,0,4,571,530,757,818,1575,393,422,17,23,17,21,0,4,387,339,814,809,1623,485,518,23,28,33,46,4,4,336,267,881,863,1744,532,508,42,38,63,62,12,6,312,208,961,822,1783,538,552,35,48,93,88,3,16,260,185,929,889,1818,593,580,51,54,124,120,14,31,194,122,976,907,1883,540,512,48,32,135,104,20,43,135,56,878,747,1625,567,506,33,36,126,85,28,71,75,48,829,746,1575,466,354,29,16,64,57,53,112,63,20,675,559,1234,311,263,16,11,49,30,57,148,40,15,473,467,940,213,136
11004,672,1038,1710,226,110,10,0,11,22,169,743,21,39,437,914,1351,25,28,4,0,3,0,3,0,43,45,78,73,151,14883,14883,891,1112,2220,2596,872,3504,9209,7731,28075,29826,57901,4,11,0,5,3,3,0,3,2621,2488,2628,2510,5138,105,236,5,12,4,5,4,5,1964,1774,2082,2032,4114,523,683,33,77,27,50,0,14,1439,1294,2022,2118,4140,908,1100,58,89,61,93,0,9,931,850,1958,2141,4099,1287,1398,98,138,126,185,4,11,722,594,2237,2326,4563,1406,1507,110,154,213,311,7,36,624,547,2360,2555,4915,1490,1600,137,164,315,406,17,46,532,383,2491,2599,5090,1620,1797,131,178,385,474,23,72,420,269,2579,2790,5369,1690,1646,127,109,381,431,45,115,302,184,2545,2485,5030,1677,1618,97,76,316,334,65,233,200,93,2355,2354,4709,1432,1301,67,49,242,257,108,342,115,61,1964,2010,3974,1126,976,41,47,162,164,135,468,97,50,1561,1705,3266,854,583
