region_id,Managers_C01_M,Managers_C01_F,Managers_C01_P,Managers_C06_M,Managers_C06_F,Managers_C06_P,Managers_C11_M,Managers_C11_F,Managers_C11_P,Professionals_C01_M,Professionals_C01_F,Professionals_C01_P,Professionals_C06_M,Professionals_C06_F,Professionals_C06_P,Professionals_C11_M,Professionals_C11_F,Professionals_C11_P,Tech_trad_wkrs_C01_M,Tech_trad_wkrs_C01_F,Tech_trad_wkrs_C01_P,Tech_trad_wkrs_C06_M,Tech_trad_wkrs_C06_F,Tech_trad_wkrs_C06_P,Tech_trad_wkrs_C11_M,Tech_trad_wkrs_C11_F,Tech_trad_wkrs_C11_P,Comm_pers_S_work_01_Cens_M,Comm_pers_S_work_01_Cens_F,Comm_pers_S_work_01_Cens_P,Comm_pers_S_work_06_Cens_M,Comm_pers_S_work_06_Cens_F,Comm_pers_S_work_06_Cens_P,Comm_pers_S_work_11_Cens_M,Comm_pers_S_work_11_Cens_F,Comm_pers_S_work_11_Cens_P,Cler_admin_work_C01_M,Cler_admin_work_C01_F,Cler_admin_work_C01_P,Cler_admin_work_C06_M,Cler_admin_work_C06_F,Cler_admin_work_C06_P,Cler_admin_work_C11_M,Cler_admin_work_C11_F,Cler_admin_work_C11_P,Sales_workers_C01_M,Sales_workers_C01_F,Sales_workers_C01_P,Sales_workers_C06_M,Sales_workers_C06_F,Sales_workers_C06_P,Sales_workers_C11_M,Sales_workers_C11_F,Sales_workers_C11_P,Mach_oper_driv_C01_M,Mach_oper_driv_C01_F,Mach_oper_driv_C01_P,Mach_oper_driv_C06_M,Mach_oper_driv_C06_F,Mach_oper_driv_C06_P,Mach_oper_driv_C11_M,Mach_oper_driv_C11_F,Mach_oper_driv_C11_P,Labourers_C01_M,Labourers_C01_F,Labourers_C01_P,Labourers_C06_M,Labourers_C06_F,Labourers_C06_P,Labourers_C11_M,Labourers_C11_F,Labourers_C11_P,Inadeq_descr_Ns_C01_M,Inadeq_descr_Ns_C01_F,Inadeq_descr_Ns_C01_P,Inadeq_descr_Ns_C06_M,Inadeq_descr_Ns_C06_F,Inadeq_descr_Ns_C06_P,Inadeq_descr_Ns_C11_M,Inadeq_descr_Ns_C11_F,Inadeq_descr_Ns_C11_P,Tot_C01_M,Tot_C01_F,Tot_C01_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P
10604,1352,622,1974,1272,637,1909,1207,645,1852,512,723,1235,554,843,1397,638,1002,1640,1862,315,2177,2185,401,2586,2362,386,2748,238,611,849,194,755,949,202,863,1065,168,1061,1229,169,1106,1275,199,1219,1418,236,637,873,283,681,964,258,757,1015,1356,109,1465,1562,101,1663,1967,233,2200,1201,702,1903,1352,799,2151,1218,822,2040,147,81,228,109,78,187,172,79,251,7072,4861,11933,7680,5401,13081,8223,6006,14229
10701,1366,692,2058,1512,828,2340,1491,835,2326,1591,1812,3403,1657,2144,3801,1839,2438,4277,4263,554,4817,4275,624,4899,4272,620,4892,767,1486,2253,844,1799,2643,940,2340,3280,795,3010,3805,834,3119,3953,864,3269,4133,1002,1995,2997,904,1996,2900,944,1998,2942,2719,379,3098,2604,248,2852,2688,134,2822,2299,1095,3394,2256,1176,3432,2210,1155,3365,416,241,657,345,174,519,309,203,512,15218,11264,26482,15231,12108,27339,15557,12992,28549
10702,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
10703,1915,958,2873,2165,1126,3291,2303,1277,3580,1976,2375,4351,2325,2924,5249,2485,3451,5936,4873,613,5486,5005,712,5717,5317,792,6109,964,1840,2804,998,2385,3383,1215,2937,4152,885,3532,4417,886,3647,4533,934,4097,5031,1140,2450,3590,1110,2510,3620,1194,2598,3792,2779,371,3150,2838,225,3063,3009,169,3178,2371,991,3362,2361,1221,3582,2409,1168,3577,386,254,640,353,207,560,353,213,566,17289,13384,30673,18041,14957,32998,19219,16702,35921
10704,3249,1485,4734,3494,1794,5288,3710,2070,5780,5338,5511,10849,5782,6462,12244,6452,7669,14121,6373,960,7333,6338,1048,7386,6493,1132,7625,1682,2691,4373,1805,3216,5021,2190,3970,6160,1694,5558,7252,1632,5619,7251,1632,5945,7577,1688,2729,4417,1602,2845,4447,1622,2835,4457,2816,340,3156,2874,248,3122,2917,153,3070,2517,1200,3717,2477,1167,3644,2647,1252,3899,502,338,840,466,302,768,515,317,832,25859,20812,46671,26470,22701,49171,28178,25343,53521
10801,905,442,1347,871,456,1327,807,437,1244,465,560,1025,534,734,1268,593,864,1457,1093,210,1303,1265,248,1513,1169,237,1406,254,570,824,245,769,1014,301,879,1180,180,880,1060,173,926,1099,171,957,1128,342,630,972,352,734,1086,406,786,1192,561,48,609,553,24,577,591,36,627,771,407,1178,925,499,1424,847,456,1303,94,76,170,103,57,160,98,68,166,4665,3823,8488,5021,4447,9468,4983,4720,9703
10802,1385,720,2105,1348,764,2112,1253,726,1979,749,1041,1790,772,1255,2027,818,1445,2263,1640,292,1932,1813,344,2157,1870,337,2207,408,1033,1441,488,1250,1738,601,1516,2117,278,1344,1622,276,1424,1700,289,1549,1838,512,911,1423,514,981,1495,493,1103,1596,983,141,1124,903,71,974,1030,76,1106,1138,593,1731,1347,704,2051,1436,651,2087,165,107,272,163,104,267,167,113,280,7258,6182,13440,7624,6897,14521,7957,7516,15473
10803,29,24,53,27,20,47,29,20,49,29,18,47,23,19,42,14,17,31,27,3,30,31,3,34,29,8,37,11,15,26,12,19,31,10,13,23,7,22,29,4,14,18,4,21,25,4,5,9,4,5,9,4,5,9,6,0,6,3,0,3,3,0,3,13,24,37,23,27,50,24,24,48,4,5,9,3,3,6,3,0,3,130,116,246,130,110,240,120,108,228
10804,1979,1021,3000,2117,1156,3273,2134,1188,3322,1614,1880,3494,1888,2408,4296,2186,2980,5166,2840,484,3324,3294,611,3905,3428,644,4072,589,1406,1995,722,1831,2553,882,2349,3231,567,2630,3197,649,2990,3639,772,3280,4052,1062,1597,2659,1160,1938,3098,1244,1992,3236,1231,152,1383,1257,84,1341,1377,84,1461,1494,855,2349,1807,993,2800,1804,971,2775,240,210,450,221,155,376,200,185,385,11616,10235,21851,13115,12166,25281,14027,13673,27700
10805,1689,851,2540,1654,861,2515,1465,783,2248,974,1271,2245,1033,1538,2571,1097,1834,2931,2032,366,2398,2341,381,2722,2303,407,2710,392,1005,1397,449,1247,1696,492,1575,2067,328,1587,1915,353,1741,2094,372,1694,2066,671,1126,1797,682,1177,1859,675,1340,2015,1093,172,1265,1194,96,1290,1221,77,1298,1498,798,2296,1694,954,2648,1636,825,2461,185,131,316,172,108,280,141,101,242,8862,7307,16169,9572,8103,17675,9402,8636,18038
10901,2296,1087,3383,2467,1211,3678,2364,1174,3538,1658,2026,3684,1832,2563,4395,1923,2877,4800,3015,506,3521,3399,610,4009,3391,623,4014,600,1413,2013,595,1656,2251,721,2039,2760,636,2583,3219,701,2766,3467,675,2950,3625,988,1661,2649,1027,1832,2859,993,1758,2751,1755,301,2056,1924,230,2154,1872,193,2065,1609,903,2512,1942,1118,3060,1822,1058,2880,262,183,445,252,154,406,259,194,453,12819,10663,23482,14139,12140,26279,14020,12866,26886
10902,1178,514,1692,1028,462,1490,960,403,1363,235,356,591,255,396,651,243,420,663,657,139,796,663,142,805,664,126,790,120,329,449,94,380,474,120,373,493,98,433,531,89,446,535,100,497,597,126,241,367,140,245,385,142,233,375,448,35,483,467,35,502,473,37,510,730,373,1103,686,394,1080,566,321,887,108,63,171,93,63,156,67,43,110,3700,2483,6183,3515,2563,6078,3335,2453,5788
10903,3264,1404,4668,2960,1350,4310,2656,1134,3790,729,1158,1887,736,1287,2023,747,1381,2128,1966,346,2312,2063,411,2474,2024,407,2431,318,927,1245,318,1158,1476,333,1333,1666,320,1471,1791,286,1541,1827,287,1527,1814,415,866,1281,501,921,1422,521,969,1490,1267,145,1412,1237,108,1345,1277,112,1389,1748,939,2687,1811,1023,2834,1575,899,2474,209,166,375,181,124,305,173,111,284,10236,7422,17658,10093,7923,18016,9593,7873,17466
11001,1903,971,2874,1878,990,2868,1822,993,2815,1320,1551,2871,1368,1689,3057,1399,1874,3273,1600,317,1917,1586,352,1938,1610,342,1952,407,961,1368,435,1020,1455,466,1141,1607,324,1522,1846,327,1530,1857,368,1606,1974,487,748,1235,547,870,1417,583,923,1506,631,78,709,589,36,625,625,51,676,1062,562,1624,1143,649,1792,1187,626,1813,115,114,229,135,99,234,143,89,232,7849,6824,14673,8008,7235,15243,8203,7645,15848
11002,2480,1167,3647,2394,1161,3555,2111,1029,3140,592,937,1529,617,1145,1762,598,1242,1840,1436,270,1706,1441,316,1757,1524,314,1838,316,834,1150,341,1038,1379,358,1135,1493,210,1085,1295,229,1196,1425,227,1191,1418,414,710,1124,480,735,1215,504,838,1342,861,90,951,873,65,938,896,72,968,1494,654,2148,1519,678,2197,1476,724,2200,191,144,335,169,119,288,149,111,260,7994,5891,13885,8063,6453,14516,7843,6656,14499
11003,2183,860,3043,1901,826,2727,1769,729,2498,634,859,1493,509,873,1382,568,977,1545,1350,250,1600,1233,229,1462,1320,229,1549,278,617,895,183,659,842,208,703,911,277,1382,1659,188,1156,1344,163,1192,1355,362,615,977,357,573,930,327,612,939,1137,158,1295,1006,78,1084,1178,133,1311,1275,504,1779,1152,465,1617,1000,467,1467,187,117,304,118,89,207,150,97,247,7683,5362,13045,6647,4948,11595,6683,5139,11822
11004,3685,1695,5380,3605,1816,5421,3346,1675,5021,1803,2423,4226,1873,2894,4767,1919,3323,5242,3405,600,4005,3688,701,4389,3933,745,4678,683,1680,2363,673,1977,2650,756,2426,3182,692,3092,3784,617,3156,3773,693,3378,4071,1168,1752,2920,1191,1890,3081,1153,2048,3201,2119,236,2355,2172,164,2336,2677,180,2857,2487,1413,3900,2951,1605,4556,3011,1640,4651,317,251,568,288,187,475,333,194,527,16359,13142,29501,17058,14390,31448,17821,15609,33430
11101,3087,1412,4499,3234,1634,4868,3405,1786,5191,3784,4355,8139,4126,5127,9253,4646,5884,10530,6762,1004,7766,7091,1087,8178,7177,1119,8296,1272,2458,3730,1399,3014,4413,1562,3639,5201,1424,5910,7334,1505,6266,7771,1580,6666,8246,2133,3773,5906,1960,3629,5589,1906,3750,5656,3022,410,3432,2846,212,3058,3211,254,3465,2652,1382,4034,3019,1571,4590,3209,1570,4779,484,320,804,493,265,758,452,291,743,24620,21024,45644,25673,22805,48478,27148,24959,52107
11102,1459,670,2129,1610,866,2476,1659,967,2626,1621,1950,3571,1758,2333,4091,1938,2783,4721,3871,521,4392,4129,608,4737,4540,701,5241,619,1460,2079,622,1733,2355,776,2197,2973,617,2737,3354,709,3019,3728,773,3393,4166,935,1772,2707,911,1908,2819,884,2039,2923,2003,256,2259,2135,172,2307,2427,200,2627,1784,1037,2821,2039,1190,3229,2218,1171,3389,316,197,513,280,167,447,270,197,467,13225,10600,23825,14193,11996,26189,15485,13648,29133
11103,3378,1875,5253,4011,2297,6308,4513,2696,7209,5996,6207,12203,7143,8023,15166,8620,9822,18442,7057,1269,8326,8031,1357,9388,8527,1517,10044,1935,3475,5410,1996,4392,6388,2488,5099,7587,1927,6772,8699,2097,7230,9327,2338,7885,10223,2397,4165,6562,2460,4258,6718,2582,4572,7154,3691,502,4193,3578,283,3861,4005,312,4317,3761,2102,5863,4085,2257,6342,4359,2294,6653,591,399,990,548,363,911,637,408,1045,30733,26766,57499,33949,30460,64409,38069,34605,72674
11201,2736,1487,4223,2758,1660,4418,2723,1619,4342,2238,2630,4868,2669,3334,6003,2853,3863,6716,3076,618,3694,3724,676,4400,3614,725,4339,792,1718,2510,919,2179,3098,1020,2594,3614,585,2564,3149,604,2886,3490,604,2956,3560,1117,1877,2994,1177,2130,3307,1222,2147,3369,1260,214,1474,1222,147,1369,1262,144,1406,1826,1048,2874,2341,1193,3534,2131,1110,3241,288,262,550,250,207,457,290,208,498,13918,12418,26336,15664,14412,30076,15719,15366,31085
11202,2512,1238,3750,2541,1348,3889,2437,1349,3786,1688,2038,3726,1787,2665,4452,1857,2975,4832,2633,500,3133,3006,580,3586,3077,616,3693,627,1506,2133,712,1903,2615,871,2285,3156,623,2555,3178,668,2764,3432,697,2833,3530,1024,1619,2643,1151,1828,2979,1059,1882,2941,1533,219,1752,1607,146,1753,1608,131,1739,2286,1239,3525,2796,1426,4222,2685,1317,4002,260,216,476,243,141,384,229,158,387,13186,11130,24316,14511,12801,27312,14520,13546,28066
11203,1978,1043,3021,2224,1210,3434,2366,1409,3775,1420,1856,3276,1812,2442,4254,2208,3276,5484,3278,578,3856,4205,665,4870,4276,740,5016,805,1617,2422,940,2299,3239,1085,2972,4057,584,2540,3124,643,3107,3750,682,3452,4134,1108,1921,3029,1276,2278,3554,1390,2476,3866,1501,207,1708,1721,132,1853,1777,154,1931,1886,1045,2931,2568,1398,3966,2484,1427,3911,287,226,513,306,206,512,318,206,524,12847,11033,23880,15695,13737,29432,16586,16112,32698
11301,3460,1315,4775,3270,1272,4542,2917,1126,4043,1053,1370,2423,976,1492,2468,973,1570,2543,2478,409,2887,2342,459,2801,2303,499,2802,313,927,1240,274,1152,1426,316,1299,1615,397,2048,2445,368,2001,2369,349,2044,2393,573,1192,1765,601,1163,1764,642,1245,1887,1587,203,1790,1422,113,1535,1467,113,1580,2510,1523,4033,2484,1464,3948,2344,1292,3636,314,196,510,255,136,391,237,152,389,12685,9183,21868,11992,9252,21244,11548,9340,20888
11302,811,360,1171,796,377,1173,738,348,1086,329,372,701,316,426,742,324,435,759,836,121,957,800,129,929,884,119,1003,118,289,407,113,393,506,121,451,572,97,505,602,83,497,580,80,528,608,116,322,438,106,342,448,110,360,470,655,78,733,650,48,698,671,35,706,735,450,1185,711,418,1129,647,401,1048,86,52,138,45,23,68,81,37,118,3783,2549,6332,3620,2653,6273,3656,2714,6370
11303,4504,2016,6520,4313,2125,6438,4156,1979,6135,2477,2976,5453,2670,3685,6355,2806,4195,7001,4852,756,5608,5127,866,5993,5416,1000,6416,1444,2202,3646,1485,2693,4178,1561,3127,4688,933,3735,4668,971,3941,4912,951,4084,5035,1449,2441,3890,1488,2593,4081,1475,2497,3972,2410,324,2734,2225,216,2441,2445,206,2651,2587,1507,4094,3090,1820,4910,2994,1711,4705,345,301,646,315,201,516,377,258,635,21001,16258,37259,21684,18140,39824,22181,19057,41238
11401,2305,1238,3543,2481,1409,3890,2452,1419,3871,1916,2160,4076,2195,2799,4994,2275,3317,5592,4344,607,4951,4669,753,5422,4813,823,5636,892,1909,2801,997,2370,3367,1250,3053,4303,622,3065,3687,650,3191,3841,681,3388,4069,1030,2002,3032,1129,2207,3336,1249,2355,3604,1705,263,1968,1655,133,1788,1741,117,1858,2087,989,3076,2249,1255,3504,2408,1189,3597,306,262,568,280,194,474,293,196,489,15207,12495,27702,16305,14311,30616,17162,15857,33019
11402,1671,821,2492,1710,923,2633,1762,1008,2770,1425,1624,3049,1574,1831,3405,1657,2104,3761,2368,424,2792,2414,502,2916,2505,504,3009,414,998,1412,432,1214,1646,551,1385,1936,404,1768,2172,417,1847,2264,402,1923,2325,607,992,1599,596,1111,1707,654,1161,1815,995,156,1151,1028,97,1125,1062,102,1164,1181,681,1862,1190,737,1927,1210,707,1917,191,154,345,181,99,280,200,146,346,9256,7618,16874,9542,8361,17903,10003,9040,19043
11501,7931,2544,10475,8209,3203,11412,8356,3476,11832,8059,7495,15554,9156,9041,18197,10113,10210,20323,5421,885,6306,5793,1069,6862,5793,1066,6859,1126,2319,3445,1387,3026,4413,1550,3392,4942,2372,8894,11266,2719,9132,11851,2805,9057,11862,2878,3751,6629,3212,3962,7174,3104,3764,6868,1684,283,1967,1591,233,1824,1586,199,1785,1625,858,2483,1981,1004,2985,1921,926,2847,590,473,1063,609,494,1103,593,455,1048,31686,27502,59188,34657,31164,65821,35821,32545,68366
11502,1891,794,2685,1764,787,2551,1685,780,2465,1373,1366,2739,1305,1404,2709,1267,1514,2781,1533,269,1802,1512,292,1804,1613,296,1909,218,533,751,231,592,823,255,635,890,402,1737,2139,316,1546,1862,316,1775,2091,523,653,1176,470,638,1108,470,659,1129,402,64,466,400,30,430,463,27,490,575,314,889,598,314,912,561,274,835,149,114,263,136,102,238,132,71,203,7066,5844,12910,6732,5705,12437,6762,6031,12793
