region_id,C01_0_74_1PF_CU15_DSs,C01_0_74_1PF_CU15_NDS,C01_0_74_1PFnoCU15_DS,C01_0_74_1PF_NDCO,C01_0_74_T,C01_75_99_1PF_CU15_DS,C01_75_99_1PF_CU15_NDS,C01_75_99_1PFnoCU15_DS,C01_75_99_1PF_NDCO,C01_75_99_T,C01_100_149_1PF_CU15_DS,C01_100_149_1PF_CU15_NDS,C01_100_149_1PFnoCU15_DS,C01_100_149_1PF_NDCO,C01_100_149_T,C01_150_199_1PF_CU15_DS,C01_150_199_1PF_CU15_NDS,C01_150_199_1PFnoCU15_DS,C01_150_199_1PF_NDCO,C01_150_199_T,C01_200_224_1PF_CU15_DS,C01_200_224_1PF_CU15_NDS,C01_200_224_1PFnoCU15_DS,C01_200_224_1PF_NDCO,C01_200_224_T,C01_225_274_1PF_CU15_DS,C01_225_274_1PF_CU15_NDS,C01_225_274_1PFnoCU15_DS,C01_225_274_1PF_NDCO,C01_225_274_T,C01_275_349_1PF_CU15_DS,C01_275_349_1PF_CU15_NDS,C01_275_349_1PFnoCU15_DS,C01_275_349_1PF_NDCO,C01_275_349_T,C01_350_449_1PF_CU15_DS,C01_350_449_1PF_CU15_NDS,C01_350_449_1PFnoCU15_DS,C01_350_449_1PF_NDCO,C01_350_449_T,C01_450_549_1PF_CU15_DS,C01_450_549_1PF_CU15_NDS,C01_450_549_1PFnoCU15_DS,C01_450_549_1PF_NDCO,C01_450_549_T,C01_550_649_1PF_CU15_DS,C01_550_649_1PF_CU15_NDS,C01_550_649_1PFnoCU15_DS,C01_550_649_1PF_NDCO,C01_550_649_T,C01_650ov_1PF_CU15_DS,C01_650ov_1PF_CU15_NDS,C01_650ov_1PFnoCU15_DS,C01_650ov_1PF_NDCO,C01_650over_T,C01_Rns_1PF_CU15_DS,C01_Rns_1PF_CU15_NDS,C01_Rns_1PFnoCU15_DS,C01_Rns_1PF_NDCO,C01_Rns_T,C01_Tot_1PF_CU15_DS,C01_Tot_1PF_CU15_NDS,C01_Tot_1PFnoCU15_DS,C01_Tot_1_pa_f_NDCO,C01_Tot_T,C06_0_74_1PF_CU15_DSs,C06_0_74_1PF_CU15_NDS,C06_0_74_1PFnoCU15_DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15_DS,C06_75_99_1PF_CU15_NDS,C06_75_99_1PFnoCU15_DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15_DS,C06_100_149_1PF_CU15_NDS,C06_100_149_1PFnoCU15_DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15_DS,C06_150_199_1PF_CU15_NDS,C06_150_199_1PFnoCU15_DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15_DS,C06_200_224_1PF_CU15_NDS,C06_200_224_1PFnoCU15_DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15_DS,C06_225_274_1PF_CU15_NDS,C06_225_274_1PFnoCU15_DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15_DS,C06_275_349_1PF_CU15_NDS,C06_275_349_1PFnoCU15_DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15_DS,C06_350_449_1PF_CU15_NDS,C06_350_449_1PFnoCU15_DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15_DS,C06_450_549_1PF_CU15_NDS,C06_450_549_1PFnoCU15_DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15_DS,C06_550_649_1PF_CU15_NDS,C06_550_649_1PFnoCU15_DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650ov_1PF_CU15_DS,C06_650ov_1PF_CU15_NDS,C06_650ov_1PFnoCU15_DS,C06_650ov_1PF_NDCO,C06_650ove_T,C06_Rns_1PF_CU15_DS,C06_Rns_1PF_CU15_NDS,C06_Rns_1PFnoCU15_DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15_DS,C06_Tot_1PF_CU15_NDS,C06_Tot_1PFnoCU15_DS,C06_Tot_1_pa_f_NDCO,C06_Tot_T,C11_0_74_1PF_CU15_DSs,C11_0_74_1PF_CU15_NDS,C11_0_74_1PFnoCU15_DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15_DS,C11_75_99_1PF_CU15_NDS,C11_75_99_1PFnoCU15_DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15_DS,C11_100_149_1PF_CU15_NDS,C11_100_149_1PFnoCU15_DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15_DS,C11_150_199_1PF_CU15_NDS,C11_150_199_1PFnoCU15_DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15_DS,C11_200_224_1PF_CU15_NDS,C11_200_224_1PFnoCU15_DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15_DS,C11_225_274_1PF_CU15_NDS,C11_225_274_1PFnoCU15_DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15_DS,C11_275_349_1PF_CU15_NDS,C11_275_349_1PFnoCU15_DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15_DS,C11_350_449_1PF_CU15_NDS,C11_350_449_1PFnoCU15_DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15_DS,C11_450_549_1PF_CU15_NDS,C11_450_549_1PFnoCU15_DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15_DS,C11_550_649_1PF_CU15_NDS,C11_550_649_1PFnoCU15_DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650ov_1PF_CU15_DS,C11_650ov_1PF_CU15_NDS,C11_650ov_1PFnoCU15_DS,C11_650ov_1PF_NDCO,C11_650ov_T,C11_Rns_1PF_CU15_DS,C11_Rns_1PF_CU15_NDS,C11_Rns_1PFnoCU15_DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15_DS,C11_Tot_1PF_CU15_NDS,C11_Tot_1PFnoCU15_DS,C11_Tot_1_PF_NDCO,C11_Tot_T
10101,20,186,26,47,279,6,124,5,31,166,30,305,25,60,420,17,163,11,28,219,3,10,3,5,21,0,3,0,0,3,3,4,3,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,3,11,4,35,0,6,45,83,841,73,180,1177,6,52,6,36,100,9,108,10,15,142,25,181,23,57,286,24,300,20,66,410,14,81,9,13,117,5,47,4,0,56,4,5,0,0,9,0,8,0,0,8,0,0,0,3,3,0,0,0,0,0,0,3,3,5,11,7,22,4,5,38,94,807,79,200,1180,4,34,12,21,67,0,18,6,20,44,8,115,18,51,174,15,211,31,92,319,22,147,21,48,216,34,156,12,55,244,22,101,14,29,149,7,21,9,17,41,3,3,3,3,4,0,0,0,0,0,3,3,3,3,10,3,19,3,13,31,118,824,127,345,1298
10102,18,112,14,23,167,12,76,3,26,117,13,137,18,27,195,13,152,15,31,211,4,32,3,0,39,5,14,6,0,25,0,6,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,7,20,3,0,30,72,552,62,113,799,0,19,4,11,34,4,60,3,11,78,12,79,6,29,126,8,99,10,38,155,4,58,12,22,96,5,89,9,25,128,10,77,8,14,109,0,24,4,0,28,0,7,3,0,10,0,0,0,0,0,3,0,0,3,6,9,23,3,3,38,55,535,62,156,808,0,19,3,11,34,0,21,4,15,34,11,63,7,23,89,6,59,11,26,92,6,32,3,17,52,6,60,12,34,101,5,103,16,57,166,11,83,14,50,148,11,25,9,24,62,3,9,0,8,26,0,3,3,0,3,3,5,3,11,22,72,477,81,283,832
10103,6,29,4,12,51,4,22,3,8,37,8,64,14,14,100,5,21,0,3,29,3,9,3,0,15,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,26,152,24,40,242,3,7,3,4,17,0,11,0,5,16,0,47,5,11,63,4,55,12,12,83,3,19,0,4,26,0,9,3,0,12,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,6,0,0,6,16,158,23,36,233,0,11,3,3,11,0,4,3,7,12,3,24,0,14,36,8,48,7,18,68,4,24,4,3,39,3,41,5,14,59,7,13,4,7,21,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,7,3,3,7,30,174,31,80,283
10104,20,178,20,32,250,9,88,11,13,121,45,396,47,70,558,30,221,21,33,305,3,18,3,8,32,3,4,0,3,10,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,9,0,35,5,3,43,110,949,107,165,1331,5,43,3,29,80,5,95,8,9,117,21,141,19,58,239,27,335,55,52,469,35,154,16,27,232,30,135,15,28,208,9,28,3,5,45,3,3,0,3,9,0,0,0,3,3,0,0,0,0,0,4,6,0,3,13,0,20,7,7,34,139,960,126,224,1449,0,23,4,8,36,0,15,7,13,23,14,87,11,45,144,19,150,29,83,249,14,139,29,68,220,45,235,59,109,393,41,183,29,55,280,14,41,4,10,67,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,3,29,4,16,46,152,914,165,406,1469
10201,24,224,39,66,353,18,103,12,64,197,13,197,27,61,298,71,830,69,183,1153,58,381,53,97,589,62,266,40,57,425,12,67,12,17,108,3,19,3,4,29,3,5,0,0,8,0,0,0,0,0,0,17,0,5,22,12,61,7,20,100,276,2170,262,574,3282,7,62,30,63,162,20,100,18,24,162,28,165,15,64,272,30,375,55,165,625,49,419,67,112,647,107,643,91,167,1008,67,254,54,65,440,18,63,18,16,115,3,9,0,0,12,0,0,3,0,3,3,7,0,4,14,4,50,7,23,84,336,2147,358,703,3544,7,41,14,33,79,0,15,7,38,54,19,88,34,81,186,19,118,30,107,242,13,133,31,83,231,37,401,109,258,702,127,688,150,428,1236,111,364,101,238,709,30,81,15,49,154,4,20,3,11,35,3,11,3,3,16,4,41,9,35,81,370,1996,504,1366,3732
10202,28,288,32,70,418,17,95,8,40,160,24,348,40,82,494,115,1236,94,186,1631,47,271,24,44,386,14,151,15,29,209,7,21,3,10,41,0,6,0,0,6,0,0,0,0,0,0,3,0,0,3,3,18,0,0,21,9,78,5,19,111,264,2515,221,480,3480,4,62,13,55,134,20,121,16,22,179,27,156,22,81,286,52,686,78,175,991,72,683,69,128,952,106,606,65,125,902,52,196,34,45,327,4,24,0,3,31,0,3,0,0,3,0,0,0,0,0,3,17,0,3,23,0,54,5,28,87,340,2608,302,665,3915,8,41,5,26,75,3,25,9,41,67,23,97,14,66,179,26,192,36,127,348,30,212,47,137,381,75,698,109,318,1088,174,947,149,401,1518,75,362,65,170,601,9,53,7,21,86,3,11,0,8,19,0,12,3,10,19,7,58,6,33,95,429,2701,457,1348,4474
10301,12,110,16,21,159,7,57,3,16,83,12,124,14,30,180,24,183,24,30,261,14,18,3,3,38,0,8,0,0,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,24,3,5,32,69,528,63,108,768,3,28,8,15,54,4,64,9,7,84,3,81,12,33,129,17,152,25,41,235,14,77,8,11,110,12,72,9,8,101,6,23,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,18,3,10,41,69,518,77,125,789,3,16,5,11,26,4,17,7,7,28,10,61,10,27,94,13,93,12,51,161,10,106,21,49,165,25,157,17,44,224,28,91,14,34,155,6,38,5,17,59,0,6,0,0,6,0,0,0,0,0,3,0,0,0,8,3,12,5,12,29,97,603,91,249,949
10302,27,226,26,45,324,17,107,12,35,171,41,303,29,57,430,12,57,6,8,83,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,23,3,13,44,102,724,76,158,1060,7,71,11,27,116,12,119,6,32,169,36,234,21,66,357,29,225,19,41,314,0,26,3,3,32,3,8,0,3,14,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,7,0,0,7,5,33,0,10,48,92,732,60,182,1066,9,44,8,35,85,4,37,10,20,60,23,203,25,79,303,36,259,28,92,387,16,84,5,20,112,12,55,6,13,80,3,17,3,3,22,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,0,7,4,20,3,13,32,111,723,90,267,1102
10303,15,131,20,21,187,8,76,7,14,105,25,246,18,39,328,13,123,11,14,161,0,9,3,0,12,0,3,3,0,6,0,3,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,3,17,0,4,24,67,614,62,95,838,3,41,12,18,74,11,70,3,6,90,22,161,19,51,253,41,182,22,36,281,3,51,3,14,71,6,26,3,5,40,3,5,0,3,11,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,15,3,5,23,89,559,65,141,854,3,22,4,22,48,0,16,3,6,26,4,70,7,32,114,14,176,12,66,261,14,108,14,44,163,20,108,18,40,170,10,55,7,11,73,5,16,0,3,23,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,14,6,14,27,69,596,75,243,913
10304,16,182,22,32,252,7,82,8,32,129,20,213,15,62,310,18,176,26,45,265,0,22,4,3,29,3,6,3,5,17,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,6,0,36,5,7,48,64,730,83,186,1063,4,34,7,30,75,8,101,7,13,129,15,138,15,40,208,27,228,21,68,344,13,90,9,16,128,13,56,10,10,89,4,19,3,3,29,0,0,0,6,6,0,0,0,0,0,0,0,0,4,4,3,10,0,3,16,0,41,3,3,47,87,717,75,196,1075,4,19,5,18,42,0,25,8,18,43,13,100,10,34,143,25,157,20,67,257,18,91,8,28,134,12,164,23,60,237,19,115,17,47,181,8,38,14,15,61,0,7,3,3,15,0,0,0,0,3,0,3,3,3,7,3,35,3,7,44,106,745,106,303,1160
