region_id,Tot_persons_C01_M,Tot_persons_C01_F,Tot_persons_C01_P,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Age_0_4_C01_M,Age_0_4_C01_F,Age_0_4_C01_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_5_14_C01_M,Age_5_14_C01_F,Age_5_14_C01_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_15_19_C01_M,Age_15_19_C01_F,Age_15_19_C01_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_20_24_C01_M,Age_20_24_C01_F,Age_20_24_C01_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_25_34_C01_M,Age_25_34_C01_F,Age_25_34_C01_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_35_44_C01_M,Age_35_44_C01_F,Age_35_44_C01_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_45_54_C01_M,Age_45_54_C01_F,Age_45_54_C01_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_55_64_C01_M,Age_55_64_C01_F,Age_55_64_C01_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_65_74_C01_M,Age_65_74_C01_F,Age_65_74_C01_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_75_84_C01_M,Age_75_84_C01_F,Age_75_84_C01_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_grp_85ov_C01_M,Age_grp_85ov_C01_F,Age_grp_85ov_C01_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,OS_vis_C01_M,OS_vis_C01_F,OS_vis_C01_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,IP_Abor_C01_M,IP_Abor_C01_F,IP_Abor_C01_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Tor_Strt_Is_2001_Ce_M,IP_Tor_Strt_Is_2001_Ce_F,IP_Tor_Strt_Is_2001_Ce_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2001_Ce_M,IP_B_Ab_To_St_Is_2001_Ce_F,IP_B_Ab_To_St_Is_2001_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_Tot_2001_Ce_M,IP_Tot_2001_Ce_F,IP_Tot_2001_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,Brthplace_Aust_2001_Ce_M,Brthplace_Aust_2001_Ce_F,Brthplace_Aust_2001_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Elsewhere_2001_Ce_M,Brthplace_Elsewhere_2001_Ce_F,Brthplace_Elsewhere_2001_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,LSH_Eng_only_2001_Ce_M,LSH_Eng_only_2001_Ce_F,LSH_Eng_only_2001_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Oth_Lan_2001_Ce_M,LSH_Oth_Lan_2001_Ce_F,LSH_Oth_Lan_2001_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,Aust_citiz_C01_M,Aust_citiz_C01_F,Aust_citiz_C01_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P
10401,23253,23440,46693,23823,24287,48110,24556,25287,49843,1479,1403,2882,1326,1259,2585,1483,1368,2851,3690,3513,7203,3510,3396,6906,3227,3151,6378,1544,1394,2938,1624,1429,3053,1646,1533,3179,921,819,1740,925,822,1747,1075,1010,2085,2201,2330,4531,1998,2145,4143,1846,2085,3931,3279,3451,6730,2898,3085,5983,2664,2935,5599,3305,3237,6542,3533,3673,7206,3468,3639,7107,2755,2795,5550,3457,3432,6889,3893,3888,7781,2500,2415,4915,2680,2560,5240,3105,3012,6117,1309,1548,2857,1528,1783,3311,1705,1844,3549,270,535,805,344,701,1045,444,822,1266,74,97,171,66,74,140,61,65,126,935,906,1841,1113,1073,2186,1351,1372,2723,19,17,36,25,25,50,38,36,74,22,30,52,27,21,48,24,28,52,976,953,1929,1165,1119,2284,1413,1436,2849,20695,20828,41523,20848,21287,42135,21502,22106,43608,1435,1484,2919,1618,1661,3279,1814,1906,3720,21819,22185,44004,22352,23068,45420,22912,23835,46747,321,334,655,339,389,728,461,509,970,21729,22056,43785,21908,22633,44541,22517,23486,46003
10402,37260,38657,75917,38741,40776,79517,40324,42599,82923,2428,2256,4684,2242,2127,4369,2502,2425,4927,5993,5853,11846,5916,5571,11487,5547,5221,10768,2769,2714,5483,2848,2806,5654,2814,2704,5518,1703,1612,3315,1919,1818,3737,1945,2033,3978,3633,4037,7670,3415,3852,7267,3681,4012,7693,5409,5908,11317,4960,5672,10632,4697,5332,10029,5605,5585,11190,5945,6347,12292,5658,6489,12147,4016,4109,8125,5082,5088,10170,6115,6048,12163,3436,3450,6886,3567,3804,7371,4179,4365,8544,1872,2342,4214,2240,2665,4905,2423,2665,5088,396,791,1187,609,1025,1634,762,1306,2068,231,263,494,211,265,476,251,315,566,1018,1049,2067,1230,1295,2525,1431,1589,3020,39,28,67,44,34,78,51,44,95,38,37,75,24,26,50,39,32,71,1095,1114,2209,1298,1355,2653,1521,1665,3186,31136,32357,63493,32003,33613,65616,32987,34803,67790,4034,4216,8250,4418,4841,9259,5065,5582,10647,34327,35536,69863,35489,37392,72881,36388,38469,74857,1285,1401,2686,1470,1667,3137,2042,2318,4360,34208,35365,69573,35072,37038,72110,36124,38331,74455
10501,16052,14102,30154,14579,12916,27495,13929,12593,26522,1329,1230,2559,1127,1032,2159,1008,1008,2016,2440,2359,4799,2083,1981,4064,1791,1725,3516,870,735,1605,792,703,1495,778,691,1469,899,800,1699,761,716,1477,794,739,1533,2302,2113,4415,1678,1613,3291,1484,1499,2983,2441,2053,4494,2074,1787,3861,1752,1607,3359,2219,1695,3914,2151,1804,3955,2095,1732,3827,1813,1456,3269,1973,1502,3475,1980,1559,3539,1241,988,2229,1276,1030,2306,1454,1195,2649,420,496,916,571,552,1123,666,632,1298,78,177,255,93,196,289,127,205,332,51,45,96,48,44,92,75,53,128,2925,2874,5799,3019,3132,6151,2970,3201,6171,21,15,36,27,24,51,14,28,42,64,64,128,60,44,104,19,22,41,3010,2953,5963,3106,3200,6306,3003,3251,6254,13839,12370,26209,12450,11275,23725,11656,10692,22348,964,774,1738,832,707,1539,850,777,1627,14504,13035,27539,13181,12005,25186,12265,11307,23572,464,312,776,377,279,656,413,360,773,14626,12967,27593,13054,11771,24825,12098,11109,23207
10502,12146,11951,24097,11093,11307,22400,11008,11101,22109,777,755,1532,717,646,1363,611,656,1267,1736,1569,3305,1474,1455,2929,1377,1240,2617,823,699,1522,703,671,1374,654,618,1272,623,558,1181,591,569,1160,657,633,1290,1484,1463,2947,1136,1174,2310,1190,1160,2350,1813,1770,3583,1451,1468,2919,1277,1259,2536,1814,1628,3442,1752,1675,3427,1654,1639,3293,1339,1290,2629,1501,1408,2909,1677,1540,3217,1128,1168,2296,999,1077,2076,1106,1142,2248,507,738,1245,652,816,1468,644,867,1511,102,313,415,117,348,465,161,346,507,58,46,104,38,45,83,59,41,100,909,914,1823,925,954,1879,1016,1142,2158,11,8,19,9,9,18,11,11,22,18,9,27,13,8,21,14,9,23,938,931,1869,947,971,1918,1041,1162,2203,10667,10535,21202,9684,9736,19420,9598,9734,19332,543,531,1074,539,551,1090,575,562,1137,11076,10933,22009,10164,10322,20486,9923,10146,20069,232,226,458,183,245,428,281,266,547,11190,11077,22267,9995,10208,20203,9851,10079,19930
10503,32738,34107,66845,32293,33678,65971,33170,34199,67369,2608,2553,5161,2426,2303,4729,2666,2430,5096,5727,5416,11143,5474,5186,10660,4983,4692,9675,2386,2342,4728,2364,2196,4560,2418,2175,4593,1720,1777,3497,1693,1853,3546,1813,1877,3690,3876,4318,8194,3400,3827,7227,3431,3864,7295,4670,4962,9632,4144,4581,8725,3979,4304,8283,4390,4442,8832,4438,4610,9048,4518,4698,9216,3443,3360,6803,3791,3731,7522,4192,4191,8383,2469,2595,5064,2686,2752,5438,3080,3068,6148,1196,1698,2894,1537,1909,3446,1654,2015,3669,253,644,897,340,730,1070,436,886,1322,67,94,161,62,70,132,77,81,158,3005,3175,6180,3466,3658,7124,4478,4565,9043,49,61,110,67,81,148,54,67,121,79,91,170,74,53,127,68,68,136,3133,3327,6460,3607,3792,7399,4600,4700,9300,29146,30485,59631,28202,29657,57859,29355,30505,59860,1604,1624,3228,1638,1613,3251,1808,1845,3653,30548,31830,62378,29762,31282,61044,30232,31806,62038,597,581,1178,683,638,1321,816,876,1692,30446,31750,62196,29361,30863,60224,29947,31540,61487
10601,36986,36752,73738,38330,38102,76432,41473,40748,82221,2721,2610,5331,2685,2523,5208,3082,2853,5935,5965,5754,11719,6105,5831,11936,5836,5644,11480,2799,2571,5370,2843,2603,5446,3077,2767,5844,2250,1896,4146,2286,2006,4292,2606,2377,4983,4893,4810,9703,4688,4534,9222,5202,4881,10083,5707,5570,11277,5441,5471,10912,5641,5628,11269,5368,5029,10397,5516,5453,10969,5741,5659,11400,3482,3294,6776,4577,4283,8860,5238,5082,10320,2324,2586,4910,2467,2550,5017,3131,3005,6136,1225,1898,3123,1397,2047,3444,1503,1968,3471,252,734,986,323,802,1125,415,884,1299,118,135,253,105,109,214,120,132,252,860,838,1698,1114,1082,2196,1695,1681,3376,33,37,70,46,56,102,51,51,102,34,26,60,23,22,45,44,49,93,927,901,1828,1183,1160,2343,1790,1781,3571,32262,32200,64462,33520,33261,66781,36277,35721,71998,2342,2352,4694,2513,2523,5036,2875,2851,5726,34103,34323,68426,35669,35892,71561,38292,38215,76507,543,560,1103,625,668,1293,830,817,1647,33692,33934,67626,34794,35063,69857,37486,37410,74896
10602,24582,25562,50144,28154,29592,57746,31293,32592,63885,1981,1853,3834,2172,2121,4293,2461,2359,4820,4063,3902,7965,4538,4380,8918,4751,4479,9230,2036,1894,3930,2142,2089,4231,2286,2275,4561,1591,1552,3143,1821,1804,3625,2043,1966,4009,3204,3482,6686,3724,3906,7630,4083,4191,8274,3675,3943,7618,3933,4259,8192,4378,4718,9096,3462,3450,6912,3906,4080,7986,4164,4404,8568,2119,2125,4244,2958,2999,5957,3526,3669,7195,1437,1678,3115,1639,1902,3541,2131,2254,4385,846,1243,2089,1063,1508,2571,1143,1555,2698,168,440,608,258,544,802,326,722,1048,35,48,83,44,56,100,48,48,96,469,521,990,614,716,1330,977,1072,2049,22,17,39,32,18,50,37,22,59,12,16,28,13,23,36,15,22,37,503,554,1057,659,757,1416,1029,1116,2145,21770,22813,44583,24653,25887,50540,27413,28693,56106,1694,1686,3380,1970,2058,4028,2435,2505,4940,23278,24112,47390,26410,27649,54059,29175,30409,59584,526,624,1150,655,775,1430,939,1085,2024,23237,24225,47462,26013,27414,53427,28953,30237,59190
10603,29319,29477,58796,30948,31724,62672,32967,34069,67036,2058,1966,4024,2020,1842,3862,2147,2097,4244,4733,4465,9198,4774,4509,9283,4582,4321,8903,1973,1769,3742,2122,1983,4105,2197,2101,4298,1476,1328,2804,1589,1430,3019,1779,1596,3375,3366,3643,7009,3033,3238,6271,3064,3242,6306,4305,4327,8632,4081,4491,8572,3908,4376,8284,3775,3986,7761,4116,4253,8369,4473,4658,9131,3391,3356,6747,3983,4307,8290,4362,4701,9063,2649,2694,5343,3085,3038,6123,3915,3878,7793,1350,1521,2871,1787,1966,3753,1997,2186,4183,243,422,665,358,666,1024,544,912,1456,119,101,220,122,131,253,86,131,217,639,681,1320,805,849,1654,1121,1176,2297,29,15,44,30,28,58,39,39,78,19,14,33,30,26,56,19,21,40,687,710,1397,865,903,1768,1179,1236,2415,24596,24739,49335,25719,26345,52064,27307,28206,55513,2957,3094,6051,3284,3422,6706,3670,3834,7504,27126,27258,54384,28613,29349,57962,30356,31351,61707,725,810,1535,934,926,1860,929,1086,2015,26907,27038,53945,28162,28865,57027,29812,30818,60630
10604,14252,13613,27865,14549,13767,28316,15452,14468,29920,1049,1027,2076,1081,1016,2097,1149,1074,2223,2252,2177,4429,2085,2089,4174,2157,2087,4244,1033,970,2003,1046,893,1939,966,937,1903,824,707,1531,920,803,1723,1004,887,1891,1932,1825,3757,1874,1712,3586,2118,1906,4024,2228,2061,4289,2136,1930,4066,2167,1927,4094,2068,1810,3878,2078,1905,3983,2197,1984,4181,1411,1276,2687,1712,1485,3197,1855,1591,3446,887,898,1785,965,979,1944,1113,1070,2183,427,598,1025,524,665,1189,567,709,1276,141,264,405,128,290,418,158,296,454,34,35,69,53,42,95,53,57,110,383,356,739,533,516,1049,677,640,1317,23,22,45,18,17,35,19,19,38,9,10,19,23,14,37,13,11,24,415,388,803,574,547,1121,709,670,1379,12508,11992,24500,12733,12094,24827,13281,12559,25840,815,800,1615,896,810,1706,1121,1021,2142,13041,12779,25820,13353,12920,26273,13867,13347,27214,183,185,368,247,232,479,382,363,745,12813,12553,25366,13013,12589,25602,13497,13012,26509
10701,34615,34704,69319,34542,35454,69996,35003,36110,71113,2493,2326,4819,2283,2202,4485,2410,2259,4669,5373,5033,10406,5148,4818,9966,4866,4635,9501,2708,2459,5167,2476,2404,4880,2561,2361,4922,2077,2021,4098,2175,2052,4227,2108,2109,4217,4558,4640,9198,4116,4265,8381,3976,4158,8134,5165,5240,10405,4870,5075,9945,4536,4790,9326,4580,4543,9123,4602,4831,9433,4949,4961,9910,3422,3516,6938,3934,3835,7769,4080,4155,8235,2768,2870,5638,2870,3078,5948,2992,3349,6341,1258,1568,2826,1758,2151,3909,2012,2404,4416,213,488,701,310,743,1053,514,929,1443,53,85,138,82,81,163,80,108,188,658,652,1310,726,755,1481,999,1051,2050,12,18,30,21,24,45,12,23,35,20,17,37,11,13,24,20,17,37,690,687,1377,758,792,1550,1031,1091,2122,23972,24247,48219,24516,24926,49442,25701,26228,51929,8678,8629,17307,7806,8206,16012,7582,8070,15652,26113,26273,52386,26633,27306,53939,27425,28125,55550,6961,6928,13889,6204,6564,12768,6200,6578,12778,30859,30834,61693,30587,31475,62062,31347,32361,63708
10702,0,0,0,0,0,0,8,8,16,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,11,15
10703,37473,38425,75898,38283,39947,78230,40158,42185,82343,2875,2715,5590,2613,2547,5160,2710,2584,5294,6405,5927,12332,6275,5949,12224,6022,5706,11728,2979,2826,5805,2996,2796,5792,3184,2947,6131,2182,2011,4193,2364,2202,4566,2320,2356,4676,4696,5045,9741,4251,4583,8834,4292,4460,8752,5762,6166,11928,5335,5866,11201,5184,5772,10956,5034,4934,9968,5431,5757,11188,5699,6211,11910,3407,3667,7074,4186,4259,8445,4913,5060,9973,2555,2832,5387,2796,3124,5920,3375,3674,7049,1297,1727,3024,1665,2162,3827,1942,2391,4333,281,575,856,371,702,1073,517,1024,1541,58,103,161,70,88,158,66,91,157,604,689,1293,729,788,1517,1047,1046,2093,32,37,69,25,24,49,44,32,76,33,29,62,19,13,32,14,23,37,669,755,1424,773,825,1598,1105,1101,2206,28733,29334,58067,29710,30695,60405,32064,33264,65328,6793,7118,13911,6340,6921,13261,6545,7310,13855,32477,33150,65627,33330,34688,68018,35428,36978,72406,3575,3761,7336,3385,3686,7071,3559,4017,7576,33946,34591,68537,34552,35858,70410,36738,38489,75227
10704,55598,56695,112293,56182,57458,113640,59980,60968,120948,3661,3395,7056,3535,3284,6819,3806,3656,7462,7271,7039,14310,7233,6874,14107,7211,6765,13976,4014,3914,7928,3981,3841,7822,4141,4000,8141,4870,4372,9242,4902,4699,9601,5617,5080,10697,8136,8002,16138,7779,7438,15217,8299,7877,16176,8218,8304,16522,7791,7982,15773,8075,8221,16296,7158,7027,14185,7515,7717,15232,7966,8166,16132,5114,5240,10354,5714,5885,11599,6507,6830,13337,4025,4611,8636,4113,4522,8635,4431,4829,9260,2598,3609,6207,2901,3859,6760,2905,3770,6675,533,1182,1715,717,1358,2075,1022,1774,2796,533,583,1116,471,554,1025,599,565,1164,578,578,1156,749,746,1495,1004,1006,2010,49,34,83,44,26,70,47,40,87,19,26,45,12,10,22,10,15,25,646,638,1284,805,782,1587,1061,1061,2122,39939,40970,80909,40649,41594,82243,43547,44454,88001,12005,12134,24139,11489,11916,23405,12798,13188,25986,43863,44930,88793,44692,46022,90714,47243,48484,95727,8673,8573,17246,8320,8487,16807,9538,9666,19204,48483,49593,98076,48709,50184,98893,51167,52808,103975
10801,13614,14120,27734,14157,14728,28885,14520,15432,29952,714,657,1371,704,713,1417,744,713,1457,1828,1797,3625,1691,1648,3339,1669,1552,3221,799,678,1477,864,780,1644,800,827,1627,467,421,888,527,449,976,504,503,1007,1120,1181,2301,1023,1098,2121,946,1062,2008,1662,1847,3509,1577,1711,3288,1441,1575,3016,1760,1792,3552,1895,1999,3894,1885,2055,3940,1937,1990,3927,2076,2158,4234,2257,2423,4680,1935,1998,3933,2048,2071,4119,2328,2342,4670,1199,1387,2586,1444,1535,2979,1488,1619,3107,193,372,565,308,566,874,458,761,1219,43,58,101,37,43,80,37,50,87,354,361,715,411,413,824,551,559,1110,9,5,14,17,15,32,14,16,30,17,13,30,26,5,31,8,8,16,380,379,759,454,433,887,573,583,1156,11678,12197,23875,11894,12448,24342,12121,12912,25033,1261,1269,2530,1353,1328,2681,1441,1490,2931,12874,13366,26240,13246,13846,27092,13434,14273,27707,249,228,477,271,259,530,325,361,686,12767,13260,26027,12954,13473,26427,13165,13999,27164
10802,22085,22567,44652,22794,23094,45888,23457,23722,47179,1424,1334,2758,1386,1212,2598,1452,1372,2824,3587,3401,6988,3347,3120,6467,3095,2926,6021,1518,1420,2938,1457,1424,2881,1518,1375,2893,825,797,1622,939,814,1753,977,914,1891,1913,2148,4061,1875,1954,3829,1852,1894,3746,2929,3293,6222,2614,2910,5524,2358,2600,4958,3291,3161,6452,3476,3540,7016,3389,3566,6955,2668,2709,5377,3269,3305,6574,3804,3722,7526,2306,2292,4598,2526,2433,4959,2917,2794,5711,1382,1531,2913,1554,1824,3378,1572,1735,3307,242,481,723,350,558,908,523,824,1347,46,59,105,65,89,154,46,66,112,1510,1638,3148,1700,1732,3432,2158,2185,4343,13,22,35,23,19,42,24,21,45,31,25,56,40,40,80,46,33,79,1554,1685,3239,1763,1791,3554,2228,2239,4467,19153,19512,38665,19456,19600,39056,20272,20419,40691,1584,1730,3314,1783,1844,3627,1870,1959,3829,20767,21142,41909,20963,21548,42511,21581,22133,43714,345,396,741,351,410,761,432,563,995,20550,20945,41495,20418,21034,41452,21176,21880,43056
10803,196,205,401,208,201,409,201,200,401,7,10,17,10,3,13,10,13,23,17,19,36,15,20,35,17,12,29,5,3,8,5,4,9,3,6,9,9,10,19,5,10,15,7,6,13,26,26,52,21,17,38,30,26,56,31,35,66,37,37,74,29,29,58,43,41,84,30,34,64,35,38,73,24,27,51,32,43,75,30,28,58,25,17,42,36,22,58,28,29,57,7,15,22,15,7,22,10,9,19,3,3,6,3,3,6,3,3,6,0,0,0,6,11,17,8,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,171,327,163,161,324,159,170,329,35,23,58,31,27,58,30,20,50,186,193,379,192,187,379,187,183,370,6,7,13,0,8,8,6,4,10,180,188,368,183,189,372,176,181,357
10804,31080,33403,64483,33163,35876,69039,35065,38005,73070,1788,1755,3543,1806,1771,3577,2056,1980,4036,4650,4431,9081,4483,4383,8866,4500,4400,8900,2055,1914,3969,2254,2075,4329,2261,2079,4340,1211,1102,2313,1312,1274,2586,1499,1409,2908,2800,3109,5909,2752,3028,5780,2772,3058,5830,4040,4664,8704,4045,4593,8638,4004,4521,8525,4178,4389,8567,4570,5025,9595,4686,5395,10081,3844,4225,8069,4636,4992,9628,4963,5338,10301,3746,4013,7759,3908,4123,8031,4518,4887,9405,2283,2836,5119,2734,3292,6026,2895,3388,6283,485,965,1450,663,1319,1982,911,1550,2461,149,188,337,145,174,319,116,130,246,621,596,1217,844,827,1671,1145,1174,2319,11,19,30,35,31,66,26,23,49,11,15,26,11,16,27,29,27,56,643,630,1273,890,874,1764,1200,1224,2424,26335,28365,54700,27678,29804,57482,29314,31787,61101,3196,3442,6638,3435,3829,7264,3882,4282,8164,29323,31474,60797,31054,33600,64654,32666,35525,68191,552,606,1158,669,727,1396,841,918,1759,28875,31017,59892,30254,32700,62954,31973,34781,66754
10805,23318,24312,47630,24235,25192,49427,24656,25963,50619,1495,1435,2930,1414,1307,2721,1496,1401,2897,3905,3739,7644,3659,3571,7230,3316,3192,6508,1651,1513,3164,1690,1530,3220,1638,1586,3224,894,936,1830,1014,959,1973,988,1022,2010,2123,2390,4513,1942,2181,4123,1844,2104,3948,3158,3481,6639,2887,3278,6165,2598,2990,5588,3272,3324,6596,3587,3689,7276,3442,3696,7138,2811,2888,5699,3483,3572,7055,3874,3944,7818,2418,2422,4840,2612,2615,5227,3174,3175,6349,1315,1594,2909,1570,1790,3360,1774,1971,3745,276,590,866,378,700,1078,512,883,1395,43,67,110,32,66,98,51,56,107,826,827,1653,914,1032,1946,1266,1328,2594,23,19,42,49,29,78,42,24,66,30,20,50,39,35,74,29,28,57,879,866,1745,1002,1096,2098,1337,1380,2717,20535,21503,42038,21071,21882,42953,21241,22351,43592,1658,1678,3336,1871,1886,3757,2023,2172,4195,22044,22978,45022,22933,23769,46702,23040,24267,47307,389,385,774,416,496,912,493,610,1103,21831,22754,44585,22402,23362,45764,22594,23920,46514
10901,26068,27405,53473,27541,28569,56110,27864,29413,57277,1851,1843,3694,1837,1769,3606,1901,1798,3699,4309,4040,8349,4128,3944,8072,3913,3732,7645,2109,2146,4255,2149,2190,4339,2133,2164,4297,1671,1777,3448,1868,2040,3908,1841,2040,3881,3311,3429,6740,3309,3288,6597,3389,3491,6880,3790,4035,7825,3773,3878,7651,3574,3767,7341,3694,3682,7376,4036,4135,8171,3817,4078,7895,2471,2408,4879,3150,3013,6163,3487,3521,7008,1659,1940,3599,1790,1961,3751,2159,2314,4473,928,1479,2407,1217,1626,2843,1242,1648,2890,275,626,901,285,724,1009,407,860,1267,79,86,165,89,104,193,74,79,153,413,426,839,526,541,1067,599,625,1224,17,19,36,25,15,40,28,29,57,9,9,18,12,10,22,17,13,30,439,454,893,563,566,1129,644,667,1311,22426,23708,46134,23490,24633,48123,23588,25112,48700,2209,2169,4378,2302,2321,4623,2692,2801,5493,24017,25191,49208,25319,26410,51729,25150,26778,51928,863,935,1798,854,993,1847,1348,1406,2754,24204,25455,49659,25117,26340,51457,25071,26788,51859
10902,7298,6557,13855,7097,6459,13556,6899,6267,13166,527,456,983,452,414,866,410,413,823,1138,982,2120,1062,938,2000,904,786,1690,477,385,862,464,385,849,415,365,780,370,298,668,310,291,601,327,289,616,897,853,1750,790,728,1518,671,622,1293,1109,993,2102,981,901,1882,854,787,1641,1046,917,1963,1077,974,2051,1062,980,2042,842,724,1566,942,803,1745,999,880,1879,586,509,1095,649,558,1207,778,645,1423,254,322,576,306,331,637,399,358,757,52,118,170,64,136,200,79,142,221,19,16,35,31,19,50,53,30,83,414,408,822,445,466,911,485,513,998,9,8,17,6,4,10,8,9,17,4,7,11,3,12,15,11,14,25,427,423,850,454,482,936,504,536,1040,6350,5800,12150,6138,5650,11788,5930,5437,11367,462,388,850,442,391,833,439,436,875,6547,5947,12494,6406,5914,12320,6164,5703,11867,342,293,635,284,249,533,281,266,547,6745,6092,12837,6442,5938,12380,6197,5708,11905
10903,20650,19925,40575,20394,20219,40613,20049,19999,40048,1411,1338,2749,1221,1196,2417,1138,1183,2321,3166,2884,6050,2937,2760,5697,2531,2484,5015,1266,1121,2387,1281,1114,2395,1360,1124,2484,924,778,1702,808,751,1559,824,722,1546,2263,2219,4482,1924,1942,3866,1619,1730,3349,2898,2898,5796,2484,2668,5152,2244,2378,4622,2965,2644,5609,3058,2888,5946,2770,2787,5557,2385,2297,4682,2837,2644,5481,3123,2927,6050,2056,2027,4083,2137,2131,4268,2504,2424,4928,1088,1295,2383,1443,1581,3024,1509,1592,3101,228,424,652,264,545,809,428,648,1076,37,32,69,46,54,100,46,51,97,322,315,637,381,371,752,464,465,929,11,7,18,18,15,33,14,14,28,11,8,19,7,7,14,3,7,10,344,330,674,406,393,799,481,486,967,18185,17555,35740,17934,17783,35717,17515,17521,35036,1225,1229,2454,1244,1256,2500,1315,1341,2656,19318,18652,37970,19179,19034,38213,18679,18718,37397,325,307,632,357,397,754,420,409,829,19200,18554,37754,18860,18737,37597,18406,18448,36854
