region_id,C01_0_4_Indig_M,C01_0_4_Indig_F,C01_0_4_Indig_P,C01_0_4_NonInd_M,C01_0_4_NonInd_F,C01_0_4_NonInd_P,C01_0_4_Indig_st_ns_M,C01_0_4_Indig_st_ns_F,C01_0_4_Indig_st_ns_P,C01_0_4_T_M,C01_0_4_T_F,C01_0_4_T_P,C01_5_9_Indig_M,C01_5_9_Indig_F,C01_5_9_Indig_P,C01_5_9_NonInd_M,C01_5_9_NonInd_F,C01_5_9_NonInd_P,C01_5_9_Indig_st_ns_M,C01_5_9_Indig_st_ns_F,C01_5_9_Indig_st_ns_P,C01_5_9_T_M,C01_5_9_T_F,C01_5_9_T_P,C01_10_14_Indigen_M,C01_10_14_Indigen_F,C01_10_14_Indigen_P,C01_10_14_NonInd_M,C01_10_14_NonInd_F,C01_10_14_NonInd_P,C01_10_14_Ind_st_ns_M,C01_10_14_Ind_st_ns_F,C01_10_14_Ind_st_ns_P,C01_10_14_T_M,C01_10_14_T_F,C01_10_14_T_P,C01_15_19_Indigen_M,C01_15_19_Indigen_F,C01_15_19_Indigen_P,C01_15_19_NonInd_M,C01_15_19_NonInd_F,C01_15_19_NonInd_P,C01_15_19_Ind_st_ns_M,C01_15_19_Ind_st_ns_F,C01_15_19_Ind_st_ns_P,C01_15_19_T_M,C01_15_19_T_F,C01_15_19_T_P,C01_20_24_Indigen_M,C01_20_24_Indigen_F,C01_20_24_Indigen_P,C01_20_24_NonInd_M,C01_20_24_NonInd_F,C01_20_24_NonInd_P,C01_20_24_Ind_st_ns_M,C01_20_24_Ind_st_ns_F,C01_20_24_Ind_st_ns_P,C01_20_24_T_M,C01_20_24_T_F,C01_20_24_T_P,C01_25_29_Indigen_M,C01_25_29_Indigen_F,C01_25_29_Indigen_P,C01_25_29_NonInd_M,C01_25_29_NonInd_F,C01_25_29_NonInd_P,C01_25_29_Ind_st_ns_M,C01_25_29_Ind_st_ns_F,C01_25_29_Ind_st_ns_P,C01_25_29_T_M,C01_25_29_T_F,C01_25_29_T_P,C01_30_34_Indigen_M,C01_30_34_Indigen_F,C01_30_34_Indigen_P,C01_30_34_NonInd_M,C01_30_34_NonInd_F,C01_30_34_NonInd_P,C01_30_34_Ind_st_ns_M,C01_30_34_Ind_st_ns_F,C01_30_34_Ind_st_ns_P,C01_30_34_T_M,C01_30_34_T_F,C01_30_34_T_P,C01_35_39_Indigen_M,C01_35_39_Indigen_F,C01_35_39_Indigen_P,C01_35_39_NonInd_M,C01_35_39_NonInd_F,C01_35_39_NonInd_P,C01_35_39_Ind_st_ns_M,C01_35_39_Ind_st_ns_F,C01_35_39_Ind_st_ns_P,C01_35_39_T_M,C01_35_39_T_F,C01_35_39_T_P,C01_40_44_Indigen_M,C01_40_44_Indigen_F,C01_40_44_Indigen_P,C01_40_44_NonInd_M,C01_40_44_NonInd_F,C01_40_44_NonInd_P,C01_40_44_Ind_st_ns_M,C01_40_44_Ind_st_ns_F,C01_40_44_Ind_st_ns_P,C01_40_44_T_M,C01_40_44_T_F,C01_40_44_T_P,C01_45_49_Indigen_M,C01_45_49_Indigen_F,C01_45_49_Indigen_P,C01_45_49_NonInd_M,C01_45_49_NonInd_F,C01_45_49_NonInd_P,C01_45_49_Ind_st_ns_M,C01_45_49_Ind_st_ns_F,C01_45_49_Ind_st_ns_P,C01_45_49_T_M,C01_45_49_T_F,C01_45_49_T_P,C01_50_54_Indigen_M,C01_50_54_Indigen_F,C01_50_54_Indigen_P,C01_50_54_NonInd_M,C01_50_54_NonInd_F,C01_50_54_NonInd_P,C01_50_54_Ind_st_ns_M,C01_50_54_Ind_st_ns_F,C01_50_54_Ind_st_ns_P,C01_50_54_T_M,C01_50_54_T_F,C01_50_54_T_P,C01_55_59_Indigen_M,C01_55_59_Indigen_F,C01_55_59_Indigen_P,C01_55_59_NonInd_M,C01_55_59_NonInd_F,C01_55_59_NonInd_P,C01_55_59_Ind_st_ns_M,C01_55_59_Ind_st_ns_F,C01_55_59_Ind_st_ns_P,C01_55_59_T_M,C01_55_59_T_F,C01_55_59_T_P,C01_60_64_Indigen_M,C01_60_64_Indigen_F,C01_60_64_Indigen_P,C01_60_64_NonInd_M,C01_60_64_NonInd_F,C01_60_64_NonInd_P,C01_60_64_Ind_st_ns_M,C01_60_64_Ind_st_ns_F,C01_60_64_Ind_st_ns_P,C01_60_64_T_M,C01_60_64_T_F,C01_60_64_T_P,C01_65_over_Indigen_M,C01_65_over_Indigen_F,C01_65_over_Indigen_P,C01_65ove_NonInd_M,C01_65ove_NonInd_F,C01_65ove_NonInd_P,C01_65ove_Indig_st_ns_M,C01_65ove_Indig_st_ns_F,C01_65ove_Indig_st_ns_P,C01_65_over_T_M,C01_65_over_T_F,C01_65_over_T_P,C01_Tot_Indig_M,C01_Tot_Indig_F,C01_Tot_Indig_P,C01_Tot_NonInd_M,C01_Tot_NonInd_F,C01_Tot_NonInd_P,C01_Tot_Indig_st_ns_M,C01_Tot_Indig_st_ns_F,C01_Tot_Indig_st_ns_P,C01_Tot_T_M,C01_Tot_T_F,C01_Tot_T_P,C06_0_4_Indig_M,C06_0_4_Indig_F,C06_0_4_Indig_P,C06_0_4_NonInd_M,C06_0_4_NonInd_F,C06_0_4_NonInd_P,C06_0_4_Indig_st_ns_M,C06_0_4_Indig_st_ns_F,C06_0_4_Indig_st_ns_P,C06_0_4_T_M,C06_0_4_T_F,C06_0_4_T_P,C06_5_9_Indig_M,C06_5_9_Indig_F,C06_5_9_Indig_P,C06_5_9_NonInd_M,C06_5_9_NonInd_F,C06_5_9_NonInd_P,C06_5_9_Indig_st_ns_M,C06_5_9_Indig_st_ns_F
10401,138,133,271,1257,1214,2471,82,53,135,1477,1400,2877,126,141,267,1597,1491,3088,40,36,76,1763,1668,3431,134,110,244,1731,1686,3417,45,38,83,1910,1834,3744,95,82,177,1404,1262,2666,39,24,63,1538,1368,2906,66,58,124,812,726,1538,38,26,64,916,810,1726,74,69,143,937,953,1890,22,33,55,1033,1055,2088,88,70,158,1035,1157,2192,34,34,68,1157,1261,2418,63,73,136,1442,1472,2914,37,28,65,1542,1573,3115,54,59,113,1645,1764,3409,33,45,78,1732,1868,3600,37,52,89,1598,1576,3174,50,30,80,1685,1658,3343,25,27,52,1546,1512,3058,39,30,69,1610,1569,3179,22,20,42,1334,1407,2741,23,27,50,1379,1454,2833,19,23,42,1312,1287,2599,37,24,61,1368,1334,2702,35,36,71,3893,4217,8110,141,238,379,4069,4491,8560,976,953,1929,21543,21724,43267,660,666,1326,23179,23343,46522,159,132,291,1127,1076,2203,43,47,90,1329,1255,2584,170,158,328,1417,1344,2761,73,74
10402,135,148,283,2175,1994,4169,117,108,225,2427,2250,4677,144,159,303,2595,2534,5129,65,78,143,2804,2771,5575,166,153,319,2930,2836,5766,74,63,137,3170,3052,6222,140,121,261,2531,2485,5016,69,64,133,2740,2670,5410,63,73,136,1534,1448,2982,62,48,110,1659,1569,3228,55,66,121,1522,1650,3172,49,39,88,1626,1755,3381,76,75,151,1826,2111,3937,67,63,130,1969,2249,4218,64,92,156,2277,2598,4875,78,49,127,2419,2739,5158,92,69,161,2807,3026,5833,68,48,116,2967,3143,6110,52,44,96,2798,2842,5640,65,61,126,2915,2947,5862,40,35,75,2539,2528,5067,76,48,124,2655,2611,5266,27,25,52,2050,2026,4076,40,54,94,2117,2105,4222,13,23,36,1816,1895,3711,51,55,106,1880,1973,3853,28,31,59,5401,6113,11514,252,416,668,5681,6560,12241,1095,1114,2209,34801,36086,70887,1133,1194,2327,37029,38394,75423,150,157,307,1997,1875,3872,88,86,174,2235,2118,4353,177,193,370,2492,2306,4798,133,101
10501,403,361,764,842,799,1641,83,69,152,1328,1229,2557,437,432,869,874,802,1676,53,48,101,1364,1282,2646,356,345,701,661,686,1347,50,41,91,1067,1072,2139,283,238,521,535,462,997,47,29,76,865,729,1594,203,216,419,629,545,1174,58,29,87,890,790,1680,209,235,444,820,715,1535,52,38,90,1081,988,2069,206,239,445,949,831,1780,52,44,96,1207,1114,2321,215,193,408,964,804,1768,46,28,74,1225,1025,2250,177,177,354,976,816,1792,60,32,92,1213,1025,2238,154,134,288,915,673,1588,48,38,86,1117,845,1962,126,120,246,922,691,1613,50,37,87,1098,848,1946,90,86,176,845,657,1502,36,23,59,971,766,1737,59,65,124,745,591,1336,34,31,65,838,687,1525,92,112,204,1534,1428,2962,111,117,228,1737,1657,3394,3010,2953,5963,12211,10500,22711,780,604,1384,16001,14057,30058,408,405,813,666,570,1236,54,56,110,1128,1031,2159,382,385,767,632,631,1263,59,51
10502,139,122,261,595,592,1187,42,41,83,776,755,1531,137,119,256,703,632,1335,37,40,77,877,791,1668,106,121,227,713,629,1342,35,27,62,854,777,1631,81,81,162,690,593,1283,46,23,69,817,697,1514,81,65,146,498,449,947,33,34,67,612,548,1160,86,80,166,566,567,1133,33,31,64,685,678,1363,80,89,169,663,658,1321,44,27,71,787,774,1561,68,60,128,728,754,1482,57,33,90,853,847,1700,41,53,94,881,835,1716,31,31,62,953,919,1872,40,36,76,843,758,1601,36,25,61,919,819,1738,33,34,67,822,733,1555,30,36,66,885,803,1688,14,20,34,671,628,1299,25,17,42,710,665,1375,17,21,38,575,577,1152,34,22,56,626,620,1246,15,30,45,1611,1989,3600,108,193,301,1734,2212,3946,938,931,1869,10559,10394,20953,591,580,1171,12088,11905,23993,132,121,253,555,489,1044,33,34,67,720,644,1364,134,117,251,549,554,1103,47,36
10503,482,473,955,1991,1954,3945,133,125,258,2606,2552,5158,517,476,993,2280,2124,4404,85,94,179,2882,2694,5576,427,441,868,2320,2187,4507,92,83,175,2839,2711,5550,360,349,709,1934,1891,3825,83,64,147,2377,2304,4681,210,223,433,1431,1480,2911,66,67,133,1707,1770,3477,175,236,411,1622,1685,3307,87,67,154,1884,1988,3872,167,230,397,1757,2023,3780,60,66,126,1984,2319,4303,185,218,403,1990,2116,4106,86,78,164,2261,2412,4673,145,210,355,2163,2262,4425,85,73,158,2393,2545,4938,152,124,276,2020,2089,4109,67,66,133,2239,2279,4518,110,117,227,1963,1967,3930,71,71,142,2144,2155,4299,79,77,156,1668,1617,3285,46,63,109,1793,1757,3550,50,50,100,1542,1488,3030,55,57,112,1647,1595,3242,74,103,177,3642,4496,8138,199,333,532,3915,4932,8847,3133,3327,6460,28323,29379,57702,1215,1307,2522,32671,34013,66684,517,471,988,1773,1714,3487,138,116,254,2428,2301,4729,567,502,1069,1955,1910,3865,141,142
10601,132,125,257,2453,2364,4817,129,120,249,2714,2609,5323,127,125,252,2800,2653,5453,108,106,214,3035,2884,5919,115,147,262,2712,2608,5320,94,103,197,2921,2858,5779,81,82,163,2610,2382,4992,95,85,180,2786,2549,5335,84,51,135,2081,1767,3848,80,71,151,2245,1889,4134,62,56,118,2136,2095,4231,104,70,174,2302,2221,4523,80,68,148,2381,2424,4805,111,74,185,2572,2566,5138,71,65,136,2543,2520,5063,101,87,188,2715,2672,5387,48,47,95,2807,2746,5553,115,83,198,2970,2876,5846,44,46,90,2569,2509,5078,105,75,180,2718,2630,5348,32,32,64,2512,2285,4797,80,62,142,2624,2379,5003,23,20,43,1912,1717,3629,60,55,115,1995,1792,3787,12,17,29,1405,1390,2795,60,82,142,1477,1489,2966,16,20,36,3532,4824,8356,246,359,605,3794,5203,8997,927,901,1828,34453,34284,68737,1488,1432,2920,36868,36617,73485,146,145,291,2415,2245,4660,121,128,249,2682,2518,5200,140,155,295,2684,2560,5244,119,159
10602,80,75,155,1810,1718,3528,89,60,149,1979,1853,3832,79,70,149,1909,1882,3791,34,32,66,2022,1984,4006,80,81,161,1925,1805,3730,31,30,61,2036,1916,3952,63,54,117,1940,1798,3738,29,28,57,2032,1880,3912,39,29,68,1522,1489,3011,27,31,58,1588,1549,3137,37,45,82,1512,1603,3115,31,25,56,1580,1673,3253,22,45,67,1563,1738,3301,32,19,51,1617,1802,3419,22,34,56,1770,1852,3622,30,30,60,1822,1916,3738,23,39,62,1803,1954,3757,26,27,53,1852,2020,3872,23,18,41,1774,1771,3545,34,28,62,1831,1817,3648,16,22,38,1584,1585,3169,25,20,45,1625,1627,3252,11,15,26,1220,1127,2347,12,32,44,1243,1174,2417,3,8,11,854,909,1763,19,31,50,876,948,1824,6,19,25,2333,3173,5506,106,163,269,2445,3355,5800,504,554,1058,23519,24404,47923,525,556,1081,24548,25514,50062,114,121,235,1973,1903,3876,86,92,178,2173,2116,4289,73,111,184,2112,1942,4054,99,102
10603,87,103,190,1863,1753,3616,105,109,214,2055,1965,4020,121,117,238,2155,2080,4235,69,57,126,2345,2254,4599,105,81,186,2195,2048,4243,75,68,143,2375,2197,4572,51,72,123,1834,1617,3451,78,68,146,1963,1757,3720,50,39,89,1336,1221,2557,79,62,141,1465,1322,2787,40,41,81,1457,1510,2967,88,69,157,1585,1620,3205,39,51,90,1643,1892,3535,76,65,141,1758,2008,3766,48,62,110,2056,2088,4144,82,57,139,2186,2207,4393,35,44,79,1998,2011,4009,67,54,121,2100,2109,4209,34,30,64,1770,1916,3686,79,67,146,1883,2013,3896,24,23,47,1800,1870,3670,50,61,111,1874,1954,3828,21,14,35,1621,1712,3333,52,39,91,1694,1765,3459,13,9,22,1607,1520,3127,64,54,118,1684,1583,3267,19,24,43,4040,4284,8324,174,314,488,4233,4622,8855,687,710,1397,27375,27522,54897,1138,1144,2282,29200,29376,58576,111,116,227,1801,1617,3418,103,114,217,2015,1847,3862,100,129,229,2017,1913,3930,130,123
10604,58,64,122,921,917,1838,67,46,113,1046,1027,2073,58,59,117,972,995,1967,46,37,83,1076,1091,2167,51,49,100,1084,991,2075,40,40,80,1175,1080,2255,26,47,73,972,892,1864,35,27,62,1033,966,1999,30,19,49,745,660,1405,43,22,65,818,701,1519,40,26,66,837,822,1659,36,29,65,913,877,1790,34,28,62,940,876,1816,37,39,76,1011,943,1954,34,32,66,993,969,1962,52,33,85,1079,1034,2113,34,21,55,1069,971,2040,39,27,66,1142,1019,2161,15,13,28,1005,902,1907,40,25,65,1060,940,2000,9,7,16,948,837,1785,44,25,69,1001,869,1870,14,13,27,789,665,1454,30,24,54,833,702,1535,5,7,12,541,540,1081,31,23,54,577,570,1147,7,3,10,1358,1638,2996,89,118,207,1454,1759,3213,415,388,803,13174,12675,25849,629,515,1144,14218,13578,27796,78,74,152,963,889,1852,39,52,91,1080,1015,2095,83,72,155,919,920,1839,46,61
10701,86,86,172,2295,2151,4446,110,87,197,2491,2324,4815,105,89,194,2556,2365,4921,84,72,156,2745,2526,5271,110,109,219,2440,2299,4739,72,92,164,2622,2500,5122,99,69,168,2523,2306,4829,80,77,157,2702,2452,5154,47,40,87,1974,1929,3903,53,45,98,2074,2014,4088,43,52,95,2095,2116,4211,76,58,134,2214,2226,4440,46,38,84,2224,2302,4526,66,59,125,2336,2399,4735,31,57,88,2503,2565,5068,63,72,135,2597,2694,5291,31,46,77,2468,2441,4909,61,51,112,2560,2538,5098,28,24,52,2142,2280,4422,66,75,141,2236,2379,4615,19,16,35,2264,2085,4349,56,51,107,2339,2152,4491,13,26,39,1732,1724,3456,60,52,112,1805,1802,3607,12,14,26,1550,1619,3169,48,66,114,1610,1699,3309,20,21,41,3999,4613,8612,212,280,492,4231,4914,9145,690,687,1377,32765,32795,65560,1107,1137,2244,34562,34619,69181,95,93,188,2081,1983,4064,106,120,226,2282,2196,4478,117,92,209,2251,2128,4379,134,141
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,97,104,201,2672,2491,5163,105,119,224,2874,2714,5588,88,101,189,3064,2810,5874,72,72,144,3224,2983,6207,106,94,200,3003,2769,5772,62,67,129,3171,2930,6101,87,84,171,2817,2665,5482,71,65,136,2975,2814,5789,65,53,118,2060,1890,3950,53,56,109,2178,1999,4177,39,48,87,2075,2290,4365,62,58,120,2176,2396,4572,35,60,95,2405,2512,4917,71,64,135,2511,2636,5147,33,47,80,2739,2910,5649,63,73,136,2835,3030,5865,35,49,84,2823,3031,5854,60,44,104,2918,3124,6042,31,37,68,2538,2566,5104,57,56,113,2626,2659,5285,19,26,45,2329,2190,4519,51,51,102,2399,2267,4666,13,16,29,1784,1868,3652,47,57,104,1844,1941,3785,6,16,22,1497,1639,3136,53,59,112,1556,1714,3270,15,20,35,3918,4805,8723,195,290,485,4128,5115,9243,669,755,1424,35724,36436,72160,1022,1131,2153,37415,38322,75737,113,91,204,2377,2338,4715,119,114,233,2609,2543,5152,103,128,231,2793,2609,5402,118,159
10704,91,79,170,3353,3096,6449,208,205,413,3652,3380,7032,81,66,147,3448,3366,6814,155,146,301,3684,3578,7262,72,69,141,3358,3243,6601,135,129,264,3565,3441,7006,79,78,157,3750,3671,7421,147,113,260,3976,3862,7838,56,56,112,4418,3969,8387,164,102,266,4638,4127,8765,54,54,108,3948,3797,7745,153,144,297,4155,3995,8150,37,55,92,3657,3697,7354,158,118,276,3852,3870,7722,43,57,100,3868,3915,7783,126,143,269,4037,4115,8152,31,35,66,3951,3986,7937,153,127,280,4135,4148,8283,36,30,66,3528,3551,7079,129,114,243,3693,3695,7388,27,13,40,3296,3179,6475,116,113,229,3439,3305,6744,13,13,26,2622,2664,5286,80,103,183,2715,2780,5495,9,11,20,2292,2335,4627,81,94,175,2382,2440,4822,17,22,39,6716,8699,15415,409,655,1064,7142,9376,16518,646,638,1284,52205,53168,105373,2214,2306,4520,55065,56112,111177,108,85,193,3248,3015,6263,164,173,337,3520,3273,6793,101,88,189,3298,3102,6400,195,154
10801,52,37,89,627,590,1217,35,29,64,714,656,1370,54,50,104,775,812,1587,20,18,38,849,880,1729,45,62,107,906,831,1737,25,15,40,976,908,1884,46,38,84,727,618,1345,26,16,42,799,672,1471,32,20,52,414,379,793,17,11,28,463,410,873,23,23,46,483,484,967,15,11,26,521,518,1039,25,27,52,553,611,1164,14,18,32,592,656,1248,19,26,45,691,809,1500,18,10,28,728,845,1573,21,25,46,889,958,1847,17,14,31,927,997,1924,21,15,36,836,841,1677,19,10,29,876,866,1742,17,17,34,841,876,1717,16,22,38,874,915,1789,10,12,22,898,947,1845,19,12,31,927,971,1898,10,8,18,975,984,1959,17,22,39,1002,1014,2016,5,19,24,3217,3554,6771,101,181,282,3323,3754,7077,380,379,759,12832,13294,26126,359,389,748,13571,14062,27633,49,50,99,627,632,1259,25,27,52,701,709,1410,50,40,90,685,649,1334,43,41
10802,235,227,462,1104,1038,2142,83,67,150,1422,1332,2754,237,238,475,1439,1319,2758,50,50,100,1726,1607,3333,233,228,461,1566,1525,3091,58,36,94,1857,1789,3646,149,147,296,1326,1227,2553,41,38,79,1516,1412,2928,87,102,189,688,651,1339,46,37,83,821,790,1611,97,126,223,757,808,1565,45,34,79,899,968,1867,87,120,207,882,1011,1893,39,36,75,1008,1167,2175,98,115,213,1153,1362,2515,30,43,73,1281,1520,2801,87,93,180,1504,1629,3133,49,42,91,1640,1764,3404,71,93,164,1545,1486,3031,42,52,94,1658,1631,3289,58,68,126,1529,1420,2949,37,35,72,1624,1523,3147,42,42,84,1244,1312,2556,49,33,82,1335,1387,2722,35,22,57,1260,1265,2525,36,31,67,1331,1318,2649,38,64,102,3720,3981,7701,163,255,418,3921,4300,8221,1554,1685,3239,19717,20034,39751,768,789,1557,22039,22508,44547,219,235,454,1083,900,1983,79,79,158,1381,1214,2595,232,250,482,1235,1144,2379,83,89
10803,0,0,0,7,10,17,0,0,0,7,10,17,0,0,0,11,12,23,0,3,3,11,15,26,0,0,0,6,5,11,0,0,0,6,5,11,0,0,0,5,3,8,0,0,0,5,3,8,0,0,0,9,10,19,0,0,0,9,10,19,0,0,0,12,10,22,0,0,0,12,10,22,0,0,0,14,16,30,0,0,0,14,16,30,0,0,0,21,16,37,0,0,0,21,16,37,0,0,0,10,19,29,0,0,0,10,19,29,0,0,0,22,19,41,0,0,0,22,19,41,0,0,0,21,22,43,0,0,0,21,22,43,0,0,0,12,12,24,0,0,0,12,12,24,0,0,0,12,15,27,0,0,0,12,15,27,0,0,0,32,31,63,0,0,0,32,31,63,0,0,0,194,200,394,0,3,3,194,203,397,0,0,0,10,3,13,0,0,0,10,3,13,0,0,0,12,10,22,0,0
10804,75,82,157,1632,1597,3229,80,72,152,1787,1751,3538,99,88,187,2010,1966,3976,60,48,108,2169,2102,4271,98,79,177,2323,2184,4507,47,40,87,2468,2303,4771,73,73,146,1924,1774,3698,43,47,90,2040,1894,3934,32,33,65,1111,1017,2128,37,30,67,1180,1080,2260,37,41,78,1145,1295,2440,38,31,69,1220,1367,2587,35,41,76,1478,1636,3114,39,34,73,1552,1711,3263,45,49,94,1745,2092,3837,46,40,86,1836,2181,4017,40,36,76,2094,2393,4487,50,32,82,2184,2461,4645,35,32,67,2000,2127,4127,46,41,87,2081,2200,4281,23,21,44,2018,2107,4125,38,35,73,2079,2163,4242,23,20,43,1929,2093,4022,36,38,74,1988,2151,4139,6,15,21,1798,1987,3785,38,57,95,1842,2059,3901,22,20,42,6237,7354,13591,246,418,664,6505,7792,14297,643,630,1273,29444,31622,61066,844,963,1807,30931,33215,64146,123,106,229,1595,1563,3158,79,95,174,1797,1764,3561,126,113,239,1914,1854,3768,94,94
10805,158,135,293,1258,1228,2486,76,71,147,1492,1434,2926,141,107,248,1733,1611,3344,42,41,83,1916,1759,3675,118,115,233,1826,1806,3632,43,47,90,1987,1968,3955,107,88,195,1497,1387,2884,42,28,70,1646,1503,3149,42,65,107,809,840,1649,39,28,67,890,933,1823,52,61,113,901,945,1846,28,36,64,981,1042,2023,48,66,114,1061,1234,2295,24,33,57,1133,1333,2466,49,46,95,1307,1531,2838,51,41,92,1407,1618,3025,50,58,108,1664,1761,3425,32,37,69,1746,1856,3602,30,40,70,1550,1580,3130,49,28,77,1629,1648,3277,20,30,50,1571,1610,3181,43,27,70,1634,1667,3301,16,21,37,1441,1473,2914,28,37,65,1485,1531,3016,18,15,33,1286,1310,2596,20,26,46,1324,1351,2675,30,19,49,3797,4313,8110,178,270,448,4005,4602,8607,879,866,1745,21701,22629,44330,695,750,1445,23275,24245,47520,136,129,265,1225,1117,2342,45,60,105,1406,1306,2712,169,138,307,1475,1441,2916,71,72
10901,71,60,131,1695,1700,3395,80,79,159,1846,1839,3685,81,71,152,2012,1890,3902,83,69,152,2176,2030,4206,64,59,123,2013,1887,3900,49,63,112,2126,2009,4135,47,45,92,1981,2037,4018,71,51,122,2099,2133,4232,27,38,65,1594,1669,3263,45,56,101,1666,1763,3429,29,32,61,1467,1521,2988,63,54,117,1559,1607,3166,26,27,53,1656,1730,3386,55,48,103,1737,1805,3542,26,28,54,1701,1829,3530,48,56,104,1775,1913,3688,13,26,39,1931,2043,3974,60,47,107,2004,2116,4120,21,24,45,1816,1881,3697,61,67,128,1898,1972,3870,11,10,21,1729,1641,3370,47,48,95,1787,1699,3486,8,9,17,1316,1249,2565,52,44,96,1376,1302,2678,7,8,15,1039,1038,2077,39,50,89,1085,1096,2181,8,17,25,2673,3704,6377,174,314,488,2855,4035,6890,439,454,893,24623,25819,50442,927,1046,1973,25989,27319,53308,75,83,158,1649,1610,3259,103,70,173,1827,1763,3590,88,76,164,1746,1733,3479,92,64
10902,51,37,88,439,386,825,36,32,68,526,455,981,63,65,128,487,417,904,24,25,49,574,507,1081,65,62,127,474,398,872,25,15,40,564,475,1039,42,47,89,409,322,731,26,14,40,477,383,860,24,25,49,313,262,575,30,11,41,367,298,665,27,37,64,383,357,740,25,14,39,435,408,843,25,40,65,402,384,786,29,17,46,456,441,897,34,29,63,488,425,913,20,16,36,542,470,1012,20,20,40,525,482,1007,17,18,35,562,520,1082,25,17,42,480,425,905,20,9,29,525,451,976,20,16,36,486,439,925,15,10,25,521,465,986,16,7,23,425,345,770,19,17,36,460,369,829,4,8,12,366,334,700,10,10,20,380,352,732,11,13,24,814,869,1683,65,65,130,890,947,1837,427,423,850,6491,5845,12336,361,273,634,7279,6541,13820,55,58,113,377,344,721,19,13,32,451,415,866,49,50,99,461,387,848,18,15
10903,43,39,82,1307,1227,2534,61,72,133,1411,1338,2749,52,40,92,1480,1360,2840,52,39,91,1584,1439,3023,38,43,81,1487,1351,2838,56,49,105,1581,1443,3024,38,25,63,1179,1059,2238,41,28,69,1258,1112,2370,20,14,34,858,730,1588,42,30,72,920,774,1694,17,26,43,988,942,1930,54,34,88,1059,1002,2061,17,28,45,1127,1150,2277,53,37,90,1197,1215,2412,24,27,51,1271,1331,2602,51,40,91,1346,1398,2744,29,22,51,1477,1438,2915,41,36,77,1547,1496,3043,13,13,26,1461,1304,2765,43,46,89,1517,1363,2880,18,19,37,1376,1225,2601,49,34,83,1443,1278,2721,11,9,20,1222,1104,2326,45,44,89,1278,1157,2435,12,10,22,1049,1085,2134,43,43,86,1104,1138,2242,12,15,27,3171,3454,6625,185,271,456,3368,3740,7108,344,330,674,19453,18760,38213,816,803,1619,20613,19893,40506,44,35,79,1118,1116,2234,58,40,98,1220,1191,2411,51,45,96,1277,1234,2511,58,57
11001,144,107,251,982,930,1912,49,48,97,1175,1085,2260,113,115,228,1172,1094,2266,33,35,68,1318,1244,2562,142,120,262,1280,1261,2541,37,31,68,1459,1412,2871,117,114,231,1545,1707,3252,33,44,77,1695,1865,3560,91,75,166,1279,1374,2653,31,21,52,1401,1470,2871,51,65,116,841,904,1745,29,23,52,921,992,1913,61,77,138,950,956,1906,24,27,51,1035,1060,2095,63,64,127,1072,1126,2198,30,36,66,1165,1226,2391,53,42,95,1117,1272,2389,35,32,67,1205,1346,2551,40,49,89,1140,1149,2289,31,25,56,1211,1223,2434,35,31,66,1084,1097,2181,21,27,48,1140,1155,2295,25,20,45,865,877,1742,20,33,53,910,930,1840,14,14,28,703,693,1396,24,29,53,741,736,1477,20,32,52,1659,2147,3806,82,143,225,1761,2322,4083,969,925,1894,15689,16587,32276,479,554,1033,17137,18066,35203,129,111,240,897,855,1752,44,34,78,1070,1000,2070,122,118,240,1010,990,2000,45,47
11002,116,111,227,1053,1003,2056,67,49,116,1236,1163,2399,170,148,318,1264,1187,2451,33,39,72,1467,1374,2841,142,140,282,1240,1232,2472,49,39,88,1431,1411,2842,74,77,151,1058,935,1993,45,27,72,1177,1039,2216,62,60,122,723,690,1413,29,27,56,814,777,1591,56,69,125,834,840,1674,25,28,53,915,937,1852,61,69,130,960,992,1952,53,26,79,1074,1087,2161,62,59,121,1063,1124,2187,38,37,75,1163,1220,2383,44,47,91,1275,1242,2517,47,35,82,1366,1324,2690,36,36,72,1144,1122,2266,48,28,76,1228,1186,2414,23,31,54,1282,1202,2484,33,34,67,1338,1267,2605,27,19,46,1124,1061,2185,37,24,61,1188,1104,2292,10,14,24,1051,1038,2089,33,26,59,1094,1078,2172,24,25,49,2614,3077,5691,125,221,346,2763,3323,6086,907,905,1812,16685,16745,33430,662,640,1302,18254,18290,36544,151,160,311,1012,1030,2042,39,40,79,1202,1230,2432,159,152,311,1192,1098,2290,44,49
