region_id,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650ov_CF_NC,C11_650ov_CF_Cu15DS_,C11_650ov_CF_CU15_NDS,C11_650ov_CF_NCU15_DS,C11_650ov_CF_NDCO,C11_650ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_Tot
11402,159,11,24,335,47,19,56,3,10,135,9,6,29,4,5,53,11,3,22,3,4,43,27,0,16,0,6,49,629,119,652,46,104,1550
11501,334,43,40,729,307,101,517,83,72,1080,134,73,313,70,56,646,108,106,325,89,48,676,36,12,36,12,14,110,1122,356,1710,326,263,3777
11502,40,3,14,109,33,3,44,5,8,93,15,11,25,6,12,69,20,20,46,14,10,110,11,3,10,0,3,27,237,61,267,47,57,669
11503,43,3,5,101,9,8,24,6,0,47,7,0,7,0,7,21,8,3,3,3,3,20,9,0,12,3,0,24,171,43,190,27,33,464
11504,48,3,11,107,38,15,72,10,9,144,36,26,103,18,24,207,26,16,44,6,9,101,4,4,8,5,4,25,241,76,359,42,68,786
11601,1029,122,113,2075,101,44,155,25,33,358,11,4,22,5,4,46,13,3,21,6,5,48,72,8,62,12,17,171,2174,433,2602,315,446,5970
11602,475,43,49,892,166,79,344,52,57,698,93,55,230,36,46,460,25,12,56,9,7,109,28,3,28,11,7,77,848,253,1427,199,219,2946
11603,563,56,86,1088,32,18,47,10,24,131,0,0,9,4,4,17,0,5,23,3,7,38,58,12,63,3,24,160,1502,531,2316,258,532,5139
11701,295,32,44,647,103,19,122,18,32,294,148,21,118,11,31,329,38,18,93,7,13,169,33,3,24,3,9,72,999,142,957,111,191,2400
11702,224,23,28,893,366,11,158,20,14,569,206,3,105,10,7,331,127,5,92,7,4,235,37,3,11,3,7,61,1973,69,856,93,97,3088
11703,239,12,26,2402,2877,19,423,23,27,3369,2364,13,392,18,28,2815,2830,30,682,110,87,3739,241,3,44,9,22,319,12311,115,2129,242,277,15074
11801,238,18,24,1218,1255,11,368,30,35,1699,1012,18,344,23,17,1414,1490,138,1367,126,94,3215,129,13,66,12,11,231,5388,201,2567,239,209,8604
11802,479,53,61,1877,1466,48,621,71,69,2275,675,25,397,47,39,1183,598,96,852,111,71,1728,126,7,57,11,5,206,4992,250,2797,356,314,8709
11901,1273,162,184,2560,194,127,467,67,83,938,47,33,134,13,21,248,23,15,58,4,5,105,89,22,95,27,24,257,2213,676,3209,461,584,7143
11902,900,122,135,1895,211,114,409,54,83,871,69,33,130,19,25,276,45,9,69,4,10,137,73,17,76,15,30,211,2854,571,3780,413,501,8119
11903,722,104,114,1889,406,85,445,69,83,1088,144,36,150,37,32,399,72,32,101,25,22,252,80,5,61,19,23,188,2633,331,2088,340,386,5778
11904,1063,105,127,2729,650,90,568,72,91,1471,169,36,210,23,53,491,110,24,125,30,26,315,90,19,66,12,10,197,3388,364,2707,333,413,7205
12001,242,20,21,745,716,30,440,41,43,1270,523,42,376,34,32,1007,375,41,433,72,43,964,52,6,25,5,4,92,2475,150,1698,197,178,4698
12002,101,3,3,434,500,3,179,12,6,700,509,3,236,12,13,773,563,25,531,29,36,1184,48,3,23,6,0,80,2245,46,1176,77,81,3625
12003,1118,125,120,3412,963,64,628,99,82,1836,260,31,273,50,36,650,145,42,231,61,29,508,121,11,45,13,16,206,4833,335,3028,446,385,9027
12101,390,41,35,1295,972,37,556,62,44,1671,439,25,401,32,33,930,470,112,1050,125,63,1820,67,14,60,8,5,154,3144,222,2628,306,215,6515
12102,564,60,46,1260,330,55,532,54,49,1020,52,28,164,34,23,301,30,19,90,24,6,169,26,7,27,3,6,69,1381,169,1569,213,154,3486
12103,107,8,7,299,233,20,187,45,25,510,172,34,260,47,26,539,223,231,994,216,88,1752,25,9,38,4,3,79,991,324,1682,343,174,3514
12104,244,21,14,1592,1408,9,393,23,34,1867,872,8,281,18,27,1206,1084,94,1117,129,79,2503,85,8,62,5,3,163,5265,139,2215,206,173,7998
12201,114,5,3,415,401,9,111,7,6,534,309,6,113,4,8,440,462,61,530,44,18,1115,24,0,24,0,0,48,1655,89,958,73,47,2822
12202,99,8,10,283,143,9,148,20,13,333,91,16,144,30,25,306,162,79,439,68,54,802,23,3,25,5,7,63,730,129,951,134,118,2062
12203,462,43,37,1594,802,42,514,46,60,1464,351,45,413,51,49,909,374,151,936,115,89,1665,67,9,55,6,8,145,3154,310,2663,303,276,6706
12301,264,29,54,558,60,45,203,29,35,372,11,13,35,12,8,79,4,3,9,4,3,23,15,6,9,3,3,36,467,150,691,97,142,1547
12302,592,69,99,1208,59,33,99,20,37,248,7,4,17,3,8,39,8,3,16,0,4,31,72,22,57,15,25,191,2050,525,2497,307,673,6052
12303,88,12,22,185,14,14,40,4,11,83,6,3,6,3,5,23,5,3,10,3,3,24,20,8,20,4,0,52,336,71,442,48,80,977
12401,277,25,21,505,39,15,75,11,9,149,7,4,20,3,0,34,7,0,14,0,0,21,26,3,15,0,5,49,812,106,942,96,91,2047
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,590,58,90,1243,64,33,155,22,39,313,25,16,36,6,14,97,12,17,19,0,0,48,43,9,51,13,17,133,1802,348,2113,203,372,4838
12404,175,15,28,402,16,6,29,10,14,75,13,3,10,0,3,29,8,3,6,0,0,17,14,3,22,0,3,42,669,110,727,69,136,1711
12405,279,31,36,564,14,9,24,9,5,61,0,4,5,0,0,9,5,3,7,0,0,15,30,7,27,0,11,75,650,169,819,92,147,1877
12501,777,87,77,1674,411,75,358,50,41,935,91,21,121,28,20,281,41,12,77,16,10,156,63,13,65,9,16,166,1998,383,2279,291,277,5228
12502,402,57,53,855,156,53,298,60,43,610,64,22,113,23,17,239,22,21,60,14,4,121,38,3,31,9,0,81,954,210,1144,226,186,2720
12503,1253,164,163,2486,148,86,303,46,43,626,32,10,60,8,20,130,17,11,29,0,7,64,79,18,97,21,23,238,2433,558,3074,428,494,6987
12504,1995,145,135,4508,448,58,455,48,63,1072,95,10,89,15,15,224,39,8,35,5,9,96,111,5,84,6,23,229,4681,387,4302,378,390,10138
12601,233,35,14,543,138,43,207,52,28,468,71,30,123,31,23,278,35,20,118,35,21,229,13,5,19,5,8,50,613,136,799,181,117,1846
12602,784,76,69,2169,552,52,589,71,65,1329,231,28,330,47,43,679,167,58,305,53,41,624,74,3,51,4,19,151,3509,236,2582,327,316,6970
12701,474,72,100,986,84,71,182,46,53,436,16,17,40,14,18,105,17,0,15,4,10,46,33,9,42,20,15,119,824,363,1250,252,353,3042
12702,1118,222,298,2516,82,79,201,67,83,512,27,15,32,7,17,98,16,13,19,8,9,65,87,34,92,20,44,277,2393,847,3131,685,992,8048
12703,682,125,151,1473,167,68,254,59,55,603,18,11,48,12,15,104,8,6,20,6,5,45,46,12,62,14,13,147,1693,460,2471,382,474,5480
12801,437,31,50,1285,366,30,348,49,37,830,155,39,213,29,33,469,105,48,226,47,57,483,49,7,28,8,4,96,2074,197,1575,200,227,4273
12802,343,35,39,881,148,48,296,45,36,573,50,21,150,31,31,283,35,27,110,21,18,211,29,3,21,3,3,59,1061,159,1122,166,173,2681
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
