region_id,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T
10101,751,17164,0,0,0,0,0,0,16,0,0,0,0,16,129,26,11,3,0,169,79,38,21,11,8,157,17,8,10,8,0,43,4,0,0,0,0,4,245,72,42,22,8,389,0,0,0,0,0,0,11,0,0,0,0,11,94,23,10,0,0,127,23,6,8,0,0,37,0,3,0,0,4,7,4,0,0,0,0,4,132,32,18,0,4,186,7,0,0,0,0,7,28,3,3,0,0,34,26,5,3,0,0,34,17,9,11,0,3,40,10,5,3,3,6,27,3,0,0,0,0,3,91,22,20,3,9,145,13,6,8,3,0,30,8729,3431,3334,1648,772,17914
10102,528,11812,0,0,0,0,0,0,13,4,0,0,0,17,336,118,39,6,4,503,289,144,94,22,11,560,20,17,22,10,3,72,10,0,0,3,0,13,668,283,155,41,18,1165,3,0,0,0,0,3,112,28,3,0,0,143,377,132,71,18,3,601,36,19,13,5,3,76,5,3,6,0,0,14,10,3,3,0,0,16,543,185,96,23,6,853,3,0,0,0,0,3,13,3,0,0,0,16,22,5,3,3,3,36,27,10,8,0,0,45,4,3,0,4,3,14,3,0,0,0,0,3,72,21,11,7,6,117,6,3,0,3,0,12,5796,2999,3223,1383,558,13959
10103,138,4262,0,0,0,0,0,0,7,3,0,0,0,10,39,10,11,0,0,60,33,21,18,4,0,76,27,3,15,7,4,56,3,0,3,0,0,6,109,37,47,11,4,208,0,3,0,0,0,3,8,0,0,0,0,8,23,11,9,0,0,43,27,10,6,0,0,43,16,5,3,3,0,27,0,0,0,0,0,0,74,29,18,3,0,124,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,4,7,3,0,0,14,0,0,3,0,0,3,4,0,0,0,0,4,17,7,6,0,0,30,13,9,5,3,0,30,2394,849,903,366,142,4654
10104,594,16864,0,0,0,0,0,0,29,3,0,0,0,32,235,41,11,0,0,287,339,63,45,13,3,463,46,19,12,8,3,88,11,3,0,0,0,14,660,129,68,21,6,884,0,3,0,0,0,3,19,3,3,0,0,25,321,57,14,8,0,400,155,48,38,10,3,254,25,8,17,6,0,56,16,0,0,0,0,16,536,119,72,24,3,754,6,0,0,0,4,10,44,3,0,0,0,47,79,13,10,3,0,105,39,14,5,0,0,58,11,3,4,0,0,18,6,3,0,0,0,9,185,36,19,3,4,247,8,3,3,0,0,14,10867,3347,2682,1260,607,18763
10201,1550,36185,5,0,0,0,0,5,50,3,0,0,0,53,1024,142,39,6,0,1211,1542,558,374,96,30,2600,162,93,123,82,40,500,44,16,3,0,0,63,2827,812,539,184,70,4432,7,0,0,0,0,7,74,7,3,0,0,84,887,156,34,5,0,1082,587,166,123,22,12,910,21,17,21,14,0,73,25,0,3,0,0,28,1601,346,184,41,12,2184,3,0,3,0,0,6,20,0,0,0,0,20,112,7,6,0,0,125,13,5,6,0,4,28,3,4,6,3,6,22,3,0,0,0,0,3,154,16,21,3,10,204,32,11,4,0,0,47,19421,8806,9302,3881,1642,43052
10202,1794,35428,0,3,0,0,0,3,23,6,3,0,0,32,611,110,35,5,3,764,828,383,221,77,17,1526,93,68,81,50,28,320,35,6,7,0,0,48,1590,576,347,132,48,2693,4,0,0,0,0,4,71,0,6,0,0,77,563,121,33,9,3,729,170,81,42,13,3,309,6,11,7,6,3,33,27,0,0,0,3,30,841,213,88,28,12,1182,5,0,0,0,0,5,48,4,7,0,0,59,68,18,6,3,0,95,26,5,9,3,0,43,5,0,5,3,5,18,3,0,5,0,4,12,155,27,32,9,9,232,5,5,3,0,3,16,17755,8255,7974,3701,1866,39551
10301,487,10147,0,0,0,0,0,0,10,3,0,0,0,13,119,36,3,0,0,158,125,52,26,7,3,213,19,4,18,11,3,55,7,0,3,0,3,13,280,95,50,18,9,452,3,0,0,0,0,3,17,0,3,0,0,20,129,22,11,3,0,165,33,17,5,3,0,58,4,0,0,3,0,7,0,0,0,0,0,0,186,39,19,9,0,253,0,3,0,0,0,3,3,0,3,0,0,6,5,0,0,0,0,5,4,0,0,3,0,7,0,0,0,0,0,0,3,0,0,0,0,3,15,3,3,3,0,24,10,3,0,3,0,16,5020,2180,2152,1044,496,10892
10302,716,13999,0,0,0,0,0,0,3,0,0,0,0,3,76,12,0,5,0,93,36,10,5,3,0,54,8,0,4,3,4,19,3,0,0,0,0,3,126,22,9,11,4,172,0,0,0,0,0,0,12,0,0,0,0,12,72,19,3,3,0,97,19,11,3,0,0,33,6,0,0,0,0,6,0,0,0,0,0,0,109,30,6,3,0,148,3,0,0,0,0,3,17,0,0,3,0,20,14,3,0,3,0,20,13,3,4,0,0,20,8,3,0,3,3,17,5,0,4,0,0,9,60,9,8,9,3,89,7,0,3,0,0,10,7371,2624,2289,1411,723,14418
10303,433,10974,0,0,0,0,0,0,0,0,0,0,0,0,92,16,9,3,0,120,81,41,20,4,4,150,5,5,0,0,0,10,4,3,0,0,0,7,182,65,29,7,4,287,3,0,0,0,0,3,5,0,0,0,0,5,60,6,5,0,0,71,23,10,3,5,0,41,0,3,0,0,0,3,3,0,0,0,0,3,94,19,8,5,0,126,3,0,0,3,0,6,11,3,0,0,0,14,10,3,3,3,0,19,16,6,0,0,0,22,5,0,0,3,0,8,5,0,0,0,0,5,50,12,3,9,0,74,4,0,3,0,0,7,5742,2191,2066,1032,437,11468
10304,698,13315,0,0,0,0,0,0,14,3,3,0,0,20,177,33,6,0,3,219,83,31,23,9,6,152,5,3,7,3,4,22,3,3,3,0,0,9,282,73,42,12,13,422,0,0,0,0,0,0,19,3,0,0,0,22,104,25,0,0,0,129,30,11,8,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,153,39,8,3,0,203,0,0,0,0,0,0,8,0,3,0,0,11,9,3,0,0,0,12,0,3,9,3,0,15,0,3,0,3,0,6,0,0,0,0,0,0,17,9,12,6,0,44,7,0,0,0,0,7,6311,2748,2738,1483,711,13991
