region_id,C01_SH_FH_CF_no_ch,C01_SH_FH_CF_w_ch,C01_SH_FH_One_PFam,C01_SH_FH_oth_fa,C01_SH_FH_Tot,C01_SH_LP_H,C01_SH_GH,C01_SH_OH,C01_SH_Tot,C01_SDRTHT1S_FH_CF_no_ch,C01_SDRTHT1S_FH_CF_w_ch,C01_SDRTHT1S_FH_One_PFam,C01_SDRTHT1S_FH_oth_fa,C01_SDRTHT1S_FH_Tot,C01_SDRTHT1S_LP_H,C01_SDRTHT1S_GH,C01_SDRTHT1S_OH,C01_SDRTHT1S_Tot,C01_SDRTHT2S_FH_CF_no_ch,C01_SDRTHT2S_FH_CF_w_ch,C01_SDRTHT2S_FH_One_PFam,C01_SDRTHT2S_FH_oth_fa,C01_SDRTHT2S_FH_Tot,C01_SDRTHT2S_LP_H,C01_SDRTHT2S_GH,C01_SDRTHT2S_OH,C01_SDRTHT2S_Tot,C01_SDRTHT_FH_CF_no_ch,C01_SDRTHT_FH_CF_w_ch,C01_SDRTHT_FH_One_PFam,C01_SDRTHT_FH_oth_fa,C01_SDRTHT_FH_Tot,C01_SDRTHT_LP_H,C01_SDRTHT_GH,C01_SDRTHT_OH,C01_SDRTHT_Tot,C01_F_u_a_1_2_FH_CF_no_ch,C01_F_u_a_1_2_FH_CF_w_ch,C01_F_u_a_1_2_FH_One_PFam,C01_F_u_a_1_2_FH_oth_fa,C01_F_u_a_1_2_FH_Tot,C01_F_u_a_1_2_LP_H,C01_F_u_a_1_2_GH,C01_F_u_a_1_2_OH,C01_F_u_a_1_2_Tot,C01_F_u_a_3_FH_CF_no_ch,C01_F_u_a_3_FH_CF_w_ch,C01_F_u_a_3_FH_One_PFam,C01_F_u_a_3_FH_oth_fa,C01_F_u_a_3_FH_Tot,C01_F_u_a_3_LP_H,C01_F_u_a_3_GH,C01_F_u_a_3_OH,C01_F_u_a_3_Tot,C01_F_u_a_4m_FH_CF_no_ch,C01_F_u_a_4m_FH_CF_w_ch,C01_F_u_a_4m_FH_One_PFam,C01_F_u_a_4m_FH_oth_fa,C01_F_u_a_4m_FH_Tot,C01_F_u_a_4m_LP_H,C01_F_u_a_4m_GH,C01_F_u_a_4m_OH,C01_F_u_a_4m_Tot,C01_F_u_a_a_h_FH_CF_no_ch,C01_F_u_a_a_h_FH_CF_w_ch,C01_F_u_a_a_h_FH_One_PFam,C01_F_u_a_a_h_FH_oth_fa,C01_F_u_a_a_h_FH_Tot,C01_F_u_a_a_h_LP_H,C01_F_u_a_a_h_GH,C01_F_u_a_a_h_OH,C01_F_u_a_a_h_Tot,C01_F_u_a_T_FH_CF_no_ch,C01_F_u_a_T_FH_CF_w_ch,C01_F_u_a_T_FH_One_PFam,C01_F_u_a_T_FH_oth_fa,C01_F_u_a_T_FH_Tot,C01_F_u_a_T_LP_H,C01_F_u_a_T_GH,C01_F_u_a_T_OH,C01_F_u_a_T_Tot,C01_OD_C_c_hb_FH_CF_no_ch,C01_OD_C_c_hb_FH_CF_w_ch,C01_OD_C_c_hb_FH_One_PFam,C01_OD_C_c_hb_FH_oth_fa,C01_OD_C_c_hb_FH_Tot,C01_OD_C_c_hb_LP_H,C01_OD_C_c_hb_GH,C01_OD_C_c_hb_OH,C01_OD_C_c_hb_Tot,C01_OD_Ih_t_s_FH_CF_no_ch,C01_OD_Ih_t_s_FH_CF_w_ch,C01_OD_Ih_t_s_FH_One_PFam,C01_OD_Ih_t_s_FH_oth_fa,C01_OD_Ih_t_s_FH_Tot,C01_OD_Ih_t_s_LP_H,C01_OD_Ih_t_s_GH,C01_OD_Ih_t_s_OH,C01_OD_Ih_t_s_Tot,C01_OD_H_f_so_FH_CF_no_ch,C01_OD_H_f_so_FH_CF_w_ch,C01_OD_H_f_so_FH_One_PFam,C01_OD_H_f_so_FH_oth_fa,C01_OD_H_f_so_FH_Tot,C01_OD_H_f_so_LP_H,C01_OD_H_f_so_GH,C01_OD_H_f_so_OH,C01_OD_H_f_so_Tot,C01_OD_T_FH_CF_no_ch,C01_OD_T_FH_CF_w_ch,C01_OD_T_FH_One_PFam,C01_OD_T_FH_oth_fa,C01_OD_T_FH_Tot,C01_OD_Tot_LP_H,C01_OD_Tot_GH,C01_OD_Tot_OH,C01_OD_T_T,C01_DS_ns_FH_CF_no_ch,C01_DS_ns_FH_CF_w_ch,C01_DS_ns_FH_One_PFam,C01_DS_ns_FH_oth_fa,C01_DS_ns_FH_Tot,C01_DS_ns_LP_H,C01_DS_ns_GH,C01_DS_ns_OH,C01_DS_NS_T,C01_T_FH_CF_no_ch,C01_T_FH_CF_w_ch,C01_T_FH_One_PFam,C01_T_FH_oth_fa,C01_T_FH_Tot,C01_Tot_LP_H,C01_Tot_GH,C01_Tot_OH,C01_T_T,C06_SH_FH_CF_no_ch,C06_SH_FH_CF_w_ch,C06_SH_FH_One_PFam,C06_SH_FH_oth_fa,C06_SH_FH_Tot,C06_SH_LP_H,C06_SH_GH,C06_SH_OH,C06_SH_Tot,C06_Sd_r_t_1_FH_CF_no_ch,C06_Sd_r_t_1_FH_CF_w_ch,C06_Sd_r_t_1_FH_One_PFam,C06_Sd_r_t_1_FH_oth_fa,C06_Sd_r_t_1_FH_Tot,C06_Sd_r_t_1_LP_H,C06_Sd_r_t_1_GH,C06_Sd_r_t_1_OH,C06_Sd_r_t_1_Tot,C06_Sd_r_t_2m_FH_CF_no_ch,C06_Sd_r_t_2m_FH_CF_w_ch,C06_Sd_r_t_2m_FH_One_PFam,C06_Sd_r_t_2m_FH_oth_fa,C06_Sd_r_t_2m_FH_Tot,C06_Sd_r_t_2m_LP_H,C06_Sd_r_t_2m_GH,C06_Sd_r_t_2m_OH,C06_Sd_r_t_2m_Tot,C06_Sd_r_t_T_FH_CF_no_ch,C06_Sd_r_t_T_FH_CF_w_ch,C06_Sd_r_t_T_FH_One_PFam,C06_Sd_r_t_T_FH_oth_fa,C06_Sd_r_t_T_FH_Tot,C06_Sd_r_t_T_LP_H,C06_Sd_r_t_T_GH,C06_Sd_r_t_T_OH,C06_Sd_r_t_T_Tot,C06_F_u_a_1_2_FH_CF_no_ch,C06_F_u_a_1_2_FH_CF_w_ch,C06_F_u_a_1_2_FH_One_PFam,C06_F_u_a_1_2_FH_oth_fa,C06_F_u_a_1_2_FH_Tot,C06_F_u_a_1_2_LP_H,C06_F_u_a_1_2_GH,C06_F_u_a_1_2_OH,C06_F_u_a_1_2_Tot,C06_F_u_a_3_FH_CF_no_ch,C06_F_u_a_3_FH_CF_w_ch,C06_F_u_a_3_FH_One_PFam,C06_F_u_a_3_FH_oth_fa,C06_F_u_a_3_FH_Tot,C06_F_u_a_3_LP_H,C06_F_u_a_3_GH,C06_F_u_a_3_OH,C06_F_u_a_3_Tot,C06_F_u_a_4m_FH_CF_no_ch,C06_F_u_a_4m_FH_CF_w_ch,C06_F_u_a_4m_FH_One_PFam,C06_F_u_a_4m_FH_oth_fa,C06_F_u_a_4m_FH_Tot,C06_F_u_a_4m_LP_H,C06_F_u_a_4m_GH,C06_F_u_a_4m_OH,C06_F_u_a_4m_Tot,C06_F_u_a_a_h_FH_CF_no_ch,C06_F_u_a_a_h_FH_CF_w_ch
10401,4669,4714,1657,145,11185,2958,287,314,14744,160,57,80,6,303,302,19,28,652,60,30,49,5,144,91,15,18,268,220,87,129,11,447,393,34,46,920,156,58,104,7,325,623,51,80,1079,13,6,8,0,27,48,3,50,128,3,0,3,0,6,8,0,3,17,0,3,5,0,8,35,3,3,49,172,67,120,7,366,714,57,136,1273,169,27,13,3,212,286,15,447,960,7,16,4,0,27,27,0,40,94,42,35,13,0,90,33,5,4,132,218,78,30,3,329,346,20,491,1186,29,11,3,0,43,29,0,47,119,5308,4957,1939,166,12370,4440,398,1034,18242,5328,4474,1894,113,11809,3412,369,415,16005,151,72,98,10,331,277,19,23,650,61,28,20,0,109,110,11,34,264,212,100,118,10,440,387,30,57,914,174,60,132,8,374,592,43,104,1113,9,0,9,0,18,31,3,30,82,7,0,3,0,10,45,3,9,67,5,3
10402,6501,7520,2838,129,16988,3668,565,468,21689,418,161,231,23,833,766,72,62,1733,209,112,163,17,501,259,52,51,863,627,273,394,40,1334,1025,124,113,2596,302,124,244,23,693,1152,126,348,2319,61,23,36,4,124,146,31,53,354,52,7,32,0,91,119,27,83,320,20,10,14,0,44,92,6,5,147,435,164,326,27,952,1509,190,489,3140,248,53,64,5,370,455,15,567,1407,3,6,10,0,19,42,0,18,79,36,50,10,3,99,48,6,13,166,287,109,84,8,488,545,21,598,1652,45,26,21,0,92,99,6,33,230,7895,8092,3663,204,19854,6846,906,1701,29307,7209,7517,3175,164,18065,4319,693,633,23710,376,160,253,10,799,824,72,84,1779,273,137,188,17,615,384,91,67,1157,649,297,441,27,1414,1208,163,151,2936,364,138,302,24,828,1232,130,166,2356,58,13,41,3,115,139,37,43,334,93,15,19,0,127,119,18,60,324,14,14
10501,2379,3191,1036,136,6742,2193,252,487,9674,24,16,6,4,50,79,4,11,144,5,3,3,0,11,8,0,0,19,29,19,9,4,61,87,4,11,163,44,13,31,6,94,276,28,63,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,13,0,0,18,49,13,31,6,99,289,28,63,479,81,37,24,4,146,265,17,329,757,3,3,9,3,18,36,3,47,104,35,27,12,0,74,26,3,3,106,119,67,45,7,238,327,23,379,967,17,8,6,3,34,17,3,27,81,2593,3298,1127,156,7174,2913,310,967,11364,2288,2604,1118,126,6136,2231,229,543,9139,19,16,6,0,41,57,3,3,104,0,4,0,0,4,4,0,5,13,19,20,6,0,45,61,3,8,117,59,18,31,6,114,346,12,88,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,14,0,0
10502,2362,2378,1115,106,5961,2465,170,372,8968,9,3,9,3,24,52,3,5,84,3,0,0,0,3,3,0,3,9,12,3,9,3,27,55,3,8,93,23,6,12,4,45,170,13,33,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,4,0,0,7,23,9,12,4,48,177,13,33,271,12,3,3,0,18,43,0,193,254,0,0,0,0,0,3,0,19,22,9,6,3,0,18,12,0,4,34,21,9,6,0,36,58,0,216,310,17,8,6,0,31,64,3,22,120,2435,2407,1148,113,6103,2819,189,651,9762,2254,2010,1040,76,5380,2477,153,363,8373,52,52,31,3,138,92,6,9,245,4,0,0,0,4,7,3,6,20,56,52,31,3,142,99,9,15,265,28,13,29,4,74,195,5,38,312,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,0,0,14,0,3
10503,5802,7590,2624,222,16238,3973,496,584,21291,139,57,118,10,324,425,59,32,840,20,8,9,3,40,16,7,0,63,159,65,127,13,364,441,66,32,903,212,56,131,29,428,972,89,100,1589,3,0,3,0,6,14,0,8,28,0,0,0,0,0,3,0,0,3,6,3,3,0,12,16,0,3,31,221,59,137,29,446,1005,89,111,1651,40,15,21,0,76,118,6,211,411,5,0,0,0,5,4,0,6,15,50,55,14,5,124,46,4,10,184,95,70,35,5,205,168,10,227,610,29,22,15,0,66,53,4,39,162,6306,7806,2938,269,17319,5640,665,993,24617,6179,6895,2761,252,16087,4449,498,912,21946,195,125,102,8,430,381,23,49,883,8,4,0,0,12,33,7,21,73,203,129,102,8,442,414,30,70,956,145,49,117,24,335,871,75,180,1461,3,0,0,0,3,5,0,3,11,0,0,0,0,0,3,0,0,3,13,3
10601,6241,9244,2846,242,18573,4657,467,826,24523,77,47,76,5,205,216,18,26,465,15,8,11,0,34,58,12,13,117,92,55,87,5,239,274,30,39,582,79,45,62,11,197,499,40,59,795,0,3,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,6,6,4,0,16,16,0,3,35,85,54,66,11,216,518,40,62,836,27,23,16,0,66,126,12,67,271,4,17,4,0,25,7,0,6,38,20,22,6,3,51,31,5,8,95,51,62,26,3,142,164,17,81,404,64,39,18,0,121,88,3,19,231,6533,9454,3043,261,19291,5701,557,1027,26576,6959,9226,3192,246,19623,4896,512,863,25894,139,71,57,3,270,290,26,30,616,11,6,15,0,32,33,5,3,73,150,77,72,3,302,323,31,33,689,110,60,111,9,290,589,40,71,990,0,0,0,0,0,4,0,0,4,3,3,4,0,10,5,0,3,18,10,4
10602,4070,6732,2115,131,13048,2688,262,181,16179,127,69,102,6,304,403,34,22,763,24,21,30,3,78,40,5,5,128,151,90,132,9,382,443,39,27,891,97,33,106,11,247,624,36,31,938,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,23,0,3,29,97,33,106,17,253,647,36,34,970,6,6,20,3,35,49,3,3,90,3,3,0,0,6,4,0,0,10,12,13,10,3,38,22,6,4,70,21,22,30,6,79,75,9,7,170,12,17,6,0,35,16,0,0,51,4351,6894,2389,163,13797,3869,346,249,18261,5028,7353,2364,155,14900,3049,327,540,18816,195,159,105,8,467,326,26,31,850,29,15,28,3,75,66,8,14,163,224,174,133,11,542,392,34,45,1013,183,66,153,16,418,769,51,62,1300,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
10603,5632,6641,1925,119,14317,2892,361,540,18110,347,132,196,6,681,542,31,83,1337,182,99,101,3,385,185,24,75,669,529,231,297,9,1066,727,55,158,2006,113,48,71,5,237,408,36,115,796,24,5,0,0,29,54,6,79,168,31,3,6,0,40,42,4,96,182,13,4,3,0,20,28,3,4,55,181,60,80,5,326,532,49,294,1201,156,39,29,4,228,293,9,178,708,7,3,0,3,13,5,0,6,24,27,15,5,0,47,21,4,5,77,190,57,34,7,288,319,13,189,809,76,25,7,0,108,69,4,43,224,6608,7014,2343,140,16105,4539,482,1224,22350,6448,6623,2264,126,15461,3623,403,657,20144,373,127,178,4,682,600,27,95,1404,264,138,136,0,538,217,41,78,874,637,265,314,4,1220,817,68,173,2278,139,48,102,8,297,402,25,57,781,35,12,7,0,54,48,12,46,160,44,8,9,0,61,27,8,48,144,9,0
10604,2488,3350,968,90,6896,1830,226,349,9301,49,28,29,3,109,185,17,26,337,12,4,8,0,24,22,6,5,57,61,32,37,3,133,207,23,31,394,52,18,32,10,112,296,22,38,468,0,0,0,0,0,7,3,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,6,10,0,3,19,55,18,35,10,118,313,25,41,497,13,7,3,0,23,54,3,92,172,3,0,0,0,3,0,0,3,6,12,10,6,0,28,15,0,3,46,28,17,9,0,54,69,3,98,224,41,27,9,3,80,45,3,29,157,2673,3444,1058,106,7281,2464,280,548,10573,2711,3234,1027,71,7043,1974,248,363,9628,56,49,19,3,127,110,15,13,265,3,0,0,0,3,3,0,0,6,59,49,19,3,130,113,15,13,271,77,40,62,4,183,385,27,73,668,3,0,3,0,6,9,0,0,15,3,0,0,0,3,0,0,0,3,3,0
10701,5475,9149,2532,188,17344,3084,305,398,21131,173,83,89,3,348,283,8,27,666,85,101,147,3,336,176,7,18,537,258,184,236,6,684,459,15,45,1203,186,100,189,14,489,875,37,91,1492,39,16,47,0,102,177,10,18,307,3,4,5,0,12,42,3,4,61,21,17,13,0,51,48,5,4,108,249,137,254,14,654,1142,55,117,1968,174,19,19,3,215,235,6,31,487,0,0,3,0,3,7,0,0,10,12,14,8,3,37,28,6,8,79,186,33,30,6,255,270,12,39,576,24,39,5,3,71,26,3,19,119,6192,9542,3057,217,19008,4981,390,618,24997,5820,8519,2878,198,17415,3688,315,704,22122,233,122,127,9,491,429,25,39,984,90,79,141,4,314,189,14,22,539,323,201,268,13,805,618,39,61,1523,170,103,176,20,469,796,24,74,1363,26,20,42,3,91,177,10,33,311,17,22,10,0,49,68,3,16,136,13,11
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,5854,10110,2532,156,18652,2999,300,417,22368,394,156,161,14,725,539,50,29,1343,232,127,153,11,523,287,32,27,869,626,283,314,25,1248,826,82,56,2212,221,128,214,19,582,700,68,64,1414,34,4,7,3,48,44,7,6,105,50,3,5,0,58,85,3,6,152,11,8,7,0,26,27,3,3,59,316,143,233,22,714,856,81,79,1730,46,14,16,0,76,124,7,88,295,0,0,0,0,0,3,0,3,6,17,25,13,4,59,34,4,8,105,63,39,29,4,135,161,11,99,406,32,54,22,0,108,33,4,25,170,6891,10629,3130,207,20857,4875,478,676,26886,6302,9974,2857,188,19321,3328,331,694,23674,340,153,239,17,749,564,31,56,1400,331,177,200,4,712,436,40,67,1255,671,330,439,21,1461,1000,71,123,2655,287,109,195,13,604,829,50,85,1568,30,8,15,3,56,56,3,14,129,48,0,6,0,54,94,4,0,152,4,3
10704,7583,11738,2909,304,22534,4520,829,637,28520,422,236,227,10,895,726,67,53,1741,608,493,472,37,1610,725,157,113,2605,1030,729,699,47,2505,1451,224,166,4346,833,373,498,82,1786,2659,466,349,5260,455,169,186,42,852,1214,255,185,2506,451,131,108,41,731,844,211,159,1945,31,27,11,4,73,138,10,23,244,1770,700,803,169,3442,4855,942,716,9955,67,14,14,0,95,155,8,57,315,3,0,0,0,3,68,3,5,79,38,52,28,6,124,82,15,28,249,108,66,42,6,222,305,26,90,643,73,37,17,3,130,166,10,49,355,10564,13270,4470,529,28833,11297,2031,1658,43819,7499,11465,3021,259,22244,4747,794,717,28502,603,324,301,23,1251,1067,118,88,2524,693,525,552,32,1802,994,240,161,3197,1296,849,853,55,3053,2061,358,249,5721,836,377,498,67,1778,2625,406,304,5113,405,158,177,34,774,1170,312,292,2548,658,244,152,48,1102,952,294,338,2686,13,19
10801,3173,2347,776,51,6347,1599,163,186,8295,510,97,106,6,719,538,28,25,1310,65,38,55,3,161,106,13,33,313,575,135,161,9,880,644,41,58,1623,76,29,57,3,165,275,24,91,555,56,13,38,4,111,148,13,84,356,28,0,13,0,41,36,0,97,174,7,0,3,0,10,20,3,0,33,167,42,111,7,327,479,40,272,1118,128,20,22,3,173,239,7,159,578,3,8,3,0,14,5,0,6,25,19,24,4,3,50,15,0,5,70,150,52,29,6,237,259,7,170,673,22,19,12,0,53,20,3,7,83,4087,2595,1089,73,7844,3001,254,693,11792,3374,2327,919,51,6671,1862,195,327,9055,483,109,126,8,726,564,34,29,1353,36,13,30,3,82,44,0,19,145,519,122,156,11,808,608,34,48,1498,120,27,75,3,225,402,31,110,768,65,4,24,3,96,117,11,28,252,46,8,16,6,76,118,7,102,303,0,3
10802,4553,4255,1984,134,10926,3181,347,442,14896,92,28,49,3,172,183,12,13,380,23,15,29,3,70,65,6,13,154,115,43,78,6,242,248,18,26,534,113,41,105,9,268,504,38,109,919,13,5,10,0,28,54,5,42,129,7,0,0,0,7,10,0,18,35,13,7,10,3,33,38,3,3,77,146,53,125,12,336,606,46,172,1160,113,22,32,4,171,277,20,368,836,3,3,3,0,9,12,0,9,30,26,16,9,0,51,37,4,7,99,142,41,44,4,231,326,24,384,965,23,13,15,0,51,45,0,18,114,4979,4405,2246,156,11786,4406,435,1042,17669,4916,3997,2198,156,11267,3501,344,572,15684,102,24,52,0,178,280,14,15,487,17,12,11,0,40,31,3,4,78,119,36,63,0,218,311,17,19,565,155,36,120,10,321,595,31,143,1090,12,3,14,3,32,43,7,38,120,19,0,5,0,24,27,0,16,67,12,0
10803,32,33,6,0,71,29,5,10,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,5,3,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,3,0,8,10,3,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,6,0,3,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,37,36,9,0,82,42,8,34,166,31,34,6,0,71,24,4,7,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,14,14,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
10804,6799,6165,1995,124,15083,3082,362,311,18838,686,110,188,18,1002,1036,53,52,2143,113,44,90,5,252,174,13,18,457,799,154,278,23,1254,1210,66,70,2600,274,93,165,13,545,1052,59,149,1805,93,25,51,7,176,231,30,98,535,122,15,39,3,179,194,40,134,547,15,10,10,3,38,63,0,4,105,504,143,265,26,938,1540,129,385,2992,239,39,54,5,337,399,21,383,1140,4,3,3,0,10,16,0,9,35,36,22,11,3,72,52,10,8,142,279,64,68,8,419,467,31,400,1317,69,13,4,0,86,88,0,47,221,8450,6539,2610,181,17780,6387,588,1213,25968,7394,6272,2338,131,16135,3678,421,565,20799,886,162,258,18,1324,1186,87,57,2654,209,78,73,10,370,337,29,25,761,1095,240,331,28,1694,1523,116,82,3415,312,77,178,10,577,1144,64,121,1906,96,17,51,4,168,208,27,72,475,141,20,47,3,211,233,37,183,664,11,5
10805,5268,5043,1804,129,12244,3130,317,343,16034,152,29,66,6,253,377,27,15,672,16,3,10,0,29,33,3,3,68,168,32,76,6,282,410,30,18,740,139,42,126,13,320,713,51,80,1164,3,0,3,0,6,9,0,0,15,0,0,3,0,3,4,3,0,10,6,4,0,0,10,38,0,0,48,148,46,132,13,339,764,54,80,1237,75,19,18,3,115,176,7,90,388,9,6,0,0,15,5,0,5,25,19,25,8,0,52,46,3,5,106,103,50,26,3,182,227,10,100,519,30,16,13,3,62,50,4,13,129,5717,5187,2051,154,13109,4581,415,554,18659,5778,4945,2071,131,12925,3563,362,422,17272,213,47,72,9,341,449,29,22,841,39,16,9,0,64,17,0,14,95,252,63,81,9,405,466,29,36,936,159,46,122,4,331,745,40,53,1169,0,0,3,0,3,20,3,5,31,6,0,0,0,6,8,0,3,17,3,3
10901,4315,6010,1890,161,12376,3053,484,380,16293,204,73,112,16,405,526,80,28,1039,18,9,6,0,33,66,13,8,120,222,82,118,16,438,592,93,36,1159,325,98,226,47,696,1604,238,145,2683,7,3,3,3,16,93,5,9,123,22,4,7,0,33,51,13,19,116,9,0,3,0,12,25,0,3,40,363,105,239,50,757,1773,256,176,2962,16,3,8,3,30,62,4,46,142,3,0,0,0,3,4,0,6,13,29,30,0,0,59,22,6,7,94,48,33,8,3,92,88,10,59,249,23,18,7,0,48,28,6,16,98,4971,6248,2262,230,13711,5534,849,667,20761,4834,5877,2023,186,12920,3364,565,501,17350,236,73,122,13,444,548,75,55,1122,33,10,15,4,62,74,20,22,178,269,83,137,17,506,622,95,77,1300,405,113,225,34,777,1493,243,202,2715,13,8,16,3,40,106,17,12,175,20,3,11,6,40,126,28,22,216,4,0
10902,1282,1558,433,47,3320,845,71,156,4392,16,10,6,0,32,46,0,16,94,0,0,0,0,0,0,0,0,0,16,10,6,0,32,46,0,16,94,40,21,22,0,83,153,4,16,256,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,21,22,0,83,153,4,19,259,35,5,5,0,45,94,8,153,300,0,0,3,0,3,4,0,13,20,15,15,0,0,30,14,0,3,47,50,20,8,0,78,112,8,169,367,7,9,3,0,19,13,3,25,60,1395,1618,472,47,3532,1169,86,385,5172,1326,1461,467,43,3297,972,94,158,4521,3,4,4,0,11,36,3,5,55,3,0,0,0,3,0,0,0,3,6,4,4,0,14,36,3,5,58,41,13,29,0,83,151,14,25,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10903,4409,4563,1119,110,10201,2799,289,423,13712,95,14,22,4,135,251,14,24,424,10,4,3,0,17,10,0,7,34,105,18,25,4,152,261,14,31,458,183,40,53,8,284,634,34,110,1062,3,3,3,0,9,8,0,3,20,0,0,0,0,0,0,0,0,0,6,0,3,0,9,15,0,3,27,192,43,59,8,302,657,34,116,1109,86,10,8,3,107,173,5,194,479,3,0,0,0,3,10,0,9,22,28,43,6,0,77,27,4,4,112,117,53,14,3,187,210,9,207,613,35,29,5,0,69,20,3,11,103,4858,4706,1222,125,10911,3947,349,788,15995,4787,4288,1218,111,10404,3116,280,459,14259,106,28,21,3,158,228,8,33,427,3,6,0,0,9,7,0,9,25,109,34,21,3,167,235,8,42,452,194,38,58,9,299,695,50,85,1129,10,0,0,0,10,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0
11001,3026,3735,1275,120,8156,2200,352,272,10980,77,32,38,4,151,242,65,13,471,9,6,6,0,21,24,0,0,45,86,38,44,4,172,266,65,13,516,96,50,70,20,236,557,113,41,947,0,0,0,3,3,8,3,5,19,0,3,3,0,6,7,0,3,16,3,0,3,0,6,25,3,3,37,99,53,76,23,251,597,119,52,1019,10,6,3,0,19,30,0,28,77,0,0,0,0,0,3,0,0,3,20,18,9,3,50,20,4,6,80,30,24,12,3,69,53,4,34,160,18,18,15,0,51,34,0,51,136,3259,3868,1422,150,8699,3150,540,422,12811,3156,3622,1230,118,8126,2465,410,366,11367,76,26,37,5,144,230,60,24,458,11,0,10,0,21,30,4,4,59,87,26,47,5,165,260,64,28,517,110,45,54,12,221,558,107,75,961,0,0,0,0,0,10,0,10,20,0,3,0,0,3,0,0,0,3,8,3
11002,4049,3984,1458,129,9620,3066,223,366,13275,26,5,14,3,48,102,4,6,160,0,5,3,0,8,8,3,0,19,26,10,17,3,56,110,7,6,179,41,15,56,8,120,439,21,44,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,0,3,16,44,15,56,8,123,449,21,47,640,28,7,8,0,43,91,4,103,241,6,5,0,0,11,19,0,6,36,37,27,4,0,68,33,3,7,111,71,39,12,0,122,143,7,116,388,11,8,7,0,26,7,0,22,55,4201,4056,1550,140,9947,3775,258,557,14537,4290,3785,1485,148,9708,3255,266,379,13608,29,15,16,0,60,103,3,6,172,9,3,3,0,15,11,0,0,26,38,18,19,0,75,114,3,6,198,62,11,42,5,120,513,20,31,684,0,0,3,0,3,4,3,0,10,0,0,0,0,0,6,0,0,6,0,4
11003,2329,3466,931,97,6823,1573,233,312,8941,27,13,7,3,50,67,5,6,128,5,3,0,0,8,14,4,3,29,32,16,7,3,58,81,9,9,157,133,74,100,14,321,506,71,50,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,133,74,100,14,321,511,71,50,953,36,19,11,3,69,117,9,178,373,5,0,0,0,5,19,5,12,41,34,27,4,0,65,24,6,13,108,75,46,15,3,139,160,20,203,522,12,18,5,0,35,4,3,11,53,2581,3620,1058,117,7376,2329,336,585,10626,2266,2917,1009,93,6285,1660,216,495,8656,9,6,4,0,19,28,4,4,55,9,3,6,0,18,15,0,6,39,18,9,10,0,37,43,4,10,94,105,36,74,18,233,486,41,86,846,0,0,0,0,0,0,3,4,7,6,5,7,0,18,21,0,5,44,0,4
