region_id,C11_AI_NS_R100_149,C11_AI_NS_R150_199,C11_AI_NS_R200_224,C11_AI_NS_R225_274,C11_AI_NS_R275_349,C11_AI_NS_R350_449,C11_AI_NS_R450_549,C11_AI_NS_R550_649,C11_AI_NS_R650m,C11_AI_NS_R_NS,C11_AI_NS_R_Tot,C11_Tot_R0_74,C11_Tot_R75_99,C11_Tot_R100_149,C11_Tot_R150_199,C11_Tot_R200_224,C11_Tot_R225_274,C11_Tot_R275_349,C11_Tot_R350_449,C11_Tot_R450_549,C11_Tot_R550_649,C11_Tot_R650m,C11_Tot_R_NS,C11_Tot_R_Tot
11302,11,11,0,0,4,0,0,0,0,13,44,245,91,287,378,171,153,93,15,3,0,18,66,1520
11303,46,47,14,19,10,7,3,0,3,61,270,922,530,1229,1833,1019,1418,1399,638,135,27,66,378,9594
11401,34,35,26,38,18,5,3,0,8,53,259,564,363,956,1490,1239,1950,1561,529,57,26,85,290,9110
11402,6,23,6,7,11,3,0,4,3,16,93,288,35,271,436,282,584,718,545,185,73,68,138,3623
11501,0,0,0,3,9,12,9,6,12,29,84,259,63,115,107,117,149,321,1346,1655,802,813,250,5997
11502,4,0,0,0,0,0,5,0,0,9,24,197,11,44,59,56,76,137,200,147,98,135,70,1230
11503,0,5,0,0,5,0,0,0,0,0,15,137,15,45,98,59,105,157,156,68,36,29,52,957
11504,0,0,0,4,0,3,3,0,0,7,17,83,3,27,51,62,71,124,184,224,249,120,50,1248
11601,38,33,8,19,45,43,7,0,8,83,362,695,1004,877,829,482,1088,3060,3233,480,74,95,469,12386
11602,4,0,4,4,8,13,9,5,0,19,78,159,73,118,209,175,269,680,1462,958,551,149,146,4949
11603,46,32,25,26,53,28,0,0,0,82,383,524,774,1188,1189,914,1337,2903,1668,177,32,79,468,11253
11701,8,6,3,6,11,16,6,5,5,36,151,305,547,315,245,111,293,884,1138,512,540,266,216,5372
11702,6,10,6,14,12,18,12,3,4,22,129,252,216,246,324,339,677,1481,1939,1214,727,600,220,8235
11703,45,49,18,21,101,152,138,100,245,251,1357,1913,2692,1486,1239,836,1836,3771,6710,8010,6783,9545,1626,46447
11801,11,4,6,5,43,48,44,41,89,105,446,706,249,247,217,250,612,1498,3405,3990,3052,5968,660,20854
11802,30,29,8,9,28,62,73,48,67,119,574,946,1188,781,642,388,640,1504,4479,4792,2558,3076,766,21760
11901,37,29,10,21,31,70,15,9,8,131,506,998,1368,1188,975,482,820,2345,4040,1383,331,160,662,14752
11902,15,13,11,31,91,60,13,9,9,66,350,558,500,545,620,540,1724,4606,2883,1218,378,212,523,14307
11903,20,15,7,8,25,36,23,3,6,79,305,667,817,601,553,316,674,1852,3239,1709,576,358,526,11888
11904,13,3,3,14,31,61,28,3,3,60,259,568,334,339,367,314,642,2384,4704,2375,740,462,490,13719
12001,8,3,0,0,8,21,14,9,16,32,130,360,296,239,180,171,177,520,1584,2214,1669,1420,259,9089
12002,3,3,0,6,8,7,9,15,17,37,126,304,399,241,259,193,399,775,1189,1417,1416,1949,245,8786
12003,13,15,11,16,37,73,31,15,7,64,314,615,418,478,596,450,1020,3147,6088,3158,1109,808,598,18485
12101,3,4,3,7,9,25,31,21,58,64,251,493,275,221,188,130,226,688,2794,3069,1634,2627,407,12752
12102,7,5,3,3,8,16,10,3,3,39,117,284,197,234,221,152,311,674,2113,1465,376,231,203,6461
12103,4,0,0,3,0,6,9,18,23,20,86,279,64,83,64,51,103,229,595,874,839,2142,180,5503
12104,10,4,3,3,17,45,44,31,90,54,337,493,256,153,180,175,322,1418,4129,3943,2421,3992,461,17943
12201,3,3,0,3,10,18,23,7,23,19,125,176,105,92,94,73,96,316,952,1070,788,1721,163,5646
12202,0,3,5,3,4,4,8,0,13,33,78,242,6,33,55,101,140,303,626,597,470,1067,134,3774
12203,16,7,7,6,24,33,30,26,25,67,287,564,388,406,250,210,368,1140,3252,2544,1445,2265,453,13285
12301,3,4,3,4,8,5,5,0,3,16,55,93,126,88,85,79,181,554,1030,523,103,36,95,2993
12302,40,38,21,36,65,19,0,5,6,113,438,661,1071,1416,1370,910,2106,3754,2104,370,60,76,592,14490
12303,0,10,4,6,5,3,3,0,0,16,54,224,23,119,178,151,345,448,312,104,38,43,98,2083
12401,13,14,10,5,16,3,0,0,0,29,103,255,68,311,472,447,961,1541,878,227,50,52,173,5435
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,20,10,17,21,49,25,3,4,9,74,280,503,520,528,734,862,1534,3514,2108,448,121,92,400,11364
12404,14,11,3,9,16,14,0,0,0,23,100,185,94,279,366,386,558,1192,758,121,25,37,140,4141
12405,8,9,8,13,25,9,0,0,0,43,134,170,207,221,267,250,613,1436,1020,87,14,25,181,4491
12501,4,8,6,18,48,56,25,6,5,41,241,319,226,304,322,223,679,1731,2567,1419,406,217,337,8750
12502,17,9,0,4,3,12,9,4,7,40,152,425,574,477,296,184,226,471,1372,903,317,163,256,5664
12503,40,30,19,16,28,57,19,3,4,114,414,831,1112,1064,953,556,1117,3034,3882,923,172,120,622,14386
12504,27,16,14,28,54,58,21,6,14,98,401,637,899,763,734,468,1055,4342,6676,1620,323,197,626,18340
12601,0,0,0,3,3,4,3,5,8,15,41,153,44,56,99,48,79,256,958,704,360,289,125,3171
12602,17,13,3,11,25,38,28,12,15,80,299,667,688,593,485,319,734,2378,4076,2167,1047,928,525,14607
12701,14,14,10,5,19,31,4,3,4,66,210,463,470,547,405,239,386,918,1481,608,127,69,302,6015
12702,39,26,31,43,57,77,11,0,8,96,451,789,815,1175,1201,951,2086,3344,3722,688,129,114,665,15679
12703,27,14,14,29,44,22,16,0,0,73,299,538,622,620,647,693,1425,2317,2358,856,135,91,403,10705
12801,9,9,4,12,9,29,10,9,9,61,186,402,378,297,332,347,586,1595,2876,1472,749,669,301,10004
12802,11,0,4,3,7,15,8,4,0,32,107,253,274,238,234,164,260,848,1783,899,397,260,179,5789
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
