region_id,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650me,C11_Ne_Nil_inc_R_NS,C11_N_inc_Re_Tot,C11_1_199_R0_74,C11_1_199_R75_99,C11_1_199_R100_149,C11_1_199_R150_199,C11_1_199_R200_224,C11_1_199_R225_274,C11_1_199_R275_349,C11_1_199_R350_449,C11_1_199_R450_549,C11_1_199_R550_649,C11_1_199_R650m,C11_1_199_R_NS,C11_1_199_R_Tot,C11_200_299_R0_74,C11_200_299_R75_99,C11_200_299_R100_149,C11_200_299_R150_199,C11_200_299_R200_224,C11_200_299_R225_274,C11_200_299_R275_349,C11_200_299_R350_449,C11_200_299_R450_549,C11_200_299_R550_649,C11_200_299_R650m,C11_200_299_R_NS,C11_200_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_599_R0_74,C11_400_599_R75_99,C11_400_599_R100_149,C11_400_599_R150_199,C11_400_599_R200_224,C11_400_599_R225_274,C11_400_599_R275_349,C11_400_599_R350_449,C11_400_599_R450_549,C11_400_599_R550_649,C11_400_599_R650m,C11_400_599_R_NS,C11_400_599_R_Tot,C11_600_799_R0_74,C11_600_799_R75_99,C11_600_799_R100_149,C11_600_799_R150_199,C11_600_799_R200_224,C11_600_799_R225_274,C11_600_799_R275_349,C11_600_799_R350_449,C11_600_799_R450_549,C11_600_799_R550_649,C11_600_799_R650m,C11_600_799_R_NS,C11_600_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R_100_149,C11_1000_1249_R_150_199,C11_1000_1249_R_200_224,C11_1000_1249_R_225_274,C11_1000_1249_R_275_349,C11_1000_1249_R_350_449,C11_1000_1249_R_450_549,C11_1000_1249_R_550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R_100_149,C11_1250_1499_R_150_199,C11_1250_1499_R_200_224,C11_1250_1499_R_225_274,C11_1250_1499_R_275_349,C11_1250_1499_R_350_449,C11_1250_1499_R_450_549,C11_1250_1499_R_550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R_100_149,C11_1500_1999_R_150_199,C11_1500_1999_R_200_224,C11_1500_1999_R_225_274,C11_1500_1999_R_275_349,C11_1500_1999_R_350_449,C11_1500_1999_R_450_549,C11_1500_1999_R_550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R_100_149,C11_2500_2999_R_150_199,C11_2500_2999_R_200_224,C11_2500_2999_R_225_274,C11_2500_2999_R_275_349,C11_2500_2999_R_350_449,C11_2500_2999_R_450_549,C11_2500_2999_R_550_649,C11_2500_2999_Re_650mo,C11_2500_2999_R_NS,C11_2500_2999_Re_Tot,C11_3000m_R0_74,C11_3000m_R75_99,C11_3000m_R100_149,C11_3000m_R150_199,C11_3000m_R200_224,C11_3000m_R225_274,C11_3000m_R275_349,C11_3000m_R350_449,C11_3000m_R450_549,C11_3000m_R550_649,C11_3000m_R650m,C11_3000m_R_NS,C11_3000m_R_Tot,C11_PI_S_R0_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650me,C11_PI_S_R_NS,C11_PI_S_Re_Tot,C11_AI_NS_R0_74,C11_AI_NS_R75_99
10401,4,29,139,584,246,1105,1498,466,319,61,46,27,11,48,151,4562,4,0,3,13,9,8,9,7,0,0,0,4,57,23,7,23,20,14,17,15,4,0,0,3,8,134,39,33,74,81,44,45,17,3,0,0,5,8,349,65,72,106,145,72,84,24,5,4,0,0,15,592,63,11,122,222,144,173,111,11,3,0,11,23,894,41,20,70,155,91,199,135,24,10,3,5,17,770,21,7,26,72,78,120,144,23,7,0,3,8,509,31,4,19,45,43,102,102,22,6,0,5,12,391,22,6,9,22,29,61,82,28,3,4,0,4,270,20,0,13,26,26,60,83,28,3,4,8,7,278,9,0,5,9,3,25,45,21,4,0,11,3,135,5,0,5,4,3,14,20,11,5,3,0,0,70,5,0,3,0,5,5,12,8,5,0,4,3,50,15,4,32,38,25,68,87,23,0,0,0,6,298,11,12
10402,17,43,259,1007,335,1486,2157,1153,1614,703,176,44,17,95,275,9062,12,4,11,11,8,14,9,14,4,0,4,8,99,20,21,25,31,20,21,13,3,4,0,4,12,174,75,120,88,114,51,60,51,19,4,4,3,23,612,101,224,149,182,105,118,81,27,3,0,7,37,1034,86,33,209,324,235,285,282,107,14,3,4,45,1627,49,26,90,198,161,293,291,129,11,0,14,35,1297,34,13,48,83,105,211,298,161,23,0,7,31,1014,38,5,29,65,64,173,320,161,32,4,9,26,926,30,4,16,24,44,112,232,145,16,5,4,14,646,32,3,14,32,51,117,242,242,44,4,10,18,809,16,0,7,15,10,29,102,115,17,3,4,7,325,17,0,3,8,10,18,59,81,42,11,5,7,261,7,3,3,0,3,12,33,57,34,10,7,5,174,28,3,34,49,49,98,167,133,19,9,7,17,613,18,26
10501,7,30,138,1405,417,1064,368,79,34,15,9,3,0,32,247,3673,25,0,8,3,3,0,0,0,0,0,0,3,42,27,7,28,15,0,0,0,0,0,0,0,5,82,51,28,65,23,3,0,0,0,0,0,0,14,184,119,67,117,43,3,4,0,0,0,0,5,21,379,92,33,139,74,13,4,0,0,4,0,0,25,384,89,33,116,74,9,10,0,0,0,3,4,29,367,85,20,76,53,11,7,3,0,0,0,0,16,271,126,24,85,52,17,19,8,0,0,0,4,30,365,85,18,46,48,12,7,3,9,0,3,0,13,244,124,20,73,62,22,17,8,3,0,0,5,16,350,77,10,24,28,11,6,9,0,0,0,0,5,170,71,11,40,45,14,14,13,5,0,0,3,16,232,56,4,20,25,19,15,5,3,0,0,0,14,161,87,14,75,37,17,11,3,4,0,0,4,22,274,27,8
10502,3,3,64,544,172,758,186,29,10,9,15,12,0,16,94,1845,0,0,6,0,0,0,0,3,3,0,0,6,18,17,3,12,7,0,3,3,0,0,0,0,0,45,22,12,60,32,12,0,4,0,0,0,0,6,148,31,20,100,56,8,4,3,0,0,0,5,11,238,41,10,80,112,20,6,7,0,0,3,0,10,289,51,11,64,72,27,6,3,0,0,3,0,7,244,37,3,39,52,10,4,3,0,0,0,0,10,158,42,8,41,41,24,11,9,0,0,0,0,7,183,26,5,22,33,20,10,11,0,0,0,4,3,134,56,3,21,34,13,21,7,6,3,0,3,7,174,21,3,6,17,10,15,4,6,0,0,0,0,82,26,3,16,10,8,9,4,4,3,0,4,14,101,27,3,6,3,10,3,7,4,0,0,6,4,73,24,8,24,29,15,12,3,0,0,0,4,9,128,5,0
10503,0,43,244,1251,668,1964,1553,478,294,124,46,9,7,66,261,6721,11,3,14,9,7,11,0,0,0,0,3,3,61,30,24,40,28,10,5,6,0,0,0,6,11,160,62,71,155,77,16,14,4,3,0,0,3,29,434,117,183,247,154,34,31,10,5,0,0,7,37,825,129,55,334,289,103,94,17,6,3,0,4,36,1070,78,34,227,266,126,112,41,6,0,0,6,28,924,78,23,128,176,108,105,38,10,7,0,0,27,700,61,8,99,159,96,129,54,15,3,0,4,19,647,47,11,68,97,57,111,49,18,0,3,4,16,481,71,10,53,105,63,134,104,38,3,0,10,11,602,28,8,25,38,31,62,66,30,0,0,0,5,293,24,3,14,36,15,27,29,27,0,0,0,3,178,14,0,11,11,3,13,28,35,0,0,0,9,124,44,11,85,99,54,72,65,30,0,0,3,21,484,37,21
10601,5,43,190,779,288,1241,1969,693,549,294,84,11,4,64,245,6221,11,4,4,6,4,11,21,5,0,3,0,16,85,18,19,18,19,14,10,7,3,3,0,3,9,123,48,76,61,62,35,42,19,7,0,0,3,16,369,102,148,127,117,46,75,36,3,0,0,3,26,683,64,31,163,192,120,204,124,28,3,3,9,26,967,51,20,89,168,113,219,130,30,0,0,5,31,856,48,17,44,103,86,192,122,29,12,3,0,15,671,39,3,20,91,82,145,151,57,3,3,3,16,613,22,0,21,72,59,118,157,75,9,0,0,12,545,49,6,21,51,55,140,197,143,17,3,7,21,710,17,5,5,24,33,65,87,90,13,0,4,3,346,13,5,16,22,24,56,128,146,38,6,5,18,477,27,0,4,8,12,29,73,134,33,7,12,13,352,30,9,29,48,32,81,91,60,11,0,3,29,423,23,13
10602,4,27,157,562,258,957,1207,623,884,484,40,7,6,47,165,5240,3,9,3,5,4,13,5,7,0,0,0,11,60,16,11,19,15,11,5,16,4,0,0,0,8,105,43,70,50,36,18,18,19,4,0,0,5,18,281,41,148,115,85,25,43,32,10,3,0,3,20,525,24,36,134,137,74,120,128,41,4,0,3,10,711,17,19,69,124,87,136,165,47,4,3,3,21,695,18,3,30,82,51,113,155,59,0,0,4,16,531,10,3,32,59,59,125,194,96,8,3,4,11,604,12,0,13,29,40,78,168,84,13,3,3,14,457,20,3,6,46,43,91,257,177,19,0,0,16,678,5,3,9,23,34,35,107,121,22,3,3,6,371,7,3,7,8,11,38,94,140,35,3,3,6,355,8,0,0,7,10,23,49,120,32,3,0,7,259,5,8,23,28,22,48,95,84,27,0,6,14,360,5,26
10603,11,28,157,592,238,1038,1647,933,1009,542,117,21,13,50,205,6405,13,5,3,3,8,19,16,6,0,0,0,7,80,16,12,15,12,3,20,13,10,3,0,0,3,107,31,64,44,33,35,44,27,12,3,0,4,13,310,59,115,90,99,64,70,50,13,5,0,6,24,595,37,38,121,182,137,206,166,54,4,4,6,25,980,36,24,65,133,109,216,199,61,5,0,7,10,865,27,7,33,64,91,166,206,86,11,0,10,13,714,22,3,30,65,94,161,223,98,14,0,3,18,731,22,3,12,56,66,124,174,92,13,5,5,10,582,24,3,16,44,85,140,219,163,17,3,8,19,741,13,0,8,24,65,63,104,81,19,7,0,11,395,7,3,0,12,14,39,48,68,26,6,15,5,243,9,0,0,8,4,15,34,53,19,14,6,8,170,20,10,29,34,41,68,119,90,20,5,4,23,463,6,15
10604,5,21,88,712,235,727,863,257,174,94,15,9,0,33,169,3288,8,3,7,9,5,0,4,0,0,0,0,5,41,6,12,8,7,3,3,4,3,0,0,3,8,57,16,16,43,23,3,10,4,3,0,3,3,10,134,37,38,103,47,18,15,9,6,0,0,0,22,295,37,12,81,103,40,56,14,13,0,0,3,19,378,50,14,45,96,77,57,45,8,3,0,3,30,428,52,8,27,71,47,32,35,15,3,0,3,12,305,45,3,23,45,47,51,53,28,5,0,3,22,325,49,4,19,31,39,47,53,27,0,0,3,8,280,68,3,17,59,32,77,94,56,10,3,6,12,437,23,0,3,10,15,29,56,39,3,0,3,6,187,39,0,8,22,19,41,48,82,15,3,3,7,287,21,0,11,11,20,16,39,68,12,5,3,14,220,27,0,15,37,20,35,35,30,6,3,0,18,226,20,7
10701,3,44,234,999,570,1285,1182,829,762,235,58,10,8,68,250,6256,11,7,6,11,6,6,5,5,3,0,0,7,67,44,40,30,25,9,20,8,8,0,0,0,9,193,102,158,92,85,29,18,17,4,0,0,3,23,531,100,318,155,109,32,51,40,13,0,3,5,44,870,37,55,299,213,99,108,149,32,5,0,8,28,1033,19,30,101,168,96,162,170,44,3,0,3,21,817,22,9,51,101,64,148,143,59,9,0,5,22,633,17,4,31,52,57,119,141,73,8,3,5,6,516,17,5,20,32,40,81,126,57,5,0,0,8,391,19,5,14,38,27,99,154,70,16,4,4,17,467,10,0,4,12,12,44,66,52,23,5,0,4,232,7,0,7,13,9,18,36,52,15,0,0,3,160,9,0,0,3,7,9,20,21,11,4,0,0,84,17,4,38,48,28,48,97,49,7,4,4,21,365,17,36
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
