region_id,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T
11002,4,8,0,188,716,14,61,32,0,823,14041,249,676,326,18,15310
11003,6,6,0,113,631,46,113,67,3,860,8601,206,882,376,21,10086
11004,6,8,3,269,1291,144,227,155,5,1822,26510,1160,2037,426,54,30187
11101,66,3,0,326,1403,253,222,58,0,1936,37954,4003,2879,414,18,45268
11102,118,3,0,298,842,69,99,77,0,1087,23542,1245,1002,426,15,26230
11103,102,3,0,443,2084,498,907,82,8,3579,46858,7475,8953,312,91,63689
11201,128,19,0,347,1092,225,286,574,3,2180,22601,3503,3099,1811,38,31052
11202,39,7,0,232,1045,108,136,98,0,1387,23803,1212,1787,634,21,27457
11203,65,22,3,371,1107,435,456,188,7,2193,22703,6875,4619,1626,58,35881
11301,6,4,0,136,1018,74,185,73,0,1350,15285,783,1126,291,13,17498
11302,6,0,0,52,261,12,26,32,18,349,5256,83,314,96,18,5767
11303,62,7,3,307,1235,84,231,57,7,1614,29598,1126,2764,363,47,33898
11401,42,11,7,350,1835,176,169,112,6,2298,33192,1970,1623,824,59,37668
11402,22,4,0,167,701,83,28,20,3,835,15626,1244,318,135,20,17343
11501,140,0,9,614,814,216,171,0,0,1201,34988,5481,2140,6,34,42649
11502,12,3,3,123,285,11,20,9,0,325,7566,311,239,147,12,8275
11503,3,3,0,55,528,5,3,12,0,548,7808,32,50,105,12,8007
11504,0,3,0,30,286,28,23,11,0,348,7834,253,108,84,3,8282
11601,26,0,0,234,1541,278,289,5,4,2117,34630,4759,3006,67,60,42522
11602,0,0,0,87,615,110,13,44,0,782,19565,2841,248,337,7,22998
11603,9,0,0,186,1434,242,221,3,0,1900,25961,3726,2013,24,3,31727
11701,39,0,0,84,320,128,599,8,0,1055,5785,2153,6833,78,34,14883
11702,23,3,0,93,451,406,727,43,0,1627,7466,5529,7384,294,34,20707
11703,296,0,21,453,325,1752,9059,549,67,11752,3721,18528,63770,841,585,87445
11801,244,0,0,344,856,1029,4442,68,5,6400,10714,11082,31122,287,119,53324
11802,176,3,3,303,871,494,2905,30,4,4304,15153,7782,28062,230,64,51291
11901,92,7,0,358,1975,593,969,38,5,3580,35115,8853,8316,232,35,52551
11902,88,0,0,252,1400,376,1578,62,7,3423,22819,4546,14814,250,169,42598
11903,89,0,3,298,993,279,906,18,3,2199,24357,4885,12695,188,32,42157
11904,104,3,0,240,1241,290,1623,82,5,3241,22289,5133,17774,404,71,45671
12001,57,0,0,148,594,206,1199,36,4,2039,12954,3522,12439,168,63,29146
12002,36,0,0,89,335,451,593,46,3,1428,7804,8204,6314,295,21,22638
12003,145,0,4,327,1288,358,2144,53,5,3848,22638,5229,22952,369,83,51271
12101,236,3,3,345,645,130,1187,13,3,1978,18722,2743,17473,102,48,39088
12102,97,3,3,218,475,64,412,45,3,999,18924,1813,6647,103,24,27511
12103,171,0,3,353,898,107,445,4,3,1457,29178,1584,6191,30,52,37035
12104,150,4,0,224,472,377,2824,23,8,3704,8567,5867,27564,140,108,42246
12201,46,0,0,80,251,113,786,37,0,1187,6336,1893,7925,83,18,16255
12202,100,3,0,264,622,142,234,36,0,1034,15149,2239,2983,207,11,20589
12203,365,3,3,708,1017,205,1277,24,3,2526,31358,3234,17656,149,42,52439
12301,12,3,0,140,458,64,35,4,0,561,15544,1028,291,67,24,16954
12302,116,3,3,355,1972,590,201,12,4,2779,39510,7695,1935,199,21,49360
12303,9,4,0,109,553,23,21,31,0,628,11436,418,225,130,3,12212
12401,25,0,3,294,1337,111,57,69,0,1574,27010,1506,624,109,17,29266
12402,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
12403,19,4,29,203,1409,287,380,66,34,2176,34740,4944,3757,269,98,43808
12404,12,5,0,89,448,103,59,38,0,648,9753,1854,769,124,6,12506
12405,5,0,0,60,756,132,85,3,0,976,14957,1737,812,24,0,17530
12501,38,0,0,139,771,213,931,21,0,1936,11611,2843,9112,77,27,23670
12502,75,3,0,177,522,177,259,0,3,961,14339,3612,2742,54,60,20807
12503,51,3,0,307,1910,376,968,30,11,3295,30896,5393,8306,174,83,44852
12504,265,3,0,479,936,368,1751,62,4,3121,20751,5887,19347,106,55,46146
12601,55,0,0,128,260,37,120,3,0,420,11263,1132,2513,32,3,14943
12602,211,3,3,415,955,273,920,18,3,2169,24108,6483,14280,167,28,45066
12701,3,3,3,136,1377,127,153,13,0,1670,20531,2079,855,126,16,23607
12702,36,0,0,346,2343,443,545,14,3,3348,40198,7322,6064,148,52,53784
12703,29,0,3,184,1254,459,1040,13,4,2770,22811,4609,6859,39,40,34358
12801,175,0,0,306,834,296,1038,27,0,2195,23171,5409,12165,208,12,40965
12802,81,0,0,233,702,192,403,32,0,1329,27986,3484,4990,168,3,36631
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
