region_id,C01_15_19_Married_M,C01_15_19_Married_F,C01_15_19_Sep_M,C01_15_19_Sep_F,C01_15_19_Div_M,C01_15_19_Div_F,C01_15_19_Wid_M,C01_15_19_Wid_F,C01_15_19_Nvr_marrd_M,C01_15_19_Nvr_marrd_F,C01_15_19_T_M,C01_15_19_T_F,C01_15_19_T_P,C01_20_24_Married_M,C01_20_24_Married_F,C01_20_24_Sep_M,C01_20_24_Sep_F,C01_20_24_Div_M,C01_20_24_Div_F,C01_20_24_Wid_M,C01_20_24_Wid_F,C01_20_24_Nvr_marrd_M,C01_20_24_Nvr_marrd_F,C01_20_24_T_M,C01_20_24_T_F,C01_20_24_T_P,C01_25_29_Married_M,C01_25_29_Married_F,C01_25_29_Sep_M,C01_25_29_Sep_F,C01_25_29_Div_M,C01_25_29_Div_F,C01_25_29_Wid_M,C01_25_29_Wid_F,C01_25_29_Nvr_marrd_M,C01_25_29_Nvr_marrd_F,C01_25_29_T_M,C01_25_29_T_F,C01_25_29_T_P,C01_30_34_Married_M,C01_30_34_Married_F,C01_30_34_Sep_M,C01_30_34_Sep_F,C01_30_34_Div_M,C01_30_34_Div_F,C01_30_34_Wid_M,C01_30_34_Wid_F,C01_30_34_Nvr_marrd_M,C01_30_34_Nvr_marrd_F,C01_30_34_T_M,C01_30_34_T_F,C01_30_34_T_P,C01_35_39_Married_M,C01_35_39_Married_F,C01_35_39_Sep_M,C01_35_39_Sep_F,C01_35_39_Div_M,C01_35_39_Div_F,C01_35_39_Wid_M,C01_35_39_Wid_F,C01_35_39_Nvr_marrd_M,C01_35_39_Nvr_marrd_F,C01_35_39_T_M,C01_35_39_T_F,C01_35_39_T_P,C01_40_44_Married_M,C01_40_44_Married_F,C01_40_44_Sep_M,C01_40_44_Sep_F,C01_40_44_Div_M,C01_40_44_Div_F,C01_40_44_Wid_M,C01_40_44_Wid_F,C01_40_44_Nvr_marrd_M,C01_40_44_Nvr_marrd_F,C01_40_44_T_M,C01_40_44_T_F,C01_40_44_T_P,C01_45_49_Married_M,C01_45_49_Married_F,C01_45_49_Sep_M,C01_45_49_Sep_F,C01_45_49_Div_M,C01_45_49_Div_F,C01_45_49_Wid_M,C01_45_49_Wid_F,C01_45_49_Nvr_marrd_M,C01_45_49_Nvr_marrd_F,C01_45_49_T_M,C01_45_49_T_F,C01_45_49_T_P,C01_50_54_Married_M,C01_50_54_Married_F,C01_50_54_Sep_M,C01_50_54_Sep_F,C01_50_54_Div_M,C01_50_54_Div_F,C01_50_54_Wid_M,C01_50_54_Wid_F,C01_50_54_Nvr_marrd_M,C01_50_54_Nvr_marrd_F,C01_50_54_T_M,C01_50_54_T_F,C01_50_54_T_P,C01_55_59_Married_M,C01_55_59_Married_F,C01_55_59_Sep_M,C01_55_59_Sep_F,C01_55_59_Div_M,C01_55_59_Div_F,C01_55_59_Wid_M,C01_55_59_Wid_F,C01_55_59_Nvr_marrd_M,C01_55_59_Nvr_marrd_F,C01_55_59_T_M,C01_55_59_T_F,C01_55_59_T_P,C01_60_64_Married_M,C01_60_64_Married_F,C01_60_64_Sep_M,C01_60_64_Sep_F,C01_60_64_Div_M,C01_60_64_Div_F,C01_60_64_Wid_M,C01_60_64_Wid_F,C01_60_64_Nvr_marrd_M,C01_60_64_Nvr_marrd_F,C01_60_64_T_M,C01_60_64_T_F,C01_60_64_T_P,C01_65_69_Married_M,C01_65_69_Married_F,C01_65_69_Sep_M,C01_65_69_Sep_F,C01_65_69_Div_M,C01_65_69_Div_F,C01_65_69_Wid_M,C01_65_69_Wid_F,C01_65_69_Nvr_marrd_M,C01_65_69_Nvr_marrd_F,C01_65_69_T_M,C01_65_69_T_F,C01_65_69_T_P,C01_70_74_Married_M,C01_70_74_Married_F,C01_70_74_Sep_M,C01_70_74_Sep_F,C01_70_74_Div_M,C01_70_74_Div_F,C01_70_74_Wid_M,C01_70_74_Wid_F,C01_70_74_Nvr_marrd_M,C01_70_74_Nvr_marrd_F,C01_70_74_T_M,C01_70_74_T_F,C01_70_74_T_P,C01_75_79_Married_M,C01_75_79_Married_F,C01_75_79_Sep_M,C01_75_79_Sep_F,C01_75_79_Div_M,C01_75_79_Div_F,C01_75_79_Wid_M,C01_75_79_Wid_F,C01_75_79_Nvr_marrd_M,C01_75_79_Nvr_marrd_F,C01_75_79_T_M,C01_75_79_T_F,C01_75_79_T_P,C01_80_84_Married_M,C01_80_84_Married_F,C01_80_84_Sep_M,C01_80_84_Sep_F,C01_80_84_Div_M,C01_80_84_Div_F,C01_80_84_Wid_M,C01_80_84_Wid_F,C01_80_84_Nvr_marrd_M,C01_80_84_Nvr_marrd_F,C01_80_84_T_M,C01_80_84_T_F,C01_80_84_T_P,C01_85o_Married_M,C01_85o_Married_F,C01_85o_Seprtd_M,C01_85o_Seprtd_F,C01_85o_Divorce_M,C01_85o_Divorce_F,C01_85o_Wid_M,C01_85o_Wid_F,C01_85o_Nvr_mard_M,C01_85o_Nvr_mard_F,C01_85o_T_M,C01_85o_T_F,C01_85o_T_P,C01_OS_visitrs_Marr_M,C01_OS_visitrs_Marr_F,C01_OS_visitr_Separ_M,C01_OS_visitr_Separ_F,C01_OS_visit_Divorc_M
10401,8,4,0,0,3,0,3,0,1526,1362,1540,1366,2906,54,121,6,11,0,3,0,0,855,677,915,812,1727,303,457,20,59,11,30,0,3,699,507,1033,1056,2089,549,714,54,89,52,84,0,11,501,363,1156,1261,2417,890,974,91,120,109,184,6,10,446,285,1542,1573,3115,1062,1200,111,151,182,265,4,23,373,229,1732,1868,3600,1122,1157,99,108,206,227,9,36,249,130,1685,1658,3343,1145,1124,85,80,229,241,31,59,120,65,1610,1569,3179,1027,1076,51,55,179,174,22,98,100,51,1379,1454,2833,1037,998,50,38,153,113,36,152,92,33,1368,1334,2702,965,857,42,25,123,107,62,233,94,44,1286,1266,2552,899,672,30,18,85,61,115,362,77,29,1206,1142,2348,588,450,23,12,54,31,122,382,50,37,837,912,1749,306,169,10,4,13,20,124,416,18,27,471,636,1107,122,57,3,4,11,7,116,453,17,14,269,535,804,26,34,3,0,4
10402,7,13,3,0,4,3,3,3,2724,2652,2741,2671,5412,117,226,8,31,3,7,3,4,1530,1301,1661,1569,3230,470,768,45,75,25,49,0,3,1085,861,1625,1756,3381,984,1215,65,155,103,203,3,14,814,662,1969,2249,4218,1374,1630,140,222,216,367,7,18,682,502,2419,2739,5158,1814,1917,203,242,347,523,15,45,588,416,2967,3143,6110,1878,1889,163,194,456,568,20,53,398,243,2915,2947,5862,1810,1751,129,157,436,475,44,105,236,123,2655,2611,5266,1541,1515,101,87,296,301,44,130,135,72,2117,2105,4222,1417,1379,74,77,243,251,56,228,90,38,1880,1973,3853,1293,1200,56,35,190,185,92,325,88,40,1719,1785,3504,1303,954,37,36,131,124,165,490,63,44,1699,1648,3347,870,667,37,21,60,78,169,640,51,36,1187,1442,2629,457,262,12,5,25,26,161,588,25,15,680,896,1576,212,113,10,3,7,16,147,626,20,32,396,790,1186,75,80,4,3,10
10501,3,5,0,0,0,0,3,3,860,720,866,728,1594,37,87,3,5,0,3,3,0,850,696,893,791,1684,265,365,16,26,14,18,0,7,786,572,1081,988,2069,557,620,36,41,42,39,3,3,569,411,1207,1114,2321,616,607,55,39,79,76,5,9,470,294,1225,1025,2250,671,669,67,60,104,92,6,10,365,194,1213,1025,2238,676,583,73,53,128,75,20,25,220,109,1117,845,1962,660,584,74,42,161,100,17,42,186,80,1098,848,1946,616,539,53,29,137,85,31,70,134,43,971,766,1737,523,452,37,28,111,58,49,124,118,25,838,687,1525,430,337,37,11,91,30,53,136,71,31,682,545,1227,353,230,22,12,53,15,75,166,55,17,558,440,998,165,97,12,6,15,5,55,170,24,16,271,294,565,71,41,7,4,7,6,48,135,15,15,148,201,349,23,10,3,0,3,3,39,150,12,14,80,177,257,11,8,0,0,0
10502,0,4,0,3,3,3,0,0,814,689,817,699,1516,23,66,0,6,3,0,0,0,587,474,613,546,1159,189,236,20,32,8,18,0,3,467,390,684,679,1363,362,384,44,55,37,45,3,4,343,286,789,774,1563,436,485,39,58,74,97,4,9,300,198,853,847,1700,578,592,66,79,109,120,4,13,196,115,953,919,1872,588,565,73,55,134,116,7,20,117,63,919,819,1738,593,584,52,45,129,100,11,37,100,37,885,803,1688,495,460,42,29,90,85,20,65,63,26,710,665,1375,448,441,30,23,72,49,19,92,57,15,626,620,1246,400,329,19,15,53,52,39,163,44,16,555,575,1130,390,312,19,9,48,29,70,223,44,15,571,588,1159,221,135,6,3,11,24,60,230,28,14,326,406,732,88,60,4,3,10,12,58,243,20,13,180,331,511,48,25,0,0,5,6,42,275,7,6,102,312,414,20,20,0,0,3
10503,7,7,3,3,3,0,3,7,2365,2287,2381,2304,4685,123,253,11,21,3,8,0,3,1570,1486,1707,1771,3478,618,843,37,62,24,44,3,3,1204,1036,1886,1988,3874,1095,1369,68,133,83,140,5,11,733,666,1984,2319,4303,1439,1626,72,130,191,217,5,17,554,422,2261,2412,4673,1637,1713,120,188,207,268,14,37,415,339,2393,2545,4938,1513,1608,143,138,250,299,22,74,311,160,2239,2279,4518,1560,1586,124,102,243,267,38,92,179,108,2144,2155,4299,1352,1267,82,89,198,175,42,152,119,74,1793,1757,3550,1232,1087,62,48,166,139,54,247,133,74,1647,1595,3242,944,839,56,36,119,107,94,341,102,42,1315,1365,2680,841,633,35,19,78,56,119,475,79,44,1152,1227,2379,550,372,9,12,43,37,132,544,48,42,782,1007,1789,238,151,9,5,23,18,116,480,27,35,413,689,1102,124,70,3,0,7,8,101,540,19,25,254,643,897,20,20,0,0,5
10601,9,14,3,0,0,0,3,8,2770,2525,2785,2547,5332,137,254,13,31,4,7,0,0,2090,1596,2244,1888,4132,752,1068,64,89,33,70,0,6,1453,988,2302,2221,4523,1374,1619,100,142,124,163,7,15,967,627,2572,2566,5138,1703,1841,143,167,232,260,10,20,627,384,2715,2672,5387,2071,2031,175,150,311,384,11,45,402,266,2970,2876,5846,1962,1900,139,125,335,353,22,60,260,192,2718,2630,5348,1934,1716,126,112,329,345,31,109,204,97,2624,2379,5003,1501,1310,88,86,231,214,40,117,135,65,1995,1792,3787,1132,1031,48,58,149,147,55,207,93,46,1477,1489,2966,932,793,34,37,91,93,77,325,94,45,1228,1293,2521,779,642,31,21,82,72,112,485,85,66,1089,1286,2375,545,405,16,11,36,48,134,598,51,51,782,1113,1895,275,154,10,4,16,25,114,573,28,27,443,783,1226,111,84,0,5,7,14,112,589,22,36,252,728,980,64,63,3,0,5
10602,3,5,0,0,0,3,0,0,2027,1873,2030,1881,3911,116,247,5,12,0,3,0,0,1466,1286,1587,1548,3135,619,863,39,77,25,50,0,4,897,679,1580,1673,3253,924,1120,74,127,101,140,4,9,514,406,1617,1802,3419,1201,1318,86,130,157,218,3,9,375,241,1822,1916,3738,1347,1436,92,127,181,273,3,22,229,162,1852,2020,3872,1360,1335,89,106,196,241,17,48,169,87,1831,1817,3648,1250,1166,87,77,175,254,15,63,98,67,1625,1627,3252,939,829,43,57,169,158,30,84,62,46,1243,1174,2417,684,619,30,25,88,126,25,134,48,44,875,948,1823,573,544,15,16,57,70,45,177,45,32,735,839,1574,527,408,16,20,38,59,67,311,48,38,696,836,1532,379,293,12,7,22,29,87,395,28,27,528,751,1279,209,110,9,3,22,20,65,336,13,21,318,490,808,75,50,3,0,12,14,73,336,6,38,169,438,607,14,20,0,0,0
10603,4,6,0,3,3,3,3,0,1956,1746,1966,1758,3724,101,191,5,20,0,0,0,0,1358,1110,1464,1321,2785,549,776,44,77,29,53,3,5,961,709,1586,1620,3206,986,1253,77,129,82,171,6,8,607,447,1758,2008,3766,1404,1473,108,134,173,268,7,10,494,322,2186,2207,4393,1442,1454,109,158,227,298,12,24,310,175,2100,2109,4209,1350,1426,115,104,234,341,14,37,170,105,1883,2013,3896,1369,1407,99,96,235,301,20,72,151,78,1874,1954,3828,1271,1341,66,58,222,216,39,97,96,53,1694,1765,3459,1303,1156,65,49,170,170,67,168,79,40,1684,1583,3267,1100,979,37,34,114,103,72,269,56,30,1379,1415,2794,1007,795,28,13,76,68,98,371,56,25,1265,1272,2537,692,492,17,16,45,40,131,380,30,25,915,953,1868,284,189,12,3,18,17,107,345,11,9,432,563,995,122,55,3,0,5,14,101,337,12,13,243,419,662,53,40,5,0,4
10604,4,3,0,0,0,0,0,3,1029,961,1033,967,2000,59,102,5,8,0,3,0,3,753,588,817,704,1521,286,404,11,28,18,19,0,0,598,424,913,875,1788,504,595,49,53,50,64,0,5,408,226,1011,943,1954,646,696,56,82,66,96,7,10,304,150,1079,1034,2113,757,729,56,75,111,116,6,18,212,81,1142,1019,2161,740,706,70,50,115,113,7,21,128,50,1060,940,2000,733,651,46,39,137,109,12,38,73,32,1001,869,1870,632,551,34,22,85,62,17,52,65,15,833,702,1535,436,399,16,19,63,55,22,74,40,23,577,570,1147,346,289,24,17,38,34,28,108,38,16,474,464,938,288,214,12,6,38,15,29,180,45,18,412,433,845,181,115,6,3,16,6,42,208,20,14,265,346,611,95,62,3,3,6,10,47,169,12,9,163,253,416,66,37,3,0,6,0,54,210,12,16,141,263,404,13,12,0,0,3
10701,7,12,0,0,3,3,3,3,2692,2434,2705,2452,5157,166,364,10,23,0,8,0,0,1898,1619,2074,2014,4088,821,1155,44,73,38,59,3,3,1308,937,2214,2227,4441,1301,1543,91,134,101,176,3,11,840,535,2336,2399,4735,1674,1850,97,165,196,273,0,26,629,380,2596,2694,5290,1751,1778,125,172,261,318,10,35,413,235,2560,2538,5098,1606,1736,119,112,253,324,16,70,242,137,2236,2379,4615,1771,1615,104,91,282,294,31,83,151,69,2339,2152,4491,1434,1337,60,56,161,222,33,154,117,33,1805,1802,3607,1239,1189,53,45,154,170,69,259,95,36,1610,1699,3309,1162,981,38,33,89,84,86,333,70,20,1445,1451,2896,978,770,31,25,72,72,163,523,74,22,1318,1412,2730,626,430,12,10,27,42,148,483,35,20,848,985,1833,251,144,14,3,20,16,103,405,22,10,410,578,988,106,58,0,0,8,13,78,394,18,22,210,487,697,20,28,0,0,4
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,6,13,0,0,3,5,0,4,2968,2791,2977,2813,5790,139,350,4,23,3,5,0,3,2034,1619,2180,2000,4180,864,1251,38,103,36,86,0,5,1238,951,2176,2396,4572,1529,1736,87,146,116,191,4,8,775,555,2511,2636,5147,1918,2130,132,198,174,305,4,14,607,383,2835,3030,5865,2094,2260,130,205,273,387,18,42,403,230,2918,3124,6042,2036,1977,108,149,259,354,15,55,208,124,2626,2659,5285,1882,1691,85,111,280,289,33,106,119,70,2399,2267,4666,1459,1431,73,79,199,243,38,138,75,50,1844,1941,3785,1241,1197,59,42,140,186,59,250,57,39,1556,1714,3270,1098,923,32,44,76,114,85,330,46,30,1337,1441,2778,976,747,20,16,49,72,115,506,53,35,1213,1376,2589,653,484,10,12,32,38,119,504,31,28,845,1066,1911,306,194,0,8,10,15,122,415,13,25,451,657,1108,142,86,5,3,9,5,110,458,15,23,281,575,856,28,33,3,0,3
10704,12,16,3,0,4,3,0,4,3957,3839,3976,3862,7838,199,418,18,31,0,8,3,3,4416,3667,4636,4127,8763,1153,1703,62,106,57,112,0,6,2883,2068,4155,3995,8150,2017,2340,110,183,165,267,4,16,1556,1064,3852,3870,7722,2474,2728,166,201,299,430,3,26,1095,730,4037,4115,8152,2675,2708,189,279,404,563,17,69,850,529,4135,4148,8283,2513,2547,199,194,463,592,27,87,491,275,3693,3695,7388,2463,2318,152,180,442,528,42,125,340,154,3439,3305,6744,2048,1960,99,85,318,430,43,185,207,120,2715,2780,5495,1820,1682,66,71,257,294,65,317,174,76,2382,2440,4822,1579,1437,61,71,167,220,124,486,132,65,2063,2279,4342,1474,1230,36,42,115,157,202,815,123,72,1950,2316,4266,1179,920,36,31,71,115,269,1028,82,57,1637,2151,3788,610,361,15,11,32,64,253,958,50,57,960,1451,2411,264,152,9,10,14,27,209,947,36,43,532,1179,1711,109,104,3,0,9
10801,0,4,0,0,0,0,3,0,797,666,800,670,1470,29,66,3,9,3,3,0,0,431,332,466,410,876,156,233,13,28,6,16,0,0,346,239,521,516,1037,278,360,24,46,33,43,3,4,254,203,592,656,1248,409,512,40,80,65,119,3,9,212,125,729,845,1574,568,633,57,71,117,162,4,9,181,122,927,997,1924,561,570,59,56,133,154,7,25,116,61,876,866,1742,622,637,43,51,128,147,11,33,70,47,874,915,1789,654,706,55,34,141,139,21,68,56,24,927,971,1898,757,746,40,27,121,99,35,115,49,27,1002,1014,2016,711,734,34,20,103,72,46,138,40,20,934,984,1918,780,651,22,13,64,61,93,270,38,17,997,1012,2009,609,431,13,6,31,33,107,352,33,10,793,832,1625,285,184,5,4,14,15,93,341,9,10,406,554,960,109,57,0,3,0,8,78,292,3,13,190,373,563,21,20,0,0,4
10802,3,10,0,0,0,0,0,5,1513,1396,1516,1411,2927,51,108,5,6,0,3,0,0,764,672,820,789,1609,242,363,20,45,13,24,0,4,624,532,899,968,1867,427,603,52,93,52,79,3,8,476,384,1010,1167,2177,692,893,63,124,88,132,7,14,431,357,1281,1520,2801,907,1017,121,161,210,287,11,34,391,265,1640,1764,3404,987,1024,115,110,256,280,15,48,285,169,1658,1631,3289,1096,1012,87,90,260,236,22,74,159,111,1624,1523,3147,909,948,76,59,201,199,37,126,112,55,1335,1387,2722,966,959,66,48,159,130,52,144,88,37,1331,1318,2649,883,716,49,28,110,104,65,268,84,37,1191,1153,2344,792,686,38,21,90,61,127,338,62,31,1109,1137,2246,625,481,27,13,49,43,149,422,39,19,889,978,1867,326,162,7,5,25,14,116,350,18,20,492,551,1043,112,68,6,4,8,5,90,375,24,29,240,481,721,14,16,0,0,3
10803,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,8,9,8,9,17,3,0,0,0,0,0,0,0,10,9,13,9,22,0,4,0,0,0,0,0,0,10,11,10,15,25,15,12,3,0,0,0,0,0,3,3,21,15,36,5,14,0,3,0,3,0,0,3,3,8,23,31,15,10,3,3,0,6,0,0,5,0,23,19,42,15,16,3,0,4,4,0,0,0,0,22,20,42,10,8,0,0,3,3,0,3,0,0,13,14,27,11,11,0,0,0,0,0,0,0,0,11,11,22,7,5,0,0,4,3,3,0,3,3,17,11,28,9,5,0,0,3,0,0,3,0,0,12,8,20,3,5,0,0,0,0,0,4,0,0,3,9,12,3,3,0,0,0,0,0,3,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,6,14,3,3,0,0,0,4,2030,1875,2039,1896,3935,81,157,3,21,3,4,0,4,1093,894,1180,1080,2260,423,628,34,64,28,46,3,0,733,628,1221,1366,2587,808,1019,57,122,86,126,3,11,598,433,1552,1711,3263,1153,1413,112,172,137,259,5,11,429,326,1836,2181,4017,1464,1600,156,218,239,360,4,42,321,241,2184,2461,4645,1384,1431,160,165,305,388,15,60,217,156,2081,2200,4281,1537,1531,107,115,296,351,20,72,119,94,2079,2163,4242,1482,1564,76,77,265,291,42,147,123,72,1988,2151,4139,1446,1503,64,64,206,216,46,226,80,50,1842,2059,3901,1521,1394,47,36,163,162,84,392,63,47,1878,2031,3909,1483,1241,46,26,115,118,147,541,72,46,1863,1972,3835,1097,784,22,21,63,88,221,742,36,41,1439,1676,3115,582,406,24,10,34,38,167,658,34,37,841,1149,1990,264,145,5,5,20,28,176,746,19,40,484,964,1448,49,63,5,0,5
10805,4,6,0,0,3,3,3,5,1638,1489,1648,1503,3151,60,146,6,18,4,5,0,0,820,764,890,933,1823,348,495,27,49,11,32,3,3,594,465,983,1044,2027,597,796,54,82,46,94,3,8,435,353,1135,1333,2468,820,1030,79,133,114,183,7,15,387,257,1407,1618,3025,1166,1207,114,158,182,270,9,32,275,189,1746,1856,3602,1118,1142,117,98,216,242,7,33,171,133,1629,1648,3277,1164,1179,91,78,237,243,15,80,127,87,1634,1667,3301,1062,1089,67,53,217,214,32,115,107,60,1485,1531,3016,999,957,50,39,160,159,45,159,70,37,1324,1351,2675,939,834,51,29,126,107,68,265,61,42,1245,1277,2522,876,675,29,18,87,62,116,353,63,34,1171,1142,2313,611,430,16,8,38,35,115,417,41,22,821,912,1733,316,195,10,4,24,21,123,434,20,27,493,681,1174,124,74,7,3,11,7,119,483,14,23,275,590,865,18,24,0,0,0
10901,4,6,3,0,0,3,3,0,2092,2123,2102,2132,4234,82,172,6,13,3,6,0,0,1575,1571,1666,1762,3428,488,683,35,64,18,48,3,3,1016,809,1560,1607,3167,912,1088,80,91,75,121,0,8,668,497,1735,1805,3540,1109,1276,90,119,121,213,6,11,449,294,1775,1913,3688,1373,1449,119,170,186,262,12,29,314,206,2004,2116,4120,1298,1361,129,140,234,305,14,38,223,128,1898,1972,3870,1285,1207,103,85,231,260,21,74,147,73,1787,1699,3486,1021,915,66,60,172,180,28,102,89,45,1376,1302,2678,808,716,48,37,111,129,44,170,74,44,1085,1096,2181,615,578,33,31,80,93,46,234,43,35,817,971,1788,605,475,14,20,74,55,77,371,68,41,838,962,1800,419,306,23,12,23,41,94,439,39,36,598,834,1432,214,139,6,8,4,24,80,436,24,35,328,642,970,138,73,0,0,9,10,108,505,17,38,272,626,898,35,33,0,0,0
10902,0,3,0,3,0,0,0,3,476,378,476,387,863,20,45,3,7,0,0,0,0,343,245,366,297,663,141,179,16,13,5,4,0,0,271,212,433,408,841,219,287,20,19,16,18,0,3,200,115,455,442,897,318,328,28,19,46,36,0,4,148,83,540,470,1010,372,393,30,21,54,47,0,8,106,51,562,520,1082,365,320,35,25,58,57,6,12,61,37,525,451,976,379,357,24,15,68,56,7,17,43,20,521,465,986,323,283,27,12,64,34,8,31,38,9,460,369,829,287,266,18,12,34,18,15,44,26,12,380,352,732,239,195,12,10,18,11,26,61,29,7,324,284,608,188,132,3,0,20,9,30,76,20,7,261,224,485,117,77,3,3,6,4,29,91,19,6,174,181,355,47,38,3,0,3,3,22,96,8,4,83,141,224,23,13,3,0,0,0,21,98,5,4,52,115,167,9,7,0,0,0
10903,3,9,3,0,3,0,0,0,1252,1100,1261,1109,2370,50,125,6,8,0,0,0,3,863,638,919,774,1693,314,477,23,42,12,21,0,4,709,458,1058,1002,2060,660,794,35,60,36,60,0,0,465,299,1196,1213,2409,857,985,65,94,76,120,4,12,344,187,1346,1398,2744,1069,1129,84,86,155,143,7,19,232,119,1547,1496,3043,1083,1024,70,60,162,179,11,34,191,66,1517,1363,2880,1075,1016,55,49,184,115,14,49,115,49,1443,1278,2721,947,903,66,46,133,109,28,72,104,27,1278,1157,2435,823,863,42,32,120,88,35,129,84,26,1104,1138,2242,803,709,44,26,81,65,50,192,77,35,1055,1027,2082,749,612,25,15,69,35,92,301,62,32,997,995,1992,515,370,14,7,23,22,123,372,45,21,720,792,1512,228,142,12,5,14,8,95,331,19,16,368,502,870,111,56,6,4,10,6,84,340,17,18,228,424,652,14,11,0,0,4
11001,0,13,0,3,0,0,0,0,1694,1848,1694,1864,3558,52,130,5,10,3,4,3,0,1339,1326,1402,1470,2872,308,460,17,35,10,19,0,0,586,477,921,991,1912,574,636,41,46,39,64,0,6,380,308,1034,1060,2094,752,820,57,69,61,117,3,7,292,213,1165,1226,2391,785,882,66,96,99,178,3,19,253,171,1206,1346,2552,859,844,52,73,130,158,9,28,161,120,1211,1223,2434,852,821,52,57,117,157,15,52,104,68,1140,1155,2295,683,653,43,41,98,112,17,76,69,48,910,930,1840,563,524,29,20,64,81,28,75,57,36,741,736,1477,432,362,16,21,34,55,35,143,41,22,558,603,1161,340,262,15,9,31,40,49,223,33,25,468,559,1027,257,168,7,0,14,28,54,249,24,18,356,463,819,141,99,5,3,9,10,47,241,9,11,211,364,575,91,38,3,0,3,7,66,277,6,10,169,332,501,29,32,3,3,0
11002,3,4,0,0,0,0,0,0,1174,1034,1177,1038,2215,69,136,7,10,0,5,0,0,736,626,812,777,1589,310,473,11,41,18,26,0,5,575,392,914,937,1851,575,669,52,48,41,70,3,8,403,292,1074,1087,2161,730,834,50,69,79,105,0,8,302,204,1161,1220,2381,887,924,84,71,118,153,7,23,270,153,1366,1324,2690,834,839,86,81,131,122,10,36,167,108,1228,1186,2414,942,932,73,47,153,159,15,67,155,62,1338,1267,2605,877,844,44,45,149,100,22,71,96,44,1188,1104,2292,816,795,42,21,98,81,43,147,95,34,1094,1078,2172,716,549,40,13,76,54,59,198,84,42,975,856,1831,566,406,15,16,52,37,72,315,67,36,772,810,1582,330,257,12,9,22,21,90,356,44,26,498,669,1167,189,111,10,3,9,12,64,367,25,21,297,514,811,106,51,0,0,8,8,86,391,19,24,219,474,693,14,17,0,0,0
11003,0,9,3,3,0,0,0,3,912,797,915,812,1727,55,111,5,9,0,3,3,0,903,776,966,899,1865,300,444,21,32,16,27,0,3,767,484,1104,990,2094,570,641,43,30,44,48,3,5,523,314,1183,1038,2221,683,727,58,53,79,91,6,14,334,236,1160,1121,2281,750,750,67,59,101,96,6,10,257,126,1181,1041,2222,681,668,60,38,145,97,12,18,149,74,1047,895,1942,661,623,50,41,135,90,23,37,101,55,970,846,1816,597,523,40,30,83,64,27,59,81,28,828,704,1532,503,418,30,21,60,48,26,100,69,26,688,613,1301,380,302,20,15,50,26,38,124,50,20,538,487,1025,265,218,6,10,26,13,56,171,33,14,386,426,812,179,94,12,5,12,12,46,179,19,9,268,299,567,67,41,0,0,7,4,43,154,8,12,125,211,336,24,14,0,0,4,3,36,148,8,13,72,178,250,17,11,0,0,3
11004,9,15,0,3,0,0,3,3,2786,2487,2798,2508,5306,117,275,12,32,3,4,0,0,1702,1429,1834,1740,3574,694,913,50,83,25,53,0,6,1262,976,2031,2031,4062,1175,1403,99,134,85,133,3,14,786,633,2148,2317,4465,1464,1687,128,197,176,259,9,25,599,394,2376,2562,4938,1686,1954,141,201,243,336,10,37,438,283,2518,2811,5329,1826,1761,156,152,272,321,14,54,279,182,2547,2470,5017,1780,1775,107,114,289,301,27,105,212,116,2415,2411,4826,1557,1501,71,75,236,259,41,171,133,61,2038,2067,4105,1385,1284,62,59,164,158,60,266,120,64,1791,1831,3622,1125,962,62,40,115,114,94,369,111,51,1507,1536,3043,981,738,31,21,85,72,128,552,80,57,1305,1440,2745,653,481,22,16,40,48,133,652,52,45,900,1242,2142,347,215,10,9,11,21,128,610,29,41,525,896,1421,164,67,3,9,7,13,155,645,26,50,355,784,1139,31,29,0,0,4
