SA4_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
120,45,4768,..,148,23,169,0,169,..,141,17,158,0,156,..,262,33,297,0,294,..,425,61,482,4,486,..,459,50,508,4,509,..,47,3,47,0,47,..,319,40,359,3,365,..,603,17,615,0,620,..,647,52,694,12,708,..,871,28,894,11,902,..,131,7,133,0,133,..,2245,98,2345,25,2363,..,1667,215,1887,25,1908,..,1354,172,1526,13,1541,..,819,299,1115,3,1122,..,410,84,492,4,500,..,1524,388,1914,7,1918,..,3879,695,4572,111,4684,..,51004,13205,64209,554,64764,..,319,95,406,8589,9001,77102,51323,13293,64617,9150,150867,151957,..,..,..,..,151957,..,165,3,165,0,165,..,5388,731,6123,56,6175,..,29,0,30,0,30,..,9061,3090,12151,71,12227,..,19143,6981,26124,153,26281,..,1115,432,1546,4,1547,..,29316,10508,39824,231,40052,..,947,115,1058,5,1065,..,302,13,315,3,318,..,1172,58,1226,21,1245,..,886,18,905,7,915
121,45,4480,..,116,20,134,3,134,..,24,0,28,0,27,..,1665,224,1897,14,1910,..,587,28,618,4,620,..,942,121,1068,5,1067,..,18,0,17,0,17,..,226,20,249,0,246,..,702,10,710,5,715,..,819,60,877,12,886,..,1005,20,1027,12,1035,..,166,3,170,0,172,..,2696,88,2788,27,2815,..,1986,153,2139,12,2148,..,535,24,562,8,562,..,911,208,1121,7,1129,..,157,22,175,0,175,..,695,110,802,0,801,..,4689,602,5294,120,5416,..,52620,10266,62885,522,63402,..,402,57,457,9505,9962,137209,53019,10325,63344,10021,210572,269493,..,..,..,..,269493,..,1100,17,1116,0,1119,..,1582,180,1763,14,1782,..,12,3,19,3,16,..,14168,2785,16954,83,17039,..,22382,7198,29575,158,29739,..,970,262,1241,6,1245,..,37527,10242,47770,252,48018,..,740,71,814,8,817,..,815,20,838,9,844,..,2284,76,2357,27,2384,..,2119,63,2178,17,2194
122,3,458,..,73,3,78,0,78,..,32,0,29,0,29,..,278,28,305,3,308,..,265,17,282,0,286,..,307,39,347,0,347,..,35,0,38,0,35,..,523,76,601,4,604,..,233,3,236,0,242,..,215,24,243,0,241,..,497,18,510,3,519,..,52,3,57,0,58,..,996,46,1047,11,1059,..,1129,73,1199,10,1213,..,44,3,49,0,49,..,381,67,452,3,456,..,75,8,89,0,85,..,211,44,252,0,255,..,4096,482,4580,63,4642,..,18092,2292,20381,199,20579,..,317,29,349,6316,6664,102131,18407,2320,20730,6517,129370,201772,..,..,..,..,201772,..,520,13,525,0,529,..,437,37,471,4,480,..,7,0,7,0,7,..,1420,371,1789,14,1801,..,2505,776,3283,21,3305,..,114,45,153,0,158,..,4035,1187,5227,39,5264,..,664,70,726,7,736,..,924,26,948,20,970,..,2196,64,2264,16,2278,..,2208,48,2255,23,2277
123,0,141,..,191,19,209,0,213,..,219,11,228,8,237,..,116,32,146,0,142,..,337,56,391,3,389,..,241,50,291,0,291,..,1654,142,1793,43,1830,..,292,37,325,0,329,..,639,23,662,0,662,..,318,45,361,11,372,..,1408,51,1458,17,1474,..,165,3,174,0,170,..,2533,121,2653,24,2678,..,1594,237,1836,22,1853,..,282,21,301,3,308,..,333,94,426,3,433,..,120,17,135,0,137,..,509,234,740,10,747,..,3653,842,4497,110,4609,..,25221,3924,29140,351,29489,..,356,56,415,6634,7046,96808,25572,3983,29552,6980,133338,191267,..,..,..,..,191267,..,307,3,311,0,314,..,5320,841,6166,44,6209,..,44,0,44,7,47,..,911,361,1270,14,1284,..,1462,642,2099,16,2110,..,129,41,171,3,175,..,2500,1043,3543,30,3569,..,845,88,926,9,936,..,167,10,175,3,181,..,598,13,612,3,613,..,495,11,513,9,515
124,3,264,..,148,23,170,3,175,..,756,56,810,6,818,..,161,41,204,0,204,..,330,43,374,6,379,..,199,22,222,3,222,..,546,31,578,12,591,..,196,34,229,0,229,..,643,13,657,11,666,..,209,21,224,0,228,..,1273,39,1311,14,1318,..,140,7,149,0,149,..,2257,79,2339,21,2362,..,913,105,1018,9,1024,..,226,24,251,0,252,..,292,76,371,4,372,..,243,54,297,4,298,..,263,68,335,0,335,..,2868,513,3383,65,3448,..,18031,2446,20480,238,20713,..,333,38,374,7945,8319,127425,18364,2485,20847,8184,156457,250484,..,..,..,..,250484,..,172,4,175,0,177,..,2975,345,3324,41,3361,..,58,0,58,3,64,..,603,248,852,3,854,..,1285,421,1712,14,1726,..,94,38,132,0,132,..,1986,707,2693,21,2712,..,989,121,1106,9,1115,..,418,9,424,3,430,..,594,14,611,3,615,..,845,22,873,5,879
125,53,7118,..,117,47,164,0,168,..,751,91,845,9,852,..,1605,702,2303,25,2333,..,515,70,588,3,592,..,537,110,651,3,660,..,504,42,541,15,555,..,442,82,519,5,529,..,1286,48,1329,17,1341,..,1007,134,1138,13,1155,..,2365,80,2443,23,2466,..,241,12,258,0,258,..,4897,274,5171,50,5216,..,1797,356,2150,31,2189,..,4360,576,4943,37,4974,..,634,185,812,8,822,..,2970,989,3962,43,4003,..,3403,1825,5226,30,5256,..,11751,3298,15047,335,15379,..,100043,29509,129551,1236,130787,..,568,293,863,12026,12887,77145,100611,29806,130419,13258,220818,155954,..,..,..,..,155954,..,159,3,163,0,163,..,39168,7622,46791,422,47213,..,12,0,12,0,12,..,15488,7295,22780,113,22889,..,20013,12557,32569,151,32721,..,1291,728,2024,10,2038,..,36792,20582,57373,276,57649,..,1818,344,2158,17,2170,..,204,5,215,0,213,..,747,36,782,7,792,..,620,20,640,14,651
126,33,4448,..,81,17,100,3,102,..,53,6,60,0,60,..,596,123,722,7,724,..,205,16,221,0,227,..,329,91,418,3,419,..,13,0,13,0,13,..,180,27,205,0,212,..,479,6,491,7,491,..,701,56,760,7,763,..,636,10,648,3,649,..,129,3,129,0,133,..,1946,80,2024,17,2035,..,742,79,820,13,829,..,704,33,736,10,747,..,329,93,426,0,426,..,125,23,143,0,144,..,533,77,613,6,617,..,2935,508,3439,70,3508,..,34486,8400,42885,308,43192,..,203,39,240,3457,3698,46392,34685,8436,43121,3771,93286,92694,..,..,..,..,92694,..,193,6,199,0,203,..,2134,281,2411,20,2432,..,8,0,8,0,8,..,10390,2708,13094,60,13155,..,17337,5548,22890,120,23005,..,858,247,1109,7,1113,..,28585,8503,37089,180,37274,..,416,58,476,5,485,..,201,9,201,0,201,..,573,26,603,10,608,..,533,11,545,3,550
127,3,181,..,1390,306,1698,26,1716,..,821,63,881,14,899,..,368,156,520,3,524,..,644,140,784,9,790,..,283,119,402,3,407,..,1842,164,2009,52,2062,..,3418,1051,4470,54,4523,..,942,45,987,8,994,..,582,82,664,6,666,..,2021,62,2086,26,2115,..,230,40,270,8,277,..,3779,226,4006,41,4048,..,4843,1138,5978,62,6041,..,483,56,545,3,545,..,611,300,910,13,922,..,1064,236,1302,17,1316,..,14357,10821,25177,144,25322,..,18589,7900,26494,371,26860,..,88997,34405,123405,1256,124658,..,540,193,735,10523,11256,69429,89532,34604,124136,11782,205344,142130,..,..,..,..,142130,..,107,0,107,0,107,..,27275,8436,35707,390,36099,..,22,0,27,3,26,..,6700,4114,10811,52,10860,..,4441,2971,7412,56,7465,..,2637,1210,3848,28,3872,..,13778,8291,22065,138,22205,..,3595,783,4380,43,4423,..,129,0,131,0,133,..,695,46,737,10,747,..,543,16,563,5,562
128,0,121,..,505,50,551,6,565,..,101,4,107,0,106,..,56,4,62,0,62,..,241,20,256,5,262,..,440,99,542,3,543,..,30,0,30,0,34,..,144,13,165,0,165,..,188,3,193,3,195,..,229,22,247,3,246,..,296,9,302,3,307,..,43,3,47,0,48,..,758,34,786,5,792,..,786,72,859,13,871,..,37,0,37,0,37,..,236,43,279,3,281,..,64,10,77,0,77,..,215,40,255,3,259,..,1402,212,1619,55,1670,..,13052,1911,14967,176,15145,..,237,18,256,4014,4275,92052,13291,1927,15220,4197,111465,181129,..,..,..,..,181129,..,239,4,244,0,245,..,1871,135,2004,16,2018,..,12,0,13,0,13,..,1671,475,2146,17,2160,..,2220,826,3050,22,3067,..,141,38,179,3,182,..,4034,1336,5371,36,5409,..,544,49,591,9,600,..,315,10,323,0,327,..,558,17,576,0,573,..,761,24,791,11,799
197,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,5,11,0,11,..,3,0,3,0,3,..,28,26,54,0,55,..,0,0,3,30,33,154,30,26,58,27,239,279,..,..,..,..,279,..,0,0,0,0,0,..,3,3,3,0,3,..,0,0,0,0,0,..,3,3,4,0,4,..,7,19,22,0,22,..,0,3,5,0,5,..,14,22,31,0,31,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
199,0,20,..,3,0,3,0,3,..,6,0,6,0,6,..,6,0,6,0,6,..,4,0,4,0,4,..,11,0,11,0,11,..,18,0,18,0,18,..,3,0,3,0,3,..,17,0,17,0,17,..,10,0,13,0,13,..,16,0,16,0,16,..,8,0,8,0,8,..,53,0,52,0,52,..,41,3,43,0,43,..,3,0,3,0,3,..,11,7,18,0,18,..,6,0,6,0,6,..,27,14,38,0,38,..,97,26,123,0,124,..,670,146,819,9,821,..,13,3,21,1058,1072,3038,688,150,836,1061,4939,7212,..,..,..,..,7212,..,5,0,5,0,5,..,122,33,154,0,155,..,16,3,19,0,19,..,66,22,84,0,87,..,210,94,307,0,307,..,7,7,14,0,19,..,285,121,406,3,405,..,12,0,12,0,12,..,23,0,23,0,23,..,76,8,86,4,88,..,57,0,57,0,57
