SA4_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
111,131,168,436,475,997,2240,2888,2866,1929,12129,18,47,87,111,154,164,155,190,101,1032,737,1111,2202,2000,2550,2835,3155,3211,2788,20576,9803,24853,46322,44308,46550,45130,36252,20755,9915,283884
112,70,83,249,351,670,1558,2409,2438,1799,9621,19,16,41,49,79,87,92,96,58,527,1003,953,1966,2428,3072,3702,3292,2800,1970,21179,5775,10572,22187,27754,32966,37228,29347,16536,8039,190414
113,56,107,254,345,622,1293,1831,1723,1132,7357,3,26,99,80,95,97,122,116,68,707,717,855,1820,1820,1907,2124,1949,1603,873,13683,4783,9748,18959,18172,19868,19815,15035,9054,3951,119381
114,48,47,164,215,418,1074,1586,1340,734,5622,8,7,20,18,33,65,65,71,40,330,521,611,1200,1296,1613,1798,2260,1887,1196,12391,3619,6489,13266,15128,18743,21959,22052,12057,4584,117898
115,28,27,85,129,318,675,1109,931,586,3882,7,15,64,76,100,145,166,191,139,900,495,449,912,1130,1410,1193,1218,931,956,8695,6585,14136,22944,32165,33814,27910,20080,8955,4001,170589
116,80,171,553,778,1447,2655,3196,2144,1064,12078,17,70,261,389,449,602,547,496,196,3025,1133,1363,3266,3010,2691,2450,2233,1349,667,18162,10702,22880,52636,51806,42256,33859,21676,9720,3566,249099
117,67,190,428,333,587,1234,1865,1785,762,7248,24,128,349,223,263,420,526,700,282,2899,1288,4527,11053,5657,3991,3218,2378,1629,904,34654,8907,37036,91910,51757,35290,26115,17142,9033,3425,280615
118,19,76,123,138,211,492,933,1255,867,4121,14,19,83,75,94,118,172,275,148,1000,858,2122,5872,4019,3046,2453,2474,1918,1451,24230,6653,21954,53129,41623,32865,25059,20058,11702,6336,219381
119,83,248,919,1394,2700,5071,7174,6622,3315,27522,36,184,791,700,1371,2113,2151,2266,1000,10614,1637,2455,6148,4641,4442,4096,3793,3488,2771,33484,15685,41360,94492,77380,71589,60866,42524,27180,13400,444474
120,29,78,191,264,527,1164,2527,3229,1722,9723,13,96,340,162,274,397,546,825,474,3123,692,1632,4391,3138,2502,2249,1892,1366,945,18813,6116,22755,56784,44879,38565,30417,20975,12420,6137,239056
121,44,40,112,166,273,561,868,1033,785,3883,6,43,144,173,177,230,211,261,167,1421,856,1181,3651,3183,2769,2354,2215,1838,1875,19924,8244,22111,56760,62820,57164,44404,34001,19065,10131,314692
122,17,30,109,163,241,540,855,961,755,3664,14,9,71,114,105,81,122,143,86,747,538,686,1818,1990,1888,1644,1742,1571,1561,13446,5176,12517,29550,38184,37372,28409,22412,13065,6935,193622
123,57,108,319,467,916,1901,2084,1265,616,7734,14,22,108,154,201,310,283,236,81,1416,865,1048,2132,2068,1962,2009,1987,1370,1012,14458,8573,17796,36931,36392,33657,29820,19705,8267,3169,194313
124,70,101,323,427,915,2096,2479,1758,1038,9206,8,23,105,135,160,187,216,238,76,1145,968,1307,2911,2629,2632,2510,2445,1687,887,17971,9445,20269,42063,41335,40363,37780,26331,11733,4567,233884
125,84,338,1392,1732,2399,3497,3726,3064,1696,17926,32,412,1360,1262,1624,1729,1443,1268,624,9754,1262,2425,7087,4894,3696,3183,2658,2218,1492,28912,11332,31943,87768,66355,52218,43209,28742,16390,7571,345523
126,16,57,87,97,214,589,913,1070,708,3752,3,38,134,113,162,209,204,304,173,1346,340,645,1370,1097,951,940,904,911,1005,8175,4481,14190,28818,25847,23606,20240,13913,8627,4921,144643
127,140,341,1316,2414,3900,5498,5649,4198,1828,25283,62,218,954,1405,2713,3380,2359,2035,966,14096,1508,1890,3973,3696,3662,3452,2741,1892,920,23716,13268,29637,57932,55044,54069,45475,27840,14861,5539,303679
128,22,21,90,153,223,639,1035,1064,989,4224,9,8,44,55,76,112,133,112,61,611,408,509,1240,1304,1271,1308,1261,1232,1154,9697,5408,12647,26173,30063,30180,27179,19916,11039,5943,168543
197,0,0,0,0,3,5,13,3,0,27,0,0,0,0,0,0,0,0,0,4,0,0,4,7,8,9,27,9,0,67,11,9,32,34,50,76,108,42,10,373
199,10,29,53,41,61,90,94,33,8,419,0,4,8,8,21,12,7,7,0,62,125,302,779,674,631,459,269,90,30,3369,441,1357,2698,1900,1798,1714,1194,282,78,11461
