SA4_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
111,0,3,0,3,0,0,0,11,5,341,4,372,0,0,0,0,0,0,0,21,0,187,6,221,3,6,0,0,0,8,0,47,0,151,0,214,0,0,0,0,0,8,0,46,3,102,3,156,6,32,6,12,0,21,3,112,6,1301,15,1507,5,42,0,10,0,52,6,190,9,537,6,863,16,121,10,41,4,114,9,345,28,4868,67,5623,27,138,8,108,6,317,16,412,51,1917,20,3009,93,244,13,281,23,432,30,410,62,2200,26,3806,308,221,11,618,22,400,31,291,51,1405,25,3390,321,97,15,509,26,349,13,180,40,457,7,2020,549,105,17,583,34,288,24,117,29,427,0,2170,1777,141,38,957,108,537,39,144,53,496,19,4304,1463,84,29,605,67,185,24,96,22,172,3,2759,896,51,16,325,51,82,17,36,8,86,3,1565,479,13,7,121,24,140,0,29,10,66,0,901,753,74,17,369,45,161,3,72
112,20,6,4,8,0,5,0,3,3,217,0,263,8,10,0,0,0,3,0,14,3,148,3,202,5,3,0,8,0,6,0,40,4,113,3,179,0,3,0,0,0,3,0,19,3,67,0,97,26,49,4,14,0,18,0,120,22,995,24,1272,14,42,0,24,0,66,0,200,19,435,9,814,51,140,9,56,7,129,5,382,45,3718,75,4622,70,168,7,125,15,279,10,415,38,1403,20,2560,142,296,19,343,21,325,32,324,47,1522,33,3104,362,267,20,560,33,258,24,214,30,1003,21,2803,250,139,4,429,24,207,25,117,17,280,3,1501,417,130,16,403,27,158,20,104,21,294,8,1594,915,156,25,595,49,234,26,99,30,376,17,2524,521,62,14,326,37,107,26,56,9,126,6,1284,291,32,3,167,16,36,11,16,5,66,3,650,153,22,7,47,4,51,3,14,5,34,3,337,245,59,9,167,26,73,14,48
113,28,5,0,7,3,4,0,0,0,156,9,208,5,6,0,3,0,4,0,10,0,92,0,116,3,0,0,9,0,8,3,19,3,50,0,90,0,0,0,0,0,3,0,19,3,34,0,68,16,14,3,13,0,21,6,71,9,579,11,747,14,19,0,21,0,44,0,77,10,180,4,365,47,57,14,49,6,107,13,148,23,1751,39,2237,38,80,7,99,9,170,4,186,29,565,3,1199,161,114,18,270,16,239,17,136,28,632,11,1633,357,106,17,409,29,183,18,109,28,371,6,1627,239,46,10,324,25,130,12,58,10,93,4,955,378,53,21,273,30,116,10,40,10,124,3,1064,888,62,30,432,55,161,13,44,20,144,6,1861,518,38,14,248,30,53,13,21,3,49,0,978,291,16,3,133,14,30,8,11,3,28,3,542,154,7,3,35,3,39,0,4,3,29,0,280,272,21,11,116,13,46,0,13
114,11,0,3,3,0,8,0,6,0,237,7,267,4,3,0,0,0,0,0,7,3,139,3,163,0,3,0,0,0,3,0,32,3,92,0,140,0,0,0,0,0,4,0,16,0,69,0,94,13,16,3,11,0,15,0,72,11,849,15,1012,3,26,0,20,0,30,3,126,8,342,3,566,26,93,11,38,0,73,4,228,30,2875,44,3417,37,103,6,71,0,143,5,250,19,1136,15,1793,80,165,5,190,9,179,19,206,17,1252,9,2145,183,153,9,313,14,189,14,135,23,861,12,1901,153,51,10,245,8,129,12,88,18,293,3,1018,234,61,12,214,13,84,11,70,8,265,7,976,517,80,22,344,29,176,20,85,17,317,10,1611,345,45,5,194,18,73,7,48,9,130,4,883,208,26,3,107,13,39,6,20,9,70,0,490,126,10,4,33,6,59,0,18,6,37,0,306,223,31,9,142,9,65,6,54
115,11,6,0,9,0,6,0,6,3,557,6,600,3,3,0,0,0,5,5,9,3,203,3,240,3,3,0,0,0,6,0,26,3,105,0,157,0,0,0,0,0,0,0,22,0,39,0,64,5,17,3,7,0,12,0,53,3,590,3,692,3,18,0,8,0,35,0,98,9,187,3,360,17,59,0,18,0,51,9,122,9,1312,10,1619,18,48,7,57,3,115,4,145,13,792,11,1216,58,117,5,113,5,192,8,185,25,989,9,1716,110,112,3,173,8,168,11,160,13,700,7,1464,110,58,3,178,4,191,11,115,9,275,0,963,188,67,8,211,11,164,6,84,19,252,6,1019,747,92,12,383,44,350,18,106,20,347,8,2121,687,72,9,346,26,121,10,78,13,176,0,1537,578,40,15,210,25,65,5,31,0,72,0,1053,410,17,6,83,11,148,3,29,9,54,0,766,912,67,18,365,49,210,12,62
116,5,3,0,0,0,5,0,7,4,792,10,821,4,3,4,3,0,6,0,11,3,176,3,212,0,3,0,0,0,3,0,47,4,118,5,185,0,0,0,0,0,9,0,36,4,77,0,127,3,15,3,3,0,20,0,89,5,878,11,1029,0,26,5,8,3,78,0,147,12,326,3,611,6,42,3,25,0,216,5,185,28,2215,38,2768,24,72,0,61,3,429,6,191,32,604,10,1437,68,113,10,229,18,517,9,174,36,655,11,1834,278,118,15,355,21,433,21,91,34,389,13,1765,318,53,11,341,29,301,5,57,20,118,4,1264,553,46,18,318,26,250,9,36,16,102,5,1371,1651,71,32,503,79,361,16,54,25,117,3,2918,1221,28,18,316,46,110,6,21,4,36,0,1819,753,18,11,143,28,40,3,14,4,18,0,1040,411,5,11,44,14,62,3,10,4,0,0,562,545,12,4,115,23,58,3,7
117,4,7,0,3,0,11,0,14,3,715,3,762,3,5,0,3,0,0,3,25,3,131,3,172,3,9,0,4,0,8,0,56,6,79,0,173,0,0,0,0,0,4,0,70,0,58,0,134,3,46,4,7,0,18,0,80,10,543,8,721,3,54,0,9,0,69,7,144,9,165,0,468,14,194,6,25,0,133,16,157,11,1070,14,1644,34,243,10,80,6,209,6,158,10,341,4,1110,82,370,13,263,13,344,23,147,15,406,17,1690,264,266,16,444,26,298,19,117,24,301,4,1783,315,153,9,477,29,309,10,99,10,101,3,1519,603,99,13,484,35,295,8,51,7,160,4,1765,2432,157,50,763,84,619,30,107,23,228,13,4494,2503,69,37,642,86,208,21,73,10,104,8,3742,2242,48,37,415,62,161,5,32,3,78,7,3095,1782,27,29,165,45,399,7,31,11,45,5,2552,5006,104,69,792,156,467,20,103
118,9,3,0,0,0,4,0,4,3,433,0,462,5,5,0,0,0,0,0,21,0,122,0,159,0,0,0,4,0,3,0,37,3,79,0,129,0,0,0,0,0,7,0,16,0,35,0,56,3,20,0,0,0,9,0,64,7,417,7,533,3,19,0,4,0,36,3,99,3,144,0,304,10,68,5,15,0,59,3,114,0,871,11,1156,17,107,0,43,4,110,12,156,16,450,3,907,55,159,4,112,5,166,3,147,12,551,5,1231,126,167,5,245,7,183,13,147,23,419,10,1353,162,82,6,250,10,168,4,91,8,189,3,969,307,87,11,266,15,162,3,76,13,252,3,1198,1263,134,32,543,46,387,15,170,18,338,8,2947,1356,83,18,452,54,186,12,87,8,222,4,2496,1266,59,14,280,36,87,15,61,7,141,3,1970,1074,25,17,131,36,216,3,58,15,107,3,1678,3250,183,70,797,105,493,25,229
119,6,5,0,7,0,5,0,20,7,1728,25,1803,3,13,0,3,0,9,0,45,14,539,3,634,4,17,0,0,0,10,0,140,7,344,3,525,0,0,0,3,0,21,0,157,10,201,3,391,8,54,0,12,0,53,11,242,29,2235,22,2666,6,59,0,18,3,189,6,350,24,659,14,1326,28,223,17,68,3,394,19,419,53,4882,58,6154,50,271,7,154,5,687,19,442,53,1386,29,3098,172,415,31,464,23,873,39,369,66,1382,23,3873,491,329,20,792,47,645,30,266,52,857,18,3542,491,162,14,656,44,502,21,134,34,271,11,2347,833,119,38,571,59,377,16,126,21,298,12,2464,2398,173,44,844,115,626,27,159,37,394,19,4831,1697,77,34,489,80,216,25,63,19,142,4,2827,1172,43,16,234,39,97,11,28,6,83,3,1741,750,23,11,111,21,147,8,16,7,47,3,1146,1206,56,18,280,54,136,8,49
120,3,3,0,3,0,6,3,6,4,791,8,827,3,9,0,3,0,0,0,27,4,235,0,279,0,7,0,0,0,0,5,48,5,109,0,181,0,0,0,0,0,3,0,51,0,57,0,109,4,30,3,0,0,23,0,109,12,711,15,893,3,38,0,8,4,77,3,156,7,237,3,534,22,130,4,24,0,162,9,177,18,1566,15,2130,25,134,10,68,3,243,15,183,16,584,8,1287,78,241,7,237,7,385,16,219,21,640,10,1856,220,180,18,423,15,312,19,173,16,435,6,1825,252,94,5,342,29,265,9,98,16,187,4,1306,438,99,12,336,29,251,14,76,19,221,6,1497,1448,130,26,622,64,506,15,142,20,278,12,3277,1456,74,14,450,63,193,18,83,11,183,0,2552,1270,52,18,271,35,73,6,50,16,92,0,1880,1073,28,16,129,22,230,4,27,12,48,0,1594,2692,89,42,538,96,316,22,104
121,15,7,3,0,0,17,0,19,4,832,6,906,5,14,0,3,0,0,0,25,3,283,0,327,0,5,0,3,0,11,0,55,5,135,3,219,0,0,0,0,0,3,0,34,0,57,0,95,8,24,0,8,0,15,0,77,10,627,3,781,3,26,0,10,0,63,0,117,11,268,3,508,13,97,3,24,0,97,3,191,11,1311,13,1763,21,112,5,62,6,195,4,233,17,903,15,1572,67,203,9,183,13,316,8,285,27,1225,7,2344,169,189,6,333,12,309,10,267,21,1026,4,2333,212,102,4,339,25,285,9,208,9,512,0,1704,401,123,12,327,25,302,20,158,19,617,3,2000,1625,210,37,690,79,739,32,293,39,925,4,4665,1826,147,35,610,69,279,10,212,28,612,9,3830,1704,81,24,413,63,150,16,126,13,355,7,2952,1444,51,20,202,39,515,9,114,11,229,7,2638,4280,318,66,1236,128,893,36,476
122,3,0,0,4,0,3,0,11,0,287,5,313,0,3,0,0,0,0,0,10,0,127,3,154,0,4,0,4,0,3,0,31,0,76,0,120,0,0,0,0,0,0,0,16,0,35,0,56,7,18,0,3,0,3,0,71,3,498,10,613,3,16,0,4,0,23,0,98,4,191,0,351,3,72,3,20,6,62,5,139,9,1141,22,1490,12,106,3,45,4,115,3,190,10,772,6,1254,54,194,3,148,8,174,4,244,20,1088,9,1956,149,187,11,230,13,160,18,171,23,784,12,1754,169,92,9,282,13,165,14,130,9,353,7,1232,336,83,9,277,22,156,23,124,13,395,10,1436,1143,140,25,555,51,294,22,195,25,541,9,3002,1041,95,21,453,40,146,14,95,12,296,3,2218,860,45,15,262,20,70,8,49,5,151,3,1487,654,26,10,107,25,203,3,42,3,115,0,1196,1808,134,31,571,70,311,17,161
123,5,3,0,3,0,6,0,6,0,347,4,380,0,3,0,0,0,0,0,15,0,159,3,181,0,6,0,0,0,0,0,37,0,80,3,135,0,0,0,0,0,4,0,29,0,59,3,92,8,17,0,3,0,18,0,76,11,732,16,887,6,19,0,13,3,57,3,110,13,283,9,507,9,48,5,20,4,118,3,187,23,2087,24,2538,16,70,7,63,10,303,4,210,22,750,13,1467,65,99,4,190,14,433,14,174,28,765,12,1803,241,83,13,335,18,373,20,156,28,444,11,1724,292,43,10,321,18,318,20,87,16,165,3,1289,457,60,16,310,41,228,7,48,27,124,5,1318,1437,76,27,558,72,386,18,72,35,165,5,2842,1117,26,16,349,57,105,15,27,11,40,3,1751,629,8,9,155,26,38,4,13,4,19,0,906,332,16,3,44,20,82,3,14,5,10,0,533,406,13,9,146,17,61,5,13
124,8,6,3,6,0,9,0,9,3,331,4,367,5,0,0,3,0,0,0,9,0,127,0,143,0,3,0,3,0,4,0,45,0,110,5,168,0,0,0,0,0,8,0,20,3,73,0,106,10,22,0,6,0,19,0,85,11,773,11,938,4,20,3,13,0,45,3,148,9,301,3,550,21,68,4,36,3,142,4,259,28,2440,33,3038,30,100,6,93,11,312,14,287,34,1036,8,1936,98,154,13,252,10,456,17,302,36,1127,14,2478,309,162,8,463,27,419,25,174,36,717,14,2358,343,89,14,444,31,361,18,122,31,241,4,1698,636,83,11,433,32,328,8,83,20,226,3,1862,1893,117,32,697,81,489,33,122,27,246,12,3742,1344,69,20,504,68,178,18,38,16,99,7,2358,835,32,13,232,29,73,13,20,8,40,0,1291,469,10,11,74,31,116,6,26,0,21,3,763,581,26,10,187,36,96,10,25
125,4,0,0,3,0,11,0,6,7,1370,11,1431,3,8,0,0,0,5,0,26,8,348,4,401,0,3,0,3,0,7,0,75,9,240,3,345,0,0,0,0,0,14,0,103,5,142,3,270,13,31,0,0,0,41,3,166,23,1428,9,1719,4,38,0,14,3,114,3,240,27,457,8,902,26,164,12,47,3,337,17,307,33,2808,43,3794,36,174,7,123,10,578,10,262,52,958,20,2226,120,294,18,393,16,734,22,255,47,1067,20,2972,353,205,24,564,36,597,22,177,25,610,23,2638,418,114,11,457,30,529,16,110,18,220,3,1921,660,84,10,404,39,384,13,91,16,197,11,1907,2000,99,32,677,87,596,14,107,17,267,8,3911,1536,55,24,397,63,171,22,51,15,85,3,2411,1118,36,22,205,37,73,3,14,0,46,0,1551,677,3,3,71,20,145,5,13,6,33,0,977,928,24,13,170,44,138,5,21
126,7,0,0,0,0,3,0,3,0,651,0,671,0,11,0,0,0,0,0,7,0,206,0,228,0,4,0,0,0,4,0,54,0,103,0,168,0,0,0,0,0,5,0,27,0,35,0,73,0,12,5,3,0,5,0,68,0,493,11,591,3,21,0,4,0,43,3,90,7,175,3,345,7,50,0,13,0,76,0,104,9,1013,5,1280,13,64,0,49,3,155,5,138,6,473,3,907,38,106,0,121,3,223,9,119,13,563,11,1213,117,78,0,203,14,207,6,99,16,447,5,1202,136,45,6,178,10,205,7,71,8,181,0,853,248,38,3,182,18,176,7,60,11,195,3,942,796,62,13,333,29,304,10,83,13,297,3,1944,794,41,12,286,35,151,13,50,9,117,0,1508,599,23,5,134,22,58,3,37,8,78,0,963,431,17,7,60,12,129,0,15,5,49,0,728,922,74,25,258,51,175,6,61
127,3,0,3,3,0,7,3,10,12,860,14,915,0,5,0,3,0,4,0,20,3,264,0,303,0,4,0,0,0,8,0,61,8,184,4,272,0,0,0,0,0,10,0,56,0,150,3,224,4,21,0,6,0,31,3,94,12,1544,19,1744,4,19,4,9,3,113,0,162,19,480,11,827,23,73,4,29,3,282,4,250,34,3491,45,4238,35,82,4,84,9,499,3,215,32,752,11,1723,100,123,12,254,11,543,20,195,42,764,21,2078,299,94,18,357,27,435,15,126,28,439,18,1862,294,47,10,292,32,335,14,76,20,115,0,1226,463,44,9,243,32,221,5,40,8,124,8,1206,1422,70,27,421,70,302,21,52,19,127,15,2540,1053,32,24,242,48,95,3,24,9,45,3,1583,591,22,11,118,30,36,4,9,0,22,0,857,354,6,3,48,13,60,3,0,4,12,0,506,386,11,8,84,15,57,6,14
128,4,0,0,3,0,7,0,10,3,263,3,294,3,4,0,3,0,0,0,12,0,124,0,147,0,0,0,0,0,3,0,29,0,66,4,108,0,0,0,0,0,0,0,14,0,40,0,61,0,9,0,3,0,10,0,40,0,575,3,644,3,11,0,5,0,26,6,97,4,234,4,391,8,49,0,14,0,66,0,132,12,1508,15,1815,11,63,0,38,3,133,10,172,14,907,5,1349,38,103,6,124,6,174,17,228,20,1141,10,1858,128,109,9,205,8,181,12,165,26,861,0,1708,134,58,7,214,11,209,8,117,18,291,0,1067,246,68,6,238,14,179,6,92,13,280,0,1144,986,104,26,489,49,345,25,152,26,370,4,2571,962,49,19,367,50,103,14,69,22,161,0,1819,816,37,12,221,24,70,6,21,7,98,3,1315,530,22,9,81,21,150,3,24,8,51,0,900,878,66,24,333,50,159,7,63
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
