SA4_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
111,137250,142911,280158,5067,5195,10262,16640,17904,34544,292,292,587,613,604,1219,118,95,208,178,180,358,45,55,93,77,86,169,107,112,213,7,3,4,18070,19323,37393,1493,1629,3125,399,361,759,25038,26505,51538,11628,11746,23375,173917,181162,355076
112,87582,92595,180171,4713,5222,9934,7061,7877,14940,431,489,920,2377,2592,4968,77,79,155,166,177,342,63,62,130,88,105,193,54,56,114,6,4,12,10337,11436,21771,702,761,1462,338,378,716,16085,17798,33885,11454,11842,23303,115116,122241,237354
113,57901,58930,116836,3744,4034,7779,4800,5127,9926,404,422,821,503,493,990,123,102,228,119,112,234,37,37,74,63,57,115,119,132,257,0,0,3,6166,6476,12646,559,542,1103,158,129,283,10619,11190,21809,8214,7155,15367,76740,77274,154015
114,54733,57725,112455,2946,3307,6257,5495,5912,11406,132,135,271,275,296,573,26,37,65,74,71,149,38,40,79,46,32,76,155,158,311,10,10,20,6250,6703,12956,377,405,784,174,185,358,9748,10597,20345,6877,6322,13201,71360,74640,146000
115,92511,95123,187633,1872,1914,3781,8833,9063,17895,169,158,329,216,221,432,51,58,105,108,93,198,4,7,18,16,13,31,62,52,112,4,0,3,9468,9660,19129,1408,1628,3035,123,134,261,12866,13339,26200,5923,5818,11739,111295,114278,225580
116,132217,135149,267361,3324,3304,6633,14745,14444,29190,195,160,357,335,283,611,96,92,182,143,117,264,19,8,32,39,36,76,58,64,120,0,0,4,15634,15210,30840,2665,3093,5760,285,224,513,21915,21836,43754,12330,11234,23566,166465,168214,334678
117,101333,96985,198317,5560,5552,11116,18651,18505,37159,857,843,1700,775,794,1563,210,201,409,467,406,868,71,55,132,80,66,143,309,334,640,3,3,3,21408,21206,42617,9444,10731,20177,481,420,908,36902,37914,74821,21251,18095,39347,159490,152998,312483
118,89117,95997,185116,3869,4075,7946,12416,13561,25977,469,534,1008,432,534,968,95,118,213,269,259,523,24,26,54,52,46,95,153,172,327,19,5,21,13930,15252,29183,5729,6317,12044,285,247,537,23809,25894,49706,14947,14136,29087,127882,136032,263913
119,220438,227277,447717,6690,6349,13040,22290,22142,44429,353,298,650,434,395,827,153,127,278,221,210,434,28,28,57,60,39,94,113,119,236,3,0,5,23661,23362,47017,7486,8002,15492,558,456,1011,38395,38163,76559,20164,19740,39901,278991,285184,564176
120,103820,111413,215236,4445,4410,8857,13922,14490,28413,471,412,879,434,463,898,130,106,237,217,180,394,36,41,69,47,39,90,118,162,279,3,0,3,15381,15890,31270,5086,5313,10399,309,311,625,25217,25924,51143,11654,11813,23472,140693,149149,289843
121,148745,161221,309966,5211,5560,10770,17794,19133,36929,468,483,950,516,554,1072,167,183,346,299,284,589,27,50,73,58,44,105,172,189,364,3,3,4,19514,20923,40436,5722,6569,12295,261,283,549,30707,33339,64043,12976,13836,26813,192429,208396,400825
122,97140,101663,198799,3570,3664,7234,9440,10006,19449,172,168,340,224,230,452,41,45,79,105,97,202,19,13,35,32,35,68,57,55,107,0,0,0,10093,10648,20732,2222,2388,4608,229,230,452,16113,16923,33034,8799,9321,18127,122060,127904,249965
123,101559,105199,206754,2968,3177,6141,11524,11820,23343,130,123,246,251,248,499,34,44,80,89,79,166,12,10,25,42,43,79,44,44,85,0,0,0,12125,12402,24531,984,1214,2197,251,232,482,16324,17024,33353,8996,9398,18392,126876,131617,258493
124,118206,123555,241759,3864,4095,7965,12670,13174,25842,145,165,310,315,336,652,55,64,124,117,107,227,19,26,53,37,43,76,49,58,104,0,0,3,13413,13979,27388,935,1013,1947,314,270,582,18527,19356,37879,11647,11598,23248,148383,154506,302892
125,169029,169077,338107,6461,5681,12138,19508,17368,36880,664,424,1092,603,424,1027,355,170,518,414,233,649,36,41,79,69,41,108,124,111,232,10,3,13,21773,18817,40593,7861,7782,15647,534,399,933,36632,32675,69310,18574,15849,34424,224233,217609,441838
126,68155,71977,140136,2439,2536,4973,8084,8224,16307,196,199,394,239,201,441,86,93,183,124,98,226,20,15,33,11,8,23,68,68,136,0,0,0,8830,8905,17735,3166,3601,6767,145,119,261,14580,15153,29735,5156,5234,10390,87894,92365,180266
127,159816,164560,324370,3777,3816,7593,15750,16082,31835,283,218,506,362,316,683,70,67,138,116,64,180,12,0,13,56,37,94,70,43,113,4,0,4,16723,16837,33560,2800,3326,6129,349,262,607,23651,24248,47896,14467,13911,28379,197932,202714,400642
128,87505,92020,179521,2150,2238,4392,7505,7878,15389,100,97,195,214,205,419,25,23,45,76,69,146,9,8,15,22,16,31,43,46,91,0,3,0,7991,8345,16332,770,857,1626,174,200,381,11091,11645,22732,6543,6567,13106,105136,110229,215358
197,138,182,322,0,0,0,6,19,29,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,31,7,3,6,0,0,0,14,21,43,22,32,52,171,239,412
199,1571,849,2420,430,257,688,1715,1489,3200,142,134,269,234,218,450,41,40,80,79,59,140,18,18,38,12,20,32,32,22,54,3,0,4,2271,1994,4263,508,493,1001,151,96,243,3356,2845,6200,2379,1210,3591,7308,4904,12213
