SA4_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
111,93466,97178,190643,11136,11436,22571,41939,45142,87077,783,843,1635,1687,1774,3464,291,263,558,451,471,915,145,179,328,239,246,487,358,375,727,5,8,11,45903,49297,95203,4603,4784,9388,1038,1028,2065,62679,66542,129221,8766,9110,17873,164915,172826,337738
112,59104,61905,121011,10087,11004,21089,18286,20461,38746,1262,1460,2724,6421,6974,13400,258,293,557,466,535,1001,211,180,394,244,282,531,214,234,454,14,11,27,27383,30437,57820,2097,2414,4514,826,809,1632,40397,44668,85066,10395,10717,21112,109894,117291,227188
113,39993,40157,80151,8178,8961,17137,11403,12453,23855,904,981,1892,1135,1098,2238,247,242,491,215,207,420,74,95,164,165,138,307,382,415,797,0,3,5,14527,15635,30168,2013,1890,3901,361,285,651,25075,26772,51846,7492,6478,13972,72557,73410,145969
114,36335,37819,74156,6963,7574,14538,15146,16704,31852,418,444,862,806,828,1630,117,114,238,230,232,458,94,114,211,94,89,188,508,510,1022,14,12,28,17435,19052,36489,955,1175,2123,420,435,861,25774,28236,54010,6112,5601,11717,68218,71659,139878
115,63745,65363,129109,4637,4694,9334,26338,27104,53440,399,412,809,598,603,1198,133,151,286,178,170,350,55,47,97,48,47,95,163,155,312,0,0,4,27905,28686,56594,4885,5451,10334,327,401,729,37753,39233,76986,4020,4283,8303,105516,108875,214394
116,86934,89056,175995,7511,7818,15336,38082,38141,76223,441,377,814,845,794,1639,230,204,432,220,172,392,48,49,103,94,66,161,144,140,288,9,0,8,40112,39940,80060,10090,10940,21032,744,603,1351,58466,59310,117777,9722,8983,18707,155122,157356,312473
117,53029,50792,103821,7892,7238,15132,37634,35356,72987,2007,1725,3726,2211,2213,4422,610,594,1201,888,849,1741,175,175,351,137,127,257,900,862,1767,11,4,12,44568,41899,86468,28838,31247,60082,1327,1095,2420,82621,81481,164100,18765,15762,34528,154420,148036,302456
118,52174,57432,109609,7099,7308,14406,27910,29876,57778,1168,1303,2469,1179,1437,2615,277,331,609,537,599,1134,94,105,194,76,96,174,523,551,1072,0,3,3,31756,34298,66049,17517,18711,36231,754,696,1456,57125,61009,118137,12660,11827,24487,121962,130269,252230
119,147594,154033,301626,14508,14226,28735,54718,54771,109485,786,723,1507,930,928,1853,314,306,623,336,278,608,80,85,161,101,74,171,254,279,537,0,5,3,57515,57436,114952,26011,26800,52806,1344,1190,2533,99378,99648,199033,16090,16474,32563,263061,270166,533222
120,63626,69630,133250,7893,8236,16130,31314,32771,64086,1025,1029,2052,1121,1137,2261,304,325,627,393,399,794,103,117,219,81,76,157,352,415,768,0,3,8,34695,36278,70972,17193,17953,35144,927,855,1782,60713,63318,124032,9244,9388,18630,133578,142337,275914
121,92245,101279,193528,11118,12136,23253,45196,47893,93092,1343,1436,2774,1367,1522,2889,439,488,922,585,614,1197,102,133,237,76,74,157,491,495,989,6,3,8,49609,52648,102262,19090,21680,40767,963,894,1854,80779,87355,168132,9334,10257,19588,182354,198899,381253
122,63812,67137,130944,8501,8755,17255,26446,27777,54227,490,584,1075,711,744,1454,123,143,269,235,226,467,57,59,121,29,24,55,150,177,323,3,3,6,28247,29744,57996,7894,8351,16244,620,616,1231,45259,47467,92725,6360,7167,13526,115427,121770,237200
123,67785,69840,137622,7609,8130,15739,30646,32218,62864,288,287,577,670,696,1367,114,116,225,174,150,324,31,39,74,81,77,151,118,98,218,0,0,0,32113,33682,65797,3560,4109,7663,640,561,1203,43922,46480,90401,7022,7617,14639,118721,123946,242663
124,81269,84452,165720,9631,10238,19869,33617,36048,69666,351,427,778,981,1014,1997,143,173,316,191,205,397,74,99,175,90,87,180,149,159,311,4,0,3,35598,38208,73805,3292,3655,6944,762,718,1474,49284,52811,102103,9110,9023,18136,139670,146292,285960
125,104505,107458,211955,11515,11061,22577,44735,43291,88017,1058,874,1932,989,924,1916,425,310,736,459,331,787,84,81,166,111,96,202,273,243,516,20,9,30,48158,46153,94305,29404,25137,54541,1260,1035,2290,90339,83374,173714,15418,13115,28531,210259,203944,414200
126,43505,46482,89986,4443,4638,9078,19484,19645,39127,465,451,917,527,528,1050,167,175,336,200,168,370,48,49,98,36,22,56,157,166,325,3,0,3,21074,21203,42283,10235,11305,21540,381,325,712,36141,37473,73606,3736,4124,7854,83376,88074,171444
127,109875,112953,222831,8970,9289,18261,40504,41787,82290,545,542,1084,853,765,1619,194,172,363,167,163,329,51,24,69,116,83,197,122,121,243,5,0,6,42553,43645,86201,11784,12952,24733,830,691,1520,64135,66572,130709,12016,11998,24016,186021,191527,377556
128,62060,65256,127311,5737,6118,11859,22604,23851,46453,275,303,575,578,575,1154,85,101,189,163,172,330,32,28,58,56,44,99,113,110,225,0,0,6,23903,25186,49095,2673,3056,5726,495,526,1021,32815,34886,67706,4497,4777,9275,99373,104920,204291
197,105,139,245,0,0,0,25,45,72,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,34,48,80,12,12,18,3,0,3,43,61,104,19,34,51,168,237,401
199,1027,548,1571,204,112,317,2027,1557,3584,158,168,325,297,255,549,47,42,84,81,57,142,28,19,44,16,19,38,47,36,82,0,0,0,2699,2145,4844,723,702,1430,104,66,170,3734,3027,6765,2403,1214,3613,7164,4788,11952
