region_id,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC10105,36,29,9,0,162
SSC10106,985,814,702,270,6180
SSC10107,84,54,18,15,643
SSC10108,45,33,3,0,199
SSC10109,32,29,18,7,226
SSC10110,18,13,3,0,70
SSC10111,0,0,0,0,0
SSC10112,296,64,22,0,1785
SSC10113,124,87,48,22,1047
SSC10114,140,100,35,19,977
SSC10115,31,20,11,0,197
SSC10116,255,149,73,17,1674
SSC10117,125,67,72,30,605
SSC10118,63,18,3,0,196
SSC10119,34,21,10,0,145
SSC10120,115,40,15,3,694
SSC10121,104,77,47,7,587
SSC10122,112,98,59,16,547
SSC10123,352,223,103,16,2260
SSC10124,68,29,19,0,297
SSC10125,28,23,6,3,128
SSC10126,67,58,17,3,251
SSC10127,18,15,9,3,109
SSC10128,108,80,28,11,560
SSC10129,384,241,178,85,3008
SSC10130,822,564,494,333,5212
SSC10131,134,116,82,43,722
SSC10132,110,84,73,37,602
SSC10133,446,300,204,77,3168
SSC10134,100,64,53,9,485
SSC10135,2628,1593,582,181,17183
SSC10136,53,35,18,9,211
SSC10137,73,62,27,7,312
SSC10138,321,271,180,164,1705
SSC10139,474,338,188,36,3331
SSC10140,42,23,9,0,563
SSC10141,34,20,11,0,134
SSC10142,442,172,35,11,3599
SSC10143,6,9,6,0,69
SSC10144,9,3,6,0,70
SSC10145,67,30,16,0,227
SSC10146,978,592,344,206,4998
SSC10147,0,0,0,0,0
SSC10148,23,6,3,0,105
SSC10149,298,210,132,71,1775
SSC10150,25,9,4,0,82
SSC10151,282,160,105,44,2383
SSC10152,16,6,0,0,93
SSC10153,60,21,9,3,278
SSC10154,665,175,49,13,3610
SSC10155,209,129,64,23,1537
SSC10156,22,10,0,3,93
SSC10157,27,8,0,0,130
SSC10158,52,32,9,3,132
SSC10159,127,43,28,9,825
SSC10160,58,30,15,4,322
SSC10161,30,12,7,0,119
SSC10162,995,526,273,139,6547
SSC10163,323,186,85,53,1679
SSC10164,460,359,258,109,2866
SSC10165,414,266,214,99,2835
SSC10166,79,52,18,12,478
SSC10167,488,282,210,90,5026
SSC10168,29,21,3,0,142
SSC10169,625,513,338,272,4124
SSC10170,64,25,17,0,248
SSC10171,45,17,10,0,161
SSC10172,29,25,9,0,134
SSC10173,46,26,10,0,189
SSC10174,38,16,18,0,140
SSC10175,26,12,3,3,100
SSC10176,21,12,0,3,138
SSC10177,37,21,3,3,187
SSC10178,179,93,35,8,1173
SSC10179,15,4,4,0,61
SSC10180,385,193,121,36,3238
SSC10181,3,3,3,0,15
SSC10182,171,169,69,25,1152
SSC10183,32,24,3,0,100
SSC10184,380,206,186,45,2612
SSC10185,489,239,163,101,3418
SSC10186,84,32,6,0,1038
SSC10187,210,158,73,22,798
SSC10188,357,182,81,18,2304
SSC10189,12,14,3,0,100
SSC10190,463,239,75,22,2554
SSC10191,69,40,22,6,293
SSC10192,40,21,13,6,149
SSC10193,156,69,35,6,738
SSC10194,67,47,35,29,384
SSC10195,28,26,9,3,186
SSC10196,57,56,23,7,353
SSC10197,254,213,141,63,1281
SSC10198,37,15,0,0,166
SSC10199,139,67,37,28,912
SSC10200,580,299,253,120,4408
SSC10201,44,13,0,0,214
SSC10202,933,504,382,234,8215
SSC10203,212,126,90,52,1778
SSC10204,33,12,3,7,123
SSC10205,23,21,9,0,119
SSC10206,156,87,27,9,1037
SSC10207,51,18,4,0,244
SSC10208,31,15,6,0,111
SSC10209,52,28,8,0,255
SSC10210,272,135,79,14,1462
SSC10211,26,19,3,3,227
SSC10212,447,316,88,14,2114
SSC10213,30,12,0,3,115
SSC10214,44,12,0,0,163
SSC10215,102,88,30,15,534
SSC10216,35,25,15,7,186
SSC10217,27,20,0,0,85
SSC10218,65,85,56,27,441
SSC10219,35,35,8,6,162
SSC10220,35,21,7,0,218
SSC10221,31,24,5,5,196
SSC10222,22,3,5,0,90
SSC10223,62,40,14,5,240
SSC10224,3,3,0,6,61
SSC10225,407,195,37,13,2032
SSC10226,76,45,46,25,909
SSC10227,132,79,61,31,1066
SSC10228,27,10,0,0,103
SSC10229,28,0,4,0,71
SSC10230,64,82,35,12,373
SSC10231,89,25,21,3,339
SSC10232,30,19,3,0,148
SSC10233,33,28,8,0,139
SSC10234,211,130,74,30,1149
SSC10235,201,99,59,14,1330
SSC10236,110,83,23,9,866
SSC10237,544,409,172,40,2576
SSC10238,29,12,6,0,125
SSC10239,119,84,83,18,747
SSC10240,1910,1114,769,249,18093
SSC10241,132,95,72,15,733
SSC10242,160,44,9,3,1167
SSC10243,24,9,0,0,189
SSC10244,469,260,174,133,3036
SSC10245,29,16,3,6,157
SSC10246,749,378,154,42,3748
SSC10247,30,11,3,3,191
SSC10248,203,122,78,14,1216
SSC10249,240,82,41,9,2504
SSC10250,19,18,9,3,154
SSC10251,96,51,33,15,457
SSC10252,248,198,104,27,2072
SSC10253,27,14,4,0,95
SSC10254,0,0,0,0,11
SSC10255,188,69,24,8,750
SSC10256,367,220,117,24,2231
SSC10257,89,37,20,3,476
SSC10258,33,34,14,0,219
SSC10259,51,48,9,3,220
SSC10260,17,9,4,0,100
SSC10261,208,88,72,10,1348
SSC10262,39,15,0,3,259
SSC10263,43,56,20,6,361
SSC10264,125,144,60,24,878
SSC10265,133,61,28,3,540
SSC10266,160,108,39,9,1187
SSC10267,516,369,213,49,2840
SSC10268,75,42,28,22,427
SSC10269,30,3,6,3,105
SSC10270,0,0,0,0,6
SSC10271,13,11,3,0,98
SSC10272,0,0,0,0,10
SSC10273,35,9,10,0,130
SSC10274,47,34,17,0,205
SSC10275,547,358,198,94,6374
SSC10276,489,286,156,74,7387
SSC10277,612,392,250,115,5656
SSC10278,262,234,125,36,1448
SSC10279,289,134,33,6,1177
SSC10280,271,200,88,12,1358
SSC10281,298,123,52,12,2284
SSC10282,300,100,41,3,2411
SSC10283,222,118,41,12,1020
SSC10284,28,16,6,0,143
SSC10285,81,99,63,12,517
SSC10286,16,9,6,0,71
SSC10287,32,15,0,0,111
SSC10288,62,35,24,4,381
SSC10289,6,12,0,0,52
SSC10290,26,15,9,0,129
SSC10291,57,44,18,0,234
SSC10292,62,56,53,41,500
SSC10293,25,13,9,0,159
SSC10294,32,9,0,0,90
SSC10295,13,3,4,3,63
SSC10296,108,65,48,8,575
SSC10297,46,30,0,3,172
SSC10298,11,4,0,0,82
SSC10299,34,18,0,0,148
SSC10300,13,8,3,3,73
SSC10301,53,26,16,0,230
SSC10302,811,330,146,53,5005
SSC10303,435,271,178,91,4018
SSC10304,0,0,0,0,0
SSC10305,0,0,0,0,0
SSC10306,144,69,61,5,1018
SSC10307,131,48,28,0,990
SSC10308,21,0,0,0,63
SSC10309,96,25,3,0,643
SSC10310,36,32,13,0,236
SSC10311,105,50,18,5,697
SSC10312,87,56,62,29,627
SSC10313,60,38,10,0,201
SSC10314,55,35,3,0,264
SSC10315,803,710,458,156,4140
SSC10316,89,54,32,11,416
SSC10317,0,0,0,0,0
SSC10318,98,66,20,3,549
SSC10319,25,4,3,0,82
SSC10320,624,359,142,24,3484
SSC10321,26,12,9,0,142
SSC10322,118,107,45,12,675
SSC10323,65,22,9,3,316
SSC10324,106,43,18,6,708
SSC10325,37,9,3,3,118
SSC10326,55,26,19,0,307
SSC10327,23,14,12,0,105
SSC10328,35,24,3,4,123
SSC10329,267,174,32,9,1640
SSC10330,21,12,6,0,75
SSC10331,29,19,9,0,215
SSC10332,41,6,14,6,362
SSC10333,15,12,0,0,100
SSC10334,27,12,9,0,110
SSC10335,19,9,6,0,152
SSC10336,31,18,0,0,173
SSC10337,491,273,195,55,3915
SSC10338,79,68,40,3,449
SSC10339,174,77,25,0,951
SSC10340,20,3,3,6,98
SSC10341,99,48,28,10,751
SSC10342,32,25,7,3,193
SSC10343,28,18,6,3,105
SSC10344,30,19,6,6,193
SSC10345,26,18,0,0,115
SSC10346,98,28,12,0,256
SSC10347,59,29,9,0,285
SSC10348,33,17,6,0,132
SSC10349,1207,702,620,278,7246
SSC10350,540,269,132,48,4202
SSC10351,30,7,0,0,102
SSC10352,18,10,3,0,93
SSC10353,27,25,0,0,124
SSC10354,59,39,13,3,372
SSC10355,131,52,44,54,1352
SSC10356,17,18,15,0,86
SSC10357,85,51,24,0,284
SSC10358,125,90,79,36,699
SSC10359,37,10,3,0,178
SSC10360,34,29,13,6,211
SSC10361,22,6,3,0,98
SSC10362,12,14,0,0,112
SSC10363,160,99,50,23,780
SSC10364,48,25,9,0,160
SSC10365,58,25,11,0,248
SSC10366,38,17,6,0,186
SSC10367,58,15,3,0,170
SSC10368,206,190,126,43,1360
SSC10369,0,0,0,0,0
SSC10370,196,153,112,30,1241
SSC10371,21,18,0,0,96
SSC10372,37,10,5,3,177
SSC10373,134,60,44,24,566
SSC10374,35,18,3,3,144
SSC10375,126,59,23,6,650
SSC10376,401,214,111,37,2717
SSC10377,26,24,9,6,106
SSC10378,7,12,3,5,109
SSC10379,32,9,3,0,68
SSC10380,315,287,117,51,1290
SSC10381,48,37,12,3,271
SSC10382,251,143,46,15,1007
SSC10383,18,13,0,0,76
SSC10384,36,14,3,0,100
SSC10385,280,108,40,9,1708
SSC10386,13,9,0,3,78
SSC10387,35,34,7,0,172
SSC10388,36,10,3,0,94
SSC10389,26,15,16,6,126
SSC10390,15,12,3,3,75
SSC10391,45,18,9,6,191
SSC10392,10,0,0,0,19
SSC10393,72,39,10,6,457
SSC10394,107,49,4,0,391
SSC10395,53,15,6,0,196
SSC10396,321,324,189,131,1455
SSC10397,30,15,3,0,94
SSC10398,0,0,0,0,0
SSC10399,308,167,103,41,1697
SSC10400,14,3,0,3,82
SSC10401,29,24,3,0,126
SSC10402,35,17,6,0,109
SSC10403,18,9,6,0,97
SSC10404,112,97,42,19,588
SSC10405,64,23,13,0,374
SSC10406,42,11,9,0,165
SSC10407,37,11,3,0,147
SSC10408,12,3,0,0,63
SSC10409,627,316,254,157,6883
SSC10410,62,37,38,28,404
SSC10411,149,107,73,11,1318
SSC10412,105,55,22,0,479
SSC10413,106,47,19,3,777
SSC10414,34,20,0,0,137
SSC10415,49,20,0,0,160
SSC10416,515,257,79,47,2719
SSC10417,26,3,0,0,96
SSC10418,153,76,14,0,649
SSC10419,225,126,59,13,1098
SSC10420,3,3,0,0,21
SSC10421,654,344,246,173,5738
SSC10422,155,108,107,33,1730
SSC10423,28,16,6,3,165
SSC10424,19,19,6,0,96
SSC10425,218,116,66,6,1386
SSC10426,20,12,3,3,119
SSC10427,19,9,0,0,93
SSC10428,12,22,3,3,98
SSC10429,0,0,0,0,141
SSC10430,150,130,59,9,903
SSC10431,60,75,50,17,363
SSC10432,28,19,3,0,145
SSC10433,9,0,3,0,74
SSC10434,26,9,9,3,112
SSC10435,116,40,24,8,600
SSC10436,156,44,16,3,784
SSC10437,339,188,85,26,2287
SSC10438,192,128,103,41,1479
SSC10439,26,14,13,6,94
SSC10440,93,31,9,0,793
SSC10441,428,207,71,22,2042
SSC10442,235,108,40,11,2030
SSC10443,536,317,114,47,4390
SSC10444,548,353,248,79,4192
SSC10445,366,133,52,15,5191
SSC10446,766,420,268,76,9105
SSC10447,76,37,31,8,621
SSC10448,72,25,18,0,318
SSC10449,14,0,0,0,62
SSC10450,56,22,8,0,256
SSC10451,278,183,121,24,2765
SSC10452,275,149,137,108,2845
SSC10453,54,31,7,3,240
SSC10454,28,7,3,0,132
SSC10455,141,125,61,45,933
SSC10456,319,152,85,24,2894
SSC10457,64,81,79,34,415
SSC10458,23,6,10,0,91
SSC10459,26,28,9,3,161
SSC10460,79,20,7,3,326
SSC10461,16,3,0,3,75
SSC10462,51,25,15,0,274
SSC10463,366,244,136,92,2498
SSC10464,107,52,44,39,580
SSC10465,133,98,59,18,1204
SSC10466,108,76,64,26,446
SSC10467,36,10,15,0,209
SSC10468,15,0,0,0,50
SSC10469,663,370,317,138,5414
SSC10470,1007,513,400,119,5637
SSC10471,1723,1087,632,257,11027
SSC10472,580,276,145,58,4744
SSC10473,65,24,16,3,239
SSC10474,0,0,0,0,9
SSC10475,154,90,63,21,1167
SSC10476,21,11,3,0,111
SSC10477,105,60,34,6,923
SSC10478,12,9,0,0,51
SSC10479,25,13,12,0,131
SSC10480,107,54,30,15,582
SSC10481,79,80,34,5,682
SSC10482,12,6,0,0,70
SSC10483,173,69,23,6,784
SSC10484,558,395,328,174,3550
SSC10485,24,15,15,0,127
SSC10486,252,157,121,44,1380
SSC10487,54,27,12,3,232
SSC10488,3311,1697,944,653,19812
SSC10489,20,9,3,0,134
SSC10490,351,168,87,41,1672
SSC10491,102,50,19,3,454
SSC10492,112,41,15,0,796
SSC10493,777,350,190,44,6015
SSC10494,203,191,103,55,992
SSC10495,117,38,22,6,655
SSC10496,43,27,13,3,235
SSC10497,67,33,16,3,335
SSC10498,381,223,123,15,1828
SSC10499,45,15,9,6,202
SSC10500,42,3,3,0,104
SSC10501,339,96,31,0,2644
SSC10502,63,20,8,7,629
SSC10503,43,21,14,3,153
SSC10504,174,107,18,9,1487
SSC10505,21,5,3,0,114
SSC10506,51,37,18,0,195
SSC10507,791,527,374,164,5438
SSC10508,145,197,139,21,1011
SSC10509,12,16,0,0,70
SSC10510,4,0,0,0,115
SSC10511,846,593,386,123,5967
SSC10512,147,91,56,18,910
SSC10513,1399,721,484,271,12266
SSC10514,138,87,53,8,811
SSC10515,24,15,10,3,93
SSC10516,237,143,84,16,1189
SSC10517,1822,831,363,214,9933
SSC10518,474,269,264,121,3912
SSC10519,251,116,64,27,1336
SSC10520,26,15,0,0,94
SSC10521,27,17,7,0,118
SSC10522,124,133,75,13,551
SSC10523,183,57,16,9,2853
SSC10524,675,290,132,70,3916
SSC10525,23,9,3,0,98
SSC10526,164,84,52,21,1550
SSC10527,132,58,46,11,737
SSC10528,73,43,14,0,369
SSC10529,169,110,37,12,647
SSC10530,15,19,7,3,80
SSC10531,152,47,17,3,1511
SSC10532,31,12,3,0,110
SSC10533,119,66,26,3,674
SSC10534,9,3,0,0,42
SSC10535,48,22,0,3,221
SSC10536,80,36,8,6,721
SSC10537,66,37,25,18,575
SSC10538,20,6,3,0,71
SSC10539,108,58,3,0,416
SSC10540,169,97,63,16,896
SSC10541,45,16,6,0,180
SSC10542,355,168,58,21,2660
SSC10543,105,44,7,0,432
SSC10544,33,16,10,3,173
SSC10545,0,0,0,0,0
SSC10546,223,163,72,29,968
SSC10547,24,11,0,0,109
SSC10548,18,6,6,3,102
SSC10549,165,94,63,13,1441
SSC10550,57,24,17,6,251
SSC10551,72,51,18,9,466
SSC10552,33,12,6,0,116
SSC10553,1884,1159,758,421,10907
SSC10554,57,41,17,9,403
SSC10555,0,0,0,0,0
SSC10556,129,40,16,6,597
SSC10557,52,13,9,10,231
SSC10558,1050,640,341,150,7446
SSC10559,38,12,3,3,211
SSC10560,12,10,0,3,80
SSC10561,7,3,0,0,55
SSC10562,6,0,3,0,51
SSC10563,72,30,0,0,249
SSC10564,25,14,3,0,126
SSC10565,130,87,34,3,783
SSC10566,0,0,0,0,0
SSC10567,376,203,89,24,2663
SSC10568,12,4,0,0,36
SSC10569,61,36,9,3,213
SSC10570,6,3,0,0,41
SSC10571,306,130,72,26,1972
SSC10572,0,6,0,0,19
SSC10573,24,5,6,0,116
SSC10574,941,490,287,135,6832
SSC10575,438,206,106,31,2909
SSC10576,454,257,145,55,3728
SSC10577,198,108,74,30,1271
SSC10578,28,4,12,3,119
SSC10579,55,34,9,0,207
SSC10580,34,23,6,3,161
SSC10581,39,19,0,0,125
SSC10582,23,13,8,0,115
SSC10583,113,83,54,33,1024
SSC10584,39,35,19,10,186
SSC10585,245,136,76,41,1370
SSC10586,259,157,58,20,1843
SSC10587,895,408,238,96,9249
SSC10588,13,9,6,0,75
SSC10589,10,15,6,0,106
SSC10590,46,20,13,4,218
SSC10591,287,139,66,12,2203
SSC10592,36,12,0,0,179
SSC10593,21,21,3,6,131
SSC10594,30,26,7,0,130
SSC10595,85,53,33,7,456
SSC10596,140,65,57,26,826
SSC10597,42,17,0,3,152
SSC10598,25,18,12,0,134
SSC10599,493,318,219,102,3019
SSC10600,47,38,7,3,152
SSC10601,46,52,9,6,194
SSC10602,44,22,4,0,226
SSC10603,210,147,107,43,1216
SSC10604,134,98,72,20,975
SSC10605,55,15,3,0,184
SSC10606,21,25,17,3,183
SSC10607,15,13,10,0,102
SSC10608,39,24,12,3,164
SSC10609,42,28,6,6,230
SSC10610,353,277,252,194,2490
SSC10611,495,355,227,72,2674
SSC10612,23,25,10,0,174
SSC10613,247,121,47,8,1351
SSC10614,51,24,3,0,168
SSC10615,112,66,25,13,542
SSC10616,3,6,0,0,31
SSC10617,86,22,7,0,346
SSC10618,24,6,9,0,123
SSC10619,334,96,42,6,2175
SSC10620,26,12,9,0,127
SSC10621,130,60,15,0,635
SSC10622,413,401,165,51,2254
SSC10623,33,9,3,0,174
SSC10624,352,282,222,104,2196
SSC10625,435,220,218,77,2884
SSC10626,18,19,6,0,79
SSC10627,25,18,0,3,101
SSC10628,32,8,3,0,126
SSC10629,75,35,12,3,354
SSC10630,55,26,9,4,265
SSC10631,705,472,315,101,3708
SSC10632,20,15,3,0,77
SSC10633,26,5,3,0,146
SSC10634,642,235,89,14,5566
SSC10635,0,0,0,0,0
SSC10636,23,12,0,0,86
SSC10637,943,582,267,93,7371
SSC10638,245,165,61,17,1399
SSC10639,207,64,38,15,778
SSC10640,246,138,67,21,2093
SSC10641,62,52,28,0,603
SSC10642,533,342,178,63,3443
SSC10643,1353,687,496,226,9805
SSC10644,170,126,108,22,980
SSC10645,27,34,4,0,179
SSC10646,39,21,16,3,249
SSC10647,0,0,0,0,0
SSC10648,31,15,13,0,93
SSC10649,269,106,49,13,2705
SSC10650,649,315,249,161,5248
SSC10651,660,327,172,60,4918
SSC10652,41,32,10,0,186
SSC10653,55,29,16,0,271
SSC10654,65,34,18,3,366
SSC10655,35,9,3,0,153
SSC10656,21,32,15,0,140
SSC10657,234,207,140,65,1283
SSC10658,96,80,31,18,516
SSC10659,6,8,0,0,62
SSC10660,99,60,13,0,542
SSC10661,10,3,9,0,85
SSC10662,25,9,6,6,130
SSC10663,42,24,10,0,150
SSC10664,56,36,11,3,240
SSC10665,151,115,69,38,808
SSC10666,21,15,3,3,88
SSC10667,155,99,59,26,1252
SSC10668,59,32,19,0,306
SSC10669,29,10,6,0,153
SSC10670,30,8,10,6,135
SSC10671,39,18,3,3,123
SSC10672,145,43,36,0,1843
SSC10673,50,34,29,4,236
SSC10674,17,10,0,0,74
SSC10675,98,97,50,38,518
SSC10676,62,54,47,20,327
SSC10677,21,21,7,0,115
SSC10678,181,119,134,108,904
SSC10679,12,12,0,0,42
SSC10680,30,15,3,0,121
SSC10681,22,5,6,0,60
SSC10682,55,28,11,0,172
SSC10683,662,437,301,94,4382
SSC10684,30,28,9,5,151
SSC10685,36,19,0,0,127
SSC10686,26,19,10,6,149
SSC10687,15,12,3,0,60
SSC10688,23,29,37,21,157
SSC10689,38,4,0,3,119
SSC10690,417,311,219,133,2666
SSC10691,644,288,130,22,7620
SSC10692,23,9,9,4,197
SSC10693,120,39,0,4,1387
SSC10694,66,40,18,0,416
SSC10695,62,31,13,0,395
SSC10696,254,176,33,4,1253
SSC10697,153,136,135,64,1086
SSC10698,102,41,9,3,371
SSC10699,153,46,34,26,1190
SSC10700,1072,570,347,113,11005
SSC10701,21,20,3,0,105
SSC10702,23,21,3,3,112
SSC10703,33,12,14,3,154
SSC10704,47,11,15,3,212
SSC10705,26,22,18,0,173
SSC10706,113,67,16,3,760
SSC10707,46,45,30,31,250
SSC10708,511,312,210,91,2933
SSC10709,318,164,74,29,1903
SSC10710,188,76,65,25,1092
SSC10711,105,30,24,12,491
SSC10712,85,46,27,10,627
SSC10713,39,22,0,0,148
SSC10714,137,48,26,0,831
SSC10715,109,44,27,3,442
SSC10716,19,17,12,3,90
SSC10717,41,30,21,3,271
SSC10718,123,73,43,32,943
SSC10719,18,18,16,0,94
SSC10720,93,50,16,7,320
SSC10721,21,21,12,3,83
SSC10722,711,321,126,33,4872
SSC10723,49,33,3,0,183
SSC10724,124,115,67,14,712
SSC10725,130,79,55,20,609
SSC10726,407,282,166,91,3068
SSC10727,36,6,3,0,102
SSC10728,100,36,12,0,543
SSC10729,396,179,96,53,2157
SSC10730,44,15,3,0,190
SSC10731,7,8,4,3,91
SSC10732,23,42,61,19,169
SSC10733,34,22,11,0,157
SSC10734,944,543,370,184,6878
SSC10735,1769,1011,557,207,12924
SSC10736,29,18,0,0,147
SSC10737,25,22,5,0,106
SSC10738,251,96,71,14,1179
SSC10739,42,23,3,0,213
SSC10740,40,28,6,0,163
SSC10741,710,275,111,46,7050
SSC10742,10,3,0,0,33
SSC10743,42,16,13,4,161
SSC10744,101,97,47,12,467
SSC10745,214,115,68,21,1841
SSC10746,275,161,75,20,2204
SSC10747,27,14,0,0,93
SSC10748,17,15,6,0,78
SSC10749,91,85,30,13,472
SSC10750,37,17,9,0,150
SSC10751,140,113,64,27,819
SSC10752,46,15,0,4,209
SSC10753,29,18,0,3,118
SSC10754,87,40,6,0,387
SSC10755,45,24,12,3,222
SSC10756,624,380,197,116,3654
SSC10757,18,4,0,4,120
SSC10758,55,25,7,3,245
SSC10759,35,9,8,0,143
SSC10760,31,23,3,0,149
SSC10761,292,113,40,3,2130
SSC10762,25,15,4,0,109
SSC10763,892,505,332,117,7161
SSC10764,403,220,174,54,3010
SSC10765,620,279,192,47,2747
SSC10766,128,101,49,12,737
SSC10767,83,29,10,0,691
SSC10768,32,23,7,3,199
SSC10769,232,106,66,20,1514
SSC10770,356,238,191,73,1948
SSC10771,12,9,6,0,112
SSC10772,230,131,96,23,1473
SSC10773,62,19,16,6,319
SSC10774,102,44,31,15,523
SSC10775,280,188,96,19,1519
SSC10776,142,71,13,0,938
SSC10777,317,206,167,88,1991
SSC10778,280,183,115,50,2014
SSC10779,752,457,318,134,4932
SSC10780,173,139,95,20,1244
SSC10781,39,17,10,0,168
SSC10782,460,275,187,67,2604
SSC10783,21,3,8,0,102
SSC10784,28,14,11,6,256
SSC10785,57,42,33,21,388
SSC10786,349,261,138,32,3080
SSC10787,1243,682,370,144,8755
SSC10788,43,24,3,3,155
SSC10789,68,46,16,3,457
SSC10790,28,16,3,0,128
SSC10791,248,148,85,37,1117
SSC10792,68,17,0,0,249
SSC10793,413,175,54,8,3218
SSC10794,142,112,81,51,1386
SSC10795,363,172,144,54,2293
SSC10796,36,5,9,3,114
SSC10797,20,9,0,0,142
SSC10798,162,51,35,7,877
SSC10799,66,39,0,0,217
SSC10800,306,201,126,16,1957
SSC10801,297,129,76,16,1885
SSC10802,654,317,153,68,2942
SSC10803,388,194,158,72,2362
SSC10804,421,227,180,162,3937
SSC10805,31,7,6,0,112
SSC10806,0,0,0,0,0
SSC10807,49,16,12,0,303
SSC10808,51,28,8,3,235
SSC10809,18,12,6,0,82
SSC10810,36,14,4,3,123
SSC10811,25,9,9,3,157
SSC10812,98,37,0,3,408
SSC10813,38,7,0,0,130
SSC10814,39,18,6,0,212
SSC10815,28,19,9,3,169
SSC10816,225,90,47,14,1028
SSC10817,26,6,4,0,111
SSC10818,84,65,23,3,677
SSC10819,63,33,18,0,249
SSC10820,192,106,54,18,1047
SSC10821,47,14,6,6,150
SSC10822,205,97,35,3,1377
SSC10823,636,373,151,67,3582
SSC10824,174,89,67,16,1223
SSC10825,1252,805,300,54,7878
SSC10826,20,7,3,0,171
SSC10827,178,65,36,8,2322
SSC10828,6,10,6,0,76
SSC10829,1827,852,522,189,11448
SSC10830,31,25,9,3,149
SSC10831,266,250,380,277,2143
SSC10832,45,24,6,3,206
SSC10833,566,291,212,99,4298
SSC10834,63,33,17,9,271
SSC10835,335,78,26,4,2527
SSC10836,327,105,45,12,4645
SSC10837,14,12,6,0,142
SSC10838,180,42,11,3,1095
SSC10839,72,52,59,20,862
SSC10840,318,310,227,73,1954
SSC10841,22,4,0,0,72
SSC10842,10,6,3,3,99
SSC10843,55,41,16,9,333
SSC10844,15,9,3,0,78
SSC10845,54,31,3,0,355
SSC10846,36,22,8,3,188
SSC10847,35,12,0,0,139
SSC10848,40,9,9,3,119
SSC10849,23,15,9,3,124
SSC10850,36,13,0,4,147
