region_id,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC10001,195,0,0,0,0,0,0,17,212,198,0,0,0,0,0,0,15,213,72,21,14,0,0,0,0,4,111,29,16,28,11,3,0,0,3,90,9,12,58,34,6,3,0,3,125,14,16,82,38,14,0,4,3,171,10,18,102,58,12,0,0,4,204,13,15,89,56,19,3,3,9,207,17,15,57,35,19,3,4,3,153,8,6,36,30,8,3,0,3,94,3,3,16,12,3,3,3,3,46,5,3,9,13,3,3,4,3,43,3,0,8,7,3,0,0,0,21,0,3,4,5,0,3,3,0,18,0,3,0,3,3,3,3,0,15,576,131,503,302,93,24,24,70,1723
SSC10002,90,0,0,0,0,0,0,7,97,120,0,0,0,0,0,0,4,124,153,13,4,0,0,0,0,16,186,138,57,27,3,0,0,0,11,236,55,56,66,17,0,0,0,12,206,72,42,68,20,14,0,0,6,222,62,45,51,29,5,3,3,6,204,50,23,59,28,3,0,0,5,168,46,34,60,36,8,3,0,7,194,34,24,76,35,5,4,4,13,195,32,9,40,25,19,0,4,4,133,12,17,35,25,13,3,6,7,118,13,8,26,29,14,8,5,3,106,16,7,33,8,9,3,0,4,80,10,3,19,9,9,5,0,3,58,903,338,564,264,99,29,22,108,2327
SSC10003,32,0,0,0,0,0,0,0,32,14,3,0,0,4,0,0,0,21,8,5,10,0,0,0,0,0,23,6,0,11,6,4,0,0,0,27,0,3,20,8,4,0,0,4,39,0,3,21,17,8,0,0,3,52,4,3,18,13,3,0,0,0,41,0,3,16,12,4,3,0,0,38,0,3,14,5,3,3,0,0,28,0,3,3,7,0,0,4,0,17,0,3,3,6,0,0,0,0,12,0,3,0,5,6,3,0,0,17,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,64,32,127,79,36,9,4,7,358
SSC10004,69,4,0,0,0,0,0,9,82,46,25,9,0,0,0,0,4,84,42,22,14,3,3,0,0,6,90,15,17,27,11,10,3,0,0,83,7,11,41,16,9,0,3,3,90,4,10,21,15,5,0,3,6,64,5,7,21,26,3,5,3,3,73,6,7,27,13,5,5,3,3,69,6,8,18,26,10,4,3,3,78,3,10,21,9,7,0,3,3,56,4,0,18,11,7,5,3,0,48,0,3,15,18,6,0,3,0,45,3,0,6,5,3,3,0,3,23,0,0,5,5,3,3,0,3,19,3,0,3,0,3,0,3,0,12,213,124,246,158,74,28,27,46,916
SSC10005,40,3,0,0,0,0,0,4,47,48,9,7,0,0,0,0,0,64,25,7,21,4,3,0,0,3,63,12,7,20,16,4,3,0,3,65,9,10,21,17,4,4,0,0,65,5,3,28,14,5,3,0,3,61,6,11,31,23,9,0,3,3,86,6,7,13,17,9,0,0,0,52,4,3,20,26,0,3,3,3,62,4,6,21,15,16,0,0,3,65,4,8,16,3,7,4,0,3,45,0,0,12,4,4,5,3,0,28,0,6,7,7,4,0,3,0,27,3,0,3,3,5,3,3,3,23,0,5,9,0,0,0,0,0,14,166,85,229,149,70,25,15,28,767
SSC10006,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,3,3,0,0,0,0,0,6,3,0,3,3,0,0,0,0,9,0,0,3,3,3,3,0,0,12,0,3,3,0,3,0,0,0,9,3,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,12,0,3,0,3,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,15,18,21,6,6,3,0,84
SSC10007,109,3,3,0,0,0,0,7,122,60,9,3,3,0,0,0,3,78,44,18,20,11,4,0,0,3,100,23,25,42,22,4,0,0,0,116,12,16,60,31,12,0,0,7,138,4,18,62,30,12,0,0,3,129,8,4,49,22,14,0,4,3,104,7,12,37,20,7,0,0,3,86,7,7,22,24,8,0,0,0,68,3,5,17,21,3,5,0,3,57,3,5,9,10,4,3,4,0,38,3,0,11,3,3,4,5,3,32,4,0,0,4,4,0,0,3,15,3,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,3,290,122,335,201,81,12,13,38,1092
SSC10008,75,0,0,0,0,0,0,4,79,34,17,9,6,3,0,0,3,72,27,26,17,4,3,0,0,3,80,13,18,21,14,10,0,0,3,79,8,8,25,19,3,4,0,0,67,3,6,27,13,8,0,4,3,64,4,7,35,14,11,4,0,3,78,10,9,35,26,9,0,0,5,94,5,12,29,20,10,0,0,4,80,5,3,23,21,3,5,0,5,65,5,4,12,12,11,3,0,7,54,9,0,4,13,7,0,0,3,36,4,0,6,8,0,0,6,3,27,0,3,4,3,6,3,0,3,22,0,0,6,4,0,0,0,0,10,202,113,253,177,84,19,10,49,907
SSC10009,6,0,0,0,0,0,0,3,9,7,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,3,3,3,0,0,0,3,0,12,0,3,0,6,0,0,0,3,12,0,0,6,5,0,0,0,0,11,0,0,3,0,3,0,3,3,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,22,16,3,0,6,9,84
SSC10010,120,0,0,0,0,0,0,6,126,100,6,8,0,0,0,0,4,118,86,18,20,3,0,0,3,3,133,66,66,78,15,5,0,0,6,236,16,26,75,28,5,0,0,8,158,16,21,79,21,14,0,3,3,157,10,14,66,39,4,5,0,0,138,7,18,49,27,4,0,3,5,113,6,7,31,20,13,0,0,6,83,5,5,29,12,9,0,0,0,60,0,0,11,9,3,6,0,3,32,0,0,7,6,3,0,3,6,25,0,3,6,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,9,432,184,462,180,66,11,18,50,1403
