region_id,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
SSC10001,79,169,179,220,344,209,32,0,0,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,24,32,10,3,0,0,82,0,0,0,3,0,3,0,0,0,6,3,7,4,14,17,3,0,0,0,48,0,10,6,11,17,5,0,0,0,49,38,49,11,25,39,19,0,0,0,181,23,22,4,12,20,7,0,0,0,88,0,0,5,6,10,0,0,0,0,21,4,8,7,0,0,0,0,0,0,19,0,7,19,21,11,5,0,0,0,63,0,3,0,6,5,3,0,0,0,17,3,16,13,8,9,4,0,0,0,53,3,3,3,3,5,8,0,0,0,25,3,6,7,13,27,8,0,0,0,64,3,17,23,29,53,18,0,0,0,143,6,16,20,17,49,29,3,0,0,140,3,3,3,5,0,3,0,0,0,17,0,7,6,11,13,3,0,0,0,40
SSC10002,25,78,306,332,274,207,67,7,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,15,12,10,3,0,0,65,0,0,3,0,3,3,0,0,0,9,0,3,4,7,8,5,3,0,0,30,0,3,18,12,16,8,0,0,0,57,17,21,24,30,19,25,6,0,0,142,9,8,20,8,17,8,0,0,0,70,0,3,9,3,9,0,3,0,0,27,0,3,7,8,3,6,0,0,0,27,0,5,33,37,22,11,0,0,0,108,3,5,4,6,9,3,0,0,0,30,0,15,46,44,29,25,3,0,0,162,0,8,21,15,11,9,0,0,0,64,0,4,33,22,17,9,0,0,0,85,0,9,32,30,48,43,3,0,0,165,3,3,38,51,50,34,9,0,0,188,0,0,9,0,8,4,0,0,0,21,0,4,15,13,5,15,3,0,0,55
SSC10003,25,18,46,68,69,33,9,0,0,268,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,5,4,4,0,0,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,5,4,4,9,5,0,0,0,35,3,0,6,4,0,0,0,0,0,13,0,0,3,3,3,0,0,0,0,9,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,4,11,8,3,0,0,0,26,3,0,5,17,20,3,0,0,0,48,0,3,6,13,9,8,0,0,0,39,3,0,0,3,0,0,0,0,0,6,0,0,0,3,3,3,0,0,0,9
SSC10004,32,76,142,126,97,63,3,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,4,5,3,7,0,0,0,0,19,0,0,0,5,0,0,0,0,0,5,3,3,0,3,3,0,0,0,0,12,0,3,3,3,0,0,0,0,0,9,15,9,20,21,16,11,0,0,0,92,14,9,16,7,8,3,3,0,0,60,0,0,3,3,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,8,5,0,0,0,0,0,13,3,0,3,0,3,3,0,0,0,12,0,5,4,0,0,0,0,0,0,9,0,4,3,3,4,3,0,0,0,17,0,0,0,7,4,0,0,0,0,11,0,0,11,10,9,6,0,0,0,36,3,6,28,19,26,21,0,0,0,103,0,0,0,5,0,0,0,0,0,5,3,3,3,3,0,0,0,0,0,12
SSC10005,34,64,122,127,115,92,22,6,0,582,3,4,5,0,3,8,0,0,0,23,0,7,7,11,5,0,0,0,0,30,0,4,4,4,7,3,0,0,0,22,0,0,0,3,3,0,0,0,0,6,0,0,0,3,0,3,0,0,0,6,3,3,0,0,0,3,0,0,0,9,6,13,16,15,13,4,0,0,0,67,11,4,6,4,11,7,3,0,0,46,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,6,0,0,7,8,6,5,0,0,0,26,3,0,4,5,6,0,0,0,0,18,0,0,3,0,0,3,0,0,0,6,0,4,3,9,9,9,3,0,0,37,0,4,4,14,14,16,5,0,0,57,0,0,3,3,0,0,0,0,0,6,0,0,6,3,5,0,0,0,0,14
SSC10006,3,4,10,19,17,19,9,0,0,81,0,0,8,13,4,15,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10007,56,58,168,194,178,92,21,6,0,773,0,0,0,0,3,0,0,0,0,3,0,4,7,7,3,0,0,0,0,21,3,0,5,7,8,0,0,0,0,23,0,0,3,0,3,0,0,0,0,6,0,3,4,9,4,0,0,0,0,20,0,0,0,0,3,4,0,0,0,7,19,8,21,22,19,7,0,0,0,96,37,18,10,10,6,0,0,3,0,84,0,0,3,3,3,3,0,0,0,12,0,0,3,3,3,0,0,0,0,9,0,7,3,11,6,0,0,0,0,27,0,5,7,5,4,0,0,0,0,21,0,0,9,4,5,3,0,0,0,21,0,0,5,6,3,6,0,0,0,20,0,3,3,13,10,11,3,0,0,43,0,3,9,26,24,11,3,0,0,76,8,5,38,46,37,7,0,0,0,141,0,0,5,4,3,0,0,0,0,12,3,4,9,12,4,0,0,0,0,32
SSC10008,32,51,121,126,118,76,9,0,0,533,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,10,5,4,3,0,0,0,25,0,3,0,0,0,0,0,0,0,3,0,0,3,4,3,3,0,0,0,13,0,3,0,0,0,0,0,0,0,3,8,4,18,20,21,5,0,0,0,76,9,7,18,9,12,3,0,0,0,58,0,0,3,4,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,10,3,0,0,0,3,0,0,0,0,6,0,0,6,8,5,3,0,0,0,22,0,3,5,6,9,3,0,0,0,26,0,0,3,5,9,3,0,0,0,20,0,3,13,3,4,7,0,0,0,30,3,4,19,13,28,15,3,0,0,85,3,0,0,4,0,0,0,0,0,7,3,3,6,4,3,0,3,0,0,22
SSC10009,0,3,15,15,12,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SSC10010,41,98,285,292,226,103,12,0,0,1057,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,14,22,14,7,0,0,0,63,0,0,0,4,0,0,0,0,0,4,0,6,6,3,4,6,0,0,0,25,0,0,22,22,13,4,0,0,0,61,26,20,31,35,17,8,0,0,0,137,21,6,7,6,6,0,0,0,0,46,0,0,4,5,8,0,0,0,0,17,0,5,6,3,3,4,0,0,0,21,0,8,37,20,26,6,0,0,0,97,0,0,3,0,4,6,0,0,0,13,0,5,24,7,4,5,0,0,0,45,0,0,11,10,8,5,0,0,0,34,0,8,24,16,18,3,0,0,0,69,3,8,24,40,18,11,3,0,0,107,3,16,49,40,47,24,0,0,0,179,0,0,4,5,0,0,0,0,0,9,3,4,6,7,7,0,4,0,0,31
