region_id,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
SSC10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,13,17,40,51,48,3,0,0,176,0,0,0,4,8,4,0,0,0,16,19,48,36,41,62,32,3,0,0,241,0,6,12,9,24,10,3,0,0,64,14,28,19,13,35,18,3,0,0,130,16,7,10,7,7,7,3,0,0,57,0,9,19,15,37,22,5,0,0,107,0,0,3,9,5,4,0,0,0,21,3,10,17,13,11,6,0,0,0,60,0,3,5,3,5,3,0,0,0,19,3,12,10,13,28,10,3,0,0,79,3,3,5,5,0,0,3,0,0,19,0,5,3,14,20,10,0,0,0,52,3,3,5,6,11,8,3,0,0,39,3,7,6,5,12,9,0,0,0,42,3,3,3,3,3,3,0,0,0,18,3,5,6,17,18,9,0,0,0,58,5,7,3,3,7,3,3,0,0,31
SSC10002,0,0,0,3,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,3,3,4,32,22,20,15,4,0,0,100,0,0,3,3,3,3,3,0,0,15,6,6,30,31,32,18,4,0,0,127,0,4,10,28,19,15,5,0,0,81,4,7,18,17,24,19,5,0,0,94,3,16,17,14,9,9,3,0,0,71,0,3,18,15,20,11,3,0,0,70,3,3,12,11,11,0,3,0,0,43,0,8,37,53,15,5,0,0,0,118,0,3,10,13,4,5,0,0,0,35,3,6,49,47,37,34,8,3,0,187,0,0,3,9,7,7,8,0,0,34,0,3,17,21,17,12,3,0,0,73,0,5,9,12,19,22,0,0,0,67,0,0,18,15,12,12,5,0,0,62,0,3,7,11,4,3,3,0,0,31,3,4,9,7,15,7,7,0,0,52,0,3,7,0,3,7,3,4,0,27
SSC10003,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,15,3,4,5,21,10,7,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,10,8,7,0,0,0,0,25,0,0,5,0,3,6,0,0,0,14,5,10,5,0,5,0,0,0,0,25,3,0,3,5,3,0,0,0,0,14,0,0,3,0,4,4,3,0,0,14,0,0,0,4,4,0,0,0,0,8,0,0,0,3,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,11,3,0,0,4,3,0,0,0,0,10,3,0,3,7,9,11,3,0,0,36,0,4,4,7,0,0,0,0,0,15,3,0,3,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6
SSC10004,0,4,0,3,0,5,0,0,0,12,0,7,40,27,22,7,0,0,0,103,4,15,22,18,15,11,0,0,0,85,0,7,0,0,0,0,0,0,0,7,3,7,19,15,12,4,0,0,0,60,0,3,5,3,3,0,0,0,0,14,6,5,11,7,3,3,0,0,0,35,7,9,10,3,3,3,0,0,0,35,0,0,3,9,4,10,0,0,0,26,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,4,0,0,5,0,0,0,9,3,0,7,4,3,3,0,0,0,20,3,7,5,7,11,3,0,0,0,36,0,0,0,3,0,3,3,0,0,9,0,0,3,8,7,3,0,0,0,21,0,0,3,0,3,0,0,0,0,6,3,9,4,9,5,0,0,0,0,30,3,3,3,7,3,3,0,0,0,22
SSC10005,0,6,5,9,3,16,6,3,0,48,0,13,41,57,41,25,0,0,0,177,6,9,9,6,19,10,0,3,0,62,0,0,7,7,13,6,3,0,0,36,6,14,16,8,8,3,3,0,0,58,3,0,5,7,0,3,0,0,0,18,0,10,3,4,4,0,0,0,0,21,5,0,0,0,4,0,4,0,0,13,0,3,6,10,4,12,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,6,0,4,0,0,6,0,0,0,0,10,0,0,3,3,3,3,0,0,0,12,0,0,4,0,0,4,3,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,0,6,3,5,13,3,0,6,0,0,0,30,5,0,7,9,7,4,0,0,0,32
SSC10006,0,4,7,19,11,16,9,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10007,0,0,0,3,0,5,0,0,0,8,0,7,42,55,51,21,0,0,0,176,13,10,30,37,26,13,3,0,0,132,0,0,3,3,3,5,0,0,0,14,3,7,20,19,8,12,0,0,0,69,3,5,11,11,9,0,0,3,0,42,16,5,8,8,10,8,3,0,0,58,10,10,5,3,5,0,3,0,0,36,0,0,3,11,11,8,3,0,0,36,0,0,0,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0,0,8,0,3,3,0,7,4,0,0,0,17,0,4,7,6,0,3,0,0,0,20,3,0,4,7,0,0,3,3,0,20,0,0,8,12,5,4,3,0,0,32,0,0,0,7,9,0,0,0,0,16,0,0,4,3,10,4,3,0,0,24,4,0,0,0,0,0,0,0,0,4,4,7,12,6,17,0,0,0,0,46,0,0,0,3,4,5,0,0,0,12
SSC10008,0,0,0,0,3,5,0,0,0,8,0,3,14,16,22,7,0,0,0,62,7,12,29,27,26,21,3,0,0,125,3,0,3,3,0,0,0,0,0,9,3,7,20,20,15,6,0,0,0,71,0,0,5,5,4,0,0,0,0,14,6,3,6,6,4,0,0,0,0,25,7,3,4,0,5,3,3,0,0,25,0,0,6,17,8,9,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,0,3,3,0,3,3,0,0,0,12,0,3,0,0,4,3,0,0,0,10,3,3,6,5,0,0,0,0,0,17,0,3,3,7,8,6,0,0,0,27,0,0,0,3,4,6,0,0,0,13,0,0,3,3,6,3,0,0,0,15,0,3,3,0,0,0,3,0,0,9,0,5,8,6,3,4,0,0,0,26,3,3,5,5,0,0,0,0,0,16
SSC10009,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SSC10010,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,8,28,42,43,18,0,0,0,143,0,3,3,3,3,3,0,0,0,15,4,14,31,29,19,10,0,0,0,107,0,4,30,25,20,7,3,0,0,89,14,13,17,24,19,8,0,0,0,95,10,9,5,7,9,7,0,0,0,47,0,4,19,32,26,5,3,0,0,89,0,0,14,9,6,3,0,0,0,32,3,3,27,17,11,4,0,0,0,65,0,0,5,5,3,3,0,0,0,16,0,9,34,27,18,4,0,0,0,92,0,8,7,3,9,0,3,0,0,30,0,5,22,25,14,7,0,0,0,73,0,4,14,13,0,5,0,0,0,36,0,6,8,11,3,5,3,0,0,36,0,3,3,3,0,4,0,0,0,13,3,5,11,14,16,6,0,0,0,55,0,0,7,3,7,4,0,0,0,21
