region_id,P_SOL_SE_Tot_2001_2005,P_SOL_SE_Tot_2006,P_SOL_SE_Tot_2007,P_SOL_SE_Tot_2008,P_SOL_SE_Tot_2009,P_SOL_SE_Tot_2010,P_SOL_SE_Tot_2011,P_SOL_SE_Tot_arrival_ns,P_SOL_SE_Tot_Total,P_L_prof_Eng_ns_bf1996,P_L_prof_Eng_ns_1996_2000,P_L_prof_Eng_ns_2001_2005,P_L_prof_Eng_ns_2006,P_L_prof_Eng_ns_2007,P_L_prof_Eng_ns_2008,P_L_prof_Eng_ns_2009,P_L_prof_Eng_ns_2010,P_L_prof_Eng_ns_2011,P_L_prof_Eng_ns_arrival_ns,P_L_prof_Eng_ns_Total,P_Tot_bf1996,P_Tot_1996_2000,P_Tot_2001_2005,P_Tot_2006,P_Tot_2007,P_Tot_2008,P_Tot_2009,P_Tot_2010,P_Tot_2011,P_Tot_Yr_arrival_not_stated,P_Tot_Total
SSC10020,17,26,20,20,42,24,34,17,272,3,0,0,0,0,0,0,0,0,0,3,323,22,50,32,26,27,42,38,46,39,645
SSC10021,3,3,0,0,0,0,0,72,83,3,0,0,0,0,0,0,0,0,0,3,45,3,3,6,0,0,0,0,0,72,129
SSC10022,171,59,53,49,74,56,20,35,1024,0,3,0,0,0,0,0,0,0,0,3,913,309,376,108,111,106,116,111,52,58,2260
SSC10023,11,0,0,0,0,6,3,26,437,4,0,0,0,0,0,0,0,0,0,4,593,34,21,3,3,0,4,6,6,38,708
SSC10024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12
SSC10025,63,16,11,12,4,22,7,18,578,6,0,0,0,0,0,0,0,0,3,9,1047,158,200,48,35,31,14,36,14,55,1638
SSC10026,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,28
SSC10027,490,145,143,158,113,78,48,93,2699,9,0,4,0,0,6,3,3,0,0,25,1276,422,547,159,151,179,123,92,48,108,3105
SSC10028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,18
SSC10029,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,16
SSC10030,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,12
SSC10031,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,35,0,7,3,6,0,0,0,0,3,54
SSC10032,20,0,0,4,7,3,3,9,116,0,0,0,0,0,0,0,0,0,0,0,432,44,61,8,11,7,13,11,9,34,630
SSC10033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11
SSC10034,93,36,22,22,22,10,12,33,939,0,0,0,0,0,0,0,0,0,0,0,1124,136,137,39,28,31,22,18,12,69,1616
SSC10035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15
SSC10036,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,54,0,3,0,0,0,0,0,0,3,60
SSC10037,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,6,22
SSC10038,3,3,11,0,3,3,4,3,91,0,0,0,0,0,3,0,0,0,0,3,352,16,30,13,17,13,14,6,4,15,480
SSC10039,84,23,38,42,40,46,26,61,816,0,0,0,0,3,0,0,0,0,0,3,1261,174,287,52,93,81,93,93,45,126,2305
SSC10040,3,3,0,7,6,0,0,11,87,0,0,0,0,0,0,0,0,0,0,0,173,12,13,3,4,7,6,0,0,15,233
SSC10041,6,0,0,4,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,188,14,17,0,0,4,3,0,0,10,236
SSC10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10043,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,39,6,6,0,0,0,0,0,0,0,51
SSC10044,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,28
SSC10045,6,0,0,0,3,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,166,14,14,0,0,6,9,3,3,13,228
SSC10046,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,109,7,12,0,0,0,0,0,4,0,132
SSC10047,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,18
SSC10048,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,0,0,0,0,0,28
SSC10049,3,3,0,0,0,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,108,9,6,3,0,0,0,3,3,6,138
SSC10050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,0,0,0,0,43
SSC10051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27
SSC10052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
SSC10053,133,33,59,100,136,227,167,79,1221,0,0,0,0,0,6,3,3,0,3,15,1173,229,237,59,83,135,186,260,191,143,2696
SSC10054,230,90,71,89,101,65,28,122,2855,14,3,0,0,0,0,0,0,4,4,25,2235,280,279,104,89,99,114,76,37,160,3473
SSC10055,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,9
SSC10056,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,86,0,0,3,4,0,0,0,0,6,99
SSC10057,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,3,0,0,0,0,3,33
SSC10058,437,133,184,215,159,179,92,94,2708,5,4,0,0,0,3,0,0,0,0,12,1474,503,584,163,238,247,208,220,121,138,3896
SSC10059,24,0,11,16,3,8,3,14,697,7,0,0,0,0,0,0,0,0,3,10,847,43,45,0,17,16,3,15,9,27,1022
SSC10060,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,3,40
SSC10061,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,6,29
SSC10062,134,34,22,19,33,12,24,38,951,0,6,0,0,0,0,0,0,0,3,9,614,166,145,40,28,19,36,15,24,53,1140
SSC10063,1419,497,747,830,681,501,256,406,9539,21,4,11,6,3,9,6,6,3,10,79,4510,1128,1605,547,800,903,740,572,292,519,11616
SSC10064,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,39,3,3,0,0,3,0,3,0,3,54
SSC10065,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,3,0,0,0,0,23
SSC10066,14,8,9,9,6,6,0,0,81,0,0,0,0,0,0,0,0,0,0,0,122,12,19,8,12,9,12,6,0,9,209
SSC10067,35,20,11,13,9,7,0,0,208,0,0,4,0,0,0,0,0,0,0,4,254,34,69,20,20,28,16,15,7,14,477
SSC10068,94,32,24,31,20,11,15,13,616,3,0,0,0,0,0,0,0,0,0,3,576,148,132,45,34,44,26,17,18,24,1064
SSC10069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,25
SSC10070,3150,779,1275,1362,1292,871,519,778,18518,50,20,18,8,14,21,15,7,3,22,178,6958,2272,3289,814,1332,1436,1352,904,534,861,19752
SSC10071,4,4,7,0,0,3,4,0,70,0,0,0,0,0,0,0,0,0,0,0,243,27,36,13,13,0,4,3,4,12,355
SSC10072,36,0,0,11,5,7,0,51,754,10,0,0,0,0,0,0,0,0,0,10,751,38,42,5,0,11,5,7,0,58,917
SSC10073,29,10,8,8,12,23,0,24,375,3,0,0,0,0,0,0,0,0,0,3,1482,234,269,60,58,79,58,59,15,88,2402
SSC10074,12,6,0,11,6,3,3,0,97,0,0,0,0,0,0,0,0,0,0,0,394,71,92,29,46,38,24,30,17,32,773
SSC10075,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,0,0,26
SSC10076,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,28
SSC10077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13
SSC10078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,15
SSC10079,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,76,11,8,0,0,0,0,0,0,0,95
SSC10080,4,0,0,0,4,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,41,3,7,0,0,0,4,0,0,3,58
SSC10081,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,23
SSC10082,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,64,0,11,0,0,0,0,0,0,3,78
SSC10083,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,4,0,0,0,0,33
SSC10084,106,29,21,31,44,40,19,18,627,3,0,0,0,0,0,3,0,0,0,6,985,250,355,93,74,94,122,101,44,57,2175
SSC10085,27,8,3,3,6,9,3,9,211,0,0,0,0,0,0,0,0,0,0,0,438,153,112,33,22,39,42,77,17,26,959
SSC10086,26,0,18,12,3,7,3,17,587,0,0,0,0,0,0,0,0,0,0,0,931,63,61,5,23,19,3,7,3,36,1151
SSC10087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SSC10088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,10
SSC10089,13,6,11,9,9,13,0,5,168,3,0,0,0,0,0,0,0,0,0,3,581,22,52,16,17,12,15,21,4,35,775
SSC10090,105,28,26,40,37,43,15,26,707,0,3,0,0,0,0,0,0,0,3,6,1311,298,405,113,131,142,123,174,88,109,2894
SSC10091,16,3,6,3,3,17,3,9,129,3,0,0,0,0,0,0,0,0,0,3,245,50,61,13,27,26,15,36,14,33,520
SSC10092,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,52,0,7,0,0,3,3,0,0,3,68
SSC10093,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,0,46
SSC10094,9,0,0,3,0,3,0,6,37,0,0,0,0,0,0,0,0,0,0,0,40,12,15,0,0,3,0,6,0,9,85
SSC10095,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19
SSC10096,3,0,0,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,0,3,83,15,11,0,0,4,7,0,0,3,123
SSC10097,15,4,0,0,5,0,0,0,57,3,0,0,0,0,0,0,0,0,0,3,222,24,37,10,8,3,9,3,3,11,330
SSC10098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SSC10099,21,0,7,8,0,6,0,14,349,3,0,0,0,0,0,0,0,0,0,3,697,89,72,5,14,13,9,9,0,40,948
SSC10100,78,19,27,24,23,12,10,40,1086,10,0,0,0,0,0,3,0,0,3,16,963,97,100,27,30,24,26,15,13,50,1345
SSC10101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SSC10102,2118,538,555,632,564,444,242,592,14643,52,17,22,8,4,7,7,8,6,13,144,7899,1981,2248,575,583,678,599,474,267,683,15987
SSC10103,0,3,0,8,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,8,3,0,0,0,20
SSC10104,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,0,0,0,0,4,35
SSC10105,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,3,27
SSC10106,54,16,16,17,13,9,4,17,376,4,0,0,0,0,0,0,0,0,0,4,1609,144,184,53,55,51,36,28,11,138,2309
SSC10107,8,0,0,7,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,73,8,22,0,4,10,7,6,3,0,133
SSC10108,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,6,4,56
SSC10109,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,3,3,0,0,3,30
SSC10110,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19
SSC10111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10112,14,3,0,0,3,0,0,5,245,3,0,0,0,0,0,0,0,0,0,3,456,75,51,8,4,3,10,0,3,15,625
SSC10113,44,12,10,15,16,6,14,12,591,0,0,0,0,0,0,0,0,0,0,0,553,42,58,20,13,19,20,9,17,25,776
SSC10114,15,8,16,12,9,6,3,32,513,0,0,0,0,0,0,0,0,0,0,0,496,55,37,8,16,12,9,10,6,40,689
SSC10115,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,6,0,0,0,0,0,27
SSC10116,5,0,0,0,3,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,416,20,12,8,0,11,3,0,0,18,488
SSC10117,3,7,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,66,4,7,7,0,0,0,0,4,9,97
SSC10118,6,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,46,3,9,0,3,0,3,0,0,10,74
SSC10119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16
SSC10120,0,0,0,0,0,3,0,0,20,0,0,0,0,0,3,0,0,0,0,3,72,3,3,0,0,3,0,3,0,6,90
SSC10121,4,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,80,6,4,3,3,4,0,6,0,3,109
SSC10122,3,0,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,86,3,6,0,3,0,0,3,3,3,107
SSC10123,12,6,5,3,10,3,0,12,632,0,0,0,0,0,0,0,0,0,4,4,1151,21,23,16,5,7,13,3,5,58,1302
SSC10124,3,0,0,0,3,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,56,5,3,0,4,0,3,0,0,9,80
SSC10125,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,3,3,0,0,0,6,43
SSC10126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,3,0,0,0,0,0,0,0,43
SSC10127,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11
SSC10128,0,0,0,0,0,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,151,0,6,0,3,0,0,0,0,17,177
SSC10129,190,45,38,34,35,25,18,113,2317,11,0,0,0,0,0,0,0,0,4,15,1967,225,227,53,44,37,42,35,21,145,2796
SSC10130,9,0,6,3,0,4,3,22,249,0,0,0,0,0,0,0,0,0,0,0,979,61,91,21,22,17,22,15,6,91,1325
SSC10131,5,0,0,4,0,6,0,3,74,0,0,0,0,0,0,0,0,0,0,0,186,7,11,3,3,4,0,6,3,9,232
SSC10132,3,0,0,3,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,3,155,8,10,0,0,3,6,0,3,7,192
SSC10133,50,16,18,14,19,5,13,12,254,3,0,0,0,0,0,0,0,0,0,3,395,48,76,22,28,22,32,20,22,31,696
SSC10134,7,0,0,0,0,0,0,8,71,0,0,0,0,0,0,0,0,0,0,0,128,10,10,0,0,4,0,0,0,17,169
SSC10135,1142,235,250,227,204,138,79,180,6894,21,6,0,0,0,0,0,0,0,4,31,6111,1335,1476,305,329,324,265,227,134,312,10818
SSC10136,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,3,36
SSC10137,0,3,0,6,0,0,0,3,22,0,0,3,0,0,0,0,0,0,0,3,70,0,6,3,0,6,0,0,0,3,88
SSC10138,6,0,6,7,3,6,0,10,124,0,3,0,0,0,0,0,0,0,0,3,472,71,69,27,28,14,9,17,4,39,750
SSC10139,67,17,8,23,11,7,4,35,829,0,5,0,0,0,0,0,0,0,0,5,1208,185,209,40,42,58,30,23,14,83,1892
SSC10140,19,8,10,8,6,4,4,0,160,0,0,0,0,0,0,0,0,0,0,0,154,27,37,11,13,14,12,11,8,4,291
SSC10141,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,4,27
SSC10142,199,33,38,60,15,15,18,38,1706,10,0,0,0,0,0,0,0,0,7,17,1524,411,359,67,59,119,46,28,25,74,2712
SSC10143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
SSC10145,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,3,40
SSC10146,128,45,40,54,40,36,32,49,1446,0,0,0,0,0,0,0,0,0,3,3,1618,259,231,66,57,78,52,69,38,115,2583
SSC10147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10148,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,0,22
SSC10149,10,3,3,6,6,3,0,0,73,0,0,0,0,0,0,0,0,0,0,0,272,13,24,3,6,6,6,3,3,20,356
SSC10150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,16
SSC10151,147,32,25,22,40,27,11,78,1924,18,3,0,0,0,0,0,0,0,0,21,1688,222,177,37,25,29,46,36,11,96,2367
SSC10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SSC10153,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,62,6,3,0,0,0,0,0,0,0,71
SSC10154,219,46,56,53,42,51,31,64,2183,10,0,0,0,3,0,0,0,5,3,21,1880,289,274,59,86,74,90,106,89,97,3044
SSC10155,6,3,7,3,6,0,7,7,263,0,0,0,0,0,0,0,0,0,0,0,569,42,16,6,10,9,6,0,10,26,694
SSC10156,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,16,3,0,0,0,0,0,3,0,0,22
SSC10157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7
SSC10158,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,42,0,4,0,0,0,0,0,0,4,50
SSC10159,3,3,0,0,0,3,3,6,24,0,0,0,0,0,0,0,0,0,0,0,85,0,3,6,0,0,3,3,3,9,112
SSC10160,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,57,0,6,0,0,0,3,0,0,0,66
SSC10161,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,3,0,4,0,0,0,0,0,3,27
SSC10162,114,32,34,72,47,39,48,43,1071,8,0,0,0,0,0,0,0,0,0,8,1822,297,402,81,113,162,143,121,114,132,3387
SSC10163,12,4,0,10,3,6,3,0,86,0,0,0,0,0,0,0,0,0,0,0,366,34,37,14,4,10,7,6,9,23,510
SSC10164,9,4,5,5,5,3,6,6,130,0,0,0,0,0,0,0,0,0,0,0,333,62,39,13,11,18,14,12,13,20,535
SSC10165,18,0,3,8,0,6,3,3,125,3,0,0,0,0,0,0,0,0,0,3,339,28,43,3,11,16,7,12,9,18,486
SSC10166,11,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,62,9,14,0,3,0,0,0,3,3,94
SSC10167,597,181,207,231,209,142,88,223,5551,19,3,9,0,0,0,0,0,0,9,40,3549,620,680,201,222,245,226,152,94,279,6268
SSC10168,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,18
SSC10169,58,9,14,16,20,15,3,54,776,3,0,0,0,0,0,0,0,0,6,9,1364,228,239,48,61,51,43,39,12,160,2245
SSC10170,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,48,7,0,0,0,0,3,0,0,0,58
SSC10171,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,4,3,0,0,0,0,0,0,25
SSC10172,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,3,0,3,26
SSC10173,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,3,0,0,34
SSC10174,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,3,3,3,0,0,0,0,0,3,31
SSC10175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,13
SSC10176,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,22
SSC10177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16
SSC10178,10,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,200,42,40,22,19,16,6,3,0,3,351
SSC10179,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,3,21
SSC10180,518,160,200,230,247,142,98,136,4384,8,10,6,0,3,7,3,3,0,7,47,2381,587,557,170,210,253,264,148,98,163,4831
SSC10181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SSC10182,7,0,3,0,3,0,3,3,65,0,0,0,0,0,0,0,0,0,0,0,153,14,11,3,3,0,3,0,6,14,207
SSC10183,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24
SSC10184,40,8,12,0,7,16,3,38,923,11,0,3,0,0,0,0,0,0,0,14,1405,63,67,11,12,8,11,20,3,67,1667
SSC10185,30,6,0,0,3,6,0,5,170,0,0,0,0,0,0,0,0,0,0,0,628,44,77,21,14,3,12,13,3,47,862
SSC10186,4,0,0,0,0,0,0,231,318,0,0,0,0,0,0,0,0,0,0,0,137,4,8,0,0,0,0,0,0,241,390
SSC10187,3,3,0,6,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,202,4,13,3,0,6,0,0,0,10,238
SSC10188,37,3,6,7,6,3,6,7,282,0,0,0,0,0,0,0,0,0,0,0,669,104,110,34,27,21,15,12,24,28,1044
SSC10189,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,3,24
SSC10190,23,3,7,5,0,3,6,9,205,0,0,0,0,0,0,0,0,0,0,0,607,110,102,17,18,20,4,6,9,29,922
