region_id,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC10011,0,0,0,0,5,0,3,0,3,11,0,0,3,0,0,3,3,6,0,15,3,0,6,6,0,3,0,3,0,21,6,0,3,0,6,3,3,0,0,21,6,0,8,0,0,0,0,6,0,20,6,0,0,5,0,0,5,0,0,16,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,20,11,11,9,14,15,3,110
SSC10012,4,0,21,37,20,70,6,38,0,196,18,41,62,58,36,59,10,27,3,314,74,271,128,80,118,47,26,34,7,785,92,220,91,67,120,38,35,40,10,713,81,131,76,53,115,49,36,55,12,608,26,57,30,23,52,25,26,38,3,280,3,6,0,6,13,6,0,11,0,45,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,301,726,411,324,474,294,139,243,35,2947
SSC10013,0,3,16,9,6,87,8,36,6,171,10,30,45,41,29,41,6,16,6,224,46,171,66,35,44,30,25,23,0,440,85,225,78,46,100,36,25,20,0,615,78,180,60,40,111,34,34,29,6,572,39,148,32,19,68,22,15,28,9,380,10,25,10,8,18,3,8,7,0,89,6,5,0,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,274,787,307,201,379,253,121,159,27,2508
SSC10014,0,0,4,5,0,0,3,4,0,16,0,0,3,6,0,5,3,3,0,20,0,7,14,10,8,10,14,7,0,70,7,16,16,11,16,0,12,7,0,85,14,7,9,9,12,8,15,17,0,91,12,6,11,3,5,0,6,11,5,59,3,3,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,39,57,44,41,23,53,54,5,352
SSC10015,4,3,6,0,4,7,0,7,0,31,0,3,15,9,3,3,3,11,0,47,6,3,6,8,7,6,8,7,0,51,21,19,17,14,24,0,8,6,3,112,21,12,5,14,11,10,4,5,3,85,9,8,7,3,8,4,8,6,3,56,0,6,0,0,3,6,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,54,56,48,60,36,34,42,9,400
SSC10016,0,0,11,7,4,16,12,16,4,70,3,0,14,13,12,12,9,23,7,93,5,10,14,14,13,11,17,31,6,121,3,7,12,31,12,11,27,34,3,140,7,10,12,13,13,3,22,25,4,109,8,6,7,9,14,4,16,17,5,86,0,0,0,0,3,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,70,87,71,57,103,149,32,628
SSC10017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,9
SSC10018,6,11,102,50,31,157,8,95,10,470,20,53,157,82,77,92,38,55,6,580,127,216,264,178,205,98,122,101,6,1317,163,219,235,195,297,133,177,131,26,1576,166,217,225,163,238,131,188,148,29,1505,76,120,93,54,109,37,92,50,3,634,10,9,3,3,10,9,10,12,0,66,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,571,848,1079,725,967,657,635,592,80,6154
SSC10019,8,0,44,29,11,88,3,39,0,222,21,21,79,46,41,45,19,32,6,310,52,69,130,75,75,64,56,68,4,593,56,63,113,69,96,51,78,81,6,613,55,85,97,98,116,52,113,103,11,730,29,52,84,43,60,31,85,47,5,436,3,7,4,3,9,4,10,9,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,297,551,363,408,335,364,379,35,2956
SSC10020,4,9,26,26,12,48,4,32,3,164,9,39,60,64,40,47,4,16,6,285,43,188,64,39,44,17,16,25,7,443,83,143,41,49,75,23,20,22,6,462,93,164,47,36,84,37,10,40,8,519,89,161,37,37,80,33,13,32,7,489,13,29,9,5,14,9,3,7,0,89,0,6,0,0,0,0,0,6,6,18,0,0,0,0,0,0,0,0,0,0,334,739,284,256,349,214,70,180,43,2469
SSC10021,0,0,0,5,3,13,0,4,0,25,3,0,3,4,0,3,4,0,0,17,4,0,4,0,8,11,4,4,0,35,0,14,6,7,10,8,3,6,3,57,7,18,8,10,14,7,7,10,0,81,3,10,7,10,15,4,7,7,3,66,4,0,0,3,0,0,3,4,0,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,42,28,39,50,46,28,35,6,298
SSC10022,0,4,6,21,8,15,0,0,0,54,38,118,45,73,60,49,8,15,0,406,336,857,149,165,307,133,29,30,24,2030,329,539,114,75,171,77,18,20,21,1364,144,265,57,43,106,38,22,16,5,696,59,107,27,18,52,20,14,19,6,322,8,15,3,3,3,5,3,9,6,55,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,917,1905,404,398,707,337,94,109,62,4933
SSC10023,0,6,15,26,17,65,7,27,3,166,12,74,46,42,48,48,6,17,9,302,26,60,30,13,41,15,11,7,10,213,75,64,41,17,77,20,11,6,3,314,139,136,60,23,140,59,17,25,11,610,60,70,38,16,58,28,15,16,5,306,4,6,4,0,6,0,5,6,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,416,234,137,387,235,72,104,44,1945
SSC10024,0,0,0,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,8,3,6,6,0,7,0,0,3,0,25,17,9,0,4,5,0,0,7,0,42,10,10,6,0,5,0,0,0,0,31,9,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,46,29,12,8,17,0,0,16,0,128
SSC10025,0,10,12,24,6,72,4,28,6,162,11,34,41,55,42,45,8,14,3,253,63,136,63,42,46,38,7,18,7,420,216,271,104,52,147,64,18,39,12,923,154,216,93,56,151,47,37,37,13,804,78,111,59,35,100,46,13,42,6,490,12,25,11,7,28,7,4,18,3,115,0,0,6,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,534,803,389,271,520,319,91,196,57,3180
SSC10026,0,0,7,3,0,3,0,0,0,13,0,3,3,0,3,3,0,0,0,12,0,3,5,6,3,0,3,4,0,24,4,8,3,0,6,3,3,3,0,30,3,4,6,6,6,3,5,0,0,33,7,8,5,0,7,0,3,0,0,30,6,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,29,15,28,12,14,7,0,154
SSC10027,3,8,7,12,3,22,0,12,0,67,4,41,21,41,42,55,7,16,8,235,69,285,107,81,155,81,35,45,22,880,51,156,94,48,97,52,39,42,9,588,61,97,84,48,110,36,62,69,12,579,34,70,40,20,62,28,33,38,3,328,0,7,6,9,7,6,3,10,3,51,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,222,664,359,259,476,280,179,232,60,2731
SSC10028,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,4,0,15,3,0,3,6,0,0,3,0,0,15,0,0,0,0,6,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,10,9,8,6,8,0,54
SSC10029,0,0,0,0,0,3,0,5,0,8,0,0,3,0,0,0,0,0,0,3,6,0,0,0,3,3,0,3,0,15,3,3,6,3,0,0,3,3,0,21,6,3,3,3,0,0,3,0,0,18,0,0,6,0,0,0,5,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,18,6,3,6,11,17,0,82
SSC10030,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,5,0,12,11,4,0,0,5,4,0,3,0,27,9,7,0,0,0,0,5,3,0,24,13,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,49,14,0,6,5,4,5,11,6,100
SSC10031,0,0,4,0,3,6,0,3,0,16,0,0,3,3,0,0,0,0,0,6,3,0,4,4,3,0,0,3,0,17,7,13,3,5,4,0,0,5,0,37,14,22,10,10,9,5,0,4,0,74,13,9,7,0,7,0,5,0,0,41,7,6,0,0,3,0,3,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,50,31,22,29,11,8,15,3,213
SSC10032,3,0,21,11,6,43,4,38,0,126,3,4,25,16,15,24,5,17,3,112,40,75,61,39,38,30,20,29,3,335,60,140,66,70,73,44,17,39,0,509,69,153,67,84,104,38,31,53,6,605,70,110,46,35,67,32,20,39,3,422,17,17,3,6,15,13,7,16,0,94,3,3,0,0,3,0,0,0,3,12,0,0,0,0,0,0,0,0,4,4,265,502,289,261,321,224,104,231,22,2219
SSC10033,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,4,0,6,0,0,3,0,17,7,3,6,3,5,0,0,0,0,24,6,0,0,5,0,0,3,3,0,17,4,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,10,15,8,11,4,3,6,0,77
SSC10034,6,6,38,23,13,58,8,29,4,185,21,47,74,28,69,49,28,41,7,364,56,85,87,62,116,56,78,59,16,615,39,78,74,62,79,41,65,77,18,533,80,72,80,76,130,59,103,83,24,707,45,47,67,49,70,26,65,48,11,428,3,10,9,6,5,5,3,7,0,48,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,250,345,429,306,482,294,350,344,83,2883
SSC10035,0,0,3,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,3,0,6,0,24,5,8,3,0,0,3,3,6,0,28,6,8,3,3,8,3,3,3,0,37,7,6,6,3,6,3,3,3,0,37,6,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,18,9,14,15,9,21,0,144
SSC10036,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,3,0,3,0,12,0,3,3,0,3,0,3,0,0,12,20,0,3,8,6,0,0,3,0,40,19,3,5,0,12,3,3,7,0,52,9,6,3,3,3,0,3,3,0,30,23,0,3,0,0,0,3,0,0,29,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,71,15,20,14,24,6,12,19,0,181
SSC10037,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,3,0,0,0,9,3,6,0,3,0,3,0,0,0,15,6,10,4,0,3,0,5,0,0,28,3,11,4,3,3,0,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,11,9,6,12,5,6,0,91
SSC10038,3,6,23,14,5,56,5,22,0,134,3,7,48,15,15,17,6,20,3,134,14,35,51,31,21,16,14,24,3,209,54,68,75,48,48,31,28,36,8,396,39,78,68,59,48,40,26,55,5,418,24,33,22,20,26,15,23,30,6,199,8,6,6,4,6,3,4,0,0,37,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,145,233,296,191,169,178,106,187,25,1530
SSC10039,0,7,6,21,6,26,0,10,3,79,25,104,32,91,71,60,5,8,3,399,244,683,109,108,187,98,16,30,14,1489,358,611,85,62,177,82,14,23,14,1426,231,424,70,55,107,50,17,17,17,988,109,283,38,28,91,28,23,19,9,628,14,47,9,6,22,6,0,5,6,115,0,6,0,0,0,6,0,0,3,15,0,0,0,0,0,0,0,0,0,0,981,2165,349,371,661,356,75,112,69,5139
SSC10040,3,0,11,13,8,19,0,9,0,63,0,18,16,8,12,11,0,0,5,70,6,23,25,3,10,8,0,7,0,82,31,20,28,6,37,11,6,4,0,143,52,36,31,8,40,18,8,9,0,202,32,19,23,3,25,7,0,11,6,126,8,6,6,0,4,4,6,0,0,34,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,132,128,140,41,136,78,20,40,11,726
SSC10041,0,0,21,6,0,20,0,7,3,57,3,6,19,10,25,10,4,3,3,83,17,37,27,16,14,15,23,22,3,174,20,33,36,22,39,19,35,14,6,224,28,33,40,20,39,13,40,21,6,240,10,22,23,6,19,8,8,15,3,114,4,3,4,3,0,0,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,134,170,83,136,85,113,85,24,912
SSC10042,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,3,0,0,0,0,0,18
SSC10043,0,3,0,0,4,9,0,0,0,16,0,0,0,0,0,0,0,3,0,3,0,0,8,7,3,0,3,0,0,21,6,10,9,5,13,0,0,3,0,46,10,20,15,7,3,7,3,3,0,68,8,17,0,4,4,3,3,6,0,45,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,50,32,23,27,22,9,18,0,205
SSC10044,0,0,3,0,0,0,3,0,0,6,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,9,7,3,3,8,3,0,0,6,0,30,12,10,3,3,4,0,0,4,0,36,12,6,3,0,6,5,3,3,0,38,6,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,26,12,11,13,5,9,16,0,132
SSC10045,3,0,6,13,4,20,0,5,0,51,3,11,12,15,10,8,0,5,3,67,13,17,11,6,16,6,8,3,0,80,38,33,29,6,13,9,3,9,0,140,35,46,29,16,31,8,3,9,0,177,30,32,11,10,20,9,10,6,3,131,17,7,12,0,7,0,0,11,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,146,110,66,101,60,24,48,6,700
SSC10046,0,3,13,3,3,13,0,8,0,43,0,9,21,9,7,9,5,10,0,70,6,22,20,10,11,5,13,12,5,104,24,29,27,18,23,11,13,9,0,154,14,28,36,18,31,16,20,20,0,183,19,20,5,11,17,6,9,0,0,87,0,0,5,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,111,127,69,92,60,63,59,5,649
SSC10047,0,0,3,3,0,7,3,0,0,16,0,0,3,0,0,0,0,0,0,3,0,5,4,3,0,0,0,0,0,12,6,6,5,3,5,3,0,0,0,28,9,8,0,3,4,3,3,0,0,30,12,9,3,0,5,4,3,6,0,42,4,0,0,0,4,0,0,0,0,8,4,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,35,28,18,12,18,17,9,9,0,146
SSC10048,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,3,3,0,0,3,3,0,3,15,6,3,0,4,0,3,0,4,0,20,3,6,4,6,0,3,6,7,3,38,6,3,3,3,0,0,3,3,0,21,0,0,0,0,3,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,13,16,3,9,15,17,6,109
SSC10049,0,0,7,3,0,20,0,6,0,36,3,4,17,7,6,15,11,7,0,70,9,11,24,16,21,9,13,21,3,127,9,12,18,12,15,4,13,22,0,105,4,8,19,9,16,9,25,20,0,110,4,9,10,8,12,5,14,13,3,78,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,44,95,55,70,62,80,93,6,534
SSC10050,0,0,4,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,3,0,3,0,0,0,0,0,6,8,3,4,4,4,0,4,3,0,30,14,7,5,9,7,0,4,6,0,52,12,6,4,4,3,3,0,3,0,35,11,3,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,22,17,20,20,3,11,12,0,150
SSC10051,0,3,0,3,0,3,0,0,0,9,3,3,0,0,0,0,3,0,0,9,16,8,7,4,3,3,3,0,0,44,30,7,0,4,7,0,0,6,0,54,27,6,4,5,5,3,3,7,0,60,37,4,6,4,6,3,3,7,3,73,20,0,0,0,0,4,0,0,0,24,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,139,31,17,20,21,16,12,20,3,279
SSC10052,3,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,12,7,4,0,6,0,0,0,3,0,20,20,6,0,0,3,3,0,0,0,32,17,3,3,3,3,3,3,3,0,38,21,3,0,0,0,0,0,6,0,30,13,0,0,0,0,0,0,3,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,87,19,6,12,6,6,3,15,0,154
SSC10053,17,22,98,119,49,285,16,149,24,779,63,126,172,237,154,227,34,150,10,1173,177,413,231,184,217,176,49,145,23,1615,241,528,192,204,254,134,50,136,20,1759,311,728,236,178,361,124,102,187,28,2255,224,518,171,137,218,92,62,115,24,1561,64,89,27,12,33,22,7,34,6,294,19,3,3,0,10,0,4,3,0,42,0,0,0,0,0,0,0,3,0,3,1116,2427,1130,1071,1296,1060,324,922,135,9481
SSC10054,0,4,28,18,24,53,6,22,9,164,21,38,45,68,54,56,22,42,9,355,89,261,113,69,153,90,57,71,22,925,134,210,99,62,138,68,75,82,21,889,92,120,83,62,128,48,77,93,11,714,38,65,58,39,64,25,55,77,6,427,8,15,11,3,9,3,14,23,3,89,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,382,713,441,321,570,343,306,410,81,3567
