region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SSC10001,484,0,0,0,0,484,571,4,0,0,0,575,49,5,6,0,0,60,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,68,5,6,0,0,79,3,0,0,0,0,3,34,0,0,0,0,34,1160,9,6,0,0,1175
SSC10002,322,96,302,0,0,720,216,105,220,0,0,541,55,110,328,4,0,497,40,35,96,0,0,171,17,17,51,0,0,85,4,0,14,0,0,18,3,5,3,0,0,11,5,0,7,0,0,12,124,167,499,4,0,794,7,3,3,0,0,13,14,11,19,0,0,44,683,382,1043,4,0,2112
SSC10003,102,0,0,0,0,102,159,3,0,0,0,162,31,3,0,0,0,34,0,3,0,0,0,3,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,0,0,52,0,0,0,0,0,0,3,0,0,0,0,3,310,9,0,0,0,319
SSC10004,258,16,0,3,0,277,299,0,0,0,0,299,161,51,8,0,3,223,0,10,0,0,0,10,44,6,0,0,0,50,0,0,0,0,0,0,5,4,0,0,0,9,3,0,0,0,0,3,213,71,8,0,3,295,3,0,0,0,0,3,20,6,0,0,0,26,793,93,8,3,3,900
SSC10005,249,0,3,34,0,286,294,3,0,0,0,297,50,19,6,0,0,75,14,0,0,0,0,14,52,0,5,0,0,57,9,0,0,0,0,9,10,3,0,6,0,19,13,0,0,0,0,13,148,22,11,6,0,187,4,0,0,0,0,4,15,0,0,0,0,15,710,25,14,40,0,789
SSC10006,35,0,0,0,0,35,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,11,6,0,0,0,0,6,28,0,0,0,0,28,10,0,0,0,0,10,3,0,0,0,0,3,85,0,0,0,0,85
SSC10007,192,4,0,0,0,196,434,8,0,0,0,442,160,23,3,0,0,186,3,9,0,0,0,12,20,6,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,189,38,3,0,0,230,0,0,0,0,0,0,7,0,0,0,0,7,822,50,3,0,0,875
SSC10008,300,6,3,0,0,309,356,3,3,0,0,362,79,6,6,0,0,91,0,0,0,0,0,0,39,3,3,0,0,45,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,131,9,9,0,0,149,3,0,0,0,0,3,25,0,3,0,0,28,815,18,18,0,0,851
SSC10009,18,0,0,0,0,18,36,3,0,0,0,39,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,66,3,0,0,0,69
SSC10010,173,5,0,0,0,178,606,119,0,0,0,725,87,31,0,0,0,118,0,0,0,0,0,0,28,3,0,0,0,31,3,0,0,0,0,3,3,3,0,0,0,6,3,0,0,0,0,3,124,37,0,0,0,161,3,0,0,0,0,3,10,0,0,0,0,10,916,161,0,0,0,1077
SSC10011,55,0,0,0,0,55,28,0,0,0,0,28,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,99
SSC10012,525,61,34,0,0,620,645,54,54,0,0,753,203,96,174,8,0,481,18,27,46,0,0,91,111,36,48,4,0,199,4,0,12,0,0,16,58,26,6,0,0,90,13,0,5,0,0,18,407,185,291,12,0,895,10,3,4,0,0,17,31,7,16,0,0,54,1618,310,399,12,0,2339
SSC10013,917,0,17,0,0,934,688,3,5,0,0,696,142,3,25,0,0,170,0,0,0,0,0,0,69,3,14,0,0,86,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,223,6,39,0,0,268,3,0,0,0,0,3,38,3,0,0,0,41,1869,12,61,0,0,1942
SSC10014,150,0,0,4,0,154,103,0,0,0,0,103,28,0,8,0,0,36,6,0,3,0,0,9,19,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,3,0,11,65,0,11,3,0,79,0,0,0,0,0,0,9,0,3,0,0,12,327,0,14,7,0,348
SSC10015,78,0,0,0,0,78,108,0,0,0,0,108,20,0,0,0,0,20,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,41,0,0,0,0,41,3,0,0,0,0,3,3,0,0,0,0,3,233,0,0,0,0,233
SSC10016,26,3,0,0,0,29,29,0,0,0,0,29,17,0,0,0,0,17,649,270,43,0,3,965,9,0,0,0,0,9,4,3,0,0,0,7,3,0,0,0,0,3,6,0,3,0,0,9,688,273,46,0,3,1010,11,8,0,3,0,22,22,10,0,0,0,32,776,294,46,3,3,1122
SSC10017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,3,31
SSC10018,1009,105,32,0,0,1146,2068,116,29,0,0,2213,270,77,24,11,0,382,16,65,6,0,0,87,120,29,3,0,0,152,8,3,0,0,0,11,10,5,0,0,0,15,9,5,4,0,0,18,433,184,37,11,0,665,12,4,6,0,0,22,43,8,5,0,0,56,3565,417,109,11,0,4102
SSC10019,683,91,7,0,0,781,846,69,15,0,0,930,177,72,36,0,0,285,124,55,5,0,0,184,121,24,7,3,0,155,4,8,0,0,0,12,4,0,0,0,0,4,8,0,3,0,0,11,438,159,51,3,0,651,13,21,0,4,0,38,43,14,5,0,0,62,2023,354,78,7,0,2462
SSC10020,577,44,34,0,0,655,439,32,33,0,0,504,195,75,236,0,5,511,0,6,87,0,0,93,77,15,38,3,0,133,3,11,12,0,0,26,14,3,4,5,3,29,3,0,3,0,0,6,292,110,380,8,8,798,8,6,4,0,0,18,32,10,19,0,0,61,1348,202,470,8,8,2036
SSC10021,115,0,0,0,0,115,92,0,0,0,0,92,16,0,0,0,0,16,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,7,0,0,0,0,7,240,0,0,0,0,240
SSC10022,44,248,107,0,0,399,67,452,785,0,0,1304,25,287,828,4,4,1148,3,40,3,0,0,46,14,79,144,4,0,241,0,12,24,0,4,40,0,5,8,0,0,13,3,6,9,0,0,18,45,429,1016,8,8,1506,3,9,3,0,0,15,0,22,30,0,0,52,159,1160,1941,8,8,3276
SSC10023,451,4,0,0,0,455,407,5,0,0,0,412,34,5,0,0,0,39,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,0,0,0,48,3,0,0,0,0,3,7,0,0,0,0,7,911,14,0,0,0,925
SSC10024,60,0,0,0,0,60,31,0,0,0,0,31,11,0,0,0,0,11,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,120
SSC10025,777,13,34,0,3,827,856,16,43,0,3,918,112,10,26,0,4,152,0,0,12,0,0,12,57,13,27,0,0,97,3,3,107,0,0,113,9,0,9,0,0,18,7,0,14,0,0,21,188,26,195,0,4,413,9,0,25,0,0,34,39,0,30,0,0,69,1869,55,327,0,10,2261
SSC10026,54,0,0,0,0,54,36,0,0,0,0,36,8,0,0,0,0,8,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,22,0,3,0,0,25,0,0,0,0,0,0,4,0,0,0,0,4,116,0,3,0,0,119
SSC10027,176,20,334,0,0,530,118,27,521,0,0,666,34,13,588,0,0,635,4,5,25,0,0,34,9,7,93,0,0,109,0,0,3,0,0,3,3,0,8,0,0,11,0,0,12,0,0,12,50,25,729,0,0,804,0,0,14,0,0,14,9,3,37,0,0,49,353,75,1635,0,0,2063
SSC10028,21,0,0,0,0,21,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,51
SSC10029,23,0,0,3,0,26,29,0,0,0,0,29,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,66,0,0,3,0,69
SSC10030,49,0,0,3,0,52,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,21,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,3,82,0,0,3,0,85
SSC10031,85,0,0,0,0,85,46,0,0,0,0,46,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,20,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,4,155,0,0,0,0,155
SSC10032,854,79,85,50,0,1068,544,36,32,9,0,621,171,49,81,3,0,304,27,6,11,0,0,44,85,23,19,4,0,131,7,0,9,0,0,16,10,0,0,4,0,14,11,4,0,0,0,15,311,82,120,11,0,524,5,0,21,5,0,31,38,3,15,3,0,59,1752,200,273,78,0,2303
SSC10033,30,0,0,0,0,30,23,0,0,0,0,23,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,63
SSC10034,388,21,7,0,0,416,816,31,12,0,0,859,249,36,39,0,0,324,374,18,0,0,0,392,83,8,8,0,0,99,4,0,0,0,0,4,3,3,0,0,0,6,0,3,0,0,0,3,713,68,47,0,0,828,15,0,0,0,0,15,54,3,3,0,0,60,1986,123,69,0,0,2178
SSC10035,44,0,3,0,0,47,22,0,0,0,0,22,9,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,21,0,0,0,0,21,3,0,0,0,0,3,4,0,0,0,0,4,94,0,3,0,0,97
SSC10036,53,21,0,5,0,79,17,19,0,0,0,36,3,3,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,16,3,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,86,43,0,8,0,137
SSC10037,27,3,0,0,0,30,20,3,0,0,0,23,5,6,0,0,0,11,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,56,15,0,0,0,71
SSC10038,541,20,4,18,0,583,388,24,0,4,0,416,146,77,14,0,0,237,4,3,0,0,0,7,54,11,5,0,0,70,4,0,0,0,0,4,17,6,0,0,0,23,4,0,0,0,0,4,229,97,19,0,0,345,12,0,0,0,0,12,27,5,3,4,0,39,1197,146,26,26,0,1395
SSC10039,317,403,68,4,0,792,334,636,159,8,0,1137,149,393,509,21,3,1075,0,29,29,0,0,58,71,138,97,14,0,320,0,5,42,0,0,47,3,3,7,0,0,13,8,3,0,0,0,11,231,571,684,35,3,1524,0,6,0,0,0,6,15,15,21,3,0,54,897,1631,932,50,3,3513
SSC10040,159,0,4,0,0,163,171,0,3,0,0,174,13,0,3,0,0,16,0,0,0,0,0,0,20,0,0,0,0,20,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,42,0,3,0,0,45,3,0,3,0,0,6,9,0,0,0,0,9,384,0,13,0,0,397
SSC10041,159,0,3,0,0,162,279,0,0,0,0,279,37,0,13,0,0,50,13,0,0,0,0,13,23,0,0,0,0,23,0,0,0,0,0,0,5,0,0,3,0,8,6,0,0,0,0,6,84,0,13,3,0,100,3,0,3,0,0,6,15,0,4,0,0,19,540,0,23,3,0,566
SSC10042,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
SSC10043,103,3,0,0,0,106,58,0,0,0,0,58,12,0,0,0,0,12,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,23,3,0,0,0,26,0,0,0,0,0,0,4,0,0,0,0,4,188,6,0,0,0,194
SSC10044,77,0,0,3,0,80,26,0,0,0,0,26,7,0,0,0,0,7,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,21,3,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,3,127,3,0,3,0,133
SSC10045,172,3,0,0,0,175,150,0,0,0,0,150,26,0,0,0,0,26,0,0,0,0,0,0,46,5,0,0,0,51,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,83,5,0,0,0,88,3,0,0,0,0,3,6,0,0,0,0,6,414,8,0,0,0,422
SSC10046,183,3,0,0,0,186,209,0,0,0,0,209,66,3,7,0,0,76,0,0,0,0,0,0,31,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,100,6,7,0,0,113,0,0,0,0,0,0,3,0,0,0,0,3,495,9,7,0,0,511
SSC10047,53,0,0,0,0,53,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,11,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,4,99,0,0,0,0,99
SSC10048,86,0,0,0,0,86,29,0,0,0,0,29,4,0,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,3,0,5,0,0,8,3,0,0,0,0,3,29,0,5,0,0,34,0,0,0,0,0,0,4,0,4,0,0,8,148,0,9,0,0,157
SSC10049,181,0,11,0,0,192,159,0,6,0,0,165,38,0,17,0,0,55,34,0,23,0,0,57,46,4,7,0,0,57,0,0,7,0,0,7,3,0,0,0,0,3,4,0,3,0,0,7,125,4,57,0,0,186,4,0,0,0,0,4,11,0,3,0,0,14,480,4,77,0,0,561
SSC10050,90,0,0,3,0,93,37,0,0,0,0,37,8,0,0,0,0,8,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,34,0,0,0,0,34,3,0,0,0,0,3,3,0,0,0,0,3,167,0,0,3,0,170
SSC10051,141,0,0,5,0,146,53,0,0,4,0,57,0,0,0,0,0,0,3,0,0,0,0,3,34,0,0,0,0,34,3,0,6,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,46,0,6,0,0,52,5,0,0,0,0,5,5,0,0,0,0,5,250,0,6,9,0,265
SSC10052,53,0,0,0,0,53,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,106
SSC10053,2446,75,58,11,5,2595,2092,36,55,0,5,2188,991,200,573,4,0,1768,281,63,106,0,0,450,339,39,78,4,0,460,40,34,28,0,0,102,44,8,14,20,0,86,47,7,5,0,0,59,1742,351,804,28,0,2925,35,14,4,0,0,53,167,16,31,5,0,219,6482,492,952,44,10,7980
SSC10054,760,67,71,0,0,898,581,83,161,3,0,828,141,55,209,6,0,411,6,0,159,0,0,165,93,24,49,0,0,166,5,5,3,0,0,13,20,0,7,6,0,33,14,0,3,0,0,17,279,84,430,12,0,805,8,3,8,0,0,19,68,5,37,0,0,110,1696,242,707,15,0,2660
SSC10055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10056,180,0,0,12,0,192,14,0,0,0,0,14,6,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,19,0,0,3,0,22,0,0,0,0,0,0,36,0,0,3,0,39,3,0,0,0,0,3,3,0,0,3,0,6,236,0,0,18,0,254
SSC10057,69,0,0,0,0,69,59,0,0,0,0,59,26,0,0,0,0,26,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,40,4,0,0,0,44,0,0,0,0,0,0,3,0,0,0,0,3,171,4,0,0,0,175
SSC10058,415,61,394,4,0,874,294,104,529,0,0,927,69,88,1065,0,0,1222,0,5,171,0,0,176,27,10,169,0,0,206,3,3,8,0,0,14,0,0,9,0,0,9,5,0,14,0,0,19,104,106,1436,0,0,1646,3,0,28,0,0,31,9,0,31,0,0,40,825,271,2418,4,0,3518
SSC10059,502,11,0,3,0,516,346,15,0,3,0,364,69,3,4,3,0,79,5,0,0,0,0,5,28,3,0,3,0,34,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,112,6,4,6,0,128,10,0,0,0,0,10,19,0,0,0,0,19,989,32,4,12,0,1037
SSC10060,79,0,0,3,0,82,43,0,0,0,0,43,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,3,0,136
SSC10061,47,0,0,3,0,50,41,0,0,0,0,41,12,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,109,0,0,3,0,112
SSC10062,222,0,3,0,0,225,241,6,0,0,0,247,96,0,8,0,0,104,144,12,183,0,0,339,31,0,0,0,0,31,6,0,16,0,0,22,9,3,0,0,0,12,6,0,3,0,0,9,292,15,210,0,0,517,7,0,0,0,0,7,43,3,14,0,0,60,805,24,227,0,0,1056
SSC10063,1032,185,765,3,0,1985,687,250,1217,3,0,2157,261,218,2412,8,5,2904,10,5,84,0,0,99,121,56,384,8,0,569,19,8,77,0,0,104,11,3,41,6,0,61,9,3,17,0,0,29,431,293,3015,22,5,3766,13,9,78,0,0,100,63,21,119,3,3,209,2226,758,5194,31,8,8217
SSC10064,164,0,3,4,0,171,72,0,0,0,0,72,16,3,3,0,0,22,3,0,0,0,0,3,24,0,0,3,0,27,6,0,0,0,0,6,9,0,0,0,0,9,10,0,0,0,0,10,68,3,3,3,0,77,3,0,0,0,0,3,10,0,0,5,0,15,317,3,6,12,0,338
SSC10065,37,0,0,0,0,37,46,0,0,3,0,49,8,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,31,0,0,0,0,31,0,0,0,0,0,0,4,0,0,0,0,4,118,0,0,3,0,121
SSC10066,289,3,18,0,0,310,406,0,20,0,0,426,141,0,145,0,0,286,319,0,3,0,0,322,68,0,16,0,0,84,4,0,0,0,0,4,9,0,0,0,0,9,3,0,3,0,0,6,544,0,167,0,0,711,3,0,0,0,0,3,37,3,14,0,0,54,1279,6,219,0,0,1504
SSC10067,429,9,18,0,0,456,634,3,13,0,0,650,172,14,27,0,0,213,3,0,8,0,0,11,35,0,4,0,0,39,3,0,0,0,0,3,34,0,0,0,0,34,3,0,0,0,0,3,250,14,39,0,0,303,3,0,0,0,0,3,12,3,3,0,0,18,1328,29,73,0,0,1430
SSC10068,474,20,3,0,0,497,399,48,0,0,0,447,98,29,4,0,0,131,6,10,0,0,0,16,47,4,15,0,0,66,3,0,0,0,0,3,5,0,0,3,0,8,3,0,0,0,0,3,162,43,19,3,0,227,3,3,0,0,0,6,21,3,3,0,0,27,1059,117,25,3,0,1204
SSC10069,100,26,0,3,0,129,95,14,0,0,0,109,12,0,0,0,0,12,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,0,0,0,0,0,0,3,3,0,0,0,6,236,43,0,3,0,282
SSC10070,1774,157,391,3,3,2328,1531,333,838,6,0,2708,506,174,1788,6,5,2479,82,114,211,0,0,407,317,39,306,9,3,674,21,23,42,0,0,86,67,5,62,4,0,138,31,3,32,3,0,69,1024,358,2441,22,8,3853,33,3,30,0,0,66,179,28,183,0,0,390,4541,879,3883,31,11,9345
SSC10071,297,26,10,0,3,336,278,25,6,0,0,309,68,34,22,0,0,124,0,7,0,0,0,7,40,0,6,0,0,46,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,117,41,28,0,0,186,6,0,0,0,0,6,6,0,0,3,0,9,704,92,44,3,3,846
SSC10072,377,0,0,3,0,380,169,0,0,3,0,172,123,0,0,3,0,126,0,0,0,0,0,0,80,0,0,0,0,80,3,0,0,0,0,3,8,0,0,0,0,8,10,0,3,0,0,13,224,0,3,3,0,230,5,0,0,0,0,5,30,4,0,0,0,34,805,4,3,9,0,821
SSC10073,1251,90,157,0,0,1498,1253,52,75,3,0,1383,262,58,118,4,0,442,0,0,0,0,0,0,136,32,48,0,0,216,3,0,0,0,0,3,10,0,0,0,0,10,17,0,6,0,0,23,428,90,172,4,0,694,16,4,4,0,0,24,32,9,26,3,0,70,2980,245,434,10,0,3669
SSC10074,412,31,14,78,0,535,603,11,7,3,0,624,131,40,26,5,0,202,0,0,0,0,0,0,58,6,6,0,0,70,0,0,0,0,0,0,4,0,0,8,0,12,3,0,0,3,0,6,196,46,32,16,0,290,3,0,0,0,0,3,20,0,0,5,0,25,1234,88,53,102,0,1477
SSC10075,35,0,0,0,0,35,65,0,0,0,0,65,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,4,0,3,0,0,7,120,0,3,0,0,123
SSC10076,28,0,0,0,0,28,38,0,0,0,0,38,11,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,77,0,3,0,0,80
SSC10077,95,0,0,0,0,95,52,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,10,0,0,0,0,10,5,0,0,0,0,5,34,0,0,0,0,34,4,0,0,0,0,4,9,0,0,0,0,9,194,0,0,0,0,194
SSC10078,35,0,0,3,0,38,38,0,0,0,0,38,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,16,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,92,0,0,3,0,95
SSC10079,29,0,0,0,0,29,9,0,0,0,0,9,59,0,0,0,0,59,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,78,0,0,0,0,78,0,0,0,0,0,0,4,0,0,0,0,4,120,0,0,0,0,120
SSC10080,50,0,0,0,0,50,59,0,0,0,0,59,12,0,0,0,0,12,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,28,0,0,0,0,28,3,0,0,0,0,3,3,0,0,0,0,3,143,0,0,0,0,143
SSC10081,55,0,0,4,0,59,29,0,0,0,0,29,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,3,118,0,0,4,0,122
SSC10082,128,0,0,4,0,132,108,4,0,0,0,112,39,0,0,0,0,39,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,52,0,0,0,0,0,0,11,0,0,0,0,11,299,4,0,4,0,307
SSC10083,46,0,0,0,0,46,43,0,0,0,0,43,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,100,0,0,0,0,100
