region_id,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_199_Family_households,HI_1_199_Non_family_hseholds,HI_1_199_Tot,HI_200_299_Family_households,HI_200_299_Non_fam_househlds,HI_200_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_599_Family_households,HI_400_599_Non_fam_househlds,HI_400_599_Tot,HI_600_799_Family_households,HI_600_799_Non_fam_househlds,HI_600_799_Tot,HI_800_999_Family_households,HI_800_999_Non_fam_househlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1999_Fam_households,HI_1500_1999_Non_fam_hsehlds,HI_1500_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
SSC10017,0,0,0,0,3,3,3,0,3,3,3,6,3,0,3,9,0,9,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,33
SSC10018,13,12,25,20,14,34,13,59,72,42,158,200,274,70,344,225,53,278,218,50,268,268,51,319,286,38,324,599,47,646,467,3,470,320,22,342,216,4,220,69,0,69,73,0,73,331,3,334,55,30,85,3489,614,4103
SSC10019,12,12,24,18,14,32,17,68,85,23,147,170,238,76,314,182,48,230,163,56,219,169,37,206,169,36,205,270,25,295,188,4,192,117,8,125,57,0,57,27,4,31,27,0,27,164,13,177,46,25,71,1887,573,2460
SSC10020,6,10,16,7,23,30,4,65,69,18,149,167,66,98,164,98,113,211,82,90,172,84,68,152,80,59,139,150,64,214,145,12,157,88,47,135,93,3,96,32,3,35,55,4,59,135,31,166,17,38,55,1160,877,2037
SSC10021,4,0,4,0,4,4,0,0,0,0,19,19,28,6,34,21,6,27,16,3,19,24,3,27,11,0,11,30,0,30,20,0,20,3,0,3,7,0,7,0,0,0,4,0,4,23,0,23,6,3,9,197,44,241
SSC10022,8,32,40,6,16,22,3,46,49,13,76,89,36,44,80,42,78,120,65,113,178,65,144,209,71,164,235,166,261,427,273,69,342,207,295,502,217,38,255,144,19,163,248,37,285,151,89,240,13,28,41,1728,1549,3277
SSC10023,4,0,4,5,3,8,0,0,0,3,9,12,28,0,28,24,3,27,47,3,50,34,3,37,38,3,41,90,9,99,94,0,94,127,3,130,104,0,104,51,0,51,125,0,125,100,0,100,11,3,14,885,39,924
SSC10024,0,3,3,0,0,0,0,0,0,0,14,14,5,7,12,3,4,7,9,4,13,5,0,5,10,0,10,14,0,14,7,0,7,6,3,9,0,0,0,3,0,3,3,0,3,14,0,14,3,0,3,82,35,117
SSC10025,17,13,30,12,13,25,3,30,33,4,121,125,87,110,197,88,37,125,107,39,146,85,30,115,95,21,116,166,30,196,171,0,171,219,18,237,183,0,183,99,0,99,170,0,170,209,7,216,33,42,75,1748,511,2259
SSC10026,3,0,3,3,0,3,0,0,0,0,3,3,7,3,10,8,3,11,10,3,13,4,0,4,3,3,6,12,5,17,9,0,9,11,3,14,7,0,7,4,0,4,3,0,3,10,0,10,0,3,3,94,26,120
SSC10027,26,24,50,23,11,34,18,31,49,21,82,103,110,66,176,122,61,183,123,57,180,152,70,222,120,50,170,210,57,267,157,14,171,111,39,150,67,4,71,38,4,42,42,0,42,103,14,117,17,20,37,1460,604,2064
SSC10028,3,3,6,3,0,3,3,0,3,0,0,0,3,3,6,4,5,9,3,0,3,3,3,6,3,0,3,9,0,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,14,51
SSC10029,0,0,0,0,0,0,0,4,4,0,5,5,6,3,9,5,4,9,4,3,7,3,0,3,8,0,8,7,0,7,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,7,0,7,0,0,0,49,19,68
SSC10030,3,0,3,0,0,0,0,3,3,0,4,4,13,5,18,5,3,8,5,0,5,6,3,9,7,0,7,7,3,10,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,8,0,8,0,3,3,62,24,86
SSC10031,3,0,3,0,0,0,0,4,4,4,4,8,4,9,13,13,5,18,13,0,13,8,3,11,11,0,11,22,0,22,8,0,8,8,0,8,15,0,15,4,0,4,3,0,3,11,4,15,0,0,0,127,29,156
SSC10032,5,11,16,12,13,25,13,63,76,18,223,241,165,155,320,178,82,260,207,65,272,165,44,209,141,19,160,181,21,202,133,5,138,75,5,80,61,0,61,23,0,23,28,0,28,140,9,149,18,26,44,1563,741,2304
SSC10033,0,0,0,3,3,6,0,5,5,0,3,3,7,0,7,4,0,4,3,3,6,0,3,3,6,0,6,9,0,9,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,3,6,45,20,65
SSC10034,9,10,19,16,11,27,24,44,68,61,81,142,158,40,198,145,46,191,124,43,167,177,36,213,156,23,179,231,31,262,175,3,178,115,9,124,53,0,53,32,4,36,44,3,47,201,4,205,47,23,70,1768,411,2179
SSC10035,0,0,0,3,0,3,0,0,0,0,6,6,8,6,14,7,0,7,7,0,7,4,6,10,7,0,7,12,3,15,12,0,12,3,0,3,0,0,0,0,0,0,4,0,4,8,3,11,0,0,0,75,24,99
SSC10036,0,4,4,0,0,0,4,3,7,3,10,13,5,7,12,19,0,19,7,3,10,10,5,15,9,0,9,10,0,10,10,0,10,7,0,7,0,0,0,4,0,4,3,0,3,10,0,10,3,3,6,104,35,139
SSC10037,0,0,0,0,3,3,0,4,4,0,3,3,7,3,10,7,7,14,0,0,0,5,0,5,4,0,4,4,3,7,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,7,0,7,5,0,5,48,23,71
SSC10038,5,5,10,8,6,14,10,29,39,16,115,131,149,68,217,115,33,148,91,22,113,74,19,93,85,19,104,111,27,138,90,0,90,58,5,63,35,0,35,18,0,18,14,0,14,118,6,124,24,21,45,1021,375,1396
SSC10039,16,25,41,11,19,30,3,68,71,8,115,123,51,121,172,60,122,182,58,100,158,88,116,204,89,122,211,195,180,375,209,43,252,316,193,509,272,26,298,142,11,153,408,41,449,174,67,241,15,33,48,2115,1402,3517
SSC10040,5,3,8,5,3,8,0,3,3,0,5,5,13,8,21,10,4,14,14,7,21,18,0,18,24,0,24,38,3,41,27,0,27,33,3,36,44,3,47,19,0,19,41,0,41,48,0,48,11,3,14,350,45,395
SSC10041,4,0,4,7,3,10,0,7,7,6,14,20,17,11,28,22,10,32,33,6,39,22,7,29,45,10,55,63,8,71,79,0,79,49,4,53,35,0,35,14,0,14,27,0,27,48,3,51,11,3,14,482,86,568
SSC10042,0,0,0,4,0,4,0,4,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,18
SSC10043,3,3,6,3,3,6,3,3,6,4,8,12,17,5,22,12,10,22,16,3,19,16,3,19,15,0,15,13,5,18,12,0,12,6,0,6,4,0,4,3,0,3,0,0,0,13,3,16,4,3,7,144,49,193
SSC10044,3,3,6,0,3,3,3,3,6,3,8,11,5,10,15,12,4,16,5,7,12,7,0,7,13,0,13,6,0,6,3,0,3,3,3,6,5,0,5,3,0,3,0,0,0,13,3,16,3,3,6,87,47,134
SSC10045,0,3,3,4,5,9,0,3,3,0,9,9,13,11,24,18,14,32,23,9,32,21,3,24,26,9,35,35,4,39,30,0,30,42,3,45,36,0,36,19,0,19,36,0,36,34,4,38,8,0,8,345,77,422
SSC10046,0,3,3,7,4,11,3,7,10,0,33,33,38,13,51,36,15,51,29,7,36,30,10,40,42,6,48,52,9,61,42,0,42,36,4,40,23,0,23,17,0,17,12,0,12,29,0,29,3,0,3,399,111,510
SSC10047,0,0,0,3,0,3,3,3,6,3,0,3,9,4,13,12,4,16,4,4,8,7,0,7,6,0,6,11,0,11,8,0,8,5,0,5,7,0,7,0,0,0,0,0,0,6,0,6,0,0,0,84,15,99
SSC10048,3,0,3,0,6,6,0,8,8,3,24,27,29,6,35,17,6,23,10,0,10,11,3,14,0,0,0,5,4,9,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,8,0,8,0,7,7,93,64,157
SSC10049,5,3,8,7,3,10,3,23,26,3,57,60,61,27,88,45,17,62,38,12,50,49,7,56,31,5,36,44,10,54,27,0,27,15,4,19,9,0,9,0,0,0,3,0,3,34,0,34,6,13,19,380,181,561
SSC10050,0,0,0,3,4,7,3,8,11,0,19,19,19,6,25,25,5,30,15,3,18,6,3,9,12,0,12,15,3,18,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,5,0,5,0,3,3,109,57,166
SSC10051,5,0,5,4,6,10,4,10,14,3,27,30,38,12,50,21,4,25,23,4,27,14,4,18,16,0,16,17,4,21,11,0,11,3,3,6,3,0,3,3,0,3,4,0,4,22,0,22,0,3,3,191,77,268
SSC10052,0,0,0,3,0,3,0,3,3,0,4,4,8,3,11,13,3,16,9,4,13,6,3,9,5,0,5,6,3,9,6,0,6,4,0,4,6,0,6,0,0,0,0,0,0,15,0,15,0,3,3,81,26,107
SSC10053,28,65,93,58,93,151,38,252,290,98,527,625,462,434,896,514,345,859,472,243,715,481,194,675,427,142,569,702,165,867,519,27,546,334,77,411,251,4,255,96,0,96,109,0,109,528,74,602,101,119,220,5218,2761,7979
SSC10054,26,24,50,28,24,52,22,73,95,21,139,160,158,45,203,157,46,203,142,40,182,161,61,222,127,32,159,285,51,336,193,13,206,146,34,180,111,9,120,55,0,55,103,3,106,218,27,245,45,42,87,1998,663,2661
SSC10055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10056,3,0,3,4,4,8,0,9,9,3,21,24,52,31,83,29,11,40,21,6,27,10,0,10,6,0,6,5,0,5,3,0,3,3,3,6,3,0,3,0,0,0,0,0,0,10,0,10,3,12,15,155,97,252
SSC10057,4,3,7,0,0,0,4,5,9,6,7,13,10,6,16,12,11,23,12,7,19,14,0,14,13,3,16,10,3,13,9,3,12,12,0,12,3,0,3,0,0,0,3,0,3,15,0,15,0,0,0,127,48,175
SSC10058,19,30,49,37,22,59,17,63,80,20,113,133,99,99,198,74,76,150,101,72,173,134,105,239,117,93,210,231,174,405,211,32,243,348,203,551,238,27,265,132,15,147,322,21,343,166,56,222,14,38,52,2280,1239,3519
SSC10059,5,3,8,11,3,14,9,7,16,4,46,50,48,19,67,60,15,75,45,15,60,52,10,62,65,4,69,105,11,116,88,8,96,104,6,110,63,0,63,46,0,46,77,0,77,81,3,84,16,9,25,879,159,1038
SSC10060,3,0,3,3,3,6,0,6,6,0,9,9,20,4,24,9,3,12,13,0,13,14,0,14,6,3,9,11,0,11,10,0,10,4,0,4,3,0,3,0,0,0,0,0,0,10,0,10,0,3,3,106,31,137
SSC10061,0,0,0,3,3,6,0,6,6,3,3,6,15,8,23,8,3,11,3,3,6,11,0,11,12,3,15,13,0,13,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,4,4,80,33,113
SSC10062,6,5,11,24,15,39,17,66,83,41,89,130,109,36,145,94,22,116,66,15,81,62,10,72,71,4,75,72,5,77,45,0,45,20,0,20,9,0,9,7,0,7,9,0,9,75,4,79,29,28,57,756,299,1055
SSC10063,71,103,174,73,75,148,60,141,201,77,357,434,329,325,654,390,257,647,366,224,590,430,307,737,398,269,667,689,368,1057,610,67,677,482,202,684,363,24,387,151,14,165,277,17,294,459,91,550,70,80,150,5295,2921,8216
SSC10064,3,5,8,8,3,11,3,13,16,0,34,34,56,11,67,35,9,44,29,7,36,20,5,25,17,3,20,15,3,18,7,0,7,3,0,3,0,0,0,0,0,0,0,0,0,29,0,29,6,13,19,231,106,337
SSC10065,3,0,3,3,3,6,0,3,3,0,7,7,11,3,14,8,3,11,4,0,4,7,3,10,14,3,17,12,0,12,7,0,7,7,0,7,4,0,4,0,0,0,0,0,0,11,0,11,5,3,8,96,28,124
SSC10066,7,4,11,12,18,30,15,49,64,42,126,168,160,58,218,139,69,208,101,47,148,98,37,135,71,12,83,136,19,155,64,3,67,30,3,33,11,0,11,4,0,4,8,0,8,98,7,105,23,33,56,1019,485,1504
SSC10067,3,5,8,3,5,8,3,11,14,6,33,39,75,26,101,59,24,83,66,17,83,76,11,87,69,18,87,190,18,208,173,4,177,142,19,161,130,5,135,45,0,45,61,0,61,111,3,114,12,7,19,1224,206,1430
SSC10068,3,3,6,9,4,13,6,19,25,6,47,53,35,54,89,55,24,79,45,25,70,65,24,89,60,6,66,123,15,138,125,3,128,112,7,119,88,0,88,41,3,44,57,0,57,105,5,110,16,15,31,951,254,1205
SSC10069,0,3,3,3,0,3,0,5,5,4,12,16,22,9,31,17,5,22,26,4,30,23,10,33,25,0,25,24,5,29,17,0,17,4,4,8,7,0,7,0,0,0,8,0,8,37,0,37,9,0,9,226,57,283
SSC10070,161,116,277,153,69,222,126,175,301,181,330,511,811,210,1021,850,201,1051,664,174,838,733,149,882,601,103,704,832,123,955,542,50,592,363,48,411,174,11,185,97,5,102,117,5,122,720,91,811,231,128,359,7356,1988,9344
SSC10071,3,0,3,3,5,8,3,10,13,3,36,39,24,26,50,37,14,51,38,18,56,46,15,61,30,16,46,69,12,81,76,4,80,77,23,100,75,0,75,30,0,30,47,0,47,89,9,98,3,6,9,653,194,847
SSC10072,8,4,12,13,5,18,3,23,26,3,20,23,69,13,82,57,19,76,49,8,57,66,14,80,60,10,70,82,6,88,49,4,53,49,0,49,26,0,26,17,0,17,28,0,28,85,0,85,19,10,29,683,136,819
SSC10073,21,30,51,27,16,43,5,44,49,13,98,111,88,117,205,135,73,208,152,81,233,167,70,237,180,47,227,305,78,383,296,8,304,380,73,453,274,4,278,119,0,119,284,0,284,395,19,414,32,38,70,2873,796,3669
SSC10074,8,3,11,6,4,10,4,14,18,14,54,68,59,59,118,56,46,102,76,25,101,87,29,116,98,17,115,150,28,178,132,3,135,124,13,137,92,3,95,32,0,32,52,0,52,159,9,168,6,14,20,1155,321,1476
SSC10075,0,3,3,3,0,3,0,3,3,0,6,6,10,3,13,9,0,9,7,3,10,10,3,13,11,0,11,11,7,18,10,0,10,5,0,5,4,0,4,0,0,0,3,0,3,14,0,14,0,0,0,97,28,125
SSC10076,0,0,0,0,0,0,0,0,0,0,3,3,9,3,12,3,8,11,4,0,4,4,0,4,4,0,4,7,0,7,6,0,6,4,0,4,4,0,4,0,0,0,5,0,5,16,0,16,0,0,0,66,14,80
SSC10077,3,0,3,3,7,10,0,9,9,5,4,9,12,4,16,13,10,23,16,4,20,15,0,15,12,0,12,17,3,20,14,0,14,8,0,8,5,0,5,0,0,0,3,0,3,18,0,18,7,3,10,151,44,195
SSC10078,3,0,3,3,0,3,0,0,0,3,0,3,9,6,15,10,0,10,10,0,10,3,4,7,8,0,8,15,0,15,9,0,9,0,0,0,3,0,3,0,0,0,0,0,0,9,0,9,0,0,0,85,10,95
SSC10079,0,0,0,0,0,0,0,6,6,0,4,4,5,3,8,5,4,9,9,3,12,16,4,20,9,3,12,7,0,7,14,0,14,4,0,4,8,0,8,0,0,0,0,0,0,16,0,16,0,0,0,93,27,120
SSC10080,3,3,6,0,0,0,0,4,4,3,5,8,7,7,14,10,5,15,11,0,11,8,3,11,7,0,7,20,0,20,9,3,12,6,0,6,3,0,3,3,0,3,3,0,3,16,0,16,5,0,5,114,30,144
SSC10081,0,3,3,3,3,6,0,0,0,4,12,16,6,7,13,9,3,12,16,3,19,12,0,12,3,0,3,12,0,12,5,0,5,0,0,0,3,0,3,0,0,0,3,0,3,12,0,12,0,3,3,88,34,122
SSC10082,4,0,4,4,5,9,0,4,4,3,18,21,33,9,42,21,10,31,28,7,35,16,5,21,14,3,17,24,4,28,33,0,33,13,0,13,12,0,12,3,0,3,3,0,3,13,3,16,5,10,15,229,78,307
SSC10083,0,0,0,0,0,0,0,3,3,0,4,4,3,5,8,7,3,10,14,0,14,12,3,15,14,0,14,14,0,14,5,0,5,3,0,3,3,0,3,0,0,0,3,0,3,4,0,4,0,0,0,82,18,100
SSC10084,11,15,26,10,22,32,5,33,38,9,87,96,56,94,150,87,90,177,102,67,169,116,95,211,108,51,159,231,85,316,200,18,218,347,91,438,195,10,205,135,0,135,253,4,257,183,24,207,18,35,53,2066,821,2887
SSC10085,4,3,7,8,0,8,5,5,10,4,24,28,18,20,38,29,14,43,27,21,48,32,7,39,34,8,42,44,10,54,57,0,57,160,23,183,94,0,94,61,0,61,177,0,177,111,0,111,12,13,25,877,148,1025
SSC10086,12,7,19,20,22,42,10,42,52,24,115,139,125,77,202,121,36,157,113,28,141,93,30,123,94,13,107,190,38,228,162,6,168,159,23,182,125,4,129,36,0,36,72,4,76,161,4,165,26,18,44,1543,467,2010
SSC10087,5,3,8,3,0,3,0,0,0,0,0,0,7,0,7,8,0,8,6,0,6,9,3,12,5,0,5,9,0,9,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,71,9,80
SSC10088,0,0,0,3,0,3,0,3,3,0,4,4,6,3,9,4,0,4,9,0,9,6,0,6,0,0,0,5,4,9,7,0,7,0,0,0,3,0,3,0,0,0,0,0,0,15,0,15,0,0,0,58,14,72
SSC10089,10,25,35,29,39,68,14,158,172,38,479,517,295,327,622,317,181,498,259,104,363,207,80,287,168,47,215,208,46,254,86,6,92,46,24,70,39,0,39,8,0,8,9,0,9,151,22,173,52,122,174,1936,1660,3596
SSC10090,16,32,48,21,31,52,11,111,122,17,163,180,63,138,201,62,108,170,78,107,185,66,116,182,112,110,222,189,160,349,190,32,222,379,359,738,275,32,307,197,14,211,581,49,630,231,73,304,18,54,72,2506,1689,4195
SSC10091,4,3,7,4,10,14,0,21,21,4,32,36,11,24,35,15,18,33,10,11,21,18,22,40,20,30,50,33,34,67,44,3,47,77,81,158,68,5,73,23,5,28,106,9,115,59,7,66,5,10,15,501,325,826
SSC10092,3,3,6,6,3,9,0,0,0,5,7,12,18,13,31,11,4,15,7,4,11,14,6,20,23,3,26,30,5,35,28,0,28,15,5,20,12,0,12,3,0,3,11,0,11,21,3,24,0,3,3,207,59,266
SSC10093,0,3,3,3,0,3,0,3,3,0,3,3,5,3,8,4,3,7,5,0,5,20,3,23,3,3,6,15,3,18,14,0,14,10,0,10,11,0,11,3,0,3,0,0,0,12,0,12,0,0,0,105,24,129
SSC10094,6,3,9,6,4,10,3,18,21,6,48,54,49,29,78,44,29,73,51,16,67,44,10,54,37,3,40,52,3,55,28,0,28,5,4,9,8,0,8,3,0,3,12,0,12,40,3,43,24,11,35,418,181,599
SSC10095,0,0,0,5,0,5,0,0,0,3,6,9,7,3,10,7,3,10,9,3,12,8,0,8,3,0,3,4,3,7,9,0,9,3,0,3,3,0,3,0,0,0,3,0,3,7,0,7,3,3,6,74,21,95
SSC10096,0,4,4,3,0,3,3,6,9,3,7,10,12,5,17,15,8,23,22,0,22,9,5,14,22,0,22,22,4,26,35,0,35,18,0,18,19,0,19,12,0,12,5,0,5,19,0,19,0,0,0,219,39,258
SSC10097,3,8,11,8,0,8,3,11,14,12,33,45,45,36,81,30,32,62,53,23,76,40,17,57,35,13,48,64,6,70,49,3,52,33,9,42,23,0,23,5,0,5,13,0,13,65,8,73,7,6,13,488,205,693
SSC10098,6,3,9,3,3,6,4,0,4,3,7,10,8,4,12,9,0,9,12,3,15,11,0,11,6,0,6,5,0,5,9,0,9,0,3,3,0,0,0,0,0,0,4,0,4,12,0,12,0,4,4,92,27,119
SSC10099,0,7,7,10,3,13,4,18,22,11,54,65,49,41,90,58,23,81,67,16,83,75,15,90,78,8,86,196,17,213,193,0,193,236,12,248,197,0,197,86,4,90,146,0,146,141,4,145,15,9,24,1562,231,1793
SSC10100,10,5,15,11,4,15,7,6,13,11,40,51,70,18,88,66,20,86,66,13,79,55,15,70,67,10,77,102,15,117,102,10,112,60,12,72,49,0,49,32,3,35,39,0,39,84,6,90,13,7,20,844,184,1028
SSC10101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC10102,110,76,186,142,73,215,119,258,377,207,420,627,791,217,1008,846,244,1090,656,180,836,732,177,909,638,94,732,834,125,959,568,16,584,308,44,352,151,4,155,94,3,97,134,3,137,663,48,711,167,130,297,7160,2112,9272
SSC10103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10104,0,0,0,3,3,6,0,0,0,0,3,3,8,4,12,4,3,7,4,3,7,0,0,0,3,0,3,3,0,3,7,0,7,7,3,10,0,0,0,0,0,0,3,0,3,6,0,6,3,3,6,51,22,73
SSC10105,0,0,0,0,3,3,0,0,0,4,3,7,9,5,14,6,3,9,7,4,11,8,0,8,10,0,10,14,5,19,11,0,11,8,0,8,5,0,5,0,0,0,4,0,4,13,0,13,0,0,0,99,23,122
SSC10106,31,33,64,56,44,100,25,138,163,65,454,519,549,298,847,489,195,684,470,118,588,431,98,529,426,58,484,504,69,573,396,7,403,180,29,209,90,3,93,44,0,44,49,0,49,398,22,420,91,103,194,4294,1669,5963
SSC10107,3,4,7,3,15,18,4,50,54,0,50,50,10,25,35,4,18,22,11,18,29,10,22,32,11,13,24,14,22,36,21,3,24,27,16,43,17,5,22,19,0,19,38,6,44,35,6,41,0,20,20,227,293,520
