region_id,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC10011,0,3,0,0,0,0,0,3,0,6,0,0,3,0,0,0,6,4,3,16,0,0,0,0,0,3,0,0,0,3,9,8,14,9,13,17,18,11,3,102,0,0,4,10,17,18,24,8,0,81,0,0,4,8,0,3,0,0,0,15,0,0,0,3,3,0,0,0,0,6,27,0,0,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,5,0,5,3,0,0,3,0,0,0,11,0,4,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,12,0,0,3,0,3,4,10,9,3,32,0,3,5,0,0,3,0,0,0,11,27,23,19,21,26,34,34,20,3,207
SSC10012,0,70,49,0,9,3,0,0,0,131,0,15,53,54,51,67,77,77,39,433,13,18,11,7,7,4,3,0,0,63,515,390,453,429,390,242,199,144,60,2822,0,9,316,450,382,249,172,122,22,1722,0,55,219,107,64,37,12,0,0,494,0,10,38,77,96,31,15,15,7,289,991,0,0,0,0,0,0,0,0,991,0,244,0,0,0,0,0,0,0,244,0,155,51,20,26,12,0,0,0,264,0,25,21,7,0,15,9,8,7,92,0,19,13,9,7,4,0,0,0,52,0,117,109,11,25,10,3,0,0,275,0,27,113,113,117,116,125,104,53,768,23,35,20,26,14,13,6,0,0,137,1014,696,900,820,731,487,342,249,89,5328
SSC10013,0,8,8,3,0,3,3,0,0,25,0,10,9,11,19,48,53,51,28,229,3,10,6,3,3,6,3,4,0,38,476,241,262,357,322,314,311,179,56,2518,0,3,256,487,454,443,434,246,55,2378,0,25,78,69,42,19,12,0,0,245,0,4,15,42,53,24,17,17,4,176,950,0,0,0,0,0,0,0,0,950,0,259,0,0,0,0,0,0,0,259,0,157,79,37,32,5,6,0,0,316,0,20,6,3,7,12,7,8,6,69,0,9,8,3,0,3,3,0,3,29,0,35,22,9,5,6,8,4,0,89,0,14,20,35,40,79,76,79,35,378,13,20,14,11,6,6,7,4,0,81,963,546,498,696,639,597,570,358,103,4970
SSC10014,0,0,0,0,5,0,0,0,0,5,0,0,4,6,3,6,12,15,7,53,0,0,0,0,0,3,4,3,0,10,89,31,51,60,56,44,48,34,7,420,0,0,35,53,79,58,59,25,3,312,0,3,32,20,11,13,7,0,0,86,0,0,7,14,0,0,0,5,0,26,188,0,0,0,0,0,0,0,0,188,0,34,0,0,0,0,0,0,0,34,0,21,6,4,5,0,0,0,0,36,0,9,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,12,0,0,4,14,10,19,28,22,10,107,0,5,4,0,0,3,4,3,0,19,188,75,88,105,110,97,98,59,13,833
SSC10015,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,0,13,4,3,0,3,0,0,0,0,0,10,91,60,34,72,49,34,25,8,0,373,0,3,30,105,79,65,34,6,0,322,0,6,7,8,3,6,3,3,0,36,0,3,3,7,10,0,3,5,0,31,191,0,0,0,0,0,0,0,0,191,0,40,0,0,0,0,0,0,0,40,0,50,14,5,4,0,0,0,0,73,0,3,3,0,0,3,0,3,0,12,0,7,0,0,0,0,0,3,0,10,0,0,3,4,0,0,0,0,0,7,0,3,4,0,6,4,3,3,0,23,7,3,5,6,0,3,0,0,0,24,198,118,69,135,102,81,43,23,0,769
SSC10016,0,3,3,5,3,6,3,0,0,23,0,0,9,17,27,54,44,12,3,166,10,14,4,6,5,7,5,0,0,51,482,304,230,247,219,208,119,29,12,1850,0,9,46,86,127,142,101,13,3,527,0,18,34,72,36,18,6,6,0,190,0,30,127,143,102,61,19,6,6,494,958,0,0,0,0,0,0,0,0,958,0,218,0,0,0,0,0,0,0,218,0,268,108,32,11,6,0,0,0,425,0,37,11,6,11,23,13,7,3,111,0,18,9,3,4,3,3,0,0,40,0,3,6,5,6,10,6,3,0,39,0,3,15,35,47,77,55,17,3,252,18,25,16,16,5,10,5,0,0,95,976,629,372,398,349,350,208,52,15,3349
SSC10017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,9,6,7,13,6,0,0,0,55,0,6,3,4,6,7,0,0,0,26,0,0,4,0,4,0,0,0,0,11,0,0,3,0,6,0,0,0,0,9,49,0,0,0,0,0,0,0,0,49,0,3,0,0,0,0,0,0,0,3,0,9,0,4,0,0,0,0,0,13,0,3,3,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,12,0,0,0,0,0,0,0,0,0,0,52,21,13,11,19,14,5,0,0,135
SSC10018,0,3,16,3,3,7,3,0,0,35,0,10,21,32,39,58,62,82,20,324,20,24,15,10,11,14,12,6,0,112,1556,863,805,1035,937,536,323,212,52,6319,0,59,833,1382,1338,802,432,202,34,5082,0,125,327,184,133,46,13,6,3,837,0,33,92,161,146,39,24,26,10,531,3025,0,0,0,0,0,0,0,0,3025,0,799,0,0,0,0,0,0,0,799,0,618,144,41,41,15,0,0,0,859,0,34,28,17,16,27,21,29,14,186,0,32,16,16,12,6,0,3,0,85,0,15,37,7,7,17,11,0,0,94,0,25,57,67,90,109,83,111,31,573,36,48,32,19,25,18,17,6,0,201,3061,1788,1566,1894,1808,1079,601,383,92,12272
SSC10019,0,10,8,3,8,8,4,0,0,41,0,11,20,10,40,64,69,52,31,297,16,22,9,6,13,0,3,3,0,72,669,489,409,422,488,416,264,148,64,3369,0,26,332,446,590,587,320,144,41,2486,0,82,138,111,79,31,15,6,0,462,0,33,86,123,111,36,29,10,3,431,1384,0,0,0,0,0,0,0,0,1384,0,324,0,0,0,0,0,0,0,324,0,341,124,43,17,7,0,0,0,532,0,46,12,11,10,16,16,17,10,138,0,26,10,8,7,7,0,3,4,65,0,19,14,17,23,14,9,0,0,96,0,22,43,51,80,120,96,77,38,527,24,34,29,18,20,8,7,10,0,150,1408,953,788,828,937,826,492,267,96,6595
SSC10020,0,112,28,3,7,7,0,3,3,163,0,33,44,31,50,73,75,57,47,410,6,29,13,8,3,10,4,5,3,81,317,368,262,268,323,332,186,127,66,2249,0,8,163,255,344,416,205,125,24,1540,0,73,94,74,49,43,16,0,0,349,0,4,11,52,55,16,15,11,4,168,621,0,0,0,0,0,0,0,0,621,0,177,0,0,0,0,0,0,0,177,0,79,38,13,12,6,0,0,0,148,0,28,10,8,0,6,0,4,0,56,0,17,10,6,0,3,0,0,0,36,0,189,70,12,13,12,3,6,3,308,0,59,108,85,101,144,107,86,56,746,11,39,20,13,9,20,8,5,6,131,632,673,524,518,583,666,354,237,93,4280
SSC10021,0,3,0,0,3,0,0,0,0,6,0,0,0,0,5,8,3,7,0,23,0,0,3,3,0,3,3,0,0,12,70,31,24,43,58,56,36,13,3,334,0,0,20,43,78,79,61,10,6,297,0,0,7,8,5,10,0,0,0,30,0,4,5,8,0,3,4,6,0,30,131,0,0,0,0,0,0,0,0,131,0,36,0,0,0,0,0,0,0,36,0,22,6,4,7,3,0,0,0,42,0,4,0,3,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,9,0,0,3,0,9,13,6,13,0,44,0,0,3,7,0,3,6,0,0,19,131,69,44,73,102,111,83,32,6,651
SSC10022,0,97,206,52,9,20,5,8,0,397,0,28,158,138,79,76,40,22,12,553,10,11,37,14,9,3,3,3,0,90,341,332,1090,682,318,224,100,60,18,3165,0,8,494,541,257,139,81,26,3,1549,0,107,663,388,177,59,11,0,0,1405,0,4,9,44,50,28,6,11,3,155,659,0,0,0,0,0,0,0,0,659,0,104,0,0,0,0,0,0,0,104,0,50,38,13,12,6,0,5,0,124,0,53,63,15,3,12,5,3,0,154,0,33,63,9,9,0,8,6,0,128,0,189,461,130,53,39,13,11,0,896,0,51,296,320,198,146,68,31,18,1128,24,31,68,26,15,3,3,3,0,173,683,630,2155,1486,774,432,195,96,24,6475
SSC10023,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,3,5,3,24,3,4,4,4,0,0,3,0,0,18,280,338,123,208,350,209,51,41,9,1609,0,5,95,302,597,383,106,46,6,1540,0,3,10,19,21,12,7,0,0,72,0,0,0,23,30,21,3,7,0,84,563,0,0,0,0,0,0,0,0,563,0,397,0,0,0,0,0,0,0,397,0,271,126,17,6,3,0,0,0,423,0,15,8,3,6,3,3,13,3,54,0,9,4,0,3,0,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,3,0,7,13,3,9,3,38,6,14,4,4,0,0,3,0,0,31,569,714,253,368,670,435,125,75,12,3221
SSC10024,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,5,3,3,14,0,3,0,0,0,0,0,0,0,3,21,13,6,14,28,37,9,6,3,137,0,0,3,15,37,51,19,6,3,134,0,0,3,3,6,4,0,0,0,16,0,0,0,0,5,3,0,0,0,8,42,0,0,0,0,0,0,0,0,42,0,14,0,0,0,0,0,0,0,14,0,6,6,0,3,0,0,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,6,0,0,3,4,6,9,5,3,6,36,0,3,0,0,0,0,0,0,0,3,42,23,15,28,57,70,24,12,9,280
SSC10025,0,3,9,6,4,11,3,4,4,44,0,0,4,15,19,26,95,95,72,326,4,10,7,3,5,4,3,3,0,39,646,337,255,556,445,346,313,233,111,3242,0,13,228,821,650,479,351,234,36,2812,0,15,38,92,58,36,17,0,0,256,0,0,9,35,66,41,18,21,19,209,1342,0,0,0,0,0,0,0,0,1342,0,361,0,0,0,0,0,0,0,361,0,205,116,52,35,18,6,0,0,432,0,32,29,8,4,14,17,19,7,130,0,19,23,11,3,8,0,0,0,64,0,8,14,12,17,25,6,4,4,90,0,0,15,35,34,38,127,134,84,467,9,13,10,10,13,9,8,7,0,79,1351,666,482,1076,880,668,550,419,150,6242
SSC10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,15,0,0,0,0,0,0,0,0,0,0,24,10,15,18,25,27,15,10,6,150,0,0,11,19,28,40,29,8,3,138,0,3,8,6,8,0,3,3,0,31,0,0,0,3,5,3,0,0,0,11,45,0,0,0,0,0,0,0,0,45,0,12,0,0,0,0,0,0,0,12,0,14,5,4,0,0,0,0,0,23,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,5,0,11,3,3,3,25,0,0,0,0,0,0,0,0,0,0,45,29,27,37,41,54,35,20,6,294
SSC10027,0,27,29,10,14,11,6,0,0,97,0,7,32,34,47,58,49,37,15,279,4,7,4,4,0,7,3,3,0,32,372,352,566,395,404,281,171,97,29,2667,0,40,568,471,438,333,173,97,6,2126,0,26,115,44,45,29,10,0,0,269,0,3,22,60,101,35,18,14,8,261,776,0,0,0,0,0,0,0,0,776,0,284,0,0,0,0,0,0,0,284,0,117,142,38,21,9,3,0,0,330,0,50,44,13,18,18,14,15,8,180,0,40,69,9,12,3,6,0,0,139,0,51,72,27,29,18,10,3,0,210,0,14,68,81,92,101,77,50,25,508,10,16,13,8,3,7,3,6,0,66,786,641,1113,751,759,553,314,185,47,5149
SSC10028,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,11,0,12,5,11,8,3,3,77,0,3,0,17,11,17,7,3,0,58,0,3,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,42,0,0,0,0,0,0,0,0,42,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,42,16,5,17,17,27,12,6,3,145
SSC10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,0,0,3,0,0,0,0,0,0,3,20,12,9,16,12,10,11,3,0,93,0,0,6,16,15,16,12,3,0,68,0,4,0,0,0,3,3,0,0,10,0,0,0,8,0,0,0,0,0,8,40,0,0,0,0,0,0,0,0,40,0,8,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,0,0,3,3,3,5,6,0,20,3,4,6,0,0,3,0,0,0,16,43,21,18,27,21,28,20,9,0,187
