region_id,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sinhalese_BP_B_OS,Sinhalese_FO_B_OS,Sinhalese_MO_B_OS,Sinhalese_BP_B_Aus,Sinhalese_BP_NS,Sinhalese_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_Fther_only_brn_os,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_ns_Both_prnts_brn_os,Ancestry_ns_Fthr_only_brn_os,Ancestry_ns_Mthr_only_brn_os,Ancestry_ns_Bth_prnts_brn_Aus,Ancestry_ns_Country_birth_ns,Ancestry_ns_Tot_Resp,Tot_respnses_BP_B_OS,Tot_respnses_FO_B_OS,Tot_respnses_MO_B_OS,Tot_resp_BP_B_Aus,Tot_responses_Count_birth_ns,Tot_responses_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS
SSC10001,52,102,49,520,19,742,0,0,0,0,0,0,122,0,0,0,4,126,167,35,6,33,3,244,16,4,0,0,0,20,113,45,32,252,12,454,87,0,0,0,0,87,8,0,0,4,0,12,34,7,7,24,0,72,60,14,10,14,0,98,11,0,0,0,0,11,37,0,0,0,0,37,23,7,10,97,0,137,488,129,34,269,18,938,0,0,0,0,0,0,43,11,0,16,4,74,43,8,0,15,0,66,106,11,15,60,9,201,10,0,0,3,0,13,3,5,0,0,0,8,29,7,4,9,0,49,35,3,0,3,0,41,27,7,0,52,0,86,54,5,3,7,3,72,0,0,0,0,0,0,3,0,3,0,0,6,74,3,7,0,3,87,29,0,0,0,0,29,109,3,0,0,0,112,0,3,0,0,0,3,834,60,48,23,27,992,65,0,10,34,94,203,2682,469,238,1435,196,5020,2451,309
SSC10002,39,158,122,879,31,1229,0,0,0,13,0,13,262,16,4,26,4,312,37,8,3,7,0,55,31,11,3,11,0,56,327,123,102,779,22,1353,25,0,3,0,3,31,18,0,0,8,0,26,35,16,8,73,0,132,101,20,17,35,0,173,22,3,0,0,0,25,39,5,3,3,0,50,101,53,28,369,7,558,633,99,38,194,16,980,32,0,0,0,0,32,58,6,3,8,0,75,3,0,0,0,0,3,17,14,3,10,0,44,8,3,0,0,0,11,42,4,0,0,3,49,42,0,3,8,3,56,24,0,3,3,0,30,83,37,23,235,10,388,28,0,0,5,0,33,0,0,0,0,0,0,20,3,0,0,0,23,48,11,3,0,0,62,41,3,3,3,0,50,25,0,0,4,0,29,11,3,3,9,0,26,313,39,30,28,9,419,27,7,3,31,229,297,2492,642,408,2741,337,6620,2202,406
SSC10003,3,16,28,420,4,471,0,0,0,4,3,7,7,0,0,0,0,7,3,0,0,0,0,3,6,3,0,9,0,18,35,20,32,301,3,391,3,0,0,0,0,3,0,0,0,16,0,16,7,3,0,27,0,37,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,12,7,3,3,138,4,155,3,3,3,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,72,3,92,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,3,14,0,21,0,0,0,32,18,50,110,48,73,1047,38,1316,97,33
SSC10004,7,46,35,1006,34,1128,0,0,0,6,0,6,15,3,0,7,4,29,0,0,0,0,0,0,9,0,3,8,0,20,67,56,40,828,40,1031,6,0,3,0,0,9,0,0,0,3,0,3,13,6,0,58,3,80,0,3,0,7,0,10,3,3,0,0,0,6,4,0,0,0,0,4,3,9,3,160,4,179,4,6,0,11,0,21,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,6,5,6,0,6,0,17,3,3,0,0,0,6,0,0,0,3,0,3,0,0,0,4,0,4,19,24,19,218,4,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,19,29,4,4,32,0,69,3,0,0,84,112,199,199,172,107,2460,201,3139,165,108
SSC10005,0,48,31,937,27,1043,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,9,9,0,8,0,26,52,33,24,698,22,829,0,0,0,0,0,0,0,0,0,4,0,4,9,4,3,48,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,174,3,193,0,4,0,17,0,21,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,11,6,3,3,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,143,0,163,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,10,0,0,0,3,0,3,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,6,24,4,8,8,0,44,4,4,0,83,53,144,149,120,80,2140,111,2600,121,67
SSC10006,0,4,3,116,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,3,3,85,3,103,0,0,0,0,0,0,3,0,0,4,0,7,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,37,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,37,0,46,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,24,13,12,284,6,339,11,8
SSC10007,4,83,53,1242,22,1404,0,0,0,8,0,8,6,0,0,3,0,9,0,3,0,0,0,3,8,5,3,19,0,35,108,70,42,946,17,1183,20,0,3,3,0,26,3,0,0,3,0,6,14,14,0,112,3,143,0,0,0,7,0,7,0,5,0,3,0,8,17,0,0,0,0,17,23,16,6,262,3,310,7,7,3,18,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,4,0,8,3,0,0,4,0,7,11,9,3,3,0,26,16,3,6,21,0,46,0,0,0,0,0,0,17,13,9,177,6,222,3,0,4,3,0,10,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,15,46,12,11,11,3,83,4,0,4,72,74,154,331,246,150,2927,128,3782,277,147
SSC10008,0,53,31,1076,33,1193,0,0,0,9,0,9,0,0,0,3,0,3,0,0,0,0,0,0,5,3,0,7,0,15,66,66,40,824,16,1012,3,0,4,4,0,11,0,0,0,5,0,5,8,0,3,64,0,75,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,7,4,3,164,4,182,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,6,0,4,0,13,4,0,0,3,0,7,3,0,0,0,0,3,29,19,11,182,3,244,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,19,3,29,10,4,5,14,0,33,3,5,0,68,61,137,166,163,97,2453,120,2999,144,108
SSC10009,0,3,5,101,0,109,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,3,77,0,99,3,0,3,0,0,6,4,0,0,4,0,8,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,4,12,20,16,17,242,7,302,10,13
SSC10010,43,113,83,710,17,966,0,0,0,0,0,0,135,0,9,8,0,152,23,3,3,13,0,42,20,5,7,12,0,44,177,56,73,425,18,749,304,12,16,3,6,341,4,6,3,3,0,16,23,0,8,29,4,64,26,4,5,22,0,57,7,7,3,4,0,21,385,4,3,0,3,395,42,24,13,118,10,207,48,15,18,34,0,115,17,0,0,0,0,17,11,7,0,7,0,25,3,0,0,0,0,3,53,17,4,35,0,109,23,7,0,0,0,30,20,13,3,3,0,39,26,3,0,13,0,42,5,4,0,3,0,12,44,14,4,88,7,157,0,0,0,0,0,0,23,0,0,0,0,23,34,0,0,0,0,34,39,3,0,4,4,50,24,0,3,3,3,33,3,0,0,0,0,3,3,3,0,3,0,9,572,37,28,20,15,672,20,0,4,16,78,118,2157,357,290,1576,165,4545,1945,216
