region_id,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SSC10001,0,5,4,7,10,3,0,0,0,29,89,183,144,215,317,131,6,0,0,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,17,26,64,83,58,6,0,0,258,0,0,0,7,8,7,0,0,0,22,22,55,40,55,79,35,3,0,0,289,0,16,18,20,41,15,3,0,0,113,52,77,30,38,74,37,3,0,0,311,39,29,14,19,27,14,3,0,0,145,0,9,24,21,47,22,5,0,0,128,4,8,10,9,5,4,0,0,0,40,3,17,36,34,22,11,0,0,0,123,0,6,5,9,10,6,0,0,0,36,6,28,23,21,37,14,3,0,0,132,6,6,8,8,5,8,3,0,0,44,3,11,10,27,47,18,0,0,0,116,6,20,28,35,64,26,3,0,0,182,9,23,26,22,61,38,3,0,0,182,6,6,6,8,3,6,0,0,0,35
SSC10002,0,3,8,4,6,3,0,0,0,24,35,100,343,305,292,221,33,0,0,1329,0,0,0,3,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,3,6,7,51,37,32,25,7,0,0,165,0,0,6,3,6,6,3,0,0,24,6,9,34,38,40,23,7,0,0,157,0,7,28,40,35,23,5,0,0,138,21,28,42,47,43,44,11,0,0,236,12,24,37,22,26,17,3,0,0,141,0,6,27,18,29,11,6,0,0,97,3,6,19,19,14,6,3,0,0,70,0,13,70,90,37,16,0,0,0,226,3,8,14,19,13,8,0,0,0,65,3,21,95,91,66,59,11,3,0,349,0,8,24,24,18,16,8,0,0,98,0,7,50,43,34,21,3,0,0,158,0,14,41,42,67,65,3,0,0,232,3,3,56,66,62,46,14,0,0,250,0,3,16,11,12,7,3,0,0,52
SSC10003,0,0,0,0,0,0,0,0,0,0,23,14,33,68,68,31,0,0,0,237,0,0,0,3,0,0,0,0,0,3,5,0,5,0,5,0,0,0,0,15,6,7,10,25,14,7,0,0,0,69,0,0,0,0,0,3,0,0,0,3,0,0,10,8,10,0,0,0,0,28,0,0,5,0,3,6,0,0,0,14,13,15,9,4,14,5,0,0,0,60,6,0,9,9,3,0,0,0,0,27,0,0,6,3,7,4,3,0,0,23,3,0,0,4,7,0,0,0,0,14,0,0,0,3,4,0,3,0,0,10,0,3,0,0,3,0,0,0,0,6,0,0,0,6,6,8,0,0,0,20,3,0,0,4,3,3,0,0,0,13,3,0,7,18,17,14,3,0,0,62,3,4,9,24,20,3,0,0,0,63,3,3,9,16,12,8,0,0,0,51,3,0,0,3,0,0,0,0,0,6
SSC10004,0,0,0,0,0,0,0,0,0,0,41,46,110,102,83,47,3,0,0,432,0,4,0,3,0,5,0,0,0,12,0,7,40,32,22,7,0,0,0,108,4,19,27,21,22,11,0,0,0,104,0,7,0,5,0,0,0,0,0,12,6,10,19,18,15,4,0,0,0,72,0,6,8,6,3,0,0,0,0,23,21,14,31,28,19,14,0,0,0,127,21,18,26,10,11,6,3,0,0,95,0,0,6,12,7,10,0,0,0,35,0,0,3,3,0,0,0,0,0,6,0,0,8,5,0,0,0,0,0,13,3,0,6,0,6,3,0,0,0,18,0,5,8,0,0,5,0,0,0,18,3,4,10,7,7,6,0,0,0,37,3,7,5,14,15,3,0,0,0,47,0,0,11,13,9,9,3,0,0,45,3,6,31,27,33,24,0,0,0,124,0,0,3,5,3,0,0,0,0,11
SSC10005,3,0,0,3,3,0,0,0,0,9,29,43,74,91,88,64,11,0,0,400,3,10,10,9,6,24,6,3,0,71,0,20,48,68,46,25,0,0,0,207,6,13,13,10,26,13,0,3,0,84,0,0,7,10,16,6,3,0,0,42,6,14,16,11,8,6,3,0,0,64,6,3,5,7,0,6,0,0,0,27,6,23,19,19,17,4,0,0,0,88,16,4,6,4,15,7,7,0,0,59,0,3,6,13,4,12,0,0,0,38,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,0,0,0,7,0,3,0,0,0,10,6,0,7,8,6,5,0,0,0,32,3,4,4,5,12,0,0,0,0,28,0,0,6,3,3,6,0,0,0,18,0,4,7,9,9,13,6,0,0,48,0,4,4,14,14,16,8,0,0,60,0,0,6,3,3,0,0,0,0,12
SSC10006,0,0,0,0,0,0,0,0,0,0,0,0,14,17,10,15,3,0,0,59,0,4,15,32,15,31,9,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10007,0,0,0,3,0,0,0,0,0,3,70,60,144,191,151,52,6,3,0,677,0,0,0,3,3,5,0,0,0,11,0,11,49,62,54,21,0,0,0,197,16,10,35,44,34,13,3,0,0,155,0,0,6,3,6,5,0,0,0,20,3,10,24,28,12,12,0,0,0,89,3,5,11,11,12,4,0,3,0,49,35,13,29,30,29,15,3,0,0,154,47,28,15,13,11,0,3,3,0,120,0,0,6,14,14,11,3,0,0,48,0,0,3,3,6,0,0,0,0,12,0,7,11,11,6,0,0,0,0,35,0,8,10,5,11,4,0,0,0,38,0,4,16,10,5,6,0,0,0,41,3,0,9,13,3,6,3,3,0,40,0,3,11,25,15,15,6,0,0,75,0,3,9,33,33,11,3,0,0,92,8,5,42,49,47,11,3,0,0,165,4,0,5,4,3,0,0,0,0,16
SSC10008,0,0,0,0,0,0,0,0,0,0,29,36,107,85,113,48,6,0,0,424,0,3,0,0,3,5,0,0,0,11,0,3,14,16,22,7,0,0,0,62,7,15,39,32,30,24,3,0,0,150,3,3,3,3,0,0,0,0,0,12,3,7,23,24,18,9,0,0,0,84,0,3,5,5,4,0,0,0,0,17,14,7,24,26,25,5,0,0,0,101,16,10,22,9,17,6,3,0,0,83,0,0,9,21,16,9,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,3,0,0,0,19,3,3,3,0,6,3,0,0,0,18,0,3,6,8,9,6,0,0,0,32,3,6,11,11,9,3,0,0,0,43,0,3,6,12,17,9,0,0,0,47,0,3,13,6,8,13,0,0,0,43,3,4,22,16,34,18,3,0,0,100,3,3,3,4,0,0,3,0,0,16
SSC10009,0,0,0,0,0,0,0,0,0,0,3,4,12,9,9,0,0,0,0,37,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,0,0,3,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,12,0,4,3,0,0,0,0,0,0,7,0,0,3,3,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC10010,3,0,3,3,3,0,0,0,0,12,62,89,275,251,200,89,7,0,0,973,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,11,42,64,57,25,0,0,0,206,0,3,3,7,3,3,0,0,0,19,4,20,37,32,23,16,0,0,0,132,0,4,52,47,33,11,3,0,0,150,40,33,48,59,36,16,0,0,0,232,31,15,12,13,15,7,0,0,0,93,0,4,23,37,34,5,3,0,0,106,0,5,20,12,9,7,0,0,0,53,3,11,64,37,37,10,0,0,0,162,0,0,8,5,7,9,0,0,0,29,0,14,58,34,22,9,0,0,0,137,0,8,18,13,17,5,3,0,0,64,0,13,46,41,32,10,0,0,0,142,3,12,38,53,18,16,3,0,0,143,3,22,57,51,50,29,3,0,0,215,0,3,7,8,0,4,0,0,0,22
