region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SSC10094,552,1379,17,14,0,0,17,14,21,32,0,0,0,0,0,0,21,32,3,3,0,0,7,8,10,11,0,5,600,1441,107,0,707,1441
SSC10095,94,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,94,254,64,0,158,254
SSC10096,246,660,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,25,257,695,21,0,278,695
SSC10097,658,1709,9,15,0,0,9,15,21,23,3,3,3,16,0,0,27,42,0,0,0,0,0,0,0,0,0,3,694,1769,64,0,758,1769
SSC10098,118,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,302,51,0,169,302
SSC10099,1569,4909,37,74,113,289,150,363,22,53,0,0,51,54,0,0,73,107,0,0,0,0,0,3,0,3,0,0,1792,5382,65,0,1857,5382
SSC10100,928,2787,22,68,13,34,35,102,15,37,3,9,38,87,3,3,59,136,0,0,0,0,6,7,6,7,0,0,1028,3032,44,0,1072,3032
SSC10101,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,6
SSC10102,3200,11252,401,1322,668,2229,1069,3551,961,2547,2527,6584,1467,3907,24,76,4979,13114,0,0,8,30,11,27,19,57,6,25,9273,27999,452,0,9725,27999
SSC10103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10104,72,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,202,27,0,99,202
SSC10105,121,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,315,86,0,207,315
SSC10106,4123,10877,1305,2358,268,546,1573,2904,255,493,0,0,0,0,11,25,266,518,0,0,0,0,3,0,3,0,0,3,5965,14302,458,0,6423,14302
SSC10107,193,545,8,9,55,90,63,99,112,179,151,183,0,0,0,0,263,362,0,0,0,0,0,0,0,0,0,0,519,1006,78,0,597,1006
SSC10108,128,294,14,22,0,0,14,22,4,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,149,322,173,0,322,322
SSC10109,285,674,0,4,0,0,0,4,13,17,0,0,0,0,0,0,13,17,0,3,3,6,8,6,11,15,0,0,309,710,43,0,352,710
SSC10110,0,0,29,44,13,25,42,69,0,5,0,0,4,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,46,74,3,0,49,74
SSC10111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10112,1037,3724,14,42,61,179,75,221,11,17,0,0,0,0,0,4,11,21,0,0,0,0,0,0,0,0,0,0,1123,3966,23,0,1146,3966
SSC10113,659,1964,29,71,24,60,53,131,17,27,12,34,0,0,8,15,37,76,0,0,0,0,16,48,16,48,0,0,765,2219,49,0,814,2219
SSC10114,531,1604,130,256,44,130,174,386,43,109,0,0,0,0,3,7,46,116,0,0,0,0,3,6,3,6,0,0,754,2112,47,0,801,2112
SSC10115,229,585,0,0,3,9,3,9,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,237,599,59,0,296,599
SSC10116,1253,3745,117,186,0,0,117,186,3,6,0,0,0,0,3,3,6,9,29,39,0,0,3,4,32,43,0,0,1408,3983,113,0,1521,3983
SSC10117,529,1231,10,16,0,0,10,16,65,84,0,0,0,0,0,0,65,84,7,16,3,3,9,24,19,43,3,6,626,1380,151,0,777,1380
SSC10118,144,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,6,4,0,0,150,328,49,0,199,328
SSC10119,148,368,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,3,9,3,9,0,0,154,380,53,0,207,380
SSC10120,595,1733,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,595,1742,26,0,621,1742
SSC10121,487,1237,41,52,8,25,49,77,40,63,0,0,0,0,0,0,40,63,3,11,0,0,3,4,6,15,0,0,582,1392,83,0,665,1392
SSC10122,644,1369,0,0,0,0,0,0,16,21,0,0,0,0,3,0,19,21,9,15,0,3,11,17,20,35,0,3,683,1428,134,0,817,1428
SSC10123,1910,5274,134,236,20,34,154,270,69,110,0,0,0,0,0,0,69,110,0,6,0,0,4,19,4,25,0,0,2137,5679,125,0,2262,5679
SSC10124,157,445,0,0,7,19,7,19,21,35,4,3,0,0,0,0,25,38,42,57,0,0,0,0,42,57,0,0,231,559,35,0,266,559
SSC10125,93,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,236,84,0,177,236
SSC10126,203,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,474,30,0,233,474
SSC10127,94,226,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,232,32,0,126,232
SSC10128,500,1240,0,0,4,13,4,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,17,516,1273,162,0,678,1273
SSC10129,1927,6088,169,430,236,764,405,1194,109,176,0,0,0,0,73,162,182,338,40,52,0,0,0,0,40,52,4,0,2558,7672,168,0,2726,7672
SSC10130,3564,9470,204,390,205,447,409,837,513,645,0,0,0,0,8,15,521,660,4,3,0,0,0,0,4,3,0,0,4498,10970,488,0,4986,10970
SSC10131,473,1131,49,82,59,93,108,175,76,133,4,5,0,0,3,0,83,138,23,36,0,0,0,4,23,40,0,0,687,1484,337,0,1024,1484
SSC10132,309,694,97,147,23,40,120,187,210,307,10,22,0,0,0,0,220,329,9,13,0,0,5,6,14,19,0,0,663,1229,277,0,940,1229
SSC10133,1550,3575,432,771,71,151,503,922,754,1116,20,27,5,7,7,25,786,1175,0,0,0,0,8,13,8,13,11,13,2858,5698,375,0,3233,5698
SSC10134,561,1262,0,4,0,0,0,4,4,0,0,0,0,0,0,0,4,0,5,11,3,3,4,9,12,23,13,16,590,1305,134,0,724,1305
SSC10135,8847,27308,389,795,1480,3603,1869,4398,136,251,340,707,76,163,3,9,555,1130,0,0,0,0,0,0,0,0,0,10,11271,32846,489,0,11760,32846
SSC10136,141,324,28,39,0,0,28,39,3,6,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,172,369,32,0,204,369
SSC10137,233,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,0,0,17,23,0,0,250,533,418,0,668,533
SSC10138,832,2317,78,93,10,17,88,110,233,327,27,34,0,0,5,11,265,372,0,3,0,0,0,0,0,3,0,0,1185,2802,236,0,1421,2802
SSC10139,1957,6053,23,43,143,419,166,462,27,59,0,0,0,0,12,26,39,85,0,0,0,0,0,0,0,0,0,0,2162,6600,67,0,2229,6600
SSC10140,101,247,139,324,9,24,148,348,84,164,21,34,0,0,0,0,105,198,0,0,0,0,0,0,0,0,7,6,361,799,27,0,388,799
SSC10141,69,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,153,33,0,102,153
SSC10142,2149,7606,4,6,36,110,40,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189,7722,65,0,2254,7722
SSC10143,76,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,76,194,20,0,96,194
SSC10144,78,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,214,25,0,103,214
SSC10145,215,540,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,545,23,0,238,545
SSC10146,2603,7953,25,53,76,201,101,254,25,41,51,120,10,24,4,8,90,193,0,0,0,0,4,10,4,10,0,0,2798,8410,235,0,3033,8410
SSC10147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10148,104,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,104,295,0,0,104,295
SSC10149,1573,3917,80,116,23,39,103,155,157,271,0,0,0,0,0,6,157,277,8,9,0,0,0,7,8,16,8,15,1849,4380,200,0,2049,4380
SSC10150,71,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,160,18,0,89,160
SSC10151,1522,4584,248,526,174,455,422,981,72,159,9,14,6,16,0,3,87,192,0,0,0,0,10,27,10,27,0,3,2041,5787,95,0,2136,5787
SSC10152,55,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,158,20,0,75,158
SSC10153,169,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,512,10,0,179,512
SSC10154,1746,6189,9,39,316,897,325,936,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2074,7125,77,0,2151,7125
SSC10155,849,2224,152,313,325,872,477,1185,266,376,28,52,0,0,4,4,298,432,0,0,0,3,4,13,4,16,4,3,1632,3860,118,0,1750,3860
SSC10156,75,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,75,189,26,0,101,189
SSC10157,150,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,153,383,29,0,182,383
SSC10158,81,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,172,65,0,146,172
SSC10159,630,1748,51,115,0,0,51,115,5,16,0,0,0,0,3,3,8,19,0,0,0,0,0,0,0,0,0,0,689,1882,38,0,727,1882
SSC10160,278,739,6,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,742,20,0,304,742
SSC10161,128,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,4,5,0,0,132,315,66,0,198,315
