region_id,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
SSC10001,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,33,22,68,0,45,10,31,45,3,257,5,6,4,0,4,0,4,0,0,23,42,5,137,0,46,0,5,47,5,287,23,11,10,0,28,26,9,3,3,113,44,14,19,3,32,181,8,10,0,311,32,3,23,50,3,19,0,15,0,145,21,6,5,0,24,6,57,7,3,129,7,9,5,0,9,9,0,3,0,42,22,38,0,0,56,4,0,0,3,123,5,0,3,0,9,14,0,0,3,34,8,57,26,0,29,3,0,3,3,129,5,3,3,3,13,3,3,11,0,44,10,12,7,26,56,0,0,3,0,114,14,112,3,31,19,0,0,3,0,182,8,63,7,52,37,5,0,9,0,181,3,6,0,10,10,3,0,0,3,35,8,5,54,7,13,3,0,12,0,102,8,4,10,3,13,4,6,0,14,62
SSC10002,3,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,51,31,20,0,21,12,12,11,6,164,4,4,6,0,3,0,0,0,0,17,47,7,58,3,26,3,0,12,3,159,42,30,7,0,26,24,9,0,3,141,65,15,12,0,22,110,5,6,0,235,36,5,16,54,7,10,0,14,0,142,13,23,3,4,22,7,18,4,3,97,20,31,10,0,4,3,0,0,3,71,46,96,3,0,66,6,0,0,9,226,10,7,0,0,15,29,0,3,0,64,59,201,15,0,64,3,0,0,7,349,23,23,3,14,15,3,0,19,0,100,26,39,11,26,43,0,7,5,0,157,27,158,6,15,25,0,0,0,3,234,18,147,6,34,38,0,0,5,0,248,16,17,6,11,3,0,0,0,0,53,17,10,36,17,16,3,0,8,0,107,9,6,7,6,6,5,0,4,8,51
SSC10003,0,3,0,0,0,0,0,0,0,3,0,0,8,0,0,0,5,0,0,13,14,6,20,0,10,3,3,12,0,68,0,3,0,0,3,0,0,0,0,6,0,0,20,0,3,0,3,5,0,31,3,0,3,0,3,3,3,0,0,15,15,5,3,0,6,32,0,0,0,61,4,0,5,8,0,3,0,9,0,29,7,0,3,0,4,0,3,0,3,20,0,0,6,0,0,4,0,0,0,10,3,4,0,0,9,0,0,0,0,16,0,0,0,0,0,6,0,0,0,6,0,12,4,0,3,0,0,0,0,19,3,0,4,0,0,0,0,5,0,12,8,11,6,25,11,3,0,0,0,64,0,40,0,0,15,0,0,6,0,61,0,20,3,17,8,0,0,3,0,51,3,0,0,3,0,0,0,0,0,6,0,0,5,5,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,6
SSC10004,0,0,0,0,0,0,4,7,0,11,5,6,29,0,0,0,64,5,0,109,5,4,43,0,7,6,16,19,3,103,0,3,3,0,5,0,3,3,0,17,3,3,32,0,3,0,17,9,0,67,3,0,3,0,3,6,3,3,3,24,17,4,4,0,7,78,0,17,0,127,10,0,14,24,3,13,3,26,0,93,4,0,4,0,4,0,24,0,0,36,0,0,0,0,3,0,3,0,0,6,5,0,0,0,12,0,0,0,0,17,0,0,5,0,0,9,0,0,0,14,0,7,8,0,6,0,0,0,0,21,0,0,3,3,6,3,3,20,0,38,0,3,3,15,12,0,7,7,0,47,3,27,0,6,4,0,3,4,0,47,0,26,4,63,18,0,3,8,0,122,0,0,0,0,0,0,0,6,3,9,0,0,21,4,8,0,3,3,3,42,0,0,3,0,4,0,4,3,9,23
SSC10005,29,0,8,0,0,0,0,31,0,68,3,5,52,0,10,0,129,3,3,205,0,3,28,0,6,0,19,28,0,84,3,5,12,0,4,0,9,3,3,39,4,0,27,0,5,0,12,13,0,61,3,0,8,0,0,5,5,3,0,24,11,3,8,0,6,44,4,8,3,87,6,0,5,12,7,7,0,23,0,60,3,0,0,0,7,3,26,0,0,39,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,9,0,0,0,0,5,0,5,0,0,10,3,6,10,0,7,0,0,9,0,35,3,3,4,3,3,0,0,13,3,32,0,3,0,6,0,0,3,3,0,15,3,32,0,6,3,0,3,3,0,50,3,23,3,19,9,0,0,5,0,62,0,0,3,3,3,0,0,3,0,12,0,3,21,3,3,0,8,8,0,46,0,0,6,3,0,7,3,7,14,40
SSC10006,82,0,5,0,3,0,3,11,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,11,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10007,3,0,4,0,0,0,0,6,0,13,22,23,58,0,6,0,84,3,0,196,17,10,43,3,22,3,35,21,3,157,0,0,14,0,3,0,0,0,0,17,13,8,34,0,11,0,10,9,3,88,12,5,11,0,7,10,3,3,0,51,24,0,13,3,13,87,0,13,3,156,15,0,13,34,0,20,6,31,0,119,5,3,4,3,8,3,17,3,0,46,0,4,0,0,4,0,0,0,0,8,7,10,0,0,20,0,0,0,0,37,3,3,0,0,14,11,3,3,0,37,4,25,3,0,12,0,0,0,0,44,0,3,4,3,13,0,4,15,0,42,8,9,5,6,30,0,3,9,3,73,6,59,4,10,9,0,0,0,0,88,8,55,8,59,19,0,0,17,0,166,3,0,3,10,0,0,0,0,0,16,3,4,43,4,14,3,0,6,3,80,6,0,5,0,0,0,4,0,0,15
SSC10008,6,0,0,0,0,3,0,7,0,16,0,0,22,0,3,0,37,0,3,65,10,9,46,0,13,3,31,35,3,150,0,0,5,0,3,0,4,0,0,12,5,0,34,0,10,3,16,15,0,83,6,0,0,0,4,4,0,4,0,18,16,0,0,3,8,59,3,13,0,102,8,0,13,22,4,3,0,34,0,84,0,5,0,0,11,0,35,4,0,55,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,17,0,0,3,0,3,3,6,0,3,18,0,11,7,0,12,0,0,0,0,30,0,0,4,0,0,0,6,26,3,39,0,7,3,10,12,3,3,5,3,46,0,20,4,8,5,0,0,3,0,40,5,19,3,51,11,0,7,3,3,102,0,0,4,4,0,0,0,4,0,12,0,0,22,11,0,0,6,9,0,48,0,4,5,0,0,0,0,4,6,19
SSC10009,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,4,0,0,5,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,12,8,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0
SSC10010,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,23,27,39,0,43,20,32,19,3,206,3,3,5,0,3,0,3,0,0,17,19,14,61,0,22,3,3,12,0,134,24,44,11,0,33,23,13,0,0,148,46,17,11,4,30,105,4,13,0,230,14,3,15,24,5,16,0,17,0,94,9,10,0,0,27,3,51,7,0,107,9,19,10,0,7,8,0,0,0,53,24,42,0,0,85,3,4,0,5,163,3,3,4,0,6,9,0,4,0,29,14,75,16,0,22,3,0,3,5,138,15,10,0,4,12,3,0,18,0,62,3,29,12,51,44,0,0,3,0,142,13,101,3,12,15,0,0,0,0,144,13,93,8,57,36,3,0,4,3,217,8,0,5,6,0,0,0,0,0,19,7,4,43,11,10,4,3,5,0,87,0,3,3,4,3,0,5,5,11,34
