region_id,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
1100101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,514,514,0,514
1100102,7,3,10,23,22,45,3,8,11,3,0,3,29,30,59,16,12,28,4,8,12,3,3,6,23,23,46,0,3,3,0,0,0,3,0,3,7,5,12,0,0,0,10,8,18,0,3,3,0,3,3,0,0,0,3,5,8,0,0,0,3,11,14,0,0,0,0,0,0,0,0,0,0,0,0,11,29,40,83,104,187
1100103,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,3,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
1100104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100105,0,3,3,8,4,12,0,0,0,0,0,0,8,4,12,4,5,9,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,6,6,0,0,0,0,4,4,0,0,0,0,4,4,10,5,15,22,31,53
1100106,4,0,4,14,10,24,0,0,0,0,0,0,14,10,24,3,6,9,3,0,3,0,0,0,6,6,12,0,3,3,0,0,0,3,3,6,0,0,0,0,0,0,3,6,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,6,0,0,0,3,3,6,7,10,17,37,38,75
1100107,3,0,3,4,5,9,3,3,6,0,0,0,7,8,15,4,8,12,12,3,15,0,0,0,16,11,27,0,0,0,0,0,0,3,0,3,3,3,6,0,0,0,6,3,9,0,6,6,0,0,0,0,0,0,3,0,3,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,12,9,21,47,37,84
1100108,3,0,3,9,0,9,0,5,5,0,0,0,9,5,14,6,4,10,3,3,6,0,0,0,9,7,16,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,3,3,8,9,17,35,27,62
1100109,3,4,7,16,15,31,5,0,5,0,0,0,21,15,36,6,10,16,5,0,5,0,0,0,11,10,21,0,0,0,0,3,3,3,3,6,0,3,3,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16,16,32,54,57,111
1100110,5,3,8,21,16,37,0,0,0,3,0,3,24,16,40,21,15,36,0,5,5,0,0,0,21,20,41,0,3,3,0,0,0,6,3,9,0,5,5,0,0,0,6,11,17,0,5,5,0,0,0,0,0,0,4,0,4,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,17,13,30,77,68,145
1100111,3,3,6,15,22,37,10,3,13,0,0,0,25,25,50,13,19,32,3,4,7,0,0,0,16,23,39,0,3,3,0,0,0,4,3,7,4,7,11,0,0,0,8,13,21,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,3,3,0,0,0,0,3,3,15,12,27,71,79,150
1100112,5,4,9,19,22,41,6,11,17,0,0,0,25,33,58,17,12,29,4,7,11,0,0,0,21,19,40,0,0,0,0,0,0,7,3,10,0,5,5,0,0,0,7,8,15,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16,72,70,142
1100113,7,4,11,15,20,35,5,3,8,0,0,0,20,23,43,15,18,33,8,6,14,0,0,0,23,24,47,3,0,3,3,3,6,3,3,6,3,3,6,0,0,0,12,9,21,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,3,3,6,7,13,68,74,142
1100114,5,0,5,12,11,23,5,0,5,0,0,0,17,11,28,12,10,22,0,0,0,0,0,0,12,10,22,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,40,41,81
