region_id,No_IC_DS_Separate_house,No_IC_DS_SemD_ro_tr_h_th,No_IC_DS_Flat_Unit_or_Apart,No_IC_DS_Other_dwelling,No_IC_DS_Not_stated,No_IC_Total,Tof_IC_BrdB_DS_Separate_house,Tof_IC_BrdB_DS_SemD_ro_tr_h_t,Tof_IC_BrdB_DS_Flt_Unt_or_Apt,Tof_IC_BrdB_DS_Other_dwelling,Tof_IC_BrdB_DS_Not_stated,Tof_IC_BrdB_Total,Tof_IC_DU_DS_Separate_house,Tof_IC_DU_DS_SemD_ro_tr_h_th,Tof_IC_DU_DS_Flt_Unt_or_Aprt,Tof_IC_DU_DS_Other_dwelling,Tof_IC_DU_DS_Not_stated,Tof_IC_D_up_Total,Tof_IC_Oth_DS_Separate_house,Tof_IC_Oth_DS_SemD_ro_tr_h_th,Tof_IC_Ot_DS_Flt_Unt_or_Aprt,Tof_IC_Oth_DS_Other_dwelling,Tof_IC_Oth_DS_Not_stated,Tof_IC_Other_Total,Tof_IC_Tot_DS_Separate_house,Tof_IC_Tot_DS_SemD_ro_tr_h_th,Tof_IC_Tot_DS_Flt_Unt_or_Apt,Tof_IC_Tot_DS_Other_dwelling,Tof_IC_Tot_DS_Not_stated,Tof_IC_Tot_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_Unit_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_Unit_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
1100101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100102,48,0,0,0,0,48,136,6,3,0,0,145,11,0,0,0,0,11,5,0,3,0,0,8,152,6,6,0,0,164,10,0,0,3,0,13,210,6,6,3,0,225
1100103,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6
1100104,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6
1100105,36,9,0,0,0,45,58,10,0,0,0,68,3,0,0,0,0,3,9,3,0,0,0,12,70,13,0,0,0,83,0,0,0,0,0,0,106,22,0,0,0,128
1100106,6,5,0,12,0,23,14,13,0,15,0,42,0,0,0,0,0,0,0,6,0,0,0,6,14,19,0,15,0,48,0,0,0,0,0,0,20,24,0,27,0,71
1100107,10,10,4,0,0,24,51,4,0,0,0,55,4,5,0,0,0,9,0,0,0,0,0,0,55,9,0,0,0,64,3,0,4,0,0,7,68,19,8,0,0,95
1100108,22,0,0,0,0,22,66,0,0,0,0,66,3,0,0,0,0,3,3,0,0,0,0,3,72,0,0,0,0,72,5,0,0,0,0,5,99,0,0,0,0,99
1100109,28,0,3,0,0,31,66,0,0,0,0,66,9,0,0,0,0,9,11,0,0,0,0,11,86,0,0,0,0,86,7,0,0,0,0,7,121,0,3,0,0,124
1100110,52,7,9,0,0,68,100,7,7,0,0,114,10,0,0,0,0,10,7,0,3,0,0,10,117,7,10,0,0,134,4,0,3,0,0,7,173,14,22,0,0,209
1100111,49,0,0,0,0,49,137,3,0,0,0,140,16,0,0,0,0,16,4,0,0,0,0,4,157,3,0,0,0,160,3,0,0,0,0,3,209,3,0,0,0,212
1100112,14,0,0,0,0,14,110,0,0,0,0,110,12,0,0,0,0,12,3,0,0,0,0,3,125,0,0,0,0,125,3,0,0,0,0,3,142,0,0,0,0,142
1100113,45,0,3,0,0,48,109,0,0,0,0,109,4,0,0,0,0,4,4,0,0,0,0,4,117,0,0,0,0,117,3,0,0,0,0,3,165,0,3,0,0,168
1100114,48,4,0,0,0,52,77,4,0,0,0,81,4,0,0,0,0,4,10,0,0,0,0,10,91,4,0,0,0,95,4,0,0,0,0,4,143,8,0,0,0,151
1100115,50,10,9,0,0,69,91,24,3,3,0,121,8,0,0,0,0,8,6,0,3,0,0,9,105,24,6,3,0,138,4,3,3,0,0,10,159,37,18,3,0,217
1100116,43,15,7,0,0,65,90,12,12,0,0,114,5,0,3,0,0,8,3,3,3,0,0,9,98,15,18,0,0,131,5,0,0,0,0,5,146,30,25,0,0,201
1100117,24,0,0,0,0,24,63,0,3,0,0,66,3,0,0,0,0,3,7,0,0,0,0,7,73,0,3,0,0,76,3,0,0,0,0,3,100,0,3,0,0,103
1100118,21,4,0,0,0,25,77,14,0,0,0,91,3,3,3,0,0,9,3,0,0,0,0,3,83,17,3,0,0,103,0,3,0,0,0,3,104,24,3,0,0,131
1100119,41,4,0,0,0,45,65,3,0,0,0,68,3,0,0,0,0,3,6,0,0,0,0,6,74,3,0,0,0,77,5,0,0,0,0,5,120,7,0,0,0,127
1100120,26,7,0,0,0,33,102,13,0,0,0,115,9,0,0,0,0,9,7,3,0,0,0,10,118,16,0,0,0,134,3,0,0,0,0,3,147,23,0,0,0,170
1100121,17,14,5,0,0,36,28,24,5,0,0,57,3,0,0,0,0,3,3,3,3,0,0,9,34,27,8,0,0,69,3,0,0,0,0,3,54,41,13,0,0,108
1100122,8,0,0,0,0,8,77,0,0,0,0,77,4,0,0,0,0,4,0,0,0,0,0,0,81,0,0,0,0,81,0,0,0,0,0,0,89,0,0,0,0,89
1100123,38,0,0,0,0,38,75,0,0,0,0,75,4,0,0,0,0,4,0,0,0,0,0,0,79,0,0,0,0,79,7,0,0,0,0,7,124,0,0,0,0,124
1100124,59,0,0,0,0,59,73,0,0,0,0,73,5,0,0,0,0,5,18,0,0,0,0,18,96,0,0,0,0,96,8,0,0,0,0,8,163,0,0,0,0,163
1100125,14,3,0,0,0,17,99,3,0,0,0,102,9,0,0,0,0,9,0,0,0,0,0,0,108,3,0,0,0,111,3,0,0,0,0,3,125,6,0,0,0,131
1100126,7,0,0,0,0,7,76,0,0,0,0,76,7,0,0,0,0,7,0,0,0,0,0,0,83,0,0,0,0,83,0,0,0,0,0,0,90,0,0,0,0,90
1100127,50,0,0,0,0,50,101,0,4,0,0,105,7,0,0,0,0,7,3,0,0,0,0,3,111,0,4,0,0,115,8,0,0,0,0,8,169,0,4,0,0,173
1100128,42,6,3,0,0,51,56,13,0,0,0,69,0,3,0,0,0,3,0,0,0,0,0,0,56,16,0,0,0,72,3,0,0,0,0,3,101,22,3,0,0,126
1100129,59,0,4,0,0,63,101,0,3,0,0,104,3,0,0,0,0,3,5,0,3,0,0,8,109,0,6,0,0,115,0,0,0,0,0,0,168,0,10,0,0,178
1100130,60,0,0,0,0,60,51,0,0,0,3,54,7,0,0,0,0,7,3,0,0,0,0,3,61,0,0,0,3,64,3,0,0,0,0,3,124,0,0,0,3,127
1100131,37,3,3,0,0,43,72,0,0,0,0,72,4,0,0,0,0,4,4,0,0,0,0,4,80,0,0,0,0,80,3,0,0,0,0,3,120,3,3,0,0,126
1100132,74,11,13,0,0,98,130,8,5,3,0,146,13,0,0,0,0,13,10,0,3,0,0,13,153,8,8,3,0,172,6,0,0,0,0,6,233,19,21,3,0,276
1100133,28,0,0,0,0,28,87,0,0,0,0,87,7,0,0,0,0,7,6,0,0,0,0,6,100,0,0,0,0,100,5,0,0,0,0,5,133,0,0,0,0,133
1100134,17,0,0,0,0,17,92,0,0,0,0,92,8,0,0,0,0,8,0,0,0,0,0,0,100,0,0,0,0,100,6,0,0,0,0,6,123,0,0,0,0,123
1100135,39,0,0,0,0,39,99,0,0,0,0,99,0,0,0,0,0,0,4,0,0,0,0,4,103,0,0,0,0,103,5,0,0,0,0,5,147,0,0,0,0,147
1100136,52,0,0,0,0,52,120,3,0,3,0,126,5,0,0,0,0,5,12,0,3,0,0,15,137,3,3,3,0,146,6,3,0,0,0,9,195,6,3,3,0,207
1100137,31,0,0,0,0,31,56,0,0,0,0,56,3,0,0,0,0,3,3,0,0,0,0,3,62,0,0,0,0,62,3,0,0,0,0,3,96,0,0,0,0,96
1100138,61,4,3,25,0,93,57,3,0,10,0,70,7,0,0,0,0,7,10,0,0,0,0,10,74,3,0,10,0,87,7,3,3,3,0,16,142,10,6,38,0,196
1100139,38,0,0,0,0,38,50,0,0,0,0,50,0,3,0,0,0,3,3,0,0,0,0,3,53,3,0,0,0,56,6,0,0,0,0,6,97,3,0,0,0,100
1100140,27,4,22,0,0,53,44,3,13,3,0,63,0,0,0,0,0,0,3,3,3,0,0,9,47,6,16,3,0,72,3,0,3,0,0,6,77,10,41,3,0,131
1100141,67,3,3,0,0,73,109,0,0,0,0,109,4,0,0,0,0,4,9,0,0,0,0,9,122,0,0,0,0,122,3,3,0,0,0,6,192,6,3,0,0,201
1100142,46,0,0,0,0,46,63,3,0,0,0,66,4,0,0,0,0,4,0,0,0,0,0,0,67,3,0,0,0,70,4,0,0,0,0,4,117,3,0,0,0,120
1100143,31,0,30,0,0,61,62,0,27,0,0,89,4,0,0,0,0,4,5,3,5,0,0,13,71,3,32,0,0,106,0,0,4,0,0,4,102,3,66,0,0,171
1100144,21,0,0,0,0,21,54,3,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,57,5,0,0,0,0,5,80,3,0,0,0,83
1100145,26,4,7,0,0,37,47,8,13,0,0,68,0,0,0,0,0,0,5,0,0,0,0,5,52,8,13,0,0,73,7,0,3,0,0,10,85,12,23,0,0,120
1100146,42,14,10,0,0,66,85,4,10,0,0,99,9,0,0,0,0,9,0,4,3,0,0,7,94,8,13,0,0,115,3,3,0,0,0,6,139,25,23,0,0,187
1100147,59,17,7,0,0,83,85,16,6,4,3,114,0,3,0,0,0,3,5,0,6,0,0,11,90,19,12,4,3,128,7,3,3,0,0,13,156,39,22,4,3,224
1100148,11,29,0,20,0,60,44,8,0,14,0,66,3,0,0,0,0,3,4,3,0,3,0,10,51,11,0,17,0,79,4,0,0,0,0,4,66,40,0,37,0,143
1100149,37,0,0,0,0,37,91,0,8,0,0,99,4,0,0,0,0,4,4,0,0,0,0,4,99,0,8,0,0,107,0,0,0,0,0,0,136,0,8,0,0,144
1100150,30,3,0,0,0,33,70,0,0,0,0,70,5,0,0,0,0,5,3,0,0,0,0,3,78,0,0,0,0,78,5,0,0,0,0,5,113,3,0,0,0,116
1100151,0,0,3,0,0,3,51,0,4,0,0,55,0,0,0,0,0,0,0,0,3,0,0,3,51,0,7,0,0,58,0,0,0,0,0,0,51,0,10,0,0,61
1100152,37,0,0,0,0,37,42,0,0,0,0,42,3,0,0,0,0,3,4,0,0,0,0,4,49,0,0,0,0,49,4,0,0,0,0,4,90,0,0,0,0,90
1100153,62,0,0,0,0,62,101,0,0,0,0,101,12,0,0,0,0,12,12,0,0,0,0,12,125,0,0,0,0,125,9,0,0,0,0,9,196,0,0,0,0,196
1100154,25,0,0,0,0,25,141,0,0,0,0,141,6,0,0,0,0,6,5,0,0,0,0,5,152,0,0,0,0,152,3,0,0,0,0,3,180,0,0,0,0,180
1100155,16,12,18,0,0,46,43,9,9,4,0,65,3,0,0,0,0,3,3,0,0,3,0,6,49,9,9,7,0,74,4,0,3,0,0,7,69,21,30,7,0,127
1100156,32,7,0,0,0,39,92,6,0,0,0,98,3,0,0,0,0,3,3,0,0,0,0,3,98,6,0,0,0,104,0,0,0,0,0,0,130,13,0,0,0,143
1100157,38,11,34,0,0,83,100,20,16,0,0,136,3,0,0,0,0,3,5,0,4,0,0,9,108,20,20,0,0,148,6,0,7,0,0,13,152,31,61,0,0,244
1100158,30,8,0,0,0,38,71,13,0,0,0,84,7,3,0,0,0,10,0,3,0,0,0,3,78,19,0,0,0,97,3,0,0,0,0,3,111,27,0,0,0,138
1100159,13,3,0,0,0,16,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,4,0,0,0,0,4,42,3,0,0,0,45
1100160,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3
1100161,22,0,0,0,0,22,74,0,0,0,0,74,8,0,0,0,0,8,0,0,0,0,0,0,82,0,0,0,0,82,4,0,0,0,0,4,108,0,0,0,0,108
1100201,80,0,0,0,0,80,124,0,0,0,0,124,10,0,0,0,0,10,11,0,0,0,0,11,145,0,0,0,0,145,7,0,0,0,0,7,232,0,0,0,0,232
1100202,57,7,3,0,0,67,58,3,0,6,0,67,6,0,0,0,0,6,4,0,0,0,0,4,68,3,0,6,0,77,5,0,0,0,0,5,130,10,3,6,0,149
1100203,55,0,0,0,0,55,75,0,0,0,0,75,5,0,0,0,0,5,3,0,0,0,0,3,83,0,0,0,0,83,3,0,0,0,0,3,141,0,0,0,0,141
1100204,26,8,3,0,0,37,58,3,0,0,0,61,11,3,0,0,0,14,5,0,0,0,0,5,74,6,0,0,0,80,3,0,3,0,0,6,103,14,6,0,0,123
1100205,61,0,0,0,3,64,114,0,0,0,19,133,6,0,0,0,0,6,6,0,0,0,0,6,126,0,0,0,19,145,11,0,0,0,0,11,198,0,0,0,22,220
1100206,20,0,0,0,0,20,106,0,0,0,0,106,10,0,0,0,0,10,3,0,0,0,0,3,119,0,0,0,0,119,9,0,0,0,0,9,148,0,0,0,0,148
1100207,38,0,0,3,0,41,124,0,0,0,0,124,11,0,0,0,0,11,6,0,0,0,0,6,141,0,0,0,0,141,0,0,0,0,0,0,179,0,0,3,0,182
1100208,18,0,0,0,0,18,81,0,0,0,0,81,8,0,0,0,0,8,3,0,0,0,0,3,92,0,0,0,0,92,3,0,0,0,0,3,113,0,0,0,0,113
1100209,26,0,0,4,0,30,49,0,0,0,0,49,6,0,0,0,0,6,4,0,0,0,0,4,59,0,0,0,0,59,3,0,0,0,0,3,88,0,0,4,0,92
1100210,31,0,0,0,0,31,83,0,0,3,0,86,4,0,0,0,0,4,3,0,0,0,0,3,90,0,0,3,0,93,3,0,0,0,0,3,124,0,0,3,0,127
1100211,22,0,0,0,0,22,45,0,0,0,0,45,4,0,0,0,0,4,3,0,0,0,0,3,52,0,0,0,0,52,3,0,0,0,0,3,77,0,0,0,0,77
1100212,27,0,0,0,0,27,89,0,0,0,0,89,10,0,0,0,0,10,0,0,0,0,0,0,99,0,0,0,0,99,4,0,0,0,0,4,130,0,0,0,0,130
1100213,18,0,0,0,0,18,73,0,0,0,4,77,3,0,0,0,0,3,3,0,0,0,0,3,79,0,0,0,4,83,3,0,0,0,0,3,100,0,0,0,4,104
1100214,22,0,0,0,0,22,59,0,0,0,0,59,4,0,0,0,0,4,6,0,0,0,0,6,69,0,0,0,0,69,4,0,0,0,0,4,95,0,0,0,0,95
1100215,22,0,0,0,0,22,63,0,0,0,0,63,7,0,0,0,0,7,3,0,0,0,0,3,73,0,0,0,0,73,0,0,0,0,0,0,95,0,0,0,0,95
1100216,61,0,0,0,0,61,104,0,0,0,0,104,3,0,0,0,0,3,3,0,0,0,0,3,110,0,0,0,0,110,6,0,0,0,0,6,177,0,0,0,0,177
1100217,27,0,0,0,0,27,83,0,0,0,0,83,0,0,0,0,0,0,5,0,0,0,0,5,88,0,0,0,0,88,4,0,0,0,0,4,119,0,0,0,0,119
1100218,24,0,0,0,0,24,75,0,0,3,0,78,12,0,0,0,0,12,3,0,0,0,0,3,90,0,0,3,0,93,8,0,0,0,0,8,122,0,0,3,0,125
1100219,28,0,0,0,0,28,87,0,0,0,0,87,6,0,0,0,0,6,0,0,0,0,0,0,93,0,0,0,0,93,3,0,0,0,0,3,124,0,0,0,0,124
1100220,28,0,0,3,0,31,70,0,0,0,0,70,9,0,0,0,0,9,0,0,0,0,0,0,79,0,0,0,0,79,3,0,0,3,0,6,110,0,0,6,0,116
1100221,21,0,0,0,0,21,70,0,0,0,0,70,0,0,0,0,0,0,4,0,0,0,0,4,74,0,0,0,0,74,3,0,0,0,0,3,98,0,0,0,0,98
1100222,27,0,0,0,0,27,128,0,0,0,0,128,14,0,0,0,0,14,10,0,0,0,0,10,152,0,0,0,0,152,0,0,0,0,0,0,179,0,0,0,0,179
1100223,30,8,3,0,0,41,94,18,0,0,0,112,6,0,0,0,0,6,3,0,0,0,0,3,103,18,0,0,0,121,9,0,0,0,0,9,142,26,3,0,0,171
1100224,21,0,0,0,0,21,52,0,0,0,0,52,8,0,0,0,0,8,6,0,0,0,0,6,66,0,0,0,0,66,3,0,0,0,0,3,90,0,0,0,0,90
1100225,27,0,0,0,0,27,77,3,0,3,0,83,3,0,0,0,0,3,4,0,0,0,0,4,84,3,0,3,0,90,3,0,0,0,0,3,114,3,0,3,0,120
1100226,48,0,0,0,0,48,135,0,0,3,3,141,10,0,0,0,0,10,7,0,0,0,0,7,152,0,0,3,3,158,3,0,0,0,0,3,203,0,0,3,3,209
1100227,24,0,0,4,0,28,99,0,0,0,0,99,11,0,0,0,0,11,9,0,0,0,0,9,119,0,0,0,0,119,4,0,0,0,0,4,147,0,0,4,0,151
1100228,29,0,0,0,0,29,88,3,0,0,0,91,9,0,0,0,0,9,6,0,0,0,0,6,103,3,0,0,0,106,3,0,0,0,0,3,135,3,0,0,0,138
1100229,12,0,0,0,0,12,54,0,0,0,0,54,5,0,0,0,0,5,4,0,0,0,0,4,63,0,0,0,0,63,0,0,0,0,0,0,75,0,0,0,0,75
1100230,39,0,0,0,0,39,53,0,0,0,0,53,3,0,0,0,0,3,3,0,0,0,0,3,59,0,0,0,0,59,3,0,0,0,0,3,101,0,0,0,0,101
1100231,69,7,0,3,0,79,84,3,0,0,0,87,8,0,0,0,0,8,0,0,0,0,0,0,92,3,0,0,0,95,10,0,0,0,0,10,171,10,0,3,0,184
1100232,15,0,0,0,0,15,48,0,0,0,0,48,3,0,0,0,0,3,3,0,0,0,0,3,54,0,0,0,0,54,3,0,0,0,0,3,72,0,0,0,0,72
1100233,29,0,0,0,0,29,66,0,0,3,0,69,3,0,0,0,0,3,3,0,0,0,0,3,72,0,0,3,0,75,0,0,0,0,0,0,101,0,0,3,0,104
1100301,36,12,0,0,0,48,133,12,0,0,0,145,7,3,0,0,0,10,4,4,0,0,0,8,144,19,0,0,0,163,11,0,0,0,0,11,191,31,0,0,0,222
1100302,5,0,0,0,0,5,37,0,0,0,0,37,4,0,0,0,0,4,0,0,0,0,0,0,41,0,0,0,0,41,3,0,0,0,0,3,49,0,0,0,0,49
1100303,22,11,3,0,0,36,59,3,3,0,0,65,4,0,0,0,0,4,3,0,4,0,0,7,66,3,7,0,0,76,3,0,0,0,0,3,91,14,10,0,0,115
1100304,34,5,0,0,0,39,127,3,4,3,0,137,6,0,0,0,0,6,6,0,0,0,0,6,139,3,4,3,0,149,3,0,0,0,0,3,176,8,4,3,0,191
1100305,15,0,0,0,0,15,107,0,0,3,0,110,3,0,0,0,0,3,4,0,0,0,0,4,114,0,0,3,0,117,5,0,0,0,0,5,134,0,0,3,0,137
1100306,31,0,0,0,0,31,96,0,3,0,0,99,7,0,0,0,0,7,0,0,0,0,0,0,103,0,3,0,0,106,3,0,0,0,0,3,137,0,3,0,0,140
1100307,49,26,0,8,0,83,92,22,0,3,0,117,7,0,0,0,0,7,9,0,0,0,0,9,108,22,0,3,0,133,11,6,0,4,0,21,168,54,0,15,0,237
1100308,21,0,0,0,0,21,64,0,0,5,0,69,8,0,0,0,0,8,7,0,0,0,0,7,79,0,0,5,0,84,0,0,0,0,0,0,100,0,0,5,0,105
1100309,30,6,0,0,0,36,108,0,8,0,0,116,5,0,0,0,0,5,7,0,0,0,0,7,120,0,8,0,0,128,3,0,0,0,0,3,153,6,8,0,0,167
1100310,41,0,6,0,0,47,90,10,0,0,0,100,5,0,0,0,0,5,5,0,4,0,0,9,100,10,4,0,0,114,4,0,0,0,0,4,145,10,10,0,0,165
1100311,70,3,6,0,0,79,117,3,5,0,0,125,5,3,0,0,0,8,8,0,0,0,0,8,130,6,5,0,0,141,9,0,0,0,0,9,209,9,11,0,0,229
1100312,62,5,0,0,0,67,135,0,0,0,0,135,3,3,0,0,0,6,6,0,0,0,0,6,144,3,0,0,0,147,3,0,0,0,0,3,209,8,0,0,0,217
1100313,27,0,0,0,0,27,96,0,0,0,0,96,3,0,0,0,0,3,5,0,0,0,0,5,104,0,0,0,0,104,4,0,0,0,0,4,135,0,0,0,0,135
1100314,44,3,0,0,0,47,99,12,0,0,0,111,7,0,0,0,0,7,7,0,0,0,0,7,113,12,0,0,0,125,7,0,0,0,0,7,164,15,0,0,0,179
1100401,12,0,3,0,0,15,41,0,0,5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,5,0,46,3,0,0,0,0,3,56,0,3,5,0,64
1100402,31,0,0,0,0,31,68,0,0,0,0,68,8,0,0,0,0,8,5,0,0,0,0,5,81,0,0,0,0,81,8,0,0,0,0,8,120,0,0,0,0,120
1100403,11,0,0,0,0,11,23,0,3,0,0,26,3,0,0,0,0,3,0,0,0,0,0,0,26,0,3,0,0,29,0,0,0,0,0,0,37,0,3,0,0,40
1100404,6,0,0,0,0,6,211,0,0,0,0,211,3,0,0,0,0,3,12,0,0,0,0,12,226,0,0,0,0,226,3,0,0,0,0,3,235,0,0,0,0,235
1100405,3,0,0,0,0,3,91,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,91,5,0,0,0,0,5,99,0,0,0,0,99
1100406,9,0,0,0,0,9,69,0,0,0,0,69,5,0,0,0,0,5,6,0,0,0,0,6,80,0,0,0,0,80,0,0,0,0,0,0,89,0,0,0,0,89
1100407,5,0,0,0,0,5,124,0,0,3,0,127,7,0,0,0,0,7,3,0,0,0,0,3,134,0,0,3,0,137,4,0,0,0,0,4,143,0,0,3,0,146
1100408,3,0,0,0,0,3,97,0,0,0,0,97,4,0,0,0,0,4,3,0,0,0,0,3,104,0,0,0,0,104,0,0,0,0,0,0,107,0,0,0,0,107
1100409,0,0,0,0,0,0,40,0,0,0,0,40,4,0,0,0,0,4,6,0,0,0,0,6,50,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,50
1100410,17,0,0,0,0,17,92,0,0,0,0,92,4,0,0,0,0,4,3,0,0,0,0,3,99,0,0,0,0,99,3,0,0,0,0,3,119,0,0,0,0,119
1100411,4,0,0,0,0,4,64,0,0,3,0,67,3,0,0,0,0,3,5,0,0,0,0,5,72,0,0,3,0,75,0,0,0,0,0,0,76,0,0,3,0,79
1100412,8,0,0,0,0,8,62,0,0,0,0,62,4,0,0,0,0,4,15,0,0,0,0,15,81,0,0,0,0,81,4,0,0,0,0,4,93,0,0,0,0,93
1100413,22,0,0,3,0,25,59,0,0,0,0,59,3,0,0,0,0,3,3,0,0,0,0,3,65,0,0,0,0,65,0,0,0,0,0,0,87,0,0,3,0,90
1100414,7,0,0,0,0,7,63,0,0,0,0,63,0,0,0,0,0,0,7,0,0,0,0,7,70,0,0,0,0,70,0,0,0,0,0,0,77,0,0,0,0,77
1100415,15,0,0,0,0,15,109,0,0,0,0,109,0,0,0,0,0,0,4,0,0,0,0,4,113,0,0,0,0,113,3,0,0,0,0,3,131,0,0,0,0,131
1100416,4,0,0,0,0,4,111,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,111,3,0,0,0,0,3,118,0,0,0,0,118
1100417,6,0,0,0,0,6,57,0,0,0,0,57,3,0,0,0,0,3,13,0,0,0,0,13,73,0,0,0,0,73,5,0,0,0,0,5,84,0,0,0,0,84
1100418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100419,16,0,0,0,0,16,43,0,0,0,0,43,3,0,0,0,0,3,3,0,0,0,0,3,49,0,0,0,0,49,3,0,0,3,0,6,68,0,0,3,0,71
1100420,23,0,0,4,0,27,109,0,0,0,0,109,5,0,0,0,0,5,5,0,0,0,0,5,119,0,0,0,0,119,3,0,0,0,0,3,145,0,0,4,0,149
1100421,26,0,0,0,0,26,58,0,0,0,0,58,3,0,0,0,0,3,0,0,0,0,0,0,61,0,0,0,0,61,5,0,0,0,0,5,92,0,0,0,0,92
1100422,34,0,0,3,0,37,75,0,0,3,0,78,3,0,0,0,0,3,5,0,0,0,0,5,83,0,0,3,0,86,3,0,0,0,0,3,120,0,0,6,0,126
1100423,12,0,0,3,0,15,37,0,0,0,0,37,0,0,0,0,0,0,5,0,0,0,0,5,42,0,0,0,0,42,3,0,0,0,0,3,57,0,0,3,0,60
1100424,8,0,0,0,0,8,73,0,0,3,0,76,9,0,0,0,0,9,0,0,0,0,0,0,82,0,0,3,0,85,3,0,0,0,0,3,93,0,0,3,0,96
1100425,40,0,3,0,0,43,128,0,0,0,0,128,6,0,0,0,0,6,11,0,0,0,0,11,145,0,0,0,0,145,10,0,0,0,0,10,195,0,3,0,0,198
1100426,15,0,0,0,0,15,84,0,0,0,0,84,8,0,0,0,0,8,5,0,0,0,0,5,97,0,0,0,0,97,0,0,0,0,0,0,112,0,0,0,0,112
1100427,11,0,0,0,0,11,59,0,0,0,0,59,0,0,0,0,0,0,4,0,0,0,0,4,63,0,0,0,0,63,0,0,0,0,0,0,74,0,0,0,0,74
1100428,7,0,0,0,0,7,101,0,0,0,0,101,8,0,0,0,0,8,4,0,3,0,0,7,113,0,3,0,0,116,3,0,0,0,0,3,123,0,3,0,0,126
1100429,20,0,0,0,0,20,73,0,0,0,0,73,3,0,0,0,0,3,11,0,0,0,0,11,87,0,0,0,0,87,3,0,0,0,0,3,110,0,0,0,0,110
1100430,3,0,0,0,0,3,59,4,0,0,0,63,3,0,0,0,0,3,6,0,0,0,0,6,68,4,0,0,0,72,0,0,0,0,0,0,71,4,0,0,0,75
1100431,22,0,0,0,0,22,146,0,0,6,0,152,11,0,0,0,0,11,12,0,0,0,0,12,169,0,0,6,0,175,5,0,0,0,0,5,196,0,0,6,0,202
1100432,14,0,0,0,0,14,70,0,0,0,0,70,3,0,0,0,0,3,9,0,0,0,0,9,82,0,0,0,0,82,5,0,0,0,0,5,101,0,0,0,0,101
1100433,46,0,0,0,0,46,70,0,0,0,0,70,6,0,0,0,0,6,0,0,0,0,0,0,76,0,0,0,0,76,3,0,0,0,0,3,125,0,0,0,0,125
1100434,16,0,0,0,0,16,68,0,0,0,0,68,8,0,0,0,0,8,4,0,0,0,0,4,80,0,0,0,0,80,4,0,0,0,0,4,100,0,0,0,0,100
1100501,5,0,0,0,0,5,40,0,0,0,0,40,0,0,0,0,0,0,3,0,0,0,0,3,43,0,0,0,0,43,4,0,0,0,0,4,52,0,0,0,0,52
1100502,49,0,3,0,0,52,88,0,3,0,0,91,8,0,0,0,0,8,3,0,0,0,0,3,99,0,3,0,0,102,3,0,3,0,0,6,151,0,9,0,0,160
1100503,29,0,0,0,0,29,119,0,0,0,0,119,3,0,0,0,0,3,3,0,0,0,0,3,125,0,0,0,0,125,4,0,0,0,0,4,158,0,0,0,0,158
1100504,60,12,0,0,0,72,135,3,0,0,0,138,4,0,0,0,0,4,5,0,0,0,0,5,144,3,0,0,0,147,6,0,0,0,0,6,210,15,0,0,0,225
1100505,77,17,0,0,0,94,107,13,0,0,0,120,3,3,0,0,0,6,7,3,0,0,0,10,117,19,0,0,0,136,4,0,0,0,0,4,198,36,0,0,0,234
1100506,54,0,13,0,0,67,76,0,9,0,0,85,4,0,0,0,0,4,6,0,0,0,0,6,86,0,9,0,0,95,6,0,4,0,0,10,146,0,26,0,0,172
1100507,19,3,6,0,0,28,47,3,0,0,0,50,3,0,3,0,0,6,8,0,0,0,0,8,58,3,3,0,0,64,10,0,0,0,0,10,87,6,9,0,0,102
