region_id,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
1100101,0,0,0,0,0,0,0,0
1100102,77,8,3,0,0,0,0,88
1100103,0,0,0,0,0,0,0,0
1100104,3,0,0,0,0,0,0,3
1100105,17,4,3,0,0,0,0,24
1100106,12,0,4,0,0,0,0,16
1100107,26,0,3,0,0,0,0,29
1100108,19,3,0,0,0,0,0,22
1100109,37,3,0,0,0,0,0,40
1100110,43,10,3,0,0,0,3,59
1100111,64,8,3,0,0,0,0,75
1100112,59,6,3,0,0,0,0,68
1100113,43,7,4,0,0,0,0,54
1100114,32,3,0,0,0,0,3,38
1100115,30,3,3,0,0,0,0,36
1100116,28,4,3,0,0,0,0,35
1100117,24,5,3,0,0,0,0,32
1100118,31,4,4,0,0,0,0,39
1100119,19,3,0,0,0,0,0,22
1100120,39,6,4,0,0,0,0,49
1100121,8,4,0,0,0,0,0,12
1100122,40,5,10,0,0,0,0,55
1100123,30,0,3,3,0,0,0,36
1100124,26,6,5,0,0,0,0,37
1100125,48,0,3,0,0,0,0,51
1100126,38,0,4,0,0,0,0,42
1100127,32,4,3,0,0,0,0,39
1100128,18,4,0,0,0,0,0,22
1100129,43,0,0,0,0,0,0,43
1100130,18,0,4,0,0,0,0,22
1100131,23,3,0,0,0,0,0,26
1100132,51,3,10,0,0,0,0,64
1100133,31,7,3,0,0,0,0,41
1100134,39,5,0,0,0,0,4,48
1100135,50,5,5,0,0,0,0,60
1100136,54,6,3,0,0,0,0,63
1100137,17,3,4,0,0,0,0,24
1100138,20,7,0,0,0,0,4,31
1100139,14,4,0,0,0,0,4,22
1100140,13,0,4,0,0,0,0,17
1100141,41,3,6,3,0,0,0,53
1100142,18,3,6,0,0,0,0,27
1100143,35,3,0,0,0,0,0,38
1100144,28,3,0,0,0,0,0,31
1100145,12,4,4,0,0,0,0,20
1100146,29,9,0,0,0,0,0,38
1100147,30,4,6,0,0,0,3,43
1100148,25,3,0,0,0,0,0,28
1100149,48,0,0,0,0,0,0,48
1100150,29,4,0,0,0,0,0,33
1100151,20,4,0,4,0,0,0,28
1100152,17,3,0,0,0,0,0,20
1100153,33,7,9,4,0,0,0,53
1100154,64,4,9,0,0,0,0,77
1100155,9,0,4,0,0,0,0,13
1100156,31,5,0,0,0,0,0,36
1100157,32,7,0,4,0,0,0,43
1100158,28,3,0,0,0,0,0,31
1100159,10,0,0,0,0,0,0,10
1100160,0,0,0,0,0,0,0,0
1100161,41,6,0,0,0,0,0,47
1100201,55,3,4,0,0,3,0,65
1100202,21,3,0,0,0,3,0,27
1100203,13,0,3,0,0,0,0,16
1100204,29,0,0,0,0,0,0,29
1100205,48,6,3,0,0,0,0,57
1100206,39,3,3,6,0,0,0,51
1100207,63,6,0,0,0,0,0,69
1100208,42,0,0,0,0,0,0,42
1100209,20,3,0,0,0,0,0,23
1100210,26,0,3,0,0,0,0,29
1100211,16,0,3,0,0,0,0,19
1100212,42,5,4,0,0,0,0,51
1100213,23,3,0,3,0,0,0,29
1100214,25,4,0,0,0,0,0,29
1100215,22,3,0,0,0,0,0,25
1100216,58,3,3,0,0,0,0,64
1100217,34,3,3,0,0,0,0,40
1100218,23,4,3,0,0,0,0,30
1100219,36,4,3,0,0,0,0,43
1100220,22,7,3,0,0,0,0,32
1100221,30,0,0,0,0,0,0,30
1100222,47,8,5,0,0,0,0,60
1100223,37,3,0,3,0,0,3,46
1100224,26,0,0,0,0,0,0,26
1100225,33,5,0,0,0,0,0,38
1100226,55,0,7,0,0,0,0,62
1100227,49,0,0,0,0,0,0,49
1100228,38,7,0,0,0,0,0,45
1100229,26,3,0,0,0,0,0,29
1100230,17,3,4,3,0,0,0,27
1100231,31,0,0,0,0,0,4,35
1100232,18,4,3,0,0,0,0,25
1100233,19,0,3,0,0,0,0,22
1100301,56,6,6,0,0,0,0,68
1100302,14,0,0,0,0,0,0,14
1100303,19,0,0,0,0,0,0,19
1100304,58,3,3,0,0,0,0,64
1100305,59,4,0,0,0,0,0,63
1100306,43,3,5,0,0,0,0,51
1100307,39,0,3,3,0,0,0,45
1100308,33,0,0,0,0,0,0,33
1100309,57,4,4,0,0,0,0,65
1100310,45,4,3,0,0,0,0,52
1100311,61,4,4,0,0,0,0,69
1100312,61,3,5,0,0,0,0,69
1100313,49,6,0,0,0,3,0,58
1100314,55,6,7,0,0,0,0,68
1100401,17,0,0,0,0,0,0,17
1100402,30,5,0,0,0,0,0,35
1100403,13,0,0,0,0,0,0,13
1100404,132,3,10,0,0,0,0,145
1100405,35,3,0,0,0,0,0,38
