region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
1100144,0,3,9,42,46,26,19,34,9,176
1100145,3,0,12,52,64,22,18,81,30,267
1100146,10,0,20,68,84,44,33,91,29,349
1100147,21,4,28,76,114,56,32,133,45,456
1100148,28,3,37,50,64,40,33,86,37,310
1100149,0,0,3,57,79,45,43,73,23,320
1100150,0,0,0,44,59,41,31,50,8,233
1100151,8,46,54,25,46,16,7,55,100,249
1100152,4,0,4,29,33,23,14,41,18,158
1100153,3,4,7,62,74,58,51,130,26,401
1100154,3,0,3,108,120,48,48,81,23,428
1100155,3,0,9,62,63,26,16,54,26,247
1100156,7,0,10,53,79,49,38,84,6,309
1100157,9,6,18,99,116,52,46,84,51,448
1100158,3,0,3,46,70,30,26,80,17,269
1100159,0,0,0,16,22,6,9,31,0,84
1100160,0,0,0,0,9,0,0,0,3,12
1100161,0,0,0,52,80,33,23,70,15,273
1100201,0,3,9,87,127,59,68,96,45,482
1100202,3,3,21,56,81,46,31,58,29,301
1100203,5,3,8,41,87,44,26,52,25,275
1100204,4,0,9,51,61,35,35,32,16,230
1100205,3,0,3,80,100,46,65,97,64,452
1100206,0,0,0,46,92,62,61,50,21,332
1100207,0,0,0,104,79,77,54,70,20,404
1100208,0,0,10,52,70,36,43,42,16,259
1100209,0,0,0,38,48,28,20,30,10,174
1100210,0,0,0,35,57,38,62,51,9,252
1100211,0,3,6,24,33,15,36,32,15,155
1100212,0,3,3,66,75,46,42,44,24,297
1100213,0,0,0,42,57,45,46,24,14,228
1100214,0,0,0,27,56,33,36,40,13,205
1100215,0,0,3,38,52,35,40,31,26,222
1100216,3,0,6,64,100,60,53,61,30,368
1100217,0,0,3,55,78,45,39,37,21,275
1100218,0,3,6,54,56,36,40,53,28,267
1100219,0,0,0,43,49,68,50,49,32,291
1100220,0,0,0,44,71,32,33,56,30,266
1100221,0,0,0,50,54,32,33,32,16,217
1100222,0,0,3,84,129,73,51,56,20,413
1100223,0,3,12,57,89,64,49,73,24,356
1100224,0,0,0,24,62,30,31,45,24,216
1100225,5,0,8,42,64,42,41,40,22,251
1100226,4,0,4,81,135,72,72,88,24,472
1100227,0,0,6,54,118,63,30,36,16,317
1100228,3,0,6,51,90,47,41,47,17,293
1100229,3,0,6,30,44,32,23,33,3,165
1100230,11,3,18,31,38,38,22,63,24,216
1100231,24,3,30,68,73,52,40,121,56,410
1100232,4,0,4,28,47,36,12,26,15,164
1100233,0,0,3,30,57,37,34,38,15,211
1100301,3,0,6,86,154,59,55,80,32,466
1100302,0,0,0,32,31,24,14,15,3,119
1100303,0,0,3,44,59,33,29,30,15,210
1100304,3,0,9,81,125,65,61,41,23,396
1100305,0,0,0,65,106,63,43,42,24,343
1100306,4,4,8,69,86,43,25,61,15,299
1100307,55,35,95,75,124,60,48,167,130,604
1100308,0,3,9,51,75,31,30,57,12,256
1100309,0,3,3,72,101,64,35,68,25,365
1100310,0,3,3,56,111,43,38,62,38,348
1100311,13,3,19,75,113,60,44,95,59,446
1100312,3,5,11,83,124,62,47,77,43,436
1100313,3,0,3,65,67,50,48,69,13,312
1100314,4,3,10,105,108,52,44,62,27,398
1100401,0,0,0,31,53,17,14,22,23,160
1100402,0,3,3,54,71,33,23,45,18,244
1100403,0,0,0,6,14,12,17,22,6,77
1100404,0,0,0,130,203,95,67,57,28,580
1100405,0,0,0,59,91,38,19,36,15,258
1100406,0,0,0,42,82,18,17,23,13,195
1100407,0,0,0,67,117,62,45,40,23,354
1100408,0,0,0,51,99,38,36,12,12,248
1100409,0,0,0,18,32,26,19,13,3,111
1100410,3,3,6,62,83,63,36,33,25,302
1100411,0,0,0,37,48,33,24,27,19,188
1100412,0,0,0,51,71,44,24,24,33,247
1100413,0,0,0,22,62,38,31,26,14,193
1100414,0,0,0,32,69,42,22,11,9,185
1100415,0,0,3,74,97,50,45,39,18,323
1100416,0,0,0,60,108,44,30,16,18,276
1100417,0,0,0,34,62,48,21,26,9,200
1100418,0,0,0,0,0,0,0,0,0,0
1100419,0,3,6,24,43,20,18,19,16,140
1100420,0,0,3,74,102,50,33,43,32,334
1100421,3,3,9,48,48,24,30,31,15,196
1100422,3,0,3,46,54,38,42,49,8,237
1100423,0,0,0,23,38,16,21,19,8,125
1100424,6,0,6,40,61,31,32,52,6,222
1100425,4,0,4,81,118,72,66,58,19,414
1100426,3,0,6,51,88,34,39,46,12,270
1100427,0,0,0,42,66,19,17,28,9,181
1100428,0,0,0,69,94,56,41,39,12,311
1100429,0,0,6,29,88,30,30,21,15,213
1100430,0,0,0,34,67,36,16,11,4,168
1100431,0,3,3,101,128,81,54,51,48,463
1100432,0,0,3,41,65,39,39,39,10,233
1100433,0,3,9,39,63,38,35,47,21,243
1100434,0,0,3,49,62,22,32,43,12,220
1100501,0,0,0,31,34,14,10,20,12,121
1100502,3,3,14,63,86,43,34,77,24,327
1100503,3,0,6,87,80,60,41,54,21,343
1100504,0,0,12,76,129,68,62,88,27,450
1100505,6,6,18,101,103,47,51,111,49,462
1100506,0,3,9,65,67,34,32,87,41,326
1100507,7,3,14,30,53,20,18,48,41,210
1100508,0,0,0,13,43,23,22,44,17,162
1100509,6,0,9,59,76,46,42,61,31,315
1100510,11,10,21,37,70,34,46,73,49,309
1100511,4,0,7,40,46,22,26,44,14,192
1100512,3,3,15,55,68,50,59,98,46,376
1100513,0,0,4,51,58,43,39,41,20,252
1100514,0,0,0,45,66,49,30,61,27,278
1100515,0,3,6,65,78,51,44,45,65,348
1100516,0,0,0,31,52,33,33,45,31,225
1100517,3,3,6,91,119,44,70,71,35,430
1100518,0,0,6,46,45,30,25,28,3,177
1100519,0,0,0,52,53,19,23,52,22,221
1100520,3,0,3,66,75,48,33,49,14,285
1100521,6,6,15,44,41,19,23,66,24,217
1100522,3,0,6,35,45,30,22,39,15,186
1100523,3,0,6,26,41,27,18,41,21,174
1100524,0,7,10,44,49,32,23,83,23,254
1100525,6,0,12,65,61,30,36,58,29,279
1100526,0,0,0,34,39,22,22,31,13,161
1100527,6,6,12,68,79,49,46,61,33,336
1100528,87,5,98,0,3,6,3,144,8,164
1100529,0,0,3,39,33,28,39,49,11,199
1100530,0,7,7,48,56,25,31,49,12,221
1100601,21,3,27,53,121,52,59,141,32,458
1100602,0,0,9,49,68,39,50,79,37,322
1100603,0,3,12,21,66,35,36,50,26,234
1100604,6,3,16,63,82,51,66,99,32,393
1100605,3,0,3,49,63,23,33,66,24,258
1100606,0,0,10,44,71,31,36,60,24,266
1100607,0,3,6,41,52,28,33,27,15,196
1100608,7,3,10,44,53,35,50,84,36,302
1100609,11,6,23,60,71,37,50,84,20,322
1100610,0,0,0,22,40,29,35,57,21,204
1100611,0,0,0,43,53,38,46,52,32,264
1100612,3,3,6,64,71,39,47,57,20,298
1100613,4,0,8,90,99,45,51,70,29,384
1100614,3,0,3,52,47,26,34,41,9,209
1100615,0,0,0,30,37,14,27,26,4,138
1100616,0,0,3,51,57,35,49,71,33,296
1100617,0,0,0,63,74,48,51,62,24,322
1100618,0,5,5,30,50,33,25,34,10,182
1100619,3,0,3,71,94,52,40,58,29,344
1100620,12,0,12,47,53,45,40,62,22,269
1100621,0,6,6,44,70,40,30,59,18,261
1100701,0,0,0,34,55,30,30,40,16,205
1100702,0,0,4,48,81,52,36,33,22,272
1100703,0,0,7,58,75,33,57,39,24,286
1100704,23,3,26,72,103,53,33,82,40,383
1100705,0,0,0,46,76,39,30,37,27,255
1100706,4,0,4,29,58,29,24,25,10,175
1100707,4,0,4,42,87,34,37,38,17,255
1100708,3,0,3,57,71,70,70,40,29,337
1100709,0,0,0,35,71,42,21,26,27,222
1100710,0,0,3,47,94,55,46,56,35,333
1100801,0,0,0,80,97,31,19,40,23,290
1100802,3,0,9,108,156,60,36,84,33,477
1100803,3,0,3,47,79,26,32,68,47,299
1100804,0,0,3,50,88,35,41,91,30,335
1100805,3,0,3,24,33,21,23,66,37,204
1100806,3,0,6,57,92,44,29,65,28,315
1100807,6,0,12,98,115,34,25,72,40,384
1100808,3,0,3,79,119,48,41,96,25,408
1100809,0,0,0,0,0,0,0,0,0,0
1100810,0,0,0,52,56,34,18,36,15,211
1100811,0,0,3,58,84,30,29,52,15,268
1100812,0,0,3,45,62,32,11,25,4,179
1100813,0,0,3,84,129,40,28,46,8,335
1100814,0,0,4,97,125,53,21,84,23,403
1100815,4,0,7,85,132,50,40,70,30,407
1100816,0,0,0,85,86,37,32,74,50,364
1100817,0,0,5,64,84,36,24,53,9,270
1100818,3,0,3,43,72,26,20,63,27,251
1100819,0,0,0,92,111,49,29,65,25,371
1100820,0,0,0,48,64,42,26,44,3,227
1100821,3,0,3,95,98,47,37,74,36,387
1100822,0,3,3,48,53,23,17,39,24,204
1100823,0,0,0,42,63,16,16,30,15,182
1100901,3,0,12,39,59,25,18,39,12,192
1100902,0,0,0,62,86,33,21,66,16,284
1100903,8,0,14,127,165,76,55,127,38,588
1100904,0,4,4,72,94,47,30,37,37,317
1100905,0,3,9,63,116,44,30,69,21,343
1100906,0,0,3,143,191,62,31,114,56,597
1100907,4,0,8,86,100,35,22,64,43,350
1100908,6,3,9,102,127,26,26,98,69,448
1100909,0,0,0,134,127,29,21,92,66,469
1100910,3,3,6,114,100,23,18,76,34,365
1100911,0,8,15,81,94,33,30,55,50,343
1100912,0,0,3,55,69,26,15,59,21,245
1100913,3,3,12,125,159,75,50,77,36,522
1100914,10,0,10,82,99,31,28,89,26,355
1100915,0,3,9,166,181,52,25,129,64,617
1100916,0,0,0,86,132,41,30,50,34,373
1100917,4,3,7,56,57,17,19,50,30,229
1100918,21,12,56,112,117,40,40,104,44,457
1100919,0,3,8,89,103,28,24,75,45,364
1100920,4,35,39,69,65,18,15,72,116,355
1100921,3,3,12,87,103,22,12,57,31,312
1100922,38,6,53,133,136,40,29,167,46,551
1101001,0,6,9,14,21,12,6,22,24,99
1101002,0,0,0,92,96,45,31,35,13,312
1101003,3,3,6,67,88,39,29,33,31,287
1101004,0,0,0,58,71,30,12,49,9,229
1101005,0,6,6,165,182,67,38,87,42,581
1101006,0,3,3,104,111,31,23,99,46,414
1101007,0,0,0,61,78,21,13,41,18,232
1101008,0,0,0,93,118,39,30,80,28,388
1101009,3,0,7,84,92,33,28,52,33,322
1101010,0,0,0,70,91,27,23,55,16,282
1101011,0,0,0,3,6,0,0,13,7,29
1101012,0,0,0,18,23,18,0,18,0,77
1101013,0,0,0,0,0,0,0,0,0,0
1101014,0,0,4,26,34,31,17,25,9,142
1101015,0,0,3,128,146,40,21,107,65,507
1101101,0,6,9,65,91,40,40,37,25,298
1101102,0,0,0,32,55,34,28,21,12,182
1101103,0,0,0,49,59,36,23,18,15,200
1101104,0,0,6,65,98,43,38,71,41,356
1101105,0,0,3,82,127,56,54,45,48,412
1101106,0,0,3,69,93,46,32,35,23,298
1101107,0,0,0,61,72,47,29,33,34,276
1101108,0,0,3,47,119,60,29,56,35,346
1101109,0,0,0,47,70,40,42,33,12,244
1101110,0,0,0,63,89,39,30,37,12,270
1101111,0,0,0,56,131,50,47,20,27,331
1101112,0,0,0,30,49,23,22,15,6,145
1101113,0,0,0,14,31,20,15,9,3,92
1101114,0,0,3,47,70,48,36,25,18,244
1101115,0,0,0,43,67,38,18,20,10,196
1101116,0,0,3,37,73,45,31,16,44,246
1101117,0,0,0,42,79,47,19,28,9,224
1101118,0,0,3,56,87,50,34,43,12,282
1101119,0,0,0,58,57,35,20,47,27,244
1101120,0,0,0,109,140,81,35,41,9,415
1101121,0,0,0,59,59,45,20,48,12,243
1101122,0,0,0,67,76,31,20,28,19,241
1101123,0,0,0,36,43,33,15,22,15,164
1101124,0,0,3,147,206,107,56,63,29,608
1101125,3,3,9,87,140,54,38,44,21,384
1101126,0,0,3,71,128,62,34,59,24,378
1101127,0,0,0,64,81,39,22,25,28,259
1101128,0,0,3,45,62,38,15,29,27,216
1101129,0,0,0,54,84,49,29,45,15,276
1101130,0,0,0,109,143,74,49,42,38,455
1101131,0,0,0,39,62,24,28,19,7,179
1101132,0,0,0,66,60,43,20,29,9,227
1101133,0,0,3,60,112,42,22,24,6,266
1101134,0,0,0,52,73,53,27,30,11,246
1101135,0,0,0,44,78,24,27,26,15,214
1101136,0,0,0,40,76,54,31,25,15,241
1101137,0,0,3,51,75,49,37,34,9,255
1101138,3,0,3,99,138,48,42,27,15,369
1101139,0,0,0,44,58,37,12,12,7,170
1101140,0,0,3,60,109,55,44,33,12,313
1101201,0,0,4,41,51,29,10,15,15,161
1101202,0,0,0,52,52,28,17,22,3,174
1101203,0,0,0,99,129,66,41,41,21,397
1101204,0,0,0,63,74,30,19,26,12,224
1101205,5,0,5,65,64,38,24,28,12,231
1101206,0,0,0,67,91,34,27,29,12,260
1101207,0,0,0,64,54,17,17,31,12,195
1101208,0,0,3,113,118,49,26,58,17,381
1101209,0,0,3,144,146,57,53,83,27,510
1101210,3,0,3,97,141,48,25,49,18,378
1101211,0,0,0,111,144,48,38,48,10,399
1101212,0,0,0,47,88,32,22,34,6,229
1101213,0,0,0,95,121,55,41,55,9,376
1101214,3,0,3,98,125,73,35,53,15,399
1101215,5,0,5,97,120,45,31,40,6,339
1101216,0,0,0,63,72,47,18,34,12,246
1101217,0,0,0,6,3,0,3,0,9,21
1101218,0,0,3,96,134,60,31,55,15,391
1101219,6,0,9,109,159,52,37,102,43,502
1101220,0,0,0,96,106,46,20,77,26,371
1101221,0,0,0,70,73,25,17,29,0,214
1101222,0,3,6,102,138,46,42,46,12,386
1101223,3,0,3,114,161,41,40,53,27,436
1101224,0,0,0,147,139,57,34,51,16,444
1101225,0,0,0,0,0,0,0,0,0,0
1101226,0,0,0,0,0,0,0,0,0,0
1101227,0,0,0,80,99,51,25,44,7,306
1101228,3,0,6,68,105,45,28,61,21,328
1101229,0,0,0,78,81,39,21,81,25,325
1101230,0,0,0,41,33,19,17,62,12,184
1101231,0,0,0,74,71,42,23,31,0,241
1101232,3,0,3,115,134,40,18,42,3,352
1101301,7,0,11,47,51,25,32,46,27,228
1101302,12,13,34,69,91,41,51,85,53,390
1101303,5,0,5,51,55,26,26,32,19,209
1101304,4,0,12,66,113,60,54,71,14,378
1101305,0,0,3,31,49,21,36,28,7,172
1101306,0,0,0,42,34,26,27,17,13,159
1101307,5,7,15,31,65,37,44,38,19,234
1101308,0,4,7,29,63,28,32,31,14,197
1101401,22,0,32,38,78,22,28,78,19,263
1101402,3,0,9,68,66,51,19,62,21,287
1101403,5,10,21,67,83,41,49,58,31,329
1101404,6,3,19,79,109,52,44,57,32,373
1101405,6,5,14,78,98,38,50,58,41,363
1101406,6,3,15,80,112,68,39,75,24,398
1101407,0,0,0,60,91,50,45,72,16,334
1101408,0,0,0,38,45,18,27,28,12,168
1101409,34,0,44,71,87,44,30,108,26,366
1101410,5,3,11,78,93,49,37,57,35,349
1101411,0,0,7,52,82,44,38,52,144,412
1101412,5,3,11,70,109,55,49,81,21,385
1101413,6,0,9,53,79,38,26,67,27,290
1101414,0,0,4,29,35,31,18,27,11,151
1101415,5,0,8,48,81,34,26,38,26,253
1101416,5,0,8,72,114,56,33,76,24,375
1101417,0,0,0,0,0,0,3,6,0,9
1101418,0,0,6,73,81,48,34,41,23,300
1101501,0,0,0,0,0,0,0,0,0,0
1101502,0,0,0,3,3,0,3,3,0,12
1101503,3,0,9,22,60,30,29,28,6,175
1101504,0,0,0,23,38,26,25,25,21,158
1101505,0,0,0,14,33,8,10,12,7,84
1101506,0,0,0,62,81,45,42,27,28,285
1101507,0,0,4,31,54,39,28,31,3,186
1101508,3,3,6,57,74,56,42,49,29,307
1101509,0,0,0,99,114,62,39,57,26,397
1101510,0,0,7,65,81,43,49,44,25,307
1101511,4,0,4,45,40,26,36,40,11,198
1101512,0,0,0,38,39,20,23,41,14,175
1101513,3,3,12,55,84,50,47,50,22,308
1101601,0,0,0,42,13,10,3,37,14,119
1101602,12,0,15,72,98,41,26,81,23,341
1101603,3,0,3,47,60,43,45,27,10,232
1101604,0,0,0,31,47,21,19,28,8,154
1101605,0,0,3,40,48,25,9,34,20,176
1101606,0,0,3,69,101,44,29,48,14,305
1101607,0,3,3,26,60,31,29,23,23,192
1101608,0,0,0,37,70,37,29,25,7,205
1101609,0,0,0,70,29,14,16,26,64,219
1101610,0,0,3,107,142,79,60,69,40,497
1101611,0,3,3,70,58,19,3,44,184,378
1101612,0,0,0,46,16,7,3,31,18,121
1101613,0,0,0,46,59,33,19,7,3,167
1101614,0,0,0,95,50,24,12,33,21,235
1101615,0,0,0,70,85,30,23,44,26,278
1101616,0,0,6,108,99,28,23,62,55,375
1101617,0,0,0,100,72,18,18,44,85,337
1101618,0,9,9,66,102,54,38,47,117,424
1101619,3,0,9,76,117,45,42,55,29,364
1101620,0,0,0,41,49,15,12,26,43,186
1101701,38,3,44,92,103,61,45,145,53,499
1101702,0,3,3,35,56,19,18,39,17,184
1101703,23,6,41,51,102,41,34,83,42,353
1101704,5,6,14,55,72,32,31,83,40,313
1101705,0,3,3,31,50,18,19,39,40,197
1101706,20,12,44,49,76,54,30,118,53,380
1101707,0,0,0,3,0,0,0,0,0,3
1101708,0,0,0,46,104,50,38,50,37,325
1101709,3,0,6,82,130,82,58,90,31,473
1101710,0,0,0,50,90,51,38,33,56,318
1101711,6,0,6,45,58,33,31,49,18,234
1101712,0,0,0,85,99,53,66,68,28,399
1101713,3,3,12,66,68,57,40,67,39,337
1101714,0,0,0,0,0,0,0,0,0,0
1101715,0,0,0,0,0,0,0,0,0,0
1101716,4,0,4,63,80,51,54,77,39,364
1101717,6,0,15,36,54,34,22,60,23,229
1101718,3,6,15,59,76,33,32,87,52,339
1101719,4,0,8,41,72,57,65,38,18,291
1101720,3,0,3,31,63,24,30,47,13,208
1101721,0,0,3,62,81,37,36,61,30,307
1101722,7,0,10,55,106,68,52,112,38,431
1101801,3,0,6,44,68,54,39,51,18,274
1101802,3,0,3,52,85,37,38,31,12,255
1101803,0,0,0,56,86,52,40,38,15,287
1101804,4,0,4,33,42,28,25,33,7,168
1101805,0,0,0,27,56,37,34,31,6,191
1101806,0,0,6,69,107,57,36,80,37,386
1101807,6,4,22,53,87,59,44,64,113,420
1101808,6,3,22,69,112,54,52,103,119,509
1101809,49,5,57,31,33,24,23,101,16,228
1101810,0,3,6,43,57,31,36,49,18,234
1101811,0,3,9,45,74,30,46,41,24,260
1101812,3,3,9,71,97,48,54,55,32,357
1101813,0,0,3,35,69,50,23,25,4,206
1101814,4,0,4,38,57,33,31,46,15,220
1101815,0,3,6,49,59,47,14,55,17,241
1101816,3,0,9,51,75,55,51,45,20,297
1101817,3,0,9,85,115,84,57,61,34,436
1101818,7,3,13,61,99,61,67,64,37,389
1101819,3,3,15,57,66,40,39,54,27,283
1101820,0,0,7,31,46,29,26,48,44,224
1101821,5,0,5,38,50,17,26,32,20,183
1101822,62,6,71,48,70,52,35,137,43,385
1101823,6,0,19,68,86,41,42,74,67,378
1101824,0,0,0,0,0,0,0,0,0,0
1101901,20,25,45,55,76,45,40,106,63,385
1101902,24,8,39,53,74,41,46,114,34,362
1101903,0,0,0,48,67,30,17,58,22,242
1101904,3,3,12,67,85,61,43,82,42,380
1101905,0,0,4,54,71,36,44,78,47,330
1101906,0,0,4,68,73,38,39,65,41,324
1101907,3,0,6,55,66,36,33,64,33,287
1101908,0,3,3,47,58,44,36,44,20,249
1101909,3,3,13,44,69,31,41,57,24,266
1101910,6,0,6,17,33,27,17,23,3,120
1101911,3,0,9,75,89,52,45,67,40,368
1101912,0,0,4,63,106,44,35,48,27,323
1101913,3,6,12,74,115,63,27,68,27,374
1101914,0,0,0,107,141,90,67,85,34,524
1101915,0,0,3,30,39,28,26,25,7,155
1101916,0,0,4,79,110,64,65,47,22,387
1101917,6,0,12,94,134,74,64,90,17,473
1101918,0,0,0,45,58,41,24,35,7,210
1101919,0,0,3,25,60,44,17,15,12,173
1101920,4,0,7,45,68,25,32,46,13,229
1101921,3,0,3,23,42,14,24,28,6,137
1101922,5,3,14,46,68,36,23,41,18,232
1102001,0,0,3,45,76,44,54,33,10,262
1102002,0,0,3,84,115,81,66,53,22,421
1102003,0,0,0,51,73,40,48,40,32,284
1102004,0,0,0,33,78,42,48,38,36,275
1102005,0,0,0,37,56,41,42,43,12,231
1102006,0,3,6,35,70,53,55,42,49,304
1102007,3,0,3,45,72,38,38,30,18,241
1102008,0,0,0,71,86,56,34,41,10,298
1102009,0,0,0,0,0,0,0,0,0,0
1102010,0,0,0,0,3,0,0,0,0,3
1102011,0,0,3,55,63,41,53,24,24,260
1102012,0,0,0,0,0,0,0,0,0,0
1102013,0,0,3,20,47,22,18,25,11,143
1102014,0,0,0,37,37,23,29,32,4,162
1102015,3,0,6,26,31,19,28,24,10,138
1102016,0,0,4,51,58,44,38,38,24,253
1102017,0,0,0,40,64,28,26,38,6,202
1102018,3,0,3,53,99,59,62,48,15,336
1102019,6,0,6,42,101,64,51,26,28,312
1102020,3,0,3,66,115,77,92,40,32,422
1102021,0,0,0,0,0,0,0,0,0,0
1102022,0,3,3,40,63,37,36,39,25,240
1102023,0,0,0,29,65,38,36,41,12,221
1102024,0,0,3,30,68,31,35,42,19,225
1102025,3,0,6,47,94,52,58,47,16,314
1102026,0,0,0,22,36,33,18,21,6,136
1102027,0,3,6,33,46,25,42,14,15,175
1102028,0,0,0,52,100,51,49,36,15,303
1102029,0,0,0,21,64,27,46,34,35,227
1102030,3,3,12,48,68,45,49,72,32,314
1102031,0,0,0,27,39,24,16,18,9,133
1102032,0,5,5,45,45,34,27,23,55,229
1102101,0,6,12,45,78,38,48,48,34,291
1102102,0,0,0,31,48,28,14,18,30,169
1102103,6,0,6,64,101,57,42,51,16,331
1102104,30,8,51,73,82,55,44,83,29,366
1102105,0,0,9,31,83,34,50,39,18,255
1102106,9,3,17,87,134,53,50,119,64,507
1102107,3,0,11,95,120,102,39,50,23,429
1102201,0,0,0,9,12,12,3,6,3,45
1102301,4,0,8,49,77,53,44,71,28,322
1102302,0,0,0,65,95,56,53,54,15,338
1102303,0,0,0,34,48,40,44,38,10,214
1102304,0,0,0,23,49,28,18,11,9,138
1102305,14,3,21,65,93,55,58,93,33,397
1102306,34,3,37,29,54,24,19,118,22,266
1102307,0,0,3,38,53,45,28,59,21,244
1102308,0,0,4,66,91,54,57,111,44,423
1102309,3,3,6,37,96,48,32,55,18,286
1102310,0,0,0,0,0,0,0,0,7,7
1102401,0,0,0,31,52,42,24,32,39,220
1102402,0,0,3,47,65,48,35,29,33,257
1102403,0,0,0,25,53,24,23,62,25,212
1102404,0,0,0,53,81,46,48,48,15,291
1102405,3,3,12,38,36,39,35,38,6,192
1102406,0,0,0,37,55,29,33,28,13,195
1102407,0,0,4,12,55,44,29,45,14,199
1102408,3,3,6,32,81,30,21,41,35,240
1102409,5,0,5,34,82,48,21,25,16,226
1102410,0,0,3,23,61,26,22,35,18,185
1102411,0,3,6,43,54,34,20,40,22,213
1102412,0,0,6,36,57,34,34,44,21,226
1102501,0,0,0,0,0,0,0,0,0,0
1102502,4,0,4,55,75,33,17,45,17,242
1102503,24,28,73,45,46,28,19,71,54,263
1102504,0,0,3,73,48,29,29,47,32,258
1102505,0,5,18,36,50,17,28,34,39,204
1102506,3,0,9,62,86,32,31,43,9,263
1102507,3,0,3,46,50,31,35,35,15,212
1102508,10,8,27,69,125,94,80,82,31,481
1102509,0,0,0,15,44,16,10,3,9,97
1102510,0,0,0,39,87,45,30,33,3,237
1102511,0,3,9,60,102,60,45,63,15,345
1102512,8,6,23,59,139,89,61,78,26,452
1102513,0,0,3,67,97,33,38,62,30,327
1102514,6,0,10,25,47,32,25,29,10,168
1102515,34,3,37,37,81,40,30,113,30,331
1102516,3,6,9,39,55,37,26,37,19,213
1102517,7,0,7,50,80,45,33,37,10,255
1102518,0,0,4,40,94,57,48,58,12,309
1102519,28,10,47,24,55,36,30,76,18,239
1102520,0,6,6,88,115,81,56,85,37,462
1102521,0,0,4,48,63,23,15,38,26,213
1102522,3,0,15,67,86,39,40,47,13,292
1102523,3,0,3,23,32,15,20,32,6,128
1102524,0,0,3,41,64,36,38,25,12,216
1102525,3,0,6,35,97,57,57,74,27,347
1102526,0,0,3,52,82,42,44,45,6,271
1102527,0,6,6,69,87,61,35,63,57,372
1102528,7,0,11,108,126,77,52,105,42,510
1102529,6,4,13,62,85,39,28,58,24,296
1102530,0,3,12,61,90,48,38,36,42,315
1102601,3,5,8,61,118,62,63,76,22,402
1102602,6,0,15,76,116,85,66,80,36,459
1102603,6,0,9,42,87,57,39,44,18,287
1102604,3,0,9,41,63,50,49,57,36,296
1102605,4,3,13,60,117,78,65,75,38,433
1102606,4,0,4,46,70,32,43,31,14,236
1102607,6,3,18,79,78,49,53,78,25,362
1102608,19,4,43,33,77,33,55,76,24,298
1102609,0,0,10,59,87,48,43,71,24,332
1102610,0,0,0,29,53,25,27,43,12,189
1102611,3,0,3,36,50,39,40,37,6,208
1102612,0,0,0,25,41,34,31,34,13,178
1102613,0,0,0,30,64,36,27,30,6,193
1102614,4,0,4,75,136,68,55,76,43,453
1102615,0,0,0,69,83,49,46,48,11,306
1102616,0,0,3,32,50,30,22,15,6,155
