region_id,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
1100101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100102,0,49,49,68,5,73,49,0,49,36,0,36,16,0,16,3,0,3,172,54,226
1100103,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1100104,0,0,0,3,3,6,3,0,3,0,0,0,0,0,0,0,0,0,6,3,9
1100105,0,52,52,42,0,42,16,3,19,13,0,13,0,0,0,0,0,0,71,55,126
1100106,0,26,26,17,4,21,13,0,13,8,0,8,0,0,0,6,0,6,44,30,74
1100107,0,33,33,39,0,39,6,0,6,11,0,11,11,0,11,0,0,0,67,33,100
1100108,0,27,27,36,3,39,17,0,17,13,0,13,3,0,3,0,0,0,69,30,99
1100109,0,28,28,42,0,42,27,0,27,13,0,13,11,0,11,0,0,0,93,28,121
1100110,0,51,51,75,3,78,33,3,36,31,0,31,8,0,8,6,0,6,153,57,210
1100111,0,36,36,73,7,80,40,0,40,33,0,33,14,0,14,5,0,5,165,43,208
1100112,0,15,15,47,0,47,22,0,22,40,3,43,12,0,12,3,0,3,124,18,142
1100113,0,35,35,66,3,69,21,0,21,28,0,28,12,0,12,3,0,3,130,38,168
1100114,0,47,47,55,3,58,20,3,23,16,0,16,6,0,6,3,0,3,100,53,153
1100115,0,89,89,66,5,71,31,0,31,18,0,18,3,0,3,5,0,5,123,94,217
1100116,0,96,96,52,4,56,26,0,26,16,0,16,0,0,0,8,0,8,102,100,202
1100117,0,23,23,37,5,42,12,0,12,16,0,16,5,0,5,3,0,3,73,28,101
1100118,0,40,40,44,3,47,16,0,16,10,0,10,11,0,11,7,0,7,88,43,131
1100119,0,45,45,52,3,55,9,3,12,9,0,9,3,0,3,3,0,3,76,51,127
1100120,0,48,48,49,6,55,35,0,35,17,0,17,16,0,16,0,0,0,117,54,171
1100121,0,46,46,33,3,36,13,0,13,9,0,9,4,0,4,0,0,0,59,49,108
1100122,0,8,8,24,0,24,18,0,18,27,0,27,9,0,9,4,0,4,82,8,90
1100123,0,36,36,51,0,51,10,0,10,14,0,14,14,0,14,3,0,3,92,36,128
1100124,0,37,37,52,4,56,29,0,29,27,0,27,7,0,7,5,0,5,120,41,161
1100125,0,7,7,67,0,67,24,0,24,21,0,21,10,0,10,3,0,3,125,7,132
1100126,0,9,9,31,0,31,14,0,14,20,0,20,14,0,14,3,0,3,82,9,91
1100127,0,51,51,67,4,71,23,0,23,22,0,22,4,0,4,4,0,4,120,55,175
1100128,0,66,66,27,3,30,13,0,13,9,0,9,7,0,7,0,0,0,56,69,125
1100129,0,44,44,65,4,69,36,0,36,18,0,18,8,0,8,0,0,0,127,48,175
1100130,0,45,45,43,5,48,15,0,15,11,0,11,6,0,6,0,0,0,75,50,125
1100131,0,42,42,48,0,48,13,0,13,15,0,15,3,0,3,6,0,6,85,42,127
1100132,0,111,111,75,8,83,34,0,34,27,0,27,12,0,12,9,0,9,157,119,276
1100133,0,36,36,43,3,46,16,3,19,17,3,20,9,0,9,4,0,4,89,45,134
1100134,0,14,14,50,0,50,28,0,28,20,0,20,5,0,5,8,0,8,111,14,125
1100135,0,38,38,40,3,43,21,0,21,25,0,25,12,0,12,7,0,7,105,41,146
1100136,0,57,57,71,4,75,32,0,32,20,0,20,15,0,15,9,0,9,147,61,208
1100137,0,26,26,31,4,35,17,0,17,10,0,10,3,0,3,3,0,3,64,30,94
1100138,0,93,93,55,6,61,22,0,22,10,0,10,8,0,8,0,0,0,95,99,194
1100139,0,39,39,30,3,33,12,0,12,11,0,11,5,0,5,0,0,0,58,42,100
1100140,0,69,69,29,3,32,10,0,10,11,0,11,4,0,4,3,0,3,57,72,129
1100141,0,54,54,59,8,67,47,0,47,16,0,16,11,0,11,4,0,4,137,62,199
1100142,0,34,34,38,5,43,26,0,26,10,0,10,4,0,4,0,0,0,78,39,117
1100143,0,72,72,48,4,52,20,0,20,18,0,18,5,0,5,5,0,5,96,76,172
1100144,0,22,22,24,0,24,14,0,14,17,0,17,3,0,3,4,0,4,62,22,84
1100145,0,48,48,41,0,41,10,0,10,7,0,7,8,0,8,4,0,4,70,48,118
1100146,0,78,78,53,3,56,20,0,20,17,0,17,11,0,11,3,0,3,104,81,185
1100147,0,83,83,62,10,72,32,4,36,18,0,18,11,0,11,3,0,3,126,97,223
1100148,0,59,59,38,5,43,13,0,13,16,0,16,9,0,9,3,0,3,79,64,143
1100149,0,38,38,48,3,51,23,0,23,26,0,26,6,0,6,0,0,0,103,41,144
1100150,0,30,30,43,3,46,17,0,17,13,0,13,8,0,8,3,0,3,84,33,117
1100151,0,14,14,15,3,18,12,0,12,15,0,15,3,0,3,3,0,3,48,17,65
1100152,0,24,24,20,3,23,20,0,20,21,0,21,3,0,3,0,0,0,64,27,91
1100153,0,47,47,55,0,55,41,0,41,21,0,21,20,0,20,8,0,8,145,47,192
1100154,0,26,26,61,3,64,35,0,35,29,0,29,12,0,12,13,0,13,150,29,179
1100155,0,60,60,34,3,37,10,3,13,4,3,7,4,0,4,5,0,5,57,69,126
1100156,0,49,49,51,0,51,12,0,12,15,0,15,13,0,13,5,0,5,96,49,145
1100157,0,121,121,62,3,65,23,0,23,24,0,24,7,0,7,4,0,4,120,124,244
1100158,0,46,46,51,0,51,22,0,22,11,0,11,3,0,3,5,0,5,92,46,138
1100159,0,22,22,8,3,11,5,0,5,5,0,5,3,0,3,0,0,0,21,25,46
1100160,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,6,0,6
1100161,0,13,13,44,0,44,11,0,11,26,0,26,10,0,10,4,0,4,95,13,108
1100201,0,68,68,83,3,86,23,0,23,34,0,34,13,0,13,8,0,8,161,71,232
1100202,0,54,54,58,0,58,13,0,13,15,0,15,8,0,8,3,0,3,97,54,151
1100203,0,50,50,69,3,72,9,0,9,6,0,6,4,0,4,0,0,0,88,53,141
1100204,0,34,34,47,0,47,17,0,17,14,0,14,7,0,7,3,0,3,88,34,122
1100205,0,67,67,69,10,79,24,0,24,24,0,24,10,0,10,16,0,16,143,77,220
1100206,0,26,26,61,3,64,21,0,21,17,0,17,14,0,14,8,0,8,121,29,150
1100207,0,38,38,58,3,61,32,0,32,29,0,29,15,0,15,7,0,7,141,41,182
1100208,0,21,21,45,0,45,19,0,19,17,0,17,10,0,10,5,0,5,96,21,117
1100209,0,35,35,29,0,29,10,0,10,10,0,10,6,0,6,0,0,0,55,35,90
1100210,0,32,32,50,0,50,25,0,25,6,0,6,10,0,10,0,0,0,91,32,123
1100211,0,24,24,29,0,29,12,0,12,4,0,4,6,0,6,0,0,0,51,24,75
1100212,0,26,26,46,0,46,16,0,16,23,0,23,15,0,15,4,0,4,104,26,130
1100213,0,18,18,44,3,47,13,0,13,13,0,13,9,0,9,3,0,3,82,21,103
1100214,0,14,14,42,3,45,8,0,8,17,0,17,7,0,7,0,0,0,74,17,91
1100215,0,24,24,36,7,43,12,0,12,5,0,5,10,0,10,3,0,3,66,31,97
1100216,0,35,35,67,0,67,28,0,28,29,0,29,14,0,14,4,0,4,142,35,177
1100217,0,24,24,61,0,61,12,0,12,11,0,11,10,0,10,4,0,4,98,24,122
1100218,0,29,29,56,3,59,16,0,16,12,0,12,3,0,3,6,0,6,93,32,125
1100219,0,24,24,49,5,54,21,0,21,15,0,15,8,0,8,3,0,3,96,29,125
1100220,0,25,25,48,4,52,14,0,14,13,0,13,13,0,13,0,0,0,88,29,117
1100221,0,23,23,37,0,37,15,0,15,16,0,16,4,0,4,3,0,3,75,23,98
1100222,0,27,27,77,5,82,25,0,25,25,0,25,14,0,14,5,0,5,146,32,178
1100223,0,47,47,65,4,69,30,0,30,15,0,15,4,0,4,4,0,4,118,51,169
1100224,0,10,10,37,5,42,15,0,15,12,0,12,4,0,4,6,0,6,74,15,89
1100225,0,32,32,46,0,46,18,0,18,19,0,19,3,0,3,4,0,4,90,32,122
1100226,0,44,44,90,4,94,32,0,32,21,0,21,7,0,7,11,0,11,161,48,209
