region_id,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_199_cpl_fam_no_child,FI_1_199_cpl_fam_with_child,FI_1_199_One_parent_fam,FI_1_199_Other_fam,FI_1_199_Tot,FI_200_299_cpl_fam_no_child,FI_200_299_cpl_fam_with_child,FI_200_299_One_parent_fam,FI_200_299_Other_fam,FI_200_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_599_cpl_fam_no_child,FI_400_599_cpl_fam_with_child,FI_400_599_One_parent_fam,FI_400_599_Other_fam,FI_400_599_Tot,FI_600_799_cpl_fam_no_child,FI_600_799_cpl_fam_with_child,FI_600_799_One_parent_fam,FI_600_799_Other_fam,FI_600_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_with_child,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1999_cpl_fam_no_child,FI_1500_1999_cpl_fam_wth_chld,FI_1500_1999_One_parent_fam,FI_1500_1999_Other_fam,FI_1500_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cple_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cple_fam_no_child,All_inc_ns_cple_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cple_fam_no_child,Tot_cple_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
1100101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,6,0,14,8,3,4,0,15,3,3,10,0,16,3,8,3,0,14,6,9,0,0,15,7,20,0,0,27,4,18,0,3,25,3,10,0,0,13,3,5,0,0,8,5,0,0,0,5,0,3,0,0,3,3,7,0,0,10,5,0,0,0,5,58,86,27,3,174
1100103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6
1100105,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,7,3,0,4,3,10,8,3,3,0,14,4,3,0,0,7,0,3,0,0,3,3,9,0,0,12,0,4,0,0,4,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,31,25,13,3,72
1100106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,3,0,3,3,3,0,0,6,3,3,0,0,6,0,3,0,0,3,3,3,3,3,12,0,3,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,0,0,3,12,18,18,3,51
1100107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,7,4,0,0,0,4,0,0,0,0,0,8,5,0,0,13,3,4,0,0,7,5,6,0,0,11,0,5,0,0,5,0,3,0,0,3,4,0,0,0,4,0,6,0,0,6,0,0,0,0,0,35,29,0,0,64
1100108,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,4,0,3,3,0,6,3,3,0,0,6,0,3,0,0,3,6,3,0,0,9,5,7,3,0,15,5,0,3,0,8,3,5,0,0,8,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,12,0,71
1100109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,3,3,0,9,7,0,5,0,12,3,3,3,4,13,3,6,3,0,12,0,10,0,0,10,5,6,0,0,11,3,0,0,0,3,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,7,0,0,10,0,3,0,0,3,33,41,17,4,95
1100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,3,6,0,21,8,3,4,0,15,7,3,6,0,16,5,3,3,0,11,5,5,4,0,14,3,12,0,0,15,5,11,3,0,19,0,5,0,0,5,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,7,10,4,0,21,0,0,4,0,4,56,58,38,0,152
