region_id,P_SOL_SE_Tot_2001_2005,P_SOL_SE_Tot_2006,P_SOL_SE_Tot_2007,P_SOL_SE_Tot_2008,P_SOL_SE_Tot_2009,P_SOL_SE_Tot_2010,P_SOL_SE_Tot_2011,P_SOL_SE_Tot_arrival_ns,P_SOL_SE_Tot_Total,P_L_prof_Eng_ns_bf1996,P_L_prof_Eng_ns_1996_2000,P_L_prof_Eng_ns_2001_2005,P_L_prof_Eng_ns_2006,P_L_prof_Eng_ns_2007,P_L_prof_Eng_ns_2008,P_L_prof_Eng_ns_2009,P_L_prof_Eng_ns_2010,P_L_prof_Eng_ns_2011,P_L_prof_Eng_ns_arrival_ns,P_L_prof_Eng_ns_Total,P_Tot_bf1996,P_Tot_1996_2000,P_Tot_2001_2005,P_Tot_2006,P_Tot_2007,P_Tot_2008,P_Tot_2009,P_Tot_2010,P_Tot_2011,P_Tot_Yr_arrival_not_stated,P_Tot_Total
1100130,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,12
1100131,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,3,0,0,0,0,17
1100132,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,4,0,0,0,0,39
1100133,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11
1100134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21
1100135,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,18
1100136,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,24
1100137,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11
1100138,0,0,0,0,3,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,3,3,0,0,9,40
1100139,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,6,18
1100140,3,0,3,0,0,7,0,3,22,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,3,0,0,7,0,6,34
1100141,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,31,6,5,0,0,0,0,0,3,5,50
1100142,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,3,0,0,3,0,22
1100143,0,0,9,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,9,0,0,0,9,0,42
1100144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,11
1100145,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,3,0,6,33
1100146,0,0,0,0,5,0,0,0,10,3,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,5,0,0,0,28
1100147,0,4,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,32,3,0,4,0,5,0,0,0,3,47
1100148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10
1100149,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,3,0,0,0,31
1100150,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,17
1100151,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,18
1100152,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,10
1100153,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,3,0,3,0,0,0,21
1100154,0,5,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,31,5,0,5,0,7,0,6,0,3,57
1100155,0,0,0,7,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,10,0,5,3,3,41
1100156,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,23
1100157,0,3,0,0,3,4,3,0,19,0,0,0,0,0,0,0,0,0,0,0,36,9,0,6,0,0,3,4,6,0,64
1100158,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,5,0,0,27
1100159,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
1100160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100161,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0,0,0,0,3,0,0,28
1100201,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,3,0,0,0,0,0,31
1100202,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,3,0,23
1100203,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20
1100204,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18
1100205,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,54,0,3,0,0,0,0,0,0,0,57
1100206,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,67,0,3,0,0,0,0,0,0,0,70
1100207,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,3,4,0,0,0,0,0,0,5,32
1100208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,6,16
1100209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19
1100210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,6,23
1100211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16
1100212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18
1100213,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,34,0,3,0,0,0,0,0,0,0,37
1100214,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,3,0,0,33
1100215,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,3,0,47
1100216,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,31
1100217,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,3,27
1100218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,20
1100219,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,3,0,0,48
1100220,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,39
1100221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14
1100222,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,34,0,3,0,0,0,0,3,0,0,40
1100223,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,3,36
1100224,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38
1100225,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,6,31
1100226,0,0,0,3,0,0,3,4,25,3,0,0,0,0,0,0,0,0,0,3,47,8,0,0,0,3,3,3,6,11,81
1100227,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,18,7,6,0,0,4,0,0,0,0,35
1100228,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3,3,0,0,0,0,3,31
1100229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,14
1100230,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,19
1100231,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,24,0,5,0,0,3,0,0,0,0,32
1100232,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,5,35
1100233,0,0,0,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,3,0,3,27
1100301,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,32,4,3,5,0,7,0,7,0,0,58
1100302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,0,0,0,0,0,0,20
1100303,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14
1100304,3,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,19,3,3,3,0,0,14,0,0,3,45
1100305,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,4,0,0,33
1100306,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,0,6,0,0,0,3,0,0,0,31
1100307,0,0,0,0,0,3,6,4,13,0,0,0,0,0,0,0,0,0,0,0,25,8,6,0,0,0,0,3,6,21,69
1100308,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,23,9,0,0,0,0,0,0,0,0,32
1100309,0,0,0,0,7,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,7,0,3,3,31
1100310,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,3,3,0,3,0,4,40
1100311,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,37,6,9,0,0,0,3,0,0,0,55
1100312,6,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,28,0,6,0,0,0,0,0,0,9,43
1100313,3,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,28,5,6,0,0,6,4,0,0,0,49
1100314,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,25
1100401,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5,0,0,0,0,0,0,23
1100402,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18
1100403,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,11
1100404,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,75,14,13,0,3,5,0,0,0,3,113
1100405,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,44,0,3,3,0,0,0,0,0,7,57
1100406,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,21
1100407,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,42,0,8,0,3,3,0,0,0,0,56
1100408,3,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,42,0,10,0,0,3,0,0,0,0,55
1100409,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,18
1100410,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,6,48
1100411,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17,6,3,0,6,0,0,0,0,0,32
1100412,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,26
1100413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17
1100414,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,3,3,0,0,0,0,0,0,0,39
1100415,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,38,0,3,0,0,0,0,0,0,0,41
1100416,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,33,5,3,0,0,0,0,0,0,4,45
1100417,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,3,0,0,30
1100418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12
1100420,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25
1100421,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,3,24
1100422,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,15
1100423,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10
1100424,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,32,0,3,0,0,0,0,0,0,3,38
1100425,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,35,3,6,0,0,0,6,0,0,0,50
1100426,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,35,6,0,0,3,0,0,0,0,0,44
1100427,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0,0,3,0,3,45
1100428,0,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,46,4,8,3,0,0,0,3,3,4,71
1100429,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,23,0,9,0,0,0,0,0,0,6,38
1100430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,3,0,0,0,0,0,0,0,25
1100431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,5,0,0,5,0,0,0,0,68
1100432,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,17,4,3,0,0,0,0,3,0,0,27
1100433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17
1100434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,3,32
1100501,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8
1100502,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,20
1100503,4,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,3,0,0,14
1100504,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17
1100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,3,0,0,0,0,24
1100506,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,0,0,0,0,0,23
1100507,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,3,0,0,18
1100508,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,14
1100509,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13
1100510,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12
1100511,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,15
1100512,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,6,0,4,3,0,3,0,0,3,31
1100513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22
1100514,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,3,0,0,0,0,0,19
1100515,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,4,0,0,0,28
1100516,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,17
1100517,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,28
1100518,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,13
1100519,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,3,27
1100520,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,17
1100521,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,19
1100522,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,18
1100523,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,17
1100524,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,4,0,0,0,21
1100525,3,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,3,0,0,0,0,0,28
1100526,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14
1100527,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,22
1100528,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,20
1100529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8
1100530,4,0,0,0,3,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,3,3,0,3,25
1100601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,22
1100602,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,13
1100603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14
1100604,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,33
1100605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
1100606,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21
1100607,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,16
1100608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15
1100609,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,14
1100610,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,27
1100611,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,3,3,3,0,0,0,0,0,3,31
1100612,0,0,3,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,3,0,0,7,3,0,29
1100613,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27
1100614,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,9
1100615,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12
1100616,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,3,5,0,5,3,37
1100617,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,3,6,3,0,0,0,0,0,0,24
1100618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8
1100619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,3,4,22
1100620,3,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,4,0,0,0,0,19
1100621,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,6,29
1100701,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,36
1100702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,6,31
1100703,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,30,3,3,0,3,0,0,0,3,0,42
1100704,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,31,3,6,0,3,0,0,3,0,6,52
