region_id,Sme_Usl_ad_1_yr_ago_as_2011_M,Sme_Usl_ad_1_yr_ago_as_2011_F,Sme_Usl_ad_1_yr_ago_as_2011_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA2000,6144,5969,12113,553,575,1128,1038,944,1982,82,67,149,66,68,134,9,18,27,26,24,50,0,4,4,4,3,7,14,14,28,0,3,3,1239,1145,2384,1232,1275,2507,46,35,81,3070,3030,6100,2406,1980,4386,11620,10979,22599
POA2006,302,367,669,10,12,22,85,121,206,6,10,16,3,3,6,3,3,6,0,0,0,3,0,3,0,4,4,9,5,14,0,0,0,109,146,255,21,31,52,0,0,0,140,189,329,79,76,155,521,632,1153
POA2007,1732,1753,3485,143,143,286,489,477,966,36,30,66,16,12,28,5,10,15,23,12,35,4,0,4,3,8,11,15,14,29,0,0,0,591,563,1154,351,350,701,5,6,11,1090,1062,2152,794,636,1430,3616,3451,7067
POA2008,2010,1659,3669,75,84,159,547,490,1037,19,25,44,18,26,44,9,5,14,18,10,28,5,0,5,3,3,6,11,17,28,0,0,0,630,576,1206,208,238,446,0,11,11,913,909,1822,436,322,758,3359,2890,6249
POA2009,3706,3628,7334,290,279,569,644,611,1255,40,38,78,44,44,88,7,14,21,18,22,40,5,0,5,3,7,10,12,13,25,0,0,0,773,749,1522,358,384,742,10,8,18,1431,1420,2851,709,592,1301,5846,5640,11486
POA2010,9079,6331,15410,460,304,764,1922,1607,3529,95,81,176,81,99,180,23,15,38,47,36,83,9,9,18,4,3,7,31,24,55,0,0,0,2212,1874,4086,730,685,1415,33,26,59,3435,2889,6324,2173,1287,3460,14687,10507,25194
POA2011,5884,4908,10792,369,310,679,1103,1010,2113,147,72,219,57,62,119,19,18,37,40,28,68,11,3,14,12,3,15,38,23,61,0,0,0,1427,1219,2646,504,398,902,19,16,35,2319,1943,4262,1471,1376,2847,9674,8227,17901
POA2015,2974,2760,5734,120,120,240,672,662,1334,13,20,33,24,19,43,9,6,15,9,19,28,0,0,0,4,0,4,16,12,28,0,0,0,747,738,1485,105,104,209,7,13,20,979,975,1954,342,252,594,4295,3987,8282
POA2016,4455,3315,7770,206,170,376,787,721,1508,35,30,65,27,28,55,8,9,17,6,12,18,0,3,3,3,5,8,15,4,19,0,0,0,881,812,1693,234,221,455,8,4,12,1329,1207,2536,905,708,1613,6689,5230,11919
POA2017,4712,4045,8757,301,271,572,990,867,1857,44,46,90,57,68,125,13,12,25,20,17,37,0,0,0,7,3,10,16,10,26,0,0,0,1147,1023,2170,365,377,742,16,15,31,1829,1686,3515,1091,957,2048,7632,6688,14320
POA2018,5923,6023,11946,200,244,444,553,514,1067,20,19,39,17,12,29,0,3,3,0,5,5,0,0,0,0,0,0,7,7,14,0,0,0,597,560,1157,153,156,309,11,10,21,961,970,1931,718,593,1311,7602,7586,15188
POA2019,3569,3695,7264,86,91,177,346,348,694,4,3,7,18,13,31,0,0,0,3,4,7,3,0,3,3,0,3,3,3,6,0,0,0,380,371,751,40,36,76,7,8,15,513,506,1019,239,234,473,4321,4435,8756
POA2020,4046,4053,8099,114,121,235,471,444,915,6,6,12,14,20,34,3,3,6,10,9,19,0,0,0,0,0,0,8,8,16,0,0,0,512,490,1002,97,95,192,5,7,12,728,713,1441,264,252,516,5038,5018,10056
POA2021,4554,4883,9437,221,245,466,785,936,1721,42,59,101,27,28,55,14,12,26,12,22,34,0,0,0,3,3,6,13,21,34,0,0,0,896,1081,1977,240,290,530,13,4,17,1370,1620,2990,827,763,1590,6751,7266,14017
POA2022,3843,4113,7956,141,161,302,567,596,1163,19,25,44,16,27,43,3,6,9,8,10,18,4,0,4,0,0,0,12,8,20,0,0,0,629,672,1301,223,262,485,8,5,13,1001,1100,2101,756,609,1365,5600,5822,11422
POA2023,3750,3906,7656,139,163,302,482,479,961,13,11,24,15,17,32,3,3,6,6,14,20,0,0,0,0,3,3,6,7,13,0,0,0,525,534,1059,173,159,332,7,5,12,844,861,1705,665,600,1265,5259,5367,10626
POA2024,3834,4245,8079,127,146,273,480,546,1026,18,22,40,17,12,29,3,0,3,3,7,10,0,0,0,0,0,0,3,7,10,0,0,0,524,594,1118,155,183,338,5,8,13,811,931,1742,538,547,1085,5183,5723,10906
POA2025,2335,2848,5183,71,87,158,356,450,806,17,18,35,13,15,28,4,4,8,3,0,3,0,3,3,0,3,3,7,3,10,0,0,0,400,496,896,117,126,243,6,5,11,594,714,1308,272,334,606,3201,3896,7097
POA2026,9957,9933,19890,612,620,1232,1521,1592,3113,79,77,156,76,90,166,19,19,38,17,35,52,0,0,0,5,3,8,8,8,16,0,0,0,1725,1824,3549,720,690,1410,21,27,48,3078,3161,6239,2023,1775,3798,15058,14869,29927
POA2027,2264,2695,4959,120,142,262,339,381,720,19,28,47,14,12,26,0,0,0,8,9,17,0,0,0,0,0,0,6,5,11,0,4,4,386,439,825,120,139,259,9,4,13,635,724,1359,459,455,914,3358,3874,7232
POA2028,1366,1788,3154,74,108,182,226,303,529,11,16,27,16,12,28,3,4,7,5,7,12,0,0,0,0,0,0,3,4,7,0,0,0,264,346,610,69,89,158,0,5,5,407,548,955,248,280,528,2021,2616,4637
POA2029,3237,3779,7016,111,97,208,442,531,973,16,24,40,10,15,25,3,3,6,5,4,9,0,0,0,0,6,6,10,5,15,0,0,0,486,588,1074,107,120,227,0,5,5,704,810,1514,328,382,710,4269,4971,9240
POA2030,5311,5735,11046,183,187,370,519,552,1071,16,9,25,31,16,47,3,3,6,4,7,11,0,3,3,0,0,0,21,9,30,8,8,16,602,607,1209,123,153,276,5,3,8,913,950,1863,442,384,826,6666,7069,13735
POA2031,11207,12365,23572,521,600,1121,1486,1802,3288,64,73,137,63,74,137,12,16,28,19,17,36,0,7,7,4,3,7,28,38,66,0,0,0,1676,2030,3706,549,642,1191,28,25,53,2774,3297,6071,1116,1046,2162,15097,16708,31805
POA2032,5416,5568,10984,318,270,588,699,678,1377,29,29,58,11,18,29,7,13,20,5,10,15,3,3,6,3,0,3,10,10,20,0,0,0,767,761,1528,498,455,953,15,13,28,1598,1499,3097,521,502,1023,7535,7569,15104
POA2033,3740,3797,7537,209,200,409,614,567,1181,20,22,42,24,36,60,11,12,23,4,6,10,0,0,0,6,4,10,13,14,27,0,0,0,692,661,1353,315,317,632,6,13,19,1222,1191,2413,511,390,901,5473,5378,10851
POA2034,6443,7177,13620,323,353,676,840,963,1803,38,43,81,43,84,127,3,8,11,23,23,46,4,0,4,5,3,8,20,27,47,0,0,0,976,1151,2127,381,406,787,11,11,22,1691,1921,3612,869,717,1586,9003,9815,18818
POA2035,12312,13294,25606,527,580,1107,1242,1339,2581,30,36,66,46,47,93,4,4,8,15,8,23,4,10,14,7,5,12,14,12,26,0,0,0,1362,1461,2823,378,381,759,23,28,51,2290,2450,4740,1216,1250,2466,15818,16994,32812
POA2036,10286,10565,20851,332,338,670,897,943,1840,24,21,45,22,32,54,8,9,17,5,6,11,3,4,7,9,14,23,9,9,18,0,0,0,977,1038,2015,149,149,298,27,10,37,1485,1535,3020,2000,733,2733,13771,12833,26604
