region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
POA2061,34,18,104,1718,1347,429,242,828,729,5293
POA2062,25,17,85,1862,1703,570,363,821,429,5748
POA2063,39,17,133,1244,1246,638,473,688,232,4521
POA2064,49,20,129,2047,2008,723,511,1427,364,7080
POA2065,135,62,371,7466,7098,2232,1339,3678,1709,23522
POA2066,348,123,737,6129,6461,2660,1910,3814,1243,22217
POA2067,308,62,544,4491,4550,2003,1415,4997,1546,19002
POA2068,173,50,360,3126,3492,1632,1179,2102,716,12247
POA2069,150,51,350,2614,2821,1443,1176,1692,573,10319
POA2070,131,70,383,2371,2554,1345,1072,1546,616,9504
POA2071,151,127,446,2431,2459,1336,1087,1883,638,9834
POA2072,156,29,259,1333,1407,749,507,1106,260,5362
POA2073,87,57,328,3170,3366,1835,1363,1948,548,12230
POA2074,450,115,936,4012,4497,2501,1905,2904,919,16738
POA2075,170,85,484,3776,4077,2116,1612,2619,807,15007
POA2076,361,190,839,4550,5190,2596,2032,3462,1070,18900
POA2077,287,127,700,6936,7900,3536,2666,5652,1660,28350
POA2079,27,15,94,1432,1635,789,594,931,208,5589
POA2080,3,7,25,311,380,162,139,192,60,1244
POA2081,7,7,37,957,1150,564,499,567,173,3910
POA2082,9,12,42,1031,1355,722,517,536,198,4359
POA2083,5,3,18,273,398,178,113,208,89,1259
POA2084,10,43,63,676,788,382,305,452,202,2805
POA2085,298,64,479,2041,2251,1228,854,1731,398,8503
POA2086,40,22,133,2356,2961,1538,1089,1652,467,10063
POA2087,143,42,310,2117,2711,1360,1056,1633,536,9413
POA2088,348,140,837,6267,6018,2570,1902,3711,1964,22432
POA2089,99,45,241,3385,2846,767,460,1531,978,9967
POA2090,70,57,219,3526,3166,1054,675,1628,1169,11218
POA2092,43,19,141,1244,1336,718,593,841,265,4997
POA2093,222,62,510,4518,4703,2123,1593,2816,932,16685
POA2094,32,22,108,1338,1418,469,339,684,301,4549
POA2095,127,105,346,4172,3286,1126,725,2271,1541,13121
POA2096,79,38,223,3556,3299,1167,821,1740,746,11329
POA2097,102,46,271,2974,3236,1442,1078,1960,663,11353
POA2099,289,131,767,8081,8167,3269,2231,6014,2177,29939
POA2100,219,118,520,3710,4246,1971,1462,2875,1077,15341
POA2101,593,123,996,3752,4086,1764,1239,2863,1036,14740
POA2102,86,46,171,1128,1388,606,457,779,330,4688
POA2103,197,72,409,2050,2337,1097,724,1628,532,8368
POA2104,138,38,271,547,717,388,262,552,201,2667
POA2105,8,6,17,389,434,235,158,188,93,1497
POA2106,48,38,156,1917,2153,962,613,1079,585,7309
POA2107,141,56,319,2769,3296,1788,1177,1747,639,11416
POA2108,13,11,46,348,444,267,177,234,156,1626
POA2109,157,72,250,361,197,47,31,742,345,1723
POA2110,374,61,583,1892,1855,961,733,1983,459,7883
POA2111,141,41,303,2908,3166,1327,936,2016,604,10957
POA2112,333,114,701,5364,5842,2627,2026,5391,1394,22644
POA2113,164,54,380,3309,3719,1592,1124,3354,871,13969
POA2114,140,68,325,4368,4827,2050,1472,4006,1184,17907
POA2115,141,35,239,1656,1756,809,766,2065,611,7663
POA2116,26,18,76,1079,1157,581,479,1262,341,4899
POA2117,99,55,265,3592,3727,1795,1488,3632,1224,15458
POA2118,126,165,431,3952,4428,2269,1853,3978,1131,17611
POA2119,176,33,332,2134,2516,1393,978,1569,287,8877
POA2120,151,47,337,3896,4561,2311,1609,2597,672,15646
POA2121,142,44,444,5132,5392,2771,2020,4209,857,20381
POA2122,273,114,668,5710,5786,2718,1968,6494,1712,24388
POA2125,110,27,230,3321,3573,1781,1460,2468,448,13051
POA2126,207,37,394,3919,4052,2076,1562,3080,539,15228
POA2127,8,6,36,1829,1849,585,451,1294,607,6615
POA2128,6,0,9,354,300,111,112,418,1451,2746
POA2129,0,0,0,0,3,0,0,0,0,3
POA2130,98,16,133,1588,1657,541,330,1086,429,5631
POA2131,473,132,732,4454,4506,1644,1143,5541,1848,19136
POA2132,148,55,278,2059,2157,876,729,2102,655,8578
POA2133,62,32,155,2112,2133,902,780,2114,677,8718
POA2134,108,88,298,2512,2186,915,719,3638,1009,10979
POA2135,396,85,655,4328,4009,1826,1472,6297,1979,19911
POA2136,42,32,104,1300,1264,563,457,1428,517,5529
POA2137,227,53,438,4700,5032,2230,1665,4442,1589,19658
POA2138,81,18,158,2762,2663,1091,814,2976,1068,11374
POA2139,0,0,0,0,0,3,3,40,8,54
POA2140,33,25,89,2430,2179,907,687,3067,1238,10508
POA2141,215,65,394,4315,4151,1793,1631,7155,1843,20888
POA2142,94,49,213,3330,3293,1360,1386,6070,2451,17890
POA2143,62,28,139,1122,1156,584,535,1763,705,5865
POA2144,222,50,368,4444,4096,1879,1972,10276,3326,25993
POA2145,544,302,1160,11712,13431,6215,5578,15260,4597,56793
POA2146,71,26,156,2736,3161,1545,1291,2889,874,12496
POA2147,266,86,489,6116,6988,3393,2878,6507,1973,27855
POA2148,475,179,884,9477,10596,4842,4605,12846,3891,46257
POA2150,206,31,289,4296,4562,1675,1313,6980,2342,21168
POA2151,281,43,457,3825,4111,1686,1472,3921,1625,16640
POA2152,87,121,321,1925,2375,1051,798,1580,623,8352
POA2153,356,128,745,9959,11449,5727,4423,7977,1882,41417
POA2154,496,308,1129,7559,8014,3981,3101,6169,1757,30581
POA2155,79,18,159,7939,9026,4009,3279,6101,1492,31846
POA2156,91,12,187,2382,2695,1460,1172,1797,456,9962
POA2157,12,10,37,629,756,442,388,510,184,2909
POA2158,130,22,210,1622,1682,932,726,1427,350,6739
POA2159,56,20,137,867,995,522,459,656,182,3681
POA2160,250,162,573,5053,4913,2202,2361,8361,2945,25835
POA2161,272,87,514,3906,3875,1758,1999,7769,2364,21671
POA2162,199,77,391,2623,2538,1283,1192,4634,1060,13330
POA2163,120,28,187,1113,1127,494,539,2603,1102,6978
POA2164,139,31,234,2809,2958,1328,1398,4976,1308,14777
POA2165,231,94,470,5352,5246,2379,2614,12752,2736,31079
POA2166,461,181,845,7183,6416,2966,3010,15693,4103,39371
POA2167,28,239,286,1346,1425,616,542,1402,800,6131
POA2168,109,53,228,5899,5736,2644,2904,11084,3598,31865
POA2170,598,211,1115,14152,15257,6883,6779,22562,7964,73597
POA2171,43,11,76,4082,4076,1819,1587,5250,1227,18041
POA2172,0,3,3,430,481,228,159,351,68,1717
POA2173,10,6,33,2361,2722,1213,955,2143,429,9823
POA2174,6,0,12,69,69,37,48,80,36,339
POA2175,8,3,23,298,321,179,183,388,222,1591
POA2176,272,59,448,8080,7129,3428,3236,13098,2447,37418
POA2177,93,9,123,2443,2262,993,1031,4361,1003,12093
POA2178,26,18,63,794,803,430,429,998,376,3830
POA2179,77,50,162,776,831,427,492,1200,636,4362
POA2190,195,161,488,3365,3226,1601,1840,6699,1870,18601
POA2191,48,28,120,1014,1001,475,457,1443,412,4802
POA2192,56,60,176,2028,2024,877,819,3255,1150,10153
POA2193,99,23,202,2643,2877,1332,912,2863,952,11579
POA2194,134,34,253,3348,3283,1400,1274,6530,1783,17618
POA2195,140,80,283,3254,3362,1336,1764,6739,2529,18984
POA2196,176,100,435,4227,4141,1947,2074,7721,2687,22797
POA2197,111,30,192,1133,1244,573,642,2223,628,6443
POA2198,189,11,247,1306,1493,754,758,1976,563,6850
POA2199,200,67,407,2157,2293,1157,1144,4279,1405,12435
POA2200,260,117,591,5666,5498,2503,2697,10998,3769,31131
POA2203,46,25,133,2885,3083,1028,663,2040,1032,10731
POA2204,255,59,391,5232,5524,1832,1293,5040,1982,20903
POA2205,132,19,222,2324,2309,839,708,3358,1057,10595
POA2206,197,55,414,3264,3617,1730,1492,3731,1052,14886
POA2207,515,102,837,4579,5045,2346,1958,6406,1731,22065
POA2208,106,64,343,2019,2169,1038,856,2592,774,9448
POA2209,99,127,401,2604,2609,1300,1103,3150,1290,12056
POA2210,448,143,867,4629,5273,2699,2196,6089,1984,22870
POA2211,292,67,505,2894,3113,1523,1247,3475,1030,13282
POA2212,215,126,465,2375,2677,1246,1148,3082,1027,11555
POA2213,150,59,402,3737,4167,1948,1760,3532,1113,16257
POA2214,8,3,26,707,840,445,355,641,113,3101
POA2216,276,83,519,4850,4715,1843,1455,6640,2543,22046
POA2217,273,110,579,4385,4563,1996,1586,5295,1776,19601
POA2218,98,38,206,2878,2906,1215,962,3613,986,12560
POA2219,161,98,437,2321,2560,1158,924,2498,863,10324
POA2220,275,72,488,5101,4909,2191,1793,8322,1592,23908
POA2221,251,68,516,2899,2957,1526,1215,3407,793,12797
POA2222,126,48,255,2202,2414,1029,829,2521,634,9629
POA2223,287,88,593,3924,4352,2076,1530,3442,899,16223
POA2224,239,70,446,2477,2690,1358,1167,2612,796,11100
POA2225,21,23,95,1018,1162,628,474,670,208,4160
POA2226,124,38,233,2197,2656,1353,988,1629,537,9360
POA2227,107,50,246,2811,3090,1560,1189,1949,602,11201
POA2228,272,141,622,3347,3747,1789,1314,3015,1207,14419
POA2229,318,145,830,5371,5878,2855,2312,4262,1483,22161
POA2230,236,148,666,6317,6325,2596,1803,4143,1672,22856
POA2231,6,3,18,374,444,241,208,326,100,1693
POA2232,317,178,719,6078,7197,3406,2434,4533,1783,25431
POA2233,219,36,419,5290,6521,3407,2704,3990,1005,22917
POA2234,197,31,313,6264,6569,3238,2375,5179,1103,24728
POA2250,1016,507,2164,11409,14099,6830,5572,10343,4674,52927
POA2251,422,211,996,5586,6996,3608,2822,4827,1830,25669
POA2256,289,135,609,2487,3163,1570,1432,2711,1294,12657
POA2257,286,359,998,4418,5811,3015,2652,4500,2357,22753
POA2258,13,3,36,954,1080,597,503,662,241,4037
POA2259,554,215,1031,8099,10662,5705,5250,9068,3446,42230
POA2260,114,66,343,4207,4942,2491,1773,2777,1403,17593
POA2261,722,486,1676,8424,10322,5410,4518,8722,3812,41208
POA2262,130,78,321,3058,3806,2051,1884,3510,1414,15723
POA2263,411,184,871,3344,4214,2301,2192,4616,1875,18542
POA2264,179,56,383,2008,2816,1542,1326,2361,807,10860
POA2265,153,26,266,999,1110,609,480,968,281,4447
POA2267,23,8,44,435,604,347,284,430,154,2254
POA2278,8,3,14,470,544,274,251,443,114,2096
POA2280,256,114,597,4407,5700,3025,2446,4502,1537,21617
POA2281,137,89,371,2186,2630,1554,1366,2428,1058,11222
POA2282,128,50,320,2584,3242,1819,1363,2078,686,11772
POA2283,353,99,663,3831,4812,2766,2349,4042,1311,19111
POA2284,249,58,404,1639,2257,1061,983,2065,647,8652
POA2285,400,82,646,4692,5971,2896,2439,4688,1356,22042
POA2286,14,0,28,535,680,330,346,572,221,2684
POA2287,353,130,701,5787,7015,3382,2790,5898,1735,26607
POA2289,129,84,381,3517,4327,2238,1664,2577,858,15181
POA2290,360,171,826,5684,7003,3593,2921,5182,1759,26142
POA2291,119,41,272,3106,3307,1381,915,1890,593,11192
POA2292,15,3,38,534,607,248,152,345,137,2023
POA2293,12,8,32,525,560,211,111,288,156,1851
POA2294,9,8,21,396,460,153,102,316,148,1575
POA2295,105,23,184,885,1205,567,503,1463,396,5019
POA2296,6,6,21,428,438,171,107,244,143,1531
POA2297,4,6,28,326,381,154,110,224,119,1314
POA2298,303,126,526,1835,2045,810,674,1878,729,7971
POA2299,136,54,287,2114,2272,970,787,1991,735,8869
POA2300,48,31,140,2957,2551,823,486,1436,789,9042
POA2302,3,0,3,147,161,34,20,113,60,535
POA2303,112,39,249,1769,2021,857,693,1493,722,7555
POA2304,393,81,580,2766,3359,1325,1014,2981,1216,12661
POA2305,129,56,322,2193,2832,1351,951,1609,632,9568
POA2306,16,16,41,380,439,244,279,754,318,2414
POA2307,39,19,97,658,771,370,341,714,237,3091
POA2308,0,0,0,259,92,10,0,237,53,651
POA2311,6,3,18,132,167,97,112,122,69,699
POA2312,0,6,12,195,311,175,203,214,71,1169
POA2314,0,0,0,60,23,3,0,55,25,166
POA2315,217,186,566,1969,2890,1577,1333,2185,1312,11266
POA2316,25,9,62,889,1146,650,520,837,369,4411
POA2317,97,36,219,889,1309,798,610,1066,528,5200
POA2318,35,17,77,1789,2368,1297,1198,1527,593,8772
POA2319,56,19,128,865,1328,780,760,1051,314,5098
POA2320,270,85,499,4720,6039,3126,2658,4488,1697,22728
POA2321,39,28,112,1699,2354,1272,1163,1603,570,8661
POA2322,49,42,163,2678,3267,1766,1674,2701,960,13046
POA2323,206,90,451,4103,5195,2613,2386,3884,1378,19559
POA2324,187,79,415,3266,4486,2525,2464,3863,1487,18091
POA2325,334,76,540,3651,4862,2504,2697,4782,2360,20856
POA2326,82,19,131,1012,1284,674,758,1450,449,5627
POA2327,53,26,115,1013,1379,669,798,1367,549,5775
POA2328,33,7,40,402,527,261,228,412,166,1996
POA2329,25,9,43,278,381,200,252,364,201,1676
POA2330,142,29,256,3330,4143,2027,2112,3130,1178,15920
POA2333,51,31,127,2032,2424,1218,1251,2005,1267,10197
POA2334,12,3,23,364,433,221,260,424,147,1849
POA2335,16,6,37,835,1051,610,559,742,296,4093
POA2336,10,7,34,363,491,242,237,380,124,1837
POA2337,89,20,171,1247,1564,821,745,1244,448,6069
POA2338,22,7,43,219,312,162,167,275,137,1272
POA2339,0,0,3,94,106,64,80,123,60,527
POA2340,442,197,945,7218,9259,4783,4283,7156,3292,35991
POA2341,15,7,32,216,285,185,233,384,109,1412
POA2342,6,3,9,87,122,65,75,71,34,454
POA2343,60,20,124,661,863,487,499,817,321,3648
POA2344,3,0,3,116,140,81,90,108,34,569
POA2345,0,6,6,126,157,77,72,126,58,616
POA2346,39,11,70,335,476,298,337,613,201,2260
POA2347,26,8,49,224,325,212,216,404,177,1558
POA2350,211,89,473,4256,5526,2631,1935,3514,1732,19594
POA2351,0,0,0,317,70,13,0,421,37,858
POA2352,45,11,71,347,599,321,314,424,177,2182
POA2353,21,0,24,165,220,110,104,172,49,820
POA2354,44,13,80,552,698,381,383,628,210,2852
POA2355,0,3,10,107,154,81,85,139,69,635
POA2357,71,37,146,584,824,463,504,754,389,3518
POA2358,27,20,67,619,872,475,426,570,261,3223
POA2359,12,0,18,70,113,66,84,101,35,469
POA2360,94,143,339,1978,2777,1581,1537,2405,1109,11387
POA2361,13,3,22,128,141,88,104,187,57,705
POA2365,44,15,83,491,651,370,371,575,254,2712
POA2369,7,0,10,135,169,112,135,233,73,857
POA2370,115,22,199,1028,1464,864,824,1354,639,6173
POA2371,11,3,20,100,154,85,90,136,70,635
POA2372,70,18,125,630,969,611,637,823,369,4039
POA2380,88,90,252,1520,1916,1006,1059,1652,840,7993
POA2381,4,4,14,248,270,175,208,319,142,1362
POA2382,13,3,22,139,214,104,132,237,77,903
POA2386,0,0,0,44,58,19,32,55,21,229
POA2388,19,0,38,408,554,292,356,520,230,2360
POA2390,96,25,164,1204,1609,848,762,1412,639,6474
POA2395,7,6,16,87,130,76,98,161,60,612
POA2396,15,6,30,138,195,97,156,243,110,939
POA2397,0,0,3,67,65,36,49,59,36,312
POA2399,3,0,9,132,149,78,102,181,48,690
POA2400,79,25,144,1454,1818,882,782,1840,1134,7910
POA2401,0,0,0,42,54,41,38,58,19,252
POA2402,20,12,50,261,350,198,233,416,103,1561
POA2403,6,0,6,74,97,64,75,96,37,443
POA2404,44,11,80,198,335,211,241,392,128,1505
POA2405,6,0,9,83,101,51,53,110,32,430
POA2406,0,0,0,105,122,57,81,112,59,536
POA2408,0,0,0,63,75,52,52,59,15,316
POA2409,0,3,3,141,171,122,126,176,49,785
POA2410,4,0,4,41,74,47,46,55,17,280
POA2415,0,3,3,37,62,38,30,50,13,230
POA2420,55,13,114,579,864,489,496,659,242,3329
POA2421,4,0,9,233,340,191,159,194,96,1213
POA2422,84,29,148,713,1068,729,628,934,317,4389
POA2423,35,29,77,410,595,411,387,580,312,2695
POA2424,3,0,3,78,81,62,61,86,68,436
POA2425,23,3,30,209,299,176,216,289,97,1286
POA2426,6,0,12,65,109,59,66,78,43,420
POA2427,19,9,58,288,488,349,331,488,210,2154
POA2428,392,356,1077,2985,4674,2867,2442,4202,2192,19362
POA2429,95,39,190,1213,1866,1206,1090,1560,640,7575
POA2430,520,161,976,4349,6448,4005,3596,5766,2239,26403
POA2431,90,35,179,652,1024,644,565,934,362,4181
POA2439,14,3,37,353,520,300,359,303,136,1971
POA2440,297,77,499,2617,3885,2337,2317,3815,1997,16968
POA2441,29,15,78,928,1392,852,761,863,322,5118
POA2443,156,145,450,1117,1770,1183,1152,1650,774,7646
POA2444,800,283,1591,6714,9498,4989,4025,7113,2847,35186
POA2445,32,15,84,828,1312,764,663,772,291,4630
POA2446,93,113,290,1828,2593,1516,1408,1716,871,9932
POA2447,112,34,218,862,1357,830,848,1176,482,5555
POA2448,163,65,363,1160,1842,1059,925,1625,697,7308
POA2449,13,10,41,284,441,258,309,392,163,1847
POA2450,487,283,1030,6118,8440,4237,3540,5990,2718,31043
POA2452,162,84,383,2327,3224,1751,1369,2421,937,12029
POA2453,28,11,75,364,617,348,349,331,185,2194
POA2454,90,15,165,1040,1739,1025,874,799,295,5772
POA2455,37,16,82,368,643,434,389,523,197,2554
POA2456,107,56,283,2055,2886,1618,1426,2088,896,10969
POA2460,374,113,676,3788,5643,3221,3306,4849,2147,22954
POA2462,24,4,50,320,501,320,321,415,181,2058
POA2463,126,27,207,910,1440,932,901,1224,407,5814
POA2464,103,53,219,993,1430,889,763,1146,495,5716
POA2465,0,0,3,45,78,42,47,58,23,293
POA2466,24,14,65,200,338,199,257,339,144,1477
POA2469,24,10,55,506,829,505,594,660,352,3446
POA2470,186,93,390,1919,2736,1579,1636,2498,1031,11399
POA2471,36,6,53,326,474,264,304,424,208,2000
POA2472,11,3,30,250,349,210,216,254,113,1392
POA2473,31,29,95,436,613,346,312,564,220,2491
POA2474,74,36,162,849,1315,819,831,962,428,5204
POA2475,3,10,13,54,74,54,66,73,44,365
POA2476,5,6,15,115,169,128,134,179,63,788
POA2477,205,41,395,1691,2537,1494,1241,1603,527,9093
POA2478,468,223,986,4463,5952,3198,2369,4301,1852,22135
POA2479,54,13,98,756,1067,549,463,545,227,3607
POA2480,458,124,888,7143,10145,5387,4404,6095,2431,35605
POA2481,109,45,200,2306,2513,1116,755,1468,909,9067
POA2482,57,25,127,836,1321,685,602,647,441,4532
POA2483,66,24,160,1562,2336,1249,1009,1301,637,8094
POA2484,264,91,504,2633,3734,2171,1989,2665,1305,14497
POA2485,330,174,714,2117,2682,1378,1112,2979,1416,11684
POA2486,574,235,1195,4695,6259,3448,2949,5701,2254,25306
POA2487,82,133,307,1896,2430,1184,938,1773,935,9156
POA2488,10,9,29,538,687,348,249,451,148,2421
POA2489,86,19,134,913,1331,718,647,934,317,4860
POA2490,3,0,3,109,153,77,78,98,39,554
POA2500,369,156,859,7952,8136,3293,2338,7411,2807,31937
POA2502,126,35,242,1607,1914,1025,1106,2758,1091,9501
POA2505,78,27,156,770,938,518,450,1050,399,4125
POA2506,69,25,126,1103,1298,685,688,1727,548,6049
POA2508,59,21,116,1485,1885,941,706,1174,455,6646
POA2515,80,23,180,1925,2482,1203,847,1257,521,8235
POA2516,45,17,104,1022,1261,624,509,743,251,4410
POA2517,222,64,387,2204,2883,1421,1108,2099,686,10401
POA2518,292,95,596,3268,3815,1899,1634,3492,1168,15276
POA2519,115,68,331,3067,3426,1677,1459,2866,965,13460
POA2525,109,26,204,1796,2248,1255,953,1678,512,8442
POA2526,254,48,396,2790,3124,1688,1442,2766,757,12567
POA2527,209,51,363,3237,4132,2174,1867,3502,947,15859
POA2528,193,78,409,3447,4241,2370,2330,4879,1798,19065
POA2529,78,44,211,3665,4653,2405,2059,3564,1022,17368
POA2530,240,124,514,4685,5851,3164,2885,5240,1639,23464
POA2533,143,71,400,2526,3585,2062,1451,2015,743,12382
POA2534,131,31,212,871,1132,570,480,759,225,4037
POA2535,112,43,242,989,1570,978,842,1133,474,5986
POA2536,287,82,542,2414,3594,2119,1828,2908,1543,14406
POA2537,122,35,274,1563,2452,1477,1286,1641,689,9108
POA2538,56,52,133,293,439,292,289,340,239,1892
POA2539,173,104,444,2228,3512,2212,1920,2820,1130,13822
POA2540,498,212,1038,5677,8457,4857,4608,6844,3750,34193
POA2541,376,152,699,3539,4711,2542,2368,4437,1957,19554
POA2545,6,0,15,111,286,157,108,152,77,891
POA2546,146,95,365,1098,1935,1285,1054,1431,766,7569
POA2548,102,76,275,1086,1595,939,722,1098,502,5942
POA2549,52,15,94,536,839,459,388,541,178,2941
POA2550,95,89,282,2203,3404,1943,1846,2129,1110,12635
POA2551,59,14,86,451,718,438,385,669,216,2877
POA2555,0,0,0,49,66,40,40,104,70,369
POA2556,6,4,13,359,387,221,220,466,240,1893
POA2557,11,6,27,589,611,340,373,811,428,3152
POA2558,24,10,48,2032,2102,931,844,2064,705,8678
POA2559,6,3,9,320,322,197,275,774,478,2366
POA2560,350,117,648,12188,13617,6448,5760,13556,4888,56457
POA2563,6,0,9,36,51,28,21,51,12,199
POA2564,23,19,76,2054,2165,1032,1080,2978,970,10279
POA2565,87,30,175,2974,3327,1458,1384,3353,914,13410
POA2566,85,32,146,3973,4497,2055,1857,4964,1489,18835
POA2567,58,29,145,6052,7036,3251,2504,4701,1231,24775
POA2568,33,4,37,153,196,88,85,178,33,733
POA2569,5,0,5,235,270,136,132,182,52,1007
POA2570,381,74,647,5029,6136,3032,2534,4208,1346,22285
POA2571,22,9,61,1641,2160,1128,950,1352,494,7725
POA2572,77,24,123,567,769,412,394,646,309,3097
POA2573,17,19,57,728,919,480,468,669,283,3547
POA2574,21,6,53,799,1083,584,577,779,316,4138
POA2575,70,75,232,2211,2866,1581,1412,2013,931,11014
POA2576,238,120,560,2025,2877,1643,1402,1798,778,10523
POA2577,161,38,283,2209,3234,1815,1656,2008,857,11779
POA2578,61,7,88,324,534,350,322,383,125,2038
POA2579,12,15,36,479,734,432,483,448,283,2859
POA2580,269,135,606,4142,5599,2987,2455,4578,2230,21991
POA2581,6,3,15,321,468,256,208,242,117,1612
POA2582,91,61,196,1775,2670,1348,1049,1387,736,8965
POA2583,46,16,97,630,816,479,467,645,268,3305
POA2584,0,3,9,68,104,52,54,68,30,376
POA2585,12,0,12,47,54,45,40,62,22,270
POA2586,23,7,52,366,544,283,330,506,167,2196
POA2587,29,16,75,382,535,312,352,508,199,2288
POA2588,0,0,3,43,46,29,29,58,28,233
POA2590,107,33,192,1011,1422,796,740,1277,531,5777
POA2594,175,64,315,1708,2049,1169,1136,1974,855,8891
POA2618,6,3,12,224,339,191,134,163,49,1100
POA2619,10,4,24,1870,2304,962,613,870,257,6876
POA2620,160,114,445,6856,8706,3529,2481,5245,2804,29621
POA2621,11,8,39,912,1388,693,446,459,238,4136
POA2622,36,6,54,459,739,426,376,395,247,2642
POA2623,0,0,3,89,190,102,54,78,81,594
POA2625,0,3,3,69,59,19,3,44,185,379
POA2626,0,0,0,99,113,64,40,57,26,399
POA2627,3,6,23,895,887,397,279,504,541,3503
POA2628,21,4,32,297,438,204,170,232,102,1443
POA2629,4,3,13,97,124,73,78,90,43,505
POA2630,112,35,241,1327,1798,958,782,1248,656,6769
POA2631,7,6,22,73,166,95,98,91,45,568
POA2632,23,16,66,241,378,173,196,251,106,1345
POA2633,7,0,12,91,87,56,56,60,39,389
POA2640,461,125,808,6256,7450,3295,2644,5287,2092,27024
POA2641,118,41,259,2517,2999,1380,1151,2639,973,11659
POA2642,21,10,52,778,1010,517,587,702,288,3882
POA2643,24,10,48,335,551,283,275,460,158,2062
POA2644,37,9,65,392,500,291,264,455,184,2086
POA2645,11,3,17,46,47,38,42,64,25,262
POA2646,66,88,225,999,1279,746,691,1227,557,5499
POA2647,13,9,41,278,398,230,204,365,145,1620
POA2648,18,31,67,354,458,276,282,488,260,2118
POA2649,0,0,0,4,4,0,0,0,0,8
POA2650,524,213,1099,9461,11882,5547,4464,8088,2966,42408
POA2651,3,0,9,477,395,179,153,449,101,1754
POA2652,21,13,46,747,938,558,556,737,281,3817
POA2653,40,11,70,329,426,262,215,372,293,1897
POA2655,20,5,25,145,220,120,118,185,60,848
POA2656,35,5,57,197,235,144,149,236,81,1042
POA2658,30,8,53,217,233,159,201,240,84,1134
POA2659,3,0,9,146,189,97,107,135,51,725
POA2660,20,11,42,224,323,190,179,232,151,1299
POA2661,0,0,0,51,36,16,26,137,0,266
POA2663,34,21,84,522,686,388,404,666,1053,3719
POA2665,21,14,49,328,369,262,326,379,157,1821
POA2666,76,27,155,682,977,595,558,923,319,4054
POA2668,3,4,7,48,64,46,52,67,29,306
POA2669,16,0,27,290,312,205,288,324,112,1531
POA2671,60,21,117,581,750,390,418,690,237,3066
