region_id,P_85ov_DNPCC,P_85ov_UCC_NS,P_85ov_Total,P_Tot_CF_Own_CCO,P_Tot_CF_Oth_CCO,P_Tot_CF_Own_CC_Oth_CC,P_Tot_CF_Total,P_Tot_DNPCC,P_Tot_UCC_NS,P_Tot_Total
POA2209,282,115,400,2263,769,43,3075,7786,1194,12055
POA2210,731,128,866,4214,1660,138,6012,15040,1818,22870
POA2211,433,63,506,2506,939,83,3528,8857,897,13282
POA2212,348,110,465,2213,730,65,3008,7612,935,11555
POA2213,341,53,401,3499,1229,115,4843,10422,993,16258
POA2214,22,3,28,687,362,29,1078,1918,103,3099
POA2216,440,70,518,3488,1184,70,4742,14907,2396,22045
POA2217,458,110,578,3913,1069,74,5056,12894,1650,19600
POA2218,170,36,206,2521,704,47,3272,8377,910,12559
POA2219,344,90,437,1920,741,41,2702,6851,771,10324
POA2220,409,71,489,4501,1227,80,5808,16676,1422,23906
POA2221,458,49,517,2668,887,56,3611,8479,708,12798
POA2222,207,47,257,1954,587,49,2590,6455,585,9630
POA2223,512,75,594,3396,1171,104,4671,10732,820,16223
POA2224,371,68,442,2081,1081,66,3228,7168,704,11100
POA2225,76,19,95,1084,303,63,1450,2514,195,4159
POA2226,194,37,234,2281,798,122,3201,5655,504,9360
POA2227,197,50,247,2585,1029,119,3733,6956,511,11200
POA2228,478,137,622,2821,1156,116,4093,9236,1088,14417
POA2229,697,122,830,4677,1962,204,6843,13967,1352,22162
POA2230,530,129,668,3955,2094,200,6249,15031,1575,22855
POA2231,8,4,12,443,136,23,602,1003,87,1692
POA2232,548,173,721,5395,2175,278,7848,15955,1628,25431
POA2233,380,35,419,5671,2382,290,8343,13694,877,22914
POA2234,284,22,311,5337,1901,188,7426,16338,965,24729
POA2250,1680,474,2166,10569,4181,626,15376,33240,4312,52928
POA2251,795,196,997,5259,2167,325,7751,16238,1680,25669
POA2256,480,125,609,2046,999,98,3143,8309,1204,12656
POA2257,652,339,997,4053,1868,210,6131,14503,2116,22750
POA2258,32,6,38,923,383,47,1353,2462,223,4038
POA2259,826,198,1033,9273,3445,471,13189,25959,3082,42230
POA2260,279,55,343,3576,1560,219,5355,10968,1269,17592
POA2261,1182,479,1676,7941,3525,430,11896,25826,3485,41207
POA2262,249,73,322,3329,1210,192,4731,9743,1249,15723
POA2263,692,173,871,2974,1403,163,4540,12338,1664,18542
POA2264,332,52,384,1818,963,88,2869,7296,694,10859
POA2265,241,23,264,753,375,52,1180,3027,240,4447
POA2267,38,8,46,357,213,29,599,1507,149,2255
POA2278,12,3,15,474,183,28,685,1314,97,2096
POA2280,492,101,600,4268,2228,201,6697,13530,1391,21618
POA2281,278,83,370,1916,1028,100,3044,7233,944,11221
POA2282,266,50,321,2384,1302,122,3808,7372,592,11772
POA2283,569,92,664,3275,1954,196,5425,12486,1201,19112
POA2284,353,47,404,1641,796,78,2515,5572,564,8651
POA2285,570,67,646,5083,2129,240,7452,13379,1211,22042
POA2286,28,0,28,650,275,31,956,1532,197,2685
POA2287,577,124,701,5630,2444,333,8407,16677,1524,26608
POA2289,296,79,382,3337,1508,183,5028,9401,752,15181
POA2290,662,158,827,5298,2513,293,8104,16528,1507,26139
POA2291,225,41,273,2122,1001,119,3242,7391,559,11192
POA2292,34,4,38,384,152,28,564,1331,128,2023
POA2293,23,8,31,290,146,13,449,1252,150,1851
POA2294,18,6,24,256,104,12,372,1074,129,1575
POA2295,163,21,184,702,433,65,1200,3460,358,5018
POA2296,14,6,20,236,110,25,371,1029,130,1530
POA2297,18,5,26,259,93,30,382,817,115,1314
POA2298,411,115,526,1277,601,78,1956,5351,663,7970
POA2299,226,56,287,1528,691,78,2297,5903,669,8869
POA2300,112,28,140,1032,676,66,1774,6518,750,9042
POA2302,3,0,3,51,30,3,84,393,57,534
POA2303,210,35,249,1243,603,83,1929,4948,678,7555
POA2304,499,79,581,2130,863,114,3107,8440,1115,12662
POA2305,266,52,322,2072,861,109,3042,5955,573,9570
POA2306,27,14,41,374,203,23,600,1516,298,2414
POA2307,83,11,97,525,273,30,828,2077,186,3091
POA2308,0,0,0,3,15,0,18,582,52,652
POA2311,17,0,17,106,52,7,165,480,53,698
POA2312,9,3,12,258,84,6,348,761,59,1168
POA2314,0,0,0,7,8,0,15,123,29,167
POA2315,385,180,565,1780,869,107,2756,7279,1232,11267
POA2316,51,10,61,877,385,51,1313,2769,332,4414
POA2317,182,31,217,774,428,58,1260,3467,471,5198
POA2318,63,14,77,2187,769,120,3076,5174,523,8773
POA2319,109,20,129,922,444,58,1424,3379,296,5099
POA2320,432,61,497,5445,2016,272,7733,13496,1498,22727
POA2321,90,21,111,1975,861,108,2944,5234,482,8660
POA2322,122,37,162,2965,1195,154,4314,7893,839,13046
POA2323,369,80,449,4277,1864,222,6363,11931,1265,19559
POA2324,345,66,415,3319,1611,178,5108,11667,1315,18090
POA2325,471,68,539,4144,1877,219,6240,12445,2172,20857
POA2326,116,15,131,1185,557,49,1791,3412,423,5626
POA2327,91,25,116,1164,572,64,1800,3478,500,5778
POA2328,38,3,41,433,152,29,614,1222,160,1996
POA2329,35,7,42,332,108,11,451,1042,182,1675
POA2330,223,27,253,3773,1262,196,5231,9629,1057,15917
POA2333,102,25,127,2356,798,91,3245,5781,1170,10196
POA2334,22,0,22,511,147,16,674,1057,117,1848
POA2335,33,6,39,1083,369,67,1519,2329,247,4095
POA2336,25,8,33,415,164,16,595,1138,102,1835
POA2337,148,23,171,1376,460,75,1911,3755,402,6068
POA2338,34,8,42,226,55,6,287,861,123,1271
POA2339,5,0,5,104,29,3,136,337,51,524
POA2340,755,182,945,7277,2969,365,10611,22380,2999,35990
POA2341,31,3,34,214,98,9,321,994,99,1414
POA2342,8,3,11,96,38,5,139,279,38,456
POA2343,109,16,125,640,221,31,892,2484,271,3647
POA2344,3,0,3,131,36,3,170,365,33,568
POA2345,3,3,6,113,42,6,161,412,40,613
POA2346,60,11,71,386,148,21,555,1530,175,2260
POA2347,41,9,50,243,81,9,333,1077,147,1557
POA2350,384,86,473,3587,1399,218,5204,12773,1617,19594
POA2351,0,0,0,3,32,0,35,791,33,859
POA2352,63,8,71,482,192,16,690,1353,138,2181
POA2353,23,0,23,138,68,19,225,557,38,820
POA2354,71,10,81,536,164,22,722,1955,176,2853
POA2355,8,0,8,107,47,0,154,421,60,635
POA2357,113,31,147,600,250,33,883,2271,364,3518
POA2358,51,18,69,610,261,19,890,2085,248,3223
POA2359,12,0,18,96,30,6,132,309,29,470
POA2360,210,129,342,2221,855,133,3209,7202,977,11388
POA2361,15,5,20,118,47,9,174,481,47,702
POA2365,67,15,82,528,199,23,750,1739,222,2711
POA2369,12,0,12,163,53,6,222,578,56,856
POA2370,171,28,199,1019,418,56,1493,4080,599,6172
POA2371,16,3,19,89,32,3,124,451,59,634
POA2372,111,14,125,628,284,29,941,2760,337,4038
POA2380,168,84,252,1583,599,88,2270,4949,774,7993
POA2381,11,3,14,275,72,6,353,887,122,1362
POA2382,20,3,23,199,52,4,255,579,71,905
POA2386,0,0,0,57,11,0,68,138,21,227
POA2388,38,0,38,496,165,32,693,1447,219,2359
POA2390,137,28,165,1284,494,79,1857,4060,556,6473
POA2395,14,3,17,105,37,3,145,420,47,612
POA2396,22,4,26,154,48,13,215,616,107,938
POA2397,3,0,3,66,26,0,92,193,31,316
POA2399,6,0,6,130,63,6,199,455,37,691
POA2400,124,17,141,1583,511,85,2179,4691,1040,7910
POA2401,0,0,0,52,15,6,73,167,12,252
POA2402,43,5,48,288,104,20,412,1052,96,1560
POA2403,6,0,6,91,29,0,120,289,35,444
POA2404,70,10,80,240,87,6,333,1065,107,1505
POA2405,6,3,9,93,14,6,113,289,28,430
POA2406,3,0,3,112,27,6,145,335,54,534
POA2408,0,0,0,86,23,3,112,186,13,311
POA2409,0,3,3,195,110,45,350,395,40,785
POA2410,4,0,4,42,21,3,66,206,9,281
POA2415,4,0,4,46,18,3,67,151,8,226
POA2420,102,11,113,573,314,39,926,2190,213,3329
POA2421,12,0,12,248,91,12,351,770,93,1214
POA2422,120,27,150,688,299,23,1010,3084,295,4389
POA2423,51,26,77,434,180,12,626,1777,294,2697
POA2424,3,0,3,64,34,0,98,280,59,437
POA2425,30,0,30,236,105,24,365,831,91,1287
POA2426,10,0,10,75,24,3,102,272,43,417
POA2427,47,9,56,233,132,8,373,1587,192,2152
POA2428,734,337,1077,2563,1141,162,3866,13556,1941,19363
POA2429,153,36,189,1271,535,51,1857,5154,565,7576
POA2430,818,154,978,4529,1924,270,6723,17713,1968,26404
POA2431,148,31,179,572,217,31,820,3049,314,4183
POA2439,34,3,37,356,155,18,529,1330,112,1971
POA2440,438,63,501,2847,1212,151,4210,10891,1866,16967
POA2441,68,9,77,885,338,70,1293,3544,280,5117
POA2443,316,128,450,895,455,55,1405,5540,701,7646
POA2444,1326,251,1591,6148,2528,390,9066,23552,2569,35187
POA2445,71,14,85,993,312,61,1366,3007,257,4630
POA2446,186,101,294,1986,765,96,2847,6290,796,9933
POA2447,178,39,217,903,419,60,1382,3746,425,5553
POA2448,300,62,362,1037,443,43,1523,5159,627,7309
POA2449,32,6,38,306,130,20,456,1258,132,1846
POA2450,743,284,1031,5841,2213,275,8329,20203,2512,31044
POA2452,307,72,382,2376,893,128,3397,7783,852,12032
POA2453,63,13,76,410,180,30,620,1413,162,2195
POA2454,144,20,164,1270,489,101,1860,3641,270,5771
POA2455,69,12,84,349,167,28,544,1848,162,2554
POA2456,226,53,282,2069,714,123,2906,7276,788,10970
POA2460,565,109,677,4146,1849,234,6229,14775,1951,22955
POA2462,46,4,50,335,133,18,486,1433,139,2058
POA2463,186,22,208,1011,477,73,1561,3904,349,5814
POA2464,167,51,218,800,351,33,1184,4074,459,5717
POA2465,6,0,6,53,15,3,71,198,21,290
POA2466,47,16,66,161,88,14,263,1087,127,1477
POA2469,44,11,55,521,196,29,746,2403,297,3446
POA2470,293,93,390,2178,905,102,3185,7252,962,11399
POA2471,46,6,52,388,121,29,538,1270,192,2000
POA2472,23,5,28,266,93,23,382,916,93,1391
POA2473,72,21,96,376,164,17,557,1745,188,2490
POA2474,132,25,163,919,427,56,1402,3436,367,5205
POA2475,3,10,13,61,30,6,97,235,35,367
POA2476,11,6,17,135,63,4,202,526,59,787
POA2477,356,34,395,1766,735,92,2593,6039,462,9094
POA2478,782,201,986,3934,1588,225,5747,14762,1625,22134
POA2479,80,14,98,867,252,51,1170,2219,218,3607
POA2480,774,106,885,6920,2859,488,10267,23087,2251,35605
POA2481,159,39,198,1586,594,113,2293,5911,863,9067
POA2482,105,19,127,986,306,102,1394,2734,405,4533
POA2483,135,24,159,1714,582,140,2436,5069,590,8095
POA2484,417,81,502,2785,1090,169,4044,9292,1161,14497
POA2485,555,157,715,1400,704,61,2165,8222,1297,11684
POA2486,965,224,1197,4306,1748,238,6292,16986,2030,25308
POA2487,174,133,307,1767,679,91,2537,5744,875,9156
POA2488,20,9,29,581,189,49,819,1464,138,2421
POA2489,114,18,132,1171,360,63,1594,2970,295,4859
POA2490,3,0,3,124,53,5,182,332,37,551
POA2500,718,139,863,4632,2421,201,7254,22115,2569,31938
POA2502,213,28,241,1528,732,61,2321,6225,955,9501
POA2505,131,18,152,663,376,40,1079,2691,351,4121
POA2506,102,25,127,1039,486,46,1571,3943,536,6050
POA2508,86,22,114,1773,491,116,2380,3875,390,6645
POA2515,154,22,179,1857,829,167,2853,4876,506,8235
POA2516,87,17,104,1104,444,79,1627,2546,237,4410
POA2517,331,56,387,2272,955,132,3359,6466,576,10401
POA2518,512,82,597,2947,1315,136,4398,9870,1008,15276
POA2519,266,58,331,2390,1167,127,3684,8936,841,13461
POA2525,176,24,206,1928,952,100,2980,4997,466,8443
POA2526,345,47,395,2801,1136,144,4081,7872,616,12569
POA2527,312,51,363,3853,1529,238,5620,9406,830,15856
POA2528,343,59,409,3176,1789,194,5159,12322,1584,19065
POA2529,175,34,212,4297,1624,180,6101,10402,866,17369
POA2530,384,127,515,5045,2406,297,7748,14218,1499,23465
POA2533,337,58,399,2203,1232,170,3605,8091,687,12383
POA2534,185,29,214,743,343,70,1156,2669,212,4037
POA2535,196,45,241,880,476,47,1403,4148,435,5986
POA2536,459,76,541,2209,940,101,3250,9698,1458,14406
POA2537,233,36,273,1445,671,96,2212,6300,595,9107
POA2538,82,51,133,305,148,22,475,1189,229,1893
POA2539,351,92,443,2200,912,92,3204,9613,1006,13823
POA2540,838,198,1036,5800,2384,318,8502,22254,3435,34191
POA2541,545,146,699,3418,1538,195,5151,12602,1801,19554
POA2545,16,0,16,139,66,7,212,614,65,891
POA2546,269,92,364,968,457,63,1488,5362,720,7570
POA2548,197,73,274,809,377,31,1217,4256,471,5944
POA2549,78,15,93,597,227,29,853,1920,168,2941
POA2550,199,82,281,2372,873,160,3405,8183,1047,12635
POA2551,77,12,89,415,209,26,650,2022,205,2877
POA2555,0,0,0,57,30,3,90,210,68,368
POA2556,11,3,14,364,137,22,523,1138,233,1894
POA2557,19,4,23,577,231,12,820,1965,366,3151
POA2558,42,6,48,1919,657,79,2655,5406,618,8679
POA2559,6,3,9,518,147,25,690,1233,443,2366
POA2560,533,104,648,11572,4861,550,16983,35080,4395,56458
POA2563,8,0,8,34,26,0,60,124,17,201
POA2564,60,14,77,2090,697,60,2847,6583,849,10279
POA2565,141,34,175,2571,983,88,3642,8939,831,13412
POA2566,108,35,147,4041,1364,112,5517,12012,1305,18834
POA2567,117,26,146,7585,1905,356,9846,13792,1139,24777
POA2568,38,0,38,139,57,0,196,507,28,731
POA2569,7,0,7,233,71,10,314,649,45,1008
POA2570,575,72,647,4966,2001,235,7202,13885,1197,22284
POA2571,50,10,60,1962,592,81,2635,4657,433,7725
POA2572,99,23,122,651,235,27,913,1898,287,3098
POA2573,40,16,56,732,327,46,1105,2190,252,3547
POA2574,44,7,54,981,334,53,1368,2500,270,4138
POA2575,162,68,230,2348,877,102,3327,6811,875,11013
POA2576,443,113,562,1846,837,100,2783,7050,690,10523
POA2577,245,37,282,2275,948,135,3358,7640,781,11779
POA2578,83,3,86,322,141,20,483,1452,103,2038
POA2579,26,10,36,569,250,31,850,1764,246,2860
POA2580,475,126,604,4139,1696,200,6035,13865,2089,21989
POA2581,14,3,17,345,117,20,482,1026,106,1614
POA2582,137,57,197,2042,728,115,2885,5413,667,8965
POA2583,82,13,99,538,250,25,813,2266,226,3305
POA2584,9,0,9,69,25,3,97,248,32,377
POA2585,13,0,13,52,15,0,67,177,22,266
POA2586,41,10,51,390,130,20,540,1516,138,2194
POA2587,61,15,76,395,143,23,561,1542,184,2287
POA2588,3,0,3,44,14,3,61,147,24,232
POA2590,162,28,190,1001,507,65,1573,3729,475,5777
POA2594,260,56,316,1858,661,93,2612,5527,751,8890
POA2618,7,0,10,244,120,6,370,683,45,1098
POA2619,22,0,22,2201,445,93,2739,3903,233,6875
POA2620,334,103,446,5735,2229,251,8215,18839,2568,29622
POA2621,31,7,38,1051,305,52,1408,2498,230,4136
POA2622,49,5,54,512,188,16,716,1695,232,2643
POA2623,4,0,4,129,42,6,177,341,75,593
POA2625,0,3,3,40,12,3,55,136,186,377
POA2626,0,0,0,80,34,3,117,263,21,401
POA2627,16,6,25,703,184,45,932,2050,522,3504
POA2628,29,0,32,313,91,13,417,941,85,1443
POA2629,12,0,12,84,27,0,111,367,27,505
POA2630,209,29,242,1256,432,68,1756,4453,559,6768
POA2631,15,6,21,108,29,6,143,390,34,567
POA2632,53,15,68,253,93,6,352,909,86,1347
POA2633,10,0,10,60,27,3,90,269,30,389
POA2640,682,121,806,5458,1994,274,7726,17334,1963,27023
POA2641,213,41,261,2052,982,102,3136,7664,857,11657
POA2642,41,8,52,890,297,37,1224,2391,266,3881
POA2643,39,9,48,401,144,25,570,1365,128,2063
POA2644,52,12,64,409,145,29,583,1347,155,2085
POA2645,8,3,14,26,19,3,48,193,18,259
POA2646,134,84,225,1008,390,56,1454,3543,502,5499
POA2647,34,8,42,250,115,13,378,1117,125,1620
POA2648,34,31,65,333,135,12,480,1394,244,2118
POA2649,0,0,0,6,0,0,6,3,0,9
POA2650,905,179,1100,8792,3328,436,12556,27231,2621,42408
POA2651,6,0,6,361,93,28,482,1180,91,1753
POA2652,39,10,49,760,283,44,1087,2485,246,3818
POA2653,60,9,69,299,120,22,441,1178,277,1896
POA2655,22,4,26,156,95,9,260,540,49,849
POA2656,53,6,59,180,75,9,264,705,73,1042
POA2658,47,3,54,210,100,9,319,730,86,1135
POA2659,8,0,8,139,68,3,210,472,43,725
POA2660,34,8,42,262,116,16,394,774,134,1302
POA2661,0,0,0,53,6,3,62,202,3,267
POA2663,58,24,82,602,256,26,884,1812,1023,3719
POA2665,43,7,50,371,151,15,537,1162,122,1821
POA2666,127,26,156,733,347,37,1117,2667,268,4052
POA2668,4,0,4,67,22,0,89,195,25,309
POA2669,25,3,28,350,138,12,500,929,103,1532
POA2671,98,19,117,584,234,32,850,2009,206,3065
POA2672,43,7,50,208,100,14,322,702,131,1155
POA2675,25,3,28,190,79,27,296,775,80,1151
POA2678,0,0,0,3,28,0,31,500,31,562
POA2680,342,104,457,3693,1281,131,5105,10719,1768,17592
POA2681,18,6,24,274,101,6,381,781,98,1260
POA2700,121,22,146,655,343,38,1036,2392,413,3841
POA2701,62,15,77,417,167,25,609,1103,166,1878
POA2702,11,3,14,79,48,6,133,309,35,477
