region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
POA2029,885,2687,115,300,232,666,347,966,539,1094,1374,2701,540,1036,0,3,2453,4834,0,0,0,0,11,15,11,15,4,6,3700,8508,456,0,4156,8508
POA2030,2568,8052,219,553,395,1012,614,1565,496,1061,402,799,544,1035,3,6,1445,2901,0,0,0,0,8,34,8,34,16,70,4651,12622,468,0,5119,12622
POA2031,2379,7053,1327,3469,809,2090,2136,5559,1524,3062,4149,8336,2444,4650,36,65,8153,16113,0,0,0,0,63,150,63,150,20,42,12751,28917,1118,0,13869,28917
POA2032,2025,5855,516,1326,347,907,863,2233,461,993,1191,2613,1021,2392,13,24,2686,6022,0,0,0,0,22,47,22,47,15,24,5611,14181,449,0,6060,14181
POA2033,995,3048,125,333,82,220,207,553,378,751,723,1529,1626,3358,5,12,2732,5650,0,0,0,0,32,69,32,69,3,0,3969,9320,285,0,4254,9320
POA2034,1573,4654,386,1013,468,1197,854,2210,1130,2253,2483,4598,1800,3349,7,16,5420,10216,0,0,0,0,7,24,7,24,9,20,7863,17124,837,0,8700,17124
POA2035,4585,13531,1295,3285,1143,3163,2438,6448,1100,2220,1607,2996,2488,5145,10,15,5205,10376,0,0,0,0,37,84,37,84,3,11,12268,30450,1002,0,13270,30450
POA2036,4463,13379,377,938,1043,3089,1420,4027,467,742,2105,4641,500,996,4,19,3076,6398,0,3,0,0,43,128,43,131,13,23,9015,23958,643,0,9658,23958
POA2037,526,1274,835,1784,1990,4821,2825,6605,795,1340,737,1178,1001,1636,17,28,2550,4182,0,0,0,0,53,115,53,115,5,9,5959,12185,589,0,6548,12185
POA2038,899,2292,1004,2314,629,1612,1633,3926,289,479,153,244,490,715,4,7,936,1445,0,0,0,0,51,109,51,109,0,0,3519,7772,410,0,3929,7772
POA2039,1004,2611,452,1002,731,1668,1183,2670,139,256,153,243,718,1314,0,5,1010,1818,0,0,0,0,64,137,64,137,11,25,3272,7261,289,0,3561,7261
POA2040,3772,9870,1462,3352,1061,2465,2523,5817,762,1356,643,1027,492,850,19,23,1916,3256,0,0,3,3,59,123,62,126,3,5,8276,19074,679,0,8955,19074
POA2041,1858,4729,564,1205,1860,4395,2424,5600,365,552,721,1138,796,1348,9,12,1891,3050,3,0,0,0,75,156,78,156,3,6,6254,13541,653,0,6907,13541
POA2042,772,1892,1755,3727,2152,5225,3907,8952,670,1136,859,1331,1155,1800,4,4,2688,4271,0,0,0,0,94,236,94,236,20,48,7481,15399,659,0,8140,15399
POA2043,162,378,499,1031,851,2009,1350,3040,203,314,346,664,1167,2148,0,0,1716,3126,0,0,0,0,7,14,7,14,0,0,3235,6558,236,0,3471,6558
POA2044,1420,3734,619,1376,289,707,908,2083,88,169,42,75,204,362,6,12,340,618,0,0,3,0,9,27,12,27,21,33,2701,6495,210,0,2911,6495
POA2045,1692,4945,276,694,57,133,333,827,33,66,114,197,9,12,29,54,185,329,0,0,0,0,16,37,16,37,15,28,2241,6166,140,0,2381,6166
POA2046,4875,13801,478,1160,817,1915,1295,3075,1133,2083,1025,1922,1525,3022,20,40,3703,7067,0,0,0,0,57,113,57,113,3,3,9933,24059,862,0,10795,24059
POA2047,1555,4451,307,749,448,972,755,1721,383,654,873,1578,894,1720,11,13,2161,3965,0,0,0,0,8,21,8,21,9,15,4488,10173,414,0,4902,10173
POA2048,1013,2723,585,1411,328,838,913,2249,385,626,494,850,201,345,4,7,1084,1828,0,0,0,0,75,168,75,168,4,4,3089,6972,265,0,3354,6972
POA2049,1367,3606,562,1395,433,1119,995,2514,893,1530,450,768,268,459,52,93,1663,2850,0,0,0,0,54,127,54,127,14,38,4093,9135,341,0,4434,9135
POA2050,149,356,466,1004,310,782,776,1786,187,332,498,878,1571,2613,3,0,2259,3823,0,0,0,0,0,6,0,6,8,15,3192,5986,331,0,3523,5986
POA2052,5,9,0,0,0,0,0,0,0,0,37,92,4,13,0,0,41,105,0,0,0,0,0,0,0,0,0,0,46,114,15,0,61,114
POA2060,734,1792,193,410,709,1563,902,1973,632,1018,926,1689,2383,4045,4,4,3945,6756,0,0,0,0,11,27,11,27,15,27,5607,10575,822,0,6429,10575
POA2061,147,363,12,27,159,336,171,363,121,212,470,810,1805,3067,3,5,2399,4094,0,0,0,0,3,6,3,6,3,14,2723,4840,556,0,3279,4840
POA2062,821,2229,174,402,204,411,378,813,579,1110,832,1388,355,623,0,0,1766,3121,10,23,0,0,10,16,20,39,4,11,2989,6213,265,0,3254,6213
POA2063,1538,4765,65,152,58,141,123,293,162,265,138,265,16,55,0,0,316,585,0,0,0,0,8,22,8,22,0,4,1985,5669,165,0,2150,5669
POA2064,824,2526,31,70,239,606,270,676,305,595,900,1898,1209,2541,4,4,2418,5038,0,0,0,0,6,11,6,11,0,5,3518,8256,268,0,3786,8256
POA2065,2738,7567,664,1508,994,2326,1658,3834,960,1799,2003,3603,4399,8220,15,31,7377,13653,3,8,0,0,18,45,21,53,8,15,11802,25122,1037,0,12839,25122
POA2066,5297,16021,142,278,539,1316,681,1594,934,1706,1913,3618,1469,2830,4,14,4320,8168,0,0,0,0,24,45,24,45,34,90,10356,25918,802,0,11158,25918
POA2067,3194,9487,271,656,178,448,449,1104,351,783,1149,2583,3123,6852,5,4,4628,10222,0,0,0,0,8,24,8,24,0,0,8279,20837,736,0,9015,20837
POA2068,3962,11901,340,788,122,314,462,1102,267,537,393,713,330,626,14,31,1004,1907,0,0,0,0,25,55,25,55,3,9,5456,14974,396,0,5852,14974
POA2069,3651,11229,36,87,84,197,120,284,173,309,263,528,58,121,9,7,503,965,0,0,0,0,10,24,10,24,26,41,4310,12543,309,0,4619,12543
POA2070,2990,9499,15,20,115,247,130,267,161,236,297,569,431,932,0,0,889,1737,0,0,0,0,0,4,0,4,4,6,4013,11513,337,0,4350,11513
POA2071,2947,9225,22,41,37,87,59,128,223,392,315,598,463,1022,5,9,1006,2021,0,0,0,0,0,0,0,0,0,6,4012,11380,451,0,4463,11380
POA2072,1453,4440,50,125,106,251,156,376,172,354,143,303,262,603,3,9,580,1269,3,3,0,0,0,3,3,6,4,19,2196,6110,202,0,2398,6110
POA2073,4395,13664,86,130,63,143,149,273,107,211,74,163,286,613,3,9,470,996,0,0,0,0,3,0,3,0,0,3,5017,14936,355,0,5372,14936
POA2074,5648,16963,174,270,242,519,416,789,357,575,269,401,329,731,7,12,962,1719,0,4,0,0,5,4,5,8,0,0,7031,19479,477,0,7508,19479
POA2075,5044,15410,20,56,299,684,319,740,324,569,22,28,446,1023,8,19,800,1639,0,3,0,0,0,0,0,3,0,4,6163,17796,409,0,6572,17796
POA2076,6118,18569,167,354,387,927,554,1281,269,448,145,266,547,1056,6,12,967,1782,0,0,0,0,0,3,0,3,14,51,7653,21686,525,0,8178,21686
POA2077,6244,18286,342,602,627,1611,969,2213,577,1016,2180,4531,3024,6883,54,82,5835,12512,3,0,0,0,18,49,21,49,11,31,13080,33091,822,0,13902,33091
POA2079,2107,6360,25,57,134,384,159,441,10,14,0,0,0,0,12,28,22,42,0,0,0,0,6,16,6,16,0,0,2294,6859,95,0,2389,6859
POA2080,529,1469,19,48,3,9,22,57,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,554,1532,23,0,577,1532
POA2081,1574,4782,9,6,31,95,40,101,12,27,4,16,0,0,0,0,16,43,0,0,0,0,4,13,4,13,0,0,1634,4939,65,0,1699,4939
POA2082,1842,5351,3,8,14,28,17,36,0,5,0,0,0,0,4,4,4,9,7,13,4,0,0,6,11,19,0,0,1874,5415,189,0,2063,5415
POA2083,552,1336,3,4,0,0,3,4,13,30,0,0,0,0,14,33,27,63,10,19,0,0,9,12,19,31,3,7,604,1441,181,0,785,1441
POA2084,1008,3160,5,12,11,37,16,49,13,18,0,0,0,0,6,12,19,30,45,72,0,0,5,7,50,79,6,19,1099,3337,92,0,1191,3337
POA2085,3111,9338,15,37,326,643,341,680,7,14,0,0,6,14,8,16,21,44,3,0,0,0,4,14,7,14,3,7,3483,10083,185,0,3668,10083
POA2086,4036,12418,12,35,84,248,96,283,22,45,0,0,0,0,10,24,32,69,0,0,0,0,6,18,6,18,3,0,4173,12788,213,0,4386,12788
POA2087,3556,10839,61,127,64,167,125,294,258,312,150,282,5,12,16,26,429,632,0,0,0,0,0,0,0,0,4,10,4114,11775,212,0,4326,11775
POA2088,4177,12617,644,1553,702,1615,1346,3168,1233,2317,2117,3520,1807,2947,3,6,5160,8790,3,5,0,0,9,17,12,22,47,94,10742,24691,1243,0,11985,24691
POA2089,556,1462,202,448,668,1511,870,1959,678,1233,1199,2116,1764,2920,0,3,3641,6272,7,11,0,0,0,6,7,17,16,27,5090,9737,714,0,5804,9737
POA2090,1001,2875,276,624,512,1141,788,1765,750,1389,1121,1973,2030,3455,10,16,3911,6833,0,0,0,0,55,78,55,78,11,17,5766,11568,610,0,6376,11568
POA2092,1887,5809,5,12,115,306,120,318,64,118,30,61,23,51,3,0,120,230,0,0,0,0,0,0,0,0,0,0,2127,6357,176,0,2303,6357
POA2093,4395,13556,232,515,442,1042,674,1557,755,1567,1579,3070,330,631,24,48,2688,5316,3,4,0,0,22,47,25,51,4,8,7786,20488,572,0,8358,20488
POA2094,650,1920,151,399,253,575,404,974,314,635,530,1013,323,586,3,6,1170,2240,0,0,0,0,11,28,11,28,3,0,2238,5162,293,0,2531,5162
POA2095,985,2777,422,1061,282,713,704,1774,1051,2072,1232,2265,2308,4153,6,22,4597,8512,0,0,0,0,22,46,22,46,16,23,6324,13132,1212,0,7536,13132
POA2096,2133,6620,62,137,254,600,316,737,541,1075,1598,2921,855,1579,17,34,3011,5609,0,0,0,0,8,16,8,16,3,8,5471,12990,542,0,6013,12990
POA2097,3350,10338,66,148,95,226,161,374,151,321,837,1575,435,843,22,55,1445,2794,0,0,0,0,28,70,28,70,4,3,4988,13579,391,0,5379,13579
POA2099,6188,18993,225,485,552,1405,777,1890,1227,2097,4073,8074,1926,3709,33,59,7259,13939,3,5,3,4,9,26,15,35,3,15,14242,34872,961,0,15203,34872
POA2100,4949,15101,157,289,491,1211,648,1500,675,1142,120,264,15,28,43,93,853,1527,0,0,0,0,15,41,15,41,11,40,6476,18209,377,0,6853,18209
POA2101,3701,10983,368,598,250,511,618,1109,928,1655,996,1860,313,571,47,96,2284,4182,10,23,4,0,23,52,37,75,0,0,6640,16349,537,0,7177,16349
POA2102,1223,3831,52,113,585,1579,637,1692,56,114,38,64,0,0,7,14,101,192,0,0,0,0,10,8,10,8,4,10,1975,5733,98,0,2073,5733
POA2103,2120,6354,151,281,328,668,479,949,372,720,451,882,144,276,17,34,984,1912,0,0,0,0,50,88,50,88,3,0,3636,9303,349,0,3985,9303
POA2104,832,2316,77,93,11,18,88,111,233,327,27,34,0,0,5,11,265,372,0,3,0,0,0,0,0,3,0,0,1185,2802,236,0,1421,2802
POA2105,626,1677,4,3,0,0,4,3,9,12,3,9,0,0,0,4,12,25,5,6,0,0,0,0,5,6,0,0,647,1711,140,0,787,1711
POA2106,1878,5388,202,490,300,824,502,1314,321,578,511,988,57,99,7,13,896,1678,6,6,0,0,7,13,13,19,6,8,3295,8407,350,0,3645,8407
POA2107,4232,12118,76,179,173,382,249,561,225,336,156,293,22,30,33,63,436,722,0,0,0,0,17,32,17,32,3,3,4937,13436,792,0,5729,13436
POA2108,551,1269,36,77,73,172,109,249,17,32,4,8,0,0,4,5,25,45,11,13,0,0,4,5,15,18,0,0,700,1581,665,0,1365,1581
POA2109,4,14,68,115,4,17,72,132,135,288,67,128,0,0,0,0,202,416,0,0,0,0,0,0,0,0,0,0,278,562,47,0,325,562
POA2110,2285,6725,57,113,191,444,248,557,313,522,152,234,119,173,4,6,588,935,0,5,0,0,26,55,26,60,0,0,3147,8277,303,0,3450,8277
POA2111,2751,8135,250,579,307,675,557,1254,337,570,1066,1814,536,854,0,3,1939,3241,0,4,0,0,22,52,22,56,3,9,5272,12695,461,0,5733,12695
POA2112,6089,18149,778,1730,484,1196,1262,2926,316,565,1306,2473,1019,2229,14,26,2655,5293,0,0,0,0,14,36,14,36,8,17,10028,26421,674,0,10702,26421
POA2113,3508,10262,301,701,557,1374,858,2075,327,507,937,1809,574,1072,3,3,1841,3391,5,11,0,0,7,18,12,29,5,7,6224,15764,394,0,6618,15764
POA2114,3855,11546,524,1244,83,241,607,1485,337,610,1801,3467,1505,3182,13,18,3656,7277,0,0,0,0,11,24,11,24,0,0,8129,20332,514,0,8643,20332
POA2115,2340,6810,261,633,315,983,576,1616,112,223,116,177,21,54,7,6,256,460,0,0,0,0,19,35,19,35,0,0,3191,8921,185,0,3376,8921
POA2116,1329,3723,54,137,395,1304,449,1441,230,450,47,108,12,44,3,0,292,602,0,0,0,0,8,10,8,10,3,4,2081,5780,120,0,2201,5780
POA2117,4004,11818,662,1421,859,2275,1521,3696,409,889,538,1014,125,178,4,4,1076,2085,0,0,0,0,20,37,20,37,46,133,6667,17769,413,0,7080,17769
POA2118,5321,16264,171,490,668,1912,839,2402,321,525,294,670,289,642,11,34,915,1871,0,0,0,0,11,14,11,14,10,32,7096,20583,434,0,7530,20583
POA2119,3244,9927,29,62,82,213,111,275,26,41,50,120,10,25,3,8,89,194,0,0,0,0,3,8,3,8,0,0,3447,10404,268,0,3715,10404
POA2120,5688,17012,180,315,303,706,483,1021,105,150,23,45,214,423,23,40,365,658,0,0,0,0,13,30,13,30,4,13,6553,18734,327,0,6880,18734
POA2121,5788,17421,346,798,411,1225,757,2023,257,452,1324,2962,394,888,9,16,1984,4318,0,0,0,0,13,32,13,32,3,14,8545,23808,484,0,9029,23808
POA2122,4977,15026,832,2074,1828,4332,2660,6406,1049,1962,751,1719,815,1824,3,7,2618,5512,0,0,0,0,0,0,0,0,9,20,10264,26964,642,0,10906,26964
POA2125,4524,14441,109,221,284,634,393,855,77,95,0,0,0,0,3,6,80,101,0,0,0,0,0,0,0,0,22,31,5019,15428,252,0,5271,15428
POA2126,4752,15611,340,568,585,1596,925,2164,102,193,0,0,0,0,3,13,105,206,0,0,0,0,0,0,0,0,8,13,5790,17994,222,0,6012,17994
POA2127,944,3000,0,4,100,292,100,296,4,15,742,1606,1253,2478,0,0,1999,4099,0,0,0,0,3,0,3,0,0,5,3046,7400,214,0,3260,7400
POA2128,262,839,3,5,29,91,32,96,77,231,59,157,171,400,0,0,307,788,0,0,0,0,3,4,3,4,0,0,604,1727,64,0,668,1727
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4
POA2130,652,1820,273,650,196,453,469,1103,681,1236,531,997,316,592,21,37,1549,2862,0,0,0,0,31,76,31,76,12,15,2713,5876,182,0,2895,5876
POA2131,2226,6522,391,927,370,965,761,1892,1789,3762,2754,5892,648,1602,4,11,5195,11267,0,0,0,0,28,65,28,65,5,27,8215,19773,630,0,8845,19773
POA2132,2188,6581,324,814,106,281,430,1095,314,671,276,609,175,404,20,38,785,1722,0,0,0,0,32,77,32,77,3,4,3438,9479,138,0,3576,9479
POA2133,2174,6708,432,1090,222,606,654,1696,733,1319,246,450,23,32,4,4,1006,1805,0,0,0,0,30,74,30,74,0,0,3864,10283,211,0,4075,10283
POA2134,1651,5169,243,583,155,442,398,1025,439,1060,710,1698,1012,2514,7,13,2168,5285,0,0,0,0,10,15,10,15,9,19,4236,11513,268,0,4504,11513
POA2135,3990,12730,88,217,231,487,319,704,456,999,978,2517,1579,4080,3,3,3016,7599,0,0,0,0,6,26,6,26,0,0,7331,21059,408,0,7739,21059
POA2136,1459,4425,123,302,269,727,392,1029,119,252,167,335,96,229,0,4,382,820,0,0,0,0,34,72,34,72,3,9,2270,6355,134,0,2404,6355
POA2137,4367,13273,197,477,629,1568,826,2045,594,1246,1104,2518,1331,2958,4,16,3033,6738,3,0,0,0,64,163,67,163,5,19,8298,22238,593,0,8891,22238
POA2138,1809,5405,90,201,400,1118,490,1319,59,110,325,790,2060,4693,3,7,2447,5600,0,0,0,0,3,13,3,13,35,70,4784,12407,450,0,5234,12407
POA2139,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7
POA2140,1004,3150,48,132,191,567,239,699,808,2042,1109,2851,958,2461,0,6,2875,7360,0,0,0,0,6,19,6,19,5,7,4129,11235,205,0,4334,11235
POA2141,4608,15110,723,2219,722,2130,1445,4349,609,1530,582,1562,578,1559,7,15,1776,4666,0,6,0,0,13,15,13,21,12,36,7854,24182,381,0,8235,24182
POA2142,3458,11694,191,553,380,1162,571,1715,1175,2630,1070,2596,712,1605,22,62,2979,6893,3,0,7,16,21,62,31,78,27,53,7066,20433,396,0,7462,20433
POA2143,1564,4974,234,657,107,353,341,1010,143,265,224,620,25,64,0,0,392,949,0,0,0,0,11,23,11,23,0,0,2308,6956,121,0,2429,6956
POA2144,4543,16363,179,443,701,2370,880,2813,1600,4560,989,2903,1278,4018,18,43,3885,11524,0,0,0,0,28,95,28,95,9,29,9345,30824,447,0,9792,30824
POA2145,14897,44483,2391,5646,1547,4621,3938,10267,1366,3128,2920,7292,781,1995,74,152,5141,12567,8,8,0,0,26,61,34,69,15,31,24025,67417,1331,0,25356,67417
POA2146,3915,11478,362,920,594,1723,956,2643,284,680,43,81,44,108,7,15,378,884,0,0,0,0,5,8,5,8,0,0,5254,15013,227,0,5481,15013
POA2147,10925,31349,199,446,478,1266,677,1712,347,464,18,34,12,13,52,93,429,604,0,4,0,0,26,62,26,66,43,105,12100,33836,585,0,12685,33836
POA2148,14838,44294,784,1867,1616,4590,2400,6457,327,481,581,1492,1264,3167,43,80,2215,5220,0,3,0,0,23,64,23,67,20,46,19496,56084,1033,0,20529,56084
POA2150,1156,3536,224,617,304,784,528,1401,1125,2578,2638,6369,3421,7924,13,23,7197,16894,0,0,0,0,3,12,3,12,24,48,8908,21891,715,0,9623,21891
POA2151,3409,10097,317,693,599,1523,916,2216,1178,2300,1398,3134,131,261,14,34,2721,5729,0,0,0,0,0,4,0,4,10,28,7056,18074,412,0,7468,18074
POA2152,2129,5965,351,701,362,849,713,1550,641,1026,480,1021,87,188,3,4,1211,2239,0,0,0,0,0,5,0,5,0,0,4053,9759,286,0,4339,9759
POA2153,14089,43685,516,1046,1816,4557,2332,5603,263,397,341,706,77,164,12,23,693,1290,0,0,0,0,0,6,0,6,0,8,17114,50592,750,0,17864,50592
POA2154,9189,29545,463,907,1073,2694,1536,3601,349,489,298,615,673,1340,11,20,1331,2464,4,0,0,0,0,3,4,3,4,7,12064,35620,611,0,12675,35620
POA2155,11778,40769,53,125,417,1183,470,1308,7,26,124,239,148,314,4,8,283,587,71,97,0,0,0,0,71,97,0,0,12602,42761,523,0,13125,42761
POA2156,3477,11111,175,312,99,243,274,555,10,21,4,9,0,0,36,97,50,127,0,0,3,3,3,4,6,7,0,8,3807,11808,240,0,4047,11808
POA2157,1124,3527,4,10,3,3,7,13,0,0,0,0,0,0,4,9,4,9,0,3,0,0,0,3,0,6,0,0,1135,3555,76,0,1211,3555
POA2158,2244,7109,59,125,93,255,152,380,125,153,0,0,0,0,14,25,139,178,72,112,0,0,4,10,76,122,0,6,2611,7795,164,0,2775,7795
POA2159,1353,4041,59,109,33,63,92,172,28,53,27,38,0,0,6,8,61,99,3,0,0,4,0,0,3,4,0,0,1509,4316,122,0,1631,4316
POA2160,5987,19103,690,1796,817,2637,1507,4433,1280,2997,1559,3774,131,308,13,27,2983,7106,0,4,0,0,24,66,24,70,4,15,10505,30727,707,0,11212,30727
POA2161,5847,19867,448,1144,637,1924,1085,3068,689,1434,822,2040,65,153,24,60,1600,3687,0,3,0,0,21,71,21,74,10,14,8563,26710,531,0,9094,26710
POA2162,4273,13422,353,854,391,1281,744,2135,220,312,116,310,4,5,38,79,378,706,0,0,13,21,31,107,44,128,34,83,5473,16474,261,0,5734,16474
POA2163,1787,5513,69,155,114,384,183,539,527,1047,288,515,119,239,3,12,937,1813,0,11,0,0,15,60,15,71,3,3,2925,7939,222,0,3147,7939
POA2164,5059,15881,270,670,220,608,490,1278,76,148,0,0,7,20,62,139,145,307,68,87,0,0,9,21,77,108,0,3,5771,17577,248,0,6019,17577
POA2165,7851,26477,460,1288,1478,4941,1938,6229,531,1074,906,2184,841,2144,40,94,2318,5496,0,0,3,4,31,78,34,82,3,11,12144,38295,599,0,12743,38295
POA2166,8721,29998,860,2701,2022,6401,2882,9102,1168,2964,1823,4617,251,583,33,85,3275,8249,0,0,0,0,16,43,16,43,18,61,14912,47453,680,0,15592,47453
POA2167,1583,4845,541,1317,259,595,800,1912,43,71,0,0,5,6,4,9,52,86,0,0,0,0,0,0,0,0,0,0,2435,6843,182,0,2617,6843
POA2168,9865,34511,713,2089,580,1920,1293,4009,476,712,464,688,27,40,9,11,976,1451,0,0,3,0,3,14,6,14,3,9,12143,39994,463,0,12606,39994
POA2170,19499,63288,1687,3982,2636,7499,4323,11481,991,2088,2249,5285,2534,6356,27,69,5801,13798,0,0,0,0,34,82,34,82,26,66,29683,88715,1361,0,31044,88715
