region_id,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA2000,992,5195,8552,2577,1795,1574,800,367,120,21972,4,15,9,3,3,3,0,0,0,37,269,354,681,652,672,536,227,69,21,3481,35,124,479,657,729,367,97,32,7,2527,35,77,275,365,320,213,73,5,3,1366,8,35,89,109,159,102,25,17,0,544,16,53,154,184,175,171,56,22,0,831,5,7,22,25,56,51,12,6,4,188,0,0,13,12,18,12,0,0,0,55,4,26,65,113,94,54,41,3,0,400,0,0,0,0,0,0,0,0,0,0,372,676,1778,2117,2223,1506,531,154,35,9392,376,691,1787,2120,2226,1509,531,154,35,9429,1368,5886,10339,4697,4021,3083,1331,521,155,31401
POA2006,15,909,101,19,27,18,9,13,9,1120,0,12,0,0,0,0,0,0,0,12,69,382,86,97,69,98,69,67,37,974,0,18,0,0,0,0,0,0,0,18,0,8,0,0,0,0,0,5,0,13,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,30,0,0,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,69,456,86,97,73,98,69,72,37,1057,69,468,86,97,73,98,69,72,37,1069,84,1377,187,116,100,116,78,85,46,2189
POA2007,396,2179,2534,802,388,280,152,105,22,6858,0,15,6,0,0,0,4,0,0,25,7,89,69,29,22,14,6,0,0,236,0,0,7,4,0,0,0,4,0,15,0,0,0,0,6,4,4,0,0,14,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,11,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7,103,76,37,35,21,10,4,0,293,7,118,82,37,35,21,14,4,0,318,403,2297,2616,839,423,301,166,109,22,7176
POA2008,315,1583,2139,836,529,359,165,64,14,6004,0,8,6,0,0,3,0,0,0,17,3,96,101,93,110,44,24,3,0,474,4,8,11,14,16,4,5,0,0,62,0,8,12,15,23,14,5,0,0,77,0,6,0,4,11,0,9,0,0,30,0,3,4,4,4,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,9,0,0,3,8,7,10,8,0,0,36,0,0,0,0,0,0,0,0,0,0,7,124,134,141,171,81,51,3,0,712,7,132,140,141,171,84,51,3,0,729,322,1715,2279,977,700,443,216,67,14,6733
POA2009,992,1216,4099,1966,1212,1003,482,166,30,11166,0,0,3,5,0,3,0,0,0,11,27,76,116,68,52,72,36,3,0,450,12,5,24,34,12,17,0,0,0,104,3,0,3,16,21,23,4,4,3,77,3,11,3,5,7,11,3,0,0,43,5,9,5,11,6,6,0,0,0,42,0,0,3,3,4,7,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6,3,6,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,50,107,157,143,105,136,46,7,3,754,50,107,160,148,105,139,46,7,3,765,1042,1323,4259,2114,1317,1142,528,173,33,11931
POA2010,1146,2515,8991,4826,2935,1916,1013,605,287,24234,3,23,12,13,5,3,3,3,0,65,61,200,352,279,230,202,144,112,67,1647,0,17,54,59,43,18,13,0,0,204,3,15,11,47,14,24,5,0,0,119,0,0,10,14,10,6,4,0,3,47,0,4,8,20,9,10,6,0,0,57,0,0,0,3,5,4,10,0,0,22,3,0,0,3,0,0,0,0,0,6,3,3,3,8,5,7,0,3,0,32,0,0,0,0,0,0,0,0,0,0,70,239,438,433,316,271,182,115,70,2134,73,262,450,446,321,274,185,118,70,2199,1219,2777,9441,5272,3256,2190,1198,723,357,26433
POA2011,775,1754,5263,3418,2194,1812,1049,583,342,17190,0,8,7,5,5,10,0,0,0,35,28,197,322,186,188,179,78,28,8,1214,6,38,78,61,57,8,14,0,0,262,6,23,28,36,35,19,8,0,0,155,0,3,7,4,4,12,4,4,0,38,0,6,20,15,11,20,8,0,0,80,3,0,0,7,3,7,0,0,0,20,0,4,3,0,3,0,0,0,0,10,0,11,19,10,20,9,4,5,0,78,0,0,0,0,0,0,0,0,0,0,43,282,477,319,321,254,116,37,8,1857,43,290,484,324,326,264,116,37,8,1892,818,2044,5747,3742,2520,2076,1165,620,350,19082
POA2015,860,805,2606,1800,973,559,254,121,29,8007,6,3,3,4,0,0,0,3,3,22,23,40,72,36,23,18,9,3,0,224,0,0,0,0,0,4,0,0,0,4,0,3,4,0,3,0,3,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,47,79,36,29,22,12,3,0,251,29,50,82,40,29,22,12,6,3,273,889,855,2688,1840,1002,581,266,127,32,8280
POA2016,800,1319,3176,2107,1551,1072,796,532,126,11479,0,3,5,4,4,0,0,0,0,16,7,70,110,45,37,35,17,6,0,327,0,3,6,8,9,3,3,0,0,32,0,3,4,3,0,5,3,0,0,18,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,7,76,126,56,46,46,29,9,0,395,7,79,131,60,50,46,29,9,0,411,807,1398,3307,2167,1601,1118,825,541,126,11890
POA2017,1084,2556,4177,2114,1356,1197,824,480,141,13929,3,4,0,6,4,3,0,3,0,23,27,105,121,57,44,41,13,13,4,425,3,0,9,21,5,4,0,0,0,42,0,3,9,11,10,7,3,0,0,43,0,0,4,0,0,3,0,0,0,7,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,3,4,0,0,7,3,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,33,115,143,92,62,64,20,13,4,546,36,119,143,98,66,67,20,16,4,569,1120,2675,4320,2212,1422,1264,844,496,145,14498
