region_id,P_SOL_SE_Tot_2001_2005,P_SOL_SE_Tot_2006,P_SOL_SE_Tot_2007,P_SOL_SE_Tot_2008,P_SOL_SE_Tot_2009,P_SOL_SE_Tot_2010,P_SOL_SE_Tot_2011,P_SOL_SE_Tot_arrival_ns,P_SOL_SE_Tot_Total,P_L_prof_Eng_ns_bf1996,P_L_prof_Eng_ns_1996_2000,P_L_prof_Eng_ns_2001_2005,P_L_prof_Eng_ns_2006,P_L_prof_Eng_ns_2007,P_L_prof_Eng_ns_2008,P_L_prof_Eng_ns_2009,P_L_prof_Eng_ns_2010,P_L_prof_Eng_ns_2011,P_L_prof_Eng_ns_arrival_ns,P_L_prof_Eng_ns_Total,P_Tot_bf1996,P_Tot_1996_2000,P_Tot_2001_2005,P_Tot_2006,P_Tot_2007,P_Tot_2008,P_Tot_2009,P_Tot_2010,P_Tot_2011,P_Tot_Yr_arrival_not_stated,P_Tot_Total
POA2082,21,6,4,6,0,7,12,9,241,0,0,0,0,0,0,0,0,0,0,0,676,118,108,23,16,23,5,12,15,36,1032
POA2083,7,0,0,5,0,4,0,7,78,0,0,0,0,0,0,0,0,0,0,0,221,31,29,3,5,11,0,4,0,19,323
POA2084,19,0,10,14,0,4,0,4,154,0,0,0,0,0,0,0,0,0,3,3,471,82,58,14,14,23,0,18,0,39,719
POA2085,77,13,21,16,20,15,5,56,955,4,0,0,0,0,0,0,0,0,7,11,1771,306,325,62,83,72,51,51,22,172,2915
POA2086,148,19,23,30,28,38,26,24,1293,3,0,0,0,0,0,0,0,0,0,3,2121,423,471,76,91,101,57,64,48,82,3534
POA2087,176,43,42,48,49,56,22,41,1820,4,3,3,0,0,0,0,0,0,0,10,2359,387,438,95,104,79,92,93,44,110,3801
POA2088,305,103,161,160,173,186,125,93,2623,8,5,0,0,3,0,0,0,0,0,16,4105,852,1133,304,404,446,442,522,326,315,8849
POA2089,262,97,130,123,119,101,71,53,1636,7,0,3,0,0,0,0,0,0,0,10,1686,359,573,162,230,249,236,249,151,124,4019
POA2090,254,64,91,97,103,97,57,41,1641,3,0,0,3,0,0,3,3,0,0,12,2080,461,619,157,192,200,202,198,123,123,4355
POA2092,50,13,15,18,32,15,4,13,558,0,0,0,0,0,0,0,0,0,0,0,1064,236,278,51,84,77,55,59,44,52,2000
POA2093,308,87,113,104,125,108,35,64,2038,6,0,3,0,0,0,3,0,3,0,15,2997,798,975,235,245,273,293,302,97,215,6430
POA2094,60,16,23,30,39,26,11,20,377,0,0,0,0,0,0,0,0,0,0,0,709,186,291,84,95,94,94,109,42,64,1768
POA2095,233,94,137,163,177,236,140,79,1709,3,3,0,3,3,3,0,3,0,3,21,1597,451,849,311,376,416,477,698,373,272,5820
POA2096,149,69,84,77,73,53,28,36,1046,0,0,4,0,0,0,3,0,0,3,10,1545,385,605,179,219,235,201,193,126,127,3815
POA2097,98,33,31,54,40,28,22,45,975,5,0,0,0,0,0,0,0,0,3,8,1832,321,370,119,90,110,89,88,55,135,3209
POA2099,918,246,335,499,316,223,133,218,6182,16,0,11,6,3,4,0,3,0,7,50,5570,1439,1668,442,498,707,470,374,218,445,11831
POA2100,245,63,63,74,53,53,30,135,2312,11,0,6,0,0,3,0,0,0,6,26,3221,544,660,149,142,151,106,102,60,273,5408
POA2101,137,43,47,60,41,41,36,107,1140,0,0,0,0,0,0,0,0,0,0,0,2143,352,429,94,97,117,106,92,73,210,3713
POA2102,58,10,8,6,8,16,4,16,449,0,0,3,0,0,0,0,0,0,0,3,839,159,208,30,51,46,32,35,13,62,1475
POA2103,86,18,31,26,36,27,5,32,743,3,0,0,0,0,3,0,0,0,0,6,1518,207,246,59,88,74,87,52,33,109,2473
POA2104,6,0,6,7,3,6,0,9,124,0,3,0,0,0,0,0,0,0,0,3,472,72,68,27,28,14,9,17,4,39,750
POA2105,3,0,0,6,5,3,0,3,74,0,0,0,0,0,0,0,0,0,0,0,324,57,46,11,7,18,15,6,16,26,526
POA2106,44,16,24,15,15,19,13,14,421,0,0,0,3,0,0,0,0,0,3,6,1184,195,171,54,54,50,46,62,39,75,1930
POA2107,60,18,9,10,13,25,14,27,542,3,0,3,0,0,0,0,0,0,0,6,2051,337,387,87,79,94,65,73,35,110,3318
POA2108,12,0,0,0,0,4,0,4,69,3,0,0,0,0,0,0,0,0,0,3,284,22,28,10,3,3,13,14,4,20,401
POA2109,54,15,46,60,104,145,102,52,657,0,0,0,0,0,0,0,0,0,12,12,107,30,65,21,52,72,119,163,122,91,842
POA2110,70,23,20,26,26,19,11,52,1038,10,6,3,0,0,0,0,0,0,0,19,1675,199,212,41,35,45,59,48,30,112,2456
POA2111,209,61,63,64,44,43,18,66,2188,8,6,6,0,0,0,0,0,0,3,23,2439,393,404,81,109,103,76,70,36,130,3841
POA2112,974,265,287,333,323,313,139,283,7811,25,6,8,0,3,0,0,0,0,15,57,5748,1124,1227,322,335,409,369,362,158,396,10450
POA2113,644,172,201,264,262,301,150,154,4831,10,0,3,0,0,0,0,6,0,8,27,3353,698,828,225,243,322,310,354,175,237,6745
POA2114,1306,373,463,479,479,344,184,276,7668,7,3,0,0,3,3,3,3,3,6,31,4135,1110,1479,417,529,546,523,386,203,356,9684
POA2115,384,72,53,67,61,54,13,82,2467,10,3,6,0,0,0,0,0,3,8,30,1860,435,481,87,70,84,89,75,22,138,3341
POA2116,345,71,51,56,29,41,17,69,1812,6,0,0,0,4,0,0,0,0,0,10,1058,439,379,84,65,66,35,47,17,87,2277
POA2117,934,179,171,220,172,184,90,200,5592,15,8,5,3,0,4,0,4,0,4,43,3746,981,1060,218,217,258,193,214,113,261,7261
POA2118,1253,207,249,275,222,216,97,259,8105,25,10,5,0,0,0,6,0,3,3,52,5335,1420,1361,236,284,311,255,245,114,331,9892
POA2119,174,48,49,58,47,47,32,51,1765,0,0,0,0,0,0,0,0,0,4,4,1982,323,299,70,67,86,66,87,48,127,3155
POA2120,530,121,80,101,91,107,51,93,3478,6,3,3,0,0,0,0,0,3,0,15,3470,806,869,165,124,154,133,149,68,170,6108
POA2121,1293,342,314,382,452,372,226,240,8645,15,4,10,3,0,5,0,3,0,8,48,5311,1459,1504,382,375,435,493,440,254,304,10957
POA2122,1794,460,529,787,856,888,386,417,12493,19,6,5,3,3,4,13,9,3,13,78,6298,1751,1995,516,577,851,923,968,437,515,14831
POA2125,354,69,56,72,47,55,21,93,3756,5,3,0,0,0,0,0,0,0,4,12,3829,713,574,99,91,117,87,112,40,170,5832
POA2126,794,130,138,114,117,145,53,134,5296,15,3,3,0,0,0,0,0,0,0,21,4329,1251,1183,202,220,210,177,260,100,217,8149
POA2127,554,129,109,124,107,109,48,90,2861,6,3,3,3,0,3,0,3,0,3,24,1600,560,704,162,140,173,149,144,71,138,3841
POA2128,147,31,24,44,30,16,9,541,1219,0,0,0,0,0,0,3,0,0,0,3,353,119,163,37,27,50,39,25,16,547,1376
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2130,182,79,91,104,66,61,17,76,1452,0,0,0,0,0,4,3,0,0,3,10,1161,223,286,108,108,139,104,75,27,106,2337
POA2131,1419,497,747,830,681,500,256,406,9538,23,3,10,6,3,9,6,6,3,10,79,4511,1128,1605,546,800,903,740,571,292,519,11615
POA2132,338,91,101,110,110,88,48,142,3193,14,0,6,0,3,3,3,0,0,46,75,2466,368,445,114,112,129,133,123,62,237,4189
POA2133,286,52,64,76,62,41,32,123,3226,15,0,0,0,0,0,0,0,0,0,15,2857,344,346,66,78,93,80,68,44,163,4139
POA2134,1089,399,506,580,551,371,170,309,6997,16,8,0,7,3,8,6,4,3,5,60,2896,711,1166,425,536,633,587,409,200,345,7908
POA2135,1439,545,711,884,695,503,338,504,11009,32,8,14,3,6,13,10,8,0,13,107,5569,1015,1550,585,778,939,752,596,374,593,12751
POA2136,231,51,54,66,48,35,30,91,2352,0,0,5,0,6,0,3,0,0,3,17,1831,320,277,60,63,84,51,44,35,114,2879
POA2137,689,181,194,234,185,148,89,208,6018,25,6,0,0,0,0,0,0,0,6,37,5091,681,924,224,262,285,251,210,155,288,8371
POA2138,1106,320,383,446,354,321,139,188,5378,19,3,6,3,3,0,3,0,0,3,40,2262,655,1259,358,436,499,400,365,179,225,6638
POA2139,3,0,0,0,0,3,3,3,23,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,3,3,3,23
POA2140,1388,423,538,565,419,333,208,226,6754,14,9,21,3,5,7,3,0,0,12,74,2225,911,1510,455,578,609,455,358,229,263,7593
POA2141,1868,524,653,754,703,495,282,480,13785,30,23,15,3,3,14,6,6,3,23,126,7064,1881,2020,555,684,804,750,533,291,567,15149
POA2142,1585,482,647,736,579,324,194,356,9681,25,8,17,11,6,11,6,6,3,16,109,4337,1286,1738,527,700,799,640,359,222,435,11043
POA2143,346,85,91,109,111,67,47,99,2949,11,0,5,4,0,0,0,0,0,0,20,1960,370,400,100,102,115,120,73,50,115,3405
POA2144,3150,780,1275,1362,1294,870,520,777,18520,49,21,18,8,13,20,16,8,3,22,178,6958,2273,3288,815,1331,1435,1355,904,535,860,19754
POA2145,4700,1437,1652,1606,1419,1069,570,897,26061,54,28,36,8,6,14,18,11,6,37,218,13207,3745,5292,1557,1826,1799,1539,1193,654,1196,32008
POA2146,882,212,215,228,209,140,80,120,4479,0,4,10,0,3,3,3,0,0,3,26,2671,785,1034,248,252,247,231,160,94,179,5901
POA2147,1081,257,302,366,241,176,98,180,7226,25,10,6,6,0,6,3,3,0,8,67,6102,1202,1328,328,375,409,289,238,120,333,10724
POA2148,3304,1060,1091,1242,1042,672,329,682,19085,57,15,33,18,7,17,15,7,4,27,200,10727,2871,3926,1199,1227,1423,1182,749,384,959,24647
POA2150,2601,1019,1469,1870,1321,1084,572,516,14154,17,10,16,4,3,13,7,7,6,15,98,3140,1508,2855,1097,1567,2005,1419,1191,664,653,16099
POA2151,957,225,271,311,257,243,102,326,5862,12,3,9,0,6,0,0,3,0,8,41,3579,1004,1159,265,329,358,299,292,147,408,7840
POA2152,324,77,82,62,74,73,42,63,2017,7,6,3,0,0,0,0,3,3,0,22,1679,374,425,97,94,79,98,92,53,106,3097
POA2153,1556,315,352,313,273,218,122,295,10827,28,14,0,0,3,0,0,0,4,9,58,10043,1919,2012,417,477,448,393,373,250,505,16837
POA2154,1098,256,274,248,233,211,113,234,8027,30,8,7,3,0,0,6,0,3,6,63,7559,1571,1567,349,395,428,335,360,198,398,13160
POA2155,1349,237,244,273,160,166,83,191,8529,35,7,7,3,0,3,0,0,3,6,64,7204,2137,2158,397,409,462,328,303,176,400,13974
POA2156,43,12,29,15,20,12,6,45,965,5,0,0,0,0,0,0,0,0,4,9,1920,218,172,30,73,42,36,33,13,87,2624
POA2157,16,5,9,4,0,10,0,21,340,0,0,0,0,0,0,0,0,0,0,0,543,76,48,10,18,12,6,14,0,39,766
POA2158,100,29,20,37,31,30,14,42,1173,4,3,0,0,0,0,0,0,0,0,7,1463,267,184,49,43,67,63,40,18,76,2270
POA2159,13,3,17,3,3,3,0,17,236,0,0,0,0,0,0,0,0,0,0,0,577,57,64,9,29,9,19,7,0,53,824
POA2160,1933,472,558,590,507,373,137,484,12445,41,7,13,0,6,7,6,3,3,21,107,7044,1874,2149,512,613,657,561,431,174,616,14631
POA2161,1447,317,326,391,368,231,116,388,9854,49,9,13,3,3,7,6,3,3,12,108,6119,1361,1615,355,371,420,412,256,129,467,11505
POA2162,617,158,150,154,155,94,43,226,6148,32,7,0,0,6,3,0,0,0,14,62,4563,782,676,167,174,168,170,97,43,278,7118
POA2163,320,65,81,103,64,111,20,521,3858,13,4,3,0,0,4,0,0,0,4,28,2493,433,369,72,87,111,69,119,20,558,4331
POA2164,682,129,88,164,187,114,71,279,6954,33,6,3,0,6,3,3,0,0,6,60,5501,814,769,144,102,174,200,123,80,329,8236
POA2165,2652,780,773,871,1030,600,436,808,20994,60,22,28,9,0,6,3,10,6,26,170,11764,2680,2837,819,805,896,1059,621,457,922,22860
POA2166,2386,621,685,722,865,585,269,1457,27194,122,13,19,6,3,12,9,3,6,57,250,17926,3014,2537,669,723,770,905,617,288,1626,29075
POA2167,435,109,119,110,81,60,38,62,2342,5,0,3,9,0,0,0,0,0,0,17,1388,461,527,137,135,121,89,65,38,103,3064
POA2168,1454,305,243,309,252,162,118,631,14803,63,14,15,9,6,0,3,0,0,12,122,10959,2256,1587,346,267,336,279,184,130,760,17104
POA2170,4711,1103,1084,1546,1251,793,633,1209,33856,135,37,33,10,3,18,17,3,5,45,306,20844,5752,5277,1245,1207,1704,1379,874,694,1536,40512
POA2171,768,137,108,141,99,91,72,264,8092,43,6,6,3,0,0,6,0,0,6,70,6608,1188,893,153,131,158,117,106,84,326,9764
POA2172,22,0,0,4,6,0,0,13,364,0,0,0,0,0,0,0,0,0,0,0,426,54,40,0,11,4,10,0,0,27,572
POA2173,537,119,127,79,40,54,24,66,2890,10,3,3,3,0,0,0,0,0,0,19,2121,500,630,151,155,98,58,83,34,106,3936
POA2174,0,3,0,3,0,0,0,3,79,3,0,0,0,0,0,0,0,0,0,3,99,9,6,3,3,9,0,0,4,6,139
POA2175,14,0,0,0,3,0,3,20,402,3,6,0,0,0,0,0,0,0,0,9,439,24,14,3,0,0,3,0,3,27,513
POA2176,1660,325,277,261,308,222,132,675,20315,125,22,12,0,3,0,6,3,3,13,187,16344,2180,1767,344,303,274,326,233,144,771,22686
POA2177,481,101,72,122,93,72,41,281,7144,31,5,11,0,3,0,0,0,0,11,61,5706,697,520,101,89,125,98,75,41,332,7784
POA2178,60,21,22,21,11,13,4,42,1099,0,0,0,0,0,0,0,0,0,0,0,1083,91,67,24,25,24,14,19,7,58,1412
POA2179,51,9,3,14,21,9,0,69,1197,14,0,0,0,0,0,0,0,0,0,14,1272,56,57,15,3,26,21,9,4,83,1546
POA2190,790,189,153,145,126,127,72,500,8944,20,3,3,0,6,3,3,0,0,14,52,6668,985,849,205,178,164,141,133,79,582,9984
POA2191,148,32,24,22,40,27,11,78,1924,19,3,0,0,0,0,0,0,0,0,22,1687,222,178,36,24,29,47,37,11,96,2367
POA2192,598,181,208,231,208,142,87,222,5550,19,3,8,0,0,0,0,0,0,9,39,3549,621,679,201,222,245,226,152,94,278,6267
POA2193,337,95,195,204,149,101,64,160,4521,34,0,0,3,3,6,6,3,0,10,65,3788,426,440,129,208,226,177,117,77,218,5806
POA2194,1868,574,791,916,758,457,252,480,12622,27,0,6,3,3,14,6,7,3,16,85,5410,1808,1981,602,813,958,780,486,265,544,13647
POA2195,2148,736,889,800,822,723,310,586,13345,41,17,11,3,3,6,13,4,7,24,129,5307,1780,2266,769,937,838,871,746,336,662,14512
POA2196,1082,320,321,289,288,254,145,491,11139,52,10,12,0,3,0,0,6,3,14,100,7705,1307,1213,352,345,318,317,284,162,569,12572
POA2197,190,45,38,34,35,25,18,113,2317,11,0,0,0,0,0,0,0,0,4,15,1968,224,227,53,44,37,42,35,21,146,2797
POA2198,124,42,23,19,14,8,11,75,1986,7,0,0,0,0,0,0,3,0,3,13,2006,177,150,45,34,25,18,17,11,109,2592
POA2199,532,128,129,134,128,106,64,235,5917,27,6,7,0,0,3,0,0,0,9,52,4372,663,594,144,129,147,140,113,68,273,6643
POA2200,2379,596,616,697,611,478,258,726,18043,62,20,24,8,4,8,6,8,3,17,160,10619,2355,2548,633,649,754,650,513,281,838,19840
POA2203,274,69,136,149,125,68,47,96,3071,10,6,0,0,0,0,0,0,0,4,20,2818,390,447,97,173,188,169,106,63,153,4604
POA2204,546,201,298,357,347,189,93,427,7453,31,6,9,3,0,9,6,0,0,10,74,5960,788,840,277,367,429,432,248,132,544,10017
POA2205,650,197,197,226,203,140,67,200,4796,18,3,3,0,0,3,3,6,3,6,45,3052,549,776,237,229,256,245,179,88,250,5861
POA2206,195,46,53,45,51,36,23,213,5385,26,3,0,0,0,0,0,0,0,10,39,5428,382,297,63,74,70,62,52,32,270,6730
POA2207,824,208,260,266,191,173,93,474,8825,28,7,6,3,4,0,0,6,4,9,67,6893,1030,1011,270,326,300,218,214,115,602,10979
POA2208,215,50,42,62,39,47,34,139,3761,12,0,5,0,0,0,0,0,0,6,23,3311,403,270,64,63,75,52,52,41,170,4501
POA2209,644,114,138,161,128,101,42,179,5435,12,7,4,0,0,8,0,0,0,3,34,3764,883,714,131,157,192,146,114,45,230,6376
POA2210,771,145,174,171,151,116,49,221,6788,18,3,3,0,0,3,0,0,0,6,33,5600,1110,916,172,200,190,175,134,76,327,8900
POA2211,352,77,92,83,71,69,24,125,3674,19,0,3,0,0,0,0,0,0,5,27,3229,514,447,106,117,116,98,75,36,195,4933
POA2212,343,101,71,148,71,79,34,156,3473,20,7,6,0,0,0,0,0,0,3,36,2737,499,425,117,84,178,78,101,46,200,4465
POA2213,251,63,61,50,36,62,31,117,2739,10,0,0,0,0,0,0,0,0,0,10,2895,340,347,86,75,69,58,71,46,184,4171
POA2214,19,0,3,17,7,4,6,7,283,0,0,0,0,0,0,0,0,0,0,0,414,27,36,4,9,17,7,7,12,16,549
POA2216,1419,477,699,715,627,384,198,423,10877,41,8,4,6,7,8,7,3,6,9,99,6202,1211,1629,561,749,791,683,433,226,526,13011
POA2217,1210,387,604,545,460,293,186,276,8910,30,13,3,3,3,0,7,3,6,3,71,5255,1089,1370,414,644,583,491,345,219,356,10766
POA2218,921,253,283,329,270,198,102,250,6602,24,6,5,0,0,6,3,3,0,9,56,3825,977,1031,284,311,365,295,232,109,303,7732
POA2219,154,43,26,43,45,25,29,86,2507,13,0,0,0,3,0,0,0,0,6,22,2723,265,231,65,43,69,63,43,45,134,3681
