region_id,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_Tot_M_EO,C15_17F_O_E_Tot_M_O_EVWW,C15_17F_O_E_Tot_M_O_ENWNA,C15_17F_O_E_Tot_M_O_PENS,C15_17F_O_E_Tot_M_O_E_T,C15_17F_O_E_Tot_M_LPENS,C15_17F_O_E_Tot_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_Tot_M_EO,C15_17F_Tot_M_O_EVWW,C15_17F_Tot_M_O_ENWNA,C15_17F_Tot_M_O_PENS,C15_17F_Tot_M_O_E_T,C15_17F_Tot_M_LPENS,C15_17F_Tot_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_Tot_M_EO,C18_20F_O_E_Tot_M_O_EVWW,C18_20F_O_E_Tot_M_O_ENWNA,C18_20F_O_E_Tot_M_O_PENS,C18_20F_O_E_Tot_M_O_E_T,C18_20F_O_E_Tot_M_LPENS,C18_20F_O_E_Tot_M_Tot,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_Tot_M_EO,C18_20F_Tot_M_O_EVWW,C18_20F_Tot_M_O_ENWNA,C18_20F_Tot_M_O_PENS,C18_20F_Tot_M_O_E_T,C18_20F_Tot_M_LPENS,C18_20F_Tot_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_Tot_M_EO,C21_24F_O_E_Tot_M_O_EVWW,C21_24F_O_E_Tot_M_O_ENWNA,C21_24F_O_E_Tot_M_O_PENS,C21_24F_O_E_Tot_M_O_E_T,C21_24F_O_E_Tot_M_LPENS,C21_24F_O_E_Tot_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_Tot_M_EO,C21_24F_Tot_M_O_EVWW,C21_24F_Tot_M_O_ENWNA,C21_24F_Tot_M_O_PENS,C21_24F_Tot_M_O_E_T,C21_24F_Tot_M_LPENS,C21_24F_Tot_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_Tot_M_EO,TCF_O_E_Tot_M_O_EVWW,TCF_O_E_Tot_M_O_ENWNA,TCF_O_E_Tot_M_O_PENS,TCF_O_E_Tot_M_O_E_T,TCF_O_E_Tot_M_LPENS,TCF_O_E_Tot_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_Tot_M_EO,TCF_Tot_M_O_EVWW,TCF_Tot_M_O_ENWNA,TCF_Tot_M_O_PENS,TCF_Tot_M_O_E_T,TCF_Tot_M_LPENS,TCF_Tot_M_T
POA2000,3,0,17,3,20,4,0,24,0,27,0,6,4,0,10,0,10,0,0,0,0,0,0,0,3,26,8,0,34,0,37,0,0,0,0,0,0,0,17,29,8,0,37,0,54,16,0,0,0,0,0,16,3,13,3,0,16,0,19,0,5,3,0,8,0,8,0,0,0,0,0,0,0,3,18,6,0,24,0,27,0,0,0,0,0,0,0,19,18,6,0,24,0,43,8,0,0,0,0,0,8,3,11,0,0,11,0,14,0,4,6,0,10,0,10,0,0,0,0,0,0,0,3,15,6,0,21,0,24,0,0,0,0,0,0,0,11,15,6,0,21,0,32,158,11,3,0,14,0,172,50,336,27,0,363,0,413,4,50,51,0,101,0,105,3,6,0,0,6,0,9,57,392,78,0,470,0,527,0,0,0,0,0,0,0,215,403,81,0,484,0,699
POA2006,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13
POA2007,0,0,8,3,8,3,0,11,0,14,0,0,6,0,6,0,6,0,0,0,0,0,0,0,3,8,9,0,17,0,20,0,0,0,0,0,0,0,11,8,9,0,17,0,28,0,0,0,0,0,0,0,0,6,3,0,9,0,9,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,6,7,0,13,0,13,0,0,0,0,0,0,0,0,6,7,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,4,57,0,0,0,0,0,57,18,117,19,0,136,0,154,3,18,28,0,46,3,52,0,0,0,0,0,0,0,21,135,47,0,182,3,206,0,0,0,0,0,0,0,78,135,47,0,182,3,263
POA2008,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,10,3,0,0,3,0,13,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,0,3,0,3,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,155,3,0,0,3,0,158,13,42,0,0,42,0,55,0,3,6,0,9,0,9,0,0,0,0,0,0,0,13,45,6,0,51,0,64,0,3,0,0,3,0,3,168,51,6,0,57,0,225
POA2009,0,0,15,3,5,4,0,9,0,12,0,5,8,0,13,0,13,0,0,0,0,0,0,0,3,10,12,0,22,0,25,0,0,0,0,0,0,0,18,10,12,0,22,0,40,18,0,0,0,0,0,18,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,18,17,0,0,17,0,35,20,0,0,0,0,0,20,0,8,0,0,8,0,8,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,20,11,0,0,11,0,31,321,28,0,0,28,0,349,80,264,22,0,286,0,366,6,24,24,0,48,0,54,0,0,0,0,0,0,0,86,288,46,0,334,0,420,0,0,0,0,0,0,0,407,316,46,0,362,0,769
POA2010,3,0,44,3,14,3,0,17,0,20,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,14,6,0,20,0,23,0,0,0,0,0,0,0,44,17,6,0,23,0,67,13,3,0,0,3,0,16,3,6,0,0,6,0,9,0,5,3,0,8,0,8,0,0,0,0,0,0,0,3,11,3,0,14,0,17,0,0,0,0,0,0,0,16,14,3,0,17,0,33,9,0,0,0,0,0,9,0,5,3,0,8,0,8,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,5,6,0,11,0,11,0,0,0,0,0,0,0,9,5,6,0,11,0,20,586,34,0,0,34,0,620,75,156,15,0,171,0,246,3,27,18,0,45,3,51,0,0,0,0,0,0,0,78,183,33,0,216,3,297,0,0,0,0,0,0,0,664,217,33,0,250,3,917
POA2011,0,0,16,3,8,0,0,8,0,11,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,8,3,0,11,0,14,0,0,0,0,0,0,0,19,8,3,0,11,0,30,16,0,0,0,0,0,16,0,5,0,0,5,0,5,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,5,3,0,8,0,8,0,0,0,0,0,0,0,16,5,3,0,8,0,24,6,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,6,0,0,0,0,0,0,0,9,0,3,0,3,0,12,303,24,0,0,24,0,327,54,84,0,0,84,0,138,0,8,12,0,20,0,20,0,0,0,0,0,0,0,54,92,12,0,104,0,158,0,0,0,0,0,3,3,357,116,12,0,128,3,488
POA2015,0,0,24,3,6,0,0,6,0,9,0,3,3,0,6,0,6,0,0,0,3,3,0,3,3,9,3,3,15,0,18,0,0,0,0,0,0,0,27,9,3,3,15,0,42,15,0,0,0,0,0,15,3,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,7,0,0,0,0,0,0,0,18,4,0,0,4,0,22,3,0,0,0,0,0,3,3,3,0,0,3,0,6,0,3,3,0,6,0,6,0,0,0,0,0,0,0,3,6,3,0,9,0,12,0,0,0,0,0,0,0,6,6,3,0,9,0,15,492,30,0,0,30,0,522,55,97,6,0,103,0,158,0,20,16,0,36,0,36,0,0,0,3,3,0,3,55,117,22,3,142,0,197,0,6,0,0,6,0,6,547,153,22,3,178,0,725
POA2016,0,0,24,0,15,3,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,18,0,18,0,0,0,0,0,0,0,24,15,3,0,18,0,42,8,0,0,0,0,0,8,0,9,0,0,9,0,9,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,9,3,0,12,0,12,0,0,0,0,0,0,0,8,9,3,0,12,0,20,12,0,0,0,0,0,12,0,3,0,0,3,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,6,0,6,0,0,0,0,0,0,0,12,3,3,0,6,0,18,381,24,0,6,30,0,411,44,117,12,0,129,0,173,0,4,15,0,19,0,19,0,0,0,0,0,0,0,44,121,27,0,148,0,192,0,0,0,0,0,0,0,425,145,27,6,178,0,603
POA2017,0,0,20,0,13,0,0,13,0,13,0,4,3,0,7,0,7,0,0,0,0,0,0,0,0,17,3,0,20,0,20,0,0,0,0,0,0,0,20,17,3,0,20,0,40,9,0,0,0,0,0,9,0,13,0,0,13,0,13,0,5,4,0,9,0,9,0,0,0,0,0,0,0,0,18,4,0,22,0,22,0,0,0,0,0,0,0,9,18,4,0,22,0,31,8,0,0,0,0,0,8,0,6,0,0,6,0,6,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,6,3,0,9,0,9,0,0,0,0,0,0,0,8,6,3,0,9,0,17,277,15,0,0,15,0,292,45,265,10,0,275,0,320,0,47,26,0,73,0,73,0,0,0,0,0,0,0,45,312,36,0,348,0,393,0,3,0,0,3,0,3,322,330,36,0,366,0,688
