region_id,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
POA2065,0,3710,3710,4045,660,4705,1556,205,1761,1145,48,1193,334,5,339,89,7,96,7169,4635,11804
POA2066,0,2641,2641,2962,380,3342,1557,89,1646,1769,16,1785,735,5,740,201,0,201,7224,3131,10355
POA2067,0,1941,1941,2373,330,2703,1530,109,1639,1319,39,1358,453,25,478,156,5,161,5831,2449,8280
POA2068,0,1073,1073,1503,122,1625,898,27,925,1219,6,1225,478,5,483,125,0,125,4223,1233,5456
POA2069,0,684,684,1175,50,1225,758,18,776,955,9,964,508,0,508,151,0,151,3547,761,4308
POA2070,0,733,733,1024,48,1072,623,19,642,974,4,978,451,0,451,135,0,135,3207,804,4011
POA2071,0,719,719,1093,42,1135,655,7,662,926,9,935,411,6,417,137,7,144,3222,790,4012
POA2072,0,357,357,688,35,723,399,5,404,460,3,463,192,0,192,58,0,58,1797,400,2197
POA2073,0,665,665,1373,53,1426,900,10,910,1250,0,1250,567,4,571,191,3,194,4281,735,5016
POA2074,0,1321,1321,2141,64,2205,1076,14,1090,1545,0,1545,661,0,661,210,0,210,5633,1399,7032
POA2075,0,892,892,1923,39,1962,1032,5,1037,1438,3,1441,609,0,609,224,0,224,5226,939,6165
POA2076,0,1312,1312,2240,77,2317,1270,22,1292,1713,9,1722,720,5,725,281,3,284,6224,1428,7652
POA2077,0,3164,3164,3785,345,4130,2468,51,2519,2170,25,2195,784,6,790,276,4,280,9483,3595,13078
POA2079,0,291,291,618,39,657,437,4,441,577,3,580,243,0,243,83,0,83,1958,337,2295
POA2080,0,98,98,170,8,178,87,0,87,121,0,121,53,0,53,14,0,14,445,106,551
POA2081,0,193,193,430,29,459,321,4,325,397,0,397,197,0,197,62,0,62,1407,226,1633
POA2082,0,246,246,578,19,597,359,8,367,424,0,424,193,0,193,47,0,47,1601,273,1874
POA2083,0,163,163,199,17,216,81,3,84,94,0,94,38,0,38,11,0,11,423,183,606
POA2084,0,137,137,312,14,326,173,4,177,283,3,286,134,0,134,40,0,40,942,158,1100
POA2085,0,568,568,1061,17,1078,527,4,531,801,0,801,370,3,373,134,0,134,2893,592,3485
POA2086,0,459,459,1162,41,1203,725,17,742,1131,6,1137,469,3,472,160,0,160,3647,526,4173
POA2087,0,735,735,1127,41,1168,680,7,687,964,4,968,420,4,424,135,0,135,3326,791,4117
POA2088,0,3405,3405,3297,290,3587,1371,40,1411,1484,14,1498,680,0,680,162,0,162,6994,3749,10743
POA2089,0,1956,1956,1775,312,2087,527,83,610,329,12,341,80,0,80,15,3,18,2726,2366,5092
POA2090,0,2151,2151,1842,301,2143,685,74,759,521,7,528,147,3,150,36,0,36,3231,2536,5767
POA2092,0,279,279,576,25,601,322,5,327,592,7,599,258,0,258,60,0,60,1808,316,2124
POA2093,0,1706,1706,2213,219,2432,1225,26,1251,1628,10,1638,601,3,604,149,3,152,5816,1967,7783
POA2094,0,580,580,767,96,863,334,41,375,297,4,301,102,3,105,16,0,16,1516,724,2240
POA2095,0,2052,2052,2144,409,2553,748,160,908,543,35,578,183,10,193,38,3,41,3656,2669,6325
POA2096,0,1442,1442,1692,312,2004,764,62,826,800,19,819,279,3,282,97,0,97,3632,1838,5470
POA2097,0,958,958,1504,119,1623,799,21,820,987,11,998,421,0,421,165,3,168,3876,1112,4988
POA2099,0,3928,3928,4161,524,4685,2205,87,2292,2116,32,2148,804,9,813,372,4,376,9658,4584,14242
POA2100,0,1243,1243,1729,122,1851,1043,26,1069,1463,6,1469,612,5,617,223,3,226,5070,1405,6475
POA2101,0,1839,1839,1984,177,2161,912,52,964,1050,12,1062,462,0,462,150,4,154,4558,2084,6642
POA2102,0,281,281,582,26,608,353,7,360,468,5,473,181,0,181,73,0,73,1657,319,1976
POA2103,0,827,827,1175,77,1252,538,23,561,626,3,629,277,0,277,91,0,91,2707,930,3637
POA2104,0,365,365,395,15,410,136,0,136,166,0,166,74,0,74,33,0,33,804,380,1184
POA2105,0,102,102,225,11,236,121,0,121,128,0,128,52,0,52,7,0,7,533,113,646
POA2106,0,721,721,1063,86,1149,492,15,507,594,4,598,237,0,237,82,0,82,2468,826,3294
POA2107,0,874,874,1567,72,1639,812,15,827,1024,3,1027,419,4,423,149,0,149,3971,968,4939
POA2108,0,183,183,290,15,305,91,0,91,75,0,75,35,0,35,11,0,11,502,198,700
POA2109,0,136,136,50,14,64,23,15,38,17,8,25,7,3,10,3,3,6,100,179,279
POA2110,0,786,786,897,48,945,444,4,448,569,3,572,288,3,291,106,0,106,2304,844,3148
POA2111,0,1600,1600,1471,138,1609,751,30,781,832,7,839,324,0,324,119,0,119,3497,1775,5272
POA2112,0,2372,2372,2688,298,2986,1694,64,1758,1831,30,1861,772,9,781,265,7,272,7250,2780,10030
POA2113,0,1566,1566,1740,219,1959,1000,85,1085,1062,29,1091,371,6,377,142,3,145,4315,1908,6223
POA2114,0,2050,2050,2367,264,2631,1365,65,1430,1320,29,1349,483,5,488,174,6,180,5709,2419,8128
POA2115,0,684,684,818,71,889,560,14,574,639,6,645,265,0,265,134,0,134,2416,775,3191
POA2116,0,426,426,530,48,578,378,14,392,441,3,444,169,0,169,70,0,70,1588,491,2079
POA2117,0,1653,1653,1734,155,1889,1093,30,1123,1206,15,1221,520,6,526,255,0,255,4808,1859,6667
POA2118,0,1071,1071,1999,87,2086,1402,29,1431,1584,13,1597,612,4,616,294,0,294,5891,1204,7095
POA2119,0,408,408,1012,24,1036,621,10,631,852,7,859,369,0,369,143,0,143,2997,449,3446
POA2120,0,1074,1074,1888,74,1962,1150,13,1163,1488,6,1494,636,4,640,219,0,219,5381,1171,6552
POA2121,0,1589,1589,2270,168,2438,1571,79,1650,1866,40,1906,694,10,704,247,10,257,6648,1896,8544
POA2122,0,2400,2400,2719,338,3057,1801,184,1985,1662,138,1800,599,80,679,302,42,344,7083,3182,10265
POA2125,0,578,578,1318,30,1348,944,4,948,1374,4,1378,558,0,558,211,0,211,4405,616,5021
POA2126,0,662,662,1384,30,1414,1201,0,1201,1635,0,1635,631,0,631,245,0,245,5096,692,5788
POA2127,0,672,672,1037,108,1145,549,22,571,493,0,493,129,0,129,35,0,35,2243,802,3045
POA2128,0,120,120,159,28,187,107,7,114,83,4,87,53,0,53,43,0,43,445,159,604
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2130,0,908,908,784,170,954,392,31,423,315,12,327,65,4,69,34,0,34,1590,1125,2715
POA2131,0,2282,2282,2271,408,2679,1391,154,1545,1080,55,1135,365,12,377,187,10,197,5294,2921,8215
POA2132,0,727,727,862,119,981,604,30,634,647,8,655,293,10,303,132,6,138,2538,900,3438
POA2133,0,941,941,1018,97,1115,653,15,668,682,5,687,309,3,312,143,0,143,2805,1061,3866
POA2134,0,912,912,1021,207,1228,729,134,863,672,70,742,270,41,311,166,13,179,2858,1377,4235
POA2135,0,1384,1384,1766,239,2005,1338,155,1493,1278,118,1396,623,43,666,365,21,386,5370,1960,7330
POA2136,0,462,462,567,65,632,416,9,425,462,3,465,194,3,197,90,0,90,1729,542,2271
POA2137,0,1571,1571,2535,219,2754,1491,69,1560,1545,18,1563,611,3,614,236,0,236,6418,1880,8298
POA2138,0,919,919,1422,188,1610,944,94,1038,790,54,844,272,12,284,82,3,85,3510,1270,4780
POA2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2140,0,769,769,1084,160,1244,883,85,968,729,27,756,233,12,245,139,8,147,3068,1061,4129
POA2141,0,1249,1249,1781,216,1997,1524,84,1608,1605,45,1650,748,19,767,568,14,582,6226,1627,7853
POA2142,0,1719,1719,1587,184,1771,1188,72,1260,1083,44,1127,573,11,584,602,3,605,5033,2033,7066
POA2143,0,479,479,499,58,557,408,10,418,442,3,445,235,3,238,173,0,173,1757,553,2310
POA2144,0,1449,1449,1781,271,2052,1720,128,1848,1790,67,1857,1047,42,1089,1019,30,1049,7357,1987,9344
POA2145,0,4707,4707,6413,515,6928,4767,137,4904,4444,48,4492,1902,13,1915,1072,8,1080,18598,5428,24026
POA2146,0,972,972,1376,105,1481,1050,10,1060,1033,8,1041,467,3,470,232,0,232,4158,1098,5256
POA2147,0,2463,2463,3331,207,3538,2224,37,2261,2331,14,2345,975,5,980,513,3,516,9374,2729,12103
POA2148,0,3809,3809,5059,413,5472,3719,91,3810,3631,29,3660,1606,8,1614,1127,4,1131,15142,4354,19496
POA2150,0,2263,2263,2495,437,2932,1682,183,1865,1127,83,1210,392,28,420,206,11,217,5902,3005,8907
POA2151,0,1748,1748,2047,211,2258,1177,54,1231,1165,5,1170,430,3,433,217,0,217,5036,2021,7057
POA2152,0,1126,1126,1261,115,1376,642,22,664,586,4,590,214,0,214,82,0,82,2785,1267,4052
POA2153,0,2274,2274,4973,228,5201,3226,47,3273,4052,15,4067,1641,15,1656,624,23,647,14516,2602,17118
POA2154,0,1787,1787,3357,146,3503,2192,31,2223,2803,11,2814,1200,12,1212,525,0,525,10077,1987,12064
POA2155,0,930,930,2713,135,2848,2316,34,2350,3907,6,3913,1809,3,1812,749,0,749,11494,1108,12602
POA2156,0,430,430,1102,37,1139,658,5,663,902,0,902,436,0,436,239,0,239,3337,472,3809
POA2157,0,155,155,329,12,341,179,0,179,219,0,219,157,0,157,83,3,86,967,170,1137
POA2158,0,418,418,706,25,731,454,3,457,575,0,575,276,0,276,155,0,155,2166,446,2612
POA2159,0,291,291,444,25,469,221,3,224,291,0,291,147,0,147,92,0,92,1195,319,1514
POA2160,0,2343,2343,2528,224,2752,1747,50,1797,1695,21,1716,1014,11,1025,867,3,870,7851,2652,10503
POA2161,0,1867,1867,1912,163,2075,1324,35,1359,1347,20,1367,886,0,886,1007,4,1011,6476,2089,8565
POA2162,0,1201,1201,1241,102,1343,919,8,927,957,6,963,554,0,554,482,0,482,4153,1317,5470
POA2163,0,917,917,654,67,721,443,7,450,357,0,357,244,0,244,232,3,235,1930,994,2924
POA2164,0,1037,1037,1495,98,1593,992,4,996,1045,0,1045,633,0,633,464,3,467,4629,1142,5771
POA2165,0,2220,2220,2777,184,2961,2191,40,2231,2185,9,2194,1377,4,1381,1158,0,1158,9688,2457,12145
POA2166,0,2586,2586,3161,370,3531,2844,79,2923,2811,31,2842,1607,10,1617,1409,7,1416,11832,3083,14915
POA2167,0,470,470,647,41,688,527,4,531,452,0,452,192,0,192,100,0,100,1918,515,2433
POA2168,0,2116,2116,2348,169,2517,2094,17,2111,2579,3,2582,1524,3,1527,1289,0,1289,9834,2308,12142
POA2170,0,5633,5633,7132,546,7678,5438,64,5502,5903,24,5927,2958,7,2965,1973,4,1977,23404,6278,29682
POA2171,0,445,445,1180,42,1222,1285,10,1295,1879,3,1882,1086,0,1086,638,0,638,6068,500,6568
POA2172,0,47,47,141,4,145,120,5,125,195,0,195,92,0,92,40,0,40,588,56,644
POA2173,0,411,411,920,70,990,785,7,792,1173,3,1176,438,0,438,162,0,162,3478,491,3969
POA2174,0,29,29,26,0,26,29,0,29,12,0,12,15,0,15,15,0,15,97,29,126
POA2175,0,74,74,115,6,121,94,0,94,99,0,99,75,0,75,48,0,48,431,80,511
POA2176,0,1241,1241,2850,98,2948,2636,18,2654,3208,6,3214,1881,0,1881,1210,0,1210,11785,1363,13148
POA2177,0,408,408,764,35,799,813,9,822,1046,0,1046,596,0,596,480,3,483,3699,455,4154
POA2178,0,157,157,340,11,351,255,4,259,246,3,249,171,0,171,164,0,164,1176,175,1351
POA2179,0,308,308,401,25,426,231,0,231,268,0,268,187,0,187,144,0,144,1231,333,1564
POA2190,0,1384,1384,1502,66,1568,1107,10,1117,1265,3,1268,965,0,965,892,3,895,5731,1466,7197
POA2191,0,444,444,523,32,555,340,3,343,385,0,385,193,0,193,121,0,121,1562,479,2041
POA2192,0,914,914,1069,123,1192,772,21,793,684,4,688,357,3,360,247,4,251,3129,1069,4198
POA2193,0,1045,1045,1408,142,1550,925,26,951,893,8,901,369,6,375,162,6,168,3757,1233,4990
POA2194,0,1354,1354,1775,238,2013,1569,73,1642,1200,40,1240,514,16,530,319,4,323,5377,1725,7102
POA2195,0,1493,1493,1678,229,1907,1549,76,1625,1411,45,1456,732,15,747,542,4,546,5912,1862,7774
POA2196,0,1695,1695,1940,148,2088,1483,19,1502,1632,12,1644,1030,12,1042,901,7,908,6986,1893,8879
POA2197,0,534,534,612,31,643,415,9,424,452,0,452,325,0,325,181,0,181,1985,574,2559
POA2198,0,351,351,743,20,763,453,4,457,539,0,539,320,3,323,174,0,174,2229,378,2607
POA2199,0,998,998,1072,80,1152,758,12,770,905,9,914,563,0,563,452,4,456,3750,1103,4853
POA2200,0,2293,2293,2783,226,3009,2278,61,2339,2237,21,2258,1242,10,1252,1066,5,1071,9606,2616,12222
POA2203,0,1576,1576,1510,270,1780,806,46,852,646,18,664,219,9,228,75,0,75,3256,1919,5175
POA2204,0,2479,2479,2588,554,3142,1419,162,1581,1187,71,1258,419,23,442,288,4,292,5901,3293,9194
POA2205,0,860,860,1195,197,1392,706,57,763,595,29,624,335,10,345,282,7,289,3113,1160,4273
POA2206,0,1149,1149,1828,94,1922,1159,12,1171,1256,5,1261,515,0,515,263,3,266,5021,1263,6284
POA2207,0,1740,1740,2358,163,2521,1668,34,1702,1719,10,1729,806,9,815,477,0,477,7028,1956,8984
POA2208,0,689,689,1136,53,1189,760,4,764,774,7,781,338,3,341,157,0,157,3165,756,3921
POA2209,0,1144,1144,1362,77,1439,904,19,923,900,7,907,385,3,388,218,0,218,3769,1250,5019
POA2210,0,2425,2425,2709,150,2859,1643,20,1663,1733,14,1747,804,5,809,383,0,383,7272,2614,9886
POA2211,0,1327,1327,1524,89,1613,996,16,1012,998,3,1001,481,0,481,232,0,232,4231,1435,5666
POA2212,0,1070,1070,1269,88,1357,839,19,858,911,8,919,371,3,374,239,3,242,3629,1191,4820
POA2213,0,1453,1453,1958,114,2072,1156,14,1170,1437,8,1445,636,0,636,270,0,270,5457,1589,7046
POA2214,0,155,155,422,15,437,243,0,243,272,0,272,106,0,106,54,0,54,1097,170,1267
POA2216,0,2248,2248,2601,358,2959,1627,110,1737,1344,63,1407,530,24,554,340,16,356,6442,2819,9261
POA2217,0,2155,2155,2455,254,2709,1622,64,1686,1339,34,1373,526,16,542,252,4,256,6194,2527,8721
POA2218,0,1209,1209,1493,161,1654,1085,39,1124,869,11,880,344,3,347,202,7,209,3993,1430,5423
POA2219,0,1532,1532,1512,122,1634,751,8,759,694,6,700,274,0,274,114,0,114,3345,1668,5013
POA2220,0,1614,1614,2340,307,2647,1991,202,2193,1766,96,1862,690,30,720,451,18,469,7238,2267,9505
POA2221,0,973,973,1310,82,1392,930,14,944,1059,0,1059,552,6,558,260,0,260,4111,1075,5186
POA2222,0,1108,1108,1126,133,1259,789,23,812,783,7,790,254,3,257,117,3,120,3069,1277,4346
POA2223,0,1757,1757,2106,187,2293,1237,18,1255,1315,10,1325,516,6,522,186,0,186,5360,1978,7338
POA2224,0,1035,1035,1563,63,1626,781,6,787,836,6,842,378,0,378,139,0,139,3697,1110,4807
POA2225,0,229,229,488,17,505,351,3,354,414,0,414,203,0,203,55,0,55,1511,249,1760
POA2226,0,776,776,1150,68,1218,712,10,722,855,0,855,379,0,379,110,0,110,3206,854,4060
POA2227,0,1061,1061,1552,103,1655,788,15,803,1000,0,1000,433,0,433,123,0,123,3896,1179,5075
POA2228,0,1707,1707,2088,182,2270,1005,29,1034,1054,6,1060,405,3,408,157,0,157,4709,1927,6636
POA2229,0,2532,2532,3029,215,3244,1485,29,1514,1733,3,1736,813,3,816,269,0,269,7329,2782,10111
POA2230,0,3518,3518,3631,493,4124,1419,56,1475,1305,11,1316,595,0,595,182,3,185,7132,4081,11213
POA2231,0,132,132,178,8,186,137,0,137,179,0,179,66,0,66,35,0,35,595,140,735
POA2232,0,2964,2964,3637,283,3920,1820,37,1857,1975,6,1981,764,0,764,267,0,267,8463,3290,11753
POA2233,0,1453,1453,2820,106,2926,1682,12,1694,2230,3,2233,1018,0,1018,354,0,354,8104,1574,9678
POA2234,0,874,874,2326,70,2396,1840,11,1851,2621,9,2630,1175,3,1178,401,0,401,8363,967,9330
POA2250,0,6586,6586,7215,625,7840,3590,71,3661,3795,22,3817,1599,0,1599,710,6,716,16909,7310,24219
POA2251,0,2877,2877,3736,176,3912,1674,15,1689,2007,3,2010,862,3,865,330,0,330,8609,3074,11683
POA2256,0,2139,2139,2002,172,2174,808,12,820,675,0,675,267,0,267,137,0,137,3889,2323,6212
POA2257,0,3387,3387,3751,288,4039,1529,23,1552,1392,0,1392,527,5,532,249,0,249,7448,3703,11151
POA2258,0,327,327,528,40,568,276,6,282,308,3,311,169,3,172,76,0,76,1357,379,1736
POA2259,0,4272,4272,6140,380,6520,2898,36,2934,3083,17,3100,1479,7,1486,747,0,747,14347,4712,19059
POA2260,0,1600,1600,2592,197,2789,1140,64,1204,1380,12,1392,595,3,598,198,0,198,5905,1876,7781
POA2261,0,5325,5325,6157,505,6662,2814,36,2850,2747,17,2764,1212,3,1215,554,3,557,13484,5889,19373
POA2262,0,1877,1877,2356,200,2556,1191,19,1210,1051,0,1051,543,0,543,291,0,291,5432,2096,7528
POA2263,0,3079,3079,2967,254,3221,1260,23,1283,990,3,993,409,0,409,246,0,246,5872,3359,9231
POA2264,0,1348,1348,1882,130,2012,652,9,661,605,3,608,306,0,306,136,0,136,3581,1490,5071
POA2265,0,414,414,580,43,623,265,10,275,277,3,280,140,3,143,65,0,65,1327,473,1800
POA2267,0,290,290,464,23,487,148,0,148,120,0,120,56,0,56,19,0,19,807,313,1120
POA2278,0,114,114,234,19,253,189,0,189,180,0,180,89,0,89,37,0,37,729,133,862
POA2280,0,2368,2368,3392,176,3568,1481,18,1499,1664,4,1668,641,0,641,251,0,251,7429,2566,9995
POA2281,0,1467,1467,1793,99,1892,759,8,767,720,3,723,294,0,294,105,0,105,3671,1577,5248
POA2282,0,1188,1188,1882,70,1952,755,14,769,977,3,980,375,0,375,123,0,123,4112,1275,5387
POA2283,0,2117,2117,3191,159,3350,1326,12,1338,1188,6,1194,499,0,499,236,0,236,6440,2294,8734
POA2284,0,1080,1080,1302,95,1397,620,10,630,541,3,544,244,0,244,97,3,100,2804,1191,3995
POA2285,0,2118,2118,3144,210,3354,1752,34,1786,1762,6,1768,701,0,701,264,0,264,7623,2368,9991
POA2286,0,235,235,371,29,400,205,3,208,208,0,208,100,0,100,51,0,51,935,267,1202
POA2287,0,2652,2652,3690,268,3958,1985,82,2067,2042,37,2079,860,23,883,329,18,347,8906,3080,11986
POA2289,0,1724,1724,2393,192,2585,1089,44,1133,1180,14,1194,451,3,454,140,0,140,5253,1977,7230
POA2290,0,3027,3027,4025,268,4293,1849,39,1888,1944,19,1963,765,3,768,293,0,293,8876,3356,12232
POA2291,0,1596,1596,1583,267,1850,693,101,794,726,32,758,319,10,329,75,0,75,3396,2006,5402
POA2292,0,342,342,290,72,362,143,17,160,113,3,116,36,0,36,22,0,22,604,434,1038
POA2293,0,284,284,293,79,372,137,21,158,73,3,76,24,0,24,4,3,7,531,390,921
POA2294,0,260,260,255,52,307,96,27,123,76,4,80,26,0,26,5,0,5,458,343,801
POA2295,0,690,690,781,61,842,323,5,328,224,0,224,101,0,101,38,0,38,1467,756,2223
POA2296,0,257,257,241,76,317,96,25,121,57,7,64,20,0,20,11,0,11,425,365,790
POA2297,0,206,206,196,46,242,104,9,113,61,0,61,24,0,24,13,0,13,398,261,659
POA2298,0,1192,1192,1084,176,1260,505,66,571,367,34,401,147,24,171,74,15,89,2177,1507,3684
POA2299,0,1262,1262,1182,200,1382,616,83,699,524,44,568,197,28,225,65,20,85,2584,1637,4221
POA2300,0,1758,1758,1361,392,1753,416,153,569,305,42,347,104,14,118,26,3,29,2212,2362,4574
POA2302,0,132,132,80,29,109,20,9,29,10,0,10,0,0,0,0,0,0,110,170,280
POA2303,0,1382,1382,1053,149,1202,483,74,557,424,18,442,174,6,180,47,4,51,2181,1633,3814
POA2304,0,1916,1916,1776,321,2097,837,81,918,605,29,634,236,6,242,119,3,122,3573,2356,5929
POA2305,0,1311,1311,1362,131,1493,653,30,683,753,8,761,287,0,287,81,0,81,3136,1480,4616
POA2306,0,443,443,325,22,347,193,3,196,127,0,127,77,0,77,43,0,43,765,468,1233
POA2307,0,436,436,474,53,527,233,15,248,172,12,184,60,6,66,38,3,41,977,525,1502
POA2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2311,0,82,82,121,5,126,48,0,48,43,0,43,17,0,17,9,0,9,238,87,325
POA2312,0,111,111,200,9,209,78,3,81,84,0,84,42,0,42,18,0,18,422,123,545
POA2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2315,0,1497,1497,2002,126,2128,601,9,610,601,7,608,218,0,218,94,0,94,3516,1639,5155
POA2316,0,457,457,695,38,733,280,0,280,308,0,308,142,0,142,74,0,74,1499,495,1994
POA2317,0,750,750,1018,55,1073,284,4,288,253,0,253,122,0,122,41,0,41,1718,809,2527
POA2318,0,598,598,1290,46,1336,633,5,638,783,0,783,311,0,311,151,0,151,3168,649,3817
