region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
POA2034,0,0,6,14,29,55,77,127,58,366,0,0,3,0,6,8,13,13,4,47,68,161,419,292,196,203,171,126,51,1687,316,1277,4534,3379,2356,1777,1154,778,325,15896
POA2035,8,10,16,34,83,217,376,397,204,1345,0,4,12,13,19,42,62,87,36,275,144,294,494,417,389,328,352,314,145,2877,938,2808,5276,4965,4280,3461,2546,1808,782,26864
POA2036,6,10,26,77,113,231,244,260,141,1108,0,10,16,10,37,51,46,56,15,241,125,272,581,587,476,416,330,276,178,3241,803,1758,3422,4076,3885,3288,2101,1389,618,21340
POA2037,3,3,11,18,52,62,83,63,31,326,0,0,8,11,15,22,17,18,8,99,53,196,337,204,152,153,113,75,24,1307,376,1642,3340,2200,1613,1577,868,414,125,12155
POA2038,0,0,4,3,15,27,41,49,15,154,0,3,0,3,3,3,8,6,4,30,13,26,97,97,78,90,62,72,41,576,118,550,1754,1732,1214,952,451,260,81,7112
POA2039,0,0,11,4,8,24,33,27,8,115,0,0,0,0,0,0,9,4,3,16,11,29,117,113,53,56,49,27,12,467,106,312,1716,1823,1016,899,426,146,36,6480
POA2040,6,3,9,22,50,127,212,267,95,791,0,0,6,3,7,23,34,58,12,143,34,73,209,278,171,160,171,179,149,1424,328,1126,3776,4496,2726,2030,1139,812,367,16800
POA2041,0,0,6,8,27,31,46,60,34,212,0,0,0,3,0,8,3,12,4,30,29,51,154,191,153,155,110,72,26,941,211,599,2555,2932,2150,2012,1089,429,145,12122
POA2042,4,3,6,24,37,75,109,99,26,383,0,0,0,4,6,14,29,44,5,102,83,294,498,330,194,120,86,78,25,1708,374,2070,5195,3624,2140,1280,609,377,90,15759
POA2043,0,3,3,4,12,31,30,11,6,100,0,0,0,0,7,0,5,6,0,18,7,14,66,57,38,30,27,22,10,271,75,460,2226,1640,859,467,195,74,23,6019
POA2044,0,0,6,10,34,85,102,80,25,342,0,0,4,7,14,26,22,25,9,107,20,54,147,118,83,96,50,47,18,633,167,517,1494,1417,998,737,373,238,70,6011
POA2045,0,0,3,3,17,60,170,229,94,576,0,0,0,0,3,13,27,62,13,118,19,26,44,50,52,51,85,113,90,530,140,341,521,962,1054,768,556,568,267,5177
POA2046,0,3,10,23,64,199,428,486,181,1394,0,6,11,15,9,38,87,96,25,287,37,48,175,190,198,180,205,235,107,1375,479,1218,3837,4348,3497,2840,1925,1499,587,20230
POA2047,0,3,0,3,11,41,88,108,44,298,0,0,0,4,3,7,11,16,4,45,27,49,171,170,114,103,103,143,101,981,179,523,1979,1994,1464,1307,907,659,320,9332
POA2048,0,0,0,5,16,49,100,101,21,292,0,0,4,0,5,8,25,12,6,60,21,36,120,108,74,66,55,48,15,543,136,593,1811,1494,975,653,422,270,89,6443
POA2049,3,0,3,12,45,82,121,97,23,386,0,0,6,9,7,24,32,31,12,121,26,41,178,153,123,99,92,63,61,836,211,761,2156,2039,1402,1051,615,339,128,8702
POA2050,0,0,3,0,11,16,25,20,14,89,0,0,3,3,3,0,5,3,0,17,19,84,204,126,76,63,22,17,0,611,107,763,2279,1410,772,456,180,87,26,6080
POA2052,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,46,8,0,0,0,0,0,0,75,528,1059,179,23,7,4,0,0,0,1800
POA2060,0,0,5,6,3,8,19,27,21,89,0,0,5,0,9,0,0,6,0,20,35,74,274,198,138,112,94,90,73,1088,130,798,3379,2047,1390,1364,982,493,273,10856
POA2061,0,0,3,3,3,9,13,14,4,49,0,0,0,0,0,3,0,10,0,13,15,47,188,136,96,85,90,49,23,729,68,290,1523,995,696,716,587,252,103,5230
POA2062,0,0,5,0,5,11,9,19,15,64,0,0,3,0,3,3,6,3,0,18,14,37,122,69,61,52,40,24,14,433,85,311,1518,1297,929,734,459,193,86,5612
POA2063,0,0,0,0,3,6,14,24,18,65,0,0,0,0,0,0,0,0,4,4,14,6,16,28,33,26,20,30,15,188,127,314,454,867,909,795,426,266,131,4289
POA2064,3,0,15,7,12,15,19,31,10,112,3,0,0,3,6,3,9,9,0,33,12,24,62,84,53,50,37,31,20,373,145,565,1827,1638,1060,812,411,261,129,6848
POA2065,3,3,7,14,20,61,60,63,35,266,0,4,10,21,3,3,16,21,0,78,51,141,500,329,174,163,119,110,75,1662,383,1770,7092,4986,3181,2764,1566,894,371,23007
POA2066,3,4,11,13,21,43,78,110,106,389,0,3,8,15,7,12,7,12,6,70,44,60,195,169,138,152,127,115,129,1129,523,1508,4134,4491,3754,3006,1889,1166,738,21209
POA2067,3,8,6,15,35,94,73,98,61,393,0,6,14,29,28,23,26,36,33,195,76,180,362,241,177,149,122,110,116,1533,554,1839,4298,3575,2869,2281,1327,940,544,18227
POA2068,0,0,0,12,15,53,115,105,59,359,0,3,0,0,7,16,15,18,10,69,43,39,65,89,117,97,80,83,52,665,316,706,1536,2729,2410,1758,1085,755,361,11656
POA2069,0,0,7,6,7,28,33,37,39,157,0,0,8,3,0,0,6,7,7,31,25,30,49,93,63,71,59,63,53,506,307,727,1057,1936,2012,1618,1040,684,349,9730
POA2070,0,0,0,3,7,22,27,31,23,113,0,0,3,0,6,6,3,5,6,29,42,36,36,61,88,69,45,66,72,515,314,712,845,1682,2024,1390,878,646,384,8875
POA2071,3,0,0,9,15,25,22,31,19,124,0,5,0,4,8,6,6,11,3,43,35,22,43,56,83,68,46,69,113,535,377,748,990,1437,1999,1456,963,671,446,9087
POA2072,0,0,0,4,5,9,8,14,10,50,0,0,3,0,5,5,7,6,0,26,11,21,25,27,43,21,28,37,42,255,177,414,588,809,1062,806,527,337,260,4980
POA2073,3,0,0,3,9,18,36,38,27,134,0,0,3,3,8,3,3,4,3,27,30,27,32,73,68,62,47,56,43,438,429,938,1078,2196,2609,1891,1115,739,330,11325
POA2074,5,0,6,6,9,20,32,46,42,166,0,0,3,3,6,0,6,9,6,33,48,31,71,112,111,117,95,159,202,946,553,1046,1415,2769,3182,2467,1865,1523,935,15755
POA2075,0,0,0,6,6,19,47,49,29,156,0,0,6,3,7,0,6,6,4,32,37,29,50,81,103,92,85,104,60,641,474,1066,1201,2363,3010,2276,1885,1276,485,14036
POA2076,7,0,7,14,22,34,58,69,95,306,0,0,3,6,13,8,10,15,3,58,75,42,83,98,119,111,110,146,183,967,670,1348,1938,3103,3586,2753,2011,1375,838,17622
POA2077,9,14,18,44,85,102,144,145,112,673,3,3,30,32,20,33,30,31,15,197,74,122,322,261,223,166,147,148,125,1588,756,2040,5903,5992,4637,3579,2192,1375,695,27169
POA2079,0,0,0,5,17,14,22,37,19,114,0,0,3,3,3,3,0,3,0,15,12,4,26,16,31,34,22,29,12,186,256,468,752,1052,1250,773,422,214,94,5281
POA2080,0,0,0,0,3,11,0,7,4,25,0,0,0,0,0,0,0,3,0,3,3,3,0,8,7,3,8,7,3,42,36,91,156,252,251,185,118,67,26,1182
POA2081,3,0,0,6,3,9,22,12,6,61,0,0,3,3,0,0,0,0,0,6,11,8,13,15,40,21,18,13,5,144,147,268,425,835,909,584,336,147,35,3686
POA2082,0,0,3,0,3,15,25,17,8,71,0,0,0,0,0,3,0,5,0,8,6,8,15,26,37,34,26,15,4,171,129,279,520,946,869,769,444,156,42,4154
POA2083,0,0,0,4,9,10,0,11,0,34,0,0,0,0,0,0,0,0,0,0,6,6,6,9,10,6,10,3,0,56,39,79,115,208,293,248,158,58,17,1215
POA2084,3,0,0,7,8,14,9,6,8,55,0,0,3,5,3,4,4,7,0,26,13,9,10,13,30,16,25,17,39,172,92,201,238,491,570,476,375,123,60,2626
POA2085,0,0,3,7,8,28,42,48,35,171,0,0,0,5,0,6,0,6,3,20,12,6,15,40,45,56,61,92,167,494,255,494,682,1522,1467,1318,1146,688,477,8049
POA2086,3,0,6,9,22,42,40,44,23,189,0,0,0,4,0,7,8,7,0,26,17,14,32,57,47,63,74,50,23,377,321,602,968,2212,1939,1460,1262,599,132,9495
POA2087,3,6,4,7,18,33,51,58,45,225,0,0,3,0,5,8,7,8,4,35,26,16,21,78,79,54,59,77,38,448,255,534,814,1975,1804,1173,1211,871,310,8947
POA2088,0,0,7,10,7,15,32,49,40,160,0,3,5,0,3,6,4,4,0,25,76,114,348,334,251,258,195,168,122,1866,484,1359,3480,4320,4008,3319,2397,1345,838,21550
POA2089,0,0,4,7,6,13,14,15,7,66,0,0,6,7,0,0,3,0,3,19,18,62,310,157,122,130,75,63,78,1015,112,722,3196,2000,1275,1192,719,363,242,9821
POA2090,0,0,5,0,7,17,17,16,16,78,0,0,0,3,3,0,3,3,3,15,34,73,255,251,168,140,104,62,34,1121,161,621,2821,2396,1677,1541,1030,507,218,10972
POA2092,3,0,0,8,6,6,18,19,16,76,0,0,0,0,4,5,0,3,0,12,26,11,24,32,41,36,30,19,12,231,164,323,398,1109,1152,686,465,243,140,4680
POA2093,0,0,11,9,21,48,51,69,68,277,4,0,0,0,3,3,7,16,0,33,32,48,117,145,134,122,98,95,75,866,422,1026,2526,3796,3149,2212,1377,913,510,15931
POA2094,3,0,0,0,3,7,16,15,7,51,0,3,3,0,0,0,0,0,0,6,9,27,64,42,33,34,24,28,16,277,85,251,990,1075,720,574,398,217,108,4418
POA2095,4,3,9,6,12,21,42,36,35,168,0,3,8,3,3,0,0,3,3,23,41,99,441,278,141,158,134,116,142,1550,231,863,4005,2763,1644,1350,1035,655,348,12894
POA2096,0,3,7,13,18,25,31,44,31,172,0,3,3,6,3,0,6,3,4,28,21,52,153,145,118,63,74,64,42,732,236,764,2889,2704,1830,1177,700,438,221,10959
POA2097,0,3,8,5,16,54,70,71,31,258,0,4,3,0,6,8,8,5,3,37,24,50,89,99,106,84,85,76,47,660,318,786,1791,2350,2051,1587,1071,618,271,10843
POA2099,6,8,35,66,95,194,238,236,129,1007,0,6,23,32,31,25,54,45,18,234,69,106,370,329,308,262,210,221,130,2005,781,2032,6077,6246,5097,3687,2489,1666,767,28842
POA2100,6,3,12,15,52,102,118,163,78,549,3,6,6,15,17,28,29,38,18,160,42,58,105,146,145,116,137,164,160,1073,470,1019,1939,3165,2817,2037,1484,1171,519,14621
POA2101,4,0,6,13,27,57,86,88,80,361,0,0,3,6,3,0,0,10,10,32,28,56,152,165,131,139,135,212,455,1473,359,920,2364,2703,2445,2029,1323,1058,997,14198
POA2102,0,0,0,4,6,15,29,28,13,95,0,0,0,0,0,5,3,3,0,11,10,12,26,43,45,43,31,46,59,315,137,265,589,1112,830,687,432,280,166,4498
POA2103,0,6,0,7,14,38,56,73,55,249,0,0,0,3,4,7,5,8,6,33,22,25,44,64,51,68,76,107,110,567,256,531,1071,1390,1396,1353,958,656,408,8019
POA2104,0,0,0,4,0,4,9,15,22,54,0,0,0,0,0,0,0,0,0,0,8,3,6,18,24,27,30,43,51,210,95,120,152,292,422,451,413,333,270,2548
POA2105,0,0,0,0,0,3,4,3,0,10,0,0,0,0,0,0,0,0,0,0,6,3,4,10,16,15,11,8,6,79,41,68,115,260,328,312,207,67,18,1416
POA2106,3,0,4,3,8,17,19,18,21,93,0,0,0,0,0,0,0,0,5,5,25,42,47,74,96,71,69,50,29,503,260,551,901,1270,1488,1248,743,359,156,6976
POA2107,0,0,3,6,10,23,27,27,28,124,0,0,0,0,0,5,4,0,0,9,23,23,40,91,102,94,68,55,42,538,307,612,951,1956,2430,2155,1370,671,316,10768
POA2108,0,0,0,3,0,4,4,3,0,14,0,0,0,0,0,0,0,0,0,0,4,4,6,15,16,27,42,21,8,143,31,77,101,185,274,385,348,122,47,1570
POA2109,0,3,0,0,0,0,3,6,9,21,0,3,0,0,0,0,0,0,0,3,32,139,43,9,3,9,17,60,172,484,193,722,247,63,34,37,51,115,250,1712
POA2110,0,0,0,3,21,15,44,43,55,181,0,0,0,4,0,8,4,13,0,29,24,20,31,45,59,69,63,78,134,523,212,463,710,1257,1351,1206,766,591,583,7139
POA2111,0,3,3,8,18,74,141,158,73,478,0,0,0,6,7,10,25,27,7,82,26,38,75,80,63,84,83,86,41,576,281,654,1809,2260,1873,1566,1038,754,302,10537
POA2112,3,13,11,33,87,219,295,305,134,1100,0,6,21,9,11,40,54,66,19,226,57,85,176,179,200,203,166,246,210,1522,672,1822,4030,4249,3862,2950,1877,1604,700,21766
POA2113,6,10,12,16,48,96,117,148,95,548,0,0,9,26,38,22,33,29,9,166,33,62,126,116,134,112,107,118,57,865,412,1231,2621,2574,2305,1790,1201,976,381,13491
POA2114,3,4,0,25,68,113,117,124,64,518,0,0,18,12,22,35,39,48,13,187,43,88,294,146,139,159,111,101,87,1168,495,1566,4400,3367,2842,2273,1292,764,325,17324
POA2115,3,0,14,33,49,106,91,91,59,446,0,0,9,10,25,32,22,25,5,128,31,36,56,91,103,102,91,100,54,664,297,571,1254,1415,1323,1100,634,486,239,7319
POA2116,0,3,6,16,35,42,45,37,20,204,0,3,8,20,69,65,24,21,0,210,11,17,39,42,43,53,44,43,20,312,159,356,778,1001,997,646,383,281,77,4678
POA2117,14,7,21,42,80,112,131,137,63,607,0,0,15,26,33,27,43,29,10,183,67,76,165,146,165,162,148,131,41,1101,539,1264,2593,2868,2876,2067,1365,879,263,14714
POA2118,4,4,11,30,55,91,120,136,64,515,0,0,13,12,30,21,27,34,11,148,44,43,86,104,111,90,132,171,163,944,576,1470,2256,2873,3407,2625,1896,1144,432,16679
POA2119,0,3,0,0,6,11,20,10,35,85,0,0,0,3,3,7,3,6,3,25,6,11,10,20,31,39,35,66,108,326,305,734,746,1248,1821,1477,1001,626,331,8289
POA2120,0,4,13,7,30,36,66,44,53,253,0,0,3,13,14,18,36,36,19,139,32,47,60,74,109,68,87,73,46,596,535,1166,1936,2928,2956,2370,1669,872,336,14768
POA2121,4,11,5,6,28,63,61,85,64,327,3,0,3,16,13,12,13,31,12,103,36,58,126,92,108,123,89,98,48,778,724,1988,2994,3250,3934,2983,1740,1190,445,19248
POA2122,0,26,18,31,67,139,157,209,126,773,6,10,25,32,32,35,50,59,24,273,77,258,287,203,194,153,182,167,110,1631,809,3447,4664,3691,3797,3062,1960,1430,666,23526
POA2125,0,0,4,0,14,37,59,58,41,213,3,3,6,3,8,6,10,16,3,58,19,21,26,38,59,59,48,36,28,334,518,1237,1380,1924,2668,2557,1228,527,229,12268
POA2126,0,0,3,8,18,44,55,62,58,248,0,0,6,3,8,9,9,23,8,66,31,30,32,68,101,84,71,78,110,605,636,1421,1442,2452,3345,2508,1295,666,394,14159
POA2127,0,4,6,7,11,28,8,15,8,87,0,0,0,3,9,8,3,0,4,27,33,44,199,116,98,63,39,7,4,603,140,450,2107,1655,965,728,301,80,36,6462
POA2128,5,3,11,8,7,14,6,7,3,64,0,0,5,4,3,8,6,5,3,34,55,176,515,388,209,83,31,9,6,1472,89,296,906,661,406,205,85,38,12,2698
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA2130,0,0,0,0,19,38,37,62,38,194,0,6,7,6,6,0,5,7,3,40,16,30,119,90,68,53,43,40,41,500,108,460,1524,1215,898,637,298,209,136,5485
POA2131,0,6,25,32,66,150,228,241,149,897,0,6,24,23,33,35,45,83,34,283,73,196,436,251,235,198,163,224,228,2004,444,1980,4953,3291,2758,2087,1243,1102,732,18590
POA2132,0,0,14,16,38,100,178,161,54,561,0,0,5,0,15,37,49,65,17,188,10,39,84,84,108,85,97,127,116,750,247,724,1474,1516,1551,1085,747,587,279,8210
POA2133,0,0,8,20,47,140,204,169,40,628,0,0,7,0,18,34,50,48,12,169,31,29,108,97,92,87,109,54,32,639,315,616,1497,1695,1482,1231,792,534,154,8316
POA2134,0,10,11,17,39,99,137,174,63,550,0,6,22,17,26,40,48,58,21,238,43,154,240,127,122,94,70,84,104,1038,354,1592,2825,1502,1550,1140,699,623,298,10583
POA2135,3,4,18,19,61,106,171,174,114,670,6,6,44,17,34,51,29,57,13,257,101,265,526,193,219,190,163,209,193,2059,690,2553,4769,2550,2928,2259,1476,1134,655,19014
POA2136,0,0,12,5,19,54,119,98,27,334,0,0,3,3,6,11,24,17,6,70,21,28,53,38,85,59,52,82,37,455,208,461,915,927,1017,775,508,368,105,5284
POA2137,0,0,10,19,51,182,303,306,120,991,0,5,12,8,16,45,65,65,20,236,72,129,317,292,216,158,165,115,54,1518,572,1533,3505,3694,3466,2704,1809,1131,438,18852
POA2138,0,6,5,11,14,64,99,91,44,334,0,0,15,8,10,11,26,17,12,99,48,154,336,171,116,93,59,44,11,1032,321,1535,3321,2019,1537,1121,626,365,155,11000
POA2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,10,0,9,12,9,9,7,7,0,0,53
POA2140,3,4,19,27,37,73,54,54,11,282,0,6,27,21,23,24,20,22,12,155,71,127,382,177,160,101,63,55,21,1157,335,1247,3471,1732,1508,924,488,284,90,10079
POA2141,6,19,88,145,260,331,280,211,130,1470,8,21,88,83,162,172,121,99,56,810,95,183,333,247,305,167,162,145,61,1698,786,2264,4775,3421,3512,2601,1330,868,392,19949
POA2142,9,23,85,152,183,265,205,139,66,1127,0,8,54,69,112,131,118,96,22,610,126,315,638,378,325,249,175,118,51,2375,714,2098,4986,3172,2482,1890,1070,635,210,17257
POA2143,0,3,24,52,95,120,75,79,44,492,7,6,15,30,42,39,30,29,13,211,33,54,104,84,95,83,59,49,31,592,263,572,976,973,1123,779,434,316,140,5576
POA2144,22,42,210,394,443,443,384,262,121,2321,9,63,196,251,278,260,193,107,24,1381,182,472,785,428,409,278,181,111,60,2906,1122,3443,6727,4217,3843,2587,1485,887,367,24678
POA2145,21,23,96,195,311,713,883,672,322,3236,4,20,90,150,167,131,163,160,43,928,198,297,767,610,533,487,544,469,313,4218,1881,4366,13382,10833,8474,7107,4667,2767,1158,54635
POA2146,3,4,14,40,60,151,146,127,46,591,3,6,7,11,13,14,27,31,9,121,42,51,135,110,136,110,122,69,27,802,456,1001,2489,2362,2057,1683,1150,576,157,11931
POA2147,15,20,58,107,206,331,329,331,136,1533,0,6,19,28,22,49,52,44,17,237,99,95,233,221,313,263,270,301,134,1929,1015,2173,5014,5045,4731,4327,2376,1529,486,26696
POA2148,26,39,137,175,339,639,681,605,312,2953,8,17,72,75,104,117,114,102,41,650,169,228,548,477,451,470,479,471,226,3519,1738,4060,10164,8225,7231,5852,3708,2404,882,44264
POA2150,6,18,40,32,69,129,125,116,83,618,0,8,56,33,35,50,46,59,31,318,144,326,891,372,247,171,142,137,79,2509,514,2450,8777,3486,2200,1565,847,604,290,20733
POA2151,15,11,23,31,48,99,125,101,90,543,3,4,14,18,22,33,34,35,11,174,77,169,380,305,236,145,115,100,56,1583,485,1389,3622,3104,2624,2062,1382,672,457,15797
POA2152,4,6,12,30,17,39,66,80,62,316,0,0,4,8,6,10,4,18,4,54,24,31,53,57,59,74,66,106,112,582,216,606,1681,1603,1162,1050,824,642,321,8105
POA2153,11,13,14,38,81,220,278,240,167,1062,0,3,10,19,29,41,34,43,15,194,82,108,197,253,249,237,248,222,197,1793,1412,3133,6119,8263,7275,6314,4271,1851,748,39386
POA2154,3,8,10,22,33,114,137,152,141,620,0,0,14,10,13,10,22,23,18,110,73,71,164,166,196,190,201,252,336,1649,1107,2492,3912,5269,5666,4787,2773,1712,1124,28842
POA2155,6,4,16,32,67,156,183,118,51,633,6,5,13,12,33,31,28,29,10,167,98,98,159,301,215,208,145,84,24,1332,1305,2432,5522,8593,5783,3756,1835,618,157,30001
POA2156,4,0,0,3,12,41,72,83,36,251,0,0,0,3,0,6,8,9,5,31,19,26,34,56,73,71,58,47,15,399,399,905,911,1475,2027,1790,1071,569,188,9335
POA2157,0,0,0,9,15,32,36,37,6,135,0,0,0,0,3,3,8,9,0,23,5,8,10,22,29,29,27,15,12,157,113,220,342,521,553,520,309,142,38,2758
POA2158,0,8,11,12,15,36,60,52,37,231,0,0,0,4,6,3,16,20,5,54,14,15,18,44,54,61,65,58,50,379,285,500,606,1062,1359,1094,751,422,209,6288
POA2159,3,3,3,8,8,20,31,30,18,124,0,0,0,3,0,0,7,8,0,18,11,9,6,12,35,21,21,26,29,170,154,275,360,573,704,619,411,242,137,3475
POA2160,19,27,137,191,295,417,417,389,156,2048,6,37,80,89,93,169,151,122,27,774,161,257,531,382,385,336,252,286,176,2766,1133,2643,5724,4358,3976,3001,1906,1431,572,24744
POA2161,23,37,150,219,351,350,297,304,195,1926,7,18,80,110,145,174,176,105,44,859,124,160,414,328,268,286,224,222,90,2116,1110,2158,4657,3549,3344,2583,1584,1132,511,20628
