region_id,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_Tot_M_EO,C10_12F_O_E_Tot_M_O_EVWW,C10_12F_O_E_Tot_M_O_ENWNA,C10_12F_O_E_Tot_M_O_PENS,C10_12F_O_E_Tot_M_O_E_T,C10_12F_O_E_Tot_M_LPENS,C10_12F_O_E_Tot_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_TM_EO,C13_14F_O_E_TM_O_EVWW,C13_14F_O_E_TM_O_ENWNA,C13_14F_O_E_TM_O_PENS,C13_14F_O_E_TM_O_E_T,C13_14F_O_E_TM_LPENS,C13_14F_O_E_TM_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
POA2000,70,5,3,0,8,0,78,20,197,17,0,214,0,234,4,23,12,0,35,0,39,0,3,0,0,3,0,3,24,223,29,0,252,0,276,0,0,0,0,0,0,0,94,228,32,0,260,0,354,30,3,0,0,3,0,33,12,59,3,0,62,0,74,0,9,10,0,19,0,19,3,0,0,0,0,0,3,15,68,13,0,81,0,96,0,0,0,0,0,0,0,45,71,13,0,84,0,129,14,0,0,0,0,0,14,4,23,0,0,23,0,27,0,0,6,0,6,0,6,0,3,0,0,3,0,3,4,26,6,0,32,0,36,0,0,0,0,0,0,0,18,26,6,0,32,0,50,6,0,0,0,0,0,6,5,13,0,0,13,0,18,0,3,10,0,13,0,13,0,0,0,0,0,0,0,5,16,10,0,26,0,31,0,0,0,0,0,0,0,11,16,10,0,26,0,37,14,3,0,0
POA2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
POA2007,29,0,0,0,0,0,29,7,53,5,0,58,0,65,3,13,3,0,16,0,19,0,0,0,0,0,0,0,10,66,8,0,74,0,84,0,0,0,0,0,0,0,39,66,8,0,74,0,113,15,0,0,0,0,0,15,3,23,5,0,28,0,31,0,5,0,0,5,3,8,0,0,0,0,0,0,0,3,28,5,0,33,3,39,0,0,0,0,0,0,0,18,28,5,0,33,3,54,5,0,0,0,0,0,5,5,13,0,0,13,0,18,0,0,5,0,5,0,5,0,0,0,0,0,0,0,5,13,5,0,18,0,23,0,0,0,0,0,0,0,10,13,5,0,18,0,28,0,0,0,0,0,0,0,0,14,3,0,17,0,17,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,14,9,0,23,0,23,0,0,0,0,0,0,0,0,14,9,0,23,0,23,8,0,0,0
POA2008,66,3,0,0,3,0,69,5,33,0,0,33,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,0,0,33,0,38,0,3,0,0,3,0,3,71,39,0,0,39,0,110,50,0,0,0,0,0,50,8,6,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,6,0,14,0,0,0,0,0,0,0,58,6,0,0,6,0,64,10,0,0,0,0,0,10,0,3,0,0,3,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,6,0,6,0,0,0,0,0,0,0,10,3,3,0,6,0,16,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,0,0,0
POA2009,164,20,0,0,20,0,184,52,149,8,0,157,0,209,3,6,9,0,15,0,18,0,0,0,0,0,0,0,55,155,17,0,172,0,227,0,0,0,0,0,0,0,219,175,17,0,192,0,411,69,5,0,0,5,0,74,19,56,7,0,63,0,82,0,4,0,0,4,0,4,0,0,0,0,0,0,0,19,60,7,0,67,0,86,0,0,0,0,0,0,0,88,65,7,0,72,0,160,25,3,0,0,3,0,28,3,20,3,0,23,0,26,3,3,4,0,7,0,10,0,0,0,0,0,0,0,6,23,7,0,30,0,36,0,0,0,0,0,0,0,31,26,7,0,33,0,64,10,0,0,0,0,0,10,3,9,0,0,9,0,12,0,3,3,0,6,0,6,0,0,0,0,0,0,0,3,12,3,0,15,0,18,0,0,0,0,0,0,0,13,12,3,0,15,0,28,15,0,0,0
POA2010,308,22,0,0,22,0,330,50,80,3,0,83,0,133,0,12,3,0,15,3,18,0,0,0,0,0,0,0,50,92,6,0,98,3,151,0,0,0,0,0,0,0,358,114,6,0,120,3,481,118,3,0,0,3,0,121,15,30,3,0,33,0,48,3,3,0,0,3,0,6,0,0,0,0,0,0,0,18,33,3,0,36,0,54,0,0,0,0,0,0,0,136,36,3,0,39,0,175,60,3,0,0,3,0,63,4,13,3,0,16,0,20,0,3,3,0,6,0,6,0,0,0,0,0,0,0,4,16,6,0,22,0,26,0,0,0,0,0,0,0,64,19,6,0,25,0,89,37,0,0,0,0,0,37,0,8,0,0,8,0,8,0,4,3,0,7,0,7,0,0,0,0,0,0,0,0,12,3,0,15,0,15,0,0,0,0,0,0,0,37,12,3,0,15,0,52,41,3,0,0
POA2011,183,17,0,0,17,0,200,38,47,0,0,47,0,85,0,5,3,0,8,0,8,0,0,0,0,0,0,0,38,52,3,0,55,0,93,0,0,0,0,0,0,0,221,69,3,0,72,0,293,50,4,0,0,4,0,54,10,15,0,0,15,0,25,0,3,0,0,3,0,3,0,0,0,0,0,0,0,10,18,0,0,18,0,28,0,0,0,0,0,3,3,60,22,0,0,22,3,85,17,3,0,0,3,0,20,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,17,8,0,0,8,0,25,15,0,0,0,0,0,15,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,15,4,0,0,4,0,19,16,0,0,0
POA2015,254,24,0,0,24,0,278,31,48,3,0,51,0,82,0,10,3,0,13,0,13,0,0,0,0,0,0,0,31,58,6,0,64,0,95,0,0,0,0,0,0,0,285,82,6,0,88,0,373,127,3,0,0,3,0,130,6,19,0,0,19,0,25,0,4,0,0,4,0,4,0,0,0,0,0,0,0,6,23,0,0,23,0,29,0,3,0,0,3,0,3,133,29,0,0,29,0,162,46,3,0,0,3,0,49,4,9,3,0,12,0,16,0,0,4,0,4,0,4,0,0,0,0,0,0,0,4,9,7,0,16,0,20,0,3,0,0,3,0,3,50,15,7,0,22,0,72,23,0,0,0,0,0,23,5,8,0,0,8,0,13,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,8,3,0,11,0,16,0,0,0,0,0,0,0,28,8,3,0,11,0,39,24,0,0,0
POA2016,195,21,0,3,24,0,219,30,48,3,0,51,0,81,0,4,3,0,7,0,7,0,0,0,0,0,0,0,30,52,6,0,58,0,88,0,0,0,0,0,0,0,225,73,6,3,82,0,307,94,3,0,3,6,0,100,10,30,3,0,33,0,43,0,0,3,0,3,0,3,0,0,0,0,0,0,0,10,30,6,0,36,0,46,0,0,0,0,0,0,0,104,33,6,3,42,0,146,32,0,0,0,0,0,32,4,9,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,13,0,0,0,0,0,0,0,36,9,0,0,9,0,45,16,0,0,0,0,0,16,0,3,3,0,6,0,6,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,6,0,9,0,9,0,0,0,0,0,0,0,16,3,6,0,9,0,25,24,0,0,0
POA2017,149,11,0,0,11,0,160,35,160,7,0,167,0,202,0,23,4,0,27,0,27,0,0,0,0,0,0,0,35,183,11,0,194,0,229,0,0,0,0,0,0,0,184,194,11,0,205,0,389,66,0,0,0,0,0,66,7,45,3,0,48,0,55,0,9,3,0,12,0,12,0,0,0,0,0,0,0,7,54,6,0,60,0,67,0,3,0,0,3,0,3,73,57,6,0,63,0,136,13,0,0,0,0,0,13,0,24,0,0,24,0,24,0,3,6,0,9,0,9,0,0,0,0,0,0,0,0,27,6,0,33,0,33,0,0,0,0,0,0,0,13,27,6,0,33,0,46,12,4,0,0,4,0,16,3,4,0,0,4,0,7,0,3,3,0,6,0,6,0,0,0,0,0,0,0,3,7,3,0,10,0,13,0,0,0,0,0,0,0,15,11,3,0,14,0,29,20,0,0,0
