region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
POA2018,256,340,596,474,532,1006,48,53,101,62,63,125,0,10,10,1895,2119,4014,6,4,10,1072,1141,2213,9,22,31,10,6,16,18,21,39,56,66,122,24,18,42,84,100,184,123,123,246,0,0,0,7,5,12,104,108,212,103,120,223,0,6,6,4095,4517,8612,133,112,245,992,813,1805,142,160,302,0,0,0,35,38,73,35,38,73,1155,942,2097,49,27,76,851,741,1592,7708,7690,15398
POA2019,90,114,204,659,787,1446,0,4,4,34,35,69,3,0,3,1737,1803,3540,5,4,9,257,258,515,5,3,8,21,23,44,14,11,25,10,9,19,12,7,19,32,48,80,94,105,199,5,4,9,3,0,3,85,99,184,44,50,94,4,8,12,3024,3258,6282,47,44,91,73,76,149,76,88,164,0,0,0,18,15,33,18,15,33,670,556,1226,35,26,61,366,325,691,4399,4502,8901
POA2020,190,261,451,518,501,1019,9,11,20,44,44,88,0,0,0,1585,1724,3309,4,3,7,483,512,995,8,16,24,33,22,55,13,17,30,39,48,87,11,9,20,53,56,109,114,118,232,0,0,0,17,6,23,113,107,220,89,98,187,5,3,8,3138,3295,6433,120,121,241,347,304,651,49,39,88,0,0,0,26,19,45,26,19,45,841,661,1502,40,21,61,349,357,706,5100,5078,10178
POA2021,115,131,246,1090,1391,2481,0,3,3,21,23,44,0,0,0,1410,1741,3151,3,3,6,189,179,368,12,24,36,0,7,7,36,52,88,0,6,6,4,14,18,25,30,55,135,144,279,3,3,6,0,6,6,129,112,241,38,55,93,4,7,11,3099,3800,6899,32,26,58,44,23,67,190,206,396,0,0,0,18,30,48,18,30,48,2205,2085,4290,93,49,142,1056,1037,2093,6852,7387,14239
POA2022,104,179,283,631,706,1337,0,0,0,11,24,35,0,0,0,1288,1508,2796,6,3,9,155,159,314,6,3,9,0,3,3,23,22,45,0,3,3,5,10,15,25,23,48,136,127,263,6,0,6,3,3,6,65,70,135,40,64,104,0,5,5,2400,2733,5133,19,27,46,58,40,98,658,732,1390,3,0,3,15,21,36,18,21,39,1438,1359,2797,76,48,124,910,774,1684,5681,5913,11594
POA2023,54,83,137,758,803,1561,0,0,0,12,12,24,0,3,3,847,954,1801,0,5,5,147,159,306,0,8,8,0,0,0,20,19,39,3,0,3,3,9,12,15,16,31,105,87,192,0,3,3,0,6,6,52,62,114,34,33,67,3,3,6,1999,2182,4181,22,27,49,23,12,35,1180,1300,2480,0,0,0,17,15,32,17,15,32,1099,966,2065,61,38,99,881,807,1688,5336,5430,10766
POA2024,77,111,188,760,938,1698,0,0,0,14,17,31,0,0,0,1410,1582,2992,0,3,3,134,174,308,3,0,3,0,0,0,27,38,65,0,4,4,5,9,14,16,14,30,82,93,175,0,3,3,4,4,8,80,104,184,35,53,88,3,3,6,2573,3039,5612,14,12,26,16,22,38,226,260,486,0,0,0,25,27,52,25,27,52,1554,1572,3126,91,67,158,691,701,1392,5267,5811,11078
POA2025,37,69,106,717,922,1639,0,0,0,12,20,32,0,0,0,653,837,1490,0,0,0,94,97,191,0,0,0,3,3,6,18,13,31,0,0,0,3,3,6,10,14,24,54,93,147,0,3,3,0,4,4,55,77,132,19,35,54,0,0,0,1638,2121,3759,25,20,45,15,8,23,277,370,647,0,0,0,7,11,18,7,11,18,851,857,1708,30,17,47,360,467,827,3240,3940,7180
POA2026,217,306,523,1480,1653,3133,3,0,3,38,33,71,0,0,0,3254,3383,6637,4,4,8,328,374,702,23,22,45,10,0,10,71,87,158,3,4,7,30,34,64,42,59,101,208,201,409,3,3,6,5,3,8,159,153,312,102,123,225,9,10,19,5772,6146,11918,51,54,105,70,56,126,2131,2325,4456,4,0,4,62,55,117,66,55,121,4275,3775,8050,257,150,407,2470,2219,4689,15309,15086,30395
POA2027,40,76,116,621,815,1436,0,0,0,9,6,15,0,0,0,626,893,1519,0,0,0,94,116,210,0,0,0,0,0,0,14,20,34,3,3,6,3,4,7,14,17,31,78,95,173,0,3,3,0,0,0,49,53,102,15,33,48,4,6,10,1530,2064,3594,24,22,46,22,15,37,334,396,730,0,0,0,11,10,21,11,10,21,837,736,1573,41,16,57,560,571,1131,3399,3906,7305
POA2028,21,33,54,338,559,897,0,0,0,5,9,14,0,0,0,427,596,1023,0,0,0,60,93,153,4,3,7,0,0,0,5,11,16,0,0,0,3,5,8,0,8,8,49,57,106,0,0,0,0,3,3,31,42,73,25,19,44,5,4,9,952,1409,2361,21,11,32,25,14,39,234,296,530,0,0,0,0,3,3,0,3,3,457,500,957,20,19,39,318,352,670,2048,2637,4685
POA2029,38,80,118,489,651,1140,3,3,6,10,11,21,0,0,0,812,971,1783,3,0,3,137,195,332,9,11,20,3,0,3,14,33,47,0,0,0,3,5,8,10,14,24,74,87,161,0,0,0,0,6,6,34,67,101,28,33,61,5,6,11,1634,2093,3727,25,22,47,17,17,34,1350,1447,2797,0,0,0,8,24,32,8,24,32,776,799,1575,41,28,69,459,542,1001,4348,5052,9400
POA2030,71,94,165,787,905,1692,0,0,0,19,25,44,0,3,3,1072,1437,2509,3,0,3,337,384,721,12,8,20,4,3,7,29,26,55,8,3,11,7,7,14,11,23,34,113,104,217,4,3,7,0,4,4,62,75,137,35,51,86,4,6,10,2507,3067,5574,21,24,45,61,50,111,2256,2235,4491,0,0,0,22,17,39,22,17,39,1095,990,2085,36,31,67,693,642,1335,6762,7150,13912
POA2031,332,487,819,1912,2432,4344,4,9,13,66,83,149,3,3,6,4416,5072,9488,6,9,15,573,660,1233,15,29,44,4,5,9,81,105,186,16,16,32,30,29,59,84,99,183,306,363,669,7,10,17,7,12,19,194,258,452,142,172,314,7,11,18,7873,9377,17250,137,122,259,185,188,373,786,962,1748,0,0,0,55,70,125,55,70,125,4218,4108,8326,199,98,297,1592,1531,3123,15377,16943,32320
POA2032,490,490,980,594,648,1242,10,10,20,76,73,149,3,3,6,1644,1854,3498,7,10,17,785,859,1644,10,14,24,3,11,14,33,29,62,9,14,23,24,14,38,70,99,169,160,168,328,3,0,3,9,6,15,78,90,168,114,113,227,4,3,7,3636,4018,7654,124,84,208,272,210,482,217,249,466,0,0,0,34,14,48,34,14,48,2069,1838,3907,62,25,87,717,715,1432,7621,7643,15264
POA2033,298,306,604,514,553,1067,0,3,3,40,43,83,0,0,0,1266,1438,2704,4,0,4,397,458,855,3,7,10,4,5,9,9,22,31,13,9,22,15,15,30,34,54,88,90,116,206,4,4,8,3,3,6,61,84,145,62,97,159,3,3,6,2522,2914,5436,118,76,194,241,160,401,199,199,398,0,0,0,23,22,45,23,22,45,1454,1216,2670,41,19,60,641,514,1155,5537,5426,10963
POA2034,130,189,319,1177,1482,2659,9,13,22,38,60,98,0,0,0,2752,3142,5894,0,0,0,471,528,999,15,9,24,4,7,11,49,61,110,24,18,42,13,19,32,31,44,75,132,175,307,0,7,7,6,3,9,113,164,277,82,95,177,3,7,10,4919,5834,10753,25,50,75,62,73,135,307,337,644,0,0,0,30,36,66,30,36,66,2427,2363,4790,132,77,209,1119,982,2101,9151,9941,19092
POA2035,535,708,1243,1703,2101,3804,9,5,14,137,188,325,4,3,7,4818,5306,10124,10,6,16,1503,1717,3220,18,29,47,20,26,46,53,53,106,56,68,124,33,40,73,166,181,347,327,364,691,4,15,19,3,12,15,214,248,462,168,197,365,10,8,18,9256,10567,19823,103,93,196,293,287,580,830,916,1746,3,3,6,51,55,106,54,58,112,3216,2849,6065,124,87,211,1621,1637,3258,16032,17202,33234
POA2036,316,368,684,1863,2091,3954,91,103,194,102,118,220,4,8,12,4484,4852,9336,0,8,8,696,729,1425,23,31,54,44,48,92,56,39,95,62,61,123,28,26,54,89,105,194,235,260,495,10,13,23,13,17,30,201,202,403,151,177,328,13,6,19,8165,8894,17059,185,163,348,574,490,1064,281,297,578,5,9,14,61,68,129,66,77,143,1988,1720,3708,97,76,173,2238,899,3137,13910,12984,26894
POA2037,285,373,658,655,881,1536,0,0,0,44,51,95,0,0,0,1253,1570,2823,3,0,3,134,159,293,10,14,24,6,12,18,26,32,58,9,5,14,14,17,31,27,40,67,100,93,193,3,4,7,7,14,21,96,137,233,62,85,147,11,16,27,2460,3130,5590,60,52,112,121,98,219,37,42,79,3,3,6,62,79,141,65,82,147,2553,2583,5136,157,72,229,870,801,1671,6608,7233,13841
POA2038,97,140,237,477,566,1043,3,0,3,12,20,32,0,0,0,992,1190,2182,0,3,3,111,119,230,11,15,26,4,4,8,27,15,42,10,6,16,13,6,19,18,20,38,77,90,167,3,3,6,3,3,6,68,96,164,34,56,90,3,3,6,1866,2215,4081,20,24,44,37,33,70,31,39,70,0,0,0,30,30,60,30,30,60,1630,1679,3309,73,50,123,341,334,675,4125,4544,8669
POA2039,53,116,169,541,644,1185,0,0,0,17,15,32,0,0,0,865,1082,1947,4,0,4,85,96,181,3,3,6,3,3,6,22,34,56,3,4,7,7,12,19,20,26,46,72,107,179,4,0,4,9,11,20,61,83,144,43,47,90,5,6,11,1764,2173,3937,27,16,43,25,30,55,25,25,50,3,0,3,13,25,38,16,25,41,1451,1383,2834,67,31,98,333,359,692,3761,4158,7919
POA2040,198,262,460,1149,1401,2550,0,0,0,63,70,133,0,0,0,2844,3407,6251,6,5,11,333,394,727,17,30,47,7,10,17,44,64,108,11,13,24,13,15,28,35,44,79,149,229,378,5,14,19,10,15,25,157,270,427,95,113,208,11,8,19,4949,6102,11051,65,56,121,114,88,202,55,60,115,3,4,7,58,69,127,61,73,134,3416,3474,6890,162,130,292,784,814,1598,9804,11059,20863
POA2041,90,141,231,1129,1321,2450,3,3,6,29,21,50,3,0,3,1627,1919,3546,0,7,7,130,148,278,6,12,18,0,0,0,37,51,88,6,14,20,15,18,33,9,16,25,131,181,312,20,8,28,6,0,6,160,173,333,60,62,122,4,10,14,3375,3964,7339,24,45,69,43,54,97,49,59,108,0,0,0,18,37,55,18,37,55,2605,2644,5249,112,94,206,720,679,1399,7036,7717,14753
POA2042,307,378,685,771,911,1682,0,0,0,29,45,74,0,0,0,1357,1545,2902,0,0,0,282,325,607,13,9,22,9,5,14,23,37,60,5,9,14,24,17,41,26,32,58,95,80,175,5,4,9,8,9,17,97,133,230,66,90,156,18,12,30,2828,3263,6091,68,50,118,103,68,171,48,77,125,0,3,3,65,71,136,65,74,139,3967,3869,7836,240,123,363,1189,1003,2192,8815,8905,17720
POA2043,102,140,242,369,352,721,0,0,0,19,16,35,0,0,0,663,739,1402,0,0,0,99,97,196,0,0,0,0,5,5,12,18,30,0,4,4,4,5,9,11,12,23,41,40,81,0,4,4,0,0,0,68,67,135,35,25,60,5,4,9,1326,1388,2714,18,31,49,49,32,81,24,30,54,0,0,0,24,17,41,24,17,41,1651,1450,3101,84,53,137,223,207,430,3501,3348,6849
POA2044,186,199,385,308,341,649,0,0,0,24,27,51,0,0,0,797,833,1630,3,9,12,314,273,587,9,5,14,10,5,15,9,8,17,9,6,15,9,15,24,21,13,34,52,66,118,4,4,8,13,12,25,62,62,124,47,40,87,8,11,19,1699,1730,3429,80,44,124,90,67,157,22,15,37,0,3,3,28,26,54,28,29,57,1109,1013,2122,61,47,108,447,325,772,3722,3469,7191
POA2045,29,44,73,285,313,598,0,0,0,26,36,62,0,0,0,1582,1742,3324,0,0,0,119,114,233,13,15,28,0,0,0,8,10,18,3,3,6,3,5,8,3,5,8,53,69,122,3,3,6,0,0,0,75,112,187,26,37,63,0,5,5,2199,2469,4668,30,23,53,16,7,23,16,19,35,0,0,0,4,9,13,4,9,13,673,582,1255,29,12,41,236,252,488,3232,3417,6649
POA2046,208,303,511,1368,1725,3093,7,12,19,80,77,157,3,5,8,5418,6130,11548,4,4,8,624,728,1352,27,38,65,12,12,24,37,41,78,60,57,117,10,26,36,61,92,153,264,355,619,9,12,21,6,6,12,220,248,468,113,140,253,8,17,25,8331,9725,18056,64,80,144,132,152,284,50,51,101,0,0,0,55,55,110,55,55,110,2218,2008,4226,103,57,160,852,735,1587,12013,13166,25179
POA2047,89,150,239,784,957,1741,4,3,7,27,36,63,0,3,3,1801,2076,3877,0,7,7,321,358,679,7,11,18,3,3,6,16,28,44,32,26,58,8,16,24,20,34,54,166,196,362,4,0,4,8,6,14,150,167,317,43,54,97,4,0,4,3398,3981,7379,46,52,98,53,49,102,25,29,54,0,0,0,25,21,46,25,21,46,1176,1102,2278,57,23,80,584,518,1102,5453,5925,11378
POA2048,105,113,218,385,411,796,0,0,0,20,20,40,0,0,0,925,1070,1995,3,5,8,201,215,416,4,7,11,4,0,4,17,24,41,0,0,0,10,13,23,20,27,47,51,62,113,3,3,6,3,3,6,69,80,149,32,37,69,0,0,0,1747,1977,3724,26,20,46,47,28,75,13,11,24,0,0,0,20,21,41,20,21,41,1417,1357,2774,73,41,114,352,334,686,3800,3902,7702
POA2049,158,173,331,463,506,969,3,4,7,51,45,96,0,0,0,1333,1419,2752,0,0,0,230,230,460,3,14,17,4,7,11,28,31,59,7,0,7,15,12,27,25,37,62,82,87,169,0,7,7,0,10,10,75,100,175,70,95,165,4,10,14,2393,2614,5007,53,40,93,47,49,96,17,27,44,5,0,5,28,44,72,33,44,77,1847,1796,3643,113,48,161,508,494,1002,5169,5285,10454
POA2050,135,162,297,336,324,660,0,0,0,14,15,29,3,0,3,589,632,1221,0,0,0,65,65,130,0,3,3,0,4,4,16,18,34,5,9,14,0,8,8,14,24,38,47,49,96,5,3,8,0,3,3,47,53,100,31,48,79,8,3,11,1180,1261,2441,25,28,53,37,37,74,20,15,35,3,0,3,28,33,61,31,33,64,1494,1341,2835,73,33,106,465,334,799,3460,3244,6704
POA2052,79,70,149,63,65,128,0,0,0,4,18,22,0,0,0,160,160,320,3,0,3,0,3,3,0,0,0,0,0,0,5,0,5,0,3,3,5,3,8,9,9,18,21,32,53,0,0,0,0,0,0,28,15,43,20,10,30,3,0,3,321,318,639,28,25,53,55,33,88,11,5,16,0,0,0,6,3,9,6,3,9,329,362,691,26,16,42,64,60,124,919,892,1811
POA2060,161,232,393,899,1049,1948,0,0,0,40,48,88,0,0,0,1283,1560,2843,3,14,17,70,92,162,12,10,22,7,5,12,34,33,67,9,6,15,19,12,31,31,52,83,128,148,276,3,3,6,3,7,10,125,176,301,77,117,194,6,6,12,2749,3338,6087,173,143,316,73,52,125,59,46,105,0,4,4,33,30,63,33,34,67,1827,1745,3572,106,43,149,713,741,1454,5894,6374,12268
POA2061,70,106,176,423,467,890,0,3,3,27,24,51,0,0,0,546,709,1255,0,0,0,25,38,63,4,6,10,0,0,0,17,21,38,6,10,16,9,3,12,11,23,34,57,82,139,3,0,3,3,3,6,70,75,145,28,43,71,4,4,8,1233,1511,2744,51,46,97,22,20,42,25,21,46,0,0,0,14,19,33,14,19,33,880,768,1648,26,21,47,446,402,848,2767,2914,5681
POA2062,74,106,180,634,730,1364,3,0,3,21,32,53,0,0,0,731,983,1714,0,3,3,48,45,93,11,4,15,0,0,0,17,18,35,9,12,21,6,8,14,6,12,18,71,82,153,0,3,3,3,5,8,64,113,177,40,33,73,0,6,6,1664,2089,3753,63,35,98,15,18,33,55,63,118,0,0,0,16,17,33,16,17,33,973,912,1885,49,23,72,309,304,613,3218,3567,6785
POA2063,64,73,137,647,662,1309,0,0,0,23,29,52,0,0,0,831,958,1789,4,4,8,66,79,145,3,5,8,0,0,0,19,14,33,27,37,64,0,6,6,10,17,27,71,78,149,0,5,5,3,0,3,102,140,242,19,37,56,0,0,0,1825,2071,3896,8,13,21,4,10,14,37,44,81,0,0,0,4,4,8,4,4,8,728,668,1396,22,13,35,176,168,344,2868,3064,5932
POA2064,167,238,405,557,670,1227,0,3,3,46,69,115,0,3,3,847,956,1803,7,6,13,47,55,102,7,0,7,4,0,4,19,16,35,27,25,52,7,22,29,31,47,78,118,114,232,4,0,4,4,4,8,126,160,286,66,76,142,3,0,3,1920,2226,4146,239,202,441,97,100,197,45,39,84,0,0,0,37,42,79,37,42,79,1352,1261,2613,54,25,79,291,308,599,4202,4441,8643
POA2065,376,567,943,1994,2342,4336,0,0,0,116,131,247,0,3,3,2922,3512,6434,20,24,44,186,240,426,13,22,35,7,8,15,68,79,147,42,37,79,24,45,69,55,74,129,292,380,672,10,8,18,12,19,31,290,409,699,171,201,372,14,23,37,6236,7557,13793,453,323,776,129,104,233,136,125,261,0,0,0,88,88,176,88,88,176,4299,3968,8267,160,87,247,1264,1216,2480,13141,14035,27176
POA2066,297,441,738,2140,2632,4772,0,0,0,105,131,236,4,3,7,4047,4347,8394,12,18,30,281,354,635,13,16,29,6,10,16,81,84,165,81,94,175,25,33,58,91,124,215,306,377,683,5,11,16,14,11,25,390,518,908,178,216,394,12,15,27,7791,8994,16785,313,259,572,179,166,345,197,212,409,0,0,0,100,103,203,100,103,203,3405,3166,6571,170,69,239,867,895,1762,13319,14305,27624
POA2067,690,946,1636,1140,1338,2478,3,0,3,170,226,396,8,6,14,2180,2527,4707,7,15,22,153,162,315,18,18,36,8,5,13,41,49,90,78,98,176,43,46,89,76,119,195,443,506,949,8,9,17,5,7,12,285,366,651,197,254,451,5,15,20,4868,5766,10634,286,219,505,132,127,259,107,106,213,0,0,0,83,79,162,83,79,162,3499,3501,7000,77,44,121,1031,1061,2092,10773,11849,22622
POA2068,168,238,406,1481,1570,3051,0,0,0,41,52,93,3,3,6,2293,2543,4836,4,16,20,218,205,423,13,10,23,7,3,10,34,47,81,159,163,322,13,23,36,26,36,62,175,179,354,3,3,6,0,3,3,147,229,376,108,118,226,10,19,29,4735,5222,9957,58,57,115,70,80,150,130,131,261,0,0,0,28,42,70,28,42,70,1944,1851,3795,63,40,103,502,510,1012,7698,8171,15869
POA2069,109,160,269,1478,1685,3163,0,0,0,36,37,73,0,0,0,1588,1732,3320,0,4,4,105,98,203,10,13,23,0,0,0,34,41,75,81,81,162,23,33,56,33,45,78,197,226,423,3,3,6,3,3,6,264,334,598,82,102,184,14,14,28,3951,4451,8402,67,65,132,43,36,79,145,144,289,0,0,0,37,39,76,37,39,76,1594,1465,3059,52,18,70,431,475,906,6429,6853,13282
POA2070,156,224,380,1247,1501,2748,0,0,0,68,67,135,3,0,3,1361,1442,2803,3,4,7,75,94,169,9,3,12,3,3,6,31,30,61,13,10,23,25,33,58,28,44,72,197,235,432,3,3,6,3,17,20,263,348,611,91,89,180,10,3,13,3433,3926,7359,82,80,162,29,33,62,160,168,328,0,0,0,45,44,89,45,44,89,1500,1394,2894,52,22,74,460,470,930,5917,6361,12278
