region_id,No_IC_DS_Separate_house,No_IC_DS_SemD_ro_tr_h_th,No_IC_DS_Flat_Unit_or_Apart,No_IC_DS_Other_dwelling,No_IC_DS_Not_stated,No_IC_Total,Tof_IC_BrdB_DS_Separate_house,Tof_IC_BrdB_DS_SemD_ro_tr_h_t,Tof_IC_BrdB_DS_Flt_Unt_or_Apt,Tof_IC_BrdB_DS_Other_dwelling,Tof_IC_BrdB_DS_Not_stated,Tof_IC_BrdB_Total,Tof_IC_DU_DS_Separate_house,Tof_IC_DU_DS_SemD_ro_tr_h_th,Tof_IC_DU_DS_Flt_Unt_or_Aprt,Tof_IC_DU_DS_Other_dwelling,Tof_IC_DU_DS_Not_stated,Tof_IC_D_up_Total,Tof_IC_Oth_DS_Separate_house,Tof_IC_Oth_DS_SemD_ro_tr_h_th,Tof_IC_Ot_DS_Flt_Unt_or_Aprt,Tof_IC_Oth_DS_Other_dwelling,Tof_IC_Oth_DS_Not_stated,Tof_IC_Other_Total,Tof_IC_Tot_DS_Separate_house,Tof_IC_Tot_DS_SemD_ro_tr_h_th,Tof_IC_Tot_DS_Flt_Unt_or_Apt,Tof_IC_Tot_DS_Other_dwelling,Tof_IC_Tot_DS_Not_stated,Tof_IC_Tot_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_Unit_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_Unit_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
POA2018,468,60,665,6,0,1199,1291,203,2200,20,7,3721,40,14,85,0,0,139,30,6,138,0,0,174,1361,223,2423,20,7,4034,96,11,165,0,0,272,1925,294,3253,26,7,5505
POA2019,215,116,164,3,4,502,916,691,558,28,16,2209,27,23,25,3,0,78,23,26,38,3,0,90,966,740,621,34,16,2377,39,29,35,3,0,106,1220,885,820,40,20,2985
POA2020,416,93,158,0,4,671,1090,315,1254,6,3,2668,33,10,29,0,0,72,39,16,81,0,3,139,1162,341,1364,6,6,2879,61,16,46,0,0,123,1639,450,1568,6,10,3673
POA2021,25,247,335,4,6,617,357,2649,1648,28,26,4708,8,82,86,0,0,176,15,173,277,0,3,468,380,2904,2011,28,29,5352,17,88,62,0,0,167,422,3239,2408,32,35,6136
POA2022,96,148,427,6,4,681,618,1086,1717,14,20,3455,12,36,75,0,0,123,13,53,146,0,0,212,643,1175,1938,14,20,3790,15,31,89,0,0,135,754,1354,2454,20,24,4606
POA2023,71,12,210,0,3,296,1252,177,1586,0,4,3019,21,6,78,0,0,105,22,10,118,0,0,150,1295,193,1782,0,4,3274,34,3,69,0,0,106,1400,208,2061,0,7,3676
POA2024,108,106,277,3,3,497,1006,636,1413,39,7,3101,22,19,48,3,0,92,21,22,167,4,0,214,1049,677,1628,46,7,3407,33,30,62,0,0,125,1190,813,1967,49,10,4029
POA2025,23,109,240,0,4,376,439,898,1017,3,0,2357,12,29,31,0,3,75,10,27,113,0,0,150,461,954,1161,3,3,2582,16,46,62,0,0,124,500,1109,1463,3,7,3082
POA2026,160,200,1153,11,3,1527,1353,1559,6124,55,9,9100,35,32,242,5,0,314,34,48,726,14,4,826,1422,1639,7092,74,13,10240,48,56,393,3,0,500,1630,1895,8638,88,16,12267
POA2027,20,24,369,0,0,413,280,322,1951,0,0,2553,5,11,67,0,0,83,10,15,160,0,0,185,295,348,2178,0,0,2821,10,7,82,0,0,99,325,379,2629,0,0,3333
POA2028,29,17,216,0,0,262,253,170,1036,0,6,1465,4,4,50,0,0,58,3,10,104,0,0,117,260,184,1190,0,6,1640,9,5,49,0,0,63,298,206,1455,0,6,1965
POA2029,69,33,335,3,0,440,764,296,1820,8,0,2888,8,6,55,3,0,72,16,5,167,0,0,188,788,307,2042,11,0,3148,30,8,74,0,0,112,887,348,2451,14,0,3700
POA2030,182,54,183,0,0,419,2224,517,1075,8,14,3838,35,9,44,0,0,88,42,14,82,0,3,141,2301,540,1201,8,17,4067,82,20,60,0,3,165,2565,614,1444,8,20,4651
POA2031,272,243,1019,18,0,1552,1963,1729,6081,42,15,9830,48,47,266,3,3,367,35,72,530,3,0,640,2046,1848,6877,48,18,10837,60,44,259,0,0,363,2378,2135,8155,66,18,12752
POA2032,412,185,389,4,3,993,1454,609,2027,13,9,4112,58,16,54,0,0,128,30,18,113,0,0,161,1542,643,2194,13,9,4401,72,35,104,4,3,218,2026,863,2687,21,15,5612
POA2033,144,29,298,4,0,475,791,158,2131,26,3,3109,19,7,66,0,0,92,23,5,165,0,0,193,833,170,2362,26,3,3394,17,11,72,0,0,100,994,210,2732,30,3,3969
POA2034,189,83,902,0,0,1174,1275,693,3789,7,7,5771,24,19,150,0,0,193,38,29,425,0,0,492,1337,741,4364,7,7,6456,45,32,154,0,3,234,1571,856,5420,7,10,7864
POA2035,823,368,1030,8,0,2229,3378,1882,3541,27,3,8831,110,54,112,0,0,276,94,62,301,0,0,457,3582,1998,3954,27,3,9564,181,74,221,0,0,476,4586,2440,5205,35,3,12269
POA2036,835,271,860,7,3,1976,3280,1019,1796,31,11,6137,101,29,99,0,0,229,91,39,154,0,0,284,3472,1087,2049,31,11,6650,156,64,166,3,0,389,4463,1422,3075,41,14,9015
POA2037,72,484,418,9,0,983,407,2073,1768,39,3,4290,8,48,61,3,0,120,21,125,222,0,0,368,436,2246,2051,42,3,4778,16,96,83,3,0,198,524,2826,2552,54,3,5959
POA2038,90,145,133,9,0,377,750,1341,661,35,0,2787,12,28,17,0,0,57,27,81,98,4,0,210,789,1450,776,39,0,3054,20,36,25,3,0,84,899,1631,934,51,0,3515
POA2039,95,98,68,9,0,270,833,987,802,47,9,2678,25,29,22,3,0,79,28,53,95,4,0,180,886,1069,919,54,9,2937,22,17,21,3,0,63,1003,1184,1008,66,9,3270
POA2040,569,275,390,7,0,1241,2888,2028,1265,44,3,6228,83,58,51,0,0,192,120,101,128,3,0,352,3091,2187,1444,47,3,6772,110,62,82,6,3,263,3770,2524,1916,60,6,8276
POA2041,141,184,348,4,0,677,1594,2053,1269,63,4,4983,28,57,53,0,0,138,56,83,161,9,0,309,1678,2193,1483,72,4,5430,38,48,59,3,0,148,1857,2425,1890,79,4,6255
POA2042,109,405,387,3,0,904,596,3134,1921,78,16,5745,25,69,64,0,0,158,26,197,258,10,3,494,647,3400,2243,88,19,6397,19,103,56,3,0,181,775,3908,2686,94,19,7482
POA2043,17,119,141,0,0,277,127,1098,1369,7,0,2601,4,32,33,0,0,69,6,78,128,0,0,212,137,1208,1530,7,0,2882,7,25,44,0,0,76,161,1352,1715,7,0,3235
POA2044,266,139,19,4,0,428,1014,681,281,10,17,2003,30,18,6,0,0,54,57,33,24,0,0,114,1101,732,311,10,17,2171,55,36,11,0,0,102,1422,907,341,14,17,2701
POA2045,395,58,32,0,4,489,1179,243,133,11,10,1576,38,13,3,0,0,54,31,5,12,5,0,53,1248,261,148,16,10,1683,50,13,7,0,0,70,1693,332,187,16,14,2242
POA2046,1027,187,551,8,0,1773,3498,1000,2704,40,0,7242,94,26,105,3,0,228,105,53,226,0,0,384,3697,1079,3035,43,0,7854,153,31,118,3,0,305,4877,1297,3704,54,0,9932
POA2047,207,78,284,0,0,569,1239,612,1608,8,8,3475,23,14,41,3,0,81,32,24,160,0,0,216,1294,650,1809,11,8,3772,54,24,68,0,0,146,1555,752,2161,11,8,4487
POA2048,144,109,114,8,4,379,793,735,834,59,0,2421,23,14,26,5,0,68,32,34,82,3,0,151,848,783,942,67,0,2640,23,21,26,0,0,70,1015,913,1082,75,4,3089
POA2049,214,114,250,8,3,589,1059,799,1187,39,12,3096,19,18,42,0,0,79,37,33,136,7,0,213,1115,850,1365,46,12,3388,38,31,47,0,0,116,1367,995,1662,54,15,4093
POA2050,17,72,192,0,0,281,120,633,1816,3,7,2579,3,17,42,0,0,62,6,37,157,0,0,200,129,687,2015,3,7,2841,3,16,49,0,0,68,149,775,2256,3,7,3190
POA2052,0,0,4,0,0,4,0,0,29,0,0,29,3,0,0,0,0,3,4,0,0,0,0,4,7,0,29,0,0,36,0,0,5,0,0,5,7,0,38,0,0,45
POA2060,57,62,325,0,4,448,612,780,3087,10,9,4498,15,17,84,0,0,116,31,32,296,0,3,362,658,829,3467,10,12,4976,18,11,153,0,0,182,733,902,3945,10,16,5606
POA2061,14,13,313,0,0,340,118,136,1790,3,0,2047,5,8,53,0,0,66,10,10,175,0,0,195,133,154,2018,3,0,2308,0,4,67,0,0,71,147,171,2398,3,0,2719
POA2062,58,40,162,3,0,263,719,317,1416,9,4,2465,12,0,35,0,0,47,19,10,122,8,0,159,750,327,1573,17,4,2671,12,11,32,0,0,55,820,378,1767,20,4,2989
POA2063,124,5,56,0,0,185,1336,104,228,6,0,1674,26,3,11,0,0,40,18,7,11,0,0,36,1380,114,250,6,0,1750,34,5,11,0,0,50,1538,124,317,6,0,1985
POA2064,71,20,266,0,0,357,702,236,1931,5,0,2874,18,8,70,0,0,96,14,4,94,0,0,112,734,248,2095,5,0,3082,19,3,56,0,0,78,824,271,2417,5,0,3517
POA2065,240,121,584,0,3,948,2331,1409,6083,21,6,9850,43,26,139,0,0,208,66,68,420,0,0,554,2440,1503,6642,21,6,10612,60,33,151,0,0,244,2740,1657,7377,21,9,11804
POA2066,451,65,545,6,0,1067,4561,570,3309,13,30,8483,103,15,111,3,0,232,82,9,245,0,3,339,4746,594,3665,16,33,9054,99,23,110,0,3,235,5296,682,4320,22,36,10356
POA2067,313,72,449,0,0,834,2699,347,3808,5,0,6859,54,9,97,0,0,160,55,10,155,0,0,220,2808,366,4060,5,0,7239,74,12,121,0,0,207,3195,450,4630,5,0,8280
POA2068,429,49,146,4,0,628,3305,381,749,18,3,4456,64,11,27,0,0,102,69,8,52,3,0,132,3438,400,828,21,3,4690,97,13,28,0,0,138,3964,462,1002,25,3,5456
POA2069,278,14,67,3,6,368,3189,100,382,7,17,3695,62,4,11,0,0,77,47,4,26,0,0,77,3298,108,419,7,17,3849,75,0,16,0,0,91,3651,122,502,10,23,4308
POA2070,202,26,155,0,3,386,2678,96,633,0,3,3410,26,0,31,0,0,57,30,3,39,0,0,72,2734,99,703,0,3,3539,55,3,29,0,0,87,2991,128,887,0,6,4012
POA2071,206,13,159,0,0,378,2584,42,753,0,0,3379,53,0,26,0,0,79,35,3,42,0,0,80,2672,45,821,0,0,3538,69,0,26,0,0,95,2947,58,1006,0,0,4011
POA2072,104,17,67,0,0,188,1283,127,469,3,4,1886,20,4,10,0,0,34,14,4,20,0,0,38,1317,135,499,3,4,1958,31,5,14,0,0,50,1452,157,580,3,4,2196
POA2073,298,20,41,0,0,359,3892,90,387,3,0,4372,80,3,14,0,0,97,43,8,17,0,0,68,4015,101,418,3,0,4537,83,29,9,0,0,121,4396,150,468,3,0,5017
POA2074,431,79,200,3,0,713,4917,292,661,5,0,5875,104,13,28,0,0,145,72,10,42,0,0,124,5093,315,731,5,0,6144,125,19,32,0,0,176,5649,413,963,8,0,7033
POA2075,342,26,110,0,0,478,4443,272,623,0,0,5338,68,6,15,0,0,89,63,7,16,0,0,86,4574,285,654,0,0,5513,128,9,36,0,0,173,5044,320,800,0,0,6164
POA2076,446,77,211,0,0,734,5300,438,642,0,7,6387,131,14,22,0,4,171,95,12,43,0,3,153,5526,464,707,0,14,6711,146,13,49,0,0,208,6118,554,967,0,14,7653
POA2077,702,190,805,0,3,1700,5145,686,4487,15,10,10343,131,21,143,0,0,295,98,33,246,0,0,377,5374,740,4876,15,10,11015,169,40,155,0,0,364,6245,970,5836,15,13,13079
POA2079,190,11,5,3,0,209,1775,128,17,4,0,1924,43,4,0,0,0,47,44,7,0,0,0,51,1862,139,17,4,0,2022,55,8,0,0,0,63,2107,158,22,7,0,2294
POA2080,62,0,0,0,0,62,428,19,0,0,3,450,16,0,0,0,0,16,12,3,0,0,0,15,456,22,0,0,3,481,11,0,0,0,0,11,529,22,0,0,3,554
POA2081,131,5,0,0,0,136,1332,31,13,4,0,1380,33,0,0,0,0,33,42,0,0,0,0,42,1407,31,13,4,0,1455,36,3,3,0,0,42,1574,39,16,4,0,1633
POA2082,175,0,0,0,0,175,1535,13,6,6,0,1560,50,3,0,0,0,53,29,0,0,3,0,32,1614,16,6,9,0,1645,52,0,0,3,0,55,1841,16,6,12,0,1875
POA2083,80,0,7,3,0,90,423,0,14,13,0,450,12,0,3,0,3,18,15,0,3,3,0,21,450,0,20,16,3,489,21,0,3,0,0,24,551,0,30,19,3,603
POA2084,65,3,5,21,0,94,876,12,14,16,6,924,28,0,0,0,0,28,20,3,0,3,0,26,924,15,14,19,6,978,19,0,0,11,0,30,1008,18,19,51,6,1102
POA2085,278,115,3,0,0,396,2651,200,14,3,0,2868,67,6,0,0,0,73,30,6,3,0,0,39,2748,212,17,3,0,2980,85,16,0,3,4,108,3111,343,20,6,4,3484
POA2086,343,6,5,0,0,354,3469,90,22,7,3,3591,84,0,3,0,0,87,51,3,0,0,0,54,3604,93,25,7,3,3732,88,0,0,0,0,88,4035,99,30,7,3,4174
POA2087,360,21,160,0,0,541,2987,89,219,0,4,3299,75,7,9,0,0,91,54,3,18,0,0,75,3116,99,246,0,4,3465,80,7,22,0,0,109,3556,127,428,0,4,4115
POA2088,242,111,727,0,7,1087,3726,1144,3754,9,37,8670,76,27,174,0,3,280,41,35,354,4,0,434,3843,1206,4282,13,40,9384,91,31,149,0,0,271,4176,1348,5158,13,47,10742
POA2089,40,56,358,0,0,454,484,749,2795,8,13,4049,7,18,110,0,0,135,17,33,301,0,0,351,508,800,3206,8,13,4535,9,16,76,0,0,101,557,872,3640,8,13,5090
POA2090,60,78,372,3,0,513,877,645,3057,43,8,4630,26,17,142,3,0,188,13,31,252,3,0,299,916,693,3451,49,8,5117,26,17,89,5,0,137,1002,788,3912,57,8,5767
POA2092,184,5,19,0,0,208,1590,102,89,0,0,1781,44,0,4,0,0,48,30,7,4,0,0,41,1664,109,97,0,0,1870,41,5,4,0,0,50,1889,119,120,0,0,2128
POA2093,406,96,358,3,0,863,3732,523,1999,14,4,6272,90,11,76,3,0,180,47,27,166,3,0,243,3869,561,2241,20,4,6695,120,14,89,3,0,226,4395,671,2688,26,4,7784
POA2094,60,25,160,4,0,249,557,344,863,3,3,1770,13,7,33,3,0,56,6,20,84,0,0,110,576,371,980,6,3,1936,15,9,31,0,0,55,651,405,1171,10,3,2240
POA2095,76,64,624,0,0,764,832,584,3310,20,11,4757,27,20,118,0,0,165,27,25,394,0,3,449,886,629,3822,20,14,5371,23,12,155,0,0,190,985,705,4601,20,14,6325
POA2096,222,49,362,0,0,633,1772,239,2214,4,3,4232,46,10,84,0,0,140,33,8,275,0,3,319,1851,257,2573,4,6,4691,61,10,76,0,0,147,2134,316,3011,4,6,5471
POA2097,335,19,195,3,0,552,2755,128,1066,20,0,3969,101,6,46,3,0,156,53,7,109,3,0,172,2909,141,1221,26,0,4297,108,3,28,0,0,139,3352,163,1444,29,0,4988
POA2099,742,154,1433,3,0,2332,4969,543,4876,11,3,10402,144,19,218,0,0,381,142,25,443,0,0,610,5255,587,5537,11,3,11393,190,36,291,0,0,517,6187,777,7261,14,3,14242
POA2100,622,111,244,3,3,983,4000,474,495,10,9,4988,87,12,31,0,0,130,97,28,40,0,0,165,4184,514,566,10,9,5283,144,23,41,3,0,211,4950,648,851,16,12,6477
POA2101,392,228,414,5,0,1039,3006,317,1575,28,0,4926,96,17,72,0,0,185,89,16,145,0,0,250,3191,350,1792,28,0,5361,117,40,80,3,0,240,3700,618,2286,36,0,6640
POA2102,112,54,21,0,0,187,1014,523,75,4,3,1619,34,14,3,0,0,51,29,13,4,4,0,50,1077,550,82,8,3,1720,33,32,3,0,0,68,1222,636,106,8,3,1975
POA2103,215,86,135,11,0,447,1746,339,720,35,0,2840,52,14,36,3,0,105,39,16,62,3,0,120,1837,369,818,41,0,3065,70,24,30,0,0,124,2122,479,983,52,0,3636
POA2104,64,51,120,0,0,235,711,23,106,0,0,840,19,4,14,0,0,37,17,3,10,0,0,30,747,30,130,0,0,907,21,8,13,0,0,42,832,89,263,0,0,1184
POA2105,42,0,3,4,0,49,531,6,8,0,0,545,21,0,0,0,0,21,22,0,0,0,0,22,574,6,8,0,0,588,10,0,0,0,0,10,626,6,11,4,0,647
POA2106,138,62,176,4,0,380,1609,390,588,7,3,2597,53,14,23,0,0,90,43,13,68,5,0,129,1705,417,679,12,3,2816,37,23,41,0,0,101,1880,502,896,16,3,3297
POA2107,279,31,111,0,0,421,3673,193,252,15,3,4136,107,8,20,3,0,138,65,6,28,0,0,99,3845,207,300,18,3,4373,107,8,24,3,0,142,4231,246,435,21,3,4936
POA2108,50,9,3,4,0,66,438,93,24,7,0,562,23,0,0,0,0,23,21,3,0,3,0,27,482,96,24,10,0,612,17,3,3,0,0,23,549,108,30,14,0,701
POA2109,0,34,50,0,0,84,3,34,129,0,0,166,0,0,4,0,0,4,0,0,10,0,0,10,3,34,143,0,0,180,0,5,8,0,0,13,3,73,201,0,0,277
POA2110,235,29,159,3,0,426,1903,202,342,22,0,2469,53,0,27,0,0,80,44,7,34,3,0,88,2000,209,403,25,0,2637,49,11,24,0,0,84,2284,249,586,28,0,3147
POA2111,375,79,413,6,0,873,2197,426,1263,15,3,3904,48,20,75,0,0,143,52,13,130,0,0,195,2297,459,1468,15,3,4242,81,17,58,0,3,159,2753,555,1939,21,6,5274
POA2112,1010,264,416,3,4,1697,4645,883,1952,12,4,7496,134,34,55,0,0,223,127,23,145,0,0,295,4906,940,2152,12,4,8014,172,55,90,0,0,317,6088,1259,2658,15,8,10028
POA2113,542,106,278,6,0,932,2735,687,1381,8,0,4811,84,14,29,0,0,127,54,29,93,0,3,179,2873,730,1503,8,3,5117,96,19,62,0,0,177,3511,855,1843,14,3,6226
POA2114,496,98,479,4,0,1077,3085,465,2806,4,0,6360,92,21,90,3,0,206,75,11,178,0,0,264,3252,497,3074,7,0,6830,105,11,103,3,0,222,3853,606,3656,14,0,8129
POA2115,445,83,122,6,0,656,1700,444,103,11,0,2258,59,10,9,0,0,78,59,24,7,0,0,90,1818,478,119,11,0,2426,78,16,16,0,0,110,2341,577,257,17,0,3192
POA2116,247,42,92,5,0,386,973,378,162,3,3,1519,28,13,0,0,0,41,31,12,11,0,0,54,1032,403,173,3,3,1614,50,5,26,0,0,81,1329,450,291,8,3,2081
POA2117,600,241,293,3,3,1140,3050,1136,660,15,37,4898,94,35,24,3,3,159,110,58,40,0,0,208,3254,1229,724,18,40,5265,149,51,57,0,3,260,4003,1521,1074,21,46,6665
POA2118,549,64,214,3,0,830,4460,732,614,9,10,5825,109,16,20,0,0,145,70,16,28,0,0,114,4639,764,662,9,10,6084,132,12,39,0,0,183,5320,840,915,12,10,7097
POA2119,225,11,21,0,0,257,2853,102,57,3,0,3015,68,0,0,0,0,68,25,0,5,0,0,30,2946,102,62,3,0,3113,72,0,4,0,0,76,3243,113,87,3,0,3446
POA2120,465,81,77,0,3,626,4911,361,240,13,3,5528,94,14,14,0,0,122,70,12,24,0,0,106,5075,387,278,13,3,5756,147,14,9,0,0,170,5687,482,364,13,6,6552
POA2121,558,93,277,4,0,932,4905,618,1544,10,3,7080,118,13,46,0,0,177,65,12,60,0,0,137,5088,643,1650,10,3,7394,141,20,58,0,0,219,5787,756,1985,14,3,8545
POA2122,645,297,464,0,0,1406,4025,2158,1912,0,8,8103,76,54,60,0,0,190,73,72,75,0,0,220,4174,2284,2047,0,8,8513,159,78,109,0,0,346,4978,2659,2620,0,8,10265
POA2125,255,62,38,0,9,364,4047,294,29,0,9,4379,83,7,4,0,3,97,49,12,4,0,0,65,4179,313,37,0,12,4541,91,18,4,0,0,113,4525,393,79,0,21,5018
POA2126,208,160,27,0,0,395,4303,685,67,0,8,5063,82,29,0,0,0,111,46,17,3,0,0,66,4431,731,70,0,8,5240,113,34,7,0,0,154,4752,925,104,0,8,5789
POA2127,33,3,115,0,0,151,852,89,1707,0,0,2648,9,4,25,3,0,41,18,3,127,0,0,148,879,96,1859,3,0,2837,31,3,26,0,0,60,943,102,2000,3,0,3048
POA2128,57,0,14,0,0,71,182,32,263,3,0,480,3,0,4,0,0,7,3,0,20,0,0,23,188,32,287,3,0,510,18,0,6,0,0,24,263,32,307,3,0,605
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2130,85,65,228,10,0,388,529,357,1115,21,9,2031,6,10,54,3,0,73,11,27,102,0,0,140,546,394,1271,24,9,2244,21,10,49,0,0,80,652,469,1548,34,9,2712
POA2131,424,100,835,5,0,1364,1633,591,3827,21,4,6076,53,28,151,0,0,232,47,19,213,0,0,279,1733,638,4191,21,4,6587,68,20,170,4,3,265,2225,758,5196,30,7,8216
POA2132,380,60,118,5,0,563,1647,326,589,21,0,2583,49,14,15,3,0,81,45,9,38,3,0,95,1741,349,642,27,0,2759,66,23,26,3,0,118,2187,432,786,35,0,3440
POA2133,419,117,238,0,0,774,1586,496,620,20,0,2722,39,5,34,0,0,78,45,15,67,6,0,133,1670,516,721,26,0,2933,87,25,47,0,0,159,2176,658,1006,26,0,3866
POA2134,338,85,299,0,0,722,1182,281,1657,7,3,3130,35,10,31,0,0,76,32,9,76,0,3,120,1249,300,1764,7,6,3326,63,13,106,0,4,186,1650,398,2169,7,10,4234
POA2135,547,79,377,0,0,1003,3122,208,2332,8,0,5670,99,11,55,0,0,165,62,10,117,0,0,189,3283,229,2504,8,0,6024,158,14,134,0,0,306,3988,322,3015,8,0,7333
POA2136,281,82,59,5,0,427,1065,281,281,27,0,1654,37,6,9,0,0,52,23,5,17,3,0,48,1125,292,307,30,0,1754,56,18,15,0,0,89,1462,392,381,35,0,2270
POA2137,774,97,256,13,0,1140,3291,664,2502,43,4,6504,89,18,55,3,0,165,98,22,136,4,0,260,3478,704,2693,50,4,6929,116,25,86,4,0,231,4368,826,3035,67,4,8300
POA2138,312,42,145,0,4,503,1357,412,2127,3,27,3926,51,7,26,3,0,87,43,13,87,0,4,147,1451,432,2240,6,31,4160,44,15,61,0,0,120,1807,489,2446,6,35,4783
POA2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2140,144,28,319,0,0,491,771,192,2318,7,0,3288,25,3,54,0,0,82,40,9,91,0,0,140,836,204,2463,7,0,3510,24,10,93,0,0,127,1004,242,2875,7,0,4128
POA2141,896,241,314,6,4,1461,3280,1072,1267,5,9,5633,108,34,46,0,0,188,105,36,65,0,0,206,3493,1142,1378,5,9,6027,221,60,83,0,0,364,4610,1443,1775,11,13,7852
POA2142,778,111,605,8,9,1511,2278,398,1972,20,11,4679,106,12,66,0,0,184,115,19,151,0,3,288,2499,429,2189,20,14,5151,179,33,186,0,7,405,3456,573,2980,28,30,7067
POA2143,380,75,102,0,0,557,1027,235,232,5,0,1499,35,4,10,0,0,49,39,12,21,3,0,75,1101,251,263,8,0,1623,83,18,28,0,0,129,1564,344,393,8,0,2309
POA2144,993,151,753,9,0,1906,3083,642,2594,14,11,6344,118,15,111,0,0,244,107,31,164,3,0,305,3308,688,2869,17,11,6893,243,40,259,3,0,545,4544,879,3881,29,11,9344
POA2145,2806,779,736,14,3,4338,10821,2761,3882,17,7,17488,376,85,130,0,3,594,378,152,210,0,3,743,11575,2998,4222,17,13,18825,516,161,183,3,0,863,14897,3938,5141,34,16,24026
POA2146,644,163,57,3,0,867,2961,700,271,3,0,3935,84,20,11,0,0,115,105,26,28,0,0,159,3150,746,310,3,0,4209,117,47,10,3,0,177,3911,956,377,9,0,5253
POA2147,1996,188,244,9,14,2451,7979,418,119,17,26,8559,253,11,10,0,0,274,290,24,12,0,3,329,8522,453,141,17,29,9162,404,38,44,3,0,489,10922,679,429,29,43,12102
POA2148,3013,442,486,8,0,3949,10403,1695,1439,15,16,13568,361,54,54,0,0,469,437,101,117,0,0,655,11201,1850,1610,15,16,14692,625,108,119,0,3,855,14839,2400,2215,23,19,19496
