region_id,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
POA2046,1029,4101,3510,739,288,9667,264,9931
POA2047,424,2016,1582,266,95,4383,105,4488
POA2048,628,1549,662,136,37,3012,79,3091
POA2049,821,2071,905,124,63,3984,110,4094
POA2050,813,1771,462,55,19,3120,70,3190
POA2052,26,11,5,0,0,42,3,45
POA2060,1211,2993,1066,131,35,5436,172,5608
POA2061,800,1305,460,70,12,2647,76,2723
POA2062,291,1684,807,117,42,2941,49,2990
POA2063,101,669,861,231,86,1948,37,1985
POA2064,546,1934,815,113,39,3447,70,3517
POA2065,1913,6331,2818,407,138,11607,196,11803
POA2066,988,4577,3606,738,248,10157,198,10355
POA2067,1653,3951,1997,387,124,8112,169,8281
POA2068,382,2258,2101,434,163,5338,118,5456
POA2069,180,1498,1873,499,187,4237,73,4310
POA2070,264,1396,1695,427,157,3939,74,4013
POA2071,163,1334,1781,466,205,3949,63,4012
POA2072,130,871,857,224,82,2164,34,2198
POA2073,156,1380,2422,720,248,4926,93,5019
POA2074,346,2381,3013,861,303,6904,129,7033
POA2075,145,1596,2964,937,416,6058,106,6164
POA2076,388,2479,3360,915,372,7514,139,7653
POA2077,1770,6352,3593,769,318,12802,278,13080
POA2079,73,709,991,318,154,2245,49,2294
POA2080,21,188,230,71,31,541,10,551
POA2081,45,505,738,227,91,1606,25,1631
POA2082,47,540,873,263,122,1845,29,1874
POA2083,64,239,199,61,25,588,16,604
POA2084,20,219,494,216,130,1079,21,1100
POA2085,125,922,1635,510,216,3408,76,3484
POA2086,99,1106,2047,579,267,4098,74,4172
POA2087,226,1259,1904,466,201,4056,61,4117
POA2088,1259,4870,3433,735,244,10541,202,10743
POA2089,846,2855,1117,154,40,5012,77,5089
POA2090,702,3197,1499,210,62,5670,96,5766
POA2092,93,657,992,266,91,2099,26,2125
POA2093,577,3284,2941,607,218,7627,158,7785
POA2094,212,1119,712,120,23,2186,51,2237
POA2095,1281,3132,1419,238,62,6132,193,6325
POA2096,448,2476,1899,387,134,5344,126,5470
POA2097,258,1666,2143,554,260,4881,107,4988
POA2099,1615,6027,4654,1026,507,13829,413,14242
POA2100,470,2207,2576,688,365,6306,169,6475
POA2101,515,2307,2579,712,339,6452,190,6642
POA2102,47,591,975,232,90,1935,40,1975
POA2103,202,1219,1501,407,214,3543,95,3638
POA2104,106,386,419,143,92,1146,41,1187
POA2105,40,180,281,99,28,628,18,646
POA2106,149,1039,1463,388,175,3214,82,3296
POA2107,135,1383,2396,650,282,4846,90,4936
POA2108,33,256,296,66,27,678,24,702
POA2109,130,110,22,3,0,265,16,281
POA2110,258,1021,1239,367,185,3070,78,3148
POA2111,606,2104,1804,429,189,5132,142,5274
POA2112,1087,3946,3437,893,426,9789,240,10029
POA2113,823,2637,1948,481,188,6077,148,6225
POA2114,1067,3848,2320,502,216,7953,177,8130
POA2115,387,1057,1202,296,151,3093,101,3194
POA2116,239,735,787,167,95,2023,57,2080
POA2117,727,2375,2435,643,287,6467,201,6668
POA2118,392,2332,3088,841,308,6961,135,7096
POA2119,106,959,1609,521,196,3391,55,3446
POA2120,327,2318,2809,745,258,6457,95,6552
POA2121,727,3469,3148,787,267,8398,146,8544
POA2122,1386,4563,3112,692,258,10011,254,10265
POA2125,141,1091,2320,906,480,4938,81,5019
POA2126,153,1561,2737,858,406,5715,74,5789
POA2127,99,1382,1297,185,39,3002,45,3047
POA2128,43,239,225,62,19,588,19,607
POA2129,0,0,0,0,0,0,0,0
POA2130,583,1420,540,83,27,2653,64,2717
POA2131,2008,4141,1495,229,101,7974,241,8215
POA2132,454,1522,1026,240,94,3336,103,3439
POA2133,488,1531,1247,351,123,3740,126,3866
POA2134,1120,1808,857,191,92,4068,167,4235
POA2135,1398,2691,1969,696,321,7075,258,7333
POA2136,248,893,759,215,106,2221,47,2268
POA2137,696,3155,3184,795,314,8144,154,8298
POA2138,544,2332,1402,303,107,4688,95,4783
POA2139,0,0,0,0,0,0,0,0
POA2140,650,2136,968,195,74,4023,104,4127
POA2141,1155,3286,2298,568,240,7547,307,7854
POA2142,1199,3028,1790,459,237,6713,353,7066
POA2143,318,899,694,205,79,2195,113,2308
POA2144,1681,3978,2322,636,249,8866,480,9346
POA2145,2608,10077,7704,2003,959,23351,675,24026
POA2146,418,2046,1877,532,233,5106,149,5255
POA2147,1282,4028,4463,1369,537,11679,422,12101
POA2148,2108,7824,6253,1897,743,18825,672,19497
POA2150,2105,4766,1458,203,105,8637,270,8907
POA2151,783,2853,2436,553,241,6866,190,7056
POA2152,384,1699,1412,324,122,3941,113,4054
POA2153,531,4865,8027,2359,1069,16851,267,17118
POA2154,485,3250,5386,1806,916,11843,221,12064
POA2155,170,2521,6831,1985,937,12444,157,12601
POA2156,87,652,1525,820,662,3746,63,3809
POA2157,20,212,456,224,199,1111,28,1139
POA2158,81,599,1049,466,372,2567,44,2611
POA2159,62,344,569,270,236,1481,31,1512
POA2160,1601,4248,2934,856,433,10072,432,10504
POA2161,1273,3153,2533,760,449,8168,396,8564
POA2162,706,2002,1726,555,225,5214,258,5472
POA2163,631,1158,641,208,88,2726,198,2924
POA2164,574,1928,1926,746,369,5543,228,5771
POA2165,1877,4669,3434,1124,471,11575,571,12146
POA2166,2494,5839,4053,1209,550,14145,768,14913
POA2167,216,1025,785,212,114,2352,83,2435
POA2168,1564,3710,4028,1557,727,11586,557,12143
POA2170,3427,10284,9978,3277,1405,28371,1311,29682
POA2171,135,1314,3201,1202,583,6435,132,6567
POA2172,4,105,343,104,80,636,6,642
POA2173,99,1264,1909,485,149,3906,63,3969
POA2174,3,34,39,26,22,124,0,124
POA2175,31,100,145,113,105,494,19,513
POA2176,668,3396,5086,2304,1298,12752,398,13150
POA2177,294,1124,1543,668,345,3974,181,4155
POA2178,40,242,466,263,293,1304,44,1348
POA2179,84,377,491,300,246,1498,67,1565
POA2190,790,2370,2456,812,439,6867,330,7197
POA2191,250,707,734,194,79,1964,76,2040
POA2192,700,1757,1124,293,143,4017,180,4197
POA2193,647,2148,1496,385,147,4823,166,4989
POA2194,1508,3333,1476,332,125,6774,328,7102
POA2195,1283,3867,1669,369,177,7365,410,7775
POA2196,998,3244,2949,863,435,8489,392,8881
POA2197,266,818,907,303,141,2435,124,2559
POA2198,116,757,1070,392,200,2535,71,2606
POA2199,575,1809,1555,507,229,4675,178,4853
POA2200,1615,5132,3532,968,476,11723,498,12221
POA2203,904,2657,1233,174,76,5044,130,5174
POA2204,1927,4439,1949,378,157,8850,344,9194
POA2205,662,1919,1125,292,118,4116,157,4273
POA2206,621,2314,2193,675,283,6086,198,6284
POA2207,918,3609,2993,851,327,8698,286,8984
POA2208,416,1474,1360,415,137,3802,116,3918
POA2209,664,2045,1625,382,144,4860,159,5019
POA2210,1360,3344,3334,996,460,9494,393,9887
POA2211,596,2011,1982,590,284,5463,202,5665
POA2212,522,1793,1607,489,220,4631,191,4822
POA2213,610,2366,2621,851,404,6852,195,7047
POA2214,24,317,588,210,109,1248,21,1269
POA2216,1550,4335,2269,570,229,8953,310,9263
POA2217,1291,3917,2424,552,253,8437,285,8722
POA2218,705,2585,1505,324,136,5255,168,5423
POA2219,504,2064,1691,442,143,4844,170,5014
POA2220,1835,4239,2335,588,244,9241,265,9506
POA2221,378,1629,2058,678,321,5064,120,5184
POA2222,585,2077,1203,270,111,4246,98,4344
POA2223,714,3100,2425,674,255,7168,172,7340
POA2224,323,1431,1940,632,338,4664,145,4809
POA2225,73,443,830,257,113,1716,42,1758
POA2226,275,1411,1648,414,223,3971,87,4058
POA2227,329,1695,2098,567,278,4967,108,5075
POA2228,698,2537,2311,599,275,6420,215,6635
POA2229,751,3492,3866,1162,566,9837,274,10111
POA2230,994,4455,3990,953,475,10867,349,11216
POA2231,30,183,294,128,70,705,30,735
POA2232,970,4435,4374,1173,490,11442,311,11753
POA2233,408,2629,4311,1417,745,9510,169,9679
POA2234,186,1768,4249,1801,1180,9184,147,9331
POA2250,2469,9469,8107,2303,1134,23482,736,24218
POA2251,780,4259,4412,1289,587,11327,353,11680
POA2256,992,2802,1638,368,152,5952,261,6213
POA2257,1350,4822,3390,804,320,10686,467,11153
POA2258,54,535,685,254,165,1693,45,1738
POA2259,1120,7125,6993,2129,1030,18397,660,19057
POA2260,354,2484,3351,940,443,7572,208,7780
POA2261,1842,7551,6545,1848,824,18610,765,19375
POA2262,479,3208,2515,734,306,7242,286,7528
POA2263,1094,3993,2620,742,307,8756,476,9232
POA2264,331,2011,1692,591,276,4901,171,5072
POA2265,93,664,624,234,133,1748,50,1798
POA2267,65,421,437,122,36,1081,41,1122
POA2278,14,197,353,172,108,844,19,863
POA2280,772,3307,3816,1227,551,9673,321,9994
POA2281,481,2021,1810,490,251,5053,194,5247
POA2282,247,1744,2200,720,351,5262,124,5386
POA2283,606,3156,3128,1070,502,8462,273,8735
POA2284,363,1475,1353,446,216,3853,141,3994
POA2285,635,3296,4001,1253,564,9749,243,9992
POA2286,63,349,459,187,108,1166,35,1201
POA2287,888,3997,4664,1414,635,11598,386,11984
POA2289,523,2590,2937,713,277,7040,190,7230
POA2290,914,4402,4681,1302,580,11879,353,12232
POA2291,489,1907,2075,553,228,5252,151,5403
POA2292,129,450,324,73,28,1004,32,1036
POA2293,121,353,339,59,15,887,33,920
POA2294,119,361,230,56,6,772,29,801
POA2295,276,944,669,187,62,2138,85,2223
POA2296,111,360,227,44,20,762,30,792
POA2297,82,308,190,38,12,630,30,660
POA2298,518,1531,1088,286,126,3549,134,3683
POA2299,560,1705,1330,321,152,4068,153,4221
POA2300,671,1993,1373,272,95,4404,170,4574
POA2302,50,154,54,7,5,270,12,282
POA2303,710,1384,1121,256,102,3573,240,3813
POA2304,853,2416,1846,417,163,5695,235,5930
POA2305,404,1750,1756,435,150,4495,121,4616
POA2306,324,531,215,59,18,1147,83,1230
POA2307,152,619,478,145,53,1447,54,1501
POA2308,0,0,0,0,0,0,0,0
POA2311,9,81,134,56,35,315,11,326
POA2312,18,183,226,66,36,529,13,542
POA2314,0,0,0,0,0,0,0,0
POA2315,335,2265,1874,402,132,5008,148,5156
POA2316,93,728,716,266,121,1924,70,1994
POA2317,168,1114,898,183,76,2439,87,2526
POA2318,72,1012,1642,657,356,3739,78,3817
POA2319,121,1073,927,244,86,2451,87,2538
POA2320,704,3059,4162,1357,689,9971,277,10248
POA2321,93,940,1652,651,372,3708,92,3800
POA2322,343,1985,2317,733,390,5768,136,5904
POA2323,717,3142,3493,1066,527,8945,268,9213
POA2324,564,3240,2888,991,478,8161,300,8461
POA2325,626,3347,3322,1088,574,8957,344,9301
POA2326,181,853,917,317,221,2489,101,2590
POA2327,258,1093,975,278,136,2740,131,2871
POA2328,38,285,343,126,64,856,25,881
POA2329,52,253,288,107,65,765,25,790
POA2330,337,1938,2968,1077,539,6859,198,7057
POA2333,348,1515,1781,602,247,4493,157,4650
POA2334,40,239,365,106,68,818,19,837
POA2335,41,428,838,310,173,1790,37,1827
POA2336,42,274,375,111,61,863,23,886
POA2337,195,959,1137,376,175,2842,89,2931
POA2338,50,218,222,83,36,609,32,641
POA2339,6,75,93,46,18,238,9,247
POA2340,1333,6098,6275,1854,844,16404,645,17049
POA2341,69,300,233,60,33,695,20,715
POA2342,6,44,94,40,23,207,6,213
POA2343,132,613,608,244,124,1721,61,1782
POA2344,3,59,100,58,36,256,5,261
POA2345,7,57,129,58,26,277,6,283
POA2346,90,430,389,122,50,1081,50,1131
POA2347,67,331,232,115,38,783,36,819
POA2350,789,3501,3063,939,418,8710,280,8990
POA2351,0,0,0,0,0,0,0,0
POA2352,36,305,394,159,77,971,30,1001
POA2353,8,92,139,81,36,356,4,360
POA2354,82,411,541,221,106,1361,56,1417
POA2355,12,95,103,57,29,296,15,311
POA2357,119,619,539,184,96,1557,78,1635
POA2358,82,501,562,188,128,1461,48,1509
POA2359,13,77,80,25,16,211,7,218
POA2360,505,1916,1914,626,297,5258,203,5461
POA2361,11,125,114,45,26,321,18,339
POA2365,59,362,500,214,95,1230,42,1272
POA2369,25,148,136,54,31,394,17,411
POA2370,261,1151,970,336,163,2881,133,3014
POA2371,23,119,102,41,11,296,18,314
POA2372,152,727,658,233,135,1905,79,1984
POA2380,315,1312,1366,469,218,3680,127,3807
POA2381,24,163,231,97,69,584,18,602
POA2382,28,137,152,62,34,413,20,433
POA2386,4,30,35,20,23,112,5,117
POA2388,89,354,389,172,91,1095,43,1138
POA2390,230,947,1122,420,197,2916,145,3061
POA2395,28,128,108,35,14,313,11,324
POA2396,32,162,155,52,37,438,32,470
POA2397,0,26,59,31,25,141,10,151
POA2399,11,85,131,41,41,309,10,319
POA2400,377,1145,1241,393,209,3365,172,3537
POA2401,0,32,50,21,17,120,3,123
POA2402,55,278,253,124,57,767,29,796
POA2403,9,67,70,39,23,208,10,218
POA2404,63,290,257,98,25,733,19,752
POA2405,9,51,73,38,31,202,8,210
POA2406,20,88,102,32,13,255,23,278
POA2408,6,38,57,40,15,156,5,161
POA2409,56,116,91,39,15,317,20,337
POA2410,6,51,53,16,11,137,7,144
POA2415,0,27,45,20,8,100,3,103
POA2420,107,557,566,211,109,1550,51,1601
POA2421,9,122,197,115,68,511,13,524
POA2422,148,828,754,253,97,2080,66,2146
POA2423,55,450,467,154,72,1198,52,1250
POA2424,12,65,70,27,8,182,11,193
POA2425,18,171,237,90,51,567,15,582
POA2426,4,82,75,19,13,193,11,204
POA2427,79,554,351,62,23,1069,33,1102
POA2428,820,4838,2776,607,219,9260,391,9651
POA2429,212,1279,1371,421,197,3480,102,3582
POA2430,1098,5030,4360,1187,523,12198,474,12672
POA2431,134,970,704,167,49,2024,62,2086
POA2439,20,272,375,131,66,864,20,884
POA2440,730,2959,2641,831,368,7529,264,7793
POA2441,70,734,930,368,151,2253,52,2305
POA2443,333,1814,1169,285,127,3728,130,3858
POA2444,1557,7757,5692,1332,443,16781,619,17400
POA2445,84,825,912,237,73,2131,55,2186
POA2446,249,1549,1732,628,284,4442,142,4584
POA2447,180,1052,913,286,109,2540,96,2636
POA2448,400,1819,1040,230,84,3573,206,3779
POA2449,67,390,291,90,35,873,27,900
POA2450,1308,5746,5006,1390,611,14061,516,14577
POA2452,505,2573,1972,484,148,5682,214,5896
POA2453,61,443,373,141,49,1067,38,1105
POA2454,118,1177,1063,279,115,2752,73,2825
POA2455,128,546,436,127,42,1279,44,1323
POA2456,274,1992,1907,515,224,4912,166,5078
POA2460,861,4155,3754,1153,497,10420,378,10798
POA2462,59,404,316,113,47,939,42,981
POA2463,181,1033,1048,276,111,2649,81,2730
POA2464,218,1440,827,176,43,2704,91,2795
POA2465,6,48,49,24,8,135,6,141
POA2466,62,387,228,48,15,740,40,780
POA2469,114,626,577,177,88,1582,54,1636
POA2470,533,2087,1890,565,241,5316,219,5535
POA2471,37,275,362,118,50,842,27,869
POA2472,45,258,266,79,33,681,24,705
POA2473,136,602,383,87,30,1238,62,1300
POA2474,163,996,910,262,114,2445,74,2519
POA2475,3,71,65,23,10,172,0,172
POA2476,29,142,128,36,22,357,16,373
POA2477,226,1592,1689,520,209,4236,117,4353
POA2478,942,4404,3812,948,351,10457,325,10782
POA2479,32,544,755,189,107,1627,43,1670
POA2480,1324,6390,6222,1782,742,16460,495,16955
POA2481,257,1614,1412,388,172,3843,148,3991
POA2482,125,902,793,220,73,2113,63,2176
POA2483,155,1628,1494,399,159,3835,165,4000
POA2484,430,2548,2413,755,358,6504,223,6727
POA2485,827,2972,1473,319,138,5729,298,6027
POA2486,858,5087,4031,1139,451,11566,472,12038
POA2487,346,1906,1505,358,159,4274,178,4452
POA2488,66,512,446,103,32,1159,38,1197
POA2489,96,966,985,181,43,2271,48,2319
POA2490,9,68,103,46,17,243,3,246
POA2500,2484,6415,4232,982,444,14557,567,15124
POA2502,789,1736,1118,367,157,4167,214,4381
POA2505,348,743,497,175,65,1828,78,1906
POA2506,376,1011,807,293,126,2613,135,2748
POA2508,98,809,1204,361,197,2669,66,2735
POA2515,243,1288,1531,385,144,3591,91,3682
POA2516,186,651,810,208,83,1938,60,1998
POA2517,469,1772,1840,459,202,4742,123,4865
POA2518,1037,3039,2290,617,249,7232,278,7510
POA2519,706,2242,2067,648,240,5903,212,6115
POA2525,213,1208,1533,475,187,3616,86,3702
POA2526,401,1626,2120,700,359,5206,171,5377
POA2527,301,2036,2753,1022,517,6629,167,6796
POA2528,1025,3700,2772,844,318,8659,408,9067
POA2529,399,2446,3162,1015,502,7524,217,7741
POA2530,710,3653,3982,1242,602,10189,272,10461
POA2533,276,1939,2252,680,320,5467,164,5631
POA2534,71,628,730,206,81,1716,44,1760
POA2535,154,1191,1002,320,143,2810,87,2897
POA2536,433,2990,2280,604,231,6538,244,6782
POA2537,242,1918,1578,423,163,4324,143,4467
POA2538,36,263,319,108,43,769,29,798
POA2539,378,3142,2366,568,180,6634,189,6823
POA2540,812,6279,5666,1586,719,15062,530,15592
POA2541,990,4005,2888,819,320,9022,345,9367
POA2545,17,148,172,45,27,409,17,426
POA2546,248,1647,1246,329,102,3572,161,3733
POA2548,169,1284,1058,204,73,2788,89,2877
POA2549,41,480,600,156,71,1348,43,1391
POA2550,280,2147,2324,740,312,5803,198,6001
POA2551,123,582,485,117,45,1352,56,1408
POA2555,5,32,44,18,18,117,4,121
POA2556,17,90,238,124,159,628,21,649
POA2557,21,193,357,229,233,1033,43,1076
POA2558,143,960,1343,570,270,3286,82,3368
POA2559,263,399,157,50,14,883,49,932
POA2560,2210,8667,8194,2675,1274,23020,772,23792
POA2563,4,14,29,15,14,76,0,76
POA2564,587,1926,1214,347,156,4230,230,4460
POA2565,551,2201,1747,612,320,5431,161,5592
POA2566,483,2520,2750,986,503,7242,234,7476
POA2567,217,2489,5259,1523,698,10186,184,10370
POA2568,9,90,108,45,29,281,5,286
POA2569,6,75,168,83,60,392,8,400
POA2570,364,2152,3913,1589,1034,9052,264,9316
POA2571,112,757,1374,594,387,3224,76,3300
POA2572,41,329,490,210,145,1215,55,1270
POA2573,124,569,570,173,133,1569,49,1618
POA2574,67,449,687,310,235,1748,60,1808
POA2575,233,1755,1867,591,376,4822,170,4992
POA2576,268,1947,1950,478,203,4846,145,4991
POA2577,286,1871,2154,691,370,5372,155,5527
POA2578,39,436,341,88,41,945,27,972
POA2579,28,406,541,205,104,1284,36,1320
POA2580,894,3666,3581,1238,595,9974,359,10333
POA2581,11,210,302,142,82,747,17,764
POA2582,165,1028,1638,682,376,3889,91,3980
POA2583,72,462,631,239,153,1557,49,1606
POA2584,9,64,70,36,9,188,4,192
POA2585,5,29,47,20,8,109,0,109
POA2586,50,356,400,157,87,1050,42,1092
POA2587,98,394,416,135,76,1119,37,1156
POA2588,4,29,39,23,5,100,3,103
POA2590,268,1108,953,279,141,2749,104,2853
POA2594,355,1542,1454,490,256,4097,149,4246
POA2618,4,62,188,119,81,454,3,457
POA2619,20,606,1590,464,265,2945,19,2964
POA2620,950,4727,4561,1825,1093,13156,427,13583
POA2621,22,322,831,364,205,1744,21,1765
POA2622,36,411,512,172,90,1221,35,1256
POA2623,13,76,114,42,17,262,6,268
POA2625,0,22,13,0,0,35,34,69
POA2626,5,44,79,26,19,173,0,173
POA2627,43,351,561,186,82,1223,60,1283
POA2628,27,207,276,95,63,668,19,687
POA2629,10,75,87,33,23,228,7,235
POA2630,275,1250,1173,331,179,3208,107,3315
POA2631,11,90,114,55,18,288,8,296
POA2632,55,234,261,87,35,672,21,693
POA2633,17,65,66,30,12,190,8,198
POA2640,1107,4656,4795,1277,525,12360,397,12757
POA2641,632,2427,1871,527,219,5676,256,5932
POA2642,43,417,699,366,193,1718,56,1774
POA2643,34,355,419,110,47,965,37,1002
POA2644,41,310,388,153,86,978,52,1030
POA2645,6,45,50,10,5,116,5,121
POA2646,188,1029,997,285,115,2614,114,2728
POA2647,33,327,304,56,30,750,39,789
POA2648,75,306,344,119,57,901,62,963
POA2649,0,0,3,3,0,6,0,6
POA2650,1527,7048,7570,2303,1003,19451,715,20166
POA2651,10,211,271,86,20,598,31,629
POA2652,53,438,722,329,192,1734,55,1789
POA2653,49,299,334,102,44,828,37,865
POA2655,7,125,157,49,37,375,18,393
POA2656,30,148,193,59,52,482,21,503
POA2658,33,185,182,78,48,526,20,546
POA2659,10,98,127,52,45,332,7,339
POA2660,29,214,211,86,39,579,28,607
POA2661,0,29,32,0,0,61,0,61
POA2663,122,546,490,139,66,1363,59,1422
POA2665,36,269,351,129,82,867,24,891
POA2666,179,728,685,234,107,1933,86,2019
POA2668,7,52,47,28,9,143,9,152
POA2669,22,170,269,141,110,712,22,734
POA2671,109,528,558,189,80,1464,59,1523
POA2672,62,171,183,71,31,518,45,563
POA2675,35,180,192,81,49,537,27,564
POA2678,0,0,0,0,0,0,0,0
POA2680,634,2446,2972,940,516,7508,327,7835
POA2681,20,178,257,80,43,578,27,605
POA2700,164,706,585,200,92,1747,93,1840
POA2701,41,237,341,135,74,828,23,851
POA2702,8,100,93,19,11,231,11,242
POA2703,16,101,77,32,16,242,7,249
POA2705,259,1173,1309,417,239,3397,120,3517
POA2706,31,146,156,56,23,412,20,432
POA2707,24,146,154,83,64,471,18,489
POA2710,324,1348,1475,422,197,3766,192,3958
POA2711,105,447,439,143,95,1229,61,1290
POA2712,37,206,204,71,47,565,29,594
POA2713,72,430,434,134,80,1150,50,1200
POA2714,66,394,336,96,38,930,41,971
POA2715,58,168,226,70,50,572,26,598
POA2716,33,136,152,42,36,399,10,409
POA2717,76,158,186,55,29,504,22,526
POA2720,214,1069,1069,339,182,2873,99,2972
POA2721,3,29,52,25,23,132,3,135
POA2722,77,374,440,139,72,1102,35,1137
POA2725,9,52,64,32,18,175,4,179
POA2726,0,31,49,22,20,122,0,122
POA2727,6,49,85,38,32,210,6,216
POA2729,36,187,252,104,63,642,18,660
POA2730,32,212,224,50,30,548,42,590
POA2731,111,796,830,219,104,2060,85,2145
POA2732,33,266,258,96,43,696,37,733
POA2733,18,77,92,28,13,228,15,243
POA2735,4,40,94,38,27,203,9,212
POA2736,7,53,60,21,6,147,11,158
POA2737,11,79,104,46,24,264,7,271
POA2738,13,91,197,84,28,413,20,433
POA2739,30,162,230,71,31,524,22,546
POA2745,168,1950,3714,1275,794,7901,139,8040
POA2747,1030,4232,4199,1314,664,11439,361,11800
POA2748,14,76,164,133,128,515,12,527
POA2749,229,1361,2038,766,453,4847,116,4963
POA2750,1646,5878,5457,1567,684,15232,523,15755
POA2752,54,316,565,280,223,1438,31,1469
POA2753,367,1822,1950,795,596,5530,181,5711
POA2754,71,604,713,280,186,1854,34,1888
POA2756,495,2942,4176,1680,1150,10443,278,10721
POA2757,3,73,103,67,32,278,7,285
POA2758,33,502,1125,520,399,2579,54,2633
POA2759,207,1955,3357,1428,854,7801,176,7977
POA2760,1152,3791,2888,871,373,9075,387,9462
POA2761,317,2440,3304,1004,437,7502,199,7701
POA2762,65,372,489,185,122,1233,40,1273
POA2763,372,2973,4009,1134,503,8991,176,9167
POA2765,280,1242,1559,719,695,4495,197,4692
POA2766,317,1473,1468,463,206,3927,129,4056
POA2767,625,2076,2045,664,284,5694,214,5908
POA2768,159,1995,3755,1021,362,7292,125,7417
POA2769,10,226,511,104,19,870,8,878
POA2770,2881,7368,5013,1530,639,17431,920,18351
POA2773,84,648,851,277,138,1998,38,2036
POA2774,227,1446,1842,605,260,4380,89,4469
POA2775,38,232,201,51,44,566,19,585
POA2776,52,491,590,181,80,1394,23,1417
POA2777,382,2037,2578,779,401,6177,129,6306
POA2778,31,327,372,112,31,873,20,893
POA2779,114,686,620,164,69,1653,29,1682
POA2780,824,2455,1269,311,119,4978,172,5150
POA2782,180,1062,762,178,59,2241,46,2287
POA2783,111,473,352,79,45,1060,27,1087
POA2784,35,190,156,44,18,443,10,453
POA2785,192,856,529,116,45,1738,47,1785
POA2786,31,207,141,22,18,419,4,423
POA2787,90,518,598,221,97,1524,66,1590
POA2790,711,2074,1821,585,339,5530,267,5797
POA2791,9,61,99,39,30,238,6,244
POA2792,3,61,74,30,14,182,9,191
POA2793,18,137,168,85,40,448,20,468
POA2794,355,1428,1308,417,193,3701,179,3880
POA2795,1043,4764,5215,1769,884,13675,467,14142
POA2797,6,40,31,7,13,97,0,97
POA2798,20,182,337,153,80,772,17,789
POA2799,91,476,504,192,118,1381,52,1433
POA2800,1196,5201,5525,1699,816,14437,571,15008
POA2803,5,26,48,19,19,117,9,126
POA2804,83,308,382,147,81,1001,24,1025
POA2805,7,47,48,14,12,128,0,128
POA2806,15,99,131,53,42,340,14,354
POA2807,6,62,31,11,5,115,5,120
POA2808,3,30,36,16,5,90,7,97
POA2809,3,42,42,10,17,114,6,120
POA2810,91,432,413,164,96,1196,47,1243
POA2820,340,1011,915,311,152,2729,116,2845
POA2821,154,595,640,222,119,1730,81,1811
POA2823,43,181,171,71,47,513,27,540
POA2824,89,302,310,127,65,893,52,945
POA2825,93,328,323,115,60,919,59,978
POA2827,116,488,447,152,98,1301,57,1358
POA2828,39,80,67,24,14,224,8,232
POA2829,140,394,398,134,82,1148,55,1203
POA2830,1093,4865,5017,1544,713,13232,465,13697
POA2831,57,334,526,233,155,1305,40,1345
POA2832,141,306,248,96,72,863,74,937
POA2833,55,83,91,29,24,282,9,291
POA2834,132,493,288,62,25,1000,88,1088
POA2835,118,590,552,164,71,1495,50,1545
POA2836,60,116,80,29,26,311,11,322
POA2839,121,170,95,31,29,446,14,460
POA2840,128,328,277,86,57,876,62,938
