UCL_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
UCL115020,0,13,14,293,304,593,0,0,0,26,29,57,0,0,0,390,431,825,0,0,0,0,5,5,0,6,0,0,0,0,0,0,0,0,0,0,3,0,5,18,28,41,41,39,79,3,4,11,0,0,4,50,78,125,21,25,45,0,0,0,848,955,1803,0,0,0,5,7,8,0,3,3,0,0,0,0,0,3,3,14,14,3,11,18,516,490,1010,0,3,3,0,0,0,520,490,1013,72,67,142,1450,1546,2997
UCL115021,4,0,7,131,160,295,0,0,0,4,0,5,0,0,0,126,129,250,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,30,36,65,0,3,0,0,0,0,4,12,19,8,3,9,0,0,0,321,351,662,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,3,0,8,5,0,6,186,155,335,0,0,0,0,5,5,186,155,340,57,57,109,573,566,1136
UCL115022,11,8,9,267,336,603,0,0,0,14,18,34,0,0,0,272,316,590,0,0,0,0,0,3,5,8,17,0,0,0,4,0,4,0,0,0,21,29,56,14,3,20,39,41,79,0,6,11,0,4,6,48,71,113,27,45,78,0,3,0,731,897,1624,0,3,9,6,6,3,0,3,0,0,0,0,0,0,0,3,9,15,3,9,15,538,477,1016,3,3,9,0,8,8,538,490,1029,69,62,134,1354,1468,2825
UCL115023,5,6,5,134,117,249,0,0,0,4,0,5,0,0,0,229,230,454,0,0,0,0,5,3,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,14,13,0,3,4,0,0,0,27,28,61,7,13,18,0,0,0,419,412,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,7,198,155,361,0,0,0,0,0,0,203,163,360,115,87,205,739,666,1402
UCL115024,5,0,4,79,99,178,0,0,0,9,9,13,0,0,0,254,330,581,0,0,0,3,4,4,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,19,18,39,0,0,0,3,5,5,12,13,25,14,20,34,0,0,0,399,502,901,14,11,23,4,0,9,0,0,0,0,4,4,0,0,0,0,0,0,0,5,9,185,131,317,0,0,0,0,0,3,187,134,320,120,142,262,731,799,1535
UCL115025,4,4,7,107,113,223,0,0,0,12,15,32,0,0,0,125,150,279,0,0,0,4,6,5,0,4,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,19,15,33,0,0,0,5,5,13,21,22,44,34,33,58,0,0,0,328,373,701,0,0,0,3,0,7,0,4,4,0,0,0,0,0,0,3,4,8,3,4,8,357,305,663,0,3,3,0,0,0,359,310,669,51,47,108,752,749,1498
UCL115026,3,8,12,115,109,226,0,0,0,0,0,0,0,0,0,122,145,262,0,0,0,0,0,0,0,8,8,0,0,0,0,6,9,0,7,7,0,0,0,0,3,3,16,11,25,0,0,0,0,0,0,18,24,43,11,8,24,0,6,3,283,324,604,0,5,4,7,0,4,0,0,5,0,0,0,4,0,4,0,4,3,3,4,3,307,304,615,0,3,7,0,0,4,313,311,623,75,83,161,684,728,1414
UCL115027,3,16,15,256,317,577,0,0,0,14,9,23,0,0,0,384,379,768,0,0,0,0,0,0,0,0,0,17,14,25,0,3,6,0,0,0,8,9,12,10,9,17,24,17,38,6,6,9,4,5,7,33,40,71,14,22,33,0,0,0,763,829,1591,5,0,5,6,5,14,0,0,0,0,3,3,0,0,0,0,5,5,0,6,7,581,498,1082,4,0,10,0,3,3,591,500,1089,72,84,160,1434,1447,2878
UCL115028,5,11,14,163,209,368,0,0,0,14,14,23,0,0,0,193,240,432,0,0,0,0,6,10,8,9,14,0,0,0,8,4,9,0,0,0,3,0,3,5,6,16,21,37,55,0,3,3,0,9,8,25,41,66,17,20,39,0,0,0,456,596,1051,0,0,7,7,5,9,0,3,3,0,0,0,0,0,0,4,0,5,4,0,6,626,599,1219,9,5,16,0,6,6,630,605,1240,84,95,176,1182,1323,2502
UCL115029,7,14,25,71,75,141,0,0,0,0,3,7,0,0,0,113,140,252,0,0,0,5,4,4,3,4,3,0,0,0,0,0,0,0,0,0,6,0,3,10,14,23,12,14,23,0,0,0,0,4,3,21,37,54,7,15,24,0,0,0,235,308,540,0,0,6,0,0,4,0,9,8,0,0,0,3,0,4,4,3,5,4,0,5,436,471,914,5,3,8,3,11,14,444,488,932,94,76,168,793,894,1686
UCL115030,0,4,8,155,163,314,0,0,0,3,6,4,0,0,0,103,118,222,0,5,5,0,0,0,0,0,0,5,6,16,0,0,0,0,0,0,0,3,3,0,0,0,15,19,33,3,4,11,0,0,0,31,34,67,4,6,11,0,0,0,322,361,684,0,0,0,0,5,5,0,0,0,0,0,0,6,0,6,0,0,4,0,6,4,205,174,382,3,0,0,0,0,3,211,176,386,34,45,79,572,591,1163
UCL115031,8,9,26,256,336,591,0,0,0,11,17,30,0,0,0,194,230,420,0,0,0,6,4,9,14,17,32,0,0,0,7,14,22,0,0,0,0,7,5,6,3,10,25,41,62,0,0,0,0,0,0,38,59,99,24,33,55,0,9,9,580,781,1362,4,0,8,10,6,13,0,8,8,0,0,0,0,0,0,0,6,6,0,6,5,562,512,1075,3,4,5,0,0,5,564,525,1087,69,68,135,1239,1402,2642
UCL115032,5,13,24,118,155,273,0,0,0,3,4,7,0,0,0,176,216,396,0,0,0,9,16,28,0,0,0,0,0,0,3,4,3,0,0,0,0,0,6,0,6,8,18,10,28,4,0,4,0,0,0,15,28,39,39,36,78,0,0,0,388,483,876,8,0,9,3,0,4,3,9,10,0,0,0,0,0,0,4,6,13,9,6,16,540,482,1016,6,4,14,7,4,10,546,494,1040,73,48,124,1036,1065,2103
UCL115033,10,9,19,287,321,610,0,0,0,15,17,27,0,0,0,435,482,915,0,0,0,15,21,39,0,0,3,4,6,5,9,9,14,0,0,0,5,8,17,0,5,9,28,26,53,3,3,9,6,0,10,45,45,95,27,47,75,4,6,11,888,996,1885,9,4,7,4,3,6,0,0,3,0,0,0,4,0,5,3,12,14,9,12,22,932,840,1773,7,9,13,0,4,3,941,849,1792,105,96,197,1955,1978,3935
UCL115034,7,11,14,167,203,371,0,0,0,7,12,21,0,0,0,194,187,382,0,0,0,6,7,9,0,0,0,3,0,5,4,0,6,0,0,0,0,0,0,0,4,4,12,9,19,0,0,0,0,0,0,15,22,37,8,6,21,0,4,4,427,453,879,3,0,5,3,4,8,0,0,0,0,0,0,0,0,0,7,3,7,7,3,7,363,352,715,5,3,8,0,0,4,373,353,724,54,50,100,866,876,1741
UCL115035,9,12,19,402,495,903,0,0,0,24,28,55,8,9,13,380,429,812,0,0,0,0,0,0,3,4,9,0,0,4,0,4,5,0,0,0,18,17,34,41,46,88,60,79,144,0,0,0,4,8,12,61,71,132,89,87,172,0,0,0,1100,1274,2373,11,11,21,10,3,14,0,0,0,0,0,0,0,0,0,3,9,12,3,9,11,645,605,1246,4,4,3,5,5,3,647,610,1255,115,117,234,1895,2032,3930
UCL115036,5,7,9,265,290,554,0,0,0,25,24,46,0,0,0,301,317,620,0,3,6,21,29,48,0,4,8,4,0,4,3,8,12,0,0,0,9,12,20,8,13,23,43,47,91,4,3,7,0,0,0,25,47,72,45,46,94,5,0,5,772,832,1604,0,0,0,3,0,4,5,4,9,0,0,0,0,0,0,7,9,13,3,9,16,662,566,1229,5,7,17,0,6,3,672,580,1247,91,91,188,1549,1522,3076
UCL115037,5,3,9,117,124,237,0,0,0,8,9,21,0,0,0,94,115,206,0,0,0,4,4,3,0,0,4,11,7,19,5,0,3,0,0,0,0,0,0,4,11,15,21,19,36,0,0,0,0,0,0,21,15,36,23,21,42,0,0,0,301,329,628,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,238,483,4,0,4,0,0,0,248,241,485,46,40,85,598,615,1211
UCL115038,0,7,7,141,188,320,0,0,0,5,3,11,0,0,0,167,178,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,3,4,17,23,41,0,0,0,0,3,3,46,59,101,24,16,38,0,0,0,400,473,875,10,7,11,0,0,0,0,0,0,0,0,0,3,3,4,5,10,13,5,11,18,187,189,378,0,0,0,0,0,5,187,193,377,70,83,152,676,779,1451
UCL115039,16,18,28,206,240,445,0,0,0,33,33,61,0,0,0,473,502,973,0,0,0,5,6,4,0,0,0,5,5,8,0,4,0,0,0,0,5,3,7,6,6,18,22,32,57,3,0,3,3,5,3,61,69,129,12,19,31,0,0,0,844,920,1762,7,4,11,9,10,12,0,0,0,0,0,0,8,3,12,7,0,3,11,9,17,498,446,943,4,0,11,0,0,5,505,455,957,287,286,575,1677,1691,3369
UCL115040,0,0,3,156,157,314,0,0,0,12,14,28,0,0,0,166,162,329,0,0,3,6,5,13,0,0,0,0,0,0,4,4,4,0,0,0,6,4,4,7,5,16,6,16,23,5,0,3,3,0,3,17,27,43,25,27,55,3,0,5,404,432,832,0,0,0,4,5,6,3,0,0,0,0,0,0,0,0,3,3,7,3,3,7,312,292,611,3,0,3,0,8,7,314,301,616,29,29,58,760,769,1528
UCL115041,0,3,3,232,260,495,0,0,0,3,3,5,46,43,92,316,325,639,0,0,0,3,0,3,0,3,5,0,0,0,8,4,8,0,0,0,10,3,15,16,24,32,72,77,147,0,0,0,3,0,8,31,37,65,23,28,55,0,0,0,756,826,1582,17,13,34,4,3,8,0,0,0,0,0,3,3,3,8,4,0,4,9,7,15,303,256,561,0,0,0,0,0,6,309,262,567,172,196,369,1277,1308,2579
UCL115042,4,0,9,132,197,324,0,0,0,9,10,17,0,0,0,237,278,515,0,0,0,4,0,4,0,3,3,3,7,4,0,0,3,0,0,0,8,0,8,11,14,26,29,19,52,0,0,0,0,3,3,47,67,108,9,18,36,0,0,0,487,611,1100,7,0,10,6,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,253,251,505,0,0,0,0,0,0,253,253,506,65,51,119,820,925,1744
UCL115043,4,8,8,225,260,478,0,0,0,4,5,9,0,0,0,208,288,496,0,5,5,5,0,5,3,15,19,0,0,0,0,0,3,0,0,4,0,0,0,3,10,10,39,63,102,0,0,0,4,10,21,20,36,61,14,28,43,5,0,5,533,726,1261,11,8,17,0,0,0,0,0,0,3,4,8,3,3,3,0,3,5,7,11,18,360,290,646,0,0,6,4,3,8,365,295,655,192,232,424,1111,1273,2387
UCL115044,6,5,11,320,355,669,0,0,0,3,0,3,0,0,0,335,348,680,0,0,0,3,3,8,4,12,11,0,0,0,3,0,3,0,4,7,3,0,5,0,0,0,15,24,38,0,0,0,5,0,9,17,18,40,8,7,15,0,0,0,708,777,1487,10,9,17,4,3,6,0,0,0,0,0,0,0,0,0,0,3,6,0,3,6,249,222,466,5,5,3,0,0,0,249,224,474,177,179,358,1155,1198,2353
UCL115045,0,3,3,89,86,176,0,0,0,0,3,7,0,0,0,123,139,264,0,0,0,0,0,0,5,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13,20,34,4,0,7,0,0,0,24,35,55,10,8,16,0,0,0,274,304,578,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,10,0,4,10,206,173,377,0,3,0,3,4,10,207,182,388,74,96,168,564,596,1155
UCL115046,11,12,30,115,130,239,0,0,0,10,12,27,0,0,0,119,147,269,0,0,0,0,5,3,0,0,6,0,0,0,5,0,4,0,0,0,0,4,3,0,0,0,18,16,29,0,0,0,0,0,0,10,20,22,5,11,15,0,0,0,280,340,621,6,3,9,8,9,14,0,0,0,0,0,0,21,12,30,0,3,7,20,17,37,434,370,805,8,5,5,0,3,3,439,374,810,64,69,128,829,825,1649
UCL115047,0,0,8,249,319,564,0,0,0,3,4,9,0,0,0,297,335,631,0,0,0,5,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,4,9,5,0,8,15,9,32,0,0,0,0,6,5,65,79,142,6,4,11,0,0,0,644,768,1416,10,6,14,0,0,0,0,0,0,0,0,0,0,4,3,0,7,7,0,7,8,260,257,519,0,0,0,0,0,0,261,257,515,74,69,142,991,1105,2098
UCL115048,15,13,28,354,402,753,0,0,0,25,32,55,0,0,0,342,379,716,0,0,0,20,14,37,13,7,23,3,6,9,3,0,5,0,0,0,4,0,7,12,17,25,36,44,73,0,0,0,0,0,0,18,31,59,45,44,88,0,4,5,878,975,1853,0,3,9,9,3,6,0,9,12,0,0,0,0,0,0,8,6,14,8,8,11,790,668,1465,9,4,8,4,5,8,803,678,1479,92,84,184,1807,1774,3580
UCL115049,0,3,5,87,101,188,0,0,0,4,3,3,0,0,0,92,83,170,0,0,0,0,0,0,0,0,3,4,0,3,22,30,55,0,0,0,0,0,0,19,20,36,19,16,34,0,0,0,4,0,4,34,29,65,23,26,50,0,0,0,314,313,625,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,187,386,0,0,0,0,4,4,199,184,383,42,42,85,565,552,1112
UCL115050,13,19,31,129,136,266,0,0,0,5,4,12,0,0,0,185,230,415,0,0,0,4,0,4,4,12,15,3,3,4,0,4,6,0,0,0,0,0,0,19,31,54,20,21,42,0,0,4,0,3,3,21,29,52,34,30,65,0,0,0,433,506,940,8,10,14,4,0,3,0,0,0,0,0,0,0,3,3,3,0,7,3,8,13,429,438,872,5,3,11,0,3,5,437,449,888,67,59,126,959,1053,2011
UCL115051,5,5,13,181,208,391,0,0,0,10,13,24,0,0,0,157,192,349,0,0,6,9,5,13,5,7,14,0,4,4,5,3,8,0,0,0,0,7,10,5,7,10,16,40,57,0,3,3,0,0,0,33,46,72,10,20,31,0,0,0,426,550,974,8,3,14,5,7,15,0,0,0,6,0,7,0,0,0,0,3,9,6,8,12,468,475,939,4,0,8,0,0,0,468,475,946,111,107,217,1040,1154,2194
UCL115052,5,4,6,247,283,532,0,0,0,5,7,11,0,0,0,160,201,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,5,18,16,27,0,0,0,0,0,0,16,17,35,11,8,13,0,0,0,454,538,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,6,243,190,428,0,4,6,3,0,3,245,190,436,56,53,106,764,785,1547
UCL115053,4,5,10,111,136,245,0,0,0,3,0,3,0,0,0,38,66,106,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,8,5,3,10,4,10,13,0,6,6,5,3,15,20,31,49,12,16,22,3,3,7,215,270,485,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,3,218,221,445,0,0,0,0,4,7,220,226,447,36,56,93,485,560,1046
UCL115054,4,9,8,111,117,234,0,0,0,12,10,20,0,0,0,155,156,312,0,0,0,12,8,15,0,0,0,0,0,0,0,5,5,0,0,0,3,5,11,0,4,8,6,11,15,0,0,0,0,0,0,13,17,23,16,16,34,0,0,0,332,349,673,0,0,0,6,8,10,3,0,4,0,0,0,0,0,0,0,0,5,0,0,5,169,121,295,0,3,3,5,0,8,181,123,303,45,41,85,562,528,1092
UCL115055,5,5,7,254,262,515,0,0,0,26,35,58,0,0,0,164,215,380,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,70,59,132,0,0,0,3,5,4,59,77,131,20,24,41,0,0,3,597,675,1273,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,6,8,383,336,720,0,5,3,4,0,4,386,340,728,64,83,144,1054,1119,2169
UCL115056,8,14,18,286,309,588,0,0,0,4,0,10,0,0,0,252,315,565,0,4,5,3,4,9,0,3,3,0,4,4,0,0,0,0,0,0,5,8,14,4,0,5,39,46,79,0,3,4,0,0,0,37,56,96,22,32,57,0,4,4,674,792,1464,0,6,9,9,0,10,0,0,0,4,0,4,0,0,0,6,4,10,9,4,14,697,688,1387,5,0,7,0,0,3,705,694,1401,179,150,323,1577,1652,3227
UCL115057,9,14,19,248,251,497,0,0,0,8,11,18,0,0,0,250,321,571,0,0,0,3,0,3,9,7,10,0,0,0,3,5,9,0,0,0,6,0,3,5,8,14,94,97,188,5,3,13,0,3,3,38,59,95,19,27,47,0,0,0,688,796,1477,6,3,12,0,0,4,0,0,0,0,0,0,0,0,0,5,5,9,5,5,9,536,539,1071,0,0,0,4,0,3,541,542,1080,150,140,292,1401,1495,2894
UCL115058,0,0,5,167,234,399,0,0,0,5,11,17,0,0,0,160,186,347,0,0,0,0,8,3,0,0,0,0,0,0,0,9,8,0,0,0,0,4,3,0,5,8,15,27,44,3,0,4,0,0,0,39,45,83,8,11,20,0,0,0,398,543,941,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,290,262,549,0,0,3,0,5,5,290,268,552,65,62,127,762,866,1635
UCL115059,4,7,13,127,163,290,0,0,0,4,6,6,0,0,0,197,187,385,0,0,0,0,0,0,0,0,0,9,22,32,0,0,0,0,0,0,3,4,8,0,6,8,64,73,135,0,0,6,3,0,3,40,70,111,3,18,21,0,0,0,451,549,999,6,6,14,6,4,3,3,0,3,0,0,0,3,5,4,0,0,4,9,4,13,298,261,555,0,0,0,0,0,0,303,261,557,126,134,254,901,966,1864
UCL115060,11,16,26,162,180,339,0,0,0,11,14,24,0,0,0,266,241,507,0,0,0,8,7,14,0,0,4,4,0,4,7,6,20,0,0,0,8,3,13,14,15,22,28,43,71,0,0,9,6,7,13,28,46,78,35,39,75,0,0,0,577,603,1179,29,21,43,8,4,12,0,0,0,0,0,0,11,6,10,4,10,13,16,10,27,691,511,1203,5,3,9,0,4,0,697,520,1214,216,109,326,1549,1284,2835
UCL115061,0,0,6,96,162,261,0,0,0,7,6,14,0,0,0,106,145,248,0,0,0,5,3,7,7,13,22,6,3,8,0,0,0,0,0,0,7,7,11,8,5,15,11,14,32,3,3,5,5,5,8,33,47,85,6,11,20,0,0,0,299,428,730,5,3,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,7,3,6,184,203,392,0,0,4,0,0,0,185,204,396,25,28,55,521,670,1195
UCL115062,0,7,6,140,152,296,0,0,0,12,11,26,0,0,0,188,182,376,0,0,0,0,0,0,3,3,11,0,0,0,5,0,0,0,0,0,0,0,0,8,14,15,9,14,25,0,0,0,5,3,8,20,25,47,10,15,27,0,0,3,402,429,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,222,213,435,0,0,0,0,0,4,225,213,438,37,29,67,664,685,1343
UCL115063,0,0,5,91,105,190,0,0,0,15,18,39,0,0,0,138,142,284,0,0,0,4,15,20,0,0,0,0,0,0,0,0,3,0,0,0,4,3,4,6,3,10,3,14,14,0,0,0,6,9,11,25,27,54,24,18,43,0,0,3,323,362,680,0,0,0,4,0,8,0,0,0,0,0,0,0,0,4,0,0,4,0,4,6,220,199,418,4,6,11,0,0,3,225,204,425,35,15,50,582,591,1175
UCL115064,10,21,28,326,405,726,0,0,0,18,27,46,0,0,0,490,541,1036,0,5,5,13,4,18,5,9,13,4,6,9,4,8,12,0,0,0,3,3,6,3,6,4,36,41,74,0,0,0,0,0,0,119,188,308,36,50,90,0,4,4,1057,1288,2347,5,6,10,5,5,11,4,5,4,0,0,0,0,0,0,5,0,10,5,0,10,964,936,1899,8,7,10,5,4,10,979,943,1917,128,104,237,2182,2378,4565
UCL115065,7,4,11,241,276,515,0,0,0,7,11,11,0,0,0,203,273,473,0,0,0,6,0,5,15,12,22,0,0,0,6,16,26,0,0,0,0,9,10,28,32,64,72,82,156,0,0,0,0,3,3,35,43,82,24,26,44,0,0,0,625,786,1411,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,323,665,0,0,0,0,0,0,344,326,671,167,156,315,1148,1272,2417
UCL115066,7,5,5,244,296,545,0,0,0,12,14,27,0,0,0,314,330,641,3,0,3,3,3,5,3,4,7,0,0,0,4,3,5,0,0,0,0,0,0,11,4,10,13,16,22,3,0,3,0,0,4,21,35,54,15,23,39,0,0,0,641,735,1374,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,6,0,12,11,570,445,1013,7,4,9,0,0,0,574,455,1026,59,65,124,1281,1266,2548
UCL115067,5,7,15,274,356,636,0,0,0,26,39,65,0,0,0,158,191,348,0,0,0,4,3,9,4,10,15,0,0,0,0,0,0,0,0,0,6,6,5,7,12,16,58,57,118,6,0,4,5,0,10,56,86,137,27,31,59,0,0,0,630,791,1428,4,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,9,13,3,9,13,438,430,872,4,0,5,0,0,0,444,436,876,71,69,136,1156,1315,2469
UCL115068,5,3,9,156,162,321,0,0,0,5,7,14,0,0,0,112,139,249,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,5,5,18,30,49,0,0,3,0,0,7,12,16,30,7,11,15,0,0,0,332,372,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,257,195,449,5,0,3,0,0,0,260,195,456,34,28,66,635,610,1245
UCL115069,0,0,5,198,208,414,0,0,0,7,9,12,0,0,0,270,287,554,0,0,0,0,3,3,0,0,3,0,0,0,3,3,6,0,0,0,0,0,0,16,15,26,53,68,124,12,12,23,0,0,4,56,57,111,10,15,28,0,0,0,621,687,1312,0,0,3,0,5,4,0,0,0,0,0,0,0,0,0,5,0,3,5,0,3,294,250,540,0,0,0,3,0,5,299,245,547,81,73,152,1010,1016,2022
UCL115070,4,11,16,288,281,570,0,0,0,11,17,23,0,0,0,416,435,850,0,0,0,0,3,4,0,10,16,4,4,5,0,3,6,0,0,0,9,9,12,7,8,20,20,25,46,5,6,9,10,10,15,33,50,83,27,25,53,0,0,0,835,874,1710,4,6,10,5,3,12,0,0,0,0,0,0,0,0,5,0,5,3,0,8,8,698,633,1327,8,3,18,0,0,3,710,638,1349,61,69,128,1621,1607,3230
UCL115071,0,4,6,207,280,489,0,0,0,3,0,3,0,0,0,210,242,448,0,0,0,0,0,0,4,3,3,0,0,4,0,0,0,0,0,0,0,5,4,0,0,0,27,41,67,0,0,4,0,0,0,19,19,38,9,12,22,0,0,0,479,606,1082,7,0,3,0,0,0,0,0,0,0,0,3,6,0,5,0,3,4,8,3,15,378,361,738,3,5,5,0,0,0,379,362,748,102,94,197,979,1080,2057
UCL115072,4,8,13,168,177,348,0,0,0,8,12,21,0,0,0,161,185,349,0,0,0,0,0,0,14,17,32,0,0,0,0,0,0,0,0,0,5,4,6,9,13,18,44,51,93,3,0,3,0,0,0,31,38,69,29,30,59,0,0,0,471,528,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,380,337,722,3,0,7,0,4,0,389,339,726,52,51,100,917,926,1844
UCL115073,0,0,5,312,316,634,0,0,0,12,19,31,0,0,0,259,291,552,0,0,0,0,4,7,0,0,5,0,0,0,0,4,9,0,0,0,3,0,3,0,0,0,20,9,29,0,0,0,0,0,0,11,24,27,8,13,21,0,0,0,641,678,1323,7,7,13,0,0,0,0,0,0,0,0,0,5,4,10,0,0,3,10,3,8,226,205,428,0,0,3,0,0,0,226,210,435,98,88,182,984,983,1970
UCL115074,3,7,7,231,235,466,0,0,0,3,7,8,0,0,0,187,207,394,0,0,0,0,4,4,0,0,0,4,0,4,0,0,0,0,0,0,5,0,7,16,18,35,58,53,110,3,0,3,9,3,8,34,30,70,15,11,28,0,0,0,560,572,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,294,283,572,3,0,3,0,0,0,297,281,578,176,176,350,1038,1039,2077
UCL115075,5,9,9,123,133,249,0,0,0,9,11,22,0,0,0,111,133,241,0,0,0,0,3,4,0,3,4,0,3,4,0,0,4,0,0,0,5,4,8,3,5,6,11,21,30,0,0,3,5,0,6,27,34,64,4,8,8,3,0,3,305,354,665,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,185,367,0,0,0,0,0,0,180,192,369,24,30,57,512,592,1106
UCL115076,3,3,5,200,230,428,0,0,0,0,3,6,0,0,0,264,319,573,0,0,0,7,10,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,9,13,22,33,0,6,12,0,0,0,40,46,93,16,13,29,0,0,5,547,655,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,9,7,238,217,448,0,0,0,6,3,4,241,216,458,59,55,116,858,937,1789
UCL115077,5,8,18,425,477,908,0,0,0,23,21,41,0,0,0,304,325,629,0,4,0,5,5,11,0,0,0,0,3,8,4,9,9,0,0,0,0,3,6,5,9,15,46,53,96,13,14,27,0,0,0,68,79,150,27,30,56,0,0,0,921,1033,1961,10,4,8,3,5,4,0,0,0,3,3,5,0,0,0,4,0,4,11,3,13,558,470,1024,5,0,8,0,0,0,558,474,1031,113,91,205,1619,1623,3240
