UCL_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL112002,0,3,0,618,41,4,0,53,6,11,3,7,0,13,152,305,0,0,4,4,0,0,3,0,0,0,8,18,1083,121,30,1120,168,439,46,158,37,218,164,3590
UCL112003,3,14,0,585,24,12,4,31,4,8,5,6,9,12,82,198,3,0,0,0,0,0,0,0,0,0,5,17,552,241,48,796,211,448,108,214,81,259,93,3040
UCL112004,5,17,0,713,28,8,4,24,3,20,0,10,5,14,71,182,0,0,0,0,0,0,0,0,0,0,6,11,563,156,23,790,94,355,40,117,36,164,74,2404
UCL112005,5,4,0,263,9,5,6,19,4,16,7,5,4,21,77,158,0,0,0,0,4,0,0,0,5,0,9,11,372,93,29,563,107,311,61,115,55,239,88,2026
UCL112006,4,8,0,573,69,0,7,38,5,14,3,8,0,17,220,380,4,0,0,3,0,0,0,0,0,0,7,19,1202,159,50,1192,201,474,46,121,39,198,242,3915
UCL112007,0,0,0,105,17,4,3,16,0,0,0,0,0,0,40,80,0,0,0,0,0,0,0,0,0,0,0,8,170,32,11,270,41,56,22,23,4,31,40,696
UCL112008,0,10,0,145,17,3,4,19,3,7,0,9,0,14,43,119,0,0,0,0,0,0,0,0,0,0,7,13,268,94,20,424,44,123,27,110,16,167,49,1341
UCL112009,0,3,0,299,24,7,0,31,3,5,0,0,0,13,92,173,3,0,0,3,0,0,0,0,0,0,4,14,598,77,22,698,108,320,48,99,33,160,103,2267
UCL112010,6,3,0,320,36,6,3,38,5,19,5,11,0,8,69,198,0,0,0,3,0,0,0,0,0,0,6,14,632,79,19,792,88,353,25,98,29,155,96,2377
UCL112011,0,3,0,222,22,0,0,22,0,18,0,3,3,22,94,186,0,0,0,0,0,0,0,0,0,0,11,13,455,104,24,629,110,358,38,114,28,234,105,2204
UCL112012,0,3,0,208,20,8,0,13,0,11,0,11,6,8,52,127,0,0,3,0,0,0,0,0,0,4,6,19,565,178,16,727,103,322,41,125,33,216,68,2390
UCL112013,0,0,0,36,8,0,0,3,0,4,0,0,0,0,14,37,0,0,0,0,0,0,0,0,0,0,0,0,82,9,3,94,14,36,6,8,3,16,19,287
UCL112014,4,0,0,305,26,6,0,22,4,15,7,10,4,19,75,188,0,0,0,0,0,0,0,0,0,0,6,13,472,129,32,655,140,316,61,139,40,206,88,2274
UCL112015,0,5,0,285,22,9,7,19,6,10,3,11,0,26,124,238,4,0,0,0,0,0,0,0,0,7,13,23,628,172,32,906,150,452,54,172,41,347,142,3093
UCL112016,0,4,0,807,56,0,0,34,3,9,4,10,4,23,171,320,8,3,0,0,0,0,0,0,0,3,13,32,1253,158,36,1378,232,512,47,134,51,241,193,4240
UCL112017,7,11,0,779,52,5,8,48,11,14,5,7,8,19,137,313,3,0,3,4,0,0,0,0,3,9,10,25,1106,296,45,1404,166,470,75,226,58,317,162,4321
UCL112018,3,7,0,333,41,5,0,19,3,8,0,3,0,6,137,230,5,0,0,0,0,3,0,0,3,0,6,29,882,122,24,869,145,442,37,143,40,240,154,3106
UCL112019,0,13,0,884,74,8,0,58,12,22,11,5,0,24,203,425,3,0,5,0,0,0,0,0,0,6,12,33,1501,180,35,1634,218,605,50,202,61,388,224,5108
UCL113001,0,10,0,184,8,3,3,5,7,5,4,4,0,17,30,83,3,0,0,5,0,0,0,0,0,3,5,18,292,107,15,426,71,151,41,101,16,132,40,1384
UCL113002,0,4,0,50,6,3,0,17,0,5,3,5,0,14,37,81,0,0,0,6,0,0,0,0,0,0,3,11,169,59,14,216,28,101,16,60,17,111,45,829
UCL113003,0,0,0,204,22,4,3,19,4,3,0,0,0,6,91,156,0,0,0,0,0,0,0,0,0,3,0,12,365,40,18,337,79,200,22,56,22,160,106,1397
UCL113004,0,4,0,188,3,0,0,11,0,7,0,6,0,3,34,77,0,0,0,0,0,0,0,0,0,0,0,0,131,112,11,233,30,85,18,87,15,54,39,814
UCL113005,0,0,0,90,15,4,0,12,4,7,0,5,0,12,69,124,0,0,0,0,0,0,0,0,4,0,0,11,308,69,14,368,52,203,25,73,23,163,74,1369
UCL113006,0,0,0,47,11,0,0,0,5,0,0,3,0,12,33,62,0,0,0,0,0,0,0,0,0,3,3,10,137,40,7,169,24,85,8,51,15,131,33,708
UCL113007,5,10,0,453,15,6,0,20,4,10,3,3,4,9,58,133,0,0,0,3,0,0,0,0,0,0,3,5,360,97,12,571,94,190,39,90,17,124,67,1661
UCL113008,0,4,0,137,10,4,0,11,4,5,0,6,0,7,27,67,0,0,0,0,0,0,0,0,0,0,0,7,174,47,7,258,58,129,22,54,15,96,41,898
UCL113009,0,4,0,215,16,0,0,18,7,4,3,0,0,7,61,122,0,0,3,3,0,0,0,0,0,0,3,12,343,44,19,455,89,203,25,54,27,76,70,1401
UCL113010,0,0,0,220,10,3,0,8,3,5,0,3,3,3,46,95,0,0,0,0,0,0,0,0,0,0,5,12,253,47,18,445,89,174,20,43,18,65,57,1223
UCL113011,3,0,0,198,19,0,0,14,0,3,0,0,0,12,64,120,0,0,0,0,0,0,0,0,0,0,4,9,263,34,10,326,42,197,26,48,26,92,69,1131
UCL113012,0,9,0,231,17,4,0,18,9,8,3,6,0,11,58,129,0,0,0,0,0,0,0,0,0,0,3,8,252,75,16,390,54,157,34,80,19,141,68,1288
UCL113013,0,0,0,103,13,0,3,19,0,9,0,4,5,6,62,126,0,0,0,0,0,0,0,0,0,0,3,7,277,59,16,353,71,203,27,74,27,172,74,1346
UCL113014,0,4,0,366,24,0,4,9,3,3,0,4,0,8,90,148,0,0,4,0,0,0,0,0,0,0,3,14,367,46,15,543,94,314,27,55,23,100,94,1678
UCL113015,3,0,0,63,9,3,4,18,3,6,0,0,0,16,34,81,0,0,0,0,0,0,0,0,0,0,5,9,155,60,11,243,38,150,16,55,20,115,40,914
UCL113016,0,0,0,70,15,3,7,9,4,9,0,3,4,16,45,101,0,0,0,0,0,0,0,0,0,0,8,17,272,86,14,343,47,175,19,94,20,200,54,1330
UCL113017,0,0,0,106,6,7,0,18,0,6,0,0,0,7,44,106,0,0,0,5,0,0,0,0,0,0,0,5,194,110,13,398,60,141,28,80,28,122,51,1220
UCL113018,0,0,0,9,8,0,0,4,0,3,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,3,64,9,3,74,7,18,0,3,6,7,3,201
UCL114001,0,0,0,58,3,0,0,9,0,0,0,3,0,0,15,39,0,0,0,0,0,0,0,0,0,0,0,3,88,34,6,154,24,50,9,35,8,42,17,463
UCL114002,0,3,0,27,6,4,0,5,0,0,0,0,0,7,17,44,0,0,0,0,0,0,0,0,0,0,0,0,89,18,6,127,19,50,10,31,7,79,22,461
UCL114003,0,0,0,37,6,4,0,3,4,4,0,3,4,0,24,54,0,0,0,0,0,0,0,0,0,0,0,6,154,33,17,201,25,124,16,50,10,95,29,753
UCL114004,0,0,0,79,8,0,0,8,0,0,0,0,0,3,18,41,0,0,0,0,0,0,0,0,0,5,3,8,140,41,5,156,27,104,4,32,3,40,25,580
UCL114005,0,0,0,33,6,0,0,3,0,0,0,3,0,3,16,43,0,0,0,0,0,0,0,0,0,0,3,4,104,18,0,107,19,68,10,23,4,46,23,429
UCL114006,0,0,0,44,8,0,0,11,0,0,0,0,0,5,11,39,5,0,0,0,0,0,0,0,0,0,5,8,122,17,4,142,31,59,9,12,5,27,19,444
UCL114007,0,0,0,59,15,0,0,11,0,3,0,4,0,14,21,67,5,0,0,0,0,0,0,0,0,0,0,5,149,32,5,222,27,107,7,27,0,87,22,691
UCL114008,0,3,0,71,16,0,0,9,0,3,0,0,0,0,19,53,0,0,0,0,0,0,0,0,0,0,0,3,131,17,3,159,23,54,5,32,9,60,26,515
UCL114009,0,0,0,121,14,0,0,6,0,4,0,0,0,0,43,71,0,0,0,0,0,0,0,0,0,0,0,0,272,21,11,315,67,102,7,22,3,12,50,874
UCL114010,0,0,0,73,9,0,0,13,0,7,0,3,0,4,29,59,0,0,0,0,0,0,0,0,3,0,0,3,148,14,11,196,20,75,0,26,6,41,28,555
UCL114011,0,0,0,14,0,0,0,6,0,0,0,0,0,0,20,32,0,0,0,0,0,0,0,0,0,0,3,3,72,18,0,82,18,49,3,30,6,42,29,348
UCL114012,0,0,0,421,16,0,0,10,0,3,0,0,0,0,27,55,0,0,0,0,3,0,0,0,0,0,3,4,461,24,18,317,104,121,10,17,0,9,27,1111
UCL114013,0,7,0,126,11,0,0,7,0,5,0,0,0,0,38,61,0,0,0,0,0,0,0,0,3,0,4,9,214,28,6,235,44,118,15,16,11,52,39,778
UCL114014,0,0,0,270,10,4,3,16,0,6,3,0,0,5,19,58,0,0,0,6,0,0,0,0,0,0,3,10,197,66,16,344,105,125,49,45,18,52,24,1042
UCL114015,0,0,0,47,11,0,0,4,0,5,0,0,0,0,32,61,0,0,0,0,0,0,0,0,0,0,0,3,195,31,3,208,26,124,5,49,4,75,43,769
UCL114016,0,0,0,77,8,0,0,13,0,4,0,0,0,4,25,56,0,0,0,0,0,0,0,0,0,0,3,3,213,27,10,192,31,106,3,31,7,55,32,696
UCL114017,0,4,0,223,8,3,0,19,4,3,0,4,0,4,27,68,0,0,4,0,0,0,0,0,0,0,8,5,180,85,16,325,43,112,15,56,10,41,30,923
UCL114018,0,3,0,83,10,3,0,11,0,0,0,0,0,4,27,63,0,0,0,0,0,0,0,0,0,0,0,0,159,47,6,205,14,56,9,28,8,63,29,630
UCL114019,0,0,0,74,22,5,0,8,5,5,0,0,0,0,19,56,0,0,0,0,0,0,0,0,0,0,3,13,175,15,3,143,36,62,5,14,4,39,30,528
UCL114020,3,7,0,200,10,3,0,7,4,8,0,3,0,10,34,73,0,0,0,0,0,0,0,0,0,0,4,7,235,55,11,294,55,114,13,42,16,63,43,948
UCL114021,0,0,0,60,7,3,6,15,5,3,4,0,0,5,43,85,0,0,0,0,0,0,0,0,0,0,4,11,172,79,6,290,28,129,19,69,8,83,45,921
UCL114022,0,0,0,22,0,4,3,3,4,0,0,6,0,5,9,33,0,0,0,0,0,0,0,0,0,0,0,4,61,35,3,102,12,51,11,29,4,77,15,403
UCL114023,0,0,0,71,5,0,0,0,0,0,0,0,0,5,19,40,0,0,0,0,0,0,0,0,0,0,0,9,166,11,8,141,27,48,0,11,3,34,26,483
UCL114024,0,0,0,131,14,0,0,13,0,3,0,4,0,6,42,77,0,0,0,0,0,0,0,0,0,5,6,8,250,21,6,293,47,112,15,43,17,70,49,920
UCL114025,0,0,0,121,10,6,0,12,3,3,0,0,0,0,46,81,0,0,0,0,0,0,0,0,0,0,9,9,164,78,7,326,41,99,20,42,11,54,52,887
UCL114026,0,0,0,137,3,0,0,4,0,3,0,0,0,0,18,39,0,0,0,0,0,0,0,0,0,0,3,3,138,24,13,169,61,95,18,30,18,37,25,631
UCL114027,0,0,0,58,10,3,0,9,3,4,0,0,3,0,12,44,0,0,0,0,0,0,0,0,0,0,0,6,86,26,3,138,19,71,7,24,11,41,17,443
UCL114028,0,0,0,90,14,0,0,7,0,5,0,0,0,3,30,51,0,0,0,0,0,0,0,0,0,0,0,0,154,20,8,182,19,65,9,13,3,29,26,524
UCL114029,0,4,0,191,11,0,0,8,0,0,0,5,0,4,11,51,0,0,5,0,0,0,0,0,0,4,6,12,203,48,19,218,87,97,32,31,18,55,15,822
UCL114030,0,0,0,32,0,0,0,4,3,3,0,3,0,4,9,24,0,0,0,0,0,0,0,0,0,0,0,0,81,24,5,95,34,49,7,33,4,48,11,384
UCL114031,0,0,0,69,9,4,6,5,6,4,4,3,0,4,28,57,0,0,0,0,0,0,0,0,0,0,0,4,132,40,19,195,55,88,30,42,12,58,27,698
UCL114032,0,0,0,82,3,0,0,3,0,4,0,0,3,0,13,32,0,0,0,0,0,0,0,0,0,0,0,4,122,32,9,163,52,94,25,33,14,39,15,593
UCL114033,0,0,0,64,17,0,0,7,0,0,0,0,0,0,40,68,0,0,0,0,0,0,0,0,0,5,5,7,135,22,7,216,26,87,8,30,6,50,42,630
UCL114034,0,0,0,36,7,0,3,7,0,0,0,0,0,9,21,55,0,0,0,0,0,0,0,0,0,0,4,6,154,40,4,232,37,91,10,32,7,74,32,713
UCL114035,0,0,0,58,6,0,3,0,0,0,0,0,0,9,27,45,0,0,0,0,0,0,0,0,0,0,5,7,123,38,8,161,21,72,0,33,7,46,28,539
UCL114036,0,0,0,55,4,8,0,4,0,0,0,0,0,3,27,45,0,0,0,0,0,0,0,0,0,6,5,5,92,47,7,132,17,40,5,29,5,44,34,458
UCL114037,0,3,0,106,14,0,0,10,0,3,0,0,0,0,32,54,0,0,0,0,0,0,0,0,0,0,0,8,197,25,8,206,30,81,7,23,10,39,28,656
UCL114038,0,0,0,44,17,0,0,4,0,3,3,3,0,5,22,63,0,0,0,0,0,0,0,0,0,0,7,12,143,35,9,192,30,94,13,40,6,71,38,680
UCL115001,0,0,0,35,0,0,0,0,0,0,0,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,45,12,0,53,9,38,3,8,8,17,21,210
UCL115002,0,0,0,68,0,0,0,7,0,0,4,4,0,6,26,53,0,0,0,0,0,0,0,0,0,0,0,4,107,25,8,170,16,66,5,33,8,46,30,513
UCL115003,5,0,0,100,3,3,0,0,0,3,4,0,0,4,14,31,0,0,0,3,0,0,0,0,0,0,5,7,120,22,16,121,37,56,18,24,9,29,15,467
UCL115004,0,0,0,26,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,34,14,3,42,6,11,8,12,0,8,8,143
UCL115005,0,0,0,7,3,0,0,5,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,20,0,13,3,0,4,9,7,83
UCL115006,0,0,0,80,0,0,0,3,0,0,0,5,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,43,31,4,106,15,34,7,20,0,16,11,292
UCL115007,0,0,0,65,8,0,0,6,5,0,0,0,0,0,16,37,0,0,0,0,0,0,0,0,0,0,0,3,93,25,6,116,27,64,12,15,12,33,15,423
UCL115008,0,0,0,7,5,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,22,0,10,0,7,0,4,0,61
UCL115009,0,0,0,18,4,0,0,3,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,56,7,3,61,5,12,5,6,0,12,6,173
UCL115010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,7,0,0,0,12,0,46
UCL115011,0,0,0,9,5,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,28,13,4,48,9,20,5,10,0,14,8,151
UCL115012,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,18,0,7,0,5,3,13,0,73
UCL115013,0,0,0,14,0,0,4,7,0,4,0,0,4,3,13,30,0,0,0,0,0,0,0,0,0,0,0,6,69,22,7,110,18,41,8,29,11,34,20,362
UCL115014,0,0,0,25,3,0,0,5,0,0,0,0,0,0,16,29,0,0,0,0,0,0,0,0,0,0,0,0,33,32,0,92,13,43,0,24,0,32,16,287
UCL115015,0,0,0,4,0,0,0,6,3,0,0,5,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,23,9,3,35,9,7,5,10,0,9,4,122
UCL115016,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,30,11,0,28,4,6,3,3,0,6,4,101
UCL115017,0,0,0,63,0,0,0,0,0,0,0,0,0,7,10,20,0,0,0,0,0,0,0,0,0,0,0,0,52,19,3,81,3,30,0,9,0,18,10,222
UCL115018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,9,0,0,0,4,0,13,3,50
UCL115019,0,0,0,57,0,0,0,0,0,6,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,58,34,10,88,28,47,15,38,5,30,11,364
UCL115020,0,0,0,27,0,0,0,5,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,0,3,70,9,5,98,17,49,5,16,6,30,19,310
UCL115021,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,39,5,11,0,5,0,3,6,92
UCL115022,0,4,0,59,8,0,0,9,0,0,0,0,0,4,11,31,0,0,0,0,0,0,0,0,0,0,0,0,78,10,0,103,13,22,5,18,0,32,10,301
UCL115023,0,0,0,13,6,0,0,0,3,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,24,6,5,31,8,16,0,0,6,11,6,106
UCL115024,0,0,0,20,7,0,0,0,0,0,0,0,0,0,15,23,0,0,0,0,0,0,0,0,0,3,0,0,52,0,0,23,11,16,0,6,0,10,15,130
UCL115025,0,0,0,45,0,0,0,0,3,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,4,3,51,16,5,50,26,30,10,12,4,17,13,221
UCL115026,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,33,11,3,26,4,16,4,4,3,6,4,112
UCL115027,0,0,0,55,3,0,0,5,0,0,0,0,0,0,22,33,0,0,0,0,0,0,0,0,0,0,0,3,82,13,3,118,25,52,9,8,9,17,23,346
UCL115028,0,0,0,50,5,0,0,0,0,0,0,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0,0,0,50,16,0,99,8,16,3,10,5,14,13,235
UCL115029,0,0,0,19,4,0,0,4,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,15,15,4,42,0,11,0,18,3,14,9,128
UCL115030,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,3,12,4,0,12,0,8,4,8,0,19,5,73
UCL115031,0,0,0,32,0,0,0,4,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,29,15,8,69,13,28,4,10,3,13,3,195
UCL115032,0,0,0,53,3,0,3,4,4,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,4,4,36,18,13,59,14,25,9,25,3,28,9,232
UCL115033,0,5,0,216,8,6,0,4,5,4,0,0,0,0,18,40,0,0,5,0,0,0,0,0,0,0,0,3,247,21,8,186,33,56,5,18,4,13,13,609
UCL115034,0,0,0,26,0,0,0,4,0,3,0,0,0,0,11,22,0,0,0,0,0,0,0,0,0,0,3,4,52,12,5,54,18,32,14,12,7,18,10,232
UCL115035,0,0,0,67,6,0,0,9,0,8,0,0,0,0,20,41,0,0,0,0,0,0,0,0,0,0,6,6,164,14,0,131,28,59,7,13,4,25,21,472
UCL115036,0,0,0,33,3,0,0,4,0,3,0,0,0,4,11,24,0,0,0,0,0,0,0,0,0,0,0,0,60,13,0,66,19,39,5,18,7,36,11,275
UCL115037,0,3,0,41,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,34,15,0,65,4,20,4,5,0,18,3,174
UCL115038,0,0,0,12,3,0,0,6,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,38,0,15,0,3,0,11,6,106
UCL115039,0,0,0,71,7,0,0,4,0,0,0,0,0,0,29,45,0,0,0,0,0,0,0,0,0,0,0,0,89,3,4,72,17,48,7,4,4,11,29,294
UCL115040,0,0,0,33,7,3,0,0,0,0,0,4,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,48,9,0,71,9,23,3,20,0,10,9,207
UCL115041,0,0,0,19,5,0,0,0,0,3,0,0,0,0,15,26,0,0,0,0,0,0,0,0,0,0,3,6,55,5,3,52,10,33,0,9,9,28,15,217
UCL115042,0,0,0,18,0,0,0,3,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,45,6,7,58,5,17,0,8,0,8,17,164
UCL115043,0,0,0,8,0,0,0,3,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,37,10,20,3,10,0,19,4,142
UCL115044,0,0,0,9,3,0,0,0,0,0,0,0,0,4,0,9,3,0,0,0,0,0,0,0,0,0,3,3,33,3,4,37,4,16,0,8,3,28,7,145
UCL115045,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,23,3,11,0,12,3,11,5,84
UCL115046,0,0,0,22,5,0,0,4,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,50,13,3,64,3,18,3,5,3,10,11,186
UCL115047,0,0,0,13,10,0,0,0,0,3,0,0,0,0,13,22,0,0,0,0,0,0,0,0,0,0,0,0,41,14,6,58,7,27,4,9,0,19,13,185
UCL115048,0,0,0,35,3,0,0,5,0,0,0,0,0,3,10,23,0,0,0,0,0,0,0,0,0,0,0,0,52,21,4,97,14,33,11,10,9,35,12,297
UCL115049,0,0,0,9,3,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,27,4,3,23,3,15,0,0,3,15,6,107
UCL115050,3,0,0,58,3,4,0,4,0,0,0,0,0,0,11,29,0,0,0,0,0,0,0,0,0,0,0,0,78,26,3,98,16,25,8,6,8,15,11,294
UCL115051,0,0,0,13,3,0,0,5,0,0,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,60,0,20,3,8,4,17,9,158
UCL115052,0,0,0,25,0,0,0,3,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,32,10,4,52,9,22,6,4,3,6,10,157
UCL115053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,25,0,9,0,7,4,6,3,73
UCL115054,0,0,0,38,3,0,0,3,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,44,6,3,43,10,26,3,6,3,7,3,154
UCL115055,0,0,0,13,5,5,0,4,0,0,0,3,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,32,9,3,55,12,32,7,12,4,25,3,196
UCL115056,0,0,0,14,0,0,0,8,0,7,0,4,0,0,17,31,0,0,0,0,0,0,0,0,0,0,5,4,35,10,11,60,11,27,8,18,6,32,16,231
UCL115057,0,4,0,25,0,0,0,4,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,47,17,6,65,11,17,3,15,8,21,18,223
UCL115058,0,0,0,18,0,0,0,4,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,16,9,4,31,4,14,9,9,3,9,7,107
UCL115059,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0,34,3,14,3,4,6,12,4,119
UCL115060,0,0,0,14,3,0,0,0,0,0,0,0,0,0,15,22,0,0,0,0,0,0,0,0,0,0,4,6,76,8,5,90,13,52,3,8,8,16,18,286
UCL115061,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,30,0,10,0,8,0,9,3,85
UCL115062,0,0,0,34,0,0,0,4,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,3,37,11,5,58,10,29,6,5,0,14,9,184
UCL115063,0,0,0,53,3,0,0,0,0,3,0,0,0,4,6,15,0,0,0,0,0,0,0,0,0,0,0,0,41,8,7,63,13,21,0,7,4,10,7,184
