UCL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL115010,271,288,552,62,84,141,78,85,157,0,5,4,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,90,178,0,9,12,0,0,0,151,176,328,53,67,122,475,525,1003
UCL115011,460,469,926,86,95,177,140,144,284,4,3,6,3,11,7,0,0,0,5,0,5,0,0,0,0,0,0,4,0,6,0,0,0,151,160,307,0,3,8,4,0,5,243,260,502,44,45,88,741,772,1516
UCL115012,314,263,577,50,62,110,60,54,113,11,10,23,11,17,22,3,0,3,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,87,79,165,11,15,24,0,3,0,146,158,304,61,42,95,514,466,978
UCL115013,976,1074,2056,327,365,695,301,333,634,33,42,76,14,20,32,0,0,0,3,10,7,0,3,3,0,3,5,21,31,52,0,0,0,378,437,816,42,50,88,20,22,40,769,875,1639,198,223,419,1945,2175,4119
UCL115014,711,877,1592,170,234,401,262,301,559,31,29,63,22,33,58,3,5,6,6,6,13,0,0,0,0,8,10,0,3,9,0,0,0,330,386,716,32,38,69,10,17,20,548,669,1213,116,140,251,1373,1683,3056
UCL115015,451,481,935,81,94,176,142,157,297,38,30,62,5,7,8,3,0,3,3,9,10,0,0,0,0,0,5,19,23,46,0,0,0,205,226,433,12,11,24,3,0,4,306,335,642,67,77,151,826,899,1724
UCL115016,269,223,493,77,91,173,66,91,159,3,4,9,7,8,13,0,0,0,3,7,11,0,0,0,0,0,0,0,8,10,0,0,0,87,117,198,11,9,15,7,0,7,176,213,395,44,38,87,491,478,975
UCL115017,554,689,1243,123,169,297,294,329,621,0,4,5,13,10,25,0,0,4,0,0,0,0,0,0,4,0,6,3,4,7,0,0,0,314,356,670,18,18,37,5,3,7,461,549,1013,54,69,121,1072,1308,2373
UCL115018,272,321,589,57,83,142,73,80,154,5,0,4,12,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,86,99,190,0,4,4,3,3,8,149,192,341,47,28,76,466,539,1005
UCL115019,1188,1307,2490,186,195,385,475,528,1006,12,8,23,12,22,39,6,7,9,0,0,4,6,9,12,3,0,7,8,0,8,0,0,0,519,580,1099,40,54,92,13,14,29,760,848,1604,114,132,243,2056,2277,4336
UCL115020,726,776,1501,279,304,583,224,267,499,7,3,14,8,9,21,0,0,0,0,0,3,0,5,4,0,0,0,3,4,9,0,0,0,256,297,547,8,8,23,13,5,18,552,618,1171,64,54,110,1339,1444,2783
UCL115021,310,307,613,80,100,179,54,55,111,7,11,25,6,4,10,0,0,0,0,0,0,0,0,0,0,6,4,9,10,11,0,0,0,81,84,165,11,6,15,0,6,6,179,185,367,55,47,101,546,537,1084
UCL115022,800,891,1694,131,137,265,275,282,559,6,4,12,13,13,30,3,0,0,0,0,3,0,4,5,4,5,6,7,6,16,0,0,0,313,320,630,18,21,32,11,4,20,468,479,941,42,46,84,1309,1415,2722
UCL115023,375,366,741,83,62,145,74,77,151,0,3,0,10,9,20,0,0,0,0,0,0,5,8,7,0,0,0,22,29,56,0,0,0,115,120,237,9,0,11,11,3,11,211,193,406,102,81,178,692,632,1324
UCL115024,351,388,736,71,80,145,83,84,167,3,4,13,10,17,31,0,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,105,114,215,14,15,25,3,4,10,193,205,395,125,150,274,666,740,1400
UCL115025,434,448,879,44,46,89,174,168,341,0,0,0,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,170,349,5,9,16,7,9,12,235,234,465,25,27,48,692,699,1391
UCL115026,281,330,609,99,99,192,115,104,216,5,11,21,9,10,14,0,0,0,4,5,3,0,0,6,0,0,0,34,35,73,0,0,0,178,163,340,14,17,38,0,0,5,293,277,571,69,88,161,643,696,1339
UCL115027,751,739,1492,143,171,314,300,326,628,0,0,4,11,22,38,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,315,351,671,19,14,30,16,11,30,495,547,1043,65,67,126,1312,1357,2659
UCL115028,602,664,1266,99,112,212,257,289,538,11,27,36,5,5,15,0,0,0,7,3,8,0,0,5,3,0,7,55,50,107,0,0,0,328,379,710,23,23,44,6,7,16,462,523,990,67,88,152,1131,1274,2404
UCL115029,392,410,803,60,89,152,148,165,311,27,37,58,15,36,49,0,3,3,0,4,6,0,0,0,0,0,0,0,0,3,0,0,0,189,248,439,32,47,76,15,6,18,299,388,685,64,61,123,759,857,1609
UCL115030,315,321,637,49,59,109,120,115,232,3,3,8,6,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,131,261,7,0,4,3,8,13,185,204,388,49,56,108,554,580,1134
UCL115031,664,760,1424,106,117,225,319,340,658,6,11,17,9,11,24,0,0,0,0,3,7,0,0,4,0,0,0,9,10,12,0,0,0,344,378,723,26,30,59,7,12,19,486,534,1020,48,65,113,1194,1369,2558
UCL115032,625,667,1292,91,94,188,179,189,359,5,3,10,4,10,19,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,194,201,406,15,15,32,3,6,5,308,316,626,61,49,107,995,1027,2024
UCL115033,936,913,1851,198,193,389,258,247,505,16,20,42,28,36,64,7,12,13,28,21,46,5,5,6,5,10,9,228,237,472,0,0,0,567,589,1159,28,39,70,10,11,24,809,839,1643,66,62,129,1809,1814,3624
UCL115034,488,496,991,95,82,182,152,184,332,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,184,346,0,4,4,7,5,9,253,280,533,43,35,75,788,813,1601
UCL115035,858,908,1774,274,310,585,424,495,914,0,0,0,33,41,71,4,3,7,0,5,11,0,0,0,3,3,7,5,0,4,0,0,0,467,553,1022,29,32,64,13,18,30,782,906,1696,92,98,187,1734,1919,3652
UCL115036,897,862,1760,119,100,212,337,372,708,7,14,20,18,9,23,3,6,12,7,5,11,0,4,4,0,0,0,7,6,17,0,0,0,376,415,790,7,16,29,9,5,16,510,537,1044,78,72,146,1483,1473,2956
UCL115037,367,378,746,50,47,97,94,107,203,7,6,15,4,5,11,4,6,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,115,126,240,6,12,16,0,0,0,175,188,360,22,23,46,566,585,1154
UCL115038,365,422,785,68,90,159,108,104,215,0,0,0,3,4,8,0,4,4,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,112,125,239,3,9,13,3,9,9,191,230,423,76,92,169,636,739,1376
UCL115039,728,737,1468,234,257,487,180,182,365,19,18,29,34,44,75,13,6,17,15,7,25,9,4,11,0,0,0,0,6,0,0,0,0,265,261,530,36,49,78,5,5,12,543,572,1114,283,262,546,1554,1568,3128
UCL115040,424,417,840,68,62,129,172,191,366,0,0,3,3,6,6,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,180,204,384,6,0,6,3,8,9,255,271,532,27,25,52,708,711,1423
UCL115041,636,635,1269,203,246,449,94,92,182,3,4,13,13,7,18,0,0,0,3,3,7,0,0,0,0,0,0,0,3,3,0,0,0,117,109,225,40,30,71,10,8,16,374,394,769,178,189,366,1183,1219,2405
UCL115042,418,495,911,133,156,287,122,138,262,16,13,27,6,9,20,0,0,0,0,0,5,0,0,0,0,0,0,3,7,10,0,0,0,148,176,321,11,9,20,5,6,6,291,341,633,49,45,100,762,883,1642
UCL115043,550,626,1173,163,210,370,118,116,233,3,0,8,11,11,27,0,0,0,3,9,9,4,0,4,0,0,0,0,0,0,0,0,0,137,135,277,9,14,23,6,5,10,318,365,682,175,229,404,1042,1217,2259
UCL115044,579,573,1147,148,179,322,128,141,265,8,0,11,5,15,21,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,143,158,302,10,13,22,8,5,13,301,349,656,165,188,350,1045,1108,2157
UCL115045,312,333,640,24,37,64,105,102,204,8,0,8,11,14,21,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,124,117,241,4,5,7,7,12,19,163,166,325,68,90,151,544,583,1121
UCL115046,389,390,780,92,85,183,144,162,305,22,14,33,35,26,62,0,0,0,4,5,6,0,0,0,0,5,4,3,8,8,0,0,0,205,214,420,27,28,57,12,4,13,334,336,671,48,50,101,768,775,1548
UCL115047,604,626,1229,119,182,302,100,126,225,3,0,3,12,10,22,0,0,5,0,0,0,3,0,3,0,0,0,9,15,20,0,0,0,122,146,272,10,7,14,4,8,7,253,344,595,79,89,168,940,1048,1993
UCL115048,1010,982,1989,163,165,332,390,376,768,14,11,19,24,17,41,0,0,3,3,0,6,0,0,3,0,0,0,4,3,8,0,0,0,440,416,853,13,24,37,17,4,16,629,611,1239,89,87,176,1721,1687,3405
UCL115049,293,265,558,75,89,160,68,78,142,16,16,30,3,8,10,0,0,0,4,6,5,4,0,8,0,0,0,0,0,0,0,0,0,93,107,198,9,10,20,12,11,18,190,211,404,51,43,97,539,524,1057
UCL115050,380,425,803,89,92,179,329,348,675,20,16,34,22,25,52,0,4,4,0,3,4,0,0,4,3,0,3,0,0,0,0,0,0,374,400,779,14,13,30,5,6,18,484,517,999,35,37,73,897,976,1876
UCL115051,507,589,1092,136,149,292,141,157,289,15,16,31,10,10,18,0,0,4,4,4,5,0,0,0,4,3,0,36,44,80,0,0,0,205,229,438,15,12,32,16,21,37,374,413,785,109,98,203,985,1098,2086
UCL115052,373,387,754,126,130,254,137,149,284,0,0,0,7,8,16,3,0,4,5,3,8,0,0,0,0,0,0,4,0,4,0,0,0,150,170,319,7,10,15,13,4,17,293,311,602,53,53,104,716,748,1461
UCL115053,258,300,559,67,95,168,76,82,151,4,6,8,15,10,22,0,0,0,0,4,3,0,0,0,0,6,4,5,0,3,0,0,0,95,99,200,3,0,4,3,5,9,175,197,374,33,37,63,458,537,996
UCL115054,382,366,748,19,18,35,94,83,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,80,182,0,4,7,0,3,3,119,110,230,27,30,53,529,498,1030
UCL115055,659,664,1324,135,164,298,160,156,319,5,7,4,4,8,7,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,173,169,344,5,0,3,3,0,8,314,337,650,40,66,104,1015,1068,2075
UCL115056,822,836,1660,188,216,403,178,225,399,66,56,128,21,18,38,3,4,5,0,3,15,0,0,0,4,0,0,16,13,29,0,0,0,291,324,618,13,16,29,22,16,33,514,571,1086,182,160,342,1517,1570,3086
UCL115057,754,754,1510,154,190,339,216,240,459,3,8,14,52,73,122,3,5,5,3,4,5,0,0,0,11,3,13,0,3,9,0,0,0,298,329,628,17,14,30,8,10,22,470,544,1013,131,126,260,1349,1423,2779
UCL115058,399,462,860,96,108,211,143,152,297,5,8,10,8,9,17,0,0,0,5,3,4,0,3,3,0,0,0,4,7,14,0,0,0,164,179,341,14,7,21,4,9,13,286,302,590,62,77,143,745,849,1589
UCL115059,451,470,920,124,167,293,74,78,158,54,52,109,7,10,19,0,0,0,0,3,4,3,3,3,0,0,4,3,6,10,0,0,0,153,154,305,8,11,24,4,6,9,292,337,629,113,122,236,860,929,1789
UCL115060,466,492,965,77,87,170,340,301,644,62,33,92,149,71,224,40,27,64,23,16,41,7,5,12,13,15,25,18,7,22,0,0,0,650,473,1125,36,19,52,19,13,37,786,597,1379,186,101,290,1441,1184,2631
UCL115061,262,332,591,80,102,186,106,136,242,3,6,8,7,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,158,274,4,8,14,0,8,14,208,273,482,28,36,59,493,640,1135
UCL115062,438,468,909,39,31,67,108,107,214,0,0,0,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,109,217,0,3,5,0,7,10,147,147,298,29,21,48,619,637,1259
UCL115063,356,380,734,29,31,63,117,135,247,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,136,254,14,9,25,0,0,0,160,178,336,15,9,24,534,565,1098
UCL115064,1193,1326,2523,214,242,454,445,494,938,14,14,22,15,11,24,0,0,5,14,9,23,0,0,0,6,5,13,7,10,17,0,0,0,491,547,1042,32,36,67,6,7,19,749,834,1579,118,97,212,2056,2261,4312
UCL115065,651,676,1322,131,173,306,106,145,250,6,7,12,12,21,36,4,5,9,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,130,178,309,7,12,16,11,7,15,278,374,648,163,165,326,1089,1213,2299
UCL115066,775,757,1530,122,107,226,233,230,455,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,231,466,7,3,7,5,9,17,367,351,717,36,39,77,1177,1150,2324
UCL115067,603,680,1283,152,205,355,237,256,493,3,9,7,8,11,12,0,0,0,0,3,5,3,0,4,0,0,0,3,0,7,0,0,0,251,281,534,12,14,25,9,0,12,423,499,922,79,86,162,1102,1270,2374
UCL115068,389,374,763,31,38,63,140,129,270,3,6,5,5,3,6,0,0,0,3,0,3,0,0,3,0,0,3,4,9,14,0,0,0,160,147,302,0,6,0,0,0,0,188,183,369,41,30,69,620,588,1204
UCL115069,608,582,1193,130,158,289,100,109,209,4,3,8,6,5,15,0,3,3,4,0,7,0,0,0,0,0,0,11,4,19,0,0,0,131,132,262,5,7,14,12,3,9,275,301,577,79,89,167,961,973,1938
UCL115070,774,738,1513,140,145,287,451,471,922,8,4,10,16,22,36,0,0,0,8,7,10,0,0,0,3,0,3,0,0,0,0,0,0,479,509,984,11,16,28,13,14,25,640,681,1322,62,61,121,1476,1475,2954
UCL115071,464,506,976,161,173,333,165,202,369,4,4,8,21,21,34,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,195,227,417,3,8,10,13,11,32,377,423,797,82,87,169,927,1015,1942
UCL115072,502,495,1001,114,110,223,143,160,301,13,12,26,38,49,89,0,3,3,6,3,3,5,5,7,0,4,9,5,3,7,0,0,0,210,238,450,11,8,21,7,5,13,343,364,705,28,18,47,878,874,1754
UCL115073,547,527,1081,98,122,220,90,114,208,9,6,17,9,4,11,3,0,4,0,0,4,0,0,0,0,0,0,8,10,17,0,0,0,122,140,260,58,39,96,3,7,10,281,306,583,108,90,195,933,928,1860
UCL115074,488,513,1000,95,90,183,117,118,233,3,11,11,23,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,149,295,77,32,114,5,11,19,327,284,608,166,185,347,985,981,1962
UCL115075,288,328,620,46,49,94,128,151,275,0,0,0,9,5,16,0,0,0,3,0,3,0,4,3,0,0,0,3,5,8,0,0,0,140,160,301,6,10,15,0,0,0,193,222,417,20,23,43,505,570,1078
UCL115076,504,574,1077,77,113,199,111,100,210,3,0,5,11,6,11,0,3,4,0,0,0,0,0,0,0,0,4,19,16,29,0,0,0,142,127,270,4,5,8,4,0,4,229,246,479,74,67,138,811,891,1700
UCL115077,806,814,1619,153,156,306,447,428,878,7,13,19,19,34,50,0,0,0,0,0,4,3,0,9,0,6,3,5,0,7,0,0,0,484,484,973,10,15,25,11,13,25,657,666,1328,108,92,202,1566,1578,3151
UCL115078,314,279,592,76,68,148,188,188,372,5,0,3,9,8,17,0,0,0,10,4,13,3,0,3,0,0,0,0,0,0,0,0,0,207,212,419,12,19,33,0,0,6,299,299,595,80,92,176,698,670,1366
UCL115079,601,623,1229,148,156,302,84,90,171,21,16,36,4,4,11,5,0,3,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,114,115,234,16,20,36,9,10,15,280,301,583,149,116,269,1036,1047,2080
UCL115080,654,620,1273,62,77,139,257,299,553,5,7,3,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,304,574,3,4,11,6,8,17,336,402,736,37,23,60,1024,1042,2069
UCL115081,224,242,465,69,85,162,41,49,93,14,10,22,17,11,24,3,0,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,71,76,146,83,57,142,0,5,5,232,217,451,83,72,158,538,539,1074
UCL115082,349,341,695,77,102,179,64,68,136,23,16,37,3,3,3,0,0,0,0,3,3,0,0,0,5,0,0,0,3,5,0,0,0,97,95,194,7,6,9,0,0,0,179,201,383,61,61,120,593,606,1194
UCL115083,689,663,1352,141,151,296,143,136,274,168,165,333,24,19,41,6,0,4,6,3,10,0,0,3,0,4,8,0,3,4,0,0,0,345,329,679,19,11,29,16,4,18,523,496,1017,89,61,152,1296,1221,2522
UCL115084,494,442,934,82,87,167,141,139,281,7,5,17,65,61,124,3,0,3,3,0,4,0,0,0,3,3,8,0,0,0,0,0,0,223,213,436,9,14,22,4,7,17,331,318,647,68,71,134,888,826,1717
UCL115085,306,311,618,43,51,94,151,198,348,0,0,0,0,6,9,0,0,0,0,0,3,3,0,3,0,0,4,0,0,0,0,0,0,154,203,361,10,8,16,0,0,3,206,260,471,36,24,58,545,599,1140
UCL115086,412,383,794,182,168,350,238,232,474,37,27,65,50,41,91,9,3,11,13,12,24,3,4,4,0,4,3,20,12,32,4,0,4,365,337,704,88,81,170,21,14,38,662,607,1267,55,47,100,1128,1032,2159
UCL115087,330,353,680,74,77,149,94,119,208,31,35,68,10,9,17,6,8,12,0,5,5,0,0,3,0,0,5,3,4,11,0,0,0,149,172,321,4,3,10,0,0,3,229,252,479,58,51,112,612,659,1275
UCL115088,408,421,828,107,136,242,95,103,193,4,10,9,18,20,38,0,0,0,0,0,0,3,0,4,0,0,5,0,0,0,0,0,0,122,127,251,5,4,7,4,0,6,234,276,511,31,39,73,676,736,1416
UCL115089,1024,1019,2040,271,298,564,284,279,563,27,28,51,26,26,55,4,0,5,0,3,0,0,0,0,0,4,3,15,17,31,0,0,0,359,358,719,127,51,178,12,8,25,776,714,1491,970,128,1097,2762,1862,4625
UCL115090,363,331,693,62,79,142,69,77,144,0,5,4,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,85,164,0,0,7,7,0,9,143,171,315,76,75,153,585,580,1165
UCL115091,375,351,725,59,68,128,164,161,321,5,0,3,5,7,6,4,3,3,4,3,3,3,0,3,0,0,0,0,0,0,0,0,0,179,168,345,3,3,4,4,6,7,244,244,489,86,75,157,708,670,1371
UCL115092,415,475,888,97,124,226,190,240,430,9,7,10,10,16,26,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,264,480,3,9,11,10,12,19,323,405,730,50,55,105,794,940,1726
UCL115093,338,316,653,73,67,147,118,143,260,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,122,144,265,4,3,9,0,3,4,203,220,425,7,16,30,550,553,1106
UCL115094,655,750,1401,211,254,464,128,167,296,7,7,15,45,55,103,0,0,3,8,5,10,5,3,7,0,0,0,0,0,3,0,0,0,188,239,432,9,11,23,14,14,23,426,518,949,142,171,312,1216,1441,2663
UCL115095,296,311,607,78,71,146,64,64,125,8,3,11,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,78,69,147,15,15,26,0,4,3,163,156,317,70,88,157,532,551,1083
UCL115096,993,1063,2056,164,160,325,536,598,1136,25,28,53,31,39,65,0,0,0,6,8,12,4,5,5,3,0,4,12,11,30,0,0,0,622,685,1307,14,23,40,13,13,22,811,884,1695,72,63,139,1879,2011,3888
UCL115097,730,669,1396,110,124,231,318,314,628,9,9,19,12,16,27,0,6,3,5,3,8,0,0,3,7,4,13,0,0,5,0,0,0,359,346,706,18,10,28,0,0,0,483,486,967,99,87,193,1315,1244,2553
UCL115098,306,296,597,86,98,190,66,73,140,3,3,11,14,14,26,0,0,0,5,0,4,0,0,0,0,0,0,5,0,0,0,0,0,93,90,180,9,12,26,8,6,14,193,219,409,137,165,305,640,677,1317
UCL115099,703,787,1483,125,162,285,331,349,678,10,8,15,25,31,52,0,5,3,0,0,0,0,0,3,0,3,6,3,0,4,0,0,0,374,389,761,25,25,47,18,19,31,533,594,1127,102,126,233,1336,1501,2840
UCL115100,636,674,1311,172,231,406,150,206,359,19,18,39,56,62,118,4,3,7,13,12,17,3,0,3,3,10,11,0,4,3,0,0,0,251,310,562,24,21,43,19,27,51,473,594,1066,110,98,210,1220,1364,2589
UCL115101,543,577,1122,114,105,221,234,279,516,13,19,28,8,7,20,0,6,4,0,8,8,0,0,0,0,0,3,63,51,110,0,0,0,326,363,685,25,20,46,14,11,19,476,491,965,100,89,181,1120,1153,2274
UCL115102,488,524,1013,152,176,330,150,132,286,4,4,4,18,17,36,0,0,0,3,0,7,0,3,3,0,0,0,0,0,0,0,0,0,172,160,333,0,16,15,8,3,12,337,353,685,103,99,208,931,978,1908
UCL115103,226,266,488,76,104,180,88,80,163,6,5,4,4,4,10,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,101,83,184,3,6,12,6,0,8,187,201,385,62,53,115,473,520,987
UCL115104,318,386,705,116,151,271,153,191,348,0,4,4,3,3,8,0,4,4,4,3,7,0,0,0,0,0,0,4,7,10,0,0,0,170,223,390,3,10,15,8,0,6,289,383,674,42,45,84,645,812,1462
UCL115105,392,404,790,121,150,271,121,137,255,0,6,5,6,4,7,0,0,0,7,6,8,0,0,0,0,0,0,0,0,0,0,0,0,131,154,290,0,5,9,3,6,7,262,311,571,78,81,159,726,799,1523
UCL115106,673,697,1370,174,167,341,217,225,438,16,17,31,13,9,24,4,0,9,5,3,10,5,3,5,0,0,0,30,30,58,0,0,0,279,290,565,8,11,24,11,7,17,473,473,942,174,159,332,1318,1329,2647
UCL115107,709,832,1543,202,233,437,327,393,720,45,60,98,38,44,85,4,8,10,9,10,15,0,0,0,3,12,16,3,3,6,0,0,0,426,526,952,64,84,142,17,6,27,709,849,1560,154,161,316,1571,1847,3414
UCL115108,575,571,1140,27,25,51,65,77,136,6,5,11,6,5,13,6,3,13,10,8,8,0,3,7,0,0,6,234,270,500,0,0,0,325,371,695,5,8,19,12,4,15,375,408,778,29,23,55,972,1004,1977
UCL115109,933,940,1870,184,199,379,226,236,466,32,38,71,11,12,28,0,5,5,3,3,8,0,0,0,0,0,0,39,49,84,0,0,0,318,340,656,23,21,46,13,10,18,536,569,1105,137,140,281,1602,1649,3251
UCL115110,951,1011,1961,249,307,560,191,227,416,24,26,53,15,16,35,0,5,7,5,0,5,3,0,7,0,0,3,3,10,12,0,0,0,248,288,534,39,48,79,16,12,29,555,645,1204,203,204,402,1706,1861,3567
UCL115111,867,905,1770,193,242,439,205,231,434,4,6,9,20,19,40,0,0,0,4,0,4,0,0,0,0,3,5,0,0,0,0,0,0,241,256,500,11,10,23,6,5,19,458,519,983,266,278,543,1591,1701,3290
UCL115112,215,214,432,91,122,213,547,602,1148,5,3,8,26,23,50,4,8,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,583,640,1224,22,22,46,15,18,36,715,802,1516,35,30,68,969,1046,2015
UCL115113,470,481,947,118,132,249,120,107,230,5,0,8,12,16,27,0,0,0,3,7,10,0,0,0,0,3,7,0,0,0,0,0,0,148,135,287,16,20,32,3,4,11,287,291,581,51,63,116,808,834,1638
UCL115114,614,611,1221,173,185,359,182,196,376,10,8,15,21,13,38,6,0,4,3,3,7,3,0,3,6,0,6,0,0,0,5,0,5,226,226,451,45,23,70,5,4,9,452,440,893,168,137,300,1227,1186,2418
UCL115115,1074,1218,2290,191,235,430,309,425,742,73,81,160,70,104,175,11,15,21,10,8,17,7,3,7,3,6,9,4,6,9,0,0,0,483,648,1136,85,131,211,30,43,69,787,1053,1851,187,226,420,2057,2499,4556
UCL115116,959,1045,2003,251,283,535,546,617,1168,23,19,38,24,36,59,3,0,3,7,0,11,0,0,4,4,0,7,4,3,7,0,0,0,612,688,1296,14,21,37,13,9,26,887,1001,1893,166,172,335,2020,2219,4231
UCL115117,388,433,826,85,99,187,182,255,437,3,4,5,3,0,10,0,0,4,0,0,3,0,0,0,0,0,0,3,5,13,0,0,0,198,266,465,7,6,15,0,5,4,288,382,673,72,89,165,754,904,1655
UCL115118,399,415,815,115,121,235,107,126,232,43,40,83,9,6,19,0,4,6,4,0,4,0,0,0,9,5,8,12,13,27,0,0,0,179,193,375,11,18,29,3,5,13,311,336,649,54,47,99,760,797,1562
UCL115119,1005,1014,2018,207,222,430,426,453,874,9,0,11,8,12,17,5,3,7,0,5,10,0,3,3,0,0,0,0,0,3,0,0,0,448,484,928,8,17,29,15,4,21,673,728,1400,76,63,138,1755,1804,3556
UCL115120,776,774,1550,179,187,367,525,522,1047,7,6,12,3,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,540,1076,12,14,26,3,6,7,735,745,1479,24,26,51,1535,1541,3074
UCL115121,561,518,1084,75,74,147,138,146,284,0,0,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,146,152,297,4,10,15,8,8,14,235,243,475,94,96,188,886,859,1752
UCL115122,604,670,1268,184,217,397,166,168,338,7,5,5,12,21,28,3,3,7,0,4,4,0,0,0,3,8,9,0,0,0,0,0,0,194,201,393,16,16,36,0,3,3,394,441,837,167,182,347,1167,1292,2459
UCL115123,443,438,876,37,45,85,156,153,310,0,3,7,0,0,6,0,0,0,3,0,4,0,0,0,0,0,0,4,0,3,0,0,0,169,161,328,12,8,19,0,0,0,221,211,432,39,41,78,705,691,1394
