UCL_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
UCL115034,0,23,0,14,9,3,0,0,0,54,7,16,0,11,4,0,0,0,0,37,15,7,3,7,27,10,0,5,0,71,6,7,0,21,7,0,0,5,0,49,0,0,0,0,3,0,0,0,0,14,0,0,5,3,3,9,0,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,35,68,13,60,57,23,0,18,5,271,0,3,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,8,6,65,0,3,0,22,13,0,118,5,0,49,0,0,0,9,3,0,67,0,3,3,0,0,0,0,0,0,19,0,22,0,14,9,3,0,0,0,48,6,22,0,11,7,0,0,0,0,45,24,14,3,8,27,14,10,3,0,97,6,8,0,26,7,0,0,5,0,64,0,0,3,0,3,0,0,0,0,12
UCL115035,5,78,10,28,6,9,0,0,0,142,12,89,0,26,10,0,0,0,0,140,37,39,4,15,85,16,0,4,0,200,9,31,0,60,18,4,0,3,4,131,4,5,0,0,3,3,0,0,0,14,8,3,10,11,4,5,0,6,0,52,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,5,4,0,0,0,0,15,71,270,29,155,146,40,3,18,8,754,3,5,6,0,0,3,0,0,0,20,3,4,0,0,0,6,0,0,0,18,28,13,118,3,14,12,25,16,0,231,20,3,41,0,4,0,4,7,0,89,6,11,5,4,16,0,0,8,0,49,6,110,14,33,6,9,0,0,0,181,16,121,0,27,8,0,0,3,0,181,57,56,10,25,88,23,14,9,4,281,13,42,4,84,23,3,4,8,4,185,10,3,0,3,3,3,3,0,0,28
UCL115036,9,56,3,20,4,5,0,0,0,96,7,35,0,17,3,0,0,0,0,70,17,19,0,7,41,15,0,7,0,106,5,23,0,37,12,3,0,5,0,77,3,3,0,8,4,0,0,0,0,14,5,0,11,7,0,4,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,11,51,141,23,87,70,31,0,22,0,425,6,9,3,0,3,0,0,0,0,18,0,3,0,0,0,0,0,3,0,12,24,29,59,11,0,6,9,10,0,152,17,0,36,0,3,5,9,7,0,76,0,9,6,0,9,0,0,4,0,32,12,68,3,25,4,7,0,3,0,120,14,45,4,17,6,3,0,0,0,84,41,29,3,11,48,22,0,16,0,166,11,32,0,47,19,3,0,4,0,113,0,6,0,10,4,0,0,0,0,18
UCL115037,4,33,0,3,0,0,0,0,0,46,6,27,0,4,4,0,0,0,0,44,10,0,0,9,27,3,0,0,0,53,5,13,0,20,13,0,0,0,0,44,0,9,0,5,5,0,0,0,0,13,0,0,0,4,3,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,28,94,5,35,48,14,0,3,0,233,6,8,0,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,0,7,19,12,20,9,3,0,4,6,0,77,13,0,6,3,0,0,0,3,0,27,0,0,5,0,4,4,0,0,0,9,4,48,0,3,0,6,0,0,0,65,7,42,0,4,3,0,0,0,0,61,16,13,3,11,31,12,8,0,0,88,5,20,0,24,14,0,0,0,0,67,0,6,0,5,5,0,0,0,0,14
UCL115038,4,26,0,16,0,0,0,3,0,51,3,12,0,7,0,0,0,0,0,18,9,4,0,4,8,7,0,0,0,34,0,3,0,16,4,3,0,0,0,36,0,0,0,0,0,0,0,0,0,7,0,0,3,5,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,18,49,3,48,21,15,0,15,4,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,27,0,3,3,12,9,0,62,6,0,19,0,0,0,0,5,0,21,0,0,0,0,5,0,0,3,0,18,4,29,0,18,0,0,0,3,0,55,3,21,0,7,0,0,0,0,0,28,12,6,0,11,13,7,0,5,0,48,4,11,0,24,7,3,0,0,0,49,0,0,0,0,0,0,0,0,0,5
UCL115039,5,28,6,16,7,5,5,0,0,71,10,47,6,12,9,0,0,0,0,74,17,15,0,5,47,15,7,8,0,114,3,6,3,23,9,3,0,9,0,60,0,0,0,0,3,0,0,0,0,6,0,0,7,5,9,0,3,12,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,3,0,0,0,0,16,42,112,28,70,86,26,22,32,4,417,5,15,0,4,0,0,0,0,0,22,0,0,0,0,5,0,0,0,0,6,24,28,179,0,4,0,47,18,3,300,9,0,8,0,0,0,14,0,0,32,3,0,0,0,4,0,6,3,0,22,5,36,6,18,7,5,7,0,0,90,13,56,3,12,3,0,4,0,0,95,29,13,13,6,54,15,11,6,0,145,9,14,8,33,9,3,0,13,0,80,0,0,0,0,3,0,0,0,0,12
UCL115040,8,20,4,9,0,0,0,0,0,42,7,13,5,18,4,0,0,0,0,46,8,8,4,7,24,9,0,0,3,64,4,7,3,31,10,0,0,4,0,63,0,0,0,0,0,0,0,0,0,8,0,0,4,3,3,4,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,58,15,69,51,21,0,23,4,264,0,5,0,0,5,5,0,0,0,7,0,4,0,0,0,0,0,0,0,3,19,6,57,5,7,3,14,3,0,117,9,0,34,0,0,0,4,6,0,52,0,0,9,0,4,0,4,5,0,29,8,21,4,9,0,0,0,4,0,43,5,18,5,17,4,0,6,3,0,52,20,10,4,13,22,15,3,4,3,100,3,12,3,36,10,0,0,4,0,82,0,0,5,3,8,0,0,0,0,9
UCL115041,0,18,0,12,4,4,0,0,0,46,6,40,0,16,0,0,0,0,3,72,7,5,3,5,19,4,0,0,0,48,5,6,0,33,11,4,0,0,0,58,0,0,0,0,0,0,0,0,0,0,3,0,7,6,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,5,4,0,0,0,0,21,29,78,14,85,40,20,6,9,3,278,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,6,15,4,46,0,0,0,35,6,0,112,13,3,13,0,0,0,3,0,0,28,7,0,4,4,0,0,9,0,0,28,0,24,0,15,4,4,0,0,0,58,5,51,0,16,0,0,0,0,3,88,20,9,9,10,21,10,4,0,0,79,4,9,0,38,11,4,3,5,0,72,0,0,0,0,0,0,0,0,0,5
UCL115042,4,28,0,12,5,4,0,0,0,52,4,32,0,9,6,0,0,0,0,58,3,3,0,8,21,10,0,0,0,48,7,12,0,25,7,0,0,0,0,47,0,3,0,0,0,0,0,0,0,9,4,4,3,9,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,21,81,8,74,53,17,0,3,3,260,0,6,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,5,13,9,29,4,5,0,8,4,0,71,8,0,17,0,5,0,3,5,0,32,5,5,4,3,0,0,8,7,0,30,4,34,3,22,3,4,0,0,0,70,9,42,0,15,6,0,0,0,0,67,16,10,0,10,22,12,6,0,0,73,8,12,0,36,7,0,0,6,0,66,0,5,0,0,0,0,0,0,0,17
UCL115043,4,27,0,13,8,0,0,4,0,55,3,30,0,8,0,0,0,0,0,43,3,4,0,8,13,3,0,3,0,44,0,9,0,28,6,3,0,0,0,53,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,6,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,12,28,80,12,72,38,20,0,14,3,258,0,4,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,0,24,4,4,0,15,21,0,75,4,0,8,0,0,0,0,4,0,22,7,7,0,0,0,0,0,6,0,24,5,32,0,18,8,0,0,4,0,67,8,40,0,14,0,0,0,0,0,60,16,6,0,8,21,9,4,6,0,71,5,20,0,34,6,3,0,0,0,70,0,0,0,0,0,0,0,0,0,8
UCL115044,7,26,0,14,9,0,0,0,0,60,4,32,0,10,3,0,0,0,0,60,10,3,0,8,26,3,0,3,0,60,3,9,0,18,9,4,0,0,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,3,5,14,25,77,5,62,51,10,0,10,10,249,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,28,0,0,0,12,14,0,75,3,0,15,4,0,0,0,3,5,28,3,4,5,0,4,0,0,3,0,22,7,32,0,20,9,0,0,0,0,67,4,45,0,10,3,0,0,0,0,66,16,10,6,8,33,3,0,6,0,77,9,9,0,22,9,4,0,4,0,54,0,0,0,0,0,0,0,0,0,4
UCL115045,0,15,0,8,3,0,0,0,0,20,0,5,0,6,4,0,0,0,0,12,0,4,0,4,12,4,3,0,0,25,3,5,0,20,5,0,0,5,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,31,7,41,17,8,4,12,0,125,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,7,9,0,42,4,0,11,0,0,0,0,0,0,22,0,0,0,0,0,0,4,4,0,12,0,11,0,8,3,0,0,0,0,28,5,8,0,6,4,0,0,0,0,17,6,4,0,6,13,4,3,3,0,30,3,5,0,26,5,0,0,4,0,39,0,5,0,4,0,0,0,0,0,5
UCL115046,0,22,9,17,3,0,0,0,0,50,4,27,4,11,6,0,0,0,0,50,12,6,0,5,26,3,0,7,0,71,3,13,0,15,6,6,0,0,0,44,0,0,0,0,0,3,0,0,0,8,0,0,0,7,0,3,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,0,3,3,18,26,81,19,59,48,23,0,22,6,285,0,6,0,0,0,0,0,0,0,8,0,3,0,0,0,4,0,3,0,6,12,5,28,6,3,3,3,8,0,60,9,5,26,0,0,6,5,9,0,50,7,6,3,0,4,0,0,3,0,23,0,35,9,17,3,0,0,0,0,64,6,41,4,17,6,0,0,0,0,72,22,15,7,3,32,11,0,12,0,88,6,17,4,27,6,6,0,6,0,71,0,0,0,0,0,8,0,0,0,17
UCL115047,3,23,4,15,3,3,0,3,0,48,0,30,0,4,0,4,0,0,0,38,5,3,0,7,26,9,0,6,0,45,4,12,0,28,5,3,0,4,0,55,0,0,0,0,0,4,0,0,0,7,0,0,9,7,3,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,9,16,75,18,66,46,28,0,17,3,256,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,14,0,40,4,0,3,13,6,0,86,3,4,20,0,0,0,0,10,0,38,5,0,5,0,5,0,0,4,0,24,3,30,4,16,3,3,0,4,0,57,3,36,0,5,3,4,0,0,0,50,9,10,4,5,22,12,0,5,0,74,3,22,5,38,5,3,0,4,0,79,0,0,0,0,0,4,0,0,0,4
UCL115048,5,61,0,20,9,4,0,0,0,94,4,39,0,17,5,0,0,3,0,71,22,14,0,10,54,25,0,0,0,121,4,23,0,46,14,0,0,4,0,101,0,16,0,3,6,0,0,0,0,18,8,0,3,12,3,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,52,164,15,118,90,40,0,20,0,495,9,6,0,0,0,0,0,0,0,18,5,4,0,0,0,0,0,0,0,11,16,18,66,8,9,12,14,24,0,166,18,14,58,0,0,3,0,3,0,106,4,4,11,4,3,5,0,5,0,27,5,75,0,29,8,4,0,0,0,119,9,52,0,20,6,0,0,3,0,96,32,35,0,19,56,23,0,4,0,171,12,39,3,56,14,0,3,4,0,134,0,16,5,5,6,0,0,0,0,37
UCL115049,0,23,0,9,0,0,0,0,0,33,0,17,0,6,0,0,0,0,0,24,3,3,0,0,15,0,0,0,0,23,0,0,0,19,0,3,0,4,0,26,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,6,41,9,31,20,7,4,8,3,131,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,8,0,27,0,0,0,9,5,0,47,0,0,9,0,0,0,4,0,0,10,4,3,4,0,0,4,4,0,0,22,0,25,0,8,0,0,4,0,0,43,0,17,0,6,0,0,0,0,0,26,9,3,0,0,15,5,0,4,0,32,0,6,4,19,3,3,0,3,0,37,0,0,0,0,0,0,0,0,0,4
UCL115050,3,47,8,17,5,0,0,0,0,77,15,45,0,17,0,0,0,0,0,73,11,12,0,9,47,11,0,0,5,87,0,22,0,22,16,4,0,0,0,73,3,5,0,0,9,0,0,0,0,19,4,0,13,5,9,0,0,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,10,44,133,24,70,93,28,0,16,6,406,3,10,4,0,0,3,0,0,0,21,0,8,0,0,0,0,0,0,0,17,12,8,41,0,0,6,9,4,0,69,10,4,32,0,0,4,0,12,0,62,4,5,8,3,0,0,0,0,0,27,8,69,10,23,5,0,0,4,0,117,13,56,4,17,5,0,0,4,0,102,29,18,4,9,57,22,0,0,3,137,3,22,3,30,17,9,0,3,0,95,9,11,6,4,9,0,5,3,0,43
UCL115051,0,33,0,13,3,5,0,0,0,53,0,21,3,9,0,0,0,0,0,42,10,5,0,7,22,6,0,4,0,59,5,10,4,20,0,4,0,0,0,47,0,4,0,0,0,6,0,0,0,11,3,0,4,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,22,80,17,64,41,19,0,9,0,256,3,0,0,0,0,4,0,0,0,16,0,3,0,3,0,0,0,0,0,8,0,5,24,0,5,0,8,4,0,58,7,0,28,4,0,0,4,0,0,41,0,3,12,0,0,5,0,5,0,23,3,41,0,17,4,5,0,0,0,71,3,31,3,9,0,0,0,4,0,55,13,11,0,9,28,3,0,3,0,79,7,16,5,27,3,10,0,0,0,60,0,4,0,0,5,6,0,0,0,15
UCL115052,0,7,0,12,3,0,0,0,0,31,4,22,0,9,0,0,0,0,0,38,7,4,5,3,11,6,5,0,0,50,5,5,0,26,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,10,3,0,4,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,9,20,43,22,61,25,16,17,6,0,219,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,79,0,0,0,31,3,0,130,0,0,9,0,0,0,4,3,0,19,7,4,4,0,0,0,8,0,0,23,0,10,3,12,3,0,0,0,0,35,3,23,3,9,0,0,0,0,0,49,11,8,5,5,14,8,10,0,0,69,5,3,0,28,4,0,3,0,0,42,0,0,0,0,0,0,0,0,0,6
UCL115053,0,12,0,10,0,0,0,0,0,26,0,8,0,3,4,0,0,0,0,16,5,0,0,6,6,4,0,3,0,20,0,9,0,6,0,0,0,0,0,26,0,5,0,0,3,0,0,0,0,5,0,0,4,0,3,4,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,38,4,20,29,10,0,5,5,122,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,14,0,0,0,11,6,0,36,3,0,9,0,0,0,3,0,0,19,8,0,0,6,0,0,0,0,0,9,0,17,0,9,0,0,0,0,0,33,7,10,0,4,4,0,0,3,0,21,4,5,0,6,6,7,0,7,0,30,7,13,5,13,8,0,0,0,0,35,0,3,0,4,3,0,0,0,0,9
UCL115054,0,14,3,3,9,0,0,0,0,32,9,15,0,0,5,0,0,0,0,26,10,10,0,4,15,0,0,0,0,43,4,5,0,19,10,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,19,55,15,34,39,10,4,3,5,184,7,3,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,4,11,10,42,5,4,0,10,0,0,84,5,0,23,0,0,0,0,0,0,43,0,0,5,0,0,4,0,0,0,7,0,16,3,3,9,0,3,0,0,38,4,20,0,8,5,0,0,0,0,34,17,11,0,6,20,0,0,4,0,64,3,13,0,23,10,5,0,0,0,51,0,0,0,0,0,0,0,0,0,8
UCL115055,5,23,0,16,4,0,0,0,0,53,0,24,0,10,5,0,0,0,0,38,8,6,0,10,21,9,0,3,0,50,4,7,4,22,0,4,0,6,0,43,0,0,0,0,0,4,0,0,0,8,5,0,4,7,5,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,11,20,64,19,79,35,22,4,17,0,256,0,5,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,17,4,61,7,8,3,14,11,0,118,7,0,21,0,3,0,3,7,0,40,4,0,3,0,0,0,3,0,0,22,5,26,0,21,4,0,0,0,0,63,5,34,0,10,5,0,5,0,0,51,11,9,0,11,26,9,4,4,0,77,5,15,4,24,0,4,4,4,0,56,0,0,0,0,4,4,0,0,0,10
UCL115056,0,26,5,15,5,0,0,5,0,52,5,22,0,19,3,0,0,6,0,49,10,9,0,12,35,5,0,9,0,77,5,13,3,38,13,3,0,11,0,81,3,4,0,0,4,0,0,0,0,12,7,0,19,11,7,3,0,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,6,0,11,32,75,32,94,66,21,0,36,5,367,6,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,9,12,53,6,0,5,21,23,0,137,0,0,21,3,0,3,3,5,0,46,8,5,9,0,0,0,0,3,0,19,4,26,3,21,5,0,0,5,0,71,5,29,0,19,3,0,4,6,0,60,24,9,0,21,38,10,0,9,3,109,8,16,4,46,7,8,5,9,0,101,3,4,0,0,0,3,0,0,0,20
UCL115057,7,34,0,18,3,0,0,3,0,72,3,62,0,14,6,3,0,6,0,98,16,9,0,3,37,7,6,6,0,79,5,18,0,35,14,4,4,3,0,79,0,3,0,4,0,0,0,0,0,8,0,0,9,12,9,4,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,36,140,12,88,70,27,9,23,5,402,6,3,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,8,16,17,36,0,4,5,11,11,0,102,10,3,27,5,0,3,6,9,5,64,3,3,3,0,0,0,0,3,0,22,7,44,0,25,3,3,0,3,0,86,10,82,0,14,6,3,0,4,0,129,28,13,5,9,40,13,4,7,0,113,5,20,0,45,18,0,4,7,0,105,0,0,0,3,0,0,0,0,0,16
UCL115058,0,7,3,10,4,0,0,0,0,25,0,20,0,9,3,0,0,0,0,30,6,11,0,4,14,3,0,0,0,44,0,3,0,14,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,7,6,0,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,20,46,10,43,29,11,3,4,4,166,3,0,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,5,0,8,14,4,0,4,9,3,0,41,8,0,18,0,0,0,4,6,3,37,0,0,5,0,0,0,0,7,0,12,0,9,3,11,4,0,0,0,0,31,0,25,0,9,3,0,0,0,0,43,15,20,8,10,17,8,0,0,0,68,4,5,5,18,0,0,0,0,0,34,0,3,0,0,0,0,0,0,0,6
UCL115059,0,13,4,16,5,0,0,3,0,34,3,21,0,10,5,0,0,0,0,36,3,5,0,4,23,3,0,4,0,41,3,8,0,41,4,5,0,4,0,55,0,0,0,0,0,0,0,0,0,3,6,0,3,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,48,7,68,42,10,0,14,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,30,0,4,0,7,13,0,58,7,0,7,0,0,0,4,5,0,23,5,4,3,0,6,0,9,0,0,26,0,20,4,18,5,0,0,3,0,54,8,29,0,4,5,0,0,0,0,53,12,8,6,3,25,3,0,5,0,62,3,7,0,43,3,5,0,3,0,68,0,0,0,0,0,0,0,0,0,4
