UCL_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
UCL115029,213,165,187,193,219,241,217,112,38,1592,0,0,4,4,0,0,0,0,4,6,3,6,12,8,17,31,35,16,0,129,0,0,0,0,0,9,20,0,0,37,0,0,3,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,16,8,14,44,63,20,0,185,0,6,18,8,14,44,63,20,0,194,219,173,206,205,242,291,281,133,41,1785
UCL115030,168,95,73,84,125,185,200,119,54,1101,0,0,0,0,0,0,0,0,0,4,7,6,3,3,13,12,12,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,7,6,3,3,13,14,11,7,0,59,7,6,3,3,10,11,10,7,0,61,170,106,79,85,137,198,213,118,57,1165
UCL115031,287,174,151,190,262,406,591,349,119,2533,0,0,0,0,0,0,0,0,0,6,16,8,9,16,8,19,19,4,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,12,17,11,19,19,4,3,117,16,9,12,17,11,18,22,4,5,119,306,184,162,214,281,429,614,355,126,2652
UCL115032,347,175,132,199,292,382,289,142,40,2005,0,0,0,0,0,0,0,0,0,0,15,16,9,9,8,4,14,3,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,11,9,8,4,20,3,0,86,15,16,11,9,8,10,20,3,0,88,365,187,142,213,299,393,310,151,39,2094
UCL115033,938,390,451,616,564,436,270,116,25,3803,0,0,0,0,0,0,0,0,0,0,9,5,7,11,11,0,11,5,4,66,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,13,16,11,16,19,7,7,6,4,94,13,16,11,16,17,7,7,6,4,96,947,398,464,627,584,445,281,126,27,3894
UCL115034,382,242,271,235,225,197,101,42,0,1695,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,5,24,4,6,0,0,0,4,0,0,5,24,389,245,275,232,227,201,101,42,7,1722
UCL115035,883,470,588,519,421,362,329,189,43,3802,4,0,6,0,0,0,0,0,0,10,26,28,18,13,9,17,0,3,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,17,17,12,13,3,3,0,131,29,28,20,17,14,16,3,9,0,142,914,500,610,540,427,372,330,198,44,3940
UCL115036,408,265,225,235,386,489,493,289,77,2875,0,0,0,0,0,0,0,3,3,5,29,18,11,17,32,28,35,11,0,183,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,31,18,15,16,37,35,37,12,0,204,33,18,15,21,36,35,37,20,3,210,441,284,243,249,423,524,527,306,86,3087
UCL115037,239,155,94,135,166,173,146,48,20,1176,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,19,0,4,0,0,0,4,3,3,0,22,241,153,100,135,170,176,150,50,20,1200
UCL115038,237,134,137,115,152,217,208,140,48,1385,0,0,0,0,0,0,0,0,0,5,5,9,3,4,4,8,11,3,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,4,8,11,3,5,44,0,7,3,7,4,8,11,3,5,51,240,143,140,127,156,222,219,143,53,1443
UCL115039,674,359,484,398,323,421,274,166,65,3159,4,4,0,0,0,0,0,0,3,20,25,31,59,36,61,57,39,11,0,324,0,0,3,4,6,0,9,3,0,17,0,5,0,6,4,0,11,0,0,24,0,0,0,0,7,3,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,59,47,77,65,57,21,0,389,29,38,60,47,75,70,57,22,8,405,697,397,542,452,404,489,331,189,68,3562
UCL115040,306,182,201,157,218,185,166,67,11,1493,0,0,0,0,0,0,0,0,0,0,7,6,0,4,0,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,4,0,3,3,0,0,22,7,9,0,4,0,3,3,0,0,22,315,190,204,160,217,182,167,68,11,1517
UCL115041,523,247,323,239,248,329,250,191,109,2455,5,0,3,0,0,4,3,4,0,16,12,23,17,17,10,16,11,4,0,108,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,22,24,27,18,15,13,4,0,128,18,22,26,27,14,21,13,9,0,145,537,271,346,272,267,349,261,196,109,2602
UCL115042,345,163,185,165,170,209,210,148,84,1689,0,0,0,0,0,0,0,0,4,3,0,3,7,0,8,5,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,8,10,5,3,0,38,0,3,8,0,3,10,5,3,4,43,342,168,197,165,178,220,222,152,88,1733
UCL115043,370,198,240,185,240,306,370,237,151,2304,0,0,0,0,0,0,0,0,0,6,7,24,16,15,25,26,27,10,3,155,0,0,0,0,4,0,5,11,0,17,0,5,0,0,9,4,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,16,11,32,30,35,22,3,189,7,21,16,15,33,30,35,23,3,190,376,221,256,198,269,336,410,259,158,2490
UCL115044,526,244,306,223,234,283,246,151,64,2259,0,0,0,0,0,7,0,0,0,10,8,20,15,19,26,16,17,4,0,125,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,27,19,24,20,20,4,0,140,8,20,27,19,27,21,26,5,0,149,535,259,333,238,260,308,261,150,64,2415
UCL115045,172,135,118,98,143,154,153,100,45,1114,0,0,0,0,0,0,0,0,0,5,5,5,0,0,3,4,12,3,0,37,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,3,4,12,6,0,41,5,6,0,0,5,11,12,3,0,43,182,143,118,103,141,164,166,102,43,1160
UCL115046,319,158,216,198,232,202,172,71,11,1584,0,0,0,0,0,0,0,0,0,4,0,15,8,4,14,19,16,9,0,81,0,0,0,0,0,0,11,6,0,16,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,6,16,17,34,11,0,111,0,18,9,6,16,21,35,11,0,111,315,178,227,208,250,224,209,77,14,1693
UCL115047,310,206,165,178,215,298,302,226,124,2025,0,0,0,0,0,0,0,0,0,0,4,8,3,6,10,9,11,7,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,7,8,6,10,9,11,7,0,61,4,7,7,6,10,9,5,7,0,63,319,215,170,184,221,304,313,230,126,2080
UCL115048,460,274,322,297,369,563,511,404,151,3360,5,0,0,0,0,0,0,3,0,15,32,28,26,21,44,60,25,20,4,251,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,32,29,28,26,45,65,27,20,4,264,35,29,29,31,44,61,27,20,4,280,494,301,351,325,416,627,536,422,155,3640
UCL115049,211,125,83,118,104,142,167,98,27,1082,0,0,0,0,0,0,0,0,0,0,3,5,5,0,3,7,8,0,0,24,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,9,7,8,0,0,35,3,3,3,3,9,7,8,0,0,39,213,129,87,124,113,146,167,106,27,1117
UCL115050,470,223,231,321,269,199,155,71,13,1952,0,0,0,0,0,0,3,0,0,8,3,13,0,3,0,3,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,7,3,5,7,7,3,0,42,4,12,3,3,9,7,9,3,0,48,476,235,234,325,274,206,166,71,13,2000
UCL115051,300,107,147,180,211,349,390,222,196,2095,0,0,0,0,0,0,0,4,0,4,8,3,7,4,6,17,29,10,7,89,0,0,3,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,0,3,7,8,0,0,25,0,0,0,0,0,0,0,0,0,0,12,6,18,6,12,25,40,7,7,129,12,6,18,6,12,25,40,11,12,131,311,116,161,185,212,375,425,231,207,2224
UCL115052,278,164,169,179,177,187,170,109,52,1484,5,0,0,0,0,0,0,0,0,8,5,11,10,19,14,8,0,4,0,75,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,15,19,11,14,3,4,0,84,7,18,15,20,13,14,6,4,0,90,282,178,183,196,190,203,184,111,55,1581
UCL115053,152,54,67,75,105,166,180,128,47,983,0,0,0,0,0,0,0,0,0,5,3,9,10,7,0,7,6,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,15,0,11,8,0,0,46,3,9,5,14,4,11,4,0,0,52,151,61,75,92,105,178,184,131,51,1033
UCL115054,212,142,92,133,152,156,137,29,13,1057,0,4,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,13,0,3,4,5,0,0,4,0,0,16,212,148,94,133,156,156,135,28,13,1070
UCL115055,341,208,163,195,238,304,299,247,90,2096,0,0,0,0,0,0,0,0,0,0,12,10,6,5,4,6,3,5,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,6,5,4,8,8,5,4,63,12,10,6,6,4,8,8,9,4,64,356,221,171,201,244,312,305,256,92,2160
UCL115056,495,260,224,255,364,468,528,313,124,3034,0,0,0,0,4,5,0,0,5,16,26,12,15,22,17,23,27,13,5,158,0,3,0,0,10,12,3,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,26,21,21,27,28,35,36,14,3,213,26,20,21,26,29,39,35,15,10,230,524,274,246,283,396,512,569,327,129,3261
UCL115057,413,239,225,265,335,449,468,237,126,2759,0,0,0,0,0,0,6,0,0,7,20,13,19,15,19,40,85,31,0,242,0,0,0,0,0,8,61,35,3,100,0,0,4,0,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,20,14,19,17,22,50,150,68,4,377,20,14,19,17,22,56,150,68,4,380,438,255,243,281,356,505,624,309,133,3138
UCL115058,166,97,82,99,123,259,352,265,109,1560,0,0,0,0,0,0,0,0,0,0,4,11,9,6,8,22,18,10,0,83,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,10,6,8,20,18,10,0,88,4,11,10,6,8,20,18,10,0,93,177,105,96,104,133,285,370,278,109,1654
UCL115059,281,153,139,155,199,269,293,208,98,1791,0,0,0,0,0,0,0,0,0,6,0,12,10,0,7,9,5,0,3,48,0,6,5,0,0,3,3,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,11,0,9,17,8,4,3,77,3,14,11,0,9,17,9,4,8,78,285,163,152,158,213,285,302,215,102,1866
UCL115060,586,788,430,353,238,174,117,53,13,2756,3,0,0,0,0,0,0,0,0,6,0,47,27,9,8,9,0,0,0,101,0,4,7,6,0,0,0,0,0,15,3,50,26,6,7,0,0,0,0,84,0,4,3,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,8,0,15,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,137,65,24,20,10,0,0,0,257,4,137,67,24,19,7,5,0,0,267,591,929,496,380,255,180,121,53,13,3022
UCL115061,188,118,111,83,119,127,164,124,121,1157,0,0,0,0,0,0,0,0,0,6,5,9,6,0,3,7,4,6,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,0,3,6,7,6,3,49,5,12,6,4,3,6,7,10,3,51,195,127,118,85,121,135,171,139,126,1211
UCL115062,277,162,165,180,170,173,124,61,10,1305,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,4,0,4,0,0,0,6,0,0,0,4,277,159,165,180,170,169,125,62,10,1314
UCL115063,252,127,121,154,175,151,116,59,13,1158,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,19,0,0,7,8,0,0,0,0,0,19,257,128,126,156,174,152,113,56,13,1183
UCL115064,800,435,387,483,532,593,552,361,176,4316,0,0,0,0,5,3,0,0,0,13,19,24,40,33,30,28,13,0,3,193,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,29,40,32,34,30,13,0,3,202,24,29,40,32,33,37,13,10,3,212,823,461,426,516,570,626,570,364,180,4530
UCL115065,419,225,249,226,269,313,292,233,91,2307,3,0,0,0,0,0,4,6,0,15,6,15,8,13,22,22,15,3,9,108,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,6,21,8,13,21,27,20,3,9,128,14,21,11,12,21,29,23,9,8,144,426,242,257,239,293,337,317,244,96,2448
UCL115066,577,328,395,310,294,332,177,59,10,2491,0,0,0,0,0,0,0,0,0,0,0,10,5,4,5,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4,5,4,0,0,0,22,0,10,5,4,5,4,0,0,0,21,577,338,402,313,298,332,185,59,10,2516
UCL115067,350,190,192,222,233,346,400,277,144,2350,0,0,0,3,0,0,5,5,0,11,16,9,15,18,12,29,17,4,6,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,17,18,12,29,13,4,6,124,16,10,17,17,15,37,24,8,6,135,365,203,202,241,248,381,422,285,145,2486
