SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
106041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,10,3,0,0,0,0,4,0,3,0,4,0,19,3,3,0,3,0,12,0,0,0,3,0,22,3,3,0,6,0,3,0,3,3,0,0,25,0,0,0,11,0,8,0,0,0,0,0,24,8,0,0,19,0,10,0,3,0,0,0,41,12,4,0,26,3,20,0,3,3,4,0,81,8,3,3,27,3,0,0,0,0,0,0,52,16,0,0,7,0,3,0,3,0,0,0,34,5,0,0,11,0,3,0,0,0,0,0,21,23,0,0,20,7,0,0,0
106041128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,5,0,4,0,8,0,12,3,0,0,5,0,9,0,0,0,4,0,18,11,3,0,10,0,14,0,3,0,3,0,53,9,3,0,9,0,14,0,0,0,0,0,43,10,3,0,15,3,12,0,6,0,0,0,44,24,4,0,42,3,34,0,3,3,0,0,114,13,8,0,44,0,12,3,0,0,0,0,83,30,4,0,20,0,0,0,0,0,0,0,60,21,0,0,11,0,0,0,0,0,0,0,33,41,0,0,25,0,11,0,0
106041129,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,3,0,4,0,14,0,0,0,0,0,3,0,0,0,5,0,14,0,0,0,4,3,13,0,8,0,4,0,38,4,3,0,20,3,25,4,3,3,9,0,73,4,4,0,22,0,13,0,0,3,6,0,46,16,7,0,19,3,16,0,4,0,3,0,74,12,0,0,23,7,13,4,4,3,3,0,70,38,5,0,38,3,33,0,0,0,0,0,131,28,8,0,44,0,4,3,0,0,0,0,93,24,3,0,20,3,0,0,0,0,3,0,62,11,0,0,11,3,6,0,0,0,0,0,43,18,5,0,17,4,3,0,3
107011131,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,5,0,8,0,16,0,0,0,3,0,0,0,3,0,15,0,31,0,3,0,0,0,14,0,14,0,18,0,51,4,5,0,8,0,28,0,20,0,23,0,91,5,12,0,32,6,65,0,18,3,32,0,179,14,18,0,60,11,62,4,23,9,40,0,236,19,6,0,92,7,74,8,16,0,30,0,239,40,3,0,112,6,71,6,6,3,23,0,282,123,15,3,222,21,92,4,19,6,27,0,533,91,3,4,143,10,45,3,8,3,14,0,321,69,3,3,72,6,19,5,3,0,9,0,192,45,3,3,31,3,18,0,0,3,3,0,112,54,4,3,62,4,21,7,0
107011132,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,3,0,3,0,9,0,19,0,0,0,7,0,11,0,6,0,6,0,32,3,3,0,17,0,22,0,5,0,13,0,60,8,3,0,32,3,32,0,6,0,4,0,90,12,4,0,44,9,22,3,5,0,11,0,108,19,5,0,51,3,12,3,3,0,3,0,107,70,3,0,94,11,51,3,6,3,4,0,250,63,7,0,93,9,19,3,4,0,0,0,199,43,4,4,43,4,6,0,0,0,4,0,116,21,0,0,26,4,9,0,0,0,0,0,67,62,0,0,42,8,6,0,0
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,3,0,3,0,4,0,15,0,4,0,0,0,6,0,11,0,8,0,30,0,3,0,10,0,14,0,10,3,9,0,55,4,5,0,23,3,25,0,14,4,26,0,105,9,7,0,43,4,29,0,12,3,30,0,140,6,5,0,47,0,47,3,6,0,6,0,120,20,11,0,49,4,25,0,5,3,13,0,132,68,18,0,140,7,68,0,9,4,11,0,340,71,3,0,123,19,35,8,5,0,7,0,279,72,9,0,82,13,13,6,8,0,3,0,208,56,3,0,42,6,23,0,3,0,0,0,134,109,5,4,103,10,36,3,4
107011545,0,0,0,0,0,0,0,0,0,12,3,14,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0,31,0,0,0,0,0,3,0,10,0,16,0,25,0,0,0,7,0,4,0,17,4,28,0,57,0,8,0,7,0,18,0,23,5,38,0,101,0,10,0,16,0,41,0,11,5,38,0,119,9,7,0,31,4,40,5,17,0,35,0,139,17,3,0,36,8,47,0,10,0,25,0,154,21,4,4,39,3,42,3,6,0,20,0,136,54,13,0,83,11,45,3,10,0,20,0,243,35,4,3,55,3,18,0,10,0,8,0,140,29,0,0,20,0,14,0,0,0,9,0,75,11,0,0,10,3,10,0,4,0,3,0,39,20,3,0,26,3,9,0,3
107011546,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,17,0,19,0,0,0,0,0,0,0,8,0,11,0,16,0,0,0,3,0,8,0,9,0,22,0,49,0,0,0,3,0,18,0,10,5,31,0,67,3,3,0,7,0,32,0,9,9,27,0,93,9,9,0,17,0,20,0,10,0,24,0,89,5,4,0,14,4,22,0,5,0,18,0,78,4,0,0,20,0,16,0,0,0,11,0,56,21,6,3,43,5,26,0,3,0,15,0,122,25,3,4,33,3,7,0,3,0,7,0,83,15,0,0,20,0,8,0,0,0,3,0,40,9,0,0,9,0,3,0,0,0,0,0,29,16,0,0,18,0,4,0,3
107011547,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,3,0,4,0,8,0,13,0,0,0,6,0,3,0,4,0,3,0,26,0,0,0,9,0,5,0,0,0,3,0,21,3,0,0,12,3,3,0,0,0,12,0,34,6,3,0,9,0,5,0,0,0,7,0,37,10,10,0,35,0,16,0,7,0,5,0,81,17,3,0,20,3,6,0,0,0,4,0,55,14,0,0,16,0,8,0,3,0,0,0,41,12,0,0,8,0,5,0,0,0,0,0,24,9,0,0,17,0,3,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,4,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,13,0,0,0,0,0,5,0,4,3,11,0,25,0,3,0,0,0,9,0,11,0,15,0,42,0,8,0,25,3,44,0,13,0,9,3,103,9,9,0,51,4,44,0,11,0,15,0,151,18,10,0,74,8,50,0,4,3,8,0,179,26,10,0,91,9,39,3,5,0,5,0,191,80,4,0,170,9,77,11,5,3,17,0,385,99,7,0,157,12,20,8,8,3,8,0,325,63,4,0,68,6,17,0,6,0,3,0,160,52,0,3,25,7,13,0,3,4,0,0,102,64,3,3,60,9,12,3,0
107031137,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,0,6,0,3,0,14,0,0,0,0,0,10,0,3,3,5,0,31,0,5,0,5,0,21,0,3,0,10,0,48,6,4,0,25,0,21,3,8,0,11,0,76,10,3,0,31,3,14,0,5,0,5,0,73,6,0,0,33,3,16,3,3,3,5,0,75,22,3,0,53,4,26,0,4,0,3,0,116,22,0,0,32,8,8,4,4,0,0,0,73,20,0,3,12,0,4,0,0,0,0,0,40,18,0,0,5,0,5,0,0,0,0,0,32,11,0,0,12,0,0,0,0
107031138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,8,0,12,0,0,0,0,0,3,0,0,0,13,0,20,3,6,0,9,0,17,0,6,0,6,0,45,3,5,0,23,0,4,0,9,0,9,0,52,3,3,0,20,0,7,0,4,0,6,0,42,6,6,0,27,3,14,0,8,0,5,0,64,16,3,0,58,0,20,0,3,3,10,0,116,16,0,0,27,8,7,3,0,0,0,0,63,29,0,0,35,5,7,0,4,0,3,0,85,28,0,0,13,0,9,0,4,0,0,0,55,46,10,0,51,5,14,0,3
107031139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,4,0,0,0,3,0,12,0,0,0,5,0,5,0,4,0,7,0,27,0,3,3,6,0,8,0,5,3,7,0,34,3,3,0,21,0,8,0,3,0,0,0,40,4,3,0,30,7,9,0,0,0,9,0,55,18,0,0,51,7,26,0,11,0,10,0,126,23,3,4,46,8,13,0,7,0,5,0,113,18,3,0,42,10,10,0,3,0,3,0,87,23,0,0,16,3,18,0,0,0,0,0,60,41,3,0,35,13,17,0,0
107031140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,10,0,4,0,3,0,0,0,7,0,0,0,15,3,0,3,3,0,11,0,6,4,7,0,38,3,3,0,18,0,11,0,9,0,8,3,47,4,6,0,25,0,8,0,3,0,3,0,51,5,3,0,25,3,12,0,6,0,10,0,75,18,9,3,54,5,17,3,0,0,4,0,111,37,6,0,63,3,3,3,0,0,3,0,124,12,3,0,29,10,5,0,8,0,3,0,77,21,3,0,22,12,12,0,0,0,0,0,70,47,7,3,51,4,13,3,3
107031141,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,9,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,4,0,3,0,6,0,12,3,3,0,4,0,3,0,8,0,6,0,27,0,5,0,8,0,17,0,11,0,3,0,52,3,12,0,26,0,23,0,18,0,20,0,103,8,11,0,47,5,28,0,13,0,9,0,132,16,9,0,49,9,55,0,9,0,10,0,157,26,15,0,83,3,50,0,8,0,5,0,189,84,20,4,186,20,98,3,10,3,15,0,448,88,13,4,178,20,34,4,3,0,11,0,351,86,4,0,105,16,19,0,0,0,3,0,233,62,3,3,39,9,34,0,4,7,3,0,161,138,6,4,108,14,28,0,5
107031142,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,9,0,0,0,0,0,3,0,3,0,9,0,23,0,0,0,3,0,9,0,6,0,13,0,28,3,3,4,10,0,26,0,14,0,21,0,77,8,6,3,30,5,30,0,9,0,13,0,108,5,7,0,40,4,20,0,4,0,12,0,100,7,0,0,32,0,28,0,9,0,9,0,89,40,3,0,83,11,35,3,3,0,13,0,198,34,6,3,72,4,16,0,6,0,4,0,146,13,3,0,40,5,3,0,0,3,3,0,74,30,0,0,17,0,16,0,0,0,3,0,72,45,0,3,30,3,18,0,3
107031143,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,4,0,13,0,18,0,0,0,0,0,4,0,3,0,7,0,20,0,7,0,3,0,8,0,18,0,44,0,73,0,5,0,8,0,21,0,18,0,46,0,98,3,13,0,27,5,56,0,19,3,58,0,184,11,8,0,44,3,62,3,9,3,35,0,184,20,8,0,65,6,57,3,3,6,37,3,205,19,7,0,58,8,42,4,9,0,15,0,171,59,5,0,124,9,52,5,14,3,25,3,300,48,5,0,97,13,25,4,4,3,4,0,202,42,3,0,51,10,7,3,3,0,11,0,129,32,0,0,19,3,11,0,0,0,0,0,67,29,7,0,28,4,15,0,5
107041144,0,0,0,3,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,14,0,23,0,0,0,0,0,0,0,8,3,11,0,27,0,3,0,0,0,4,0,16,0,24,0,45,0,3,0,6,0,16,0,14,0,22,0,71,3,13,0,21,0,33,0,11,3,34,0,119,9,10,3,37,0,48,0,11,3,33,0,159,11,3,0,48,3,49,0,7,0,15,0,137,19,13,0,55,7,46,0,6,4,17,0,159,50,15,0,149,22,79,6,12,4,18,0,354,73,13,3,145,10,46,0,17,0,13,0,324,81,5,0,99,11,15,3,4,0,8,0,237,54,3,0,35,17,25,0,5,3,3,0,139,129,11,3,121,24,30,5,0
107041145,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,8,0,8,0,26,0,0,0,0,0,11,0,8,0,14,0,35,0,0,0,4,0,13,0,11,0,18,0,49,4,11,3,11,3,21,0,8,0,18,0,86,3,10,0,28,3,36,4,9,0,14,3,102,15,4,0,36,3,21,3,6,0,11,0,106,14,8,0,58,10,26,0,4,0,18,0,142,36,9,4,124,10,57,6,12,6,17,0,277,58,10,5,115,8,19,3,5,3,8,0,228,38,5,0,65,8,12,0,3,0,6,0,134,34,3,0,22,4,9,0,0,0,3,0,80,60,4,0,61,9,14,0,0
107041146,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,13,0,26,0,0,0,0,0,0,0,7,0,13,0,24,0,0,0,3,0,6,0,9,3,13,0,35,0,7,0,7,0,17,0,10,0,19,0,62,3,4,0,23,3,33,0,9,4,17,0,103,15,9,0,38,0,27,0,18,3,29,0,135,12,9,0,44,11,55,4,6,0,17,0,150,19,4,0,67,3,51,0,9,4,20,0,176,78,9,0,147,12,100,5,16,0,13,0,391,85,9,5,172,10,32,7,10,5,9,0,347,81,5,6,117,13,17,3,5,0,13,0,254,96,4,0,44,7,25,3,3,3,3,0,194,141,7,0,150,12,25,0,8
107041147,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,5,0,3,0,5,0,12,0,0,0,5,0,3,0,3,0,4,0,22,0,3,0,13,0,15,0,11,0,4,3,45,8,3,0,26,3,12,0,0,0,12,0,61,3,5,0,24,0,18,0,4,0,8,0,71,9,6,0,46,3,16,0,5,0,0,0,89,32,7,0,108,9,46,3,7,0,9,0,221,55,7,3,104,11,24,0,9,3,0,0,203,51,13,0,74,6,19,0,3,0,3,0,162,29,3,0,42,7,11,0,4,0,0,0,93,81,6,0,85,12,18,3,6
107041148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,3,0,7,0,8,0,14,0,0,0,3,0,6,0,3,0,7,0,22,0,7,0,8,0,9,0,5,0,13,0,46,0,7,0,19,0,16,0,3,0,9,0,53,3,5,0,16,3,26,3,0,0,9,0,69,11,3,0,40,4,23,0,4,0,8,0,98,29,16,0,77,8,48,0,8,0,15,0,191,41,10,3,99,5,17,0,3,3,3,0,191,34,9,0,65,4,18,4,8,0,0,0,143,24,0,0,49,7,37,3,4,3,0,0,129,154,10,4,151,19,38,7,3
107041150,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,9,0,12,0,0,0,3,0,3,0,4,0,13,0,24,3,5,0,5,0,8,0,8,0,18,0,49,0,8,0,17,3,23,3,9,0,24,0,82,0,13,0,55,0,24,3,4,4,21,0,123,10,4,0,61,4,38,3,4,0,10,0,130,23,14,0,78,0,45,3,10,3,10,0,183,54,21,0,171,15,77,3,9,3,19,0,377,77,14,0,213,13,32,3,8,0,12,0,367,73,7,3,134,28,17,3,8,0,5,0,279,72,4,3,58,15,40,4,3,5,3,0,202,161,10,6,181,18,49,8,9
107041548,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,5,0,12,0,25,0,0,0,0,0,0,0,5,0,5,0,6,0,0,0,0,0,5,0,6,0,6,0,20,0,0,0,3,0,14,0,3,0,9,0,32,0,0,0,3,0,13,0,0,3,14,0,38,3,0,0,11,0,24,0,3,0,15,0,52,4,0,0,13,0,16,0,4,0,7,0,38,9,3,0,11,0,14,0,3,0,4,0,47,11,4,0,24,0,17,0,6,0,12,0,77,26,0,0,25,10,14,0,3,0,8,0,82,11,0,0,14,0,7,0,0,0,3,0,42,15,0,0,9,3,12,0,0,0,0,0,40,33,0,0,29,9,10,0,0
107041549,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,24,0,32,0,0,0,0,0,7,0,11,3,12,0,34,0,7,0,3,0,6,0,9,0,17,0,49,3,0,0,3,0,16,0,12,3,29,0,72,3,5,0,12,0,30,0,11,3,24,0,90,8,10,0,17,4,24,0,9,4,26,0,107,13,3,0,41,0,23,0,8,0,22,0,102,7,12,0,38,3,31,3,9,0,7,0,105,38,16,0,75,10,55,3,9,4,13,0,225,49,4,3,83,7,22,0,9,0,9,0,188,37,3,0,51,7,11,7,0,0,4,0,123,30,0,3,19,3,22,0,0,0,0,0,72,78,4,0,80,3,20,0,0
