SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
105031104,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,3,0,9,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,15,0,22,0,0,0,3,0,0,0,3,0,4,0,10,9,3,0,3,0,3,0,8,0,79,3,109,6,6,0,9,0,9,0,7,0,15,0,45,12,0,0,5,0,8,0,3,0,19,0,50,15,4,3,11,0,3,0,0,0,10,0,46,3,0,0,6,0,10,0,0,0,0,0,26,12,3,0,4,5,3,0,0,0,3,0,33,23,4,3,10,0,3,0,0,0,0,0,51,18,0,0,7,0,3,0,0,0,0,0,25,6,0,0,3,0,0,0,0,0,0,0,10,9,0,0,3,0,0,0,0,0,0,0,8,9,0,0,3,0,4,0,0
105031105,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,18,0,29,0,3,0,0,0,4,0,3,0,12,0,16,0,0,3,3,0,6,0,8,0,83,0,106,10,0,0,8,0,11,0,8,0,12,0,52,15,5,0,5,0,9,0,8,0,27,0,66,11,3,0,9,0,9,0,5,0,13,0,56,11,0,0,15,0,3,0,0,0,0,0,38,10,3,0,12,0,5,0,0,0,3,0,36,34,7,0,18,3,5,0,4,0,6,0,81,25,0,0,6,0,4,0,0,0,0,0,35,12,0,0,4,0,0,0,0,0,0,0,24,8,0,0,3,0,0,0,0,0,0,0,17,10,0,0,7,0,0,0,0
105031106,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,4,0,7,0,10,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,50,0,55,0,0,0,0,0,0,0,3,0,8,0,15,9,4,0,3,0,9,0,11,0,132,0,165,3,3,0,5,0,18,0,12,3,20,0,62,3,5,0,14,3,4,3,9,3,25,0,77,17,4,0,18,0,8,0,3,3,21,0,74,8,5,0,15,0,5,0,0,0,5,0,39,17,3,0,13,0,6,0,0,0,4,0,49,33,3,0,11,0,8,0,0,3,3,0,62,17,7,0,11,0,3,0,0,0,3,0,31,16,0,0,3,0,0,0,0,0,0,0,28,11,0,0,3,0,0,0,0,0,0,0,19,12,3,0,4,0,3,0,0
106011107,0,0,0,0,0,0,0,3,0,8,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,5,0,36,0,45,0,3,0,0,0,0,0,4,0,10,0,19,3,8,0,0,0,8,0,11,0,83,3,119,3,3,0,0,0,8,0,7,0,36,0,65,10,7,0,6,3,8,3,13,0,36,0,98,16,0,0,21,0,12,0,5,0,31,0,85,13,4,0,20,0,15,0,4,0,3,0,63,16,0,3,16,4,10,3,4,0,10,0,67,50,8,3,33,8,24,3,11,0,10,0,145,41,3,3,24,8,4,0,0,0,6,0,92,24,3,3,12,0,0,0,3,0,0,0,45,13,0,0,3,0,10,0,0,0,4,0,33,36,3,3,9,0,3,0,4
106011108,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,3,0,10,0,12,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,14,0,86,0,101,0,0,0,0,0,3,0,19,0,41,0,70,5,8,0,0,0,5,0,25,0,372,3,422,0,7,0,6,0,25,0,30,4,102,0,176,7,14,3,24,0,24,3,18,6,87,3,190,31,16,0,43,3,28,3,12,0,58,0,185,15,6,0,33,3,22,0,13,4,13,0,105,37,5,0,25,0,20,4,4,0,11,0,111,77,6,3,45,10,22,0,4,0,14,3,184,40,5,0,28,0,5,0,3,0,3,0,85,38,0,0,9,3,0,0,0,0,3,0,59,14,0,0,0,0,10,0,0,0,0,0,25,23,0,0,13,0,3,0,0
106011109,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,0,0,30,0,41,0,3,0,0,0,4,0,7,0,7,0,16,0,0,0,6,0,10,0,9,3,84,0,115,6,7,0,0,0,10,0,15,0,37,0,69,11,7,0,5,0,14,0,12,0,31,0,86,6,10,0,12,0,13,4,3,3,24,0,73,4,0,0,14,0,16,0,3,0,5,0,41,9,4,3,15,0,3,0,3,3,15,0,53,32,3,0,15,3,13,0,9,0,11,0,94,30,0,3,8,0,0,0,0,0,3,0,53,23,0,0,5,0,0,0,0,0,0,0,35,4,0,0,0,0,3,0,0,0,0,0,9,15,3,0,3,0,4,0,3
106011110,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,3,0,11,0,14,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,50,0,57,0,4,0,0,0,3,0,4,0,16,0,35,3,4,0,3,0,7,0,10,0,139,3,173,7,3,0,5,0,10,0,15,3,48,0,82,7,9,0,23,0,12,0,12,0,57,3,129,14,10,0,24,0,14,7,17,0,34,0,109,6,11,0,18,5,11,0,0,0,11,0,59,17,3,0,21,4,12,0,0,0,10,0,66,44,5,0,30,0,18,0,6,3,7,0,114,21,0,0,15,0,4,0,0,0,3,0,48,20,0,0,12,0,3,0,0,3,0,0,45,7,0,0,3,0,8,0,0,0,0,0,19,13,3,0,16,3,3,0,3
106011111,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0,0,0,6,0,7,0,12,0,0,0,0,0,0,0,7,0,8,0,13,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,0,3,0,9,0,81,0,100,0,0,0,3,0,3,0,13,0,39,0,64,0,3,0,0,0,8,0,18,0,275,3,307,5,10,0,10,0,18,0,25,0,74,4,145,4,9,0,17,3,26,0,16,3,68,0,145,31,12,0,29,3,25,0,9,3,40,0,146,25,4,0,24,0,21,0,7,3,11,0,93,33,3,0,24,0,16,0,0,0,11,0,83,89,8,0,46,3,26,5,0,0,11,0,192,55,3,0,29,0,3,0,0,0,3,0,91,28,0,0,6,0,3,0,0,0,0,0,41,10,0,3,3,0,0,0,0,0,0,0,19,16,0,0,4,4,3,0,0
106011112,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,5,0,3,0,0,0,4,0,0,0,48,3,52,0,0,0,0,0,0,0,8,3,21,0,30,0,0,0,3,0,4,0,11,3,110,0,134,6,5,0,3,0,16,0,17,3,38,0,84,0,8,0,12,0,17,0,9,0,55,0,116,11,3,0,25,0,20,0,13,3,41,0,109,19,4,0,11,0,24,0,4,3,13,0,76,23,3,0,20,0,16,0,9,0,9,0,80,54,9,0,47,3,53,0,7,3,15,0,195,43,7,5,34,3,9,0,0,0,4,0,107,60,0,0,24,0,0,0,0,0,0,0,86,23,0,0,7,0,16,0,0,0,0,0,42,72,0,0,20,3,15,3,0
106011113,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,4,0,14,3,29,0,0,0,0,0,3,0,0,0,10,0,15,0,9,0,0,0,5,0,3,3,45,0,60,3,3,0,3,0,10,0,6,0,15,0,40,0,0,0,4,3,8,0,8,0,12,0,41,4,3,0,9,0,6,0,5,0,8,0,39,0,0,0,8,4,0,0,4,0,3,0,23,5,5,0,4,0,6,0,0,0,3,0,33,21,3,0,12,0,17,0,0,0,3,0,56,10,0,0,14,8,3,0,0,0,0,0,39,20,0,3,4,0,0,3,0,0,4,0,33,6,0,0,3,0,4,0,0,0,0,0,13,8,0,0,5,0,9,0,0
106021114,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,21,0,26,0,0,0,0,0,0,0,0,0,10,0,11,3,0,0,0,0,3,0,5,0,46,0,62,0,0,0,6,0,9,0,9,0,18,0,47,4,0,0,7,0,4,0,9,0,21,0,46,9,3,0,13,3,5,3,3,0,11,0,54,12,0,0,15,0,9,0,3,0,9,0,51,17,0,0,12,0,10,0,0,0,3,0,48,52,0,0,19,3,16,0,4,0,0,0,100,28,3,0,15,0,5,4,0,0,0,0,54,20,0,0,3,0,0,0,0,0,0,0,23,3,0,0,0,4,0,0,0,0,0,0,8,12,3,0,6,0,0,0,0
106021115,0,0,0,0,0,0,0,0,0,21,0,24,0,0,0,0,0,3,0,3,0,19,0,30,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,3,0,11,0,95,0,116,0,3,0,0,0,3,0,12,0,46,0,71,4,6,0,7,0,10,0,33,6,358,3,424,0,6,3,5,0,27,3,40,0,149,0,241,0,20,0,30,3,29,0,28,6,174,0,297,21,9,0,47,4,28,6,22,0,91,0,229,25,7,3,50,0,33,0,13,0,27,0,168,56,9,0,39,5,27,0,12,4,24,0,174,169,5,0,78,6,35,6,8,0,24,0,342,96,4,7,51,6,9,6,0,3,6,0,188,62,6,0,24,8,5,0,3,3,6,0,112,16,0,0,3,0,14,0,0,0,0,0,37,38,3,3,24,3,9,0,3
106021116,0,0,0,0,0,0,0,3,0,4,0,5,3,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,22,0,23,0,0,0,0,0,0,0,3,0,12,0,13,0,3,0,0,0,3,0,9,3,68,0,87,0,3,0,0,0,4,0,13,3,38,0,59,3,3,0,3,0,12,0,8,0,34,3,67,3,3,0,15,0,5,0,3,0,30,0,61,7,0,0,12,0,12,0,8,0,3,0,51,11,3,0,9,3,12,0,5,4,11,0,52,33,0,0,27,0,6,0,3,0,12,0,83,33,4,0,9,0,8,0,0,3,3,0,67,24,0,0,12,3,4,0,3,0,4,0,48,18,0,0,6,0,3,0,0,0,3,0,28,34,4,0,12,0,8,0,0
106021117,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,3,0,6,0,7,0,0,0,0,0,0,0,0,0,4,0,7,3,0,0,0,0,0,0,9,0,94,0,113,0,3,0,0,0,3,0,12,0,38,0,60,3,3,0,3,0,12,0,20,0,295,0,335,0,14,0,10,0,15,0,20,0,97,0,158,15,11,0,19,0,29,0,16,3,74,0,167,31,8,0,42,3,28,0,7,3,53,0,186,31,3,0,51,3,28,0,6,0,9,0,132,40,4,0,35,4,15,0,7,0,17,0,125,119,9,0,67,3,41,0,5,3,9,3,256,89,3,3,39,7,11,3,0,5,3,0,163,68,0,3,17,0,3,3,0,0,0,0,94,25,0,0,3,0,5,0,0,0,0,0,36,30,3,0,11,3,4,0,0
106021118,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,5,0,19,0,24,4,3,0,0,0,4,0,15,3,102,0,122,0,0,0,0,3,12,0,14,4,48,0,86,0,4,0,11,0,14,0,12,3,47,0,99,13,7,3,18,0,14,0,6,3,16,0,81,18,0,0,17,0,22,0,3,0,10,0,74,16,0,0,19,0,19,0,3,3,5,0,63,72,3,0,29,0,21,0,3,0,4,0,135,42,0,0,22,3,5,0,3,3,0,0,81,35,0,0,9,0,0,0,0,0,0,0,51,11,0,0,0,0,9,0,0,0,0,0,16,12,0,0,17,0,0,0,0
106031119,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,36,0,41,0,0,0,0,0,0,0,5,0,11,0,21,0,3,0,0,0,0,0,9,0,110,0,128,3,0,0,3,0,11,0,3,0,41,0,61,0,5,0,8,0,12,0,11,0,38,0,75,7,4,0,8,0,3,0,3,0,20,3,46,3,4,0,5,3,5,0,7,0,12,0,33,6,0,0,3,0,3,0,3,0,7,0,34,19,0,0,15,0,7,0,3,0,6,0,52,10,0,0,12,0,3,0,3,0,0,0,30,9,0,0,7,0,0,0,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,0,0,0
106031120,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,30,0,38,0,3,0,0,0,0,0,3,3,23,0,30,0,3,0,0,0,4,0,8,0,189,0,208,0,7,0,6,0,8,3,17,4,62,0,106,0,5,0,3,3,15,3,8,5,55,0,93,3,3,0,9,0,5,0,3,7,31,0,74,6,3,0,19,0,13,0,6,0,5,0,55,8,3,0,11,0,8,0,4,3,9,0,49,19,7,0,14,0,12,0,3,0,7,0,61,16,0,0,14,0,3,0,0,0,4,0,33,9,0,0,5,0,0,0,0,0,0,0,18,3,0,0,3,0,5,0,0,0,0,0,13,3,0,0,3,0,0,0,0
106031121,3,0,0,0,0,0,0,0,0,33,0,36,0,0,0,0,0,0,0,3,0,27,0,28,0,0,0,0,0,0,0,4,0,19,0,22,0,0,0,0,0,0,0,0,0,7,0,10,0,8,0,0,0,0,3,11,0,138,5,161,0,3,0,0,0,3,0,10,0,42,0,65,4,7,0,0,0,4,0,22,3,417,5,469,4,12,0,5,0,18,0,39,6,207,0,293,12,30,0,19,0,26,3,24,0,263,0,387,11,22,3,50,0,14,0,29,3,191,3,335,17,9,0,46,0,10,0,11,0,55,0,151,24,10,3,21,3,12,0,14,0,53,0,145,61,16,0,46,3,33,0,16,0,78,0,260,61,7,0,30,5,7,0,0,0,21,0,135,25,3,0,20,4,7,0,0,0,9,0,70,17,0,0,7,0,12,0,3,3,4,0,42,26,10,0,22,0,12,3,7
106031122,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,55,4,72,0,0,0,0,0,6,0,10,0,23,0,48,0,5,0,3,0,6,0,18,0,157,0,188,0,5,0,7,0,12,0,17,0,63,3,113,9,14,0,20,0,36,0,13,0,62,0,146,11,8,0,26,0,18,6,7,0,35,0,118,14,4,0,14,3,25,0,3,3,11,0,74,29,4,0,25,0,10,0,3,0,13,0,89,74,6,0,36,6,16,0,0,3,10,0,144,49,0,0,19,3,4,0,0,0,4,0,88,12,0,0,4,0,3,0,0,0,3,0,16,3,0,0,3,0,3,0,0,0,0,0,13,3,0,0,5,0,0,0,0
106031123,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,8,0,20,0,0,0,0,0,3,0,0,0,9,0,12,3,0,0,3,0,0,0,5,0,52,0,66,0,5,0,0,0,7,0,3,0,25,0,40,0,4,0,3,0,8,0,13,0,31,0,58,11,4,0,19,0,8,0,12,0,23,0,75,3,3,0,3,0,13,0,3,0,10,0,34,9,0,0,11,0,9,0,4,3,4,0,39,23,3,0,13,0,6,7,5,3,9,0,67,11,0,3,15,3,8,0,0,0,0,0,37,17,0,0,12,0,3,0,0,0,0,0,32,8,0,0,3,0,0,0,0,0,0,0,11,13,3,0,15,0,3,0,0
106031124,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,58,0,63,0,5,0,0,0,0,0,5,0,28,0,36,4,8,0,0,0,0,0,17,0,195,3,220,0,3,0,3,0,3,0,6,0,103,0,118,0,6,0,3,0,11,0,10,0,101,0,141,4,6,0,8,0,14,0,7,0,57,3,94,10,0,0,4,0,5,0,0,0,17,0,37,8,0,0,9,0,7,0,0,0,16,0,45,8,0,0,9,0,8,0,0,0,24,0,49,7,3,0,15,3,0,0,3,0,10,0,40,3,0,0,7,0,0,0,0,0,6,0,16,5,0,0,0,0,0,0,3,0,0,0,11,8,0,0,0,0,0,0,4
106031125,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,61,0,71,0,0,0,0,0,4,0,9,0,26,0,40,3,6,0,3,0,5,0,6,3,195,3,224,3,6,0,3,0,10,0,7,4,58,0,100,5,11,0,9,0,26,0,9,3,69,3,142,16,11,0,31,3,11,0,4,0,48,0,125,16,0,0,23,0,15,0,11,0,12,0,75,28,3,3,25,0,14,3,5,3,9,0,92,63,4,3,43,4,32,3,3,0,16,0,174,43,0,0,26,4,6,3,0,0,7,0,91,20,3,3,13,5,6,0,0,0,3,0,55,20,0,0,0,0,3,0,0,0,0,0,26,23,3,0,13,0,3,0,0
106041126,0,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,4,0,5,0,10,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,3,0,42,0,46,0,0,0,0,0,0,0,6,0,14,0,22,0,3,0,0,0,3,0,9,3,101,0,117,3,5,0,3,0,13,0,12,3,40,0,86,3,3,0,15,0,11,0,11,3,39,0,83,15,4,0,31,0,7,3,5,0,27,0,93,17,3,0,14,3,8,0,5,0,9,0,62,19,0,0,15,0,12,0,3,0,10,0,66,40,0,0,32,3,19,0,0,7,11,0,121,56,3,3,19,4,7,3,0,0,3,0,92,37,3,0,7,0,0,0,3,0,3,0,56,17,0,0,5,0,9,0,0,4,3,0,37,29,0,0,16,3,3,0,0
106041127,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,15,0,18,0,0,0,0,0,4,0,0,0,3,0,10,4,0,0,4,0,5,0,3,0,36,0,54,0,0,0,3,0,3,0,0,0,14,0,31,11,0,0,12,0,10,0,3,0,13,0,51,7,0,0,5,0,7,0,0,0,10,0,29,6,3,0,9,0,0,0,0,0,3,0,27,12,0,0,8,0,0,0,3,0,3,0,22,18,0,0,4,6,9,0,3,0,3,0,50,14,0,0,13,3,0,0,0,0,0,0,29,8,0,0,8,0,0,0,0,0,0,0,19,7,0,0,0,3,0,0,0,0,0,0,13,9,0,0,4,0,0,0,0
106041128,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,18,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,9,0,12,3,65,0,90,0,0,0,4,0,9,0,3,0,24,0,45,5,3,0,7,0,6,0,7,3,23,0,58,6,12,0,20,0,8,0,5,0,17,0,69,16,0,0,4,0,3,0,0,0,3,0,32,10,0,0,8,0,7,0,3,0,3,0,27,28,3,0,14,3,10,0,0,0,0,0,69,22,0,0,18,0,5,0,0,0,0,0,46,13,0,0,9,3,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,12,11,0,3,3,0,0,0,0
106041129,3,0,0,3,0,0,0,0,0,12,0,22,3,0,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,7,0,6,0,10,0,0,0,0,0,0,0,0,0,4,0,8,5,0,0,0,0,0,0,3,0,35,0,41,0,3,0,0,0,3,0,3,0,13,0,20,3,6,0,8,0,4,0,11,0,101,0,136,7,6,0,6,0,9,0,16,0,34,0,78,16,14,0,25,0,5,0,4,0,33,0,95,16,14,0,30,0,8,0,6,0,17,0,87,14,0,0,8,0,9,0,0,0,4,0,40,34,6,0,16,0,9,0,4,0,7,0,73,42,7,0,38,3,16,4,3,0,9,0,113,21,12,0,6,0,4,3,0,0,0,0,48,15,0,0,15,0,0,0,0,0,0,0,34,3,0,0,3,0,3,0,0,0,0,0,9,21,0,0,9,0,3,0,0
107011131,0,0,0,0,0,0,0,0,0,37,3,40,0,0,0,0,0,0,0,4,0,22,0,26,0,0,0,0,0,3,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,3,3,108,0,120,0,5,0,0,0,3,0,13,0,52,0,77,0,6,0,0,0,8,0,34,6,458,10,523,0,12,0,4,0,23,0,28,0,147,0,215,4,17,7,18,0,42,4,27,4,169,4,291,26,17,0,31,4,38,3,11,0,79,3,216,26,3,0,28,7,28,0,6,3,20,0,128,40,5,0,35,5,21,0,3,3,16,0,134,110,3,3,63,7,40,7,7,4,18,0,251,62,0,0,30,5,8,0,3,4,5,0,123,35,0,0,16,0,4,0,0,0,0,0,52,12,0,3,3,0,0,0,0,0,3,0,21,19,0,0,3,0,7,0,0
