SA2_MAINCODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
107041548,132,39,74,78,119,118,62,31,716,0,0,0,0,0,0,0,0,0,0,0,97,40,169,51,94,89,133,142,74,34,923,50,22,14,3,3,10,0,5,0,4,118,52,40,73,17,19,26,26,18,9,9,278,0,0,13,0,3,0,13,3,14,0,46,0,0,0,0,0,0,0,0,0,0,0,52,41,84,17,23,25,35,15,24,10,328,0,0,0,0,0,0,0,0,0,0,0,98,66,97,23,22,32,41,26,22,19,443,143,20,9,3,0,0,0,0,5,8,191,106,22,32,0,0,5,9,3,7,11,187,9,3,14,0,4,7,7,0,4,0,52,3,0,0,0,0,0,0,0,0,0,3,124,28,45,3,9,10,15,3,6,10,241,0,0,0,0,0,0,0,0,0,0,0,258,45,55,3,9,16,15,6,13,14,436,242,3,4,0,0,0,0,0,0,6,248,132,7,5,0
107041549,216,64,96,121,156,137,80,36,1024,0,0,0,0,0,0,0,0,0,0,0,90,93,253,74,104,128,161,148,82,42,1188,83,17,25,4,4,4,3,0,3,7,158,85,80,117,24,47,46,19,29,15,6,465,3,5,25,3,6,5,9,5,3,0,66,0,0,0,0,0,0,0,0,0,0,0,89,84,140,28,57,52,27,34,19,4,530,0,0,0,0,0,0,0,0,0,0,0,167,108,168,29,59,59,27,34,15,9,683,172,14,5,0,0,0,0,0,0,6,205,192,46,27,7,9,8,7,0,0,7,295,19,17,17,7,0,10,5,0,0,3,84,0,0,0,0,0,0,0,0,0,0,0,211,64,42,17,10,10,14,3,3,11,385,0,0,0,0,0,0,0,0,0,0,0,383,76,53,15,10,10,12,8,3,14,587,201,10,0,0,0,0,0,0,0,9,219,204,13,7,0
108011151,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,17,11,3,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,5,6,0,0,0,0,0,0,0,26,60,0,5,0,0,0,0,0,0,0,65,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,63,0,5,0,0,3,0,0,0,0,71,55,4,0,0,0,0,0,0,0,5,65,9,5,0,0
108011152,5,0,4,3,3,7,3,0,31,0,0,0,0,0,0,0,0,0,0,0,14,9,18,0,4,9,3,9,4,0,72,30,13,15,5,3,0,0,0,0,4,70,8,6,23,3,7,3,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,23,3,7,3,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,41,23,32,9,11,3,0,0,0,4,126,101,10,3,0,0,0,0,0,0,3,118,20,0,3,4,3,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,4,3,4,4,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,120,14,4,3,4,0,0,0,0,3,152,183,4,0,0,0,0,3,0,0,7,204,26,0,3,3
108011153,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,4,24,33,8,3,0,0,0,0,0,0,6,49,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,32,20,3,0,0,0,0,0,0,6,60,74,10,3,0,0,0,0,0,0,6,101,7,3,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,87,8,10,0,0,0,0,0,0,6,114,103,7,0,0,0,0,0,0,0,0,116,15,4,0,0
108011154,8,0,3,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,6,3,9,3,3,6,4,0,0,3,40,9,3,4,0,0,0,0,0,0,0,13,4,5,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,4,8,0,0,0,0,0,0,0,25,26,6,0,0,0,0,0,0,0,3,37,7,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,37,3,3,3,3,0,0,0,0,5,53,70,3,0,0,0,0,0,0,0,3,81,9,4,0,0
108021155,12,3,6,5,8,10,11,0,72,0,0,0,0,0,0,0,0,0,11,11,19,6,15,3,11,5,8,8,11,14,100,33,3,8,0,0,0,0,0,0,6,50,6,8,8,0,0,3,4,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,0,0,3,4,3,0,0,37,0,0,0,0,0,0,0,0,0,14,14,44,10,15,3,3,3,4,3,0,13,101,72,5,3,0,0,0,0,0,0,5,86,14,3,4,0,0,0,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,10,13,88,9,6,0,0,0,0,0,3,15,128,96,3,7,3,0,0,0,0,0,4,118,12,3,0,0
108021156,4,0,3,6,5,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,6,4,6,3,0,0,52,32,7,0,0,3,0,0,0,0,0,48,3,5,9,0,0,3,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,3,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,41,13,10,3,3,3,3,0,0,4,73,89,6,0,0,0,0,0,0,0,9,107,15,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,104,8,3,0,0,0,0,0,0,11,131,159,11,3,0,0,0,0,0,0,7,177,24,0,3,0
108021157,3,0,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,3,0,0,0,20,12,4,4,0,0,0,0,0,0,0,24,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,14,3,0,0,0,0,0,0,0,36,27,0,3,0,0,0,0,0,0,0,36,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,27,0,4,0,0,0,0,0,0,4,40,45,0,3,0,0,0,0,0,0,0,53,7,0,0,0
108021158,9,0,3,3,0,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,7,3,13,0,3,5,0,7,3,6,39,14,5,3,0,0,0,0,0,0,0,30,0,3,3,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,19,5,6,0,3,0,0,3,0,0,40,50,3,3,0,0,0,0,0,0,3,65,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,59,3,4,3,0,0,0,0,0,3,75,106,7,0,0,0,0,0,0,0,7,123,21,3,3,0
108021159,6,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,7,6,0,3,0,3,3,0,0,28,26,6,8,0,0,0,0,0,0,3,35,0,3,3,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,25,11,9,0,3,0,3,0,0,3,56,90,5,4,0,3,0,0,0,0,3,105,8,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,99,11,6,0,3,0,0,0,0,3,125,153,3,0,0,0,0,0,0,0,7,166,10,3,0,0
108021160,0,3,0,0,0,3,3,4,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,3,3,19,9,0,0,0,0,0,0,0,0,0,18,5,0,4,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,0,3,30,34,0,5,5,0,0,0,0,0,3,43,4,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,38,0,7,5,0,0,0,0,0,3,57,65,0,0,0,0,0,0,0,0,5,74,5,0,0,0
108031161,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,13,3,5,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0
108041162,14,3,4,3,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,10,6,21,5,5,4,4,0,3,3,58,34,17,5,0,0,0,0,0,0,4,73,9,6,7,3,0,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,6,9,3,0,3,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,45,20,13,3,0,4,0,0,0,11,105,177,14,16,3,4,0,0,3,0,6,231,15,7,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,196,23,12,3,4,0,0,5,0,6,254,240,12,0,0,0,0,0,0,0,14,270,21,4,6,0
108041163,36,5,9,8,6,4,5,3,106,0,0,0,0,0,0,0,0,0,0,0,72,26,85,19,25,20,23,24,10,6,300,139,75,45,5,6,8,9,3,0,4,302,36,35,43,9,5,7,10,6,0,0,152,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,36,40,48,9,7,7,10,6,0,0,158,0,0,0,0,0,0,0,0,0,0,0,174,116,93,6,18,17,14,11,0,5,460,326,53,43,3,8,7,5,4,0,13,466,50,16,9,5,3,0,0,3,0,3,89,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,57,16,9,5,3,0,5,5,0,3,100,0,0,0,0,0,0,0,0,0,0,0,384,71,50,4,12,10,7,7,0,17,564,376,42,16,0,0,0,0,0,3,10,453,64,11,0,0
108041164,41,13,10,7,6,10,6,3,111,0,0,0,0,0,0,0,0,0,0,0,29,23,57,13,20,7,17,10,12,7,189,67,21,21,7,9,9,4,4,0,4,143,22,22,25,10,7,7,4,0,0,0,106,0,0,5,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,27,23,36,10,6,11,4,4,0,0,120,0,0,0,0,0,0,0,0,0,0,0,97,42,55,17,10,17,5,5,0,5,263,151,17,15,0,0,0,3,0,0,3,198,32,14,12,3,0,0,0,7,0,3,70,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,29,10,17,3,0,0,0,7,0,3,75,0,0,0,0,0,0,0,0,0,0,0,186,27,37,4,0,0,3,3,3,6,273,243,9,7,5,0,3,0,0,0,8,268,37,3,4,0
108041165,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,0,20,21,5,8,0,0,0,0,0,0,3,40,6,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,28,5,8,0,3,0,0,0,0,4,50,65,8,7,0,0,0,0,0,0,4,82,10,10,7,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,74,16,9,0,0,0,0,0,0,4,112,79,7,0,0,0,0,0,0,0,3,91,7,0,0,0
108041166,4,0,0,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,13,4,11,0,3,3,4,0,0,0,42,44,5,3,0,0,0,0,0,0,4,62,6,0,8,3,0,3,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,52,10,11,3,0,4,0,0,7,4,92,80,11,8,0,0,0,0,0,0,0,102,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,86,13,8,0,0,0,0,0,0,3,120,148,3,7,3,0,0,0,0,0,10,166,15,0,0,0
108051167,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,14,6,8,8,0,0,0,0,0,0,3,26,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,10,5,0,0,0,0,0,0,4,35,32,3,3,0,0,0,0,0,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,39,3,7,0,0,0,0,0,0,3,50,42,3,0,0,0,0,0,0,0,0,48,14,0,0,0
108051168,9,0,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,11,7,7,3,3,4,4,0,0,0,45,35,12,4,0,0,0,0,3,0,3,55,6,4,15,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,15,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,46,17,19,0,0,0,4,3,0,6,94,89,12,7,4,3,0,0,0,0,7,123,12,5,3,0,0,5,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,5,3,0,0,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,107,18,13,4,3,5,0,0,0,6,153,183,4,7,0,0,0,0,0,0,3,196,31,0,3,0
108051169,26,3,8,3,10,7,10,4,83,0,0,0,0,0,0,0,0,0,0,0,24,10,41,5,14,7,10,7,10,7,132,35,8,4,0,0,0,0,0,3,3,62,12,27,48,3,6,3,3,0,3,3,112,0,0,3,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,15,27,46,3,6,3,8,0,3,5,123,0,0,0,0,0,0,0,0,0,0,0,52,31,54,8,8,3,9,0,3,12,182,119,13,11,0,0,0,0,3,0,6,161,20,18,13,0,4,0,0,0,0,0,54,3,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,22,17,15,0,3,0,0,0,0,4,61,0,0,0,0,0,0,0,0,0,0,0,146,34,26,4,3,0,0,3,0,10,225,192,10,8,0,0,0,0,3,0,8,220,33,10,3,0
108051170,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,23,37,14,3,0,0,0,0,0,0,6,59,3,3,6,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,40,15,11,0,4,0,0,3,0,6,79,108,11,4,4,0,0,0,0,0,7,135,23,4,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,131,17,9,4,0,0,3,3,0,9,167,253,6,7,3,0,0,0,0,0,7,271,15,3,0,0
108051171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,20,0,6,8,3,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,12,5,7,3,3,6,0,0,0,0,38,34,3,5,0,0,0,0,0,0,0,48,3,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,42,8,8,0,0,0,0,0,0,0,59,53,6,0,0,0,0,0,0,0,0,60,10,0,0,0
109011172,46,8,6,15,6,13,4,0,112,0,0,0,0,0,0,0,0,0,0,0,37,18,68,12,13,18,13,20,8,0,196,46,20,10,8,13,0,3,3,0,0,101,22,18,60,6,15,0,5,0,5,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,59,8,15,0,5,0,5,0,132,0,0,0,0,0,0,0,0,0,0,0,67,40,71,13,24,3,3,3,10,0,233,110,16,14,0,0,0,0,0,0,0,146,32,15,15,0,3,0,3,0,0,3,67,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,39,15,16,0,3,0,3,0,3,3,76,0,0,0,0,0,0,0,0,0,0,0,152,28,35,0,3,0,4,0,3,3,226,135,3,0,0,0,0,0,0,0,3,143,49,6,0,0
109011173,54,12,20,5,12,0,3,0,120,0,0,0,0,0,0,0,0,0,0,0,13,15,56,13,23,5,16,4,3,4,153,28,10,6,3,0,0,0,3,0,0,57,11,15,31,3,0,0,0,0,3,0,63,4,3,3,3,3,3,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,3,15,18,33,10,3,3,5,4,3,3,89,0,0,0,0,0,0,0,0,0,0,0,42,27,42,11,3,4,5,3,3,3,139,66,12,9,0,0,0,0,0,0,3,100,23,9,14,4,0,0,0,0,0,0,48,3,0,7,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,26,9,20,4,3,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,97,18,29,3,6,0,0,0,0,3,161,76,5,0,0,0,0,0,0,0,4,82,18,4,0,0
109011174,55,10,13,11,9,12,5,0,124,0,0,0,0,0,0,0,0,0,0,0,24,11,62,12,18,13,17,16,12,0,173,37,16,6,0,0,0,0,0,0,0,63,11,19,36,8,7,4,9,3,4,0,106,0,0,3,3,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,19,39,13,7,6,15,6,4,0,119,0,0,0,0,0,0,0,0,0,0,0,45,35,41,13,11,6,15,11,8,0,180,90,4,10,0,0,0,0,0,0,0,118,20,7,14,0,3,4,0,0,3,0,51,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,23,7,12,0,6,4,0,0,4,0,59,0,0,0,0,0,0,0,0,0,0,0,116,10,30,3,6,7,0,0,4,0,178,118,4,3,0,0,0,0,0,0,3,129,22,3,0,0
