SA2_MAINCODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
103031071,39,0,0,3,0,45,42,0,0,0,0,37,25,0,0,7,0,26,47,0,0,4,0,57,67,0,0,9,0,76,168,0,0,28,3,201,152,0,0,33,4,194,144,0,0,24,3,170,67,0,0,3,3,74,54,0,0,7,0,56,23,0,0,0,0,24,55,0,0,3,0,59,866,4,0,117,24,1015
103031072,39,3,0,0,0,42,25,0,0,0,0,26,26,0,0,0,0,22,46,4,0,0,0,58,54,0,0,0,0,59,174,3,3,0,0,181,262,7,4,0,0,276,334,6,0,0,4,344,152,0,0,0,0,157,85,0,0,0,0,87,43,0,0,0,3,46,50,0,0,0,0,51,1304,24,13,3,7,1353
103031073,20,0,0,0,0,15,25,0,0,0,0,25,21,0,0,0,0,21,17,0,0,0,0,22,21,0,0,0,0,23,53,0,0,0,0,52,30,0,0,0,0,31,35,0,0,0,0,39,14,0,0,0,0,14,11,0,0,0,0,11,7,0,0,0,0,13,21,0,0,0,0,21,280,0,3,3,4,292
103031074,44,0,0,0,0,48,47,0,0,0,0,50,36,0,0,0,0,36,58,0,0,0,0,59,86,0,0,0,0,93,197,0,0,0,0,199,186,0,0,0,0,190,214,0,0,0,0,210,88,0,0,0,0,93,61,0,0,0,0,61,44,0,0,0,0,44,51,0,0,0,0,54,1125,0,0,9,5,1139
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,58,0,0,0,0,58,18,0,0,0,0,18,28,0,0,0,0,30,44,4,0,0,0,45,73,0,0,0,0,73,186,0,0,0,0,185,164,0,0,0,0,164,151,0,0,0,0,151,70,0,0,0,0,72,55,0,0,0,0,55,35,0,0,0,0,35,48,0,0,0,0,51,916,3,0,3,3,927
103041077,75,3,0,0,0,76,37,3,0,0,0,37,36,0,0,0,0,36,112,3,0,0,0,116,142,9,3,0,0,155,414,25,8,0,0,447,437,12,0,0,0,455,322,5,0,0,0,332,88,0,0,0,0,92,86,0,0,0,0,86,39,0,0,0,0,39,60,5,0,0,0,59,1842,68,13,3,4,1933
103041078,66,3,0,0,0,73,48,0,0,0,0,46,41,0,0,0,0,41,83,0,0,0,0,90,136,4,0,0,0,140,375,5,3,0,0,389,547,12,8,0,0,562,671,0,0,0,0,668,284,3,0,0,0,286,158,0,0,0,0,162,73,0,0,0,0,73,95,0,0,0,0,94,2571,30,16,0,7,2623
103041079,81,0,0,0,0,81,19,0,0,0,0,24,33,0,0,0,0,33,72,0,0,0,0,73,120,0,0,0,0,121,252,0,0,0,0,254,230,0,0,0,4,234,259,0,0,0,3,265,131,0,0,0,0,131,132,0,0,0,0,134,99,0,0,0,0,99,82,0,0,0,0,87,1509,0,4,8,5,1523
104011080,74,9,3,0,0,86,58,0,0,0,0,60,63,0,0,0,0,69,109,4,3,0,0,114,196,3,0,0,0,201,533,9,4,0,0,552,373,6,0,3,3,386,216,4,0,0,0,226,63,0,0,0,0,68,33,0,0,0,0,35,9,0,0,0,0,17,81,0,3,0,0,82,1821,39,20,3,9,1897
104011081,122,0,0,0,0,123,95,0,0,3,0,99,88,0,0,3,0,94,144,0,0,5,0,151,174,0,0,3,0,177,391,0,0,11,3,403,337,0,0,5,0,345,241,0,0,5,0,246,88,0,0,0,0,88,46,0,0,0,0,44,32,0,0,0,0,35,92,0,0,0,0,89,1856,0,3,47,9,1909
104011082,85,3,5,0,0,99,45,3,0,0,0,44,47,0,0,0,0,49,57,3,5,0,0,70,110,3,6,0,0,115,254,10,8,0,0,276,274,12,6,3,4,295,242,12,3,0,0,251,66,0,0,0,0,75,53,3,3,0,0,56,28,0,0,0,5,35,54,3,0,0,0,56,1312,52,38,12,11,1422
104021083,38,0,0,0,0,38,27,0,0,0,0,31,19,0,0,0,0,19,37,0,0,0,0,37,45,0,0,0,0,46,116,0,3,0,0,120,131,0,0,0,0,131,100,0,0,0,4,107,27,0,0,0,0,27,28,0,0,0,0,28,6,0,0,0,0,7,36,0,0,0,0,36,623,3,4,0,4,631
104021084,67,9,7,0,0,84,27,8,3,0,0,35,24,4,3,0,3,32,55,13,5,0,3,77,87,12,10,0,0,114,215,54,27,0,0,291,314,22,12,0,0,355,377,20,15,0,3,415,103,3,0,0,0,110,61,10,3,0,0,74,32,0,0,0,3,34,48,8,3,0,0,62,1410,167,88,0,20,1674
104021085,40,8,11,0,0,60,17,3,0,0,0,22,19,4,0,0,0,25,11,4,17,0,0,33,33,8,18,0,0,58,107,16,27,0,0,148,145,14,24,0,3,186,133,17,15,0,0,169,63,3,0,0,0,73,36,0,4,0,0,44,15,0,0,0,0,21,18,3,4,0,0,26,654,77,121,0,9,861
104021086,31,0,0,0,0,33,16,0,0,0,0,16,10,0,0,0,0,9,24,0,0,0,0,24,31,0,0,0,0,31,84,0,0,3,0,86,102,0,0,0,0,104,103,0,0,0,0,105,36,0,0,0,0,36,31,0,0,0,0,36,20,0,0,0,0,20,17,0,0,0,0,19,507,0,0,3,8,515
104021087,38,0,0,0,0,39,15,0,0,0,0,19,16,0,0,0,0,18,29,0,0,0,0,30,33,0,0,0,0,33,63,0,0,0,0,63,56,0,0,0,0,56,28,0,0,0,0,30,10,0,0,0,0,11,11,0,0,0,0,11,8,0,0,0,0,8,15,0,0,0,0,15,309,0,0,3,9,320
104021088,64,0,0,0,0,68,32,3,0,0,0,37,20,5,0,0,0,23,40,0,0,0,0,45,59,5,0,0,0,64,125,16,3,0,0,147,163,10,0,0,0,176,231,17,0,3,0,254,131,4,0,0,0,140,91,3,0,0,0,92,45,5,0,0,0,55,35,7,0,0,0,41,1045,73,8,4,4,1141
104021089,93,5,0,0,0,102,47,3,0,0,0,53,48,5,3,0,0,55,80,8,6,0,0,99,124,13,4,0,0,145,343,34,15,0,3,394,449,17,6,0,0,478,493,18,6,0,0,514,157,8,0,0,0,163,89,3,0,0,0,92,56,0,0,0,0,56,79,8,3,0,0,92,2061,111,44,0,8,2230
104021090,28,0,0,0,0,25,16,3,0,0,0,20,11,0,0,0,0,11,25,0,0,0,0,29,32,0,0,0,0,33,77,7,3,0,0,88,83,5,0,0,0,93,79,4,0,0,0,91,35,3,0,0,0,36,22,0,0,0,0,24,14,0,0,0,0,14,22,0,0,0,0,24,437,31,5,0,0,475
104021091,59,0,0,0,0,60,40,0,0,0,0,40,40,3,0,0,0,45,58,6,0,3,0,61,78,3,0,0,0,74,210,8,0,0,0,221,236,0,0,0,0,245,270,0,0,3,0,278,103,0,0,0,0,99,57,0,0,0,0,61,17,0,0,0,0,15,41,0,0,0,0,46,1205,26,0,10,6,1250
105011092,17,0,0,0,0,17,24,0,0,0,0,24,14,0,0,0,0,14,33,0,0,0,0,33,35,0,0,0,0,33,40,0,0,3,0,37,25,0,0,0,0,26,11,0,0,0,0,14,3,0,0,0,0,3,10,0,0,0,0,11,8,0,0,0,0,7,12,0,0,0,0,13,219,0,0,4,4,234
105011093,26,0,0,0,0,26,10,0,0,0,0,10,10,0,0,0,0,10,21,0,0,0,0,27,52,0,0,0,0,52,92,0,0,0,0,96,65,0,0,0,0,73,58,0,0,0,0,61,14,0,0,0,0,14,15,0,0,0,0,15,20,0,0,0,0,20,17,0,0,0,0,17,407,0,0,7,0,412
105011094,39,0,0,0,0,40,23,0,0,0,0,23,29,0,0,0,0,29,36,0,0,0,0,36,34,0,0,0,0,33,50,0,0,0,0,48,34,0,0,0,0,34,21,0,0,0,0,21,8,0,0,0,0,8,5,0,0,0,0,5,10,0,0,0,0,10,30,0,0,0,0,30,308,0,0,3,3,313
105011095,48,0,0,0,0,49,18,0,0,0,0,19,25,0,0,0,0,25,42,0,0,0,0,46,63,0,0,0,0,67,80,0,0,0,0,82,45,0,0,0,0,45,37,0,0,0,0,37,7,0,0,0,0,7,16,0,0,0,0,16,5,0,0,0,0,5,18,0,0,0,0,18,414,0,0,0,3,420
105011096,72,0,0,0,3,74,19,0,0,0,0,19,14,0,0,0,0,18,38,0,0,3,0,37,27,0,0,3,3,32,43,0,0,0,0,44,25,0,0,0,0,31,14,0,0,0,0,15,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,12,27,0,0,0,3,27,282,0,0,5,10,305
105021097,141,6,0,0,0,146,160,0,0,0,0,166,151,0,0,0,0,157,288,3,0,0,0,298,296,3,0,3,0,305,477,0,0,0,0,485,237,3,0,0,0,240,138,0,0,0,0,136,38,0,0,0,0,45,27,0,0,0,0,27,27,0,0,0,0,27,107,0,0,0,0,107,2099,14,0,4,7,2130
105021098,24,0,0,0,3,24,6,0,0,0,0,6,3,0,0,0,0,4,7,0,0,0,0,7,5,0,0,0,0,6,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,16,0,0,0,0,16,82,0,0,0,6,93
105031099,97,0,0,0,3,100,41,0,0,0,0,41,38,0,0,0,0,41,78,0,0,0,0,80,84,0,0,0,0,84,138,3,0,0,3,142,71,0,0,0,0,71,39,0,0,0,0,42,17,0,0,0,0,25,17,0,0,0,0,17,11,0,0,0,0,13,54,0,0,0,3,56,688,5,3,3,12,710
105031100,25,3,0,0,0,26,26,0,0,0,0,30,20,0,0,0,0,22,48,3,0,3,0,55,82,9,0,0,0,89,247,15,0,0,0,267,249,6,0,0,0,256,229,0,0,0,0,230,94,0,0,0,0,98,61,0,0,0,0,61,18,0,0,0,0,18,42,3,0,0,0,47,1147,45,0,3,0,1198
105031101,45,0,0,0,0,46,34,8,0,0,0,43,34,3,0,0,0,42,62,0,0,0,0,65,125,0,5,0,0,126,453,16,8,0,0,477,500,14,5,0,3,519,406,0,0,0,3,413,97,0,0,0,0,99,57,0,0,0,0,57,40,0,0,0,0,39,70,4,3,0,0,75,1923,40,30,0,7,2002
105031102,40,0,0,3,0,38,25,0,0,0,0,26,19,0,0,0,0,25,62,0,3,0,0,63,101,0,3,0,0,104,255,0,3,0,0,259,224,5,3,3,0,237,190,0,0,7,0,202,70,0,0,5,0,70,33,0,0,0,0,32,9,0,0,0,0,9,48,3,3,0,0,49,1070,7,24,17,0,1121
105031103,49,0,0,0,0,49,18,0,0,0,0,18,13,0,0,0,0,13,30,0,0,0,0,29,48,0,0,0,0,48,142,0,0,0,0,148,133,0,0,0,0,138,161,0,0,0,0,161,66,0,0,0,0,66,52,0,0,0,0,54,37,0,0,0,0,37,46,0,0,0,0,46,790,0,0,0,8,799
105031104,52,0,0,0,0,52,20,0,0,0,0,20,26,0,0,0,0,26,42,0,0,0,0,42,33,0,0,0,0,35,69,0,0,0,3,76,52,0,0,0,0,52,34,0,0,0,0,34,6,0,0,0,0,6,20,0,0,0,0,20,23,0,0,0,0,23,30,0,0,0,0,30,402,0,0,0,3,408
105031105,67,0,0,0,0,71,38,0,0,0,0,38,24,0,0,0,0,22,58,0,0,0,0,56,76,0,0,0,0,75,151,0,0,0,0,149,95,0,0,0,4,94,63,0,0,0,0,63,30,0,0,0,0,31,17,0,0,0,0,17,23,0,0,0,0,23,38,0,0,0,0,36,665,3,0,0,5,674
105031106,36,0,0,12,0,46,27,0,0,8,0,33,39,0,0,0,0,36,69,0,0,14,0,80,92,0,0,10,0,101,175,0,0,20,0,191,103,0,0,13,0,112,87,0,0,5,0,92,21,0,0,0,0,28,19,0,0,0,0,21,8,0,0,3,0,7,53,0,0,5,0,58,724,0,0,80,3,809
106011107,61,0,0,0,0,61,19,0,0,0,0,19,28,0,0,0,0,28,42,0,0,0,0,42,44,0,0,0,3,47,217,0,3,0,0,222,267,3,0,0,3,275,371,3,0,0,6,377,144,0,0,0,0,144,129,0,0,0,0,129,82,0,0,0,0,82,75,0,0,0,0,73,1474,7,3,0,15,1503
106011108,89,0,0,0,0,94,77,0,0,0,0,77,52,0,0,0,0,52,95,0,0,0,0,101,161,0,0,0,0,164,491,12,3,0,0,511,549,15,0,4,0,562,371,3,0,0,0,381,110,0,0,0,0,117,78,0,0,0,0,78,34,0,0,0,0,34,90,0,0,0,0,93,2208,38,4,4,3,2253
106011109,42,0,0,0,0,42,31,0,0,0,0,31,25,0,0,0,0,25,45,0,0,0,0,45,70,0,0,0,0,72,206,0,0,0,0,206,195,0,0,0,3,198,233,0,0,3,5,236,102,0,0,0,0,102,96,0,0,0,0,96,45,0,0,0,0,41,53,0,0,0,0,49,1150,0,0,3,8,1160
106011110,56,0,0,0,0,56,35,0,0,0,0,35,31,0,0,0,0,31,53,0,0,0,0,56,71,0,0,0,3,75,193,0,0,3,0,196,195,0,0,0,0,199,218,0,0,0,0,217,101,0,0,0,0,102,118,0,0,0,0,118,52,0,0,0,0,52,66,0,0,0,0,67,1190,0,0,10,4,1207
106011111,75,3,3,0,0,85,49,0,0,0,0,49,65,3,0,0,0,66,103,3,0,0,0,108,158,7,0,0,0,165,551,7,3,0,0,564,507,4,0,0,0,515,353,3,0,0,0,352,123,0,0,0,0,125,89,3,0,0,0,91,32,0,0,0,0,32,92,0,0,0,0,91,2195,33,4,4,3,2235
106011112,73,0,0,0,0,74,19,0,0,0,0,21,28,0,0,0,0,24,44,0,0,0,0,50,65,3,3,0,0,76,270,27,8,0,0,301,357,24,11,0,0,392,525,17,4,0,0,549,261,3,0,0,0,266,149,0,0,0,0,156,55,0,0,0,0,55,75,3,0,0,0,76,1929,82,23,0,5,2046
106011113,28,0,0,0,3,30,9,0,0,0,0,9,3,0,0,0,0,3,18,0,0,0,0,18,33,0,0,0,0,33,80,0,0,0,0,80,78,0,0,0,0,75,133,0,0,0,0,135,82,0,0,0,0,83,88,0,0,0,3,92,27,0,0,0,0,26,26,0,0,0,0,26,591,0,0,3,8,602
106021114,22,0,0,0,0,18,12,3,0,0,0,16,13,0,0,0,0,13,32,0,0,0,6,35,51,0,0,0,0,51,119,6,0,0,0,127,132,3,3,3,0,135,245,3,0,4,0,245,83,0,0,0,0,91,46,0,0,0,0,43,18,0,0,0,0,19,34,0,0,0,0,32,791,16,4,6,8,827
106021115,133,4,0,0,0,140,67,8,0,0,0,76,47,4,0,0,0,50,122,3,0,0,0,120,168,15,5,0,0,183,479,38,10,0,3,523,766,38,0,3,0,809,879,25,0,0,0,902,295,3,0,0,0,300,172,3,0,0,0,180,83,0,0,0,0,81,122,0,0,0,0,128,3335,135,19,4,5,3495
106021116,40,0,0,0,0,45,27,0,0,0,0,22,21,0,0,0,0,21,35,0,0,0,0,35,49,3,0,0,0,51,124,3,0,0,0,132,153,3,0,0,0,159,327,0,0,0,0,332,170,0,0,0,0,171,140,0,0,0,0,140,53,0,0,0,0,59,36,0,0,0,0,36,1183,13,0,3,0,1200
106021117,77,0,0,0,0,74,37,0,0,0,0,45,41,0,0,0,0,42,74,7,0,0,0,80,121,5,0,0,0,135,460,17,0,0,0,479,596,17,0,0,0,610,770,3,0,0,0,776,310,0,0,0,0,310,163,0,0,0,0,165,86,0,0,0,0,86,90,4,0,0,0,94,2826,57,4,3,5,2894
106021118,58,0,0,0,0,61,40,0,0,0,0,40,28,0,0,0,0,25,34,0,0,0,0,34,63,0,0,0,0,68,231,4,0,0,0,233,336,7,0,0,0,348,428,3,0,0,3,433,210,0,0,0,3,210,96,3,0,0,0,103,38,0,0,0,0,38,50,0,0,0,0,56,1621,28,0,0,10,1653
106031119,37,3,0,0,0,40,15,0,0,0,0,13,10,0,0,0,0,10,11,0,0,0,0,11,30,3,0,0,0,33,75,4,0,0,3,83,85,16,0,0,0,99,156,12,0,3,0,171,83,3,0,0,0,86,33,0,0,0,0,30,21,3,0,0,0,28,33,3,0,0,0,32,580,46,0,4,3,635
106031120,41,4,0,0,0,40,26,3,0,0,0,30,18,3,0,0,0,20,30,0,4,0,0,35,47,3,0,0,0,53,146,0,0,0,0,152,182,4,0,0,0,182,162,3,0,0,0,168,40,0,0,0,0,40,21,0,0,0,0,21,18,0,0,0,0,18,33,7,0,0,0,34,764,19,3,0,0,789
106031121,86,23,5,3,3,120,36,5,3,0,0,52,32,22,0,0,0,49,61,13,3,0,0,77,71,23,3,0,0,96,166,65,17,0,0,246,247,67,13,0,0,328,405,57,8,0,3,473,178,26,3,0,0,202,120,13,0,0,0,135,67,10,4,3,0,79,66,12,0,0,0,83,1528,331,61,12,8,1938
106031122,52,9,0,0,0,61,34,4,0,0,0,37,34,3,0,0,0,38,55,6,0,0,0,64,98,14,0,0,0,103,335,39,0,0,0,380,370,14,3,0,0,391,275,4,0,0,0,279,55,0,0,0,0,57,44,0,0,0,0,47,19,0,0,0,0,16,46,5,0,0,0,54,1423,99,3,7,3,1538
106031123,24,0,0,0,0,24,7,0,0,0,0,7,14,0,0,0,0,14,33,0,0,0,0,33,35,0,0,0,0,35,115,0,0,0,0,118,131,0,0,0,0,127,176,0,0,0,0,176,110,0,0,0,0,110,116,0,0,0,0,115,50,0,0,0,0,50,41,0,0,0,0,41,851,0,0,3,0,859
106031124,34,0,0,0,0,31,14,0,0,0,0,18,10,0,0,0,0,12,7,0,0,0,0,11,27,0,0,0,0,28,52,3,0,0,0,60,62,7,0,0,0,69,67,3,0,0,0,71,30,0,0,0,0,28,17,0,0,0,0,17,5,0,0,0,0,5,23,0,0,0,0,23,353,14,4,6,0,377
106031125,69,0,0,0,0,69,33,0,0,0,0,33,33,0,0,0,0,37,73,0,0,5,0,79,76,0,0,0,0,82,261,3,0,4,0,266,351,0,3,0,0,363,461,0,3,3,3,470,194,0,0,0,0,194,149,0,0,0,0,156,56,0,0,0,0,56,98,0,0,0,0,95,1859,7,4,14,4,1883
106041126,32,0,0,0,0,33,25,0,0,0,0,27,15,0,0,0,0,15,51,0,0,0,0,51,67,3,3,0,0,73,266,3,3,0,0,268,302,9,0,0,0,304,301,7,0,0,0,300,105,4,0,0,0,109,76,0,0,0,0,79,23,0,0,0,0,26,68,0,0,0,0,68,1324,27,6,0,0,1358
106041127,19,0,0,0,0,19,7,0,0,0,0,7,12,0,0,0,0,12,12,0,0,0,0,12,27,0,0,0,0,24,63,0,0,0,0,66,61,0,0,0,3,64,92,0,0,0,0,90,55,0,0,0,0,55,50,0,0,0,0,50,19,0,0,0,0,17,30,0,0,0,0,30,436,3,0,0,4,442
106041128,22,0,0,0,0,19,9,0,0,0,0,9,14,0,0,0,0,14,19,0,0,0,0,19,40,0,0,0,0,44,95,6,4,0,0,104,130,0,0,0,0,130,153,0,3,0,0,158,92,0,0,0,0,96,74,0,0,0,0,79,23,0,0,0,0,26,36,0,0,0,0,34,715,6,10,0,4,737
106041129,58,0,0,0,0,64,22,0,0,0,0,23,30,0,0,0,0,30,54,0,0,0,0,53,67,0,0,0,0,64,153,0,0,3,0,162,157,0,0,0,0,157,165,0,0,0,0,168,56,0,0,0,0,56,48,0,0,0,0,48,45,0,0,0,0,40,39,0,0,0,0,44,888,3,4,7,3,904
107011131,113,8,0,0,0,122,84,4,0,0,0,89,46,0,0,0,0,51,99,3,0,0,0,99,156,10,0,0,4,165,411,19,11,0,0,443,654,41,8,3,0,706,782,49,0,0,3,835,277,3,0,0,0,279,160,3,0,0,0,160,76,3,0,0,0,81,103,7,0,0,0,110,2956,148,23,7,10,3142
107011132,46,0,0,0,0,46,22,0,0,0,0,22,17,0,0,0,0,17,42,3,0,0,0,48,65,3,0,0,0,65,178,3,0,0,0,179,230,4,0,0,0,233,400,5,0,0,0,403,239,0,0,0,0,239,117,0,0,0,0,117,45,0,0,0,0,45,48,0,0,0,0,52,1442,20,0,3,0,1469
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,85,0,0,0,0,87,54,3,0,0,0,55,38,4,0,0,0,39,67,3,0,0,0,69,67,0,0,0,0,69,212,9,7,3,0,221,321,17,4,0,0,341,478,13,6,0,0,497,220,6,3,0,0,225,168,0,0,0,0,171,98,0,3,0,0,101,59,0,3,0,3,61,1847,56,20,4,3,1939
107011545,42,0,0,0,0,45,30,0,0,0,0,30,25,0,0,0,0,27,61,3,0,0,0,63,72,0,4,0,0,75,207,6,4,0,0,212,321,9,16,0,0,348,263,9,6,0,0,274,113,0,0,0,0,115,74,3,0,0,0,75,20,3,0,0,0,27,48,0,0,0,0,52,1274,33,36,0,3,1344
107011546,32,6,4,0,0,37,12,0,0,0,0,12,11,0,0,0,0,8,23,0,4,0,0,24,29,0,5,0,0,34,112,7,10,0,0,127,128,9,0,0,0,137,122,5,0,0,0,132,47,6,0,0,0,53,40,0,0,0,0,36,27,0,0,0,0,27,27,0,0,0,0,34,599,36,28,0,0,668
107011547,17,0,0,0,0,17,10,0,0,0,0,10,4,0,0,0,0,4,8,23,0,0,0,29,24,3,0,0,0,21,42,3,0,0,0,45,50,9,0,0,0,64,89,4,3,0,0,96,44,0,0,0,0,44,26,0,0,0,0,26,12,0,0,0,0,17,8,0,0,0,0,8,342,38,6,0,3,386
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,68,9,0,0,0,73,40,0,0,0,0,40,44,3,0,0,0,42,57,9,0,0,0,60,76,8,0,0,0,87,241,26,0,0,0,264,320,23,0,0,0,346,689,49,0,0,0,736,281,11,0,0,3,299,145,6,0,0,0,152,53,0,0,0,0,50,84,4,0,0,0,90,2087,144,5,0,3,2241
107031137,39,4,0,0,0,45,6,4,0,0,0,14,6,4,0,0,0,9,30,7,0,0,0,32,39,3,0,0,0,43,118,26,0,0,0,146,180,33,0,0,0,211,248,16,0,0,0,267,46,0,0,0,0,49,25,3,0,0,0,30,9,0,0,0,0,9,27,4,0,0,0,30,781,101,3,0,0,884
107031138,43,12,4,0,0,57,10,5,0,0,0,19,14,0,0,0,0,17,19,3,0,0,0,25,25,4,0,0,0,28,61,22,5,0,0,83,73,30,3,3,0,111,107,49,6,0,0,164,94,24,3,0,0,122,89,9,0,0,0,102,49,5,3,0,0,55,23,3,0,0,0,31,608,167,32,3,0,809
107031139,35,4,0,0,0,35,22,0,0,0,0,19,12,0,0,0,0,12,18,0,0,0,0,26,27,0,0,0,0,28,76,10,3,0,0,90,77,3,3,0,0,89,184,11,0,0,0,197,108,0,0,0,0,109,93,0,0,0,0,91,39,0,0,0,0,38,23,3,0,0,0,26,718,40,13,0,0,773
107031140,41,0,0,0,0,43,11,0,0,0,0,16,5,0,0,0,0,10,23,0,0,0,0,23,33,0,0,0,0,36,86,4,0,0,0,86,75,3,3,0,0,85,164,10,3,0,0,179,112,0,0,0,0,110,111,0,0,0,0,111,59,0,0,0,0,61,42,0,0,0,0,42,777,25,11,3,3,807
107031141,69,8,0,0,0,76,42,4,0,0,0,48,26,3,0,0,0,27,60,9,0,0,0,70,62,3,0,0,0,72,207,30,3,0,0,238,247,32,6,0,0,295,483,48,11,0,0,549,360,36,0,0,3,394,309,18,0,0,0,327,145,9,0,0,0,151,73,8,0,0,0,78,2090,209,26,3,8,2335
107031142,58,4,0,0,0,63,22,3,0,0,0,31,11,7,0,0,0,17,33,11,0,0,0,41,52,9,0,0,0,60,126,19,0,0,0,145,173,21,3,0,0,196,274,23,0,0,0,301,105,11,0,0,0,113,81,3,0,0,0,85,31,0,0,0,0,33,46,9,0,0,0,51,1012,104,7,3,7,1123
107031143,73,8,3,0,0,85,45,3,3,0,0,50,33,0,5,3,0,36,50,3,3,3,0,62,96,6,3,0,0,106,283,22,20,0,0,321,403,26,12,0,0,444,423,21,9,3,0,459,143,4,0,0,0,150,93,4,0,0,0,94,33,0,3,0,0,34,64,6,0,0,0,77,1731,95,63,13,4,1903
107041144,93,15,5,3,0,117,33,7,3,0,0,41,30,3,0,0,0,39,40,8,0,0,0,49,57,9,4,0,0,75,162,40,17,0,0,225,230,40,25,0,0,291,444,57,30,0,0,527,263,30,6,0,0,300,256,19,4,0,3,288,115,3,0,0,0,121,67,3,3,0,0,69,1802,230,92,3,3,2135
107041145,42,11,4,0,0,59,20,6,4,0,0,37,11,5,0,0,0,17,35,16,4,0,0,54,39,18,13,0,0,72,122,51,31,0,0,202,151,58,27,0,0,240,325,76,30,6,0,433,193,22,7,0,0,223,163,11,0,0,0,176,56,11,3,0,0,65,47,12,3,0,0,59,1200,283,131,8,3,1620
107041146,118,11,3,0,0,126,34,0,8,0,0,40,36,0,0,3,0,37,68,4,3,0,0,77,71,3,9,0,0,82,222,30,17,0,0,267,266,28,9,3,0,301,537,35,10,0,3,582,337,10,3,0,0,342,289,7,0,0,3,298,129,3,0,0,0,133,78,3,0,0,0,82,2174,137,53,8,7,2379
