SUA_CODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
1023,18,18,32,78,6,4,0,0,0,152,14465,27218,27244,49239,24007,22765,16438,8042,2887,192308,4,6,5,88,14,10,4,0,0,131,0,0,0,25,17,22,23,10,0,96,4,4,6,23,9,6,4,0,0,54,4,27,16,99,73,42,25,7,0,298,0,3,3,28,15,13,14,8,0,83,17,17,319,447,101,70,53,20,17,1064,0,3,0,19,34,29,39,44,8,178,0,9,7,25,6,19,27,9,0,101,23,248,202,817,935,979,1076,576,210,5065,0,11,11,66,39,22,8,7,7,168,0,3,11,39,19,13,10,4,3,105,3,12,18,63,81,100,439,105,28,844,0,0,4,7,13,47,70,83,17,252,4,3,66,51,21,44,15,3,3,219,17,90,93,691,125,65,66,35,6,1188,0,11,28,56,18,10,17,3,4,140,0,6,17,122,12,3,3,3,0,172,5,11,3,31,10,3,6,0,0,72
1024,0,0,0,4,0,0,0,0,0,3,1076,2082,2047,3561,1619,1658,1296,645,238,14212,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,18,0,0,0,0,3,0,7,3,0,11,0,3,3,28,8,7,9,0,0,52,0,0,0,0,3,0,3,3,0,14,0,0,0,4,0,7,4,3,0,11,0,16,29,44,123,141,180,123,40,687,0,0,3,5,3,3,0,0,0,22,0,0,0,0,0,0,3,3,0,11,0,0,0,3,3,12,22,15,3,60,0,0,4,3,0,3,5,6,0,24,0,0,0,3,7,4,0,0,0,16,3,8,3,51,10,0,5,0,0,82,0,0,0,5,3,0,0,0,0,18,0,0,0,7,4,0,0,0,0,9,0,0,3,10,0,0,0,0,0,16
1025,0,0,0,4,0,0,0,0,0,5,1448,2520,2052,3935,1818,1721,1250,690,228,15667,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,4,22,13,13,11,6,0,68,0,0,0,0,3,4,3,6,4,15,0,4,0,3,0,0,3,0,0,6,0,17,12,37,56,62,55,42,17,302,0,0,0,14,3,0,0,0,0,20,0,0,0,3,0,0,0,0,0,9,0,0,0,3,3,8,20,6,3,40,0,0,0,5,0,0,7,8,0,22,0,0,0,4,0,6,4,0,0,18,5,15,13,135,13,7,3,0,0,185,0,0,0,0,3,0,0,0,0,6,0,0,3,7,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,5
1026,0,0,0,0,0,0,0,0,0,0,363,702,620,1016,548,552,378,231,89,4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,7,8,14,12,0,53,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,12,4,3,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,7
1027,0,0,0,0,0,0,0,0,0,0,1072,2516,1984,3492,2085,2189,2129,1208,497,17173,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,7,9,0,3,0,46,0,0,0,0,0,0,0,0,0,5,0,0,9,14,5,4,3,3,0,53,0,0,0,0,3,0,3,3,0,17,0,3,0,4,5,3,11,3,0,29,4,42,20,106,141,139,259,220,73,993,0,0,0,8,3,9,0,4,0,26,0,0,0,11,4,6,3,0,0,29,0,4,0,4,3,7,32,33,5,99,0,3,0,0,0,0,3,0,0,7,0,0,0,11,4,3,0,0,0,19,7,9,3,57,8,3,9,4,3,96,0,0,0,0,0,0,3,0,0,8,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1028,0,0,0,0,0,0,0,0,0,0,561,1037,1191,1856,926,707,402,211,80,6976,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,26,32,25,25,11,0,126,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,3,4,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,5,0,0,0,11,0,3,0,0,0,20,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,0,0,0,0,0,0,0,0,0,0,423,983,783,1380,794,958,914,491,150,6885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,10,0,0,0,0,0,5,0,0,0,9,0,0,0,3,0,0,0,0,0,10,0,0,0,0,5,0,21,8,0,36,0,0,0,0,0,0,3,0,0,3,0,4,6,31,55,113,156,81,25,482,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,9,29,14,0,52,0,0,0,0,0,3,19,15,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
1030,36,205,1558,3748,858,563,238,66,17,7287,132070,231185,197143,312514,131099,103062,66984,32069,13857,1219980,170,545,1260,8358,1452,922,175,17,7,12911,3,15,161,1039,654,606,324,228,36,3067,18,89,325,1752,1307,1032,571,179,66,5343,70,229,368,1901,797,503,245,85,29,4225,14,80,173,1720,1128,879,1063,329,33,5418,783,2749,18314,37256,14349,12725,6651,4020,1436,98290,7,29,112,773,963,1144,1425,1406,257,6115,80,414,385,2294,1240,1808,1736,957,353,9264,631,3733,3631,20404,14666,11084,10413,4946,1694,71195,28,320,958,5534,3186,2549,1192,458,79,14311,46,252,462,2755,674,340,274,111,40,4952,33,223,454,1949,1195,860,2053,988,321,8078,22,181,259,767,1065,1945,3278,3818,1176,12513,185,709,2458,6685,2674,4084,1775,570,119,19262,1515,4140,6812,41897,7027,4150,2335,1018,323,69217,87,398,2451,6294,1592,1230,914,345,94,13401,73,541,938,6184,1655,1227,716,301,98,11720,138,1332,2678,7607,3961,2400,1186,524,139,19965
1031,0,0,0,0,0,0,0,0,0,3,1356,2563,2263,3968,1932,1954,1469,813,263,16599,0,0,0,20,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,7,27,8,8,3,0,0,61,0,0,0,0,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,3,4,27,40,51,60,46,12,243,0,3,0,11,3,0,0,0,0,19,0,4,0,0,0,0,0,0,0,7,0,0,0,4,0,3,0,11,6,25,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,4,0,0,0,11,3,4,4,90,7,6,3,0,0,117,0,0,0,0,0,0,3,0,0,10,0,0,0,4,5,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3
1032,0,0,0,0,0,0,0,0,0,0,720,1500,1355,1982,1258,1378,1222,729,287,10420,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,18,0,0,0,0,0,0,4,0,0,4,0,0,0,0,6,3,3,3,0,15,0,3,3,16,44,41,103,49,16,281,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,10,8,8,3,37,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,3,33,4,4,0,0,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1033,0,0,0,0,0,0,0,0,0,0,366,754,584,1073,683,923,866,484,186,5907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,3,0,0,3,0,3,0,3,3,0,0,0,0,12,0,0,0,0,0,0,3,6,0,14,0,0,0,0,0,0,3,0,0,8,0,9,0,23,36,50,135,82,22,359,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,11,13,10,3,44,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,4,0,0,20,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,0,0,16,36,9,0,0,0,0,55,1827,3291,3554,5329,2546,2475,1713,918,358,22002,0,4,0,30,0,3,0,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,11,7,3,0,0,0,30,0,0,0,0,0,3,3,0,0,5,4,11,20,67,18,7,9,0,0,132,0,0,0,0,0,0,0,3,0,6,0,12,4,16,14,7,0,0,0,57,0,22,19,59,62,78,63,37,19,361,0,0,3,11,3,0,3,0,0,22,0,0,0,7,5,0,0,0,0,15,0,0,0,3,6,9,15,12,10,51,0,0,0,0,0,3,6,3,0,15,0,0,3,16,3,3,0,0,0,26,10,36,16,203,39,9,6,0,0,325,0,0,0,0,0,0,0,4,0,6,0,14,4,22,0,3,0,0,0,51,0,0,0,11,0,0,0,0,0,18
1035,0,3,3,3,0,0,0,0,0,14,8180,16463,16830,27159,12846,11057,7201,3648,1277,104663,4,3,21,36,4,3,0,0,0,72,0,0,11,48,38,36,25,21,3,176,0,0,0,7,0,3,6,0,0,19,3,17,23,80,41,19,13,5,4,204,0,0,3,67,93,47,94,34,6,341,6,33,677,841,82,74,39,18,5,1776,0,0,6,64,72,81,105,146,30,511,3,10,3,38,22,20,30,13,3,140,28,172,165,658,1244,1221,1252,752,244,5730,0,0,11,58,13,14,15,4,0,116,3,4,15,30,28,16,27,8,4,132,5,0,16,50,66,165,280,156,56,796,0,4,3,13,41,84,106,102,41,399,3,3,36,38,16,31,10,0,0,133,9,53,208,490,71,44,50,26,3,952,7,14,16,68,15,18,6,3,0,144,3,10,21,150,17,17,4,4,3,235,10,41,22,101,29,8,8,3,0,225
