SUA_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
1010,1680,27,9,0,0,0,3,231,1947,1254,178,82,30,0,0,0,173,1721,932,336,286,95,20,10,3,157,1848,482,380,553,247,90,23,9,126,1907,292,269,628,398,106,35,29,125,1881,245,270,770,455,214,47,33,121,2155,272,312,816,491,174,71,31,163,2337,304,302,817,539,221,55,49,176,2459,325,262,886,610,247,73,52,174,2633,268,248,845,637,229,57,46,153,2480,209,201,879,585,221,82,32,173,2391,141,126,575,460,209,57,27,138,1738,101,109,391,372,214,75,58,169,1487,70,53,254,239,149,73,70,131,1037,68,93,259,236,156,73,65,309,1262,6656,3157,8044,5403,2252,737,514,2526,29292
1011,978,24,3,0,0,0,0,157,1160,809,161,85,24,6,0,0,111,1201,726,236,217,96,30,14,3,118,1438,344,251,350,188,53,27,10,102,1323,167,161,310,234,112,29,27,73,1112,142,146,331,256,110,38,26,79,1129,152,110,392,266,112,32,29,78,1171,133,98,395,266,109,36,29,92,1147,134,90,378,316,142,39,23,95,1214,91,83,280,283,141,33,26,77,1011,67,47,252,232,103,32,24,75,833,47,50,173,197,109,45,33,74,728,44,28,142,144,123,54,39,70,643,28,22,81,100,79,46,62,57,461,30,33,80,105,90,24,54,78,503,3880,1546,3469,2703,1321,447,376,1336,15084
1012,391,7,0,0,0,0,0,54,460,233,46,31,6,3,0,0,26,350,177,71,67,26,7,0,0,31,377,93,66,113,44,29,3,6,30,385,71,60,128,71,25,10,3,29,403,58,80,148,92,49,13,11,39,485,79,55,180,128,40,15,3,32,533,67,63,224,155,63,10,7,34,618,89,85,295,201,53,14,7,55,800,104,87,311,205,78,32,4,58,883,103,101,399,253,88,16,4,76,1051,90,67,361,241,80,23,12,83,953,63,45,206,201,100,28,24,90,760,54,42,147,139,91,38,18,87,628,65,50,168,144,89,31,24,173,744,1741,930,2764,1906,795,242,134,905,9415
1013,565,17,0,0,0,0,0,72,649,424,83,53,6,3,0,0,47,606,330,160,123,47,17,3,0,54,735,184,143,200,98,36,13,9,49,729,90,89,198,118,55,16,9,39,613,101,90,218,146,66,30,11,42,695,116,62,250,148,61,18,14,42,720,95,80,255,181,71,18,17,38,754,92,88,251,173,67,26,6,46,746,92,60,231,185,82,15,15,41,736,63,50,205,159,72,18,14,51,631,49,36,166,129,87,36,17,53,571,52,13,116,100,64,37,15,58,449,36,15,64,89,43,20,25,53,348,36,30,72,76,55,30,31,123,445,2312,1015,2400,1665,785,287,187,802,9443
1014,465,8,4,0,0,0,0,80,563,278,85,44,11,0,0,0,37,465,199,95,103,42,16,0,3,38,504,91,88,137,88,30,6,3,30,480,62,58,169,115,48,20,6,38,525,61,63,178,118,43,16,21,41,538,60,55,164,139,80,14,16,37,571,77,47,206,150,63,19,14,40,611,58,56,225,183,66,26,14,44,675,40,62,208,153,75,16,10,31,614,69,48,202,121,85,23,14,47,601,54,36,183,136,49,26,17,37,529,33,22,104,122,66,23,29,32,437,28,24,74,87,71,25,26,66,397,27,29,99,89,74,45,42,82,485,1610,784,2093,1563,780,267,219,682,7994
1015,441,12,0,0,0,0,0,82,538,408,52,34,4,3,0,0,76,587,390,130,99,35,11,6,3,86,759,160,142,187,71,25,6,4,62,660,74,77,194,115,46,17,10,52,580,63,61,183,133,49,16,13,60,568,58,48,175,173,48,28,20,50,605,53,46,169,156,65,16,18,56,565,39,45,172,150,62,11,8,56,542,43,34,136,140,72,15,5,73,520,24,28,116,124,70,27,14,59,462,12,28,104,96,56,18,15,45,365,15,13,82,97,55,24,6,44,342,11,10,54,78,50,26,24,45,302,20,19,88,70,44,28,27,79,381,1817,737,1805,1451,645,229,173,913,7763
1016,356,6,3,0,0,0,0,77,441,206,65,46,14,10,0,0,50,383,112,80,87,46,21,8,0,45,388,54,53,99,53,32,8,11,60,375,48,44,91,73,46,14,22,37,372,41,35,108,66,51,26,18,53,395,36,54,112,97,42,23,15,47,425,65,41,149,97,44,24,16,41,477,47,43,147,119,73,32,16,59,543,55,35,149,126,68,12,10,58,516,42,50,137,113,43,22,17,46,476,33,25,112,102,59,17,13,44,396,24,12,53,68,45,22,14,42,290,22,11,36,35,40,16,15,50,219,16,20,47,35,45,25,17,123,327,1158,583,1369,1047,609,249,183,833,6031
1017,792,17,0,0,0,0,0,103,912,725,99,36,5,0,0,0,108,969,443,148,134,45,11,6,0,91,876,205,183,220,125,42,5,4,74,856,176,113,274,149,62,24,11,51,864,146,118,278,141,73,19,17,63,853,148,124,309,185,68,29,15,78,954,156,136,293,197,90,25,23,85,999,131,100,337,233,109,34,26,74,1046,117,83,283,240,82,18,15,88,930,107,74,270,196,79,27,17,52,812,65,49,182,165,77,33,15,45,636,48,40,135,110,99,44,34,70,582,29,18,84,85,72,42,39,35,414,54,39,133,134,105,45,60,85,655,3333,1338,2969,2021,963,360,277,1107,12361
1018,273,8,0,0,0,0,0,56,337,195,57,27,6,0,0,0,36,324,150,83,75,23,6,3,0,40,379,73,52,99,44,13,9,4,28,319,43,47,104,57,29,4,8,20,305,40,43,122,80,39,17,14,27,373,35,38,131,78,26,9,4,22,353,52,44,160,106,34,12,3,39,454,63,56,133,108,53,15,7,29,467,51,39,133,94,32,5,4,37,406,40,29,141,91,42,10,10,51,419,39,30,121,85,49,15,15,35,386,29,17,80,72,50,27,12,31,316,21,11,40,54,32,20,14,28,222,19,24,54,50,28,17,15,32,242,1122,578,1423,963,430,162,116,510,5298
1019,609,11,0,0,0,0,0,64,692,535,85,31,3,0,0,0,39,693,290,110,113,49,10,0,0,33,590,156,110,181,74,28,7,7,19,578,80,91,210,125,45,12,9,17,581,67,78,242,179,53,12,7,40,684,90,83,277,164,54,21,13,34,733,97,83,272,199,79,20,7,42,793,92,90,301,173,76,28,14,47,823,99,88,290,200,79,23,3,50,828,93,63,271,214,76,23,8,52,803,68,66,258,207,67,28,24,62,770,60,35,148,158,95,34,26,49,595,42,29,95,108,68,30,24,70,468,46,33,91,90,66,33,30,156,548,2420,1042,2780,1930,800,265,166,765,10181
1020,270,10,0,0,0,0,0,44,323,214,41,26,7,0,0,0,31,321,155,84,66,23,5,0,0,29,372,90,78,133,59,16,10,3,27,411,58,57,107,86,26,10,4,38,380,40,33,128,75,36,5,3,34,367,40,52,142,88,37,10,9,23,404,32,31,126,92,35,5,6,31,369,44,34,107,90,45,12,3,29,362,46,13,86,65,34,13,3,32,283,18,22,93,66,40,7,4,27,285,28,6,96,68,34,9,10,28,279,17,14,37,53,40,15,20,30,227,13,12,24,26,31,23,16,23,166,20,19,44,44,35,13,12,20,208,1081,519,1214,841,410,141,101,449,4751
1021,299,14,0,0,0,0,0,29,344,244,61,49,10,0,0,0,26,392,165,98,77,27,23,9,4,40,445,93,77,131,70,17,11,14,20,440,36,40,129,88,29,9,9,29,377,38,39,128,79,34,10,13,21,357,41,38,132,92,39,13,12,25,389,36,22,126,116,38,17,18,28,404,26,25,106,88,46,11,11,22,339,12,8,94,85,34,7,16,25,289,12,16,93,67,29,14,5,18,269,4,12,47,50,32,10,7,16,178,3,13,29,33,29,7,11,13,138,8,6,26,27,15,12,6,13,119,8,5,16,23,12,14,9,14,96,1028,478,1175,858,394,152,133,334,4553
1022,640,5,0,0,0,0,0,90,739,431,48,28,6,0,0,0,53,562,275,91,75,20,3,3,0,39,506,130,108,176,50,19,3,0,37,527,97,116,214,115,25,18,6,36,627,99,102,294,175,71,19,15,45,816,94,101,327,171,63,16,4,55,842,122,97,323,213,81,16,17,64,931,123,97,377,237,93,16,3,53,1000,134,91,395,250,80,8,7,75,1040,119,93,489,281,82,27,8,115,1217,91,61,436,257,105,24,10,112,1110,57,46,234,186,82,31,13,102,754,32,44,117,125,74,27,13,97,530,44,43,118,84,66,40,28,208,627,2497,1150,3607,2180,843,254,122,1182,11828
1023,12245,180,24,11,3,0,4,1114,13579,12627,1291,570,128,20,9,9,1062,15718,9122,2595,1945,613,180,41,20,909,15435,4799,3342,4147,1608,497,143,65,781,15380,2427,2209,5202,2636,844,254,157,584,14313,1951,2043,5928,3150,1008,303,220,653,15246,1829,1942,6004,3191,1039,299,203,712,15222,1735,1884,5908,3356,1150,312,200,755,15289,1665,1624,5920,3591,1230,350,177,834,15397,1275,1329,5374,3593,1205,309,152,742,13984,1055,1089,4919,3345,1296,350,192,781,13024,783,784,3490,2681,1152,321,191,722,10125,559,473,2141,1983,1046,420,320,722,7654,372,406,1431,1431,902,423,325,813,6104,445,595,1598,1396,886,381,398,1771,7477,52894,21792,54612,32717,12447,3921,2626,12957,193953
1024,890,28,0,0,0,0,0,133,1052,732,152,57,25,3,0,0,126,1096,474,229,166,71,29,7,3,86,1061,259,177,298,177,71,19,5,71,1075,141,116,317,184,80,18,15,71,954,122,115,367,207,110,28,22,58,1028,110,119,411,243,116,38,19,105,1165,113,109,337,253,114,45,19,66,1054,147,125,391,293,123,47,21,75,1220,98,93,415,293,132,49,15,97,1194,111,97,384,271,104,37,20,113,1145,86,59,267,219,110,29,19,75,869,43,37,145,151,110,37,20,85,621,25,32,108,114,71,38,31,98,520,29,41,96,96,80,24,28,143,534,3380,1529,3751,2602,1260,414,250,1403,14585
1025,1061,21,4,3,0,0,0,141,1229,817,154,83,26,3,0,0,100,1186,677,237,222,88,22,6,4,88,1351,409,284,352,178,56,27,14,97,1411,182,167,398,265,91,34,39,75,1252,166,133,414,283,89,36,33,79,1235,164,130,434,284,109,39,34,95,1289,145,118,399,294,120,34,15,71,1193,126,124,409,265,142,39,13,70,1196,113,89,354,269,117,28,19,69,1054,84,79,377,269,119,38,31,80,1071,64,56,234,209,102,33,21,66,782,51,26,148,173,101,43,49,68,648,32,33,114,127,93,49,49,47,543,46,42,125,133,97,39,48,66,598,4131,1693,4072,2862,1258,442,366,1220,16033
