SUA_CODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
1026,0,0,0,0,0,43,0,7,0,0,0,0,0,0,0,46,17,0,0,0,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,22,252,25,33,11,11,10,5,0,5,11,365,42,25,72,15,37,7,12,5,0,0,219,7,3,5,0,0,0,3,7,0,4,23,0,0,0,0,0,0,0,0,0,0,3,46,29,77,15,39,7,18,9,3,9,245,0,0,0,0,0,0,0,0,0,3,3,297,47,106,29,49,18,19,13,10,20,612
1027,0,0,0,4,14,860,20,20,0,3,0,0,0,0,33,932,246,4,3,0,0,0,0,0,0,32,291,49,0,0,0,0,0,0,0,0,12,62,11,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,55,3,0,0,0,0,0,0,0,15,75,3,0,0,0,0,0,0,0,0,4,10,307,6,3,0,0,0,0,0,0,52,374,3447,342,345,47,66,97,61,39,28,176,4653,512,134,220,68,53,44,38,39,16,40,1169,39,10,20,3,3,8,8,11,3,6,123,8,0,4,0,0,0,3,0,0,6,22,557,151,245,68,63,61,51,50,17,60,1310,11,3,0,0,0,0,0,0,0,17,28,4020,495,590,114,131,152,110,87,45,243,5995
1028,0,0,0,0,0,54,0,3,0,0,0,0,0,0,0,61,11,0,0,0,0,0,0,0,0,4,13,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,21,562,105,123,28,28,29,11,6,4,29,925,88,52,120,23,21,23,20,25,3,8,383,4,8,4,3,5,6,8,6,4,0,52,0,0,0,0,0,0,0,0,0,0,0,93,55,127,23,27,28,26,31,3,9,432,0,0,0,0,0,0,0,0,0,0,0,651,160,251,51,58,57,41,35,12,39,1354
1029,0,0,0,0,0,430,3,3,0,0,0,0,0,0,12,456,91,0,0,0,0,0,0,0,0,18,107,27,0,0,0,0,0,0,0,0,3,32,7,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,9,43,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,24,149,1700,78,69,26,11,6,8,14,0,98,2014,399,30,38,9,8,9,6,7,3,19,528,59,3,8,0,3,4,3,5,3,5,91,4,0,0,0,0,0,0,0,0,0,6,464,32,41,5,8,8,7,16,9,29,621,10,0,0,0,0,0,0,0,0,0,10,2175,106,117,34,20,11,23,32,8,124,2642
1030,0,0,0,226,378,79275,3046,2281,370,383,349,290,296,206,3890,90380,9107,173,92,14,21,20,15,13,7,1028,10493,9250,130,105,9,17,11,9,14,4,831,10371,10671,432,269,51,34,45,33,41,19,1389,12982,197,3,3,0,0,0,0,0,0,106,312,20110,564,371,61,47,53,43,55,24,2328,23658,102,0,0,0,0,0,0,0,0,361,465,29324,740,467,75,68,73,59,67,31,3711,34618,280742,52616,52173,12217,12638,12552,12400,12722,7699,13956,469724,421886,132714,168640,30014,35828,42504,46329,48766,29425,23782,979896,118099,23316,30214,7058,9501,12742,12739,15206,12011,15417,256290,3822,938,1058,213,260,286,340,372,277,796,8361,543809,156976,199912,37280,45587,55534,59406,64344,41709,39997,1244553,793,142,162,51,41,42,59,74,108,3374,4853,825342,209728,252254,49553,58263,68129,71874,77139,49519,57329,1719134
1031,0,0,0,0,0,174,0,0,0,0,0,0,0,0,12,186,55,0,0,0,0,0,0,0,0,4,59,14,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,5,72,947,97,121,47,33,37,29,28,18,62,1416,189,86,327,52,111,118,129,157,65,42,1277,23,14,27,3,19,12,16,83,58,70,327,0,4,3,0,3,0,4,0,0,3,20,207,104,353,58,131,129,149,243,127,120,1626,4,0,0,0,0,0,0,0,0,11,12,1153,203,480,109,165,165,178,269,138,196,3061
1032,0,0,0,4,3,246,3,3,0,0,0,0,0,0,6,264,72,0,0,0,0,0,0,0,0,10,85,8,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,12,10,86,3,0,0,0,0,0,0,0,21,111,1128,80,53,5,8,10,8,8,0,58,1363,181,69,124,21,35,9,22,13,8,17,499,6,7,17,3,0,0,3,4,3,9,53,8,0,0,0,0,0,0,0,0,0,10,194,76,141,19,36,12,26,20,12,26,562,6,0,0,0,0,0,0,0,0,20,29,1329,156,188,27,45,21,33,26,15,104,1950
1033,0,0,0,0,3,320,5,0,0,0,0,0,0,0,11,341,64,0,0,0,0,0,0,0,0,8,69,5,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,7,84,1248,68,73,10,9,6,14,3,3,45,1492,233,22,51,3,11,9,13,9,6,13,376,23,8,0,0,0,4,0,4,5,3,37,3,0,0,0,0,0,0,0,0,0,6,260,25,49,3,15,12,13,10,13,17,419,9,0,0,0,0,0,0,0,0,4,11,1520,98,125,13,25,20,29,17,15,65,1926
1034,0,0,0,0,0,207,3,6,0,0,0,0,0,0,15,232,87,0,0,0,0,0,0,0,0,8,97,28,0,0,0,0,0,0,0,0,0,33,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,122,0,3,0,0,0,0,0,0,12,140,1463,206,236,57,56,60,54,42,14,81,2265,419,305,617,158,327,252,210,198,67,86,2637,25,16,76,26,54,56,36,56,56,54,461,3,3,3,0,4,0,0,0,0,4,18,449,324,698,181,389,312,249,253,119,145,3120,0,0,0,3,0,0,0,0,0,0,3,1912,531,931,239,442,370,299,297,136,222,5388
1035,0,0,0,19,43,6319,35,42,3,13,12,7,0,3,342,6772,1019,8,4,0,0,0,0,0,0,110,1150,674,0,0,0,0,0,3,0,0,65,747,519,12,0,0,0,3,0,0,0,89,620,14,0,0,0,0,0,0,0,0,45,60,1208,10,0,0,0,5,3,0,0,197,1425,13,0,0,0,0,0,0,0,0,15,26,2234,15,4,0,0,3,3,0,0,324,2594,21941,1651,1717,363,379,384,341,307,174,983,28232,12420,1625,2466,502,766,986,1206,1182,775,722,22657,3490,270,322,87,135,225,357,340,346,421,6000,162,12,16,4,5,3,3,3,3,107,310,16072,1911,2797,596,910,1218,1560,1529,1124,1254,28967,81,3,11,0,0,0,0,0,0,74,170,38093,3562,4526,956,1290,1601,1903,1834,1294,2312,57372
