SUA_CODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
1013,0,3,0,3,0,0,0,3,10,0,11,0,0,0,0,0,0,0,0,5,0,9,0,9,3,8,5,0,7,16,15,0,36,0,7,0,7,3,3,7,14,31,0,45,0,22,3,31,6,13,22,49,42,0,89,8,41,0,48,7,3,11,59,61,3,122,25,38,0,69,3,6,13,79,64,0,142,40,41,3,90,3,0,4,88,49,0,141,40,35,4,80,0,0,3,78,47,0,127,46,30,3,81,0,3,3,83,32,0,111,27,6,0,43,0,0,3,42,21,0,61,26,3,4,39,0,0,0,39,7,0,48,38,3,3,41,0,0,0,44,13,0,57,16,0,0,17,0,0,0,17,4,0,22,8,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,5,22,20,8,48,3,0,9,60,30,3,87,4,3
1014,0,0,0,0,0,3,5,5,14,0,15,0,3,0,3,0,0,0,3,9,0,9,3,3,0,8,6,3,10,15,25,0,41,0,11,3,9,3,7,9,20,33,0,50,0,17,3,25,0,6,6,31,37,3,74,8,35,4,52,12,10,20,72,96,0,174,18,29,0,57,3,8,13,70,83,0,150,34,49,0,82,3,3,8,87,79,0,162,37,18,0,57,6,0,6,58,69,0,127,42,8,0,48,0,0,0,54,18,0,72,22,9,0,23,0,0,0,29,4,0,31,10,6,0,19,0,0,0,21,11,0,35,18,0,0,19,0,0,0,19,10,0,28,12,0,0,12,0,0,0,12,3,0,11,3,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,4,3,0,8,3,0,0,3,0,0,0,3,0,0,5,23,13,0,32,5,5,11,46,37,0,81,0,0
1015,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,3,0,3,3,0,0,7,3,0,3,5,8,0,14,0,4,0,4,0,0,5,10,19,0,25,0,7,0,9,3,0,7,19,26,0,41,9,36,3,42,4,3,6,48,44,0,96,17,25,0,45,0,0,0,45,29,0,77,27,17,3,48,0,0,0,55,36,0,94,29,17,0,40,0,0,4,45,27,0,71,28,11,0,41,0,4,3,44,16,0,63,36,6,0,39,0,0,0,39,12,0,52,22,3,0,22,0,0,0,22,7,0,26,25,4,0,33,0,0,0,28,4,0,34,14,5,0,17,0,0,0,17,4,0,23,3,0,0,3,0,0,0,5,4,0,3,0,0,0,3,0,0,0,3,3,0,4,7,0,0,5,0,0,0,7,0,0,9,27,9,3,41,0,0,0,38,14,4,59,3,0
1016,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,13,0,8,0,9,0,9,3,0,3,8,17,0,33,3,7,0,12,4,0,8,19,33,3,52,0,7,3,14,5,4,9,20,48,0,69,9,38,7,55,6,4,15,71,87,0,158,8,37,3,46,3,4,8,53,73,0,126,25,23,3,53,3,3,4,54,65,0,127,21,22,3,43,3,0,7,52,48,0,101,23,13,3,40,0,0,0,44,25,0,65,13,15,0,28,0,0,0,26,15,0,48,11,7,0,11,0,0,0,11,7,0,20,13,8,0,20,0,0,0,20,11,0,31,9,0,0,9,0,0,0,9,5,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,21,19,0,43,3,7,10,44,42,3,98,0,0
1017,0,0,0,0,3,0,5,5,10,0,10,0,3,0,3,3,3,6,13,8,0,18,0,6,0,7,3,6,11,19,28,0,48,0,16,3,15,5,0,7,25,40,0,59,6,26,3,41,6,14,16,60,74,0,138,14,78,10,100,7,14,18,119,121,0,241,32,79,10,119,4,10,14,135,102,4,241,60,53,3,115,0,0,3,122,89,0,212,70,54,3,129,3,3,7,130,72,0,204,59,31,0,87,0,0,0,88,48,0,136,65,21,7,97,0,0,0,98,18,0,116,29,15,0,43,0,0,0,43,11,0,52,52,9,0,64,0,0,0,64,15,0,74,9,0,0,9,0,0,0,9,11,0,19,4,0,0,4,0,0,0,4,0,0,4,3,3,0,4,0,0,3,5,6,0,11,4,0,0,4,0,0,0,4,0,0,4,35,25,0,67,5,7,12,83,55,0,140,0,4
1018,0,0,0,3,0,0,0,3,8,0,10,0,0,0,0,0,0,4,5,3,0,7,0,3,0,7,3,0,3,11,16,0,27,0,10,0,13,0,6,3,20,26,0,44,0,11,0,19,3,0,3,21,25,0,47,5,35,0,44,3,6,8,48,49,0,96,7,18,3,30,0,3,4,34,68,0,107,10,17,0,29,3,0,3,33,41,0,74,13,10,0,23,0,0,5,31,30,0,62,9,13,0,21,0,3,3,23,22,0,45,12,3,0,19,0,0,0,19,6,0,27,8,7,0,12,0,0,0,12,11,0,23,14,9,0,24,0,0,0,27,10,0,37,3,0,0,8,0,0,0,8,0,0,7,5,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,0,19,0,0,5,29,23,3,52,0,0
1019,0,0,0,3,0,0,0,3,7,0,15,0,0,0,0,0,0,0,3,5,0,10,0,3,0,6,4,0,7,10,23,0,34,0,3,0,9,3,6,10,13,15,0,35,0,20,0,22,8,9,10,34,39,0,79,3,32,7,38,12,8,19,56,52,0,104,15,35,0,51,3,7,5,59,57,0,117,27,26,0,52,3,3,3,57,54,0,110,45,34,7,82,0,0,0,85,47,0,135,33,23,0,59,0,0,0,59,32,3,93,40,8,0,52,0,0,0,53,19,0,70,20,6,0,24,0,0,0,24,9,0,35,25,10,0,31,0,0,0,38,15,0,52,15,0,0,23,0,0,0,23,7,0,27,6,0,0,5,0,0,0,8,0,0,7,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,3,39,22,8,64,4,3,4,72,33,5,110,3,0
1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,3,0,6,0,0,0,6,9,0,16,0,7,0,7,0,0,3,13,12,0,28,0,13,3,12,5,4,7,20,22,0,42,3,21,0,27,0,8,8,33,29,0,61,6,27,0,35,0,3,4,34,33,6,68,11,17,0,34,0,5,5,36,28,0,67,22,7,0,31,0,0,0,34,9,0,39,20,9,0,20,0,0,0,20,15,0,34,10,3,0,12,0,0,0,15,5,0,18,8,0,0,9,0,0,0,9,9,0,17,19,9,0,26,0,0,0,26,4,0,31,4,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,17,13,0,28,0,0,0,33,11,3,43,0,0
1021,0,0,0,0,0,3,3,3,10,0,17,0,3,0,5,3,0,4,7,4,0,13,0,4,0,6,4,0,4,7,19,0,26,3,3,0,7,3,5,10,12,21,0,38,0,8,3,12,11,0,11,23,35,0,58,7,10,0,19,13,8,22,39,57,0,96,8,19,3,30,7,3,8,40,39,0,81,19,14,0,31,0,0,0,31,28,0,64,16,9,0,27,0,0,3,28,20,0,48,14,4,0,16,0,0,0,21,16,0,33,9,8,0,21,0,0,0,21,4,0,24,12,0,0,19,0,0,0,19,0,0,17,33,0,0,31,0,0,0,31,3,0,38,3,0,0,3,0,0,0,3,0,0,4,6,0,0,7,0,0,0,7,3,0,11,3,0,0,3,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,3,0,5,8,13,0,22,4,0,6,28,20,0,50,3,3
1022,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,3,3,4,7,0,11,0,9,0,11,7,0,9,21,10,0,29,7,10,0,17,0,7,7,18,15,0,33,0,18,0,21,0,11,14,35,39,0,70,3,41,4,49,4,5,12,58,45,0,106,16,44,5,61,0,5,7,71,47,0,122,27,46,4,77,0,0,0,78,65,3,150,48,41,4,88,6,3,7,95,40,0,138,38,25,0,67,0,0,0,67,39,0,101,33,12,0,45,3,0,4,49,25,0,67,27,3,0,34,0,0,0,34,11,0,45,28,7,0,35,0,0,0,33,15,0,51,13,3,0,16,0,0,0,16,5,0,19,8,0,0,8,0,0,0,8,3,0,10,3,0,0,3,0,0,0,4,6,0,8,6,3,0,10,0,0,0,10,0,0,10,35,25,6,65,3,0,4,62,37,0,100,0,0
1023,15,8,3,24,33,25,56,76,198,3,275,8,27,5,36,18,9,25,60,80,0,143,13,93,7,120,73,37,108,220,333,3,559,18,162,12,189,68,76,143,337,506,0,842,25,275,20,327,112,96,212,532,900,0,1440,122,736,56,915,116,153,268,1184,1306,5,2491,317,814,74,1209,78,92,161,1371,1369,15,2752,526,738,61,1333,49,56,110,1439,1189,16,2647,866,702,59,1627,45,38,79,1707,1031,3,2739,804,410,35,1257,24,14,41,1294,625,5,1928,702,266,28,999,18,18,32,1029,368,7,1406,571,176,35,788,10,10,16,803,264,3,1070,783,217,39,1041,4,3,8,1049,265,3,1311,317,79,15,410,0,0,0,411,93,0,502,106,22,7,127,0,0,0,127,31,0,157,130,27,5,168,6,0,4,174,20,0,194,106,15,9,125,0,0,0,130,55,0,187,600,401,63,1068,61,31,95,1159,706,51,1916,38,41
1024,0,0,0,0,6,3,3,10,19,0,20,0,0,0,0,3,0,5,9,12,0,17,0,14,0,14,7,4,7,24,39,0,65,0,15,4,19,8,5,11,33,76,0,106,0,32,0,29,3,8,8,45,103,0,144,11,51,6,70,10,13,26,90,133,0,224,26,59,3,94,5,5,9,101,124,3,235,45,69,6,122,3,13,15,138,104,0,242,64,49,9,125,4,4,4,132,66,0,199,54,36,3,86,3,3,3,91,41,0,136,40,12,0,59,0,0,0,59,20,0,79,42,8,0,51,0,0,0,51,8,0,61,49,16,0,67,0,0,0,67,15,0,84,14,0,0,16,0,0,0,16,3,0,23,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,0,0,6,0,0,7,7,4,0,12,0,0,0,12,6,0,13,52,47,0,97,3,0,5,105,64,3,174,6,3
1025,0,0,0,0,4,3,4,4,24,0,27,0,0,0,3,7,4,7,6,6,0,18,3,7,0,11,4,5,15,21,28,0,53,3,17,0,16,4,4,11,31,40,0,70,0,23,0,25,5,13,20,40,70,0,109,14,66,5,88,17,19,34,121,112,5,233,43,67,9,118,5,7,11,126,112,0,242,67,57,9,129,8,4,5,136,66,0,199,67,47,3,124,0,7,4,124,75,0,205,62,25,8,99,0,0,0,99,43,0,137,58,10,0,67,0,0,0,67,19,0,86,48,3,4,56,0,0,0,58,9,0,70,86,10,7,98,0,0,0,99,17,0,115,25,4,0,31,0,0,0,34,7,0,41,13,3,0,12,0,0,0,12,3,0,17,14,0,0,13,4,0,4,18,3,0,18,9,0,0,9,0,0,0,9,0,0,9,52,26,0,80,9,0,13,93,68,6,164,6,5
1026,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,7,0,5,0,7,0,7,0,0,0,8,12,0,15,0,6,0,6,6,3,5,12,21,0,39,3,7,0,9,3,3,6,22,31,0,48,6,19,0,22,4,3,12,30,43,0,80,9,22,5,35,0,6,6,44,37,0,80,13,14,0,26,0,0,0,31,21,0,48,23,3,0,30,0,0,3,26,19,0,49,20,8,0,25,0,0,0,25,16,0,46,12,8,0,14,0,0,0,22,4,0,22,9,0,0,9,0,0,0,9,8,0,20,10,9,0,14,0,0,0,14,7,0,23,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,5,4,0,0,4,0,0,0,4,0,0,3,13,6,0,23,3,0,3,24,16,0,41,0,0
1027,0,0,0,0,0,8,3,10,19,0,29,0,3,0,3,3,0,4,6,3,0,14,0,8,0,6,3,0,6,14,20,0,33,0,22,0,23,0,6,6,34,44,0,74,0,29,7,36,7,9,18,51,62,0,112,7,88,3,104,13,14,33,141,116,0,258,30,106,7,145,3,5,12,154,122,0,278,64,96,3,161,4,6,16,177,105,3,284,86,60,4,149,0,3,3,155,104,0,256,73,38,4,117,3,0,6,123,50,0,167,67,30,0,91,0,0,4,97,19,0,115,59,8,7,77,0,0,0,77,18,0,94,58,13,3,68,0,0,0,68,20,0,93,15,3,0,21,0,0,0,21,6,0,31,9,0,0,8,0,0,0,8,3,0,11,11,0,0,11,0,0,0,11,4,0,16,11,0,0,12,0,0,0,12,4,0,13,61,39,11,107,0,4,3,115,54,3,168,8,3
1028,0,0,0,0,3,0,3,3,7,0,11,0,0,0,0,0,0,0,3,3,0,3,0,6,0,9,3,0,3,7,9,0,18,0,9,0,9,6,3,5,13,19,0,31,0,15,5,18,7,0,6,26,22,0,49,5,28,0,39,3,5,7,48,42,0,89,9,18,6,31,0,4,8,39,35,0,74,30,22,0,48,0,3,3,49,20,0,73,20,24,0,39,3,4,8,50,31,0,83,11,22,0,33,0,0,0,31,11,0,44,14,4,0,21,0,0,0,21,4,0,25,24,6,3,37,0,0,0,37,8,0,41,30,4,3,38,0,0,0,38,5,0,38,12,0,0,11,0,0,0,11,4,0,13,6,0,0,6,0,0,0,6,0,0,6,11,0,0,13,0,0,0,13,0,0,13,4,3,0,4,0,0,0,9,3,0,10,18,16,3,40,7,0,8,39,12,0,59,0,0
1029,0,0,0,0,3,0,3,3,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,3,10,12,0,26,0,4,0,4,0,5,4,8,17,0,26,0,10,4,16,4,0,5,24,49,0,67,6,36,0,44,8,5,13,54,43,0,94,22,45,3,64,3,4,6,73,70,0,143,13,45,0,56,6,0,6,60,56,0,121,23,30,0,56,3,0,0,57,43,3,104,18,11,0,27,3,0,4,27,24,0,54,24,5,3,31,0,0,0,31,13,0,44,10,3,5,20,0,0,0,20,4,3,26,16,5,6,20,0,0,0,20,3,0,23,7,3,0,7,0,0,0,7,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,3,0,0,0,3,0,0,9,21,26,0,44,0,3,3,53,37,4,86,0,3
1030,82,87,46,215,299,267,565,776,3847,27,4650,50,237,42,326,96,111,210,538,1113,6,1660,101,910,90,1095,339,447,790,1884,2896,21,4797,143,1069,76,1290,249,353,603,1891,3145,19,5054,286,1772,153,2211,354,535,889,3096,5219,28,8344,952,3499,257,4703,413,662,1080,5784,6639,35,12451,2157,3663,264,6087,292,413,706,6797,7276,59,14134,3764,3813,334,7910,296,285,580,8497,6914,64,15472,5792,3760,353,9902,248,279,530,10429,7094,62,17586,5535,2860,322,8723,215,184,401,9123,5162,48,14325,5220,2062,257,7545,124,111,234,7783,3754,37,11572,4699,1498,202,6402,103,83,187,6591,2895,33,9516,8316,2096,355,10768,124,101,232,10998,3800,38,14838,3679,994,162,4834,61,44,101,4934,2080,9,7028,1893,422,102,2415,32,18,47,2467,728,11,3203,2898,502,112,3511,50,25,71,3580,605,10,4193,2524,398,103,3025,37,20,60,3086,1079,15,4172,5182,2617,510,8310,309,226,534,8852,5912,351,15114,394,256
1031,0,0,0,0,3,3,7,7,19,0,19,0,0,0,0,3,3,3,3,11,0,15,0,11,0,11,10,3,11,25,29,0,56,0,15,4,15,9,14,18,41,51,0,92,7,45,0,56,8,12,20,77,91,0,162,17,77,7,104,23,19,38,146,140,0,285,44,67,15,131,5,10,20,146,146,0,294,69,65,5,142,3,4,7,152,118,3,271,84,54,9,153,3,3,3,157,96,0,245,67,37,7,115,4,3,10,118,51,0,172,64,15,0,82,0,3,3,82,24,0,108,63,16,0,75,0,3,3,81,29,0,105,52,18,4,70,0,0,0,70,11,0,86,17,3,0,23,0,0,0,23,10,0,26,6,0,0,8,0,0,0,8,0,0,8,3,3,0,9,0,0,0,9,7,0,17,4,3,0,3,0,0,0,3,14,0,20,71,28,9,106,3,0,6,111,72,4,187,4,8
1032,0,4,0,4,3,0,5,6,8,0,16,0,3,0,4,0,3,5,9,8,0,18,0,8,0,6,10,7,15,24,45,0,70,0,10,0,11,6,0,12,21,49,0,74,0,21,0,22,15,12,23,41,83,0,126,9,52,6,62,3,14,21,82,132,0,214,24,48,3,77,3,6,14,87,124,3,219,44,57,0,102,4,6,9,112,97,0,202,50,31,3,84,3,0,5,86,72,0,155,27,31,0,59,0,3,3,62,37,0,94,26,13,3,39,0,0,0,37,20,0,58,16,16,3,35,0,0,0,35,12,0,44,16,3,3,17,0,0,0,17,9,0,34,10,0,0,10,0,0,0,10,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,0,0,0,0,0,0,0,0,3,0,3,23,20,7,52,6,3,12,63,63,3,127,7,4
1033,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,6,0,5,0,9,0,9,0,0,3,16,6,0,21,0,8,0,8,0,0,3,10,16,0,33,0,3,0,5,8,3,8,17,25,0,44,6,31,3,46,3,10,11,50,33,0,86,8,33,3,47,0,0,0,47,41,3,95,26,28,4,57,0,0,0,53,51,0,105,23,23,8,51,3,3,6,54,19,0,76,11,13,0,23,0,0,0,23,15,0,46,10,10,0,16,0,0,0,15,0,0,17,7,3,0,11,0,0,0,11,7,0,16,13,7,0,17,0,0,0,17,10,0,27,5,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,0,37,0,0,0,37,33,0,66,0,0
1034,0,0,0,0,0,0,3,3,18,0,25,0,0,0,0,3,0,6,4,11,0,16,0,3,0,6,10,6,18,26,50,0,72,4,16,5,22,7,4,13,36,61,0,100,6,31,4,35,13,11,20,64,109,0,170,23,71,6,100,15,22,36,131,155,0,286,36,86,4,129,4,10,13,144,124,0,264,98,86,8,191,3,5,9,197,95,0,295,97,56,9,169,3,6,7,175,102,0,279,104,34,8,146,3,3,3,152,62,0,212,93,25,3,120,0,4,4,125,29,3,154,82,22,0,104,0,0,0,104,21,0,122,82,10,5,100,0,0,0,102,24,0,126,33,4,0,38,0,0,0,40,3,0,45,13,3,3,18,0,0,0,18,0,0,20,15,0,0,10,0,0,0,15,3,0,20,12,0,0,13,0,0,0,13,8,0,16,82,33,4,121,0,4,4,120,67,13,193,5,5
1035,5,3,3,20,8,13,22,45,133,0,176,7,14,3,20,12,6,20,43,63,0,107,9,53,8,64,38,25,65,130,214,0,348,5,75,11,91,31,37,70,162,282,0,439,23,155,15,196,42,49,91,288,517,7,814,70,412,20,504,69,82,155,659,674,8,1338,184,455,36,670,18,37,60,727,749,11,1486,290,451,34,774,25,24,50,829,642,3,1477,437,373,23,839,31,17,41,884,596,7,1487,416,227,26,671,19,12,26,698,379,5,1081,409,147,19,574,15,3,19,589,228,0,823,356,123,13,486,7,6,10,500,149,3,650,518,150,26,691,0,0,4,699,193,0,886,203,51,12,268,3,0,3,272,92,0,362,96,26,0,126,0,0,0,126,24,0,147,59,11,9,79,4,0,4,82,23,0,107,85,14,0,99,3,0,3,101,39,0,136,385,239,34,657,31,25,62,717,476,28,1219,27,26
