SUA_CODE_2016,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
1011,94,27,33,0,27,13,18,81,6,307,15,15,48,0,13,0,86,4,0,195,133,32,244,13,87,71,111,354,17,1056,22,37,56,0,46,14,36,6,3,221,165,28,730,3,137,25,110,218,14,1423,72,50,53,3,75,141,76,49,7,523,297,48,138,22,106,1156,44,131,9,1951,238,3,159,319,52,190,11,357,11,1334,72,18,28,16,144,30,349,23,5,677,23,44,36,0,20,38,0,0,0,168,44,84,7,0,169,15,0,0,7,331,20,16,11,9,36,92,5,13,0,198,44,345,80,3,200,13,3,13,4,705,34,46,38,50,70,3,9,229,5,488,137,289,73,299,354,9,42,44,16,1258,113,910,30,316,149,5,4,30,8,1565,132,977,89,900,389,19,23,133,16,2678,34,25,60,55,23,26,0,39,3,270,50,40,370,111,74,23,7,73,3,755,47,24,104,28,46,38,43,69,138,548
1012,57,0,0,0,3,6,0,52,0,122,0,3,12,0,0,0,17,3,0,34,30,8,63,3,9,32,15,15,5,186,15,9,31,0,28,3,18,9,3,119,72,8,297,0,50,5,46,124,3,607,9,3,0,0,6,19,7,3,0,51,124,23,57,7,28,587,21,69,4,926,122,7,135,194,51,73,15,186,8,792,12,6,7,0,44,12,85,12,3,180,9,6,4,0,4,7,0,4,0,36,12,30,0,0,48,10,0,0,0,99,11,4,0,3,30,79,3,11,3,139,11,104,18,5,73,8,0,7,0,225,5,10,13,15,12,0,3,163,3,237,30,67,31,61,82,0,5,24,4,311,30,313,6,109,46,0,0,7,0,517,38,400,31,365,139,6,4,55,5,1047,14,14,7,21,9,6,0,9,8,83,17,22,133,43,20,13,0,30,3,275,26,13,23,11,11,22,19,24,71,221
1013,53,8,18,0,15,4,11,71,3,178,8,7,21,0,3,0,65,8,0,112,62,21,177,13,30,39,50,164,11,557,15,13,45,0,9,5,24,10,6,117,97,13,417,0,57,17,110,139,12,852,26,20,17,0,22,52,25,9,0,173,158,21,64,8,57,629,103,89,3,1131,124,3,92,201,38,128,11,200,5,812,38,11,20,3,72,15,297,25,0,485,13,21,22,0,10,18,0,0,0,82,18,35,4,0,71,3,0,0,6,131,14,5,9,3,29,75,4,0,0,138,17,140,49,0,121,9,0,8,3,343,12,25,35,19,33,6,9,180,3,316,113,144,47,413,254,3,45,46,18,1090,59,393,11,134,87,0,3,24,4,719,70,491,42,682,173,15,15,89,10,1588,20,19,19,24,13,3,0,18,0,121,27,23,200,44,43,12,3,40,4,397,38,26,56,22,38,20,33,49,81,363
1014,68,8,20,0,11,15,23,55,3,204,0,0,4,0,4,0,9,4,0,25,33,9,99,3,41,26,67,98,0,369,4,7,37,0,19,0,17,3,0,97,50,21,205,0,61,9,56,89,4,491,13,5,7,0,13,24,12,0,0,87,106,19,59,8,35,484,23,86,3,827,103,8,62,153,19,76,14,129,3,567,18,11,10,8,58,6,140,22,3,284,7,18,12,0,19,15,0,0,3,74,10,22,0,0,56,3,0,3,0,102,10,4,3,0,25,50,6,10,4,109,7,70,26,3,71,0,0,7,0,187,9,27,6,22,19,3,3,114,0,210,44,93,48,153,195,4,45,44,4,631,26,302,14,122,54,4,4,11,3,532,35,353,51,477,113,4,10,64,5,1111,11,7,16,31,14,5,0,9,0,90,9,19,165,27,38,7,3,16,4,286,9,9,45,10,32,14,15,36,51,231
1015,267,27,44,3,28,15,46,209,10,652,0,0,7,0,0,0,9,3,0,19,173,65,262,4,126,60,165,754,34,1637,11,18,32,0,33,0,30,13,0,132,106,12,273,3,54,12,47,86,3,597,31,27,35,0,33,54,23,17,0,215,157,33,75,4,76,599,30,90,4,1067,88,0,59,138,19,58,10,114,6,488,26,5,10,5,51,11,111,4,3,222,6,13,13,0,7,12,0,4,0,56,15,41,0,0,70,3,0,0,0,136,10,6,0,0,25,25,5,13,3,83,15,141,38,3,97,8,0,5,3,301,10,12,13,25,35,3,10,125,0,235,35,72,31,96,109,8,24,31,4,397,29,354,7,113,37,0,4,14,3,564,34,348,34,338,112,3,10,34,4,920,4,3,12,21,6,0,0,7,0,52,12,21,191,44,33,5,3,22,3,341,24,10,57,12,44,19,29,106,68,375
1016,54,0,8,0,3,0,11,25,0,110,0,0,8,0,0,0,10,0,0,13,25,4,74,10,21,17,43,104,4,291,0,0,12,0,11,0,5,13,0,43,41,8,152,0,51,3,69,74,4,398,15,0,11,0,5,21,8,8,0,67,58,10,58,3,30,339,29,77,5,616,53,0,50,87,12,81,5,92,3,386,16,0,14,3,39,7,126,13,4,221,0,0,0,0,0,3,0,0,0,11,4,6,0,0,36,0,0,0,0,51,3,0,0,0,16,18,3,0,0,42,5,46,16,0,44,3,0,3,0,120,5,14,5,21,22,0,6,100,3,185,15,46,19,122,58,0,22,36,6,325,17,179,14,118,43,0,5,10,0,383,36,239,22,333,86,0,8,55,3,793,6,0,10,10,6,3,0,3,3,32,7,12,88,29,16,3,3,25,0,183,8,9,22,12,16,19,17,27,47,189
1017,76,10,20,0,13,11,28,135,3,299,3,3,7,0,0,0,20,4,0,43,80,22,170,9,48,34,94,238,6,701,5,11,40,0,10,0,13,12,0,98,77,10,416,0,72,12,54,120,3,768,29,8,21,0,29,58,44,20,0,205,206,41,138,8,82,929,41,177,8,1614,127,9,133,256,40,117,18,213,6,909,25,3,10,3,87,15,201,15,0,361,19,36,18,0,22,14,3,0,0,114,24,46,5,0,132,9,0,0,3,215,6,7,3,0,36,69,8,9,0,140,26,249,54,3,136,5,3,10,3,492,17,33,22,29,54,5,5,219,4,382,45,120,54,129,158,3,45,54,5,620,71,725,46,190,173,4,3,20,4,1246,84,766,88,806,321,17,22,152,13,2263,20,20,16,34,12,4,0,18,0,126,19,38,237,82,49,8,5,58,5,512,33,29,66,27,41,30,31,56,91,403
1018,4,0,0,0,0,0,3,15,0,24,22,19,130,0,13,0,202,11,3,410,30,9,96,7,16,7,60,35,5,257,13,11,84,0,15,0,17,9,0,149,26,5,118,0,31,3,43,53,0,280,16,8,17,0,14,7,22,25,0,104,67,5,35,7,26,288,9,52,0,497,51,0,55,104,22,52,10,136,8,431,19,0,8,6,34,7,108,18,3,206,4,10,10,0,9,6,0,0,0,33,9,11,4,8,42,7,0,6,0,94,8,0,6,0,9,12,13,3,0,54,3,46,25,0,33,5,6,9,0,129,0,7,14,8,55,0,3,72,3,159,19,64,36,103,161,0,22,23,11,432,16,159,7,62,36,0,0,10,0,289,26,175,13,230,70,0,0,28,3,558,4,8,7,14,3,0,3,7,0,45,5,11,94,31,19,0,0,34,0,190,15,11,38,8,16,15,21,26,44,193
1019,37,0,21,3,4,7,6,24,0,115,13,11,64,0,15,0,89,3,0,194,101,63,210,5,71,37,86,144,13,720,17,17,51,5,17,3,19,20,3,159,114,28,517,0,102,14,106,239,10,1132,33,18,25,0,20,50,33,14,0,182,128,19,60,5,50,485,48,89,3,887,67,9,50,121,18,75,23,93,3,460,37,20,27,10,71,20,211,22,0,414,16,27,32,3,23,6,8,4,0,119,18,60,9,0,100,8,3,8,4,210,10,10,11,0,27,57,6,3,0,128,31,165,66,3,106,5,5,9,4,390,17,23,44,32,46,0,15,141,3,317,23,84,36,128,115,0,15,23,6,437,66,512,26,94,116,5,7,52,9,882,64,542,77,503,210,13,4,101,13,1533,13,27,18,30,11,7,0,8,0,109,33,56,191,56,55,10,4,26,3,432,42,20,79,19,55,26,48,66,79,434
1020,69,10,15,0,8,0,9,40,0,148,52,76,247,0,50,0,401,22,9,859,32,22,60,3,22,26,15,32,0,213,5,3,13,0,6,0,7,9,0,42,42,4,192,0,37,8,55,67,6,411,21,3,18,0,22,28,11,10,0,116,96,8,57,13,24,347,9,50,3,601,87,0,49,118,21,53,6,114,3,445,11,0,3,3,24,3,73,0,0,121,6,13,11,0,15,10,0,0,0,51,6,8,0,0,36,3,0,0,0,57,4,0,5,0,12,41,3,3,0,71,10,91,24,0,61,0,0,4,0,194,16,9,11,8,16,3,3,81,4,145,27,40,20,59,50,0,21,21,3,235,15,242,10,79,23,3,6,8,0,385,15,183,16,192,62,4,4,25,0,509,5,8,11,8,7,0,0,10,0,60,16,15,124,43,28,4,5,29,0,263,17,11,26,4,8,8,9,18,28,116
1021,36,4,15,0,12,0,3,26,3,97,40,72,340,0,45,3,579,37,16,1128,6,4,64,0,22,11,15,60,0,188,11,40,120,0,23,0,26,34,4,257,12,7,81,0,15,3,49,55,0,224,22,5,54,0,14,17,21,6,3,144,71,10,31,3,31,265,8,59,0,480,39,0,52,88,14,57,6,80,0,334,13,0,12,3,26,5,77,10,3,152,8,9,11,0,3,9,0,3,0,36,8,7,0,0,43,0,0,0,0,58,3,0,7,0,5,28,3,3,0,50,4,30,35,0,37,0,3,13,0,133,7,3,22,7,16,0,37,112,3,202,17,46,19,75,46,0,14,16,3,236,13,152,6,73,33,0,5,9,0,300,10,147,10,180,62,7,4,18,3,434,3,5,9,4,0,0,0,5,0,36,4,11,94,24,27,3,9,23,3,207,16,5,28,6,9,11,28,35,37,164
1022,41,7,7,0,6,8,3,43,3,116,9,9,34,0,8,3,60,3,3,129,85,45,186,4,55,28,59,36,8,501,8,15,19,0,18,0,11,4,0,76,121,32,512,0,88,12,71,182,12,1027,34,22,14,0,23,23,20,3,3,139,155,37,62,17,50,754,34,97,0,1199,231,9,183,377,92,84,11,250,4,1239,55,43,28,23,74,18,165,40,5,443,14,12,12,0,9,19,0,3,0,73,25,53,3,3,99,12,0,3,7,198,18,12,6,3,51,140,3,9,3,242,55,243,82,0,126,8,0,5,3,533,27,30,34,37,53,6,5,213,0,413,143,141,176,169,133,4,25,31,12,837,61,452,10,122,80,3,4,15,3,751,58,426,55,505,169,4,13,49,8,1280,20,23,20,43,17,12,5,11,0,149,24,31,202,60,42,11,3,21,0,392,45,33,62,22,42,31,30,55,85,415
1023,295,41,96,9,70,48,100,631,4,1294,603,770,2324,10,406,44,2813,237,85,7289,1677,1280,3797,129,1211,811,2152,2002,153,13207,312,589,871,12,458,49,391,177,33,2904,1921,726,8498,22,1692,258,1458,3272,157,18006,743,521,512,10,653,881,664,200,48,4228,2917,641,1254,222,1064,12411,605,1860,91,21059,2162,157,2095,4989,509,2244,410,3433,84,16081,793,547,521,151,1582,287,3790,557,87,8324,269,527,432,21,277,290,25,60,27,1930,767,1559,123,28,3317,283,40,45,92,6255,325,241,161,49,603,1221,143,185,31,2959,1061,5847,1480,34,2476,155,96,265,78,11483,480,617,551,641,1069,132,306,2921,61,6786,1327,2900,1257,2654,3596,95,461,727,256,13267,1207,10985,468,2581,1999,54,96,330,81,17793,1450,13682,1174,10443,4576,183,309,1608,193,33615,337,498,216,777,266,168,31,172,20,2478,541,665,4076,1156,846,169,245,799,63,8558,677,635,1273,333,776,487,745,922,1329,7176
1024,93,3,14,0,11,7,10,71,0,220,0,0,24,0,4,0,29,4,0,67,119,53,241,9,76,51,115,157,5,828,14,8,41,0,23,3,37,16,0,139,117,22,528,16,90,12,131,194,10,1123,41,7,8,0,16,47,42,11,0,187,222,37,104,14,84,998,49,160,9,1669,187,3,158,336,30,172,27,295,4,1200,47,26,42,8,91,26,245,22,3,514,16,17,17,3,18,20,0,3,0,92,29,36,5,0,98,3,7,4,5,184,11,8,4,0,42,67,3,14,3,154,29,247,94,3,164,9,0,5,0,551,24,40,50,48,69,8,12,242,9,505,219,299,510,381,266,7,27,68,27,1801,59,506,25,234,76,3,7,24,5,931,77,809,81,840,271,8,22,137,25,2264,24,25,12,38,16,11,3,20,4,152,24,32,287,88,54,15,10,47,5,548,37,29,88,17,43,47,44,66,103,472
1025,113,22,24,3,29,6,6,97,4,304,59,131,264,3,45,3,329,32,12,874,144,75,270,3,91,61,109,159,8,918,13,14,54,0,16,0,33,12,3,146,159,15,678,0,111,22,92,206,8,1293,61,32,45,3,33,98,31,26,6,328,283,59,121,18,103,1052,39,180,17,1881,190,3,168,334,52,128,19,284,10,1196,58,19,19,8,147,32,309,35,7,633,19,61,25,0,19,30,4,4,0,158,38,89,7,3,149,13,0,0,3,307,24,19,5,5,40,91,9,10,0,203,54,321,101,3,182,16,11,7,3,697,40,43,39,36,59,7,10,261,3,497,149,334,77,230,406,16,40,68,29,1346,131,928,47,251,165,3,14,45,7,1596,138,1319,105,935,436,20,44,192,22,3208,31,23,19,41,10,10,0,7,3,152,46,35,333,82,71,13,17,96,3,696,38,39,90,34,51,36,53,79,97,520
1026,73,3,19,0,9,3,11,34,0,152,35,55,113,3,17,0,145,10,3,380,25,0,66,0,16,15,13,34,0,171,7,5,20,0,3,0,13,9,0,56,40,7,121,0,25,3,30,29,3,269,16,3,19,0,24,20,13,4,0,103,82,8,43,3,35,303,24,42,3,541,70,3,36,94,15,56,3,77,4,364,17,6,10,3,49,8,172,18,4,289,0,6,5,0,7,3,0,0,0,27,9,5,0,0,43,5,0,0,0,61,3,0,0,0,6,21,3,0,0,40,4,46,18,3,32,4,3,6,3,123,6,9,9,13,21,3,6,68,0,130,42,64,38,51,96,3,21,37,3,367,19,231,8,86,22,0,3,6,0,376,24,181,25,201,72,0,0,34,3,540,6,4,8,6,5,0,0,3,0,32,12,10,107,25,25,0,8,13,3,198,7,10,37,4,12,8,19,22,41,165
1027,37,16,8,4,9,8,3,24,0,111,3,7,16,0,0,0,12,6,0,47,97,40,188,10,55,66,53,59,3,575,106,175,112,0,170,8,42,18,11,635,205,85,864,0,132,25,129,265,16,1732,49,29,36,0,41,76,43,21,3,301,330,66,129,21,123,1193,63,159,6,2086,333,15,227,449,80,245,34,396,14,1787,53,31,20,6,119,24,253,33,4,555,25,50,23,0,23,38,0,3,0,157,44,107,3,0,201,8,0,0,3,379,35,24,13,3,73,182,9,11,3,351,56,397,90,4,215,19,0,11,8,791,42,57,61,65,92,10,4,325,0,657,94,203,68,245,318,11,22,50,21,1023,113,1104,32,236,177,3,4,19,8,1689,154,1334,134,1039,455,19,28,139,25,3325,31,41,28,82,25,10,0,23,3,239,39,55,308,120,61,9,10,69,5,684,49,38,80,28,65,48,29,62,106,502
1028,52,0,3,0,8,0,11,28,0,95,131,229,460,8,113,8,866,34,26,1879,40,20,79,3,34,33,45,55,4,315,16,33,113,0,30,0,25,8,0,230,49,10,163,0,53,4,80,83,4,440,19,11,47,0,24,24,22,11,3,163,73,9,35,10,26,359,12,72,3,592,58,3,63,191,24,99,15,136,4,602,16,7,12,0,57,12,108,7,0,209,0,5,5,0,5,11,0,0,0,30,8,10,0,0,44,4,0,0,0,72,11,0,13,3,24,48,6,4,0,110,14,64,40,0,51,11,3,20,0,205,17,21,21,10,33,6,80,126,0,312,72,73,15,344,78,0,18,21,11,621,22,255,3,105,44,0,18,9,0,458,28,174,18,257,92,0,3,22,3,599,7,9,0,22,10,0,0,8,0,60,15,12,185,34,44,5,15,37,0,337,16,6,44,6,36,18,25,30,48,241
1029,5,0,5,0,3,0,0,10,0,23,0,8,0,0,0,0,10,0,0,21,28,8,103,10,35,25,28,35,0,284,3,0,11,0,7,0,24,5,3,60,82,9,379,9,51,11,58,145,11,751,17,3,8,0,7,21,13,10,0,78,107,7,57,3,34,426,21,62,0,724,88,0,76,175,22,42,16,116,0,542,17,18,5,3,46,11,102,19,9,225,14,10,9,0,9,3,0,0,0,39,12,17,6,0,40,0,0,0,0,71,7,0,3,0,19,68,0,8,4,106,22,101,38,0,66,6,0,3,0,231,13,21,38,12,29,6,6,134,0,262,120,142,134,162,115,5,18,29,22,756,36,294,3,102,36,0,3,5,0,485,30,311,30,399,126,3,3,40,3,941,14,20,12,15,9,3,0,4,3,84,14,19,121,32,13,3,0,18,0,220,20,15,50,17,25,14,21,38,66,256
1030,3029,488,738,60,697,299,521,2255,132,8219,768,991,477,23,457,54,585,174,53,3587,21839,15401,25312,1077,14354,7073,16166,17568,1481,120273,2592,3707,2840,56,2652,430,2297,1071,234,15880,24755,10272,76540,327,17404,2491,8840,24918,1780,167329,18883,15634,4601,199,14639,10529,8989,3078,837,77386,32410,14193,10177,1894,13651,98908,8943,12687,1350,194207,23990,3066,21653,42318,5798,16519,2478,23063,1037,139923,11509,8320,3910,3696,23587,5073,45283,5118,1463,107962,11320,28482,6773,313,7319,4217,490,887,724,60530,25947,54605,1978,628,47132,4984,805,892,2604,139585,6268,6262,1221,372,8063,16569,756,1162,665,41338,30855,126361,13955,669,34151,4667,685,1527,2148,215031,10091,11276,4450,6873,11037,2316,2640,26266,746,75697,14360,28826,7774,24148,29057,677,3623,3664,2180,114302,14223,105314,4029,22668,18769,685,724,2520,934,169868,13468,102246,8012,67185,34165,1832,1919,8966,1680,239471,5664,9129,2830,9395,3967,1692,355,1940,473,35442,7078,8709,28492,12083,8453,1712,1173,5667,642,74011,14049,14757,13344,4461,13427,7510,10277,11300,20268,109393
1031,145,16,36,0,23,8,25,212,4,469,6,5,30,0,3,0,64,4,3,134,141,64,323,0,80,69,107,673,17,1475,15,10,63,0,28,3,23,13,3,159,155,16,694,0,141,23,111,196,5,1350,62,46,57,5,67,116,66,126,9,550,285,63,138,14,136,1176,62,242,0,2120,244,8,156,343,61,189,29,318,13,1350,82,34,69,10,193,23,435,34,6,877,27,56,38,0,32,33,3,4,0,193,42,101,4,0,187,12,0,4,7,363,30,27,23,4,48,124,8,21,0,276,33,326,81,3,171,10,5,6,4,644,36,64,39,46,72,3,19,301,3,596,114,303,86,211,249,6,66,45,19,1108,117,923,39,274,138,6,8,55,3,1568,134,1144,106,878,356,17,27,131,11,2807,33,30,21,56,18,12,0,28,0,197,41,49,391,86,89,11,11,84,3,760,54,32,129,36,57,66,67,121,143,707
1032,75,4,17,0,8,4,18,65,0,201,0,0,6,0,3,0,18,4,0,34,65,7,147,3,37,37,89,267,3,656,9,10,31,0,19,4,35,18,0,130,62,5,298,0,48,3,77,105,10,619,22,3,20,0,17,45,28,27,3,168,172,15,96,21,64,760,29,122,0,1272,123,4,76,153,10,133,11,187,3,698,26,8,17,3,85,12,219,14,0,386,8,19,18,0,11,11,0,3,0,73,13,21,7,0,71,4,3,4,3,121,6,7,3,0,22,66,3,3,0,116,4,102,41,4,91,4,0,11,0,257,15,15,14,15,29,3,3,187,3,290,20,72,18,41,64,3,24,35,0,283,35,333,18,147,50,3,0,19,5,611,57,589,62,671,235,11,16,119,4,1767,16,17,14,22,0,4,3,11,0,92,22,24,199,47,28,16,8,48,0,392,21,14,65,18,31,30,32,53,93,345
1033,34,12,13,0,10,3,3,36,0,107,3,3,6,0,0,0,6,4,0,19,31,8,66,7,16,30,23,29,0,205,0,0,19,0,3,0,12,9,0,45,76,7,339,0,38,3,42,113,3,623,11,5,3,0,9,21,15,6,0,71,135,18,57,4,30,435,19,58,4,761,146,8,109,206,56,52,7,159,5,749,7,5,3,5,37,9,74,7,0,155,3,8,13,0,3,10,3,0,0,36,11,12,0,0,59,3,0,0,0,92,3,7,4,0,26,70,0,4,3,120,21,114,29,0,74,4,0,7,0,240,16,20,30,26,34,5,3,122,0,264,20,51,28,68,46,0,22,19,3,254,22,296,0,92,32,3,0,8,0,458,29,241,20,259,67,3,4,17,6,645,14,22,3,19,6,8,3,15,3,89,16,16,119,35,22,0,0,8,0,205,20,21,28,15,14,30,16,25,41,206
1034,177,35,66,0,23,13,21,138,0,488,0,11,13,0,0,0,23,5,0,53,218,116,462,20,119,109,154,558,20,1793,16,22,115,0,43,14,58,22,0,296,253,41,1142,13,173,45,161,243,13,2069,102,60,69,0,103,171,99,38,3,652,412,94,193,17,161,1698,82,245,13,2914,275,4,245,575,83,289,30,418,7,1931,92,47,109,17,223,30,467,40,6,1023,28,72,63,0,36,48,3,11,0,261,59,157,3,6,226,15,3,7,3,475,33,26,8,4,67,155,6,14,4,322,82,495,143,3,246,20,10,23,4,1023,34,62,80,46,96,11,17,383,6,739,320,574,228,734,444,14,67,89,37,2501,218,1590,138,388,380,11,5,60,15,2803,216,1715,161,1350,590,21,36,156,20,4272,38,33,27,73,29,17,7,20,5,243,70,56,496,120,98,24,30,94,0,998,77,50,186,45,72,72,81,112,153,846
1035,131,18,58,0,27,24,21,171,3,465,202,241,799,3,97,7,1095,57,27,2531,1078,915,2373,48,572,390,1320,653,102,7451,157,133,393,3,186,25,262,132,21,1317,1143,332,6220,17,890,146,949,1934,107,11736,529,308,259,9,387,494,380,115,21,2499,1852,364,797,130,647,7313,380,1012,53,12552,1342,86,1087,2973,359,1171,266,1900,44,9222,548,299,346,204,1042,216,2487,563,63,5762,214,528,256,8,157,132,9,40,16,1364,584,1130,125,25,2194,130,68,79,78,4406,199,132,73,39,387,808,72,81,22,1806,664,3213,887,19,1338,102,57,129,52,6463,317,327,397,403,720,105,122,1732,39,4159,853,1787,693,2244,2462,49,233,518,167,9004,991,8263,362,1843,1599,62,55,202,76,13457,896,6959,615,6047,2491,103,134,875,118,18237,257,356,180,522,176,89,29,141,10,1758,333,362,2426,775,486,90,87,427,36,5035,434,425,830,218,524,292,456,563,884,4638
